
[00:00:00.000 --> 00:00:04.400]  大家知道我們七月開始有一個新的崇拜講道的主題
[00:04:48.600 --> 00:04:51.600]  他自己的身體都在顫抖
[00:04:51.600 --> 00:04:53.800]  一見到他的時候有很多回憶
[00:04:53.800 --> 00:04:57.600]  很多過去的事情浮在腦海
[00:04:57.600 --> 00:04:58.800]  因為他很記得
[00:04:58.800 --> 00:05:02.600]  他背部的刀痕
[00:05:02.600 --> 00:05:06.600]  是由這位男士砍下去的
[00:05:06.600 --> 00:05:08.000]  見到他的時候
[00:05:08.000 --> 00:05:11.200]  很多的情緒浮起
[00:05:11.200 --> 00:05:14.400]  他就會想我該怎麼做
[00:05:14.400 --> 00:05:17.600]  應不應該過去和他再理論一下
[00:05:17.600 --> 00:05:20.600]  或者甚至罵他一頓
[00:05:20.600 --> 00:05:22.000]  在那時候很特別
[00:05:22.000 --> 00:05:25.000]  他就分享聖靈在他心中的感動
[00:05:25.000 --> 00:05:26.000]  他就想
[00:05:26.000 --> 00:05:28.400]  神既然可以寬恕我這個人
[00:05:28.400 --> 00:05:31.200]  我為什麼不可以寬恕他
[00:05:31.200 --> 00:05:34.000]  因此他有一種力量站起來
[00:05:34.000 --> 00:05:36.200]  走到這位男士身邊
[00:05:36.200 --> 00:05:37.800]  對方見到他的時候
[00:05:37.800 --> 00:05:38.600]  都很害怕
[00:05:38.600 --> 00:05:40.800]  就退後兩步
[00:05:40.800 --> 00:05:43.600]  這時候弟兄伸出他的手
[00:05:43.600 --> 00:05:45.800]  一種友誼的表達
[00:05:45.800 --> 00:05:48.600]  要和他握手
[00:05:48.600 --> 00:05:49.600]  當我聽到的時候
[00:05:49.600 --> 00:05:51.200]  我心裏面就很明白
[00:05:51.200 --> 00:05:54.600]  不是人能夠憑自己做得到
[00:05:54.600 --> 00:05:57.200]  是神的靈在心中感動的時候
[00:05:57.200 --> 00:06:00.400]  能夠去重新以良善的態度
[00:06:00.400 --> 00:06:04.000]  待那些曾經傷害自己的人
[00:06:04.000 --> 00:06:04.600]  各位電影節目
[00:06:04.600 --> 00:06:07.200]  當我們說到愛仇敵的時候
[00:06:07.200 --> 00:06:08.800]  你和我都知道
[00:06:08.800 --> 00:06:10.400]  是不容易的
[00:06:10.400 --> 00:06:12.200]  或者有些時候做到
[00:06:12.200 --> 00:06:15.400]  但不一定每次都做到
[00:06:15.400 --> 00:06:17.400]  要能夠愛仇敵
[00:06:17.400 --> 00:06:20.600]  起人一種自然的反應
[00:06:20.600 --> 00:06:23.200]  人的反應是不會這樣做
[00:06:23.200 --> 00:06:25.400]  只是好像剛才主耶穌所說
[00:06:25.400 --> 00:06:27.200]  你們聽見人說
[00:06:27.200 --> 00:06:28.600]  以眼還眼
[00:06:28.600 --> 00:06:30.200]  以牙還牙
[00:06:30.200 --> 00:06:31.200]  他做初一
[00:06:31.200 --> 00:06:32.800]  我做十五
[00:06:32.800 --> 00:06:35.000]  一般的反應是這樣
[00:06:35.000 --> 00:06:36.200]  但很多的電影節目
[00:06:36.200 --> 00:06:37.200]  他們說到他們自己
[00:06:37.200 --> 00:06:39.800]  如何實踐這段經文的時候
[00:06:39.800 --> 00:06:41.600]  往往都是一個原因
[00:06:41.600 --> 00:06:43.800]  引致他們能夠這樣做
[00:06:43.800 --> 00:06:45.600]  是什麼原因呢
[00:06:45.600 --> 00:06:46.800]  那個原因就是
[00:06:46.800 --> 00:06:51.200]  每當想起主耶穌如何愛自己
[00:06:51.200 --> 00:06:53.600]  祂如何接納我
[00:06:53.600 --> 00:06:55.800]  祂如何赦免我
[00:06:55.800 --> 00:06:58.800]  因此我也可以學習去寬恕祂
[00:06:58.800 --> 00:07:01.000]  可以善待祂
[00:07:01.000 --> 00:07:03.400]  經歷過主耶穌的恩典的人
[00:07:03.400 --> 00:07:08.000]  他們有力量去愛仇敵
[00:07:08.000 --> 00:07:10.600]  因此主耶穌當吩咐我們的時候
[00:07:10.600 --> 00:07:12.400]  祂同時將祂的榜樣
[00:07:12.400 --> 00:07:13.400]  放在我們面前
[00:07:13.400 --> 00:07:16.400]  大家記得彼得前書第二章提及
[00:07:16.400 --> 00:07:17.200]  講到主耶穌
[00:07:17.200 --> 00:07:20.200]  祂釘十字架的時候的情況
[00:07:20.200 --> 00:07:23.800]  祂被罵不還口
[00:07:23.800 --> 00:07:27.200]  受害不算
[00:07:27.200 --> 00:07:29.800]  威嚇的話
[00:07:29.800 --> 00:07:32.400]  面對別人對祂的傷害的時候
[00:07:32.400 --> 00:07:34.400]  祂不會威嚇他們
[00:07:34.400 --> 00:07:35.200]  你顧著
[00:07:35.200 --> 00:07:38.400]  遲些我審判你
[00:07:38.400 --> 00:07:40.200]  主祂沒有這樣做
[00:07:40.200 --> 00:07:41.800]  然後祂告訴我們
[00:07:41.800 --> 00:07:45.400]  你們蒙召原是為此
[00:07:45.400 --> 00:07:46.800]  你們被蒙召
[00:07:46.800 --> 00:07:50.000]  是為要跟隨我的腳蹤行
[00:07:50.000 --> 00:07:52.800]  按我所做的去做
[00:07:52.800 --> 00:07:55.000]  然後我們提到聖經提醒我們
[00:07:55.000 --> 00:07:56.600]  愛仇敵的時候
[00:07:56.600 --> 00:08:00.600]  是主耶穌的吩咐
[00:08:00.600 --> 00:08:03.400]  也是帶著榜樣的吩咐
[00:08:03.400 --> 00:08:06.800]  吩咐我們按祂自己所做的
[00:08:06.800 --> 00:08:09.000]  去做出來
[00:08:09.000 --> 00:08:11.400]  而你和我在其中學習
[00:08:11.400 --> 00:08:16.200]  也要去遵從主對我們這方面的吩咐
[00:08:16.200 --> 00:08:18.000]  我們再看看下面的問題
[00:08:18.000 --> 00:08:20.000]  就算有損失也好
[00:08:20.000 --> 00:08:22.200]  仍然堅定地去愛
[00:08:22.200 --> 00:08:26.000]  在第29節大家留心
[00:08:26.000 --> 00:08:28.400]  有人打你這一邊的面
[00:08:28.400 --> 00:08:31.800]  把另一邊也轉給他打
[00:08:31.800 --> 00:08:33.600]  有人拿你的外衣
[00:08:33.600 --> 00:08:37.000]  連內衣也讓他拿去
[00:08:37.000 --> 00:08:38.400]  這裡所提及的
[00:08:38.400 --> 00:08:41.200]  是面對著一些很具體的傷害
[00:08:41.200 --> 00:08:42.800]  對方打你一下
[00:08:42.800 --> 00:08:44.000]  這裡所說的面
[00:08:44.000 --> 00:08:46.800]  原來的意思是惡下惡
[00:08:46.800 --> 00:08:49.400]  意味著不是輕輕拍一拍
[00:08:49.400 --> 00:08:52.600]  而是用重拳打過來
[00:08:52.600 --> 00:08:55.400]  面對對方對你具體的傷害的時候
[00:08:55.400 --> 00:08:56.600]  聖經就說
[00:08:56.600 --> 00:09:00.600]  你就讓他打你另外一面
[00:09:00.600 --> 00:09:03.600]  這句話在很多不同的處境
[00:09:03.600 --> 00:09:05.600]  帶來了很多的誤會
[00:09:05.600 --> 00:09:07.800]  很多錯誤的理解
[00:09:07.800 --> 00:09:08.600]  甚至有些人以為
[00:09:08.600 --> 00:09:11.000]  基督徒是很懦弱的人
[00:09:11.000 --> 00:09:13.600]  是一些自虐主義者
[00:09:13.600 --> 00:09:15.200]  自己虐待自己
[00:09:15.200 --> 00:09:16.200]  打你這一邊
[00:09:16.200 --> 00:09:16.800]  不夠嗎?
[00:09:16.800 --> 00:09:19.000]  再打兩下吧
[00:09:19.000 --> 00:09:21.000]  聖經並不是要求我們做一些
[00:09:21.000 --> 00:09:23.400]  好像虐待自己的事情
[00:09:23.400 --> 00:09:24.600]  大家記得嗎?
[00:09:24.600 --> 00:09:25.600]  在聖經提及
[00:09:25.600 --> 00:09:29.200]  當主耶穌被拉到大祭司的面前
[00:09:29.200 --> 00:09:31.400]  《福音十八章》所說
[00:09:31.400 --> 00:09:35.000]  當時有些差役打耶穌的臉
[00:09:35.000 --> 00:09:38.000]  當時耶穌有沒有這樣?
[00:09:38.000 --> 00:09:38.800]  轉過來
[00:09:38.800 --> 00:09:40.800]  你打那一邊
[00:09:40.800 --> 00:09:43.000]  主有沒有?
[00:09:43.000 --> 00:09:44.400]  主沒有這樣做
[00:09:44.400 --> 00:09:46.200]  但當時祂所說的
[00:09:46.200 --> 00:09:48.800]  祂對著那個差役說
[00:09:48.800 --> 00:09:51.400]  如果我所說的有些不對的地方
[00:09:51.400 --> 00:09:54.200]  你可以指正我的不是
[00:09:54.200 --> 00:09:56.800]  但如果我所說的是對的
[00:09:56.800 --> 00:09:59.400]  你為什麼要打我?
[00:09:59.400 --> 00:10:01.600]  帶著一個很公正的態度
[00:10:01.600 --> 00:10:04.200]  來提出質問
[00:10:04.200 --> 00:10:07.800]  這正正是當時主耶穌的回應
[00:10:07.800 --> 00:10:09.800]  在公義的立場上
[00:10:09.800 --> 00:10:13.800]  祂沒有把臉轉過來給他打
[00:10:13.800 --> 00:10:15.000]  但你問的問題
[00:10:15.000 --> 00:10:16.800]  那是不是聖經有矛盾呢?
[00:10:16.800 --> 00:10:18.200]  這裡明明說
[00:10:18.200 --> 00:10:20.400]  有人打你們一邊的臉
[00:10:20.400 --> 00:10:23.800]  把另一邊也轉給他打
[00:10:23.800 --> 00:10:25.600]  司經所說的
[00:10:25.600 --> 00:10:28.400]  是一個有生命本質
[00:10:28.400 --> 00:10:30.200]  愛人的人
[00:10:30.200 --> 00:10:32.800]  面對著別人的傷害的時候
[00:10:32.800 --> 00:10:35.200]  他不願意去報復
[00:10:35.200 --> 00:10:38.400]  不願意去令別人受傷害
[00:10:38.400 --> 00:10:42.400]  因此寧願自己受到傷害
[00:10:42.400 --> 00:10:49.400]  他也不願意放棄愛人的一種堅持
[00:10:49.400 --> 00:10:50.800]  心裡面有準備
[00:10:50.800 --> 00:10:55.200]  就算我再要承受多一次的拳打
[00:10:55.200 --> 00:10:57.800]  仍然堅持著我愛他
[00:10:57.800 --> 00:10:59.800]  我自己不去報復
[00:10:59.800 --> 00:11:03.000]  自己不去傷害對方
[00:11:03.000 --> 00:11:05.000]  同樣就是下帝所說
[00:11:05.000 --> 00:11:06.800]  有人拿你的外衣
[00:11:06.800 --> 00:11:09.600]  連內衣也讓他拿去
[00:11:09.600 --> 00:11:11.800]  有人奪取了你的外衣
[00:11:11.800 --> 00:11:14.000]  就算寧願失去了愛
[00:11:14.000 --> 00:11:16.800]  裡面再一次的損失
[00:11:16.800 --> 00:11:18.600]  也不會去報復
[00:11:18.600 --> 00:11:22.200]  不會失去了那份堅持的愛
[00:11:22.200 --> 00:11:24.600]  因此一位長者這樣說
[00:11:24.600 --> 00:11:26.000]  他就說
[00:11:26.000 --> 00:11:28.400]  如果你要幫助自己
[00:11:28.400 --> 00:11:31.800]  要避免成為邪惡
[00:11:31.800 --> 00:11:33.400]  你就要準備好
[00:11:33.400 --> 00:11:37.800]  要承受邪惡帶給你的苦難
[00:11:37.800 --> 00:11:40.000]  因為當你以惡報惡的時候
[00:11:40.000 --> 00:11:43.400]  你自己就成為了惡
[00:11:43.400 --> 00:11:46.800]  但當你要去制止邪惡
[00:11:46.800 --> 00:11:49.600]  透過你蔓延出去
[00:11:49.600 --> 00:11:52.000]  你要承受一些邪惡
[00:11:52.000 --> 00:11:53.200]  但你要準備
[00:11:53.200 --> 00:11:56.800]  可能因此要面對一些苦難
[00:11:56.800 --> 00:11:58.200]  《聖經》的原則是說
[00:11:58.200 --> 00:12:00.200]  無論在什麼情況下
[00:12:00.200 --> 00:12:03.200]  不讓自己的苦毒出現
[00:12:03.200 --> 00:12:07.000]  以至你進入邪惡裡面
[00:12:07.000 --> 00:12:08.800]  當我這次預備經文的時候
[00:12:08.800 --> 00:12:09.800]  因為我出門了
[00:12:09.800 --> 00:12:12.600]  所以同工選了一篇《牧者心聲》
[00:12:12.600 --> 00:12:14.800]  我發覺原來剛剛是在說
[00:12:14.800 --> 00:12:16.400]  詩篇三十七篇
[00:12:16.400 --> 00:12:20.600]  和今天的經文是需要配合著來看的
[00:12:20.600 --> 00:12:21.800]  詩篇三十七篇裡面
[00:12:21.800 --> 00:12:24.000]  很清楚說一件事情
[00:12:24.000 --> 00:12:27.400]  當我們面對惡人的時候
[00:12:27.400 --> 00:12:30.800]  我們要止住怒氣
[00:12:30.800 --> 00:12:33.400]  離棄憤怒
[00:12:33.400 --> 00:12:34.200]  大家很明白
[00:12:34.200 --> 00:12:36.000]  面對著一些惡人的時候
[00:12:36.000 --> 00:12:38.800]  或者你在公司裡面
[00:12:38.800 --> 00:12:41.400]  一些惡待你的同事
[00:12:41.400 --> 00:12:44.800]  或者突然在街上遇到一些惡人
[00:12:44.800 --> 00:12:47.000]  你裡面會憤怒的
[00:12:47.000 --> 00:12:48.600]  但《聖經》的提醒就是
[00:12:48.600 --> 00:12:50.400]  要止住怒氣
[00:12:50.400 --> 00:12:52.200]  為什麼呢?
[00:12:52.200 --> 00:12:55.600]  免得自己作惡
[00:12:55.600 --> 00:12:58.600]  不是你不可以有自己的二路
[00:12:58.600 --> 00:12:59.800]  但是你要留心
[00:12:59.800 --> 00:13:03.400]  怒氣可以帶你進入罪惡裡面
[00:13:03.400 --> 00:13:04.600]  因此《聖經》就說
[00:13:04.600 --> 00:13:08.000]  我們倚靠耶和華而行善
[00:13:08.000 --> 00:13:10.400]  行善是要信靠神
[00:13:10.400 --> 00:13:13.000]  這個倚靠也是信靠的意思
[00:13:13.000 --> 00:13:16.400]  信靠祂而堅持著自己的行善
[00:13:16.400 --> 00:13:17.800]  因為《聖經》說
[00:13:17.800 --> 00:13:20.400]  義人是存到永遠
[00:13:20.400 --> 00:13:23.600]  但是惡人好像一些枯乾了的草
[00:13:23.600 --> 00:13:26.600]  很快很快就凋謝
[00:13:26.600 --> 00:13:28.600]  在過程當中忍耐
[00:13:28.600 --> 00:13:32.000]  以至你不知行不在罪當中
[00:13:32.000 --> 00:13:33.600]  當然當我們這樣說的時候
[00:13:33.600 --> 00:13:37.600]  是不是說教徒就不需要顧公義呢?
[00:13:37.600 --> 00:13:38.600]  不是
[00:13:38.600 --> 00:13:40.400]  《聖經》裡面多處經文提及
[00:13:40.400 --> 00:13:43.000]  我們要去秉行公義
[00:13:43.000 --> 00:13:45.000]  要高舉公義
[00:13:45.000 --> 00:13:48.200]  因此教徒會努力去壓止罪惡
[00:13:48.200 --> 00:13:50.400]  抗衡罪惡
[00:13:50.400 --> 00:13:52.800]  教徒會有些時候面對一些處境
[00:13:52.800 --> 00:13:55.000]  要去報警
[00:13:55.000 --> 00:13:59.400]  有些時候甚至要去有些抗爭的行動
[00:13:59.400 --> 00:14:01.600]  但是背後的態度是一致的
[00:14:01.600 --> 00:14:07.200]  態度是堅持著以愛的動機來行事
[00:14:07.200 --> 00:14:09.600]  因為愛是不喜歡不義
[00:14:09.600 --> 00:14:12.600]  只喜歡真理
[00:14:12.600 --> 00:14:15.400]  在當中帶著一種愛的動機去做這些事情
[00:14:15.400 --> 00:14:17.400]  但是在《路加福音》所說的
[00:14:17.400 --> 00:14:20.400]  《路加福音》特別用一些很個人化的字眼
[00:14:20.400 --> 00:14:23.600]  來講到當你個人受到傷害的時候
[00:14:23.600 --> 00:14:28.400]  或者那個處境你未必有一個機會去伸張公義
[00:14:28.400 --> 00:14:32.000]  未必有這樣的渠道讓你去尋求公義
[00:14:32.000 --> 00:14:33.400]  但是你受到傷
[00:14:33.400 --> 00:14:35.200]  但是聖經說在這個處境裡面
[00:14:35.200 --> 00:14:38.400]  你要記得不要報復
[00:14:38.400 --> 00:14:41.200]  不要嘗試用一些邪惡的方法
[00:14:41.200 --> 00:14:44.400]  要同樣地惡待對方
[00:14:44.400 --> 00:14:47.600]  這個是《聖經》裡面很重要對我們的提醒
[00:14:47.600 --> 00:14:49.600]  我早前也常常提及一對宣教士
[00:14:49.600 --> 00:14:51.000]  大家可能也會記得
[00:14:51.000 --> 00:14:54.000]  在加拿大去到非洲的肯亞
[00:14:54.000 --> 00:14:57.000]  肯亞地方的一對宣教士夫婦
[00:14:57.000 --> 00:15:01.600]  他們很願意在年長的時候奉獻自己
[00:15:01.600 --> 00:15:05.200]  丈夫七十歲 太太六十六歲
[00:15:05.200 --> 00:15:06.800]  去到肯亞的地方
[00:15:06.800 --> 00:15:11.400]  他們就是照顧很多當地的孤兒和兒童
[00:15:11.400 --> 00:15:13.400]  在教會裡面他們都講述
[00:15:13.400 --> 00:15:17.600]  純粹特別他們很有負擔講述一些瑤書的道理
[00:15:17.600 --> 00:15:22.000]  有一個晚上在2008年的時候
[00:15:22.000 --> 00:15:25.400]  突然有一群暴徒進入了他們家
[00:15:25.400 --> 00:15:29.600]  然後把丈夫打得遍體鱗傷
[00:15:29.600 --> 00:15:31.200]  差不多死了
[00:15:31.200 --> 00:15:34.400]  但是更加令人憤怒的就是
[00:15:34.400 --> 00:15:41.000]  這群暴徒竟然一起強暴了他們的太太
[00:15:41.000 --> 00:15:42.600]  但是神廉問了這對夫婦
[00:15:42.600 --> 00:15:45.800]  他們後來有機會去到醫院接受治療
[00:15:45.800 --> 00:15:49.000]  可以慢慢地穩定下來
[00:15:49.000 --> 00:15:50.400]  進醫院三天之後
[00:15:50.400 --> 00:15:54.000]  有一群記者來訪問這位宣教士
[00:15:54.000 --> 00:15:56.000]  叫John Burgin
[00:15:56.000 --> 00:15:58.600]  他問他
[00:15:58.600 --> 00:16:00.600]  Mr. Burgin
[00:16:00.600 --> 00:16:03.000]  你面對這樣的傷害
[00:16:03.000 --> 00:16:06.400]  你有什麼話想說?
[00:16:06.400 --> 00:16:08.800]  宣教士當時想了一想
[00:16:08.800 --> 00:16:14.000]  他說如果有機會見到這群朋友
[00:16:14.000 --> 00:16:16.800]  我仍然很想跟他們說
[00:16:16.800 --> 00:16:19.600]  主耶穌愛他們
[00:16:19.600 --> 00:16:23.200]  我也愛他們
[00:16:23.200 --> 00:16:24.200]  當說出來的時候
[00:16:24.200 --> 00:16:26.000]  一群記者都很驚訝
[00:16:26.000 --> 00:16:28.800]  這位受極大創傷的男士
[00:16:28.800 --> 00:16:31.800]  竟然會說這一句話
[00:16:31.800 --> 00:16:35.200]  然後他們接著訪問他太太
[00:16:35.200 --> 00:16:40.200]  這位太太在當中也說
[00:16:40.200 --> 00:16:42.400]  我靠著神的恩典
[00:16:42.400 --> 00:16:46.800]  我願意饒恕他們
[00:16:46.800 --> 00:16:48.000]  一說的時候
[00:16:48.000 --> 00:16:49.800]  他的眼淚流出來
[00:16:49.800 --> 00:16:52.000]  但同時他看到身邊有一位女士
[00:16:52.000 --> 00:16:53.600]  也流出眼淚
[00:16:53.600 --> 00:16:58.000]  因此宣教士太太入手叫他過來
[00:16:58.000 --> 00:17:00.600]  知道他也曾經受過傷害
[00:17:00.600 --> 00:17:03.400]  大家彼此祈禱
[00:17:03.400 --> 00:17:06.200]  每當我想起這對宣教士的見證時
[00:17:06.200 --> 00:17:08.600]  我就想起這些生命
[00:17:08.600 --> 00:17:11.000]  正在這個世界不同的地方
[00:17:11.000 --> 00:17:14.400]  見證著這位愛的神
[00:17:14.400 --> 00:17:17.400]  他們所說的不是一些理論
[00:17:17.400 --> 00:17:19.800]  而是在生命的實踐當中
[00:17:19.800 --> 00:17:22.000]  他們知道主耶穌愛他們
[00:17:22.000 --> 00:17:23.800]  而他們學習去愛那些
[00:17:23.800 --> 00:17:26.000]  曾經受過傷害的人
[00:17:26.000 --> 00:17:27.400]  但這一兩年
[00:17:27.400 --> 00:17:30.000]  有很多的文章報導他們的經歷
[00:17:30.000 --> 00:17:32.000]  有很多很多的基督徒生命
[00:17:32.000 --> 00:17:34.000]  因為他們得到激勵
[00:17:34.000 --> 00:17:37.600]  很多人因為他們而認識耶穌
[00:17:37.600 --> 00:17:38.400]  各位弟兄姊妹
[00:17:38.400 --> 00:17:39.600]  在這個世界裏面
[00:17:39.600 --> 00:17:43.000]  人自然的反應就是以惡報惡
[00:17:43.000 --> 00:17:45.800]  但主耶穌對我們的教導就是
[00:17:45.800 --> 00:17:49.000]  你以善成惡
[00:17:49.000 --> 00:17:52.400]  以愛作為你生命的堅持
[00:17:52.400 --> 00:17:55.400]  這也是我們彼此的勉勵
[00:17:55.400 --> 00:17:58.000]  我們再看看第三十節
[00:17:58.000 --> 00:17:59.000]  聖經再說
[00:17:59.000 --> 00:18:02.600]  「他向你所求的就給他
[00:18:02.600 --> 00:18:06.800]  有人拿去你的東西不用再要回來」
[00:18:06.800 --> 00:18:07.400]  我們要小心
[00:18:07.400 --> 00:18:10.800]  不要從表面上實踐這段經文
[00:18:10.800 --> 00:18:13.800]  有人要你拿什麼你就給他
[00:18:13.800 --> 00:18:16.600]  我想你很難管理你的生活
[00:18:16.600 --> 00:18:18.400]  你會很不濟
[00:18:18.400 --> 00:18:19.800]  聖經並不是說
[00:18:19.800 --> 00:18:20.800]  一切情況下
[00:18:20.800 --> 00:18:23.800]  凡是要求你拿的就給他
