
[00:00:00.000 --> 00:00:02.920]  今天和大家一起來思想彼得前書
[00:05:27.080 --> 00:05:28.560]  聖經提醒我們
[00:05:28.560 --> 00:05:30.880]  我們要向前看
[00:05:30.880 --> 00:05:33.360]  還說不要走回頭路
[00:05:33.360 --> 00:05:35.360]  不要像以前那樣
[00:05:35.360 --> 00:05:38.120]  那種蒙昧無知放縱私慾
[00:05:38.120 --> 00:05:40.720]  那些日子的樣子
[00:05:40.720 --> 00:05:42.160]  那怎麼辦呢?
[00:05:42.160 --> 00:05:44.800]  當我們面對這個挑戰的時候
[00:05:44.800 --> 00:05:46.480]  聖經第一句就提醒我們
[00:05:46.480 --> 00:05:47.480]  我們要什麼呢?
[00:05:47.480 --> 00:05:51.480]  束上心裏面的腰帶
[00:05:51.480 --> 00:05:53.600]  猶太人和中國人一樣
[00:05:53.600 --> 00:05:56.520]  在以前也是穿著長袍
[00:05:56.520 --> 00:05:58.800]  不過也挺舒服的
[00:05:58.800 --> 00:06:00.200]  不過當我們要
[00:06:00.200 --> 00:06:02.200]  鼓起勇氣
[00:06:02.200 --> 00:06:03.600]  有精神
[00:06:03.600 --> 00:06:04.520]  提起精神
[00:06:04.520 --> 00:06:06.240]  要走下去的時候
[00:06:06.240 --> 00:06:07.280]  就要束上
[00:06:07.280 --> 00:06:10.760]  中國人打功夫的時候要束上咒紗帶
[00:06:10.760 --> 00:06:11.720]  猶太人一樣的
[00:06:11.720 --> 00:06:12.920]  他們很鬆的
[00:06:12.920 --> 00:06:14.040]  於是怎麼樣呢?
[00:06:14.040 --> 00:06:16.640]  如果要有一個精神體力
[00:06:16.640 --> 00:06:19.480]  要有勇氣
[00:06:19.480 --> 00:06:21.880]  要束上這條腰帶
[00:06:21.880 --> 00:06:25.720]  彼得說我們要束上心裏面的腰帶
[00:06:25.720 --> 00:06:28.280]  就是我們的心要束上腰帶
[00:06:28.280 --> 00:06:29.720]  能夠挺起來
[00:06:29.720 --> 00:06:30.960]  一束上腰帶
[00:06:30.960 --> 00:06:31.840]  就挺起來
[00:06:31.840 --> 00:06:34.360]  於是那條路以為很難走
[00:06:34.360 --> 00:06:35.320]  未必走得到
[00:06:35.320 --> 00:06:37.920]  我們也可以有勇氣走下去
[00:06:37.920 --> 00:06:40.720]  這就是彼得一開始的時候
[00:06:40.720 --> 00:06:42.280]  給我們的鼓勵
[00:06:42.280 --> 00:06:44.280]  我相信你有時心目中也說
[00:06:44.280 --> 00:06:45.280]  是的 我也知道
[00:06:45.280 --> 00:06:48.520]  我也想束上那條咒紗帶
[00:06:48.520 --> 00:06:49.400]  心裏面的腰帶
[00:06:49.400 --> 00:06:51.080]  但是我真的要怎麼束上
[00:06:51.080 --> 00:06:54.160]  還有力量在哪裡給我可以束上去
[00:06:54.160 --> 00:06:55.600]  彼得很好
[00:06:55.600 --> 00:06:57.040]  他說你看著兩件事
[00:06:57.040 --> 00:06:57.600]  第一
[00:06:57.600 --> 00:06:59.360]  要向著前面
[00:06:59.360 --> 00:07:02.040]  耶穌基督再來的時候
[00:07:02.040 --> 00:07:04.200]  那幅榮耀的圖畫
[00:07:04.200 --> 00:07:06.320]  然後給你的獎賞
[00:07:06.320 --> 00:07:08.400]  和那個恩典等候著你
[00:07:08.400 --> 00:07:10.320]  人有盼望
[00:07:10.320 --> 00:07:12.320]  就有一種向前走的力量
[00:07:12.320 --> 00:07:14.720]  很有趣
[00:07:14.720 --> 00:07:16.840]  有盼望和沒有盼望
[00:07:16.840 --> 00:07:18.040]  和你現在有關
[00:07:18.040 --> 00:07:19.560]  不是將來的事
[00:07:19.560 --> 00:07:21.840]  我們看到小朋友
[00:07:21.840 --> 00:07:23.960]  如果他又餓了
[00:07:23.960 --> 00:07:24.760]  又怕了
[00:07:24.760 --> 00:07:26.120]  媽媽又沒回來
[00:07:26.120 --> 00:07:27.920]  於是他就怕的時候
[00:07:27.920 --> 00:07:28.800]  他想哭
[00:07:28.800 --> 00:07:30.560]  如果這個時間跟他說
[00:07:30.560 --> 00:07:32.200]  今晚媽媽大概也不回來了
[00:07:32.200 --> 00:07:32.800]  哇
[00:07:32.800 --> 00:07:33.800]  就倒下了
[00:07:33.800 --> 00:07:34.600]  是不是
[00:07:34.600 --> 00:07:35.760]  但是你跟他說
[00:07:35.760 --> 00:07:36.800]  忍耐一點
[00:07:36.800 --> 00:07:37.280]  不要緊
[00:07:37.280 --> 00:07:38.720]  媽媽我知道你肚子餓
[00:07:38.720 --> 00:07:40.520]  不過媽媽很忙碌
[00:07:40.520 --> 00:07:41.600]  不過他說了回來
[00:07:41.600 --> 00:07:42.160]  他一定回來
[00:07:42.160 --> 00:07:43.120]  並且回來的時候
[00:07:43.120 --> 00:07:45.240]  已經帶了晚餐回來了
[00:07:45.240 --> 00:07:46.240]  等媽媽
[00:07:46.240 --> 00:07:48.240]  小朋友無論多累
[00:07:48.240 --> 00:07:49.760]  多辛苦
[00:07:49.760 --> 00:07:50.960]  多怕
[00:07:50.960 --> 00:07:53.480]  他都可以重新有這個力量
[00:07:53.480 --> 00:07:55.280]  盼望是一個力量
[00:07:55.280 --> 00:07:57.200]  盼望看著前面
[00:07:57.200 --> 00:08:00.040]  耶穌基督要再來的時候
[00:08:00.040 --> 00:08:03.040]  那種賜給我們
[00:08:03.040 --> 00:08:05.040]  因為順從
[00:08:05.040 --> 00:08:06.960]  因為有努力
[00:08:06.960 --> 00:08:10.280]  因為堅持要走完那條路
[00:08:10.280 --> 00:08:13.000]  那種的恩典
[00:08:13.000 --> 00:08:14.760]  還有一點很有意思的
[00:08:14.760 --> 00:08:15.920]  同時
[00:08:15.920 --> 00:08:19.040]  你不要打算回頭
[00:08:19.040 --> 00:08:21.120]  走回這條路
[00:08:21.120 --> 00:08:22.600]  不要走回頭路
[00:08:22.600 --> 00:08:23.600]  我們做基督徒
[00:08:23.600 --> 00:08:24.880]  我們不走回頭路
[00:08:24.880 --> 00:08:27.280]  不是因為我們不讓走
[00:08:27.280 --> 00:08:28.200]  而是我們說
[00:08:28.200 --> 00:08:31.680]  我知道怎樣走來這條路
[00:08:31.680 --> 00:08:34.800]  走到今天
[00:08:34.800 --> 00:08:36.800]  你以前蒙會無知
[00:08:36.800 --> 00:08:38.200]  放縱私慾的樣子
[00:08:38.200 --> 00:08:39.760]  你都記得嗎?
[00:08:39.760 --> 00:08:41.360]  就好像以色列人一樣
[00:08:41.360 --> 00:08:43.760]  我們時常批評以色列人
[00:08:43.760 --> 00:08:45.480]  以色列人真的很扭計
[00:08:45.480 --> 00:08:47.120]  尤其是舊約的時候
[00:08:47.120 --> 00:08:50.120]  初一及二說到以色列人在抗疫的時候
[00:08:50.120 --> 00:08:51.200]  經常扭計
[00:08:51.200 --> 00:08:53.200]  你記不記得?
[00:08:53.200 --> 00:08:54.720]  其實不容易的
[00:08:54.720 --> 00:08:57.320]  抗疫的路是很難走的
[00:08:57.320 --> 00:08:58.800]  所以他們扭計的時候
[00:08:58.800 --> 00:08:59.360]  就說
[00:08:59.360 --> 00:09:01.720]  為什麼我要死在這裡?
[00:09:01.720 --> 00:09:04.600]  就算以前我們在埃及
[00:09:04.600 --> 00:09:06.360]  死都死的有個地方
[00:09:06.360 --> 00:09:07.280]  現在我死在這裡
[00:09:07.280 --> 00:09:08.280]  又沒有東西吃
[00:09:08.280 --> 00:09:09.800]  為什麼扭計又說沒有水喝
[00:09:09.800 --> 00:09:11.640]  為什麼我前面都不知道怎樣
[00:09:11.640 --> 00:09:12.760]  坦白說真的
[00:09:12.760 --> 00:09:13.800]  如果你去過抗疫
[00:09:13.800 --> 00:09:16.360]  或者起碼你飛機在上空經過
[00:09:16.360 --> 00:09:17.000]  你就知道
[00:09:17.000 --> 00:09:18.840]  抗疫有很多個山
[00:09:18.840 --> 00:09:22.520]  有時候我坐飛機經過以色列
[00:09:22.520 --> 00:09:23.760]  巴勒斯坦的時候
[00:09:23.760 --> 00:09:24.760]  我心裡面都心寒
[00:09:24.760 --> 00:09:25.920]  在上面看下去
[00:09:25.920 --> 00:09:27.400]  在窗口的時候
[00:09:27.400 --> 00:09:29.480]  看到那些山一重又一重
[00:09:29.480 --> 00:09:31.120]  走完一重山又一重山
[00:09:31.120 --> 00:09:32.600]  就好像人生一樣
[00:09:32.600 --> 00:09:34.440]  好像很難走的這條路
[00:09:34.440 --> 00:09:35.360]  沒有盼望
[00:09:35.360 --> 00:09:37.480]  過完一個關又要過一個關
[00:09:37.480 --> 00:09:38.840]  怎樣過啊?
[00:09:38.840 --> 00:09:42.120]  以色列人有時候我們批評他
[00:09:42.120 --> 00:09:43.440]  但其實都要想一下
[00:09:43.440 --> 00:09:45.440]  如果我們和他一樣
[00:09:45.440 --> 00:09:47.440]  在抗疫裡面這樣漂流
[00:09:47.440 --> 00:09:48.920]  漂流了幾十年
[00:09:48.920 --> 00:09:51.360]  真的有時候都很難捱
[00:09:51.360 --> 00:09:52.360]  很難捱
[00:09:52.360 --> 00:09:53.600]  不過在這個時間
[00:09:53.600 --> 00:09:55.080]  好像聖經裡面所提
[00:09:55.080 --> 00:09:56.280]  如果是這樣的話
[00:09:56.280 --> 00:09:57.720]  難道你要回到埃及嗎?
[00:09:57.720 --> 00:09:59.440]  以色列人的錯就錯了
[00:09:59.440 --> 00:10:00.880]  我死都死在這裡嗎?
[00:10:00.880 --> 00:10:01.840]  我不想死在這裡
[00:10:01.840 --> 00:10:04.360]  就算我回到埃及也好
[00:10:04.360 --> 00:10:06.040]  以前雖然是做人奴隸
[00:10:06.040 --> 00:10:07.640]  但起碼有條屍體
[00:10:07.640 --> 00:10:08.560]  死了都不會
[00:10:08.560 --> 00:10:10.040]  撞在不知道哪裡
[00:10:10.040 --> 00:10:11.160]  現在抗疫
[00:10:11.160 --> 00:10:12.400]  這樣說是不是很傻?
[00:10:12.400 --> 00:10:14.080]  是很傻
[00:10:14.080 --> 00:10:16.360]  為什麼?
[00:10:16.360 --> 00:10:19.120]  因為當天是你說你自己不願意
[00:10:19.120 --> 00:10:21.680]  在埃及做奴隸的
[00:10:21.680 --> 00:10:24.600]  是你一直喊我不要再做奴隸的
[00:10:24.600 --> 00:10:26.280]  神就拯救你
[00:10:26.280 --> 00:10:27.840]  這群以色列民
[00:10:27.840 --> 00:10:30.360]  過了紅海來到抗疫
[00:10:30.360 --> 00:10:32.720]  為什麼走到抗疫有困難的時候
[00:10:32.720 --> 00:10:34.080]  你要回頭
[00:10:34.080 --> 00:10:35.160]  要走回頭路
[00:10:35.160 --> 00:10:36.680]  不能回頭的了
[00:10:36.680 --> 00:10:40.160]  這條路是你自己選的
[00:10:40.160 --> 00:10:42.040]  這條路要出埃及
[00:10:42.040 --> 00:10:42.960]  你不做奴隸
[00:10:42.960 --> 00:10:44.400]  是你自己說的
[00:10:44.400 --> 00:10:46.280]  為什麼今天你會後悔?
[00:10:46.280 --> 00:10:47.720]  頂智慕有時候你和我
[00:10:47.720 --> 00:10:48.760]  做基督徒的時候
[00:10:48.760 --> 00:10:49.760]  走到一個地步的時候
[00:10:49.760 --> 00:10:50.400]  我們都後悔
[00:10:50.400 --> 00:10:52.440]  說這麼辛苦的做基督徒
[00:10:52.440 --> 00:10:53.560]  算了
[00:10:53.560 --> 00:10:54.880]  不走了
[00:10:54.880 --> 00:10:56.200]  在這個時間的時候
[00:10:56.200 --> 00:10:57.480]  聖經提醒我們說
[00:10:57.480 --> 00:10:59.400]  是你自己決定的
[00:10:59.400 --> 00:11:00.480]  你記得嗎?
[00:11:00.480 --> 00:11:01.760]  你未信耶穌的時候
[00:11:01.760 --> 00:11:03.280]  到你信耶穌的時候
[00:11:03.280 --> 00:11:04.960]  當天你告訴自己
[00:11:04.960 --> 00:11:06.960]  我不要再在這裡生活
[00:11:06.960 --> 00:11:07.960]  你告訴自己
[00:11:07.960 --> 00:11:08.960]  神這麼好
[00:11:08.960 --> 00:11:10.160]  我不會再過一個
[00:11:10.160 --> 00:11:10.760]  這麼無聊
[00:11:10.760 --> 00:11:12.160]  這麼沒意思的人生
[00:11:12.160 --> 00:11:13.440]  我要做一個基督徒
[00:11:13.440 --> 00:11:15.680]  是你自己決定走上這條路的
[00:11:15.680 --> 00:11:16.920]  為什麼你過了紅海
[00:11:16.920 --> 00:11:17.720]  走到抗疫
[00:11:17.720 --> 00:11:18.520]  走著走著
[00:11:18.520 --> 00:11:19.920]  很難走的時候
[00:11:19.920 --> 00:11:21.200]  你要回頭
[00:11:21.200 --> 00:11:22.920]  不可以再回頭
[00:11:22.920 --> 00:11:25.120]  束起心中的袖紗帶
[00:11:25.120 --> 00:11:25.960]  向前走
[00:11:25.960 --> 00:11:27.560]  看著前面而走
[00:11:27.560 --> 00:11:30.360]  不要回頭路
[00:11:30.360 --> 00:11:31.880]  當我預備這段聖經的時候
[00:11:31.880 --> 00:11:33.520]  我就想起我自己人生
[00:11:33.520 --> 00:11:34.760]  一些最低暗
[00:11:34.760 --> 00:11:36.760]  最困難的時刻
[00:11:36.760 --> 00:11:37.720]  曾經有人問過
[00:11:37.720 --> 00:11:39.080]  溫偉堯你有沒有一些
[00:11:39.080 --> 00:11:40.120]  屬靈的低潮
[00:11:40.120 --> 00:11:41.800]  我說當然有
[00:11:41.800 --> 00:11:44.000]  人來的
[00:11:44.000 --> 00:11:45.000]  今天我就想和大家
[00:11:45.000 --> 00:11:47.600]  用一點時間分享
[00:11:47.600 --> 00:11:50.000]  因為可能在不同的場合
[00:11:50.000 --> 00:11:51.280]  不同的講道裡面
[00:11:51.280 --> 00:11:53.000]  我都片段講過一下
[00:11:53.000 --> 00:11:55.600]  不過今天我想傳福圖畫第一節
[00:11:55.600 --> 00:11:57.480]  即是織在一起告訴你
[00:11:57.480 --> 00:11:59.640]  因為這個只有我才知道
[00:11:59.640 --> 00:12:02.640]  起承轉折是怎樣
[00:12:02.640 --> 00:12:04.120]  在我屬靈的生命當中
[00:12:04.120 --> 00:12:04.920]  最低潮的時候
[00:12:04.920 --> 00:12:06.600]  我相信你都猜到
[00:12:06.600 --> 00:12:08.800]  就是我讀完神學那四年之後
[00:12:08.800 --> 00:12:10.040]  回到香港
[00:12:10.040 --> 00:12:13.840]  發現我的小女兒有嚴重的智障
[00:12:13.840 --> 00:12:16.200]  同時是自閉症
[00:12:16.200 --> 00:12:18.200]  又是情緒失調
[00:12:18.200 --> 00:12:19.720]  然後都不夠一年
[00:12:19.720 --> 00:12:21.800]  我太太發現有乳癌
[00:12:21.800 --> 00:12:23.480]  接著輾轉兩年
[00:12:23.480 --> 00:12:26.240]  在醫院出出入入的掙扎
[00:12:26.240 --> 00:12:28.200]  到最後離開世界
[00:12:28.200 --> 00:12:29.240]  我相信你都猜到
[00:12:29.240 --> 00:12:32.640]  那段時間是屬靈生命裡面最大
[00:12:32.640 --> 00:12:33.920]  最低潮的時候
[00:12:33.920 --> 00:12:35.680]  最低谷的時候
[00:12:35.680 --> 00:12:36.400]  我想告訴你
[00:12:36.400 --> 00:12:40.200]  那段時間我怎樣走得過去
[00:12:40.200 --> 00:12:42.560]  我相信最低谷的那日子
[00:12:42.560 --> 00:12:48.800]  就是我太太離開世界的那段時刻
[00:12:48.800 --> 00:12:50.840]  那時候其實
[00:12:50.840 --> 00:12:52.680]  我沒有和別人說
[00:12:52.680 --> 00:12:55.120]  生活是過得很困難
[00:12:55.120 --> 00:12:57.040]  四年在英國讀書
[00:12:57.040 --> 00:12:58.240]  已經是很窮
[00:12:58.240 --> 00:12:59.280]  以為真的最窮
[00:12:59.280 --> 00:13:01.360]  都不窮得過這樣
[00:13:01.360 --> 00:13:03.600]  當年用一磅銀
[00:13:03.600 --> 00:13:04.920]  一天吃東西
[00:13:04.920 --> 00:13:06.560]  那個是預算
[00:13:06.560 --> 00:13:08.000]  一磅那時候
[00:13:08.000 --> 00:13:09.200]  比現在多一點
[00:13:09.200 --> 00:13:11.440]  但是都很難捱
[00:13:11.440 --> 00:13:13.720]  我以為因為那時候來外國讀書
[00:13:13.720 --> 00:13:15.600]  頂尖會有一點奉獻的支持
[00:13:15.600 --> 00:13:17.440]  就是怎樣捱都捱得到
[00:13:17.440 --> 00:13:19.640]  以為讀完書
[00:13:19.640 --> 00:13:21.000]  當時回到香港的時候
[00:13:21.000 --> 00:13:22.200]  就在神學院裡面教書
[00:13:22.200 --> 00:13:23.920]  在中國神學研究教書
[00:13:23.920 --> 00:13:25.840]  神學院的薪水就不多
[00:13:25.840 --> 00:13:27.720]  但是我覺得都可以過一個
[00:13:27.720 --> 00:13:30.280]  起碼一個比較穩定的生活
[00:13:30.280 --> 00:13:35.000]  誰知道接著就家人一次兩次的病
[00:13:35.000 --> 00:13:38.120]  只是太太在浸會醫院
[00:13:38.120 --> 00:13:41.000]  那個乳癌開刀就一煲清袋
[00:13:41.000 --> 00:13:42.600]  什麼都沒有了
[00:13:42.600 --> 00:13:44.120]  幸好宿舍不用錢住
[00:13:44.120 --> 00:13:45.680]  但是繼續生活
[00:13:45.680 --> 00:13:48.960]  你們知道是很大的困難
[00:13:48.960 --> 00:13:51.200]  還有我小女兒找到一間
[00:13:51.200 --> 00:13:53.840]  最終幫她找到一個機構
[00:13:53.840 --> 00:13:59.040]  每個星期有兩次教她怎樣學習
[00:13:59.040 --> 00:14:02.280]  因為沒有學校肯收她
[00:14:02.280 --> 00:14:03.560]  她有個病
[00:14:03.560 --> 00:14:10.560]  那個機構在香港的半山區
[00:14:10.560 --> 00:14:12.240]  每個星期要帶她兩次
[00:14:12.240 --> 00:14:14.640]  我女兒又不可以坐車
[00:14:14.640 --> 00:14:17.520]  因為她一上地鐵就叫
[00:14:17.520 --> 00:14:19.040]  打人
[00:14:19.040 --> 00:14:21.080]  於是一定要開車
[00:14:21.080 --> 00:14:23.840]  那時候哪有錢買車
[00:14:23.840 --> 00:14:27.080]  那時候唯有有弟兄姊妹好心地
[00:14:27.080 --> 00:14:28.320]  半買半送
[00:14:28.320 --> 00:14:30.600]  將她的舊車給了我們
[00:14:30.600 --> 00:14:33.320]  那個舊車我還記得是一個格紮仔
[00:14:33.320 --> 00:14:34.760]  你知不知道什麼是格紮仔
[00:14:34.760 --> 00:14:36.440]  那些福士車仔
[00:14:36.440 --> 00:14:38.480]  那個格紮仔
[00:14:38.480 --> 00:14:39.800]  那個車很舊
[00:14:39.800 --> 00:14:42.040]  開得到
[00:14:42.040 --> 00:14:44.120]  上到半山就算了
[00:14:44.120 --> 00:14:45.760]  不過那個車
[00:14:45.760 --> 00:14:50.040]  那個車就是那個車篷
[00:14:50.040 --> 00:14:54.120]  車頂是生鏽到穿了
[00:14:54.120 --> 00:14:56.320]  所以我還記得我大女兒
[00:14:56.320 --> 00:14:58.160]  經常告訴人
[00:14:58.160 --> 00:15:00.960]  她說我們的車有橙汁
[00:15:00.960 --> 00:15:02.680]  她都不知道
[00:15:02.680 --> 00:15:04.480]  小朋友讀幼稚園
[00:15:04.480 --> 00:15:05.200]  有什麼橙汁
[00:15:05.200 --> 00:15:07.120]  因為下雨的時候
[00:15:07.120 --> 00:15:09.000]  那些水就在天花板
[00:15:09.000 --> 00:15:12.320]  在車頂那裡流下來
[00:15:12.320 --> 00:15:14.040]  因為那些是生鏽水
[00:15:14.040 --> 00:15:15.440]  所以是橙色的
[00:15:15.440 --> 00:15:18.200]  她有份拿一個杯子裝
[00:15:18.200 --> 00:15:19.200]  車是這樣
[00:15:19.200 --> 00:15:19.880]  她又不知道
[00:15:19.880 --> 00:15:20.760]  她說橙汁橙醬
[00:15:20.760 --> 00:15:23.320]  我們千萬不要喝
[00:15:23.320 --> 00:15:24.400]  那些日子是這樣
[00:15:24.400 --> 00:15:25.360]  沒辦法
