
[00:00:00.000 --> 00:00:04.000]  多謝各位的禱告
[00:06:03.000 --> 00:06:12.000]  每家都悲哀傷痛因為他們的長子死掉了
[00:06:12.000 --> 00:06:21.000]  但是伊瑟列人的家庭裏面還是得了報仇
[00:06:21.000 --> 00:06:27.000]  有什麼保障呢?
[00:06:27.000 --> 00:06:36.000]  因為他們的門上門框上灑了有羔羊的血
[00:06:36.000 --> 00:06:43.000]  在七十六十三章第八節
[00:06:43.000 --> 00:06:53.000]  記載聖命冊是從創歷史之前
[00:06:53.000 --> 00:06:58.000]  羔羊也是從那個時候開始
[00:06:58.000 --> 00:07:04.000]  可以說在神的心目當中
[00:07:04.000 --> 00:07:09.000]  主耶穌要來替人寫命
[00:07:09.000 --> 00:07:16.000]  這是在太初就有了這樣的計劃
[00:07:16.000 --> 00:07:23.000]  一路伊瑟列人殺羊要獻祭
[00:07:23.000 --> 00:07:31.000]  指望將來有一位要來流他的血
[00:07:31.000 --> 00:07:41.000]  他們是一盼望有信心將來有贖罪的要到
[00:07:41.000 --> 00:07:48.000]  各位主耶穌就是神的羔羊
[00:07:48.000 --> 00:07:56.000]  在這個回目一切的儀式當中
[00:07:56.000 --> 00:08:01.000]  有很多象徵主耶穌的事情
[00:08:01.000 --> 00:08:05.000]  為祖師做祭司
[00:08:05.000 --> 00:08:08.000]  給亞倫做大祭司
[00:08:08.000 --> 00:08:15.000]  他一年一次進到這個曼寺裏面
[00:08:15.000 --> 00:08:20.000]  象徵我們的大祭司主耶穌
[00:08:20.000 --> 00:08:27.000]  在這個回在這個曼寺後面有私人的寶座
[00:08:27.000 --> 00:08:33.000]  那個寶座象徵我們的主耶穌在父神的右邊替我們禱告
[00:08:33.000 --> 00:08:40.000]  各位我們看聖經
[00:08:40.000 --> 00:08:46.000]  你要明白其中的意思
[00:08:46.000 --> 00:08:51.000]  從起初到末了你要找主耶穌
[00:08:51.000 --> 00:08:58.000]  因為這本書完全是講主耶穌的舊恩
[00:08:58.000 --> 00:09:05.000]  那麼再有一方面的預表主耶穌
[00:09:05.000 --> 00:09:12.000]  有幾個人他們的生平中可以說代表預表主耶穌
[00:09:12.000 --> 00:09:17.000]  在聖經裏面告訴我們說摩西
[00:09:17.000 --> 00:09:22.000]  他是象徵主耶穌
[00:09:22.000 --> 00:09:27.000]  他自己在生命記第十八章
[00:09:27.000 --> 00:09:31.000]  第十五節
[00:09:31.000 --> 00:09:35.000]  十八章十五節
[00:09:35.000 --> 00:09:39.000]  一位先知像我
[00:09:39.000 --> 00:09:44.000]  一位先知像我是指哪位呢?
[00:09:44.000 --> 00:09:47.000]  就是主耶穌就是我們的主耶穌
[00:09:47.000 --> 00:09:50.000]  再看第十八節
[00:09:50.000 --> 00:09:53.000]  各位我們的主耶穌
[00:09:53.000 --> 00:10:00.000]  祂是率領人出耶穌國的努力的地位
[00:10:00.000 --> 00:10:06.000]  我們的主耶穌就是祂率領我們出埃及原本是作奴隸的地位
[00:10:06.000 --> 00:10:10.000]  祂也是在曠野裏面受過鍛煉
[00:10:10.000 --> 00:10:14.000]  祂也是在曠野裏面受過鍛煉
[00:10:14.000 --> 00:10:17.000]  摩西在曠野四十年
[00:10:17.000 --> 00:10:19.000]  摩西在曠野四十年
[00:10:19.000 --> 00:10:23.000]  主耶穌在曠野受魔鬼的試探
[00:10:23.000 --> 00:10:26.000]  主耶穌在曠野受魔鬼的試探
[00:10:26.000 --> 00:10:31.000]  各位摩西被自己的人所拒絕
[00:10:31.000 --> 00:10:34.000]  摩西被自己的百姓拒絕
[00:10:34.000 --> 00:10:38.000]  他們當時不要祂做領袖
[00:10:38.000 --> 00:10:43.000]  所以祂跑到曠野裏面去了
[00:10:43.000 --> 00:10:49.000]  但是祂回來奉神的差遣
[00:10:49.000 --> 00:10:57.000]  甘心樂意地與祂的百姓一同受苦
[00:10:57.000 --> 00:10:59.000]  在祂在曠野的時候
[00:10:59.000 --> 00:11:04.000]  祂娶了一個妻子
[00:11:04.000 --> 00:11:12.000]  當我們的主耶穌被以色列人拒絕了以後
[00:11:12.000 --> 00:11:20.000]  神的恩典就向外邦人敞開了門
[00:11:20.000 --> 00:11:27.000]  那就是給你給我這個相信主耶穌的機會
[00:11:27.000 --> 00:11:33.000]  現在你我可以蒙恩得救
[00:11:33.000 --> 00:11:40.000]  不久神又要轉向以色列人
[00:11:40.000 --> 00:11:44.000]  他還要再拯救他們
[00:11:44.000 --> 00:11:49.000]  現在是外邦人的時候
[00:11:49.000 --> 00:11:54.000]  摩西是順從於神
[00:11:54.000 --> 00:11:58.000]  他不願意去率領以色列人
[00:11:58.000 --> 00:12:02.000]  他已經數月學習地試驗過一次
[00:12:02.000 --> 00:12:06.000]  所以他不敢再做了
[00:12:06.000 --> 00:12:13.000]  但是神總是再三地勸他
[00:12:13.000 --> 00:12:18.000]  給他勸兵要他去
[00:12:18.000 --> 00:12:22.000]  他就勇敢地去率領以色列人
[00:12:22.000 --> 00:12:33.000]  神以啟示來證實他的護照
[00:12:33.000 --> 00:12:38.000]  他說你把這個杖放在地上
[00:12:38.000 --> 00:12:41.000]  他就變成蛇
[00:12:41.000 --> 00:12:44.000]  主耶穌來到世界用了許多的啟示證明
[00:12:44.000 --> 00:12:46.000]  祂是從天上來的
[00:12:46.000 --> 00:12:50.000]  主耶穌用了許多的啟示證明祂是神
[00:12:50.000 --> 00:12:53.000]  摩西是一個會禱告的神
[00:12:53.000 --> 00:12:56.000]  摩西是一個會禱告的人
[00:12:56.000 --> 00:13:02.000]  他時常與神交通
[00:13:02.000 --> 00:13:10.000]  最近我寫一些的文章在聖經報上
[00:13:10.000 --> 00:13:15.000]  就是聖經中的禱告
[00:13:15.000 --> 00:13:17.000]  就是寫聖經中的禱告
[00:13:17.000 --> 00:13:22.000]  這是我個人給了很多的益處
[00:13:22.000 --> 00:13:26.000]  我勸你們看聖經報
[00:13:26.000 --> 00:13:32.000]  他常常與神有交通
[00:13:32.000 --> 00:13:37.000]  他也是時常忠心於神
[00:13:37.000 --> 00:13:43.000]  在希伯來的三章一到六節
[00:13:43.000 --> 00:13:50.000]  他是忠心的福祉神
[00:13:50.000 --> 00:13:52.000]  這裡第三節說
[00:13:52.000 --> 00:13:59.000]  他比摩西算是更配多的榮耀
[00:13:59.000 --> 00:14:03.000]  好像建造房屋的比房屋更尊貴
[00:14:03.000 --> 00:14:04.000]  第三節說
[00:14:04.000 --> 00:14:05.000]  他即是主耶穌
[00:14:05.000 --> 00:14:08.000]  他比摩西算是更配多的榮耀
[00:14:08.000 --> 00:14:13.000]  好像建造房屋的比房屋更尊貴
[00:14:13.000 --> 00:14:19.000]  摩西福祉神尊重了
[00:14:19.000 --> 00:14:23.000]  主耶穌更尊重了
[00:14:23.000 --> 00:14:26.000]  他是跟父親說
[00:14:26.000 --> 00:14:30.000]  他的主義就是尊敬父神的主義
[00:14:30.000 --> 00:14:31.000]  他對父神說
[00:14:31.000 --> 00:14:35.000]  他的目的就是遵行父神的旨意
[00:14:35.000 --> 00:14:41.000]  他一切所做的都是遵從父神的旨意
[00:14:41.000 --> 00:14:44.000]  在這個希伯來的三章第二節裏面
[00:14:44.000 --> 00:14:46.000]  有兩次說到尊重
[00:14:46.000 --> 00:14:49.000]  在希伯來書三章第二節裏面
[00:14:49.000 --> 00:14:51.000]  有兩次提到尊重
[00:14:51.000 --> 00:14:54.000]  摩西尊重,主耶穌也尊重
[00:14:54.000 --> 00:14:57.000]  摩西尊重,主耶穌也是尊重
[00:14:57.000 --> 00:15:02.000]  摩西有許多事情是與主耶穌相同的
[00:15:02.000 --> 00:15:08.000]  當然他患有一些不同的地方
[00:15:08.000 --> 00:15:12.000]  因為到底摩西還是人
[00:15:12.000 --> 00:15:15.000]  主耶穌是神
[00:15:15.000 --> 00:15:22.000]  那麼摩西他開始他是個兇手
[00:15:22.000 --> 00:15:29.000]  他拼命地要救伊斯蘭人,他殺人了
[00:15:29.000 --> 00:15:35.000]  神讓他學習一些功課
[00:15:35.000 --> 00:15:39.000]  然後再來用他
[00:15:39.000 --> 00:15:42.000]  感謝讚美主
[00:15:42.000 --> 00:15:47.000]  主要大憐憫大慈愛
[00:15:47.000 --> 00:15:53.000]  我這一次出來我在臺灣有一個月
[00:15:53.000 --> 00:15:57.000]  現在在香港也有幾個禮拜
[00:15:57.000 --> 00:16:00.000]  我遇到一些的朋友
[00:16:00.000 --> 00:16:04.000]  有一件事情叫我很注意
[00:16:04.000 --> 00:16:09.000]  神的忍耐,神的憐憫
[00:16:09.000 --> 00:16:15.000]  神怎樣管教我們對祂的人
[00:16:15.000 --> 00:16:19.000]  祂不馬上把我們甩掉
[00:16:19.000 --> 00:16:22.000]  祂給我們再一次機會
[00:16:22.000 --> 00:16:25.000]  祂給我們再一次機會
[00:16:25.000 --> 00:16:31.000]  結果聖靈幫助我們就站得穩了
[00:16:31.000 --> 00:16:40.000]  所以我們做牧師的對幫助人也不要馬上灰心
[00:16:40.000 --> 00:16:42.000]  因為神不灰心
[00:16:42.000 --> 00:16:46.000]  祂有憐憫,祂有慈愛
[00:16:46.000 --> 00:16:53.000]  摩西他有的時候也是性情暴躁
[00:16:53.000 --> 00:16:58.000]  神對他說你要給這個神,給這個四周說,祂就給你流口水
[00:16:58.000 --> 00:17:02.000]  神對他說你要對這個盆石說話,祂就會流出水來
[00:17:02.000 --> 00:17:06.000]  摩西他一股生氣把他拼了打一下
[00:17:06.000 --> 00:17:10.000]  摩西發怒將這個石擊打一下
[00:17:10.000 --> 00:17:12.000]  神對他說你沒有聽話
[00:17:12.000 --> 00:17:14.000]  神說你沒有聽話了
[00:17:14.000 --> 00:17:17.000]  你不能進迦南地
[00:17:17.000 --> 00:17:21.000]  摩西就以後很後悔
[00:17:21.000 --> 00:17:23.000]  他傷心
[00:17:23.000 --> 00:17:27.000]  各位我們都是有軟弱的時候
[00:17:27.000 --> 00:17:31.000]  但是神有憐憫有慈愛
[00:17:31.000 --> 00:17:35.000]  我們感謝讚美主
[00:17:35.000 --> 00:17:40.000]  祂有仁耐對待我們
[00:17:40.000 --> 00:17:44.000]  祂是慈悲的主
[00:17:44.000 --> 00:17:49.000]  所以我們在主的面前服事
[00:17:49.000 --> 00:17:53.000]  我們知道主是憐憫的神
[00:17:53.000 --> 00:17:56.000]  我們再看一位
[00:17:56.000 --> 00:17:59.000]  就是大衛
[00:17:59.000 --> 00:18:06.000]  大衛是在以色列人的望當中是可以說最尊貴
[00:18:06.000 --> 00:18:12.000]  大衛可以說是以色列教皇當中最尊貴的一位
[00:18:12.000 --> 00:18:15.000]  祂是在伯利恆
[00:18:15.000 --> 00:18:18.000]  祂住在伯利恆
[00:18:18.000 --> 00:18:24.000]  主耶穌也是生在伯利恆
[00:18:24.000 --> 00:18:28.000]  祂開始的時候連祂的哥哥們都看不起祂
[00:18:28.000 --> 00:18:31.000]  祂開始的時候連祂的哥哥們都看不起祂
[00:18:31.000 --> 00:18:33.000]  我們的聖量比祢大
[00:18:33.000 --> 00:18:35.000]  我們的聖量都比祢高大
[00:18:35.000 --> 00:18:37.000]  我們都比祢年長
[00:18:37.000 --> 00:18:38.000]  我們都比祢年長
[00:18:38.000 --> 00:18:40.000]  何必要小弟弟作王呢
[00:18:40.000 --> 00:18:42.000]  何必要小弟弟作王呢
[00:18:42.000 --> 00:18:46.000]  但是神的選召、神的恩召很奇妙了
[00:18:46.000 --> 00:18:49.000]  但是神的恩召很奇妙了
[00:18:49.000 --> 00:18:53.000]  各位,我們的主耶穌也是被祂的弟兄所嫌棄
[00:18:53.000 --> 00:18:56.000]  各位,我們的主耶穌也是被祂的弟兄所嫌棄
[00:18:56.000 --> 00:18:58.000]  撒姆爾去告祂為王的時候
[00:18:58.000 --> 00:19:01.000]  撒姆爾先知去告祂為王的時候
[00:19:01.000 --> 00:19:04.000]  他有點不好意思去,有點膽怯
[00:19:04.000 --> 00:19:06.000]  他有點不好意思去,有點膽怯
[00:19:06.000 --> 00:19:10.000]  神給他說你只管去,你到那裡去閒置
[00:19:10.000 --> 00:19:13.000]  神對他說你只管去,去那裡地方閒置
[00:19:13.000 --> 00:19:16.000]  他就黯黯的在房子裡面告了大衛
[00:19:16.000 --> 00:19:20.000]  他就黯黯的在房子裡面告了大衛
[00:19:20.000 --> 00:19:26.000]  各位,聖經上說大衛是神所愛
[00:19:26.000 --> 00:19:29.000]  各位,聖經上說大衛是神所喜愛的
[00:19:29.000 --> 00:19:32.000]  他是合神心意的人
[00:19:32.000 --> 00:19:35.000]  他是合神心意的人
[00:19:35.000 --> 00:19:38.000]  各位,耶穌是合神心意的人
[00:19:38.000 --> 00:19:41.000]  各位,主耶穌是合神心意的人
[00:19:41.000 --> 00:19:47.000]  我說在舊約裡面預表主耶穌
[00:19:47.000 --> 00:19:50.000]  好像天父的心那樣歡喜
[00:19:50.000 --> 00:19:52.000]  好像天父的心那樣歡喜
[00:19:52.000 --> 00:19:57.000]  巴不得這個冒犯的兒子快點出現
[00:19:57.000 --> 00:20:00.000]  巴不得這個冒犯的兒子快點出現
[00:20:00.000 --> 00:20:07.000]  能夠快點在人中間做他的工作
[00:20:07.000 --> 00:20:12.000]  他就讓這些人來預表他
[00:20:12.000 --> 00:20:19.000]  等他在世界三年工作的時候
[00:20:19.000 --> 00:20:24.000]  等他在這個世界三年工作的時候
[00:20:24.000 --> 00:20:26.000]  天父的心裡面非常之喜悅
[00:20:26.000 --> 00:20:29.000]  他不得不發現
[00:20:29.000 --> 00:20:32.000]  他好像有幾次,大概三次
[00:20:32.000 --> 00:20:35.000]  他說這是我的兒子,我所喜悅的
[00:20:35.000 --> 00:20:40.000]  他說這是我的兒子,我所喜悅的
[00:20:40.000 --> 00:20:43.000]  父親愛他
[00:20:43.000 --> 00:20:49.000]  各位,大衛也是蒙古神所愛
[00:20:49.000 --> 00:20:52.000]  大衛也是蒙古神所愛的
[00:20:52.000 --> 00:20:57.000]  那麼大衛他年幼的時候
[00:20:57.000 --> 00:20:58.000]  那麼大衛年幼的時候
[00:20:58.000 --> 00:21:00.000]  以色列的大仇敵就是哥利亞
[00:21:00.000 --> 00:21:04.000]  以色列人的大仇敵就是哥利亞
[00:21:04.000 --> 00:21:08.000]  大衛心裡就不服
[00:21:08.000 --> 00:21:18.000]  為什麼讓這個仇敵,這個勇士來恐嚇我們呢?
[00:21:18.000 --> 00:21:26.000]  我要奉萬軍之王的名來將他殺去
[00:21:26.000 --> 00:21:32.000]  旁邊的人很膽怯很害怕
[00:21:32.000 --> 00:21:38.000]  但是大衛從他的囊中抽出來幾個石頭
[00:21:38.000 --> 00:21:42.000]  但是大衛從他的袋裡面拿出幾粒石子
[00:21:42.000 --> 00:21:45.000]  他們說這個母人帶這個囊
[00:21:45.000 --> 00:21:51.000]  是帶他的飲食或者是帶點什麼藥
[00:21:51.000 --> 00:21:53.000]  帶到郊外去的
[00:21:53.000 --> 00:21:56.000]  這個木人帶著一個囊的袋
[00:21:56.000 --> 00:22:01.000]  是帶一些食物或者是帶一些藥物等等去郊外的
[00:22:01.000 --> 00:22:04.000]  他在其中放了幾個小石頭
[00:22:04.000 --> 00:22:11.000]  他就拿那個石頭去殺哥利亞
[00:22:11.000 --> 00:22:14.000]  他就拿這些石子來殺哥利亞
[00:22:14.000 --> 00:22:17.000]  那個小石頭一中就中了目標
[00:22:17.000 --> 00:22:21.000]  這個石頭一打就打中了目標
[00:22:21.000 --> 00:22:25.000]  有人拿這個地方為...
[00:22:25.000 --> 00:22:30.000]  像主耶穌抵抗拒絕撒旦也是一樣
[00:22:30.000 --> 00:22:36.000]  有人用這個來比方主耶穌怎樣拒絕來殺旦是一樣
[00:22:36.000 --> 00:22:42.000]  他不用自己的話來對付魔鬼
[00:22:42.000 --> 00:22:50.000]  他用神的倉庫裡面寶貝的話語
[00:22:50.000 --> 00:22:56.000]  三次都是用神的話來對付魔鬼
[00:22:56.000 --> 00:23:02.000]  當時魔鬼就離開他了
[00:23:02.000 --> 00:23:09.000]  各位大衛實在是預表到主耶穌
[00:23:09.000 --> 00:23:13.000]  神是一位忍耐的神
[00:23:13.000 --> 00:23:16.000]  他忍耐人
[00:23:16.000 --> 00:23:21.000]  在舊約的時代他是忍耐
[00:23:21.000 --> 00:23:30.000]  現在仍舊在印第安的時代也是忍耐等候
[00:23:30.000 --> 00:23:35.000]  大衛又忍耐
[00:23:35.000 --> 00:23:42.000]  為什麼他沒有馬上把扫羅殺掉呢?
[00:23:42.000 --> 00:23:46.000]  他可以說他有這個權利是神所搞的
[00:23:46.000 --> 00:23:50.000]  他應該把扫羅殺掉
[00:23:50.000 --> 00:23:58.000]  但是大衛等候神
[00:23:58.000 --> 00:24:03.000]  他不肯妄動一步
[00:24:03.000 --> 00:24:10.000]  他願意照著神的旨意慢慢地來
[00:24:10.000 --> 00:24:14.000]  很多時候我們很著急
[00:24:14.000 --> 00:24:16.000]  我們要趕快
[00:24:16.000 --> 00:24:21.000]  為什麼神不快幫我們忙呢?
[00:24:21.000 --> 00:24:25.000]  各位我們都是很急躁的
[00:24:25.000 --> 00:24:30.000]  我們要等候忍耐
[00:24:30.000 --> 00:24:35.000]  前面的榮耀到了時候就要來了
[00:24:35.000 --> 00:24:39.000]  大衛能夠等候神
[00:24:39.000 --> 00:24:43.000]  那麼大衛有一個朋友
[00:24:43.000 --> 00:24:46.000]  很奇怪的朋友
[00:24:46.000 --> 00:24:50.000]  就是扫羅的兒子約拿丹
[00:24:50.000 --> 00:24:53.000]  約拿丹應該是作王的
[00:24:53.000 --> 00:24:56.000]  為什麼他要給這一位
[00:24:56.000 --> 00:25:06.000]  給他多萬位的這個人來做朋友呢?
[00:25:06.000 --> 00:25:10.000]  各位你我跟隨耶穌
[00:25:10.000 --> 00:25:13.000]  我們也要做約拿丹
[00:25:13.000 --> 00:25:21.000]  我們也要把我們心中的王位讓給主耶穌
[00:25:21.000 --> 00:25:24.000]  約拿丹愛大衛
[00:25:24.000 --> 00:25:28.000]  是一個超然的愛
[00:25:28.000 --> 00:25:33.000]  不是一個血氣任意的愛
[00:25:33.000 --> 00:25:36.000]  是出於神的愛
[00:25:36.000 --> 00:25:41.000]  他羨慕這一位大衛
[00:25:41.000 --> 00:25:44.000]  你我愛耶穌
[00:25:44.000 --> 00:25:49.000]  就是要把我們心中的王位讓給他
[00:25:49.000 --> 00:25:56.000]  他就做我們自己的朋友
[00:25:56.000 --> 00:26:00.000]  普通的人不肯這樣做
[00:26:00.000 --> 00:26:06.000]  大衛也是一個得勝的將軍
[00:26:06.000 --> 00:26:13.000]  他對於以色列人的仇敵很勇敢
[00:26:13.000 --> 00:26:21.000]  這個亞馬利人是以色列人歷來的仇敵
[00:26:21.000 --> 00:26:26.000]  亞馬利人是以素的後裔
[00:26:26.000 --> 00:26:31.000]  以素是屬血氣
[00:26:31.000 --> 00:26:34.000]  他是屬肉體的人
[00:26:34.000 --> 00:26:39.000]  他不顧他的長子的名分
[00:26:39.000 --> 00:26:45.000]  他不求靈性的福氣
[00:26:45.000 --> 00:26:50.000]  亞馬利人是以色列人的仇敵
[00:26:50.000 --> 00:26:54.000]  以色列人要進迦南地
[00:26:54.000 --> 00:26:58.000]  亞馬利人阻擋他們
[00:26:58.000 --> 00:27:01.000]  摩西上了山
[00:27:01.000 --> 00:27:04.000]  在山上禱告
[00:27:04.000 --> 00:27:11.000]  由亞倫和胡爾巴達剛起手來
[00:27:11.000 --> 00:27:15.000]  才勝過亞馬利人
[00:27:15.000 --> 00:27:19.000]  大衛也是得勝的亞馬利人
[00:27:19.000 --> 00:27:27.000]  你我要勝過自己的老性情
[00:27:27.000 --> 00:27:34.000]  我告訴各位這是我們做基督徒的大問題
[00:27:34.000 --> 00:27:39.000]  許許多多的基督徒是屬血氣的基督徒
[00:27:39.000 --> 00:27:43.000]  我們媽媽夫婦地信耶穌
[00:27:43.000 --> 00:27:46.000]  我們不認真的愛耶穌
[00:27:46.000 --> 00:27:51.000]  我們走天路時常跌倒
[00:27:51.000 --> 00:27:55.000]  你要像大衛一樣把亞馬利人打敗
[00:27:55.000 --> 00:28:01.000]  耶穌能夠做你的大衛
[00:28:01.000 --> 00:28:09.000]  在你裏面勝過一切的亞馬利人
[00:28:09.000 --> 00:28:14.000]  大衛還有一個很大的工程
