
[00:00:00.000 --> 00:00:06.000]  在上星期我有機會與一些新受浸的弟兄姊妹坐下來聊天
[00:04:29.000 --> 00:04:31.000]  有時候見到他們
[00:04:31.000 --> 00:04:33.000]  是遇到一些不好的經歷
[00:04:33.000 --> 00:04:35.000]  甚至見過一些
[00:04:35.000 --> 00:04:38.000]  表面講良善
[00:04:38.000 --> 00:04:41.000]  但實際行詭詐的基督徒
[00:04:41.000 --> 00:04:43.000]  他們就不願意相信
[00:04:43.000 --> 00:04:46.000]  我接觸過一些年長的
[00:04:46.000 --> 00:04:48.000]  他們很堅硬、很剛硬
[00:04:48.000 --> 00:04:49.000]  不肯接受
[00:04:49.000 --> 00:04:50.000]  問法時候
[00:04:50.000 --> 00:04:52.000]  因為在年輕的時候
[00:04:52.000 --> 00:04:54.000]  曾經去過一些教會
[00:04:54.000 --> 00:04:57.000]  帶給他們很壞的經歷
[00:04:57.000 --> 00:04:59.000]  當保羅說
[00:04:59.000 --> 00:05:01.000]  我願意做一切的事情
[00:05:01.000 --> 00:05:04.000]  免得我們難阻了基督的福音
[00:05:04.000 --> 00:05:06.000]  是一個很決心的表達
[00:05:06.000 --> 00:05:09.000]  是要將一切難阻人信耶穌的事情
[00:05:09.000 --> 00:05:11.000]  從自己身上
[00:05:11.000 --> 00:05:14.000]  從其他環境裡去清除
[00:05:14.000 --> 00:05:17.000]  這個難阻的字是一個很強的字
[00:05:17.000 --> 00:05:19.000]  是在說一條路
[00:05:19.000 --> 00:05:22.000]  這條路有很多敵人來入侵
[00:05:22.000 --> 00:05:26.000]  因此用盡一切方法去切斷這條路
[00:05:26.000 --> 00:05:30.000]  這個切斷就是難阻的意思
[00:05:30.000 --> 00:05:32.000]  去除去這些障礙
[00:05:32.000 --> 00:05:33.000]  不讓有人
[00:05:33.000 --> 00:05:35.000]  有敵人來侵入去
[00:05:35.000 --> 00:05:37.000]  保羅這樣說
[00:05:37.000 --> 00:05:40.000]  「甚至我凡事容忍」
[00:05:40.000 --> 00:05:42.000]  他忍耐著
[00:05:42.000 --> 00:05:43.000]  這個忍耐是在說
[00:05:43.000 --> 00:05:45.000]  他自己就算有所犧牲
[00:05:45.000 --> 00:05:48.000]  因此他變得可能很缺乏
[00:05:48.000 --> 00:05:51.000]  甚至面對很多苦難
[00:05:51.000 --> 00:05:53.000]  他都樂意
[00:05:53.000 --> 00:05:56.000]  為了不願意有任何事情
[00:05:56.000 --> 00:05:59.000]  難阻人聽福音
[00:05:59.000 --> 00:06:01.000]  當你記得聖經
[00:06:01.000 --> 00:06:02.000]  哥林多前書十三章
[00:06:02.000 --> 00:06:04.000]  我們說到的愛章的時候
[00:06:04.000 --> 00:06:09.000]  聖經提到愛就是凡事忍耐
[00:06:09.000 --> 00:06:12.000]  這個忍耐正是講述到這裡所說的容忍
[00:06:12.000 --> 00:06:15.000]  是在說人因為愛的緣故
[00:06:15.000 --> 00:06:18.000]  甚至願意長久受苦
[00:06:18.000 --> 00:06:22.000]  忍耐的原來的文字是在說長久受苦
[00:06:22.000 --> 00:06:26.000]  就算為了對方而承受一些苦楚
[00:06:26.000 --> 00:06:29.000]  他都不介意為了愛
[00:06:29.000 --> 00:06:33.000]  為了叫人能夠得聞福音
[00:06:33.000 --> 00:06:34.000]  各位弟兄姊妹
[00:06:34.000 --> 00:06:37.000]  你和我是蒙受神慈愛的人
[00:06:37.000 --> 00:06:39.000]  剛才我們一直這樣講述
[00:06:39.000 --> 00:06:41.000]  但你們記得一件事情
[00:06:41.000 --> 00:06:44.000]  就是讓你的生命也帶著這份愛
[00:06:44.000 --> 00:06:47.000]  去幫助別人去接受福音
[00:06:47.000 --> 00:06:50.000]  也幫助自己不會成為一種障礙
[00:06:50.000 --> 00:06:52.000]  反而付上代價
[00:06:52.000 --> 00:06:56.000]  可以讓福音進入人的生命裏面
[00:06:56.000 --> 00:06:57.000]  我們再看的時候
[00:06:57.000 --> 00:06:59.000]  當我們再讀下去
[00:06:59.000 --> 00:07:04.000]  保羅提及到他很想能夠為神作福音
[00:07:04.000 --> 00:07:07.000]  因為這個責任已經託付給他
[00:07:07.000 --> 00:07:10.000]  大家先讀讀第十七節
[00:07:10.000 --> 00:07:12.000]  第十七節
[00:07:12.000 --> 00:07:15.000]  「如果我甘心作這事
[00:07:15.000 --> 00:07:16.000]  就有賞賜
[00:07:16.000 --> 00:07:18.000]  即使不甘心
[00:07:18.000 --> 00:07:22.000]  這即則害斯託付了我」
[00:07:22.000 --> 00:07:25.000]  在神給我們的福音的託付裏面
[00:07:25.000 --> 00:07:27.000]  是藏著賞賜
[00:07:27.000 --> 00:07:32.000]  是藏著很豐盛神的賞賜
[00:07:32.000 --> 00:07:35.000]  當我們講到託付的時候
[00:07:35.000 --> 00:07:37.000]  亦都意味著一個僕人
[00:07:37.000 --> 00:07:43.000]  承受神給人的託付或是吩咐
[00:07:43.000 --> 00:07:46.000]  僕人如果是領受主人給的吩咐
[00:07:46.000 --> 00:07:50.000]  其實只能夠去聽從
[00:07:50.000 --> 00:07:52.000]  他其實是沒有選擇的
[00:07:52.000 --> 00:07:54.000]  因為是主人
[00:07:54.000 --> 00:07:57.000]  他將這件事情託付給僕人
[00:07:57.000 --> 00:08:00.000]  僕人就照著去做
[00:08:00.000 --> 00:08:03.000]  這是他應份的工作
[00:08:03.000 --> 00:08:05.000]  所以嚴格來說
[00:08:05.000 --> 00:08:09.000]  是沒有所謂賞賜不賞賜的問題
[00:08:09.000 --> 00:08:11.000]  這是所交託給你的職責
[00:08:11.000 --> 00:08:13.000]  你就去做
[00:08:13.000 --> 00:08:16.000]  但聖經裏面提到賞賜
[00:08:16.000 --> 00:08:19.000]  當神將福音的使命託付給我們的時候
[00:08:19.000 --> 00:08:22.000]  當然我們知道這個使命不單止給保羅
[00:08:22.000 --> 00:08:24.000]  因為聖經清楚講到
[00:08:24.000 --> 00:08:29.000]  神將叫人與他和好的積分賜給我們
[00:08:29.000 --> 00:08:32.000]  他是將積分託付給我們
[00:08:32.000 --> 00:08:34.000]  或者再準確一點說
[00:08:34.000 --> 00:08:36.000]  是賜給我們
[00:08:36.000 --> 00:08:40.000]  但這個積分裏面有沒有賞賜呢?
[00:08:40.000 --> 00:08:42.000]  聖經裏面提到的
[00:08:42.000 --> 00:08:44.000]  如果大家記得《馬太方念》十五章
[00:08:44.000 --> 00:08:45.000]  講到一個僕人
[00:08:45.000 --> 00:08:47.000]  有人拿了五千兩
[00:08:47.000 --> 00:08:49.000]  有人拿了二千兩
[00:08:49.000 --> 00:08:51.000]  有人拿了一千兩
[00:08:51.000 --> 00:08:55.000]  五千兩的人盡量運用他的五千兩
[00:08:55.000 --> 00:08:57.000]  另外賺了五千
[00:08:57.000 --> 00:09:01.000]  拿到二千的人盡量運用他的二千
[00:09:01.000 --> 00:09:03.000]  賺多了二千
[00:09:03.000 --> 00:09:05.000]  兩個人當主人回來的時候
[00:09:05.000 --> 00:09:07.000]  得到什麼賞賜呢?
[00:09:07.000 --> 00:09:10.000]  是一樣的賞賜
[00:09:10.000 --> 00:09:12.000]  你說不公平啊
[00:09:12.000 --> 00:09:14.000]  他只賺了二千
[00:09:14.000 --> 00:09:15.000]  但不是
[00:09:15.000 --> 00:09:18.000]  當他善用他所能夠有的
[00:09:18.000 --> 00:09:20.000]  盡量的發揮
[00:09:20.000 --> 00:09:23.000]  他在當中就得到同樣的賞賜
[00:09:23.000 --> 00:09:25.000]  不是我們做一些事情
[00:09:25.000 --> 00:09:27.000]  神要額外將賞賜給我們
[00:09:27.000 --> 00:09:29.000]  而是神應許的
[00:09:29.000 --> 00:09:33.000]  就是你按照你所領受的
[00:09:33.000 --> 00:09:34.000]  你去運用
[00:09:34.000 --> 00:09:36.000]  當你運用的時候
[00:09:36.000 --> 00:09:38.000]  表達你那份聽從
[00:09:38.000 --> 00:09:39.000]  那份忠心
[00:09:39.000 --> 00:09:43.000]  裏面已經蘊藏著賞賜
[00:09:43.000 --> 00:09:45.000]  因此當聖經說到
[00:09:45.000 --> 00:09:47.000]  如果我不傳福音的時候
[00:09:47.000 --> 00:09:50.000]  責任已經託付給我了
[00:09:50.000 --> 00:09:53.000]  這個責任你無論如何都要去回應
[00:09:53.000 --> 00:09:55.000]  因為你是僕人
[00:09:55.000 --> 00:09:57.000]  但如果你帶著一份
[00:09:57.000 --> 00:10:00.000]  甘心樂意的心去作的時候
[00:10:00.000 --> 00:10:03.000]  你就有賞賜
[00:10:03.000 --> 00:10:04.000]  對於保羅來說
[00:10:04.000 --> 00:10:08.000]  他盡量運用他所能夠作的去作
[00:10:08.000 --> 00:10:12.000]  也是透過他願意放棄他自己的權利
[00:10:12.000 --> 00:10:15.000]  我寧願不受任何的利益
[00:10:15.000 --> 00:10:16.000]  我去傳揚福音
[00:10:16.000 --> 00:10:19.000]  去充分表達我那份的甘心
[00:10:19.000 --> 00:10:22.000]  不是為了眼前一些的利益
[00:10:22.000 --> 00:10:23.000]  或者你說
[00:10:23.000 --> 00:10:27.000]  他是為了將來永恆的好處
[00:10:27.000 --> 00:10:28.000]  沒錯
[00:10:28.000 --> 00:10:30.000]  在聖經裏面所說到的
[00:10:30.000 --> 00:10:34.000]  他是為了將來永恆的好處
[00:10:34.000 --> 00:10:35.000]  所以後來你會見到
[00:10:35.000 --> 00:10:37.000]  聖經去到最後的小段的時候
[00:10:37.000 --> 00:10:38.000]  說到比賽
[00:10:38.000 --> 00:10:43.000]  他是要一路去克制自己的身體
[00:10:43.000 --> 00:10:46.000]  好像運動員凡事去紀律自己
[00:10:46.000 --> 00:10:47.000]  去操練自己
[00:10:47.000 --> 00:10:49.000]  以致能夠得獎
[00:10:49.000 --> 00:10:51.000]  他是克制自己的身體
[00:10:51.000 --> 00:10:53.000]  叫身體服他
[00:10:53.000 --> 00:10:54.000]  是能夠去留心
[00:10:54.000 --> 00:10:57.000]  讓自己不會有很多的障礙
[00:10:57.000 --> 00:11:01.000]  以致能夠發揮到那種作用
[00:11:01.000 --> 00:11:03.000]  以致能夠得到獎賞
[00:11:03.000 --> 00:11:05.000]  他是不斷在目標走
[00:11:05.000 --> 00:11:07.000]  但當你再讀的時候
[00:11:07.000 --> 00:11:10.000]  你會發覺他是在尋求一個
[00:11:10.000 --> 00:11:13.000]  不是眼前的獎賞
[00:11:13.000 --> 00:11:17.000]  他是在尋求一個不能扭壞的冠冕
[00:11:17.000 --> 00:11:19.000]  他知道上帝所要賜的
[00:11:19.000 --> 00:11:22.000]  是更加寶貴
[00:11:22.000 --> 00:11:26.000]  是永恆的賞賜
[00:11:26.000 --> 00:11:29.000]  而他在這種甘心的表達裏面
[00:11:29.000 --> 00:11:31.000]  他在過程當中
[00:11:31.000 --> 00:11:33.000]  他更加同樣表達出那種
[00:11:33.000 --> 00:11:36.000]  是因為神的愛在他的生命當中
[00:11:36.000 --> 00:11:40.000]  他是很願意傳揚主的福音
[00:11:40.000 --> 00:11:42.000]  所以大家再留意十八節
[00:11:42.000 --> 00:11:44.000]  十八節說
[00:11:44.000 --> 00:11:47.000]  那麼我的賞賜是什麼呢?
[00:11:47.000 --> 00:11:50.000]  就是我傳福音時
[00:11:50.000 --> 00:11:53.000]  叫人免費得著福音
[00:11:53.000 --> 00:11:55.000]  這樣我就沒有用過
[00:11:55.000 --> 00:11:58.000]  傳福音可以享有的權利
[00:11:58.000 --> 00:12:00.000]  他所說的是
[00:12:00.000 --> 00:12:01.000]  我的賞賜
[00:12:01.000 --> 00:12:02.000]  以下之意
[00:12:02.000 --> 00:12:04.000]  我已經得到賞賜
[00:12:04.000 --> 00:12:08.000]  就是人可以在當中領受福音
[00:12:08.000 --> 00:12:10.000]  別人領受福音
[00:12:10.000 --> 00:12:13.000]  他心裏面那種滿足和快樂
[00:12:13.000 --> 00:12:18.000]  蓋過了他失去現在眼前的一些利益
[00:12:18.000 --> 00:12:21.000]  因此他心裏表達
[00:12:21.000 --> 00:12:23.000]  因為神的愛
[00:12:23.000 --> 00:12:25.000]  現今見到人能夠領受福音
[00:12:25.000 --> 00:12:27.000]  已經是他的滿足
[00:12:27.000 --> 00:12:29.000]  是他的賞賜
[00:12:29.000 --> 00:12:31.000]  當我們讀到這裏的時候
[00:12:31.000 --> 00:12:35.000]  我們都一齊鼓勵自己
[00:12:35.000 --> 00:12:38.000]  我們很願意在我們人生的路上
[00:12:38.000 --> 00:12:41.000]  都是這樣尋求
[00:12:41.000 --> 00:12:46.000]  求神讓我們得到那種永恆的賞賜
[00:12:46.000 --> 00:12:48.000]  同樣得到
[00:12:48.000 --> 00:12:53.000]  神讓我們領受福音的快樂
[00:12:53.000 --> 00:12:57.000]  讓我們心裏可以常常的因此滿足
[00:12:57.000 --> 00:12:58.000]  我們再看下
[00:12:58.000 --> 00:13:02.000]  聖經在第十九節再說一件事情
[00:13:02.000 --> 00:13:04.000]  保羅說:我雖然自由
[00:13:04.000 --> 00:13:06.000]  不受任何人的管轄
[00:13:06.000 --> 00:13:09.000]  但我自願成為眾人的奴僕
[00:13:09.000 --> 00:13:12.000]  為的事要多得一些人
[00:13:12.000 --> 00:13:14.000]  保羅說到他是自由的
[00:13:14.000 --> 00:13:17.000]  因為他已經領受神給他福音的釋放
[00:13:17.000 --> 00:13:20.000]  不再被罪捆綁
[00:13:20.000 --> 00:13:22.000]  也不是哪一個人的奴僕
[00:13:22.000 --> 00:13:27.000]  但他自己甘願成為了別人的僕人
[00:13:27.000 --> 00:13:29.000]  其實有一種矛盾
[00:13:29.000 --> 00:13:32.000]  如果僕人表達一種捆綁
[00:13:32.000 --> 00:13:36.000]  一種要求、一種限制
[00:13:36.000 --> 00:13:39.000]  但自由地去作僕人
[00:13:39.000 --> 00:13:40.000]  好像很矛盾
[00:13:40.000 --> 00:13:42.000]  但真正的自由
[00:13:42.000 --> 00:13:43.000]  更完全的自由
[00:13:43.000 --> 00:13:47.000]  就是甘心去做別人的僕人
[00:13:47.000 --> 00:13:49.000]  不是出於勉強
[00:13:49.000 --> 00:13:51.000]  而是出於那種愛
[00:13:51.000 --> 00:13:53.000]  保羅說我很願意作他的僕人
[00:13:53.000 --> 00:13:55.000]  你也去服侍別人
[00:13:55.000 --> 00:13:58.000]  讓別人得到福音的好處
[00:13:58.000 --> 00:14:02.000]  我想回想一件事
[00:14:02.000 --> 00:14:05.000]  最近有一段時間
[00:14:05.000 --> 00:14:06.000]  有些電影節目一直鼓勵我
[00:14:06.000 --> 00:14:09.000]  小牧師你去看一部電影吧
[00:14:09.000 --> 00:14:11.000]  鼓勵我去看那部電影
[00:14:11.000 --> 00:14:12.000]  是什麼電影呢?
[00:14:12.000 --> 00:14:15.000]  是《鋼腳靈》
[00:14:15.000 --> 00:14:17.000]  這部電影說到一件事
[00:14:17.000 --> 00:14:19.000]  在第二次世界大戰的時候
[00:14:19.000 --> 00:14:22.000]  一位京都的軍人
[00:14:22.000 --> 00:14:24.000]  是真人真事所寫成
[00:14:24.000 --> 00:14:30.000]  這位軍人不肯拿槍上戰場
[00:14:30.000 --> 00:14:31.000]  你說怎麼可能呢?
[00:14:31.000 --> 00:14:33.000]  經過一番掙扎之後
[00:14:33.000 --> 00:14:35.000]  軍隊准許他這樣做
[00:14:35.000 --> 00:14:37.000]  他在戰場做什麼呢?
[00:14:37.000 --> 00:14:38.000]  做軍醫
[00:14:38.000 --> 00:14:43.000]  專門去搶救在戰場受傷的人
[00:14:43.000 --> 00:14:45.000]  在過程中去到一個地方
[00:14:45.000 --> 00:14:47.000]  當時日本的沖繩島
[00:14:47.000 --> 00:14:49.000]  一個很險峻的地方
[00:14:49.000 --> 00:14:53.000]  他們的軍隊節節退敗
[00:14:53.000 --> 00:14:55.000]  只剩下他一個在戰場上
[00:14:55.000 --> 00:14:59.000]  當時他知道他隨時會沒命
[00:14:59.000 --> 00:15:01.000]  他和神祈禱
[00:15:01.000 --> 00:15:02.000]  他說:上帝啊
[00:15:02.000 --> 00:15:05.000]  我不明白為什麼你要我這樣做
[00:15:05.000 --> 00:15:07.000]  我聽不到你的聲音
[00:15:07.000 --> 00:15:09.000]  突然間他聽到聲音
[00:15:09.000 --> 00:15:15.000]  是有戰傷的士兵在呼喊救我
[00:15:15.000 --> 00:15:17.000]  他覺得應該是神的聲音
[00:15:17.000 --> 00:15:18.000]  他不理一切
[00:15:18.000 --> 00:15:20.000]  走回到戰場
[00:15:20.000 --> 00:15:24.000]  然後去救回受傷的傷兵
[00:15:24.000 --> 00:15:27.000]  帶他們回到安全的地方
[00:15:27.000 --> 00:15:29.000]  在這之後
[00:15:29.000 --> 00:15:31.000]  他自己做了一個祈禱
[00:15:31.000 --> 00:15:33.000]  他說:上帝啊
[00:15:33.000 --> 00:15:36.000]  多給我一個
[00:15:36.000 --> 00:15:39.000]  在後來訪問這個真人的時候
[00:15:39.000 --> 00:15:42.000]  他就說:給我一個更多的
[00:15:42.000 --> 00:15:44.000]  然後他就走回到戰場
[00:15:44.000 --> 00:15:48.000]  再去搶救那些受重傷的傷兵
[00:15:48.000 --> 00:15:51.000]  然後帶他們回到安全的地方
[00:15:51.000 --> 00:15:53.000]  就在槍林彈雨當中
[00:15:53.000 --> 00:15:55.000]  他一路救一路求
[00:15:55.000 --> 00:15:58.000]  然後救了75個人
[00:15:58.000 --> 00:16:02.000]  這是歷史當中一個記錄的事情
[00:16:02.000 --> 00:16:03.000]  當我看的時候
[00:16:03.000 --> 00:16:06.000]  我的心的確有一份很大的提醒
[00:16:06.000 --> 00:16:10.000]  願意忘記自己的生死
[00:16:10.000 --> 00:16:13.000]  願意去救多一個人
[00:16:13.000 --> 00:16:15.000]  這正正是保羅
[00:16:15.000 --> 00:16:16.000]  他一路講述到
[00:16:16.000 --> 00:16:18.000]  我雖然是自由的
[00:16:18.000 --> 00:16:20.000]  我可以離開戰場
[00:16:20.000 --> 00:16:24.000]  但是他願意去作他們的僕人
[00:16:24.000 --> 00:16:25.000]  《下帝經文》你會留意到
[00:16:25.000 --> 00:16:28.000]  他願意去適應不同人的狀況
[00:16:28.000 --> 00:16:31.000]  放下自己很多民族的習性
[00:16:31.000 --> 00:16:33.000]  或者某些宗教的習慣
[00:16:33.000 --> 00:16:35.000]  但是只有一個目的
[00:16:35.000 --> 00:16:37.000]  就是下帝第23節
[00:16:37.000 --> 00:16:39.000]  我們這個月的金句
[00:16:39.000 --> 00:16:41.000]  不如大家再讀23節
[00:16:41.000 --> 00:16:47.000]  我所作的一切都是為了福音的緣故
[00:16:47.000 --> 00:16:51.000]  好讓我與別人同享福音的好處
[00:16:51.000 --> 00:16:54.000]  保羅很清楚人生的目標
[00:16:54.000 --> 00:16:57.000]  是要與人同得福音的好處
[00:16:57.000 --> 00:16:59.000]  各位電視節目人士
[00:16:59.000 --> 00:17:01.000]  你有你人生的目標
[00:17:01.000 --> 00:17:05.000]  或者你在公司工作
[00:17:05.000 --> 00:17:08.000]  上司有一個特別的責任交給你
[00:17:08.000 --> 00:17:09.000]  你要去達標
[00:17:09.000 --> 00:17:11.000]  達成公司對你的要求
[00:17:11.000 --> 00:17:13.000]  你拼命地去完成
[00:17:13.000 --> 00:17:15.000]  或者你有你的目標
[00:17:15.000 --> 00:17:18.000]  你一定要做到一個職位
[00:17:18.000 --> 00:17:22.000]  可以發揮你自己最強的一種才幹
[00:17:22.000 --> 00:17:24.000]  或者你有一個目標
[00:17:24.000 --> 00:17:26.000]  我看何時可以盡快退休
[00:17:26.000 --> 00:17:29.000]  我可以享受到我退休的生活
[00:17:29.000 --> 00:17:32.000]  沒錯你可以有不同的目標
[00:17:32.000 --> 00:17:36.000]  但是如果你知道你領受了福音
[00:17:36.000 --> 00:17:38.000]  你生命有一個目標
[00:17:38.000 --> 00:17:40.000]  就是讓你一切所做的事情
[00:17:40.000 --> 00:17:43.000]  是為福音的緣故
[00:17:43.000 --> 00:17:46.000]  是縱使有所捨棄
[00:17:46.000 --> 00:17:52.000]  我要叫人與你同得福音的好處
[00:17:52.000 --> 00:17:56.000]  求神都讓我們向著目標離開
[00:17:56.000 --> 00:17:58.000]  我們一起祈禱

