
[00:00:00.000 --> 00:00:10.000]  请静听神的话语,路加福音19章第11到27节,和合本的收听版。
[00:05:07.000 --> 00:05:17.000]  在这个比喻之前,大家看经文就发现,祂治好了一个瞎子,祂非常大有神力的表现。
[00:05:17.000 --> 00:05:21.000]  于是治好瞎子之后,大家就归荣耀给神了。
[00:05:21.000 --> 00:05:28.000]  我想那些当时跟着耶稣的很多信徒,就对跟着耶稣信心百倍了。
[00:05:28.000 --> 00:05:34.000]  他们觉得耶稣要去耶路撒冷坐江山了,要享大福了。
[00:05:34.000 --> 00:05:42.000]  所以皇帝轮流坐,今天就到我们耶稣家了,那跟着祂多好啊。
[00:05:42.000 --> 00:05:46.000]  所以这个时候耶稣讲了这样一个比喻。
[00:05:46.000 --> 00:05:49.000]  那为什么讲这样一个比喻呢?
[00:05:49.000 --> 00:05:52.000]  这是我们要了解的背景。
[00:05:52.000 --> 00:05:54.000]  为什么要讲这个比喻呢?
[00:05:54.000 --> 00:06:01.000]  其实不是要进京了吗?前面又很有神力表现,受到群众的欢呼。
[00:06:01.000 --> 00:06:04.000]  突然就讲这个比喻了。
[00:06:04.000 --> 00:06:11.000]  贵州德国的比喻呢,这个和何本叫贵州德国,比较文周周了。
[00:06:11.000 --> 00:06:15.000]  德国就是接受王位的意思。
[00:06:15.000 --> 00:06:19.000]  这个比喻后面其实有一个故事的。
[00:06:19.000 --> 00:06:23.000]  这个故事当时犹太人是人人皆知的故事。
[00:06:23.000 --> 00:06:28.000]  什么故事呢?就在耶稣进京之前几年,
[00:06:28.000 --> 00:06:32.000]  西律大帝的儿子呢,西律大帝去世了嘛,
[00:06:32.000 --> 00:06:36.000]  他的儿子呢,亚基劳跑到罗马去,
[00:06:36.000 --> 00:06:43.000]  请罗马把这个犹大帝呢,分封给他,他要做分封王。
[00:06:43.000 --> 00:06:47.000]  但是犹太人呢,不喜欢亚基劳。
[00:06:47.000 --> 00:06:51.000]  他们派了一个五十人的使团呢,到罗马去告状。
[00:06:51.000 --> 00:06:56.000]  就说他什么偷不买车啊,什么之类的,又不交税啊,
[00:06:56.000 --> 00:07:00.000]  还搞了这么多故事啊,什么之类的。
[00:07:00.000 --> 00:07:03.000]  所以的话呢,他们就说我们不要这个人做王。
[00:07:03.000 --> 00:07:07.000]  然后呢,罗马一听这样子,你这个王也治不好啊,
[00:07:07.000 --> 00:07:13.000]  然后呢,就不让亚基劳做王了,还把亚基劳呢,软禁在了罗马。
[00:07:13.000 --> 00:07:16.000]  就是发生在耶稣进京之前几年。
[00:07:16.000 --> 00:07:19.000]  所以呢,这个贵州接受王位的故事的话呢,
[00:07:19.000 --> 00:07:24.000]  其实是犹太人呢,人人皆知的故事。
[00:07:24.000 --> 00:07:28.000]  讲完这个,这个一讲这个故事,犹太人就明白是什么故事了。
[00:07:28.000 --> 00:07:32.000]  所以呢,耶稣其实用这个类似的比喻呢,
[00:07:32.000 --> 00:07:35.000]  是想暗示那些跟随的人啊,
[00:07:35.000 --> 00:07:40.000]  他去耶路撒冷接受王位的话,并不一定是享福。
[00:07:40.000 --> 00:07:46.000]  他很有可能是被人家拒绝哦,很有可能是被人家不接受哦。
[00:07:46.000 --> 00:07:49.000]  就有这样的一个故事背景在这里。
[00:07:49.000 --> 00:07:54.000]  好,知道这个背景之后啊,是不是对我们这个经文就很好理解一点了啊。
[00:07:54.000 --> 00:07:58.000]  但是呢,我们又看这个经文呢,有点很奇怪的地方。
[00:07:58.000 --> 00:08:01.000]  你们看哈,这个经文呢,讲了什么,
[00:08:01.000 --> 00:08:05.000]  讲这个贵人走之前呢,分了银子呢,给十个仆人。
[00:08:05.000 --> 00:08:09.000]  是十个仆人啊,然后让他们去做生意。
[00:08:09.000 --> 00:08:14.000]  回来之后呢,这个贵人呢,就开始向这个仆人收账了。
[00:08:14.000 --> 00:08:17.000]  然后呢,就论功行赏。
[00:08:17.000 --> 00:08:20.000]  好,赚了钱的仆人呢,就让他管理更多的城市啊。
[00:08:20.000 --> 00:08:24.000]  好,不赚钱的呢,就要罚他,定他的罪。
[00:08:24.000 --> 00:08:28.000]  好,看到这里的话,我们就有几个问题了,这个经文就很奇怪了。
[00:08:28.000 --> 00:08:31.000]  起码有问题,第一,这个贵人要不要这么小气啊。
[00:08:31.000 --> 00:08:36.000]  啊,你要去接受王位了,还要我们去做生意干嘛呢,是吧。
[00:08:36.000 --> 00:08:40.000]  我们是跟着你去享福啊,为什么还要我去做生意呢。
[00:08:40.000 --> 00:08:45.000]  这是第一个很奇怪的地方啊,为什么要他们做生意。
[00:08:45.000 --> 00:08:51.000]  第二呢,主人对第三个仆人是不是有点太严厉了一点啊。
[00:08:51.000 --> 00:08:55.000]  啊,要定他的罪不说。
[00:08:55.000 --> 00:08:59.000]  大家如果看马太福音25章啊,差不多的故事啊。
[00:08:59.000 --> 00:09:05.000]  这个主人呢,把仆人呢,还赶出去了,说让他在黑暗里哭死算了。
[00:09:05.000 --> 00:09:10.000]  这个仆人又没有犯什么大罪是吧。
[00:09:10.000 --> 00:09:15.000]  然后的话呢,他最多是犯懒罢了是吧。
[00:09:15.000 --> 00:09:21.000]  你说是,他没有好好去赚钱,但是他起码没有贪污啊。
[00:09:21.000 --> 00:09:24.000]  是吧,也没有赔本啊。
[00:09:24.000 --> 00:09:28.000]  就是懒一点嘛,懒一点我们也会嘛,是吧。
[00:09:28.000 --> 00:09:33.000]  啊,那为什么主人要对他这么严厉呢。
[00:09:33.000 --> 00:09:35.000]  这是第二个奇怪的地方。
[00:09:35.000 --> 00:09:40.000]  第三个奇怪的地方就是,你惩罚就惩罚吧。
[00:09:40.000 --> 00:09:46.000]  为什么还偏偏说一句很奇怪的话,说什么有的还要加给他。
[00:09:46.000 --> 00:09:50.000]  没有的,连他所有的都要夺过来。
[00:09:50.000 --> 00:09:54.000]  好像跟这个故事不是很相关那样的感觉啊。
[00:09:54.000 --> 00:10:03.000]  所以呢,其实搞懂了这几个问题,你基本上也就搞懂了这个比喻要传达什么信息。
[00:10:03.000 --> 00:10:13.000]  那我想请问了,如果这个主人是指耶稣的话,仆人又是指谁呢。
[00:10:13.000 --> 00:10:22.000]  好,我们再马太福音里,如果你对马太福音有兴趣的话,你发现,马太福音里面没有十个仆人啊,只有几个仆人啊。
[00:10:22.000 --> 00:10:25.000]  只有三个仆人。
[00:10:25.000 --> 00:10:31.000]  而且你发现没有,马太福音里面的每个仆人托付的钱是不是不一样啊。
[00:10:31.000 --> 00:10:36.000]  这里的仆人是不是每个人托付的是一模一样的呀。
[00:10:36.000 --> 00:10:39.000]  十个仆人托付的钱都是一模一样的。
[00:10:39.000 --> 00:10:44.000]  所以我们发现啊,路加福音的比喻可能更广泛哦。
[00:10:44.000 --> 00:10:49.000]  他可以说的是,仆人是指什么,是我们每一个人。
[00:10:49.000 --> 00:10:58.000]  主人把这个银子平均分给我们十个仆人,是要提醒我们啊,神对每个人都有托付的。
[00:10:58.000 --> 00:11:02.000]  每个人给的恩赐其实是一样的。
[00:11:02.000 --> 00:11:13.000]  这个托付包括了什么呀,包括我们财富啊,才华啊,才干啊,甚至是我们的子女啊,都是神托付的。
[00:11:13.000 --> 00:11:18.000]  当然有人说我刚结婚还没子女呢,不要紧,哎呀,马上可能就会有了,那样的啊。
[00:11:18.000 --> 00:11:27.000]  所以路加福音这里想告诉我们呢,我们并不是我们恩赐财富的主人,谁是啊?
[00:11:27.000 --> 00:11:30.000]  神才是。
[00:11:30.000 --> 00:11:39.000]  那些东西啊,全都是神托付给我们去管理的,神是主人,有一天神一定会回来跟我们算账的。
[00:11:39.000 --> 00:11:43.000]  那有人说怎么可能每个人的恩赐都是一样的呢?
[00:11:43.000 --> 00:11:47.000]  我想请问你们,你一天是多少小时啊?
[00:11:47.000 --> 00:11:50.000]  二十小时,有没有人多一分钟啊?
[00:11:50.000 --> 00:11:55.000]  没有一个人多一分钟啊,神给你们每天都是二十小时。
[00:11:55.000 --> 00:11:59.000]  神给了你空气,有没有给他的是不是空气啊?
[00:11:59.000 --> 00:12:04.000]  给了你是镀金的空气,不会吧?
[00:12:04.000 --> 00:12:10.000]  神给了你这个雨露,十号台风刮我家不刮你家吗?
[00:12:10.000 --> 00:12:11.000]  不会吧?
[00:12:11.000 --> 00:12:17.000]  所以其实你发现这些东西都是给的我们是一样的,就看我们怎么样去用它。
[00:12:17.000 --> 00:12:23.000]  这是这个比喻里面,在马太福音的比喻呢,它是叫神给了我们不同的才能,要使用它。
[00:12:23.000 --> 00:12:30.000]  这里讲的是呢,其实我们的很多恩赐是一样的,你使用不使用它呢?
[00:12:30.000 --> 00:12:35.000]  所以既然主人吩咐了仆人去运用这些财富恩赐,
[00:12:35.000 --> 00:12:40.000]  仆人是不是应该遵照主人的心意去做呢?
[00:12:40.000 --> 00:12:45.000]  遵照主人的心意去做事是不是仆人的职责呢?
[00:12:45.000 --> 00:12:48.000]  因此呢,我们怎样使用这些托付呢?
[00:12:48.000 --> 00:12:52.000]  反映了我们是否忠于我们的职责,
[00:12:52.000 --> 00:12:56.000]  反映我们是否对主人的托付忠心。
[00:12:56.000 --> 00:13:00.000]  所以这段经文很有趣,它不是讨论投资的问题,
[00:13:00.000 --> 00:13:04.000]  它不是说,哎呀你要做个精明的这个仆人,
[00:13:04.000 --> 00:13:08.000]  也不是讨论投资是不是失败的问题,
[00:13:08.000 --> 00:13:11.000]  也不是讨论什么负资产的问题,
[00:13:11.000 --> 00:13:16.000]  这是讨论什么?是忠心的问题,这段经文。
[00:13:16.000 --> 00:13:21.000]  就是你对神的托付是否忠心呢?
[00:13:21.000 --> 00:13:25.000]  是不是?你看前两个仆人赚了银子,
[00:13:25.000 --> 00:13:28.000]  主人没有说,哎呀你好精明啊,你好能干啊,
[00:13:28.000 --> 00:13:30.000]  你真的是精算师加会计师,
[00:13:30.000 --> 00:13:33.000]  加什么什么英国英伦管家啊,不是的,
[00:13:33.000 --> 00:13:38.000]  他没有这么夸他,他是说良善的仆人,
[00:13:38.000 --> 00:13:42.000]  你在最小的事上有忠心,
[00:13:42.000 --> 00:13:46.000]  他夸的是良善忠心,
[00:13:46.000 --> 00:13:49.000]  他没有说,哎呀你好会炒楼炒股票啊,
[00:13:49.000 --> 00:13:54.000]  没有,他夸的是良善忠心。
[00:13:54.000 --> 00:13:59.000]  所以路加在十六章十节上面呼应了一下,
[00:13:59.000 --> 00:14:02.000]  你们看圣经从来不是那个乱来,
[00:14:02.000 --> 00:14:04.000]  他有这个脉络的,他呼应了一句就是,
[00:14:04.000 --> 00:14:09.000]  人在最小的事上忠心,在大事上也忠心。
[00:14:09.000 --> 00:14:12.000]  所以这里的话呢,他说的是良善的仆人,
[00:14:12.000 --> 00:14:16.000]  你在最小的事上忠心。
[00:14:16.000 --> 00:14:20.000]  这里呢,最小的事是什么,就是运用财富的事情,
[00:14:20.000 --> 00:14:23.000]  运用财富是小事情来的,对我们基督徒来讲,
[00:14:23.000 --> 00:14:27.000]  但是呢,大事是什么,天国的事情。
[00:14:27.000 --> 00:14:31.000]  所以如果从这样看呢,我们知道为什么主人很恼怒
[00:14:31.000 --> 00:14:35.000]  那个第三个仆人,他恼怒的不是说这个仆人不赚钱,
[00:14:35.000 --> 00:14:40.000]  吃白饭,而是恼怒这个仆人的不忠心。
[00:14:40.000 --> 00:14:44.000]  你说没有啊,他没有贪污啊,
[00:14:44.000 --> 00:14:48.000]  他比我们现在去的很多东南亚地方好多啦,
[00:14:48.000 --> 00:14:51.000]  那样子是不是啊,OK,我刚刚从马来西亚回来,
[00:14:51.000 --> 00:14:53.000]  没有什么所指啊,那样的啊。
[00:14:53.000 --> 00:14:57.000]  他就是这个样子,懒吗,怎么会不忠心呢?
[00:14:57.000 --> 00:15:00.000]  好,我来解释一下,忠心是什么意思啊?
[00:15:00.000 --> 00:15:03.000]  忠心呢,中文是什么啊?怎么写的,大家都知道啊。
[00:15:03.000 --> 00:15:07.000]  上面一个忠,底下一个心,为什么这个叫忠心呢?
[00:15:07.000 --> 00:15:11.000]  其实呢,中文刚好跟希腊文的意思差不多,
[00:15:11.000 --> 00:15:15.000]  希腊文的意思就是打中目标的意思,
[00:15:15.000 --> 00:15:19.000]  打中目标就是说,你打中了神的目标,
[00:15:19.000 --> 00:15:23.000]  给你的目标就是忠心。
[00:15:23.000 --> 00:15:27.000]  所以呢,忠心并不是说,你做事有多漂亮,
[00:15:27.000 --> 00:15:33.000]  多有才干,而是你所做的事情是符合神给你的目标,
[00:15:33.000 --> 00:15:37.000]  你有什么样的恩赐就做什么事情,这就是忠心。
[00:15:37.000 --> 00:15:40.000]  就比方说,我请了一个保姆做家务,
[00:15:40.000 --> 00:15:43.000]  带小孩,我给了他一百块钱,
[00:15:43.000 --> 00:15:47.000]  然后呢,让他买菜做一顿好吃的晚餐,
[00:15:47.000 --> 00:15:49.000]  一百块钱够不够啊?
[00:15:49.000 --> 00:15:54.000]  然后呢,你本想下班之后呢,享受一个大餐,
[00:15:54.000 --> 00:15:57.000]  结果呢,你下班之后累得半死回家,
[00:15:57.000 --> 00:16:02.000]  你看看保姆在那里看《宫心记》,看《甄嬛传》,
[00:16:02.000 --> 00:16:04.000]  然后呢,孩子还在那里哭,
[00:16:04.000 --> 00:16:07.000]  你说,你怎么不做饭呢,你怎么不哄小孩啊?
[00:16:07.000 --> 00:16:12.000]  他把那一百块钱还给你说,主人,我原是怕你,
[00:16:12.000 --> 00:16:16.000]  因为你是严厉的人,没有煮饭你就想吃饭,
[00:16:16.000 --> 00:16:20.000]  没有买菜就想吃菜,自己的小孩自己不带。
[00:16:20.000 --> 00:16:23.000]  你说你听了会怎么样?
[00:16:23.000 --> 00:16:27.000]  你会说你是懒仆人,你还会说,你这个恶仆,
[00:16:27.000 --> 00:16:30.000]  我要炒掉你!
[00:16:30.000 --> 00:16:32.000]  因为为什么?
[00:16:32.000 --> 00:16:34.000]  做保姆的职份,你请个费用的职份,
[00:16:34.000 --> 00:16:36.000]  就是请他做家务吗?
[00:16:36.000 --> 00:16:38.000]  你生气的不是钱的问题,
[00:16:38.000 --> 00:16:40.000]  不是那一百块钱两百块钱的问题,
[00:16:40.000 --> 00:16:42.000]  你生气的是他根本就不做事,
[00:16:42.000 --> 00:16:47.000]  不尽他的本分,还要看《宫心记》。
[00:16:47.000 --> 00:16:51.000]  他根本就是缺乏职业道德,是吧?
[00:16:51.000 --> 00:16:54.000]  所以呢,我们发现第三个仆人,
[00:16:54.000 --> 00:16:58.000]  不但没有尽他的本分,他还是个恶仆。
[00:16:58.000 --> 00:17:00.000]  为什么我们说他是个恶仆呢?
[00:17:00.000 --> 00:17:03.000]  因为我们发现了主人看穿了他,
[00:17:03.000 --> 00:17:07.000]  看穿了他没有去做的动机。
[00:17:07.000 --> 00:17:11.000]  你们知道他为什么不去做吗?
[00:17:11.000 --> 00:17:16.000]  因为这个仆人根本就不认为主人会回来,
[00:17:16.000 --> 00:17:19.000]  根本就没有希望这个主人回来。
[00:17:19.000 --> 00:17:21.000]  耶稣当时讲那个贵州德国的故事,
[00:17:21.000 --> 00:17:22.000]  是不是?
[00:17:22.000 --> 00:17:26.000]  犹太人根本就不希望亚继老回来。
[00:17:26.000 --> 00:17:30.000]  所以的话,其实这个第三个仆人也是,
[00:17:30.000 --> 00:17:32.000]  他根本就没有希望主人回来。
[00:17:32.000 --> 00:17:38.000]  你看,前面两个仆人为什么老老实实做生意?
[00:17:38.000 --> 00:17:42.000]  为什么第三个仆人不老实,不做生意?
[00:17:42.000 --> 00:17:45.000]  这是第一方面,他为什么没有期待主人回来。
[00:17:45.000 --> 00:17:48.000]  第二方面,你发现没有?
[00:17:48.000 --> 00:17:50.000]  你看他说话的口气,
[00:17:50.000 --> 00:17:55.000]  他竟然说主人你是个严厉的人。
[00:17:55.000 --> 00:17:59.000]  然后呢,他如果真的认为主人会回来的话,
[00:17:59.000 --> 00:18:02.000]  就算他胆子小,就算他生意做得差,
[00:18:02.000 --> 00:18:05.000]  他是不是可以把他存到银行里拿利息啊?
[00:18:05.000 --> 00:18:09.000]  反正现在美国加息利息很高是吧?
[00:18:09.000 --> 00:18:13.000]  但是你看看,他最简单的事情都没有做。
[00:18:13.000 --> 00:18:15.000]  就为什么他根本没有想到,
[00:18:15.000 --> 00:18:20.000]  或者根本就没有期望主人会回来?
[00:18:20.000 --> 00:18:22.000]  如果你出门去上班,
[00:18:22.000 --> 00:18:25.000]  你的费用从来没有期望你会回来,
[00:18:25.000 --> 00:18:30.000]  你会觉得他是个好仆还是个恶仆?
[00:18:30.000 --> 00:18:32.000]  所以说这种人的动机是什么?
[00:18:32.000 --> 00:18:35.000]  用广东话的"当神谋斗"啊,
[00:18:35.000 --> 00:18:38.000]  就是当神根本不在啊。
[00:18:38.000 --> 00:18:41.000]  他内心理所当然就认为主人回不来了,
[00:18:41.000 --> 00:18:45.000]  这就是最大的不忠心。
[00:18:45.000 --> 00:18:47.000]  他知道主人严厉,
[00:18:47.000 --> 00:18:52.000]  但是呢,他批评主人的话比主人还严厉。
[00:18:52.000 --> 00:18:56.000]  这是个忠心的仆人的表现吗?
[00:18:56.000 --> 00:18:59.000]  如果我批评我小孩批评一句,
[00:18:59.000 --> 00:19:01.000]  他还反过来批评我十句,
[00:19:01.000 --> 00:19:04.000]  觉得我没读书,不上进,还不好,
[00:19:04.000 --> 00:19:10.000]  你觉得这个小孩将来会是个孝顺的小孩吗?
[00:19:10.000 --> 00:19:15.000]  所以主人会这么生气,这么严厉惩罚他。
[00:19:15.000 --> 00:19:17.000]  所以耶稣也就暗示了,
[00:19:17.000 --> 00:19:23.000]  某些人根本就没有期望他来。
[00:19:23.000 --> 00:19:26.000]  所以我们前面讲过,
[00:19:26.000 --> 00:19:31.000]  仆人是比喻谁啊?
[00:19:31.000 --> 00:19:33.000]  仆人是比喻我们。
[00:19:33.000 --> 00:19:35.000]  所以我问大家一句,弟兄姊妹,
[00:19:35.000 --> 00:19:39.000]  我们大家对神的托付忠心吗?
[00:19:39.000 --> 00:19:43.000]  啊,没人点头。
[00:19:43.000 --> 00:19:46.000]  我们有没有好好运用神给我们的恩赐呢?
[00:19:46.000 --> 00:19:51.000]  我们的金钱、健康、子女、能力、天赋,
[00:19:51.000 --> 00:19:54.000]  我们有没有好好去用它呢?
[00:19:54.000 --> 00:19:58.000]  我们有没有忠心地使用它呢?
[00:19:58.000 --> 00:19:59.000]  唱歌好听的,
[00:19:59.000 --> 00:20:03.000]  有没有好好地去训练自己去唱给神听呢?
[00:20:03.000 --> 00:20:05.000]  不仅仅在诗班里头,
[00:20:05.000 --> 00:20:07.000]  有没有在生活里头也会唱歌呢?
[00:20:07.000 --> 00:20:10.000]  我以前去上圣乐课的时候,
[00:20:10.000 --> 00:20:11.000]  圣乐老师说,
[00:20:11.000 --> 00:20:15.000]  我们中国人是生活里面唱歌最少的民族。
[00:20:15.000 --> 00:20:16.000]  他说基督徒好一点,
[00:20:16.000 --> 00:20:18.000]  就是敬拜的时候会唱两首,
[00:20:18.000 --> 00:20:20.000]  回家是基本上不会唱的那样的。
[00:20:20.000 --> 00:20:22.000]  那我们有没有好好去运用我们的
[00:20:22.000 --> 00:20:25.000]  声音的恩赐呢?
[00:20:25.000 --> 00:20:29.000]  做生意的有没有在生意上面好好去见证神呢?
[00:20:29.000 --> 00:20:32.000]  运用这个恩赐呢?
[00:20:32.000 --> 00:20:33.000]  做神学生传道人的,
[00:20:33.000 --> 00:20:38.000]  有没有自己去关心身边的人呢?
[00:20:38.000 --> 00:20:40.000]  让他们看到神的慈爱呢?
[00:20:40.000 --> 00:20:42.000]  做医生的是为了钱做手术,
[00:20:42.000 --> 00:20:43.000]  还是说呢,
[00:20:43.000 --> 00:20:46.000]  每一次做手术看到这个人身上是基督,
[00:20:46.000 --> 00:20:52.000]  所以把手术是奉献给神呢?
[00:20:52.000 --> 00:20:54.000]  我想到我很敬佩的一个人,
[00:20:54.000 --> 00:20:55.000]  就是甘地,
[00:20:55.000 --> 00:20:57.000]  印度的圣雄甘地。
[00:20:57.000 --> 00:20:58.000]  有人说,
[00:20:58.000 --> 00:20:59.000]  啊,你这么伟大,
[00:20:59.000 --> 00:21:00.000]  你看这些病人啊,
[00:21:00.000 --> 00:21:02.000]  那些没有人要的人啊,
[00:21:02.000 --> 00:21:04.000]  什么伤口都长蛆的人,
[00:21:04.000 --> 00:21:05.000]  你还去接近他们。
[00:21:05.000 --> 00:21:06.000]  他说,
[00:21:06.000 --> 00:21:06.000]  没有,
[00:21:06.000 --> 00:21:11.000]  我在他们身上看到的是基督。
[00:21:11.000 --> 00:21:12.000]  我说错了,
[00:21:12.000 --> 00:21:14.000]  这个是Teresa修女,
[00:21:14.000 --> 00:21:15.000]  Teresa修女那样的,
[00:21:15.000 --> 00:21:16.000]  因为他们都是印度人啊,
[00:21:16.000 --> 00:21:18.000]  所以,
[00:21:18.000 --> 00:21:19.000]  所以呢,
[00:21:19.000 --> 00:21:21.000]  我们的一切能力财富,
[00:21:21.000 --> 00:21:25.000]  都是神赐给我们的一定银子,
[00:21:25.000 --> 00:21:28.000]  我们需要去管理它,
[00:21:28.000 --> 00:21:29.000]  运用它,
[00:21:29.000 --> 00:21:32.000]  因为这是我们的职责。
[00:21:32.000 --> 00:21:34.000]  不要以为神暂时不会来,
[00:21:34.000 --> 00:21:36.000]  我们就可以偷偷睡个懒觉啊,
[00:21:36.000 --> 00:21:38.000]  当神没到啊,
[00:21:38.000 --> 00:21:42.000]  或者埋在这个地底下啊,
[00:21:42.000 --> 00:21:44.000]  但是神告诉我们,
[00:21:44.000 --> 00:21:46.000]  有的还要加给你,
[00:21:46.000 --> 00:21:49.000]  没有的还要夺去。
[00:21:49.000 --> 00:21:50.000]  为什么呢?
[00:21:50.000 --> 00:21:51.000]  你发现没有,
[00:21:51.000 --> 00:21:52.000]  真的是真理来的,
[00:21:52.000 --> 00:21:53.000]  就是你的子女,
[00:21:53.000 --> 00:21:54.000]  你不好好的管教,
[00:21:54.000 --> 00:21:56.000]  他只会伸手向你要钱,
[00:21:56.000 --> 00:21:57.000]  你没有管教他,
[00:21:57.000 --> 00:22:01.000]  他神会夺去的更多。
[00:22:01.000 --> 00:22:03.000]  如果说呢,
[00:22:03.000 --> 00:22:04.000]  我们唱歌也是,
[00:22:04.000 --> 00:22:05.000]  我们不好好练习,
[00:22:05.000 --> 00:22:07.000]  就会声音会越来越差,
[00:22:07.000 --> 00:22:09.000]  唱得会越来越差。
[00:22:09.000 --> 00:22:11.000]  不要觉得我们来这里侍奉,
[00:22:11.000 --> 00:22:13.000]  是给了神一个面子,
[00:22:13.000 --> 00:22:15.000]  其实是神给我们一个机会,
[00:22:15.000 --> 00:22:19.000]  让我们去运用我们自己。
[00:22:19.000 --> 00:22:21.000]  还有我们弹琴的也知道,
[00:22:21.000 --> 00:22:25.000]  还有我们就是越练就越好,
[00:22:25.000 --> 00:22:27.000]  越不用就越差,
[00:22:27.000 --> 00:22:28.000]  所以有的呢,
[00:22:28.000 --> 00:22:29.000]  他还要加给你,
[00:22:29.000 --> 00:22:30.000]  没有的呢,
[00:22:30.000 --> 00:22:31.000]  他还要夺去,
[00:22:31.000 --> 00:22:34.000]  因为不用。
[00:22:34.000 --> 00:22:35.000]  所以人就是这么奇怪,
[00:22:35.000 --> 00:22:38.000]  就像我那把张小泉刀一样的,
[00:22:38.000 --> 00:22:39.000]  你越不用,
[00:22:39.000 --> 00:22:44.000]  他就越生锈。
[00:22:44.000 --> 00:22:47.000]  所以有的还要加给,
[00:22:47.000 --> 00:22:48.000]  没有的还要夺去,
[00:22:48.000 --> 00:22:50.000]  所以弟兄姊妹,
[00:22:50.000 --> 00:22:51.000]  你今天听了这话之后,
[00:22:51.000 --> 00:22:53.000]  以后会不会打了鸡血一样的,
[00:22:53.000 --> 00:22:56.000]  赶紧去用出来呢?
[00:22:56.000 --> 00:22:58.000]  所以以前听过一个笑话,
[00:22:58.000 --> 00:23:00.000]  说有人去面试的时候,
[00:23:00.000 --> 00:23:01.000]  主考官问他说,
[00:23:01.000 --> 00:23:04.000]  你有什么缺点没有啊?
