
[00:00:00.000 --> 00:00:08.000]  今天的正道經文, 《格林多前書》第3章第10到17節。
[00:07:23.000 --> 00:07:31.000]  但是保羅這一個教會領袖, 在神的恩典下成為一個聰明的監工。
[00:07:31.000 --> 00:07:36.000]  他說,個人要謹慎在上面建造。
[00:07:36.000 --> 00:07:43.000]  我們縱觀時夏的教會, 有很多建造聖命的事工,
[00:07:43.000 --> 00:07:51.000]  最直接的就是查經, 祖日學可以查經,團祭可以查經,
[00:07:51.000 --> 00:07:58.000]  尤其是講道, 一定要先經過查考聖經才能宣講。
[00:07:58.000 --> 00:08:03.000]  但是我知道, 有很多基督徒信主十多年了,
[00:08:03.000 --> 00:08:07.000]  卻依然建立不起讀經的習慣。
[00:08:07.000 --> 00:08:12.000]  我也聽說,很多待查經的主長, 因為時間不夠,
[00:08:12.000 --> 00:08:18.000]  他不願意再付出多餘的時間去預查聖經,
[00:08:18.000 --> 00:08:26.000]  甚至連崇拜正道的講員, 很多時候都沒有做好試經,
[00:08:26.000 --> 00:08:30.000]  便站在講台上高談闊論,
[00:08:30.000 --> 00:08:36.000]  而講道的內容, 可能根本與講道的經文無關。
[00:08:36.000 --> 00:08:40.000]  這些不用心查考聖經的領袖,
[00:08:40.000 --> 00:08:46.000]  就好像餵煮的羊, 吃垃圾的食物,
[00:08:46.000 --> 00:08:49.000]  他們沒有幫助信徒去打好根基,
[00:08:49.000 --> 00:08:53.000]  令大家都培養不起熟靈的胃口,
[00:08:53.000 --> 00:08:57.000]  以致生命未能成長。
[00:08:57.000 --> 00:09:01.000]  這是一個很大的信仰危機。
[00:09:01.000 --> 00:09:06.000]  我記得很多年前, 我曾經在長沙灣,
[00:09:06.000 --> 00:09:09.000]  一家教會幫他們, 因為他們分裂,
[00:09:09.000 --> 00:09:11.000]  那我就幫他們重整。
[00:09:11.000 --> 00:09:15.000]  那個教會, 因為他們很多年都沒有牧者,
[00:09:15.000 --> 00:09:18.000]  就由什麼, 由執事去帶領,
[00:09:18.000 --> 00:09:21.000]  根本他們沒有讀過神學,
[00:09:21.000 --> 00:09:24.000]  沒有訓練, 不懂什麼是牧羊。
[00:09:24.000 --> 00:09:28.000]  所以, 當有時候有講員在講道,
[00:09:28.000 --> 00:09:31.000]  都是在談自己的事, 跟聖經沒有關係,
[00:09:31.000 --> 00:09:33.000]  我們說是垃圾道,
[00:09:33.000 --> 00:09:39.000]  但是那些執事,弟兄姊妹都拍掌,
[00:09:39.000 --> 00:09:42.000]  說很精彩,很好聽。
[00:09:42.000 --> 00:09:47.000]  還有, 他們平常一點小事就會彼此爭吵,
[00:09:47.000 --> 00:09:51.000]  最後就弄至教會大分裂了。
[00:09:51.000 --> 00:09:54.000]  我就帶他們去彼此認罪,
[00:09:54.000 --> 00:09:57.000]  怎麼怎麼慢慢幫他們再請傳道人。
[00:09:57.000 --> 00:10:01.000]  好了, 要把這個教會再建造起來,
[00:10:01.000 --> 00:10:03.000]  真的是不容易。
[00:10:03.000 --> 00:10:08.000]  那你可能會說, 對啊, 長沙灣可能是基層教會,
[00:10:08.000 --> 00:10:13.000]  大家沒有學識, 才會發生那樣的事。
[00:10:13.000 --> 00:10:15.000]  但是大家知道嗎?
[00:10:15.000 --> 00:10:19.000]  剛剛我們讀的經文就是, 哥林多教會,
[00:10:19.000 --> 00:10:24.000]  他們其實是很富裕, 大家都讀很多書,
[00:10:24.000 --> 00:10:29.000]  會眾一樣是不合一, 一樣是分門結黨。
[00:10:29.000 --> 00:10:39.000]  大家門口的俗林的術語, 內心缺乏真正的進錢。
[00:10:39.000 --> 00:10:42.000]  而且, 他們不是沒有牧者,
[00:10:42.000 --> 00:10:47.000]  但就他們有保羅這個聰明的公頭,
[00:10:47.000 --> 00:10:51.000]  其實不是應該什麼問題都解決嗎?
[00:10:51.000 --> 00:10:56.000]  對, 教會領袖應該是很重要的。
[00:10:56.000 --> 00:11:00.000]  但要是我們細心看十一節,
[00:11:00.000 --> 00:11:04.000]  他說那已經立好的根基就是誰啊?
[00:11:04.000 --> 00:11:06.000]  耶穌基督。
[00:11:06.000 --> 00:11:10.000]  此外, 沒有人能立別的根基。
[00:11:10.000 --> 00:11:14.000]  所以, 保羅的聰明不是在於他自己,
[00:11:14.000 --> 00:11:20.000]  而是在於他服侍是造神所賜的恩,
[00:11:20.000 --> 00:11:23.000]  以耶穌基督為根基。
[00:11:23.000 --> 00:11:31.000]  上帝知道, 惡勢力千方百計要摧毀我們信仰的根基,
[00:11:31.000 --> 00:11:34.000]  所以他立好了唯一的根基,
[00:11:34.000 --> 00:11:39.000]  就是耶穌基督成為教會的根基。
[00:11:39.000 --> 00:11:41.000]  這是最穩固的根基,
[00:11:41.000 --> 00:11:46.000]  唯有在這根基上人才能成長。
[00:11:46.000 --> 00:11:51.000]  俗神的教會必定會遭受攻擊,
[00:11:51.000 --> 00:11:55.000]  但是明刀明槍還好應付。
[00:11:55.000 --> 00:11:58.000]  我記得以前在國內服侍,
[00:11:58.000 --> 00:12:05.000]  很多教會被盯上了, 被查了, 甚至於被拆偽了。
[00:12:05.000 --> 00:12:09.000]  他們就這麼改以小組的形式,
[00:12:09.000 --> 00:12:13.000]  在信徒的家裡舉行小型的聚會。
[00:12:13.000 --> 00:12:19.000]  通常,逼迫越大, 大家的心智就越堅定。
[00:12:19.000 --> 00:12:23.000]  但是,最讓人防不勝防的,
[00:12:23.000 --> 00:12:30.000]  就是一些本末倒置的教導侵入我們的教會。
[00:12:30.000 --> 00:12:33.000]  例如,大家看新聞應該看過了,
[00:12:33.000 --> 00:12:37.000]  有教會說要成為超級大教會,
[00:12:37.000 --> 00:12:42.000]  結果有財政醜聞出現了,
[00:12:42.000 --> 00:12:44.000]  大家應該看過報道。
[00:12:44.000 --> 00:12:48.000]  還有,以前我曾經服侍的教會,
[00:12:48.000 --> 00:12:55.000]  那個堂主任將重點放在不同類型的講座。
[00:12:55.000 --> 00:13:00.000]  他說,我們傳導人叫姑娘,
[00:13:00.000 --> 00:13:05.000]  以前的傳導人跟你一樣,
[00:13:05.000 --> 00:13:09.000]  都說什麼要俗靈,什麼禱告。
[00:13:09.000 --> 00:13:13.000]  但是其實,我發覺你們的俗靈元素,
[00:13:13.000 --> 00:13:18.000]  根本就沒有讓教會的人數增長。
[00:13:18.000 --> 00:13:20.000]  所以我以後要改。
[00:13:20.000 --> 00:13:21.000]  改什麼?
[00:13:21.000 --> 00:13:25.000]  他說,我要把所有的俗靈元素取消,
[00:13:25.000 --> 00:13:28.000]  我不要再有禱告會。
[00:13:28.000 --> 00:13:31.000]  我只要做講座,
[00:13:31.000 --> 00:13:33.000]  因為很受歡迎,
[00:13:33.000 --> 00:13:37.000]  那教會就會越來越多人了。
[00:13:37.000 --> 00:13:41.000]  所以這樣的教會就變成什麼?
[00:13:41.000 --> 00:13:44.000]  根本就沒有神。
[00:13:44.000 --> 00:13:50.000]  請一些名講員來,就可以維持很多的人。
[00:13:50.000 --> 00:13:54.000]  還有,我們看過一些教會,
[00:13:54.000 --> 00:13:57.000]  用吸引人的見證分享,
[00:13:57.000 --> 00:13:59.000]  明星,藝人,
[00:13:59.000 --> 00:14:01.000]  不是說他們不好,
[00:14:01.000 --> 00:14:05.000]  但是我曾經真的在佈道會當中聽過,
[00:14:05.000 --> 00:14:09.000]  完全沒有福音。
[00:14:09.000 --> 00:14:12.000]  就是明星他個人的見證,
[00:14:12.000 --> 00:14:15.000]  他的經驗,他的遭遇,
[00:14:15.000 --> 00:14:18.000]  但是沒有提到我們的主耶穌,
[00:14:18.000 --> 00:14:21.000]  我們要認罪,我們要悔改,
[00:14:21.000 --> 00:14:24.000]  全都沒有提起。
[00:14:24.000 --> 00:14:29.000]  這些問題,其實是很大的問題,
[00:14:29.000 --> 00:14:35.000]  因為他們只是重視吸引人到教會的元素,
[00:14:35.000 --> 00:14:40.000]  將教會變成一個消費市場,
[00:14:40.000 --> 00:14:42.000]  以客為本。
[00:14:42.000 --> 00:14:45.000]  客人要什麼,就給他們什麼。
[00:14:45.000 --> 00:14:49.000]  沒有聖經的教導,因為聖經很悶。
[00:14:49.000 --> 00:14:54.000]  這樣的教會,就是在生命的建造工程上,
[00:14:54.000 --> 00:14:58.000]  用上什麼不好的建材。
[00:14:58.000 --> 00:15:03.000]  那我們要注意保羅提到的六種建材。
[00:15:03.000 --> 00:15:09.000]  在第12節,他提到金銀寶石,
[00:15:09.000 --> 00:15:13.000]  13節,他提到草木和階。
[00:15:13.000 --> 00:15:18.000]  金銀寶石當然是非常堅固的材料,
[00:15:18.000 --> 00:15:24.000]  而且也是所羅門建造聖殿的主要材料。
[00:15:24.000 --> 00:15:28.000]  至於草木和階,不用解說,
[00:15:28.000 --> 00:15:31.000]  大家都知道是非常脆弱的。
[00:15:31.000 --> 00:15:38.000]  保羅無需明說,那些材料好,那些材料不好。
[00:15:38.000 --> 00:15:40.000]  但是他提到一個重點,
[00:15:40.000 --> 00:15:44.000]  就是無論你選什麼材料來建造,
[00:15:44.000 --> 00:15:49.000]  工程都要經過試驗,在13節這樣說的。
[00:15:49.000 --> 00:15:54.000]  我曾經看過一個傳導,
[00:15:54.000 --> 00:15:58.000]  他起初神學院剛剛畢業的時候,
[00:15:58.000 --> 00:16:03.000]  他的服飾很盡心,所以很快就暗慕了。
[00:16:03.000 --> 00:16:09.000]  但原來他本身,他這個人本來就是很懶惰,很驕傲。
[00:16:09.000 --> 00:16:13.000]  在新冠爆發的時候,
[00:16:13.000 --> 00:16:16.000]  很多教會都要關閉。
[00:16:16.000 --> 00:16:23.000]  在關閉期間,牧師的問題就慢慢浮現了。
[00:16:23.000 --> 00:16:28.000]  其實心態是可以決定一切。
[00:16:28.000 --> 00:16:32.000]  我記得那時候我不能上國內服飾了,
[00:16:32.000 --> 00:16:35.000]  當時上帝安排我去牧會,
[00:16:35.000 --> 00:16:38.000]  當然香港的教會也是關閉,
[00:16:38.000 --> 00:16:42.000]  當時我可以在網上做培訓,做團契,
[00:16:42.000 --> 00:16:44.000]  其實比平常更忙。
[00:16:44.000 --> 00:16:48.000]  當時我看那個牧師,他在教會關閉的時候,
[00:16:48.000 --> 00:16:54.000]  他就名正言順的讓主的羊自生自滅,
[00:16:54.000 --> 00:16:57.000]  會種沒有熟鯉餵羊,
[00:16:57.000 --> 00:17:00.000]  慢慢就失去了敬拜神的心,
[00:17:00.000 --> 00:17:03.000]  因為人會越來越懶惰的。
[00:17:03.000 --> 00:17:10.000]  當教會重開之後,這個牧師可能他已經習慣了懶惰,
[00:17:10.000 --> 00:17:12.000]  一切都沒有復長,
[00:17:12.000 --> 00:17:16.000]  最後他被一些會眾投訴,
[00:17:16.000 --> 00:17:19.000]  他下場怎麼樣我不說了,
[00:17:19.000 --> 00:17:23.000]  但是就好像豆腐渣工程一樣,
[00:17:23.000 --> 00:17:27.000]  最大的後果是傷亡。
[00:17:27.000 --> 00:17:30.000]  在教會的會眾當中,
[00:17:30.000 --> 00:17:33.000]  有一些賺到別的教會,
[00:17:33.000 --> 00:17:37.000]  教會的人就很大的流失,
[00:17:37.000 --> 00:17:40.000]  有一些已經失去信仰,
[00:17:40.000 --> 00:17:43.000]  他不到教會的就更可怕,
[00:17:43.000 --> 00:17:46.000]  以後他們都不再敬拜神。
[00:17:46.000 --> 00:17:50.000]  所以保羅提醒哥林多教會,
[00:17:50.000 --> 00:17:54.000]  建造時採用什麼建材,
[00:17:54.000 --> 00:17:57.000]  就會帶來什麼後果。
[00:17:57.000 --> 00:18:00.000]  要是採用合適的建材,
[00:18:00.000 --> 00:18:04.000]  就好像14節所說的,
[00:18:04.000 --> 00:18:10.000]  人在哪根基上所建造的工程若存得住,
[00:18:10.000 --> 00:18:13.000]  他就要得賞賜。
[00:18:13.000 --> 00:18:19.000]  所謂賞賜,其實也可以意為工資。
[00:18:19.000 --> 00:18:22.000]  要是採用不合適的建材,
[00:18:22.000 --> 00:18:26.000]  就會好像15節所說的,
[00:18:26.000 --> 00:18:29.000]  人的工程若被燒了,
[00:18:29.000 --> 00:18:32.000]  他就要受虧損,
[00:18:32.000 --> 00:18:35.000]  自己卻要得救。
[00:18:35.000 --> 00:18:37.000]  什麼叫虧損呢?
[00:18:37.000 --> 00:18:41.000]  就是指那些在根基上建造的人,
[00:18:41.000 --> 00:18:45.000]  他們原本可以得到工資,
[00:18:45.000 --> 00:18:47.000]  但是會失去。
[00:18:47.000 --> 00:18:50.000]  有一些解經家認為,
[00:18:50.000 --> 00:18:54.000]  保羅指向的是最後的審判,
[00:18:54.000 --> 00:18:58.000]  所以受虧損就是在審判時,
[00:18:58.000 --> 00:19:01.000]  非但得不到賞賜,
[00:19:01.000 --> 00:19:04.000]  而且還要被處成制。
[00:19:04.000 --> 00:19:07.000]  但也有一些學者認為,
[00:19:07.000 --> 00:19:15.000]  賞賜和虧損都是指現世中神直接的裁判。
[00:19:15.000 --> 00:19:17.000]  換句話說,
[00:19:17.000 --> 00:19:19.000]  就是說要受虧損,
[00:19:19.000 --> 00:19:22.000]  不必等到神審判的日子,
[00:19:22.000 --> 00:19:26.000]  在今生已經要承擔那後果。
[00:19:26.000 --> 00:19:32.000]  然而,要是我們留意13節下部分,
[00:19:32.000 --> 00:19:37.000]  他說那日子要將他表明出來,
[00:19:37.000 --> 00:19:39.000]  由火發現,
[00:19:39.000 --> 00:19:44.000]  這火要試驗個人的功成怎麼樣。
[00:19:44.000 --> 00:19:47.000]  這裡提到那日子,
[00:19:47.000 --> 00:19:50.000]  所以就是指最後的審判,
[00:19:50.000 --> 00:19:56.000]  到時便會決定我們永遠的結局。
[00:19:56.000 --> 00:19:58.000]  大家知道嗎?
[00:19:58.000 --> 00:20:02.000]  我常常想起將來有審判的時候,
[00:20:02.000 --> 00:20:04.000]  我就會很擔心,
[00:20:04.000 --> 00:20:07.000]  擔心因為我自己都是軟磨,
[00:20:07.000 --> 00:20:12.000]  我擔心我不能向神交好的賬。
[00:20:12.000 --> 00:20:16.000]  我巴不得當我看見神的時候,
[00:20:16.000 --> 00:20:21.000]  他說我是有良善,有公義的僕人。
[00:20:21.000 --> 00:20:24.000]  我也巴不得在天國的時候,
[00:20:24.000 --> 00:20:27.000]  我會看見每一個弟兄姊妹,
[00:20:27.000 --> 00:20:30.000]  到時候我們互相擁抱,
[00:20:30.000 --> 00:20:32.000]  互相的恭喜,恭喜,
[00:20:32.000 --> 00:20:34.000]  你也在這裡,我也在這裡。
[00:20:34.000 --> 00:20:38.000]  我每想到這一幕,我就會流淚。
[00:20:38.000 --> 00:20:41.000]  我們再說回經文,
[00:20:41.000 --> 00:20:45.000]  在13節還提到火的試驗,
[00:20:45.000 --> 00:20:48.000]  在猶太人的心目中,
[00:20:48.000 --> 00:20:51.000]  末日會有火發出,
[00:20:51.000 --> 00:20:53.000]  代表神的試驗,
[00:20:53.000 --> 00:20:57.000]  就好像提煉金屬一樣,
[00:20:57.000 --> 00:21:01.000]  用火來燒掉金屬中的渣雞,
[00:21:01.000 --> 00:21:06.000]  最後燒剩的什麼就是純正的金。
[00:21:06.000 --> 00:21:10.000]  保羅也是深受這個觀念影響,
[00:21:10.000 --> 00:21:13.000]  所以他在15節說,
[00:21:13.000 --> 00:21:17.000]  他說,人的功成若被燒了,
[00:21:17.000 --> 00:21:20.000]  他就要受虧損,
[00:21:20.000 --> 00:21:22.000]  自己卻要得救。
[00:21:22.000 --> 00:21:24.000]  雖然得救,
[00:21:24.000 --> 00:21:27.000]  乃像從火里經過的一樣。
[00:21:27.000 --> 00:21:29.000]  意思是什麼呢?
[00:21:29.000 --> 00:21:32.000]  就是說,在最後的審判中,
[00:21:32.000 --> 00:21:37.000]  火要把我們生命中的渣雞燒掉,
[00:21:37.000 --> 00:21:40.000]  看最後燒掉的是什麼。
[00:21:40.000 --> 00:21:44.000]  所以我們必須,必須,必須要警醒,
[00:21:44.000 --> 00:21:47.000]  就算我們不是牧者,
[00:21:47.000 --> 00:21:49.000]  不是信徒領袖,
[00:21:49.000 --> 00:21:54.000]  但上帝賜給我們有不同的崗位。
[00:21:54.000 --> 00:21:58.000]  可能你是要服侍你家裡的丈夫,
[00:21:58.000 --> 00:22:00.000]  代他信主。
[00:22:00.000 --> 00:22:05.000]  可能你是要對那個對你不好的婆婆順服,
[00:22:05.000 --> 00:22:11.000]  感動她,讓她看見你生命中的耶穌。
[00:22:11.000 --> 00:22:14.000]  每個人都有他的崗位,
[00:22:14.000 --> 00:22:17.000]  我們要按上帝的旨意,
[00:22:17.000 --> 00:22:20.000]  各按其職,
[00:22:20.000 --> 00:22:24.000]  一同來參與生命的功成。
[00:22:24.000 --> 00:22:26.000]  我們必須警醒,
[00:22:26.000 --> 00:22:30.000]  究竟,兩個問題,
[00:22:30.000 --> 00:22:32.000]  你問問自己,
[00:22:32.000 --> 00:22:37.000]  是否在基督的根基上建造?
[00:22:37.000 --> 00:22:38.000]  問問自己,
[00:22:38.000 --> 00:22:43.000]  有沒有在基督的根基上建造?
[00:22:43.000 --> 00:22:46.000]  還是你跟的是,
[00:22:46.000 --> 00:22:49.000]  可能你很佩服的一個牧師,
[00:22:49.000 --> 00:22:52.000]  或者是神學院的老師,
[00:22:52.000 --> 00:22:55.000]  或者是你自己的學歷,
[00:22:55.000 --> 00:22:58.000]  你的根基是不是耶穌?
[00:22:58.000 --> 00:22:59.000]  你問你自己。
[00:22:59.000 --> 00:23:01.000]  第二個問題,
[00:23:01.000 --> 00:23:04.000]  在基督這唯一的根基上,
[00:23:04.000 --> 00:23:09.000]  我們建造了什麼?
[00:23:09.000 --> 00:23:13.000]  我認識一個博士級的姐妹,
[00:23:13.000 --> 00:23:17.000]  她信主以後很熱心服事,
[00:23:17.000 --> 00:23:19.000]  這個是好事,對嗎?
[00:23:19.000 --> 00:23:23.000]  她信得很真心的,
[00:23:23.000 --> 00:23:25.000]  但是,先說,
[00:23:25.000 --> 00:23:27.000]  她信得很真心,
[00:23:27.000 --> 00:23:30.000]  然後她吸引很多姐妹們,
[00:23:30.000 --> 00:23:31.000]  因為她是姐妹,
[00:23:31.000 --> 00:23:33.000]  她吸引很多姐妹,
[00:23:33.000 --> 00:23:36.000]  跟她一起查經,禱告,
[00:23:36.000 --> 00:23:40.000]  很快就很多人建立了團契。
[00:23:40.000 --> 00:23:41.000]  但是我發覺,
[00:23:41.000 --> 00:23:43.000]  這個博士姐妹,
[00:23:43.000 --> 00:23:47.000]  很喜歡用她個人的靈壽來解經。
[00:23:47.000 --> 00:23:48.000]  有一次,
[00:23:48.000 --> 00:23:53.000]  她用耶利米蘇31章22節,
[00:23:53.000 --> 00:23:56.000]  兩句話,你一定聽過了,
[00:23:56.000 --> 00:24:01.000]  就是耶和華在地上造了一件新事,
[00:24:01.000 --> 00:24:05.000]  就是女子護衛男子,
[00:24:05.000 --> 00:24:07.000]  聽過了,對嗎?
[00:24:07.000 --> 00:24:11.000]  那她就告訴姐妹團契的成員,
[00:24:11.000 --> 00:24:13.000]  神要使用姐妹們,
[00:24:13.000 --> 00:24:19.000]  因為女子來幫助大家的丈夫歸信基督。
[00:24:19.000 --> 00:24:22.000]  她鼓勵姐妹們拜丈夫,
[00:24:22.000 --> 00:24:25.000]  信主當然是對的,沒錯。
[00:24:25.000 --> 00:24:28.000]  但是經文她解錯了,對嗎?
[00:24:28.000 --> 00:24:32.000]  為什麼錯,我相信大家應該知道,對嗎?
[00:24:32.000 --> 00:24:34.000]  感謝主啊,很多人點頭。
[00:24:34.000 --> 00:24:41.000]  又有一次,團契中有姐妹的丈夫患癌,
[00:24:41.000 --> 00:24:43.000]  這個博士的姐妹就說,
[00:24:43.000 --> 00:24:47.000]  不怕不怕,我們憑信心祈求,
[00:24:47.000 --> 00:24:51.000]  她的丈夫一定會痊癒。
[00:24:51.000 --> 00:24:53.000]  所以姐妹們都很聽話,
[00:24:53.000 --> 00:24:56.000]  很順服,就很童心的,
[00:24:56.000 --> 00:25:01.000]  每天每夜都為那個患癌的丈夫,
[00:25:01.000 --> 00:25:04.000]  還沒有信主的,為他禱告,
[00:25:04.000 --> 00:25:07.000]  尤其是她的太太,
[00:25:07.000 --> 00:25:10.000]  不料,最後丈夫就病逝了,
[00:25:10.000 --> 00:25:14.000]  那個太太就完全接受不了,
[00:25:14.000 --> 00:25:16.000]  幾乎崩潰。
[00:25:16.000 --> 00:25:18.000]  那這個其實很危險,
[00:25:18.000 --> 00:25:20.000]  香港可能還好,
[00:25:20.000 --> 00:25:23.000]  沒有人說你沒信心啊。
[00:25:23.000 --> 00:25:25.000]  我在國內服事的時候,
[00:25:25.000 --> 00:25:29.000]  真的很多信徒跟我訴苦,
[00:25:29.000 --> 00:25:31.000]  他說,我家人有癌症,
[00:25:31.000 --> 00:25:33.000]  我自己有什麼病,
[00:25:33.000 --> 00:25:35.000]  傳大人都叫我要禱告,
[00:25:35.000 --> 00:25:37.000]  我有禱告啊,
[00:25:37.000 --> 00:25:39.000]  但是還是好不起來,
[00:25:39.000 --> 00:25:40.000]  傳大人就罵我,
[00:25:40.000 --> 00:25:42.000]  說我沒有信心啊,
[00:25:42.000 --> 00:25:44.000]  說我要認罪。
[00:25:44.000 --> 00:25:47.000]  其實真的是很苦啊,
