
[00:00:00.000 --> 00:00:04.000]  我記得在幾年前有一個聖誕節
[00:05:11.000 --> 00:05:14.000]  但很快就會消失
[00:05:14.000 --> 00:05:16.000]  我記得我曾經提及過
[00:05:16.000 --> 00:05:17.000]  有一次我去到一間
[00:05:17.000 --> 00:05:19.000]  在美國的一間博物館
[00:05:19.000 --> 00:05:22.000]  一間比較新派的博物館
[00:05:22.000 --> 00:05:25.000]  我到處看這些展品都很驚奇
[00:05:25.000 --> 00:05:27.000]  很少見這些的展品
[00:05:27.000 --> 00:05:28.000]  去到一個角落
[00:05:28.000 --> 00:05:31.000]  見到一張很漂亮的桌子
[00:05:31.000 --> 00:05:34.000]  上面放了一盤很新鮮的水果
[00:05:34.000 --> 00:05:36.000]  我看一看
[00:05:36.000 --> 00:05:39.000]  什麼水果都可以做展品
[00:05:39.000 --> 00:05:42.000]  在博物館竟然放一盤水果做展品
[00:05:42.000 --> 00:05:44.000]  簡單一點
[00:05:44.000 --> 00:05:45.000]  但再仔細看的時候
[00:05:45.000 --> 00:05:47.000]  旁邊有個牌寫著
[00:05:47.000 --> 00:05:48.000]  「腐朽」
[00:05:48.000 --> 00:05:50.000]  什麼意思呢?
[00:05:50.000 --> 00:05:52.000]  原來在水果的後面
[00:05:52.000 --> 00:05:54.000]  有一個電視的螢幕
[00:05:54.000 --> 00:05:56.000]  大概兩分鐘左右
[00:05:56.000 --> 00:05:58.000]  將水果腐朽的過程
[00:05:58.000 --> 00:06:01.000]  很快地拍了出來
[00:06:01.000 --> 00:06:03.000]  本來一盤新鮮的水果
[00:06:03.000 --> 00:06:06.000]  慢慢發現開始變黃
[00:06:06.000 --> 00:06:08.000]  開始扭爛
[00:06:08.000 --> 00:06:11.000]  有蟲在轉動
[00:06:11.000 --> 00:06:12.000]  兩分鐘後
[00:06:12.000 --> 00:06:14.000]  突然發現眼前這盤水果
[00:06:14.000 --> 00:06:17.000]  可以變成廢物
[00:06:17.000 --> 00:06:19.000]  腐爛的東西
[00:06:19.000 --> 00:06:21.000]  因此腐朽的觀念
[00:06:21.000 --> 00:06:24.000]  很深刻在我的腦海裏
[00:06:24.000 --> 00:06:27.000]  這些水果會腐爛
[00:06:27.000 --> 00:06:29.000]  會消失
[00:06:29.000 --> 00:06:30.000]  各位電影節目
[00:06:30.000 --> 00:06:32.000]  世界上一切的榮耀
[00:06:32.000 --> 00:06:34.000]  世上的智慧
[00:06:34.000 --> 00:06:37.000]  它的特點就是會過去
[00:06:37.000 --> 00:06:39.000]  或許它會長一些時間
[00:06:39.000 --> 00:06:42.000]  但它會過去
[00:06:42.000 --> 00:06:43.000]  第二個特點
[00:06:43.000 --> 00:06:44.000]  整件事再說
[00:06:44.000 --> 00:06:46.000]  我們看第八節
[00:06:46.000 --> 00:06:48.000]  「這智慧
[00:06:48.000 --> 00:06:50.000]  這世代執政的人
[00:06:50.000 --> 00:06:51.000]  沒有一個知道
[00:06:51.000 --> 00:06:53.000]  如果他們知道
[00:06:53.000 --> 00:06:55.000]  就不會把榮耀的主
[00:06:55.000 --> 00:06:57.000]  釘在十字架上」
[00:06:57.000 --> 00:07:00.000]  第七節提到屬靈的智慧
[00:07:00.000 --> 00:07:01.000]  但第八節提及到
[00:07:01.000 --> 00:07:03.000]  世上的人
[00:07:03.000 --> 00:07:05.000]  憑著自己的智慧
[00:07:05.000 --> 00:07:08.000]  不會知道屬靈的智慧
[00:07:08.000 --> 00:07:11.000]  他不會明白永恆的事情
[00:07:11.000 --> 00:07:13.000]  是完全不會理解的
[00:07:13.000 --> 00:07:14.000]  正如剛才所說
[00:07:14.000 --> 00:07:18.000]  在平面的一些存在
[00:07:18.000 --> 00:07:22.000]  是不會明白時空的那種特色
[00:07:22.000 --> 00:07:23.000]  是不會明白
[00:07:23.000 --> 00:07:25.000]  掌握不到 了解不到
[00:07:25.000 --> 00:07:28.000]  並且他會覺得是一些很愚蠢的事
[00:07:28.000 --> 00:07:30.000]  自己不認識就當是愚蠢
[00:07:30.000 --> 00:07:34.000]  我們看聖經前面第一章第23節
[00:07:34.000 --> 00:07:38.000]  一章23節
[00:07:38.000 --> 00:07:42.000]  「我們卻傳揚釘十字架的基督
[00:07:42.000 --> 00:07:46.000]  在猶太人看來是半腳石
[00:07:46.000 --> 00:07:48.000]  阻礙他們的
[00:07:48.000 --> 00:07:52.000]  在我北人看來是愚笨的」
[00:07:52.000 --> 00:07:53.000]  他們認為
[00:07:53.000 --> 00:07:55.000]  信耶穌
[00:07:55.000 --> 00:07:57.000]  釘十字架的耶穌
[00:07:57.000 --> 00:07:59.000]  一個被人小看輕視的耶穌
[00:07:59.000 --> 00:08:03.000]  而得救是一件愚蠢的事情
[00:08:03.000 --> 00:08:05.000]  因此用世上的智慧
[00:08:05.000 --> 00:08:07.000]  嘗試明白神的救恩
[00:08:07.000 --> 00:08:09.000]  是捍衛愚蠢
[00:08:09.000 --> 00:08:11.000]  因為他們不能明白
[00:08:11.000 --> 00:08:15.000]  這也是世上智慧的一種特點
[00:08:15.000 --> 00:08:16.000]  我們回到第七節
[00:08:16.000 --> 00:08:19.000]  先講到神的智慧又是怎樣的呢?
[00:08:19.000 --> 00:08:21.000]  第七節
[00:08:21.000 --> 00:08:24.000]  「我們所說的是從前隱藏的
[00:08:24.000 --> 00:08:26.000]  神奧秘的智慧
[00:08:26.000 --> 00:08:28.000]  就是神在萬世以前
[00:08:28.000 --> 00:08:32.000]  為我們的榮耀所預定的」
[00:08:32.000 --> 00:08:35.000]  神的智慧在過去是隱藏著的
[00:08:35.000 --> 00:08:36.000]  從前隱藏
[00:08:36.000 --> 00:08:40.000]  也意味著今天是彰顯出來的
[00:08:40.000 --> 00:08:42.000]  在哪方面彰顯?
[00:08:42.000 --> 00:08:44.000]  透過耶穌基督的降臨
[00:08:44.000 --> 00:08:45.000]  藉著祂的救恩
[00:08:45.000 --> 00:08:48.000]  彰顯出神的智慧
[00:08:48.000 --> 00:08:50.000]  這種智慧以前是一種奧秘
[00:08:50.000 --> 00:08:52.000]  沒有人能夠明白
[00:08:52.000 --> 00:08:56.000]  但是今天透過聖靈啟示給我們知道
[00:08:56.000 --> 00:08:57.000]  過去不知道
[00:08:57.000 --> 00:08:58.000]  但是感謝神
[00:08:58.000 --> 00:09:01.000]  今天我們可以知道
[00:09:01.000 --> 00:09:02.000]  就算我們不知道
[00:09:02.000 --> 00:09:04.000]  這件事情已經在萬世之前
[00:09:04.000 --> 00:09:06.000]  神計劃了
[00:09:06.000 --> 00:09:08.000]  你和我不知道
[00:09:08.000 --> 00:09:09.000]  不重要
[00:09:09.000 --> 00:09:11.000]  但是重要的就是
[00:09:11.000 --> 00:09:12.000]  神早就預定
[00:09:12.000 --> 00:09:15.000]  凡是因信靠耶穌基督的人
[00:09:15.000 --> 00:09:19.000]  要得到永恆的榮耀
[00:09:19.000 --> 00:09:22.000]  大家留心聽我講榮光
[00:09:22.000 --> 00:09:23.000]  很多時候
[00:09:23.000 --> 00:09:25.000]  當我思想榮耀的時候
[00:09:25.000 --> 00:09:28.000]  我覺得我自己也不能完全明白
[00:09:28.000 --> 00:09:30.000]  什麼叫做榮耀
[00:09:30.000 --> 00:09:32.000]  努域斯先生寫了一本書
[00:09:32.000 --> 00:09:33.000]  英文叫做
[00:09:33.000 --> 00:09:36.000]  The Weight of Glory
[00:09:36.000 --> 00:09:38.000]  榮耀的重量
[00:09:38.000 --> 00:09:41.000]  究竟榮耀是什麼呢?
[00:09:41.000 --> 00:09:44.000]  當然大家如果看一些運動會
[00:09:44.000 --> 00:09:46.000]  當到最後頒獎的時候
[00:09:46.000 --> 00:09:48.000]  奧運會譬如說
[00:09:48.000 --> 00:09:52.000]  當一個運動員站在頒獎台上
[00:09:52.000 --> 00:09:53.000]  奏起國歌
[00:09:53.000 --> 00:09:55.000]  升起國旗
[00:09:55.000 --> 00:09:57.000]  然後他帶著很大的感動
[00:09:57.000 --> 00:09:59.000]  望著國旗
[00:09:59.000 --> 00:10:00.000]  全世界的目光
[00:10:00.000 --> 00:10:02.000]  集中在他身上
[00:10:02.000 --> 00:10:03.000]  他成功了
[00:10:03.000 --> 00:10:05.000]  他得獎了
[00:10:05.000 --> 00:10:07.000]  他流出眼淚
[00:10:07.000 --> 00:10:12.000]  你的心可能會想一種很大的光榮
[00:10:12.000 --> 00:10:14.000]  但有機會當你去到一些郊野地方
[00:10:14.000 --> 00:10:17.000]  在漆黑的夜天
[00:10:17.000 --> 00:10:19.000]  天色很晴朗
[00:10:19.000 --> 00:10:20.000]  到晚上的時候
[00:10:20.000 --> 00:10:22.000]  你一抬頭望天
[00:10:22.000 --> 00:10:25.000]  你發覺繁星點點
[00:10:25.000 --> 00:10:27.000]  佈滿整個天際
[00:10:27.000 --> 00:10:29.000]  在那時候突然間你感覺
[00:10:29.000 --> 00:10:33.000]  嘩!很榮耀
[00:10:33.000 --> 00:10:35.000]  我們不太明白
[00:10:35.000 --> 00:10:38.000]  神要為我們預備的榮耀是什麼
[00:10:38.000 --> 00:10:39.000]  但聖經就說
[00:10:39.000 --> 00:10:42.000]  神要賜給我們不能夠扭壞
[00:10:42.000 --> 00:10:45.000]  不能夠衰殘
[00:10:45.000 --> 00:10:48.000]  不會玷污的永恆的基業
[00:10:48.000 --> 00:10:50.000]  到時候你會很驚訝
[00:10:50.000 --> 00:10:52.000]  我怎麼會這樣
[00:10:52.000 --> 00:10:54.000]  聖經就是這樣說
[00:10:54.000 --> 00:10:56.000]  在未曾創世以先
[00:10:56.000 --> 00:11:01.000]  神已經預定讓這些榮耀賜給凡是屬於祂的人
[00:11:01.000 --> 00:11:03.000]  而這種榮耀
[00:11:03.000 --> 00:11:05.000]  只是憑著神的智慧
[00:11:05.000 --> 00:11:06.000]  才會明白
[00:11:06.000 --> 00:11:08.000]  才會理解
[00:11:08.000 --> 00:11:10.000]  神的智慧就是人
[00:11:10.000 --> 00:11:13.000]  藉著耶穌基督的代屬而得到救恩
[00:11:13.000 --> 00:11:14.000]  我再說
[00:11:14.000 --> 00:11:19.000]  神的智慧就是神要藉著耶穌基督的代屬
[00:11:19.000 --> 00:11:21.000]  而賜給我們救恩
[00:11:21.000 --> 00:11:25.000]  人沒有一個能夠憑著自己得救
[00:11:25.000 --> 00:11:28.000]  當你領受這份救恩的時候
[00:11:28.000 --> 00:11:31.000]  你也同時領受了一種屬靈的智慧
[00:11:31.000 --> 00:11:33.000]  在人生的路上
[00:11:33.000 --> 00:11:34.000]  從今之後
[00:11:34.000 --> 00:11:36.000]  你就按照這種屬靈的智慧
[00:11:36.000 --> 00:11:39.000]  去看萬事萬物
[00:11:39.000 --> 00:11:40.000]  這種屬靈的智慧
[00:11:40.000 --> 00:11:41.000]  譬如說
[00:11:41.000 --> 00:11:44.000]  你怎樣看成功
[00:11:44.000 --> 00:11:47.000]  你怎樣看死亡
[00:11:47.000 --> 00:11:48.000]  你怎樣明白
[00:11:48.000 --> 00:11:51.000]  甚麼叫做成敗得失
[00:11:51.000 --> 00:11:53.000]  當你用屬靈眼光去看的時候
[00:11:53.000 --> 00:11:57.000]  發覺完全不同一般世上有的觀念
[00:11:57.000 --> 00:12:02.000]  最近一位在醫院的弟兄跟我說
[00:12:02.000 --> 00:12:04.000]  他們是基督教的醫院
[00:12:04.000 --> 00:12:08.000]  很想在當中做一些小賣店
[00:12:08.000 --> 00:12:11.000]  能夠方便病人
[00:12:11.000 --> 00:12:13.000]  能夠給他們好處
[00:12:13.000 --> 00:12:14.000]  能夠容易買到
[00:12:14.000 --> 00:12:16.000]  也不需要賺錢
[00:12:16.000 --> 00:12:18.000]  但有些人士就批評
[00:12:18.000 --> 00:12:20.000]  為甚麼你們這個小賣店
[00:12:20.000 --> 00:12:23.000]  不將它拿出去公開敬求
[00:12:23.000 --> 00:12:25.000]  讓那些商人可以用最高價
[00:12:25.000 --> 00:12:26.000]  幫你們敬求回來
[00:12:26.000 --> 00:12:29.000]  你們醫院就可以賺多些錢
[00:12:29.000 --> 00:12:31.000]  但醫生就說
[00:12:31.000 --> 00:12:32.000]  不行的
[00:12:32.000 --> 00:12:34.000]  他們如果用賺錢的動機去做
[00:12:34.000 --> 00:12:37.000]  可能會賣香煙賣酒
[00:12:37.000 --> 00:12:39.000]  有些人在醫院買到這些東西
[00:12:39.000 --> 00:12:42.000]  對他們不好
[00:12:42.000 --> 00:12:43.000]  但對方就說
[00:12:43.000 --> 00:12:46.000]  你們賺不到錢
[00:12:46.000 --> 00:12:48.000]  因為他們的觀念認為
[00:12:48.000 --> 00:12:51.000]  賺錢是最高的準則
[00:12:51.000 --> 00:12:53.000]  但對一些基督教的醫生
[00:12:53.000 --> 00:12:54.000]  他們就知道
[00:12:54.000 --> 00:12:57.000]  不是單單錢的問題
[00:12:57.000 --> 00:12:59.000]  屬靈的智慧衡量不同的事情
[00:12:59.000 --> 00:13:01.000]  其中一個重點
[00:13:01.000 --> 00:13:05.000]  就是不會要求自己主導一切
[00:13:05.000 --> 00:13:07.000]  我們學習去獨立
[00:13:07.000 --> 00:13:09.000]  但我們不相信
[00:13:09.000 --> 00:13:11.000]  人能夠主導一切
[00:13:11.000 --> 00:13:15.000]  很多人盼望在自己所屬於的圈子
[00:13:15.000 --> 00:13:18.000]  能夠可以被人尊重
[00:13:18.000 --> 00:13:20.000]  得到當中的權力
[00:13:20.000 --> 00:13:22.000]  或者在商界
[00:13:22.000 --> 00:13:24.000]  或者在教育界
[00:13:24.000 --> 00:13:26.000]  在演藝界
[00:13:26.000 --> 00:13:28.000]  甚至在宗教界
[00:13:28.000 --> 00:13:30.000]  要得到權力
[00:13:30.000 --> 00:13:34.000]  因此就輕視了屬靈的智慧
[00:13:34.000 --> 00:13:37.000]  和屬靈的能力
[00:13:37.000 --> 00:13:38.000]  以致他們所做的事情
[00:13:38.000 --> 00:13:40.000]  好像聖經所說
[00:13:40.000 --> 00:13:43.000]  只不過是草木和街
[00:13:43.000 --> 00:13:50.000]  大家看看後面聖經第三章第十二節
[00:13:50.000 --> 00:13:52.000]  第三章第十二節
[00:13:52.000 --> 00:13:54.000]  之前提到的就是
[00:13:54.000 --> 00:13:56.000]  耶穌基督是唯一的根基
[00:13:56.000 --> 00:13:58.000]  十二節聖經就說
[00:13:58.000 --> 00:14:01.000]  如果有人用金銀寶石
[00:14:01.000 --> 00:14:03.000]  或者是草木和街
[00:14:03.000 --> 00:14:05.000]  在這些根基上建造
[00:14:05.000 --> 00:14:07.000]  他們的工程將來要顯露出來
[00:14:07.000 --> 00:14:09.000]  有火要將它顯露出來
[00:14:09.000 --> 00:14:13.000]  就知道這些工程是什麼工程
[00:14:13.000 --> 00:14:15.000]  各位弟兄姊妹
[00:14:15.000 --> 00:14:17.000]  什麼叫做金銀寶石
[00:14:17.000 --> 00:14:20.000]  什麼叫做草木和街
[00:14:20.000 --> 00:14:22.000]  用人的智慧
[00:14:22.000 --> 00:14:24.000]  不依靠聖靈
[00:14:24.000 --> 00:14:26.000]  所做的工程
[00:14:26.000 --> 00:14:30.000]  是草木和街
[00:14:30.000 --> 00:14:32.000]  當教會或者機構
[00:14:32.000 --> 00:14:35.000]  舉辦大型的報道會的時候
[00:14:35.000 --> 00:14:37.000]  他們很小心地策劃
[00:14:37.000 --> 00:14:39.000]  很周密的組織
[00:14:39.000 --> 00:14:43.000]  但其中他們不會尋求聖靈的能力
[00:14:43.000 --> 00:14:45.000]  不會熱切地祈禱
[00:14:45.000 --> 00:14:46.000]  求聖靈工作
[00:14:46.000 --> 00:14:48.000]  這些報道會
[00:14:48.000 --> 00:14:52.000]  可能是草木和街
[00:14:52.000 --> 00:14:55.000]  這些聖經很清楚地讓我們知道
[00:14:55.000 --> 00:14:56.000]  屬靈的事情
[00:14:56.000 --> 00:14:58.000]  必須按屬靈的智慧
[00:14:58.000 --> 00:15:00.000]  以屬靈的能力去做
[00:15:00.000 --> 00:15:03.000]  才會有永恆的價值
[00:15:03.000 --> 00:15:05.000]  不單只是一些工作
[00:15:05.000 --> 00:15:07.000]  更是你人生裡面
[00:15:07.000 --> 00:15:10.000]  你所做的一切的事情
[00:15:10.000 --> 00:15:13.000]  這也是我們常常互相提醒
[00:15:13.000 --> 00:15:17.000]  去留心以屬靈的智慧行事
[00:15:17.000 --> 00:15:18.000]  但接著你問
[00:15:18.000 --> 00:15:20.000]  怎樣得到屬靈的智慧呢?
[00:15:20.000 --> 00:15:22.000]  屬靈的智慧從哪裡來呢?
[00:15:22.000 --> 00:15:28.000]  我們回到第二章第九節
[00:15:28.000 --> 00:15:30.000]  第二章第九節
[00:15:30.000 --> 00:15:32.000]  我想大家一起讀一讀這節經文
[00:15:32.000 --> 00:15:35.000]  正如經上所記
[00:15:35.000 --> 00:15:38.000]  神為愛他的人所預備的
[00:15:38.000 --> 00:15:41.000]  是眼睛未曾看到
[00:15:41.000 --> 00:15:43.000]  耳朵未曾聽過
[00:15:43.000 --> 00:15:46.000]  人心也未曾想到的
[00:15:46.000 --> 00:15:48.000]  聖經就說
[00:15:48.000 --> 00:15:51.000]  神為愛他的人所預備的
[00:15:51.000 --> 00:15:52.000]  一方面
[00:15:52.000 --> 00:15:55.000]  神賜給我們有屬靈的智慧
[00:15:55.000 --> 00:15:57.000]  而藉著這份的智慧
[00:15:57.000 --> 00:16:00.000]  我們進而去明白
[00:16:00.000 --> 00:16:03.000]  得到我們眼睛看不見
[00:16:03.000 --> 00:16:04.000]  耳朵未曾明白
[00:16:04.000 --> 00:16:06.000]  心裡未曾想到的
[00:16:06.000 --> 00:16:10.000]  偉大奇妙的事情
[00:16:10.000 --> 00:16:11.000]  這裡所說的
[00:16:11.000 --> 00:16:13.000]  不單單大家不要以為
[00:16:13.000 --> 00:16:16.000]  是將來天下的事
[00:16:16.000 --> 00:16:17.000]  同樣說
[00:16:17.000 --> 00:16:20.000]  你今天要經歷很多
[00:16:20.000 --> 00:16:21.000]  是超過你自己
[00:16:21.000 --> 00:16:24.000]  所能夠去明白的事情
[00:16:24.000 --> 00:16:26.000]  我們一切所能夠做的
[00:16:26.000 --> 00:16:28.000]  包括眼、目、耳
[00:16:28.000 --> 00:16:30.000]  去研究不同的事物
[00:16:30.000 --> 00:16:32.000]  去分析不同的理念
[00:16:32.000 --> 00:16:34.000]  或者你的心裡有些思念
[00:16:34.000 --> 00:16:35.000]  很多不同的想像
[00:16:35.000 --> 00:16:37.000]  帶給你發現
[00:16:37.000 --> 00:16:38.000]  很多新鮮的事物
[00:16:38.000 --> 00:16:41.000]  很多新的發展
[00:16:41.000 --> 00:16:42.000]  但是神給我們的
[00:16:42.000 --> 00:16:47.000]  是超越你能夠所想像的東西
[00:16:47.000 --> 00:16:48.000]  是超過這些一切
[00:16:48.000 --> 00:16:50.000]  是上上將恩典
[00:16:50.000 --> 00:16:53.000]  來賜給我們
[00:16:53.000 --> 00:16:54.000]  我最近聽一位
[00:16:54.000 --> 00:16:55.000]  在北美的牧師
[00:16:55.000 --> 00:16:56.000]  一位牧者
[00:16:56.000 --> 00:16:57.000]  他跟我分享
[00:16:57.000 --> 00:16:58.000]  他自己的經歷
[00:16:58.000 --> 00:16:59.000]  我很欣賞這位牧者
[00:16:59.000 --> 00:17:02.000]  他本身很敬畏神
[00:17:02.000 --> 00:17:04.000]  常常很付代價地
[00:17:04.000 --> 00:17:06.000]  關心弟兄姊妹
[00:17:06.000 --> 00:17:08.000]  有一次他告訴我
[00:17:08.000 --> 00:17:11.000]  他有一次按照一早的準備
[00:17:11.000 --> 00:17:14.000]  定期做身體的一些檢查
[00:17:14.000 --> 00:17:15.000]  去到醫院的時候
[00:17:15.000 --> 00:17:19.000]  突然間發覺心裡有點不舒服
[00:17:19.000 --> 00:17:22.000]  我對於這個消息特別敏感
[00:17:22.000 --> 00:17:24.000]  因為我自己經過手術之後
[00:17:24.000 --> 00:17:27.000]  很留心聽別人的經歷
[00:17:27.000 --> 00:17:29.000]  他去到大堂的時候
[00:17:29.000 --> 00:17:30.000]  已經發覺不行了
[00:17:30.000 --> 00:17:32.000]  要找個地方坐一坐
[00:17:32.000 --> 00:17:33.000]  因為很痛
[00:17:33.000 --> 00:17:35.000]  他從未試過有這樣的事情
[00:17:35.000 --> 00:17:37.000]  當他坐下來的時候
[00:17:37.000 --> 00:17:39.000]  好像有一把聲音告訴他
