
[00:00:00.000 --> 00:00:03.400]  今天訊息的題目
[00:07:59.600 --> 00:08:00.600]  在十字架之前
[00:08:00.600 --> 00:08:02.600]  有縱面的和好
[00:08:02.600 --> 00:08:03.600]  有橫面的和好
[00:08:03.600 --> 00:08:05.600]  有中面的和好
[00:08:05.600 --> 00:08:06.600]  和有橫面的和好
[00:08:06.600 --> 00:08:08.600]  這是神的救恩計劃
[00:08:08.600 --> 00:08:10.600]  這是神的救恩計劃
[00:08:10.600 --> 00:08:11.600]  何等的全備
[00:08:11.600 --> 00:08:12.600]  何等的全備
[00:08:12.600 --> 00:08:13.600]  何等的奇妙
[00:08:13.600 --> 00:08:15.600]  何等的奇妙
[00:08:15.600 --> 00:08:18.600]  十字架奇妙的象徵第三方面
[00:08:18.600 --> 00:08:21.600]  十字架奇妙的象徵第三方面
[00:08:21.600 --> 00:08:25.600]  就是十字架象徵神的呼召
[00:08:25.600 --> 00:08:27.600]  就是十字架象徵神的呼召
[00:08:27.600 --> 00:08:31.600]  主耶穌在十字架上伸開兩手
[00:08:31.600 --> 00:08:34.600]  主耶穌在十字架上伸開兩隻手
[00:08:34.600 --> 00:08:36.600]  正是一個呼召的姿態
[00:08:36.600 --> 00:08:39.600]  正是一個呼召的姿態
[00:08:39.600 --> 00:08:43.600]  在約翰福音第十二章三十二節這樣說
[00:08:43.600 --> 00:08:46.600]  約翰福音十二章三十二節這樣說
[00:08:46.600 --> 00:08:48.600]  這是主耶穌自己的話
[00:08:48.600 --> 00:08:50.600]  這是主耶穌自己的話
[00:08:50.600 --> 00:08:53.600]  祂說:我若從地上被舉起來
[00:08:53.600 --> 00:08:55.600]  我若從地上被舉起來
[00:08:55.600 --> 00:08:58.600]  就要吸引萬人來歸向我
[00:08:58.600 --> 00:09:01.600]  就要吸引萬人來歸我
[00:09:01.600 --> 00:09:04.600]  舉起來就是在十字架上被釘
[00:09:04.600 --> 00:09:07.600]  舉起來就是在十字架上被釘
[00:09:07.600 --> 00:09:08.600]  當主被釘死的時候
[00:09:08.600 --> 00:09:10.600]  當主被釘死的時候
[00:09:10.600 --> 00:09:15.600]  就有千千萬萬的人開始被他吸引到他的面前來
[00:09:15.600 --> 00:09:20.600]  就有千千萬萬的人開始被他吸引到他的面前來
[00:09:20.600 --> 00:09:23.600]  而這個吸引的力量就是十字架的愛
[00:09:23.600 --> 00:09:26.600]  而這個吸引的力量就是十字架的愛
[00:09:26.600 --> 00:09:30.600]  十字架上的主耶穌伸開雙臂
[00:09:30.600 --> 00:09:33.600]  呼召全世界的人來歸向他
[00:09:33.600 --> 00:09:36.600]  十字架上的主耶穌伸開雙臂
[00:09:36.600 --> 00:09:39.600]  呼召全世界的人來歸向他
[00:09:39.600 --> 00:09:41.600]  我們也在這些人之中
[00:09:41.600 --> 00:09:43.600]  我們也在這些人之中
[00:09:43.600 --> 00:09:45.600]  如果不是因為十字架的愛
[00:09:45.600 --> 00:09:47.600]  如果不是因為十字架的愛
[00:09:47.600 --> 00:09:49.600]  今天我們都不會在這裡
[00:09:49.600 --> 00:09:50.600]  今天我們都不會在這裡
[00:09:50.600 --> 00:09:52.600]  我們都不會歸向主耶穌
[00:09:52.600 --> 00:09:54.600]  我們都不會歸向主耶穌
[00:09:54.600 --> 00:09:55.600]  我們都不會改變
[00:09:55.600 --> 00:09:56.600]  我們都不會改變
[00:09:56.600 --> 00:09:58.600]  我們都不會高舉這個十字架
[00:09:58.600 --> 00:10:00.600]  我們都不會高舉這個十字架
[00:10:00.600 --> 00:10:03.600]  我們都不會誦讚主耶穌的聖名
[00:10:03.600 --> 00:10:06.600]  我們都不會誦讚主耶穌的聖名
[00:10:06.600 --> 00:10:08.600]  第四方面的象徵的意義
[00:10:08.600 --> 00:10:10.600]  第四方面象徵的意義
[00:10:10.600 --> 00:10:14.600]  就是十字架象徵一個匯合點
[00:10:14.600 --> 00:10:16.600]  就是十字架象徵一個匯合點
[00:10:16.600 --> 00:10:19.600]  十字架的兩橫交叉在一起
[00:10:19.600 --> 00:10:22.600]  十字架的兩橫交叉在一起
[00:10:22.600 --> 00:10:24.600]  構成了一個匯合點
[00:10:24.600 --> 00:10:26.600]  構成了一個匯合點
[00:10:26.600 --> 00:10:27.600]  在聖經裡面告訴我們
[00:10:27.600 --> 00:10:29.600]  在聖經裡面告訴我們
[00:10:29.600 --> 00:10:32.600]  十字架象徵七種的匯合點
[00:10:32.600 --> 00:10:35.600]  十字架象徵七種的匯合點
[00:10:35.600 --> 00:10:36.600]  第一種
[00:10:36.600 --> 00:10:37.600]  第一種
[00:10:37.600 --> 00:10:39.600]  就是神的公義和祂的慈愛的匯合點
[00:10:39.600 --> 00:10:43.600]  就是神的公義和祂的慈愛的匯合點
[00:10:43.600 --> 00:10:47.600]  如果神單單是公義的
[00:10:47.600 --> 00:10:49.600]  就不需要十字架
[00:10:49.600 --> 00:10:53.600]  如果神單單是慈愛的
[00:10:53.600 --> 00:10:56.600]  也不需要十字架
[00:10:56.600 --> 00:10:57.600]  因為
[00:10:57.600 --> 00:11:00.600]  如果神單單是公義的
[00:11:00.600 --> 00:11:02.600]  那麼祂就刑罰所有的罪人就好了
[00:11:02.600 --> 00:11:05.600]  那麼祂就刑罰所有的罪人就好了
[00:11:05.600 --> 00:11:06.600]  很容易解決
[00:11:06.600 --> 00:11:07.600]  這個很容易解決
[00:11:07.600 --> 00:11:09.600]  如果神單單是慈愛的
[00:11:09.600 --> 00:11:10.600]  如果神單單是慈愛的
[00:11:10.600 --> 00:11:13.600]  那麼祂赦免所有的人的罪就好了
[00:11:13.600 --> 00:11:15.600]  祂就赦免所有的人的罪就好了
[00:11:15.600 --> 00:11:17.600]  這也是很簡單易做的
[00:11:17.600 --> 00:11:19.600]  這也是很簡單易做的
[00:11:19.600 --> 00:11:21.600]  但是聖經告訴我們
[00:11:21.600 --> 00:11:22.600]  但是聖經告訴我們
[00:11:22.600 --> 00:11:24.600]  上帝既公義又慈愛
[00:11:24.600 --> 00:11:26.600]  上帝既公義又慈愛
[00:11:26.600 --> 00:11:30.600]  因此產生了一個矛盾和衝突
[00:11:30.600 --> 00:11:32.600]  因此產生了一個矛盾和衝突
[00:11:32.600 --> 00:11:36.600]  只有十字架能夠解決這個矛盾和衝突
[00:11:36.600 --> 00:11:39.600]  只有十字架能夠解決這個矛盾和衝突
[00:11:39.600 --> 00:11:42.600]  因為在十字架上
[00:11:42.600 --> 00:11:43.600]  因為在十字架上
[00:11:43.600 --> 00:11:46.600]  主耶穌的死完成了神公義的要求
[00:11:46.600 --> 00:11:49.600]  主耶穌的死完成了神公義的要求
[00:11:49.600 --> 00:11:53.600]  耶穌基督在十字架上替我們受了神的公義的審判
[00:11:53.600 --> 00:11:57.600]  耶穌基督在十字架上替我們受了神公義的審判
[00:11:57.600 --> 00:12:00.600]  所以神可以很公義的赦免我們的罪
[00:12:00.600 --> 00:12:03.600]  所以神可以很公義的赦免我們的罪
[00:12:03.600 --> 00:12:09.600]  同時主耶穌在十字架上又完成了神的慈愛
[00:12:09.600 --> 00:12:11.600]  同時主耶穌在十字架上又完成了神的慈愛
[00:12:11.600 --> 00:12:14.600]  神的審判不是臨到人身上
[00:12:14.600 --> 00:12:16.600]  神的審判不是臨到人身上
[00:12:16.600 --> 00:12:19.600]  但是臨到神自己身上
[00:12:19.600 --> 00:12:21.600]  但是臨到神自己身上
[00:12:21.600 --> 00:12:23.600]  因為主耶穌和神是合一的
[00:12:23.600 --> 00:12:25.600]  因為主耶穌和神是合一的
[00:12:25.600 --> 00:12:30.600]  所以主耶穌受審判就等於神自己負擔了審判的痛苦
[00:12:30.600 --> 00:12:36.600]  所以主耶穌受審判就等於神自己負擔了審判的痛苦
[00:12:36.600 --> 00:12:39.600]  因此綜合起來講
[00:12:39.600 --> 00:12:43.600]  十字架是公義和慈愛的匯合點
[00:12:43.600 --> 00:12:46.600]  十字架是公義和慈愛的匯合點
[00:12:46.600 --> 00:12:50.600]  這是聖經裏面一個很重要的基本的道理
[00:12:50.600 --> 00:12:53.600]  這是聖經裏面一個很重要的基本的道理
[00:12:53.600 --> 00:12:55.600]  也是聖經神學裏面的基礎
[00:12:55.600 --> 00:12:58.600]  也是聖經神學裏面的基礎
[00:12:58.600 --> 00:13:03.600]  這是福音信仰的人普遍接受的一個基本的道理
[00:13:03.600 --> 00:13:07.600]  這是福音信仰的人普遍接受的一個真理
[00:13:07.600 --> 00:13:09.600]  第二個匯合點
[00:13:09.600 --> 00:13:10.600]  第二個匯合點
[00:13:10.600 --> 00:13:14.600]  就是十字架是律法和恩典的匯合點
[00:13:14.600 --> 00:13:17.600]  就是十字架是律法和恩典的匯合點
[00:13:17.600 --> 00:13:19.600]  我們來看兩節經文
[00:13:19.600 --> 00:13:21.600]  我們來看兩節經文
[00:13:21.600 --> 00:13:24.600]  先看哥羅西書二章十四節
[00:13:24.600 --> 00:13:27.600]  先看哥羅西書二章第十四節
[00:13:27.600 --> 00:13:30.600]  先看哥羅西書二章第十四節
[00:13:30.600 --> 00:13:33.600]  哥羅西書二章十四節
[00:13:33.600 --> 00:13:36.600]  由圖本要在律例上所寫的
[00:13:36.600 --> 00:13:39.600]  攻擊我們有礙於我們的自據
[00:13:39.600 --> 00:13:42.600]  把它切去釘在十字架上
[00:13:42.600 --> 00:13:43.600]  在這裏告訴我們
[00:13:43.600 --> 00:13:44.600]  在這裏告訴我們
[00:13:44.600 --> 00:13:47.600]  原來律法釘我們的罪
[00:13:47.600 --> 00:13:49.600]  原來律法釘我們的罪
[00:13:49.600 --> 00:13:51.600]  這些定罪的自據
[00:13:51.600 --> 00:13:53.600]  這些定罪的自據
[00:13:53.600 --> 00:13:54.600]  就是這裏所說的
[00:13:54.600 --> 00:13:57.600]  攻擊我們有礙於我們的自據
[00:13:57.600 --> 00:13:58.600]  就是這裏說
[00:13:58.600 --> 00:14:01.600]  攻擊我們有礙於我們的自據
[00:14:01.600 --> 00:14:05.600]  神把這些自據釘在十字架上
[00:14:05.600 --> 00:14:08.600]  神將這些自據釘在十字架上
[00:14:08.600 --> 00:14:09.600]  換句話說
[00:14:09.600 --> 00:14:10.600]  換一句話來說
[00:14:10.600 --> 00:14:14.600]  耶穌替我們擔受了律法定罪
[00:14:14.600 --> 00:14:18.600]  主耶穌替我們擔受了律法定罪
[00:14:18.600 --> 00:14:19.600]  這裏提到十字架
[00:14:19.600 --> 00:14:20.600]  這裏提到十字架
[00:14:20.600 --> 00:14:22.600]  又提到律法的審判
[00:14:22.600 --> 00:14:24.600]  又提到律法的審判
[00:14:24.600 --> 00:14:29.600]  十字架擔受了律法的審判
[00:14:29.600 --> 00:14:31.600]  我們看第二處的經文
[00:14:31.600 --> 00:14:32.600]  我們看第二處的經文
[00:14:32.600 --> 00:14:44.600]  加拉太書三章十三節
[00:14:44.600 --> 00:14:45.600]  在這裏這樣說
[00:14:45.600 --> 00:14:47.600]  在這裏這樣說
[00:14:47.600 --> 00:14:49.600]  基督既為我們受了咒詛
[00:14:49.600 --> 00:14:52.600]  就贖出我們脫離律法的咒詛
[00:14:52.600 --> 00:14:54.600]  因為經上記著
[00:14:54.600 --> 00:14:57.600]  凡掛在木頭上都是被咒詛的
[00:14:57.600 --> 00:15:01.600]  這裏提到十字架是代表咒詛
[00:15:01.600 --> 00:15:04.600]  這裏提到十字架是代表咒詛
[00:15:04.600 --> 00:15:06.600]  律法的咒詛
[00:15:06.600 --> 00:15:07.600]  律法的咒詛
[00:15:07.600 --> 00:15:09.600]  而主耶穌死在十字架上
[00:15:09.600 --> 00:15:11.600]  而主耶穌死在十字架上
[00:15:11.600 --> 00:15:13.600]  就是替我們受咒詛
[00:15:13.600 --> 00:15:15.600]  就是替我們受咒詛
[00:15:15.600 --> 00:15:19.600]  因此就贖出我們脫離律法的咒詛
[00:15:19.600 --> 00:15:22.600]  因此就贖出我們脫離律法的咒詛
[00:15:22.600 --> 00:15:25.600]  下面一節就告訴我們
[00:15:25.600 --> 00:15:30.600]  神的福、神的恩就可以臨到我們了
[00:15:30.600 --> 00:15:33.600]  神的福、神的恩就可以臨到我們了
[00:15:33.600 --> 00:15:36.600]  所以律法的咒詛和恩典的降臨
[00:15:36.600 --> 00:15:39.600]  在十字架上匯合在一起
[00:15:39.600 --> 00:15:43.600]  所以律法的咒詛和神的恩典
[00:15:43.600 --> 00:15:46.600]  在十字架上匯合在一起
[00:15:46.600 --> 00:15:49.600]  第三個匯合點
[00:15:49.600 --> 00:15:55.600]  就是失敗和勝利的匯合點
[00:15:55.600 --> 00:15:58.600]  在人的眼中看
[00:15:58.600 --> 00:16:01.600]  十字架是失敗的記號
[00:16:01.600 --> 00:16:06.600]  主耶穌被釘死在十字架上
[00:16:06.600 --> 00:16:10.600]  明顯祂是一個失敗者
[00:16:10.600 --> 00:16:15.600]  但事實上我們看哥羅西書2章15節
[00:16:15.600 --> 00:16:23.600]  但事實上我們看哥羅西書2章15節
[00:16:23.600 --> 00:16:26.600]  既將一切執政的掌權的腦內
[00:16:26.600 --> 00:16:30.600]  明顯急中人汗就仗著十字架跨城
[00:16:30.600 --> 00:16:35.600]  基督仗著十字架跨城
[00:16:35.600 --> 00:16:40.600]  事實上十字架是勝利
[00:16:40.600 --> 00:16:49.600]  從前中國清朝的大臣李鴻章到英國去
[00:16:49.600 --> 00:16:53.600]  他在談話中問英國人說
[00:16:53.600 --> 00:16:58.600]  他說我覺得很難了解一件事
[00:16:58.600 --> 00:17:04.600]  為什麼你們信仰一個釘死十字架上的失敗的耶穌
[00:17:04.600 --> 00:17:08.600]  為什麼你們信仰一個釘死十字架上的失敗的耶穌
[00:17:08.600 --> 00:17:13.600]  這是李鴻章的觀點
[00:17:13.600 --> 00:17:15.600]  他不明白十字架的意義
[00:17:15.600 --> 00:17:18.600]  所以從表面觀察說了這樣的話
[00:17:18.600 --> 00:17:20.600]  他不明白十字架的意義
[00:17:20.600 --> 00:17:22.600]  所以從表面觀察說了這樣的話
[00:17:22.600 --> 00:17:28.600]  但事實上十字架正是勝利
[00:17:28.600 --> 00:17:30.600]  是神的勝利
[00:17:30.600 --> 00:17:32.600]  是基督的勝利
[00:17:32.600 --> 00:17:38.600]  也是一起接受十字架的人的勝利
[00:17:38.600 --> 00:17:42.600]  我們仗著十字架跨城
[00:17:42.600 --> 00:17:45.600]  向魔鬼跨城
[00:17:45.600 --> 00:17:47.600]  向死亡跨城
[00:17:47.600 --> 00:17:49.600]  向罪惡跨城
[00:17:49.600 --> 00:17:52.600]  向世界跨城
[00:17:52.600 --> 00:17:57.600]  這是神奇妙的智慧的作為
[00:17:57.600 --> 00:17:59.600]  第四方面
[00:17:59.600 --> 00:18:07.600]  十字架象徵軟弱與能力的匯合點
[00:18:07.600 --> 00:18:13.600]  在哥倫多後書十三章第四節
[00:18:13.600 --> 00:18:19.600]  這是很重要寶貴的一節聖經
[00:18:19.600 --> 00:18:23.600]  十三章第四節這樣說
[00:18:23.600 --> 00:18:27.600]  愛是恆久忍耐
[00:18:27.600 --> 00:18:34.600]  哥倫多後書十三章第四節
[00:18:34.600 --> 00:18:37.600]  他因軟弱被釘在十字架上
[00:18:37.600 --> 00:18:39.600]  卻因神的大能仍然活著
[00:18:39.600 --> 00:18:42.600]  我們也是這樣同他軟弱
[00:18:42.600 --> 00:18:45.600]  但因神向你們所顯的大能
[00:18:45.600 --> 00:18:47.600]  也必與他同活
[00:18:47.600 --> 00:18:49.600]  在這裡提到十字架
[00:18:49.600 --> 00:18:52.600]  右側提到軟弱和大能
[00:18:52.600 --> 00:18:54.600]  又提到軟弱和大能
[00:18:54.600 --> 00:18:56.600]  軟弱和大能原來是相反的
[00:18:56.600 --> 00:18:58.600]  軟弱和大能原來是相反的
[00:18:58.600 --> 00:19:01.600]  但是在十字架上匯合在一起
[00:19:01.600 --> 00:19:04.600]  但是十字架上就匯合在一起
[00:19:04.600 --> 00:19:11.600]  基督因為軟弱被釘在十字架上
[00:19:11.600 --> 00:19:14.600]  這個軟弱是指什麼呢?
[00:19:14.600 --> 00:19:18.600]  就是主耶穌表面的現象而言
[00:19:18.600 --> 00:19:19.600]  祂是軟弱的
[00:19:19.600 --> 00:19:22.600]  就是主耶穌表面的現象而言
[00:19:22.600 --> 00:19:23.600]  祂是軟弱的
[00:19:23.600 --> 00:19:24.600]  為什麼祂軟弱呢?
[00:19:24.600 --> 00:19:25.600]  為什麼祂軟弱呢?
[00:19:25.600 --> 00:19:27.600]  因為祂信服神的旨意
[00:19:27.600 --> 00:19:29.600]  因為祂信服神的旨意
[00:19:29.600 --> 00:19:31.600]  祂原來可以救自己脫離十字架
[00:19:31.600 --> 00:19:34.600]  祂原來可以救自己脫離十字架
[00:19:34.600 --> 00:19:35.600]  祂自己說過
[00:19:35.600 --> 00:19:36.600]  祂自己說過
[00:19:36.600 --> 00:19:41.600]  我豈不能求父派十二型天使來救我脫離十字架嗎?
[00:19:41.600 --> 00:19:47.600]  我豈不能求父派十二型天使來救我脫離十字架嗎?
[00:19:47.600 --> 00:19:50.600]  在約翰福音第十章
