
[00:00:00.000 --> 00:00:05.000]  我們主我們的神,你知道我們今天為甚麼要來這個地方
[00:04:28.000 --> 00:04:30.000]  我覺得為甚麼屬靈的問題
[00:04:30.000 --> 00:04:32.000]  在香港到了這樣的地步
[00:04:32.000 --> 00:04:39.000]  我自己開始在那時就有一個很深的希望
[00:04:39.000 --> 00:04:41.000]  我希望可以在這方面能夠做些事
[00:04:41.000 --> 00:04:43.000]  我覺得在香港
[00:04:43.000 --> 00:04:45.000]  我所了解到的香港教會裏面
[00:04:45.000 --> 00:04:48.000]  存在一個非常之嚴重的危機
[00:04:48.000 --> 00:04:49.000]  我不知道你想承認
[00:04:49.000 --> 00:04:50.000]  或者能夠承認
[00:04:50.000 --> 00:04:51.000]  或者不承認
[00:04:51.000 --> 00:04:54.000]  這個危機就是我們發覺在教會裏面
[00:04:54.000 --> 00:04:56.000]  實在有兩個很不同的對屬靈的觀念
[00:04:56.000 --> 00:04:59.000]  一個我可以說是很傳統的一套
[00:04:59.000 --> 00:05:01.000]  是五六十年代一直流下來的
[00:05:01.000 --> 00:05:02.000]  現在要持守的那一套
[00:05:02.000 --> 00:05:04.000]  另外一些就是新興那一班
[00:05:04.000 --> 00:05:06.000]  或者我們中間大部份的人
[00:05:06.000 --> 00:05:07.000]  有些年輕的一班
[00:05:07.000 --> 00:05:10.000]  他們對屬靈有另一種反抗性的看法
[00:05:10.000 --> 00:05:13.000]  以前我們發覺教會裏面經常有這兩批人
[00:05:13.000 --> 00:05:15.000]  年長一輩的
[00:05:15.000 --> 00:05:17.000]  就認為後面那一輩的
[00:05:17.000 --> 00:05:18.000]  年輕一輩的人
[00:05:18.000 --> 00:05:20.000]  做的事情都不合正常體統
[00:05:20.000 --> 00:05:24.000]  而年輕一輩覺得年長一輩是虛偽的
[00:05:24.000 --> 00:05:25.000]  假象
[00:05:25.000 --> 00:05:27.000]  但這個我覺得是一個相當嚴重的問題
[00:05:27.000 --> 00:05:28.000]  如果這樣下去
[00:05:28.000 --> 00:05:30.000]  我想香港的教會會很危險
[00:05:30.000 --> 00:05:33.000]  所以今天我和大家說的話
[00:05:33.000 --> 00:05:35.000]  其實在過去的兩年裏面
[00:05:35.000 --> 00:05:38.000]  多多少少不同的場合
[00:05:38.000 --> 00:05:40.000]  或者不同的刊物
[00:05:40.000 --> 00:05:42.000]  都會零零星星地發表過
[00:05:42.000 --> 00:05:43.000]  因為我是急的
[00:05:43.000 --> 00:05:45.000]  我要針對很多的問題
[00:05:45.000 --> 00:05:50.000]  但我相信沒有一個參加者
[00:05:50.000 --> 00:05:53.000]  只會從頭到尾聽過我整個系統是怎樣
[00:05:53.000 --> 00:05:56.000]  所以我不怕重複其中小部份
[00:05:56.000 --> 00:05:59.000]  但我覺得這是值得我們從頭到尾
[00:05:59.000 --> 00:06:01.000]  是一個全面的
[00:06:01.000 --> 00:06:03.000]  我覺得我是第一次公開的
[00:06:03.000 --> 00:06:05.000]  表達我對屬靈和八十年代
[00:06:05.000 --> 00:06:09.000]  應該有的屬靈的觀念和模式的一個看法
[00:06:09.000 --> 00:06:15.000]  我剛才說到這個
[00:06:15.000 --> 00:06:18.000]  在時代衝擊底下
[00:06:18.000 --> 00:06:20.000]  我們教會變成這樣的樣子
[00:06:20.000 --> 00:06:21.000]  其實都有一個背景
[00:06:21.000 --> 00:06:24.000]  我們不能不承認是有一個背景
[00:06:24.000 --> 00:06:27.000]  不是香港的基督徒特別差
[00:06:27.000 --> 00:06:32.000]  或者香港的年輕弟兄姊妹特別不屬靈
[00:06:32.000 --> 00:06:34.000]  我覺得是有一個時代背景
[00:06:34.000 --> 00:06:36.000]  因為香港是一個很特別的地方
[00:06:36.000 --> 00:06:38.000]  香港實在變得太快了
[00:06:38.000 --> 00:06:41.000]  由五十年代到八十年代
[00:06:41.000 --> 00:06:44.000]  這三十年來的香港實在變得很快
[00:06:44.000 --> 00:06:48.000]  香港只是短短的三十年
[00:06:48.000 --> 00:06:52.000]  由一個保守的中國社會
[00:06:52.000 --> 00:06:55.000]  轉變到一個相當現代化
[00:06:55.000 --> 00:06:59.000]  都市化、速率化、世化的一個香港社會
[00:07:00.000 --> 00:07:04.000]  我相信分水嶺就是1967年這個暴動之前和之後
[00:07:04.000 --> 00:07:05.000]  你看見很快
[00:07:05.000 --> 00:07:06.000]  或者有些人說是暴動的原因
[00:07:06.000 --> 00:07:09.000]  有些人可能說是無線電視的原因
[00:07:09.000 --> 00:07:11.000]  不過無論如何我們不追究這個原因
[00:07:11.000 --> 00:07:13.000]  但是變化實在很快
[00:07:13.000 --> 00:07:15.000]  在傳統的中國社會裏面
[00:07:15.000 --> 00:07:17.000]  正如六十年代、六十年代之前
[00:07:17.000 --> 00:07:21.000]  是一個很多我們說是充滿了
[00:07:21.000 --> 00:07:24.000]  是應然規範的、Oddness的社會
[00:07:24.000 --> 00:07:26.000]  所以在一個社會裏面
[00:07:26.000 --> 00:07:28.000]  人們很知道應該怎樣做
[00:07:28.000 --> 00:07:30.000]  因為這個社會是比較慢的
[00:07:30.000 --> 00:07:32.000]  很強調人際的關係
[00:07:32.000 --> 00:07:33.000]  我應該怎樣做
[00:07:33.000 --> 00:07:35.000]  我做的時候想想人們怎樣看我
[00:07:35.000 --> 00:07:38.000]  所以在他們的生活當中
[00:07:38.000 --> 00:07:41.000]  很多應有的角色、要求
[00:07:41.000 --> 00:07:43.000]  兒子應該孝順父母
[00:07:43.000 --> 00:07:46.000]  做學生就應該勤勤力力讀書
[00:07:46.000 --> 00:07:47.000]  乖的應該坐定
[00:07:47.000 --> 00:07:50.000]  這些很多應該、應該、應該的
[00:07:50.000 --> 00:07:53.000]  在意識上也是很多應該的
[00:07:53.000 --> 00:07:54.000]  做人只有努力
[00:07:54.000 --> 00:07:56.000]  有一天就必定出人頭地
[00:07:56.000 --> 00:07:58.000]  苦盡必定甘來
[00:07:58.000 --> 00:07:59.000]  你有正義的時候
[00:07:59.000 --> 00:08:02.000]  有一天必定要勝利
[00:08:02.000 --> 00:08:05.000]  那些奸人必定最後失敗
[00:08:05.000 --> 00:08:08.000]  這些是我們在中國傳統社會
[00:08:08.000 --> 00:08:10.000]  在五、六十年代香港社會裏面
[00:08:10.000 --> 00:08:13.000]  接受了的模式
[00:08:13.000 --> 00:08:17.000]  香港的社會裏面
[00:08:17.000 --> 00:08:19.000]  其中一部份就是香港的教會
[00:08:19.000 --> 00:08:20.000]  就是那時候醞釀的
[00:08:20.000 --> 00:08:22.000]  這個形成了我們很重要的
[00:08:22.000 --> 00:08:24.000]  教會裏面傳統的一部份
[00:08:24.000 --> 00:08:29.000]  有很多應該、應該這樣、應該這樣
[00:08:29.000 --> 00:08:32.000]  但是我說很快
[00:08:32.000 --> 00:08:35.000]  西化的輪廓很快衝擊香港
[00:08:35.000 --> 00:08:37.000]  到了七十年代開始
[00:08:37.000 --> 00:08:38.000]  到了八十年代
[00:08:38.000 --> 00:08:41.000]  你看著變化變化都很快
[00:08:41.000 --> 00:08:43.000]  由一個充滿了很多應該
[00:08:43.000 --> 00:08:45.000]  應該規範的社會
[00:08:45.000 --> 00:08:46.000]  開始轉變成一個很快的
[00:08:46.000 --> 00:08:47.000]  一個很速率的社會
[00:08:47.000 --> 00:08:48.000]  這個速率的社會
[00:08:48.000 --> 00:08:51.000]  並且是西方的觀念傳入的時候
[00:08:51.000 --> 00:08:52.000]  一個徹底的改變
[00:08:52.000 --> 00:08:54.000]  就是很個人化的
[00:08:54.000 --> 00:08:57.000]  你留意今天我們所接受的大眾文化
[00:08:57.000 --> 00:08:58.000]  無論是報紙
[00:08:58.000 --> 00:09:00.000]  無論是我們的偶像
[00:09:00.000 --> 00:09:02.000]  無論是電台
[00:09:02.000 --> 00:09:03.000]  無論是電視
[00:09:03.000 --> 00:09:05.000]  它所強調的都是很個人化的
[00:09:05.000 --> 00:09:06.000]  我喜歡怎樣就怎樣
[00:09:06.000 --> 00:09:08.000]  想做就去做
[00:09:08.000 --> 00:09:09.000]  要快
[00:09:09.000 --> 00:09:11.000]  一個快的社會裏面是講感受
[00:09:11.000 --> 00:09:13.000]  不是講應不應該
[00:09:13.000 --> 00:09:15.000]  即時效果
[00:09:15.000 --> 00:09:18.000]  這個是我們香港社會的一個特質
[00:09:18.000 --> 00:09:20.000]  我相信你在電視、在電台
[00:09:20.000 --> 00:09:22.000]  都可以看見這個節奏
[00:09:22.000 --> 00:09:23.000]  香港的節奏很快的
[00:09:23.000 --> 00:09:25.000]  你看電視台的DJ
[00:09:25.000 --> 00:09:28.000]  講話的速率很快的
[00:09:28.000 --> 00:09:29.000]  衝著走的
[00:09:29.000 --> 00:09:31.000]  跟著一段音樂去講
[00:09:31.000 --> 00:09:34.000]  電視裏面每15分鐘就有一個高潮
[00:09:34.000 --> 00:09:37.000]  告白裏面每5分鐘一定要有一個高潮
[00:09:37.000 --> 00:09:38.000]  你有沒有留意
[00:09:38.000 --> 00:09:40.000]  我們不斷在這種文化底下
[00:09:40.000 --> 00:09:41.000]  很快的
[00:09:41.000 --> 00:09:42.000]  在這個文化底下的人
[00:09:42.000 --> 00:09:46.000]  我們不能夠安靜坐下慢慢想想東西
[00:09:46.000 --> 00:09:48.000]  或者考慮多一些東西
[00:09:48.000 --> 00:09:50.000]  很快就會有一個決定
[00:09:50.000 --> 00:09:52.000]  這個其實是我們人性裏面
[00:09:52.000 --> 00:09:53.000]  兩個必要的部份
[00:09:53.000 --> 00:09:54.000]  這個真愛
[00:09:54.000 --> 00:09:56.000]  不過社會將我們這兩個部份
[00:09:56.000 --> 00:09:58.000]  將它膨脹了
[00:09:58.000 --> 00:10:00.000]  這兩個部份就是我剛才所講的
[00:10:00.000 --> 00:10:02.000]  一方面人生活的時候
[00:10:02.000 --> 00:10:04.000]  他有一個角色要扮演
[00:10:04.000 --> 00:10:05.000]  可能不止一個角色
[00:10:05.000 --> 00:10:07.000]  多數不是一個角色
[00:10:07.000 --> 00:10:08.000]  他有一種奧能
[00:10:08.000 --> 00:10:10.000]  他無論扮演一個角色的時候
[00:10:10.000 --> 00:10:13.000]  這個角色周圍的人對他有所期望
[00:10:13.000 --> 00:10:14.000]  有所期待
[00:10:14.000 --> 00:10:15.000]  於是他不能不
[00:10:15.000 --> 00:10:16.000]  就在這個時間裏面
[00:10:16.000 --> 00:10:20.000]  他就要表現出他應該有的那個表現
[00:10:20.000 --> 00:10:22.000]  但同時一個人是一個人
[00:10:22.000 --> 00:10:25.000]  他裏面的感受通常不是一定的
[00:10:25.000 --> 00:10:28.000]  多數時間和他的角色要求是一樣的感受
[00:10:28.000 --> 00:10:32.000]  所以人永遠是在這個這樣的合縫底下
[00:10:32.000 --> 00:10:33.000]  生活掙扎
[00:10:33.000 --> 00:10:37.000]  不知不覺我們經常都在這種情況底下
[00:10:37.000 --> 00:10:38.000]  發覺有問題
[00:10:38.000 --> 00:10:40.000]  很簡單舉個例子
[00:10:40.000 --> 00:10:42.000]  有時你幫人捉棋
[00:10:42.000 --> 00:10:43.000]  下一個人
[00:10:43.000 --> 00:10:44.000]  你覺得他打麻煩
[00:10:44.000 --> 00:10:45.000]  你覺得他打麻煩
[00:10:45.000 --> 00:10:46.000]  走了一步
[00:10:46.000 --> 00:10:47.000]  有時你很生氣
[00:10:47.000 --> 00:10:48.000]  理論
[00:10:48.000 --> 00:10:49.000]  爭我保你走這一步
[00:10:49.000 --> 00:10:50.000]  應不應該走這一步
[00:10:50.000 --> 00:10:52.000]  爭他面紅耳熱
[00:10:52.000 --> 00:10:53.000]  然後突然對方說
[00:10:53.000 --> 00:10:54.000]  你不要這麼生氣
[00:10:54.000 --> 00:10:55.000]  捉棋而已
[00:10:55.000 --> 00:10:56.000]  玩是否那麼重要
[00:10:56.000 --> 00:10:58.000]  多數我們的反應會怎樣呢
[00:10:58.000 --> 00:10:59.000]  我說
[00:10:59.000 --> 00:11:00.000]  我很生氣嗎
[00:11:00.000 --> 00:11:02.000]  我不知道多冷靜
[00:11:02.000 --> 00:11:04.000]  通常我們是這樣反應的
[00:11:04.000 --> 00:11:05.000]  你留意一下
[00:11:05.000 --> 00:11:07.000]  很簡單的一個這樣的表現裏面
[00:11:07.000 --> 00:11:09.000]  其實就是兩個合縫
[00:11:09.000 --> 00:11:10.000]  合縫就是說
[00:11:10.000 --> 00:11:11.000]  其實那個人生氣不生氣
[00:11:11.000 --> 00:11:12.000]  當然生氣
[00:11:12.000 --> 00:11:13.000]  臉都紅了
[00:11:13.000 --> 00:11:15.000]  感受上的熱鬧是很生氣的
[00:11:15.000 --> 00:11:16.000]  但是
[00:11:16.000 --> 00:11:17.000]  他的無聊性
[00:11:17.000 --> 00:11:19.000]  他不斷地告訴自己
[00:11:19.000 --> 00:11:21.000]  以我一個這麼有學養的人
[00:11:21.000 --> 00:11:23.000]  我家教這麼好的人
[00:11:23.000 --> 00:11:24.000]  沒理由這麼小的事
[00:11:24.000 --> 00:11:25.000]  我會生氣的
[00:11:25.000 --> 00:11:26.000]  於是他說我沒有生氣
[00:11:26.000 --> 00:11:27.000]  他真的以為自己沒有生氣
[00:11:27.000 --> 00:11:28.000]  其實他在生氣
[00:11:28.000 --> 00:11:30.000]  但是這個是熱鬧和無聊性的
[00:11:30.000 --> 00:11:32.000]  那個衝突的合縫
[00:11:32.000 --> 00:11:35.000]  應現的規範和實現的感受
[00:11:35.000 --> 00:11:37.000]  永遠在一個人的生命當中
[00:11:37.000 --> 00:11:39.000]  是有一個差距的
[00:11:39.000 --> 00:11:40.000]  是有一個差距的
[00:11:40.000 --> 00:11:41.000]  不過我覺得香港的社會
[00:11:41.000 --> 00:11:43.000]  讓在教會裏面
[00:11:43.000 --> 00:11:46.000]  將這個差距拉得闊了
[00:11:46.000 --> 00:11:48.000]  拉得闊了
[00:11:48.000 --> 00:11:50.000]  我們新一代所成長的教育
[00:11:50.000 --> 00:11:51.000]  我們的同學
[00:11:51.000 --> 00:11:52.000]  我們的環境
[00:11:52.000 --> 00:11:53.000]  我們的電視
[00:11:53.000 --> 00:11:54.000]  是教給我們
[00:11:54.000 --> 00:11:56.000]  是要express(表達)的
[00:11:56.000 --> 00:11:57.000]  總之裏面覺得怎樣就怎樣
[00:11:57.000 --> 00:11:58.000]  爆就爆出來
[00:11:58.000 --> 00:11:59.000]  用不著按住
[00:11:59.000 --> 00:12:00.000]  用不著騙人
[00:12:00.000 --> 00:12:02.000]  用不著這麼虛偽
[00:12:02.000 --> 00:12:04.000]  這個是我們所接受的
[00:12:04.000 --> 00:12:05.000]  但是我們
[00:12:05.000 --> 00:12:06.000]  你不要忘記
[00:12:06.000 --> 00:12:07.000]  香港的教會
[00:12:07.000 --> 00:12:09.000]  不是八十年代才開始的
[00:12:09.000 --> 00:12:11.000]  五十年代 六十年代
[00:12:11.000 --> 00:12:12.000]  我們一直以來
[00:12:12.000 --> 00:12:13.000]  我們的教導
[00:12:13.000 --> 00:12:15.000]  是教導我們
[00:12:15.000 --> 00:12:17.000]  有很多事我們應該這樣做
[00:12:17.000 --> 00:12:18.000]  應該這樣做
[00:12:18.000 --> 00:12:20.000]  香港的教會應該這樣做
[00:12:20.000 --> 00:12:21.000]  在這個教導裏面
[00:12:21.000 --> 00:12:23.000]  慢慢地將教會裏面
[00:12:23.000 --> 00:12:25.000]  兩類的人極化了
[00:12:25.000 --> 00:12:27.000]  這個是一個很大的弊點
[00:12:27.000 --> 00:12:29.000]  兩類的人極化了
[00:12:29.000 --> 00:12:30.000]  一類將他極化了
[00:12:30.000 --> 00:12:32.000]  他們說
[00:12:32.000 --> 00:12:34.000]  以oddness代替isness
[00:12:34.000 --> 00:12:35.000]  我們稱為道學派
[00:12:35.000 --> 00:12:36.000]  或者好聽一點
[00:12:36.000 --> 00:12:37.000]  或者稱為框框派
[00:12:37.000 --> 00:12:38.000]  比較不好聽
[00:12:38.000 --> 00:12:39.000]  很多框框的
[00:12:39.000 --> 00:12:41.000]  在腦裏面一講到屬靈
[00:12:41.000 --> 00:12:43.000]  就立刻有一大堆的list出來
[00:12:43.000 --> 00:12:44.000]  一大堆的東西列出來
[00:12:44.000 --> 00:12:46.000]  說有很多框框的
[00:12:46.000 --> 00:12:47.000]  這樣就叫屬靈
[00:12:47.000 --> 00:12:48.000]  這樣這樣這樣屬靈
[00:12:48.000 --> 00:12:49.000]  於是我們發覺
[00:12:49.000 --> 00:12:50.000]  在這個情況底下
[00:12:50.000 --> 00:12:54.000]  一個框框派的人看
[00:12:54.000 --> 00:12:55.000]  屬靈的人
[00:12:55.000 --> 00:12:57.000]  有一定的模式
[00:12:57.000 --> 00:13:00.000]  他講話要這樣的口氣
[00:13:00.000 --> 00:13:02.000]  他不能夠有什麼
[00:13:02.000 --> 00:13:04.000]  應該是情緒的問題
[00:13:04.000 --> 00:13:06.000]  他經常要喜樂的
[00:13:06.000 --> 00:13:08.000]  靈修不應該沒有味道的
[00:13:08.000 --> 00:13:09.000]  是不是
[00:13:09.000 --> 00:13:10.000]  應該不斷地愛主的
[00:13:10.000 --> 00:13:12.000]  不應該憂愁的
[00:13:12.000 --> 00:13:14.000]  不應該妒忌的
[00:13:14.000 --> 00:13:17.000]  有很多不應該不應該不應該的
[00:13:17.000 --> 00:13:20.000]  這些既定的格局
[00:13:20.000 --> 00:13:23.000]  不斷地製造了一個這樣的模式出來
[00:13:23.000 --> 00:13:26.000]  於是在教會裏面有這樣的模式
[00:13:26.000 --> 00:13:28.000]  你回到教會你就知道了
[00:13:28.000 --> 00:13:29.000]  一進到教會裏面
[00:13:29.000 --> 00:13:30.000]  一去到團體
[00:13:30.000 --> 00:13:32.000]  你自然就會感染到
[00:13:32.000 --> 00:13:34.000]  覺得那種模式
[00:13:34.000 --> 00:13:35.000]  就像我以前一樣
[00:13:35.000 --> 00:13:37.000]  或者大家現在都是一樣
[00:13:37.000 --> 00:13:38.000]  一進到靈修部
[00:13:38.000 --> 00:13:39.000]  或者導師就會問你
[00:13:39.000 --> 00:13:40.000]  在靈修部
[00:13:40.000 --> 00:13:41.000]  通常靈修部先出
[00:13:41.000 --> 00:13:42.000]  就問你有沒有靈修
[00:13:42.000 --> 00:13:44.000]  這個星期是這樣
[00:13:44.000 --> 00:13:46.000]  如果你說誠實
[00:13:46.000 --> 00:13:47.000]  沒有啊
[00:13:47.000 --> 00:13:48.000]  我兩次而已
[00:13:48.000 --> 00:13:49.000]  那你散了會之後
[00:13:49.000 --> 00:13:52.000]  導師就找你坐下來聊天
[00:13:52.000 --> 00:13:54.000]  那你過了兩三個星期
[00:13:54.000 --> 00:13:55.000]  你就學會了
[00:13:55.000 --> 00:13:56.000]  你說我有
[00:13:56.000 --> 00:14:00.000]  這個是那個壓力給你的
[00:14:00.000 --> 00:14:01.000]  你不能夠說沒有
[00:14:01.000 --> 00:14:03.000]  你沒有的時候就麻煩了
[00:14:03.000 --> 00:14:05.000]  但是如果你說有
[00:14:05.000 --> 00:14:07.000]  你騙了你自己
[00:14:07.000 --> 00:14:10.000]  有沒有味道啊
[00:14:10.000 --> 00:14:11.000]  有
[00:14:11.000 --> 00:14:16.000]  其實一直將你自己的感受壓抑下去
[00:14:16.000 --> 00:14:19.000]  初初你來應付你周圍的團友和你的導師
[00:14:19.000 --> 00:14:21.000]  慢慢慢慢你騙了你自己的人
[00:14:21.000 --> 00:14:22.000]  很特別的
[00:14:22.000 --> 00:14:23.000]  你真的以為自己有
[00:14:23.000 --> 00:14:25.000]  真的覺得自己很好
[00:14:25.000 --> 00:14:27.000]  這個就是造成了一種
[00:14:27.000 --> 00:14:28.000]  於是在團體裏面
[00:14:28.000 --> 00:14:29.000]  你和我聊天
[00:14:29.000 --> 00:14:30.000]  我和你聊天
[00:14:30.000 --> 00:14:32.000]  大家都知道你說的話不是很真的
[00:14:32.000 --> 00:14:35.000]  大家是製造了一種美化的假象
[00:14:35.000 --> 00:14:37.000]  但很寬恕我坦白地說
[00:14:37.000 --> 00:14:40.000]  這是我所面對的教會裏面的大問題
[00:14:40.000 --> 00:14:42.000]  很嚴重的問題
[00:14:42.000 --> 00:14:45.000]  一個高層次的集體死氣
[00:14:45.000 --> 00:14:49.000]  你騙我我騙你
[00:14:49.000 --> 00:14:54.000]  騙到那個地步的時候
[00:14:54.000 --> 00:14:57.000]  大家是用蔡元文醫生所說的
[00:14:57.000 --> 00:14:58.000]  painless和sinless的
[00:14:58.000 --> 00:15:00.000]  大家沒有感受
[00:15:00.000 --> 00:15:01.000]  沒有痛苦
[00:15:01.000 --> 00:15:02.000]  沒有痛苦
[00:15:02.000 --> 00:15:04.000]  如果你和我一樣
[00:15:04.000 --> 00:15:05.000]  周圍去港島
[00:15:05.000 --> 00:15:07.000]  你會發覺一個很有趣的現象
[00:15:07.000 --> 00:15:09.000]  通常去到團體在教會裏面
[00:15:09.000 --> 00:15:10.000]  港島
[00:15:10.000 --> 00:15:12.000]  即是港島精銳區下那班弟兄姐妹
[00:15:12.000 --> 00:15:14.000]  很受感動
[00:15:14.000 --> 00:15:16.000]  後面通常有兩個人或一個人
