
[00:00:00.000 --> 00:00:07.120]  很高興有機會跟大家用兩次來說約伯記
[00:02:11.120 --> 00:02:16.880]  就是說我就不會說完整個約伯記所有的內容
[00:02:16.880 --> 00:02:18.800]  主要集中在
[00:02:18.800 --> 00:02:21.040]  待會我會告訴大家
[00:02:21.040 --> 00:02:25.760]  就是38章至42章
[00:02:25.760 --> 00:02:29.440]  其實主要是這幾章的聖經
[00:02:29.440 --> 00:02:31.280]  一連五章的聖經
[00:02:31.280 --> 00:02:34.880]  但是作為一個起始點
[00:02:34.880 --> 00:02:39.360]  既然你來參與這個約伯記的日子
[00:02:39.360 --> 00:02:42.400]  也要做一點約伯記的研究
[00:02:42.400 --> 00:02:47.600]  我也不想花時間搞太多關於約伯記的背景
[00:02:47.600 --> 00:02:49.920]  什麼時候寫成的、誰寫的
[00:02:49.920 --> 00:02:52.800]  或者甚至歷史上是真是假的
[00:02:52.800 --> 00:02:55.520]  是故事還是歷史記載
[00:02:55.520 --> 00:02:56.960]  我們就不討論這些了
[00:02:56.960 --> 00:03:01.440]  我們純粹由約伯記的內容
[00:03:01.440 --> 00:03:04.000]  一起來研究
[00:03:04.000 --> 00:03:07.280]  約伯記其實也不容易看的
[00:03:07.280 --> 00:03:13.120]  不單止因為它是一個講到受苦的謎
[00:03:13.120 --> 00:03:16.000]  一想起或者看下去的時候
[00:03:16.000 --> 00:03:20.080]  你也會想像到很深奧
[00:03:20.080 --> 00:03:22.880]  或者不容易明白
[00:03:22.880 --> 00:03:28.880]  其實約伯記另外一個困難就是它很長
[00:03:28.880 --> 00:03:32.320]  約伯記有四十多章
[00:03:32.320 --> 00:03:35.040]  四十多章坦白說
[00:03:35.040 --> 00:03:37.840]  其中有大部分
[00:03:37.840 --> 00:03:40.320]  待會我會和你分析一下
[00:03:40.320 --> 00:03:42.720]  都是一些對話
[00:03:42.720 --> 00:03:49.520]  其實大部分都是記載了約伯和他那三個
[00:03:49.520 --> 00:03:53.040]  來探望他的朋友的辯論
[00:03:53.040 --> 00:03:55.520]  那些辯論說來說去
[00:03:55.520 --> 00:03:57.760]  一說就說了三十多章
[00:03:57.760 --> 00:04:00.320]  剛才說了四十多章
[00:04:00.320 --> 00:04:02.560]  大部分都是說
[00:04:02.560 --> 00:04:09.280]  那三十多章其實我自己的經驗
[00:04:09.280 --> 00:04:13.920]  我只是看了三十多章本身就是一種受苦
[00:04:13.920 --> 00:04:17.280]  所以有很多人看了約伯記
[00:04:17.280 --> 00:04:22.880]  帶著一個很大的興趣來研究這個苦難的問題
[00:04:22.880 --> 00:04:26.720]  接著看到第二章也還有東西看
[00:04:26.720 --> 00:04:30.560]  第三章第四章開始就沒什麼心情了
[00:04:30.560 --> 00:04:36.320]  通常十章看不完就結束了
[00:04:36.320 --> 00:04:40.320]  因為在過程當中是相當痛苦的
[00:04:40.320 --> 00:04:45.360]  看這個辯論本身也是一個受苦
[00:04:45.360 --> 00:04:46.640]  我們不開玩笑了
[00:04:46.640 --> 00:04:49.440]  我們就認真研究一下
[00:04:49.440 --> 00:04:51.360]  我講了這麼多
[00:04:51.360 --> 00:04:52.320]  可能你也想問
[00:04:52.320 --> 00:04:55.760]  究竟約伯記的內容大概是說什麼
[00:04:55.760 --> 00:05:02.160]  我就跟大家很簡略的做一個簡單的分析
[00:05:02.160 --> 00:05:04.720]  約伯記的內容其實一點也不難
[00:05:04.720 --> 00:05:06.880]  因為他分得很清楚
[00:05:06.880 --> 00:05:11.120]  第一章和第二章可以說是開頭
[00:05:11.120 --> 00:05:14.320]  對於很多人來說第一第二章都很熟悉
[00:05:14.320 --> 00:05:16.800]  就是說有一個約伯
[00:05:16.800 --> 00:05:18.800]  這是一個義人
[00:05:18.800 --> 00:05:22.320]  他道德信仰每樣都非常好
[00:05:22.320 --> 00:05:26.560]  子孫兒女都非常乖
[00:05:26.560 --> 00:05:28.240]  財產又很多
[00:05:28.240 --> 00:05:31.440]  這個很典型是好人
[00:05:31.440 --> 00:05:36.640]  又有幸福的完美圖畫
[00:05:36.640 --> 00:05:42.000]  突然間這個約伯就受到很多的災難
[00:05:42.000 --> 00:05:46.320]  由外來的災難到他自己本身身體的災難
[00:05:46.320 --> 00:05:51.520]  不斷的他意料不到的時候都發生了
[00:05:51.520 --> 00:05:57.040]  外來的當然有外敵人侵入他的家園
[00:05:57.040 --> 00:05:59.520]  把他的財產搶了不得已
[00:05:59.520 --> 00:06:03.840]  還把他的子女殺戮
[00:06:03.840 --> 00:06:06.640]  已經是痛苦到無論
[00:06:06.640 --> 00:06:12.880]  還有他的身體本身都生了瘡
[00:06:12.880 --> 00:06:16.080]  有很痛苦的疾病
[00:06:16.080 --> 00:06:22.720]  這個約伯突然間第一章到第二章就說完了
[00:06:22.720 --> 00:06:29.600]  當然另外一個令很多人還有懸懷的地方
[00:06:29.600 --> 00:06:32.080]  就是整件事神是知道的
[00:06:32.080 --> 00:06:33.760]  不僅是神知道
[00:06:33.760 --> 00:06:42.400]  在天上記載了神和撒旦出手攻擊約伯的主凶
[00:06:42.400 --> 00:06:44.160]  有對話的
[00:06:44.160 --> 00:06:51.840]  就是說神不僅知道並且容許撒旦攻擊約伯
[00:06:51.840 --> 00:06:55.280]  這個就增加了那種更困難的懸疑性
[00:06:55.280 --> 00:06:57.040]  為什麼神會這麼做呢?
[00:06:57.040 --> 00:06:59.280]  容許這麼做呢?
[00:06:59.280 --> 00:07:04.160]  當然人間的約伯就不知道天上那一幕
[00:07:04.160 --> 00:07:08.640]  這個問題我們就會等在第二講來討論
[00:07:08.640 --> 00:07:12.720]  所以第二講我就說天上和地上
[00:07:12.720 --> 00:07:15.520]  但是這一講想說什麼呢?
[00:07:15.520 --> 00:07:22.320]  就說了約伯記的內容的小小分析
[00:07:22.320 --> 00:07:26.240]  剛才說到第二章約伯就很慘了
[00:07:26.240 --> 00:07:28.320]  什麼都沒有了
[00:07:28.320 --> 00:07:36.560]  財產、家庭、身體的健康全部都沒有了
[00:07:36.560 --> 00:07:39.920]  在痛苦當中、在爐灰當中
[00:07:39.920 --> 00:07:43.040]  聖經記載說約伯就在那裡喊聲歎氣
[00:07:43.040 --> 00:07:46.240]  並且咒了自己的出生
[00:07:46.240 --> 00:07:48.640]  就是說我寧願不做人就好了
[00:07:48.640 --> 00:07:50.240]  最好就沒有我了
[00:07:50.240 --> 00:07:55.520]  如果人生下來有這麼痛苦的何苦要做人呢?
[00:07:55.520 --> 00:08:01.360]  就在這個時候約伯記就轉到第二個大的內容
[00:08:01.360 --> 00:08:04.400]  剛才說的所謂大的內容就是最長的內容
[00:08:04.400 --> 00:08:08.640]  就是約伯記在第二章中間開始
[00:08:08.640 --> 00:08:11.520]  記載到約伯受了這麼大的苦
[00:08:11.520 --> 00:08:13.760]  當然大家都很震驚
[00:08:13.760 --> 00:08:18.240]  尤其是他有些朋友非常震驚
[00:08:18.240 --> 00:08:20.400]  於是其實他們是很心地的
[00:08:20.400 --> 00:08:24.640]  遠道走來支持、安慰約伯
[00:08:24.640 --> 00:08:29.040]  朋友有難當然要支持他
[00:08:29.040 --> 00:08:34.240]  於是有三個朋友出現探訪他
[00:08:34.240 --> 00:08:36.000]  一個叫以利法
[00:08:36.000 --> 00:08:37.840]  一個叫以勒達
[00:08:37.840 --> 00:08:40.720]  一個叫做所法
[00:08:40.720 --> 00:08:43.280]  這三個朋友來到的時候
[00:08:43.280 --> 00:08:46.720]  他們的動機就是想安慰約伯
[00:08:46.720 --> 00:08:49.040]  支持他、鼓勵他
[00:08:49.040 --> 00:08:52.000]  誰知道一開口就盯著利坦白講
[00:08:52.000 --> 00:08:56.800]  這三個朋友開口對約伯的理解
[00:08:56.800 --> 00:08:59.360]  約伯認為他很不明白
[00:08:59.360 --> 00:09:01.200]  很不明白他
[00:09:01.200 --> 00:09:03.920]  於是就開始跟他們辯論
[00:09:03.920 --> 00:09:06.720]  這三個朋友不說不得
[00:09:06.720 --> 00:09:08.720]  一說就打火
[00:09:08.720 --> 00:09:11.040]  約伯又打火
[00:09:11.040 --> 00:09:14.080]  於是有一連串
[00:09:14.080 --> 00:09:16.560]  剛才說了幾十章
[00:09:16.560 --> 00:09:18.400]  三十多章
[00:09:18.400 --> 00:09:21.280]  有這幾個朋友跟約伯辯論
[00:09:21.280 --> 00:09:23.120]  辯論什麼呢?
[00:09:23.120 --> 00:09:26.160]  第一這幾個朋友真的不通氣
[00:09:26.160 --> 00:09:31.680]  說了是來鼓勵、安慰、支持一個老友記
[00:09:31.680 --> 00:09:35.200]  誰知道最後跟他騙到辯論
[00:09:35.200 --> 00:09:36.800]  增加他的痛苦
[00:09:36.800 --> 00:09:39.520]  增加到約伯本來也沒什麼
[00:09:39.520 --> 00:09:41.920]  沒什麼也就是他也頂得住
[00:09:41.920 --> 00:09:43.200]  當然不會沒事
[00:09:43.200 --> 00:09:48.160]  大家可能有些基督徒還很記得約伯很勇
[00:09:48.160 --> 00:09:50.640]  當他碰見這麼多苦難的時候
[00:09:50.640 --> 00:09:51.920]  他都不知道為什麼的時候
[00:09:51.920 --> 00:09:53.120]  他還很勇
[00:09:53.120 --> 00:09:56.800]  他說賜給我的是耶和華神
[00:09:56.800 --> 00:09:59.600]  收取的他有權利可以收取
[00:09:59.600 --> 00:10:02.800]  所以說仍然是我尊重的
[00:10:02.800 --> 00:10:03.680]  敬拜的
[00:10:03.680 --> 00:10:04.720]  他仍然敬拜神
[00:10:04.720 --> 00:10:06.000]  他對神很有信心
[00:10:06.000 --> 00:10:08.960]  誰知道就是這幾個朋友
[00:10:08.960 --> 00:10:10.640]  跟他爭論的時候
[00:10:10.640 --> 00:10:12.880]  約伯自己也打火到一個地步
[00:10:12.880 --> 00:10:15.920]  似乎都對神失去信心
[00:10:15.920 --> 00:10:17.600]  越說越不明白
[00:10:17.600 --> 00:10:20.240]  這幾個朋友究竟跟他爭論什麼呢?
[00:10:20.240 --> 00:10:21.680]  其實這幾個朋友
[00:10:21.680 --> 00:10:24.720]  簡單來說幾句就說完了
[00:10:24.720 --> 00:10:26.800]  因為先後這三個朋友
[00:10:26.800 --> 00:10:28.560]  如果我們再深入分析
[00:10:28.560 --> 00:10:30.560]  從有一點點不同的角度
[00:10:30.560 --> 00:10:33.680]  但是其實目標都是一樣的
[00:10:33.680 --> 00:10:37.280]  就是罪與罰之間的問題
[00:10:37.280 --> 00:10:40.080]  什麼叫罪與罰呢?
[00:10:40.080 --> 00:10:44.960]  罪就是人所犯的罪
[00:10:44.960 --> 00:10:46.800]  罰就是犯了罪
[00:10:46.800 --> 00:10:48.800]  當然要受懲罰
[00:10:48.800 --> 00:10:51.920]  懲罰當然帶來痛苦
[00:10:51.920 --> 00:10:53.360]  簡單來說
[00:10:53.360 --> 00:10:56.560]  所以這幾個朋友的立場就是約伯
[00:10:56.560 --> 00:10:58.880]  你今天受這麼大的痛苦
[00:10:58.880 --> 00:11:01.040]  當然是你做錯事了
[00:11:01.040 --> 00:11:05.040]  約伯一聽就打火了
[00:11:05.040 --> 00:11:07.040]  說我沒有做錯事
[00:11:07.040 --> 00:11:11.360]  於是有些朋友就火上加油
[00:11:11.360 --> 00:11:13.200]  他說你沒有做錯事
[00:11:13.200 --> 00:11:16.480]  擺明你連做錯事都不肯承認
[00:11:16.480 --> 00:11:18.640]  只是這件事也夠錯了吧
[00:11:18.640 --> 00:11:23.440]  於是約伯就氣得他說不出口
[00:11:23.440 --> 00:11:25.440]  於是又伸淫
[00:11:25.440 --> 00:11:27.200]  又咒詛自己的生命
[00:11:27.200 --> 00:11:30.560]  甚至有些微言之間
[00:11:30.560 --> 00:11:34.640]  他甚至對神都開始失去他的耐性
[00:11:34.640 --> 00:11:39.040]  其實我們真的要留意做人
[00:11:39.040 --> 00:11:41.840]  有時候去探朋友
[00:11:41.840 --> 00:11:43.360]  去鼓勵朋友的時候
[00:11:43.360 --> 00:11:44.640]  搞成這樣
[00:11:44.640 --> 00:11:45.920]  千萬不要
[00:11:45.920 --> 00:11:47.440]  不要去就好了
[00:11:47.440 --> 00:11:48.800]  不過無論如何
[00:11:48.800 --> 00:11:52.240]  這就是約伯記的大部分內容
[00:11:52.240 --> 00:11:55.440]  這三個朋友都有少許不同的立場
[00:11:55.440 --> 00:11:57.040]  有些是強硬一點
[00:11:57.040 --> 00:11:58.320]  有些是溫和一點
[00:11:58.320 --> 00:12:00.000]  我們不要理會了
[00:12:00.000 --> 00:12:02.640]  這個約伯記的內容的重點
[00:12:02.640 --> 00:12:09.200]  可能也不是大部分約伯記的讀者所興趣
[00:12:09.200 --> 00:12:12.800]  其實約伯記讀者都是想問一個問題
[00:12:12.800 --> 00:12:14.800]  為什麼約伯要受苦
[00:12:14.800 --> 00:12:17.280]  做一個好人都受苦
[00:12:17.280 --> 00:12:19.600]  你怎麼講得通呢?
[00:12:19.600 --> 00:12:21.600]  神是不是慈愛的?
[00:12:21.600 --> 00:12:24.000]  神是不是公義的?
[00:12:24.000 --> 00:12:28.160]  神有沒有能力可以保護約伯?
[00:12:28.160 --> 00:12:30.800]  你撒旦攻擊約伯的時候
[00:12:30.800 --> 00:12:32.640]  神都不保護他
[00:12:32.640 --> 00:12:34.240]  這些問題
[00:12:34.240 --> 00:12:35.360]  坦白說
[00:12:35.360 --> 00:12:36.880]  如果你研究約伯記
[00:12:36.880 --> 00:12:38.720]  大部分這三個朋友
[00:12:38.720 --> 00:12:41.760]  和約伯的討論都沒有討論到這件事
[00:12:41.760 --> 00:12:45.440]  所以如果你想看這些問題的答案
[00:12:45.440 --> 00:12:48.880]  你看看聖經就會很辛苦了
[00:12:48.880 --> 00:12:50.400]  因為你想問的問題
[00:12:50.400 --> 00:12:51.520]  聖經沒有說
[00:12:51.520 --> 00:12:53.840]  他們爭論的那些東西你又沒有興趣
[00:12:53.840 --> 00:12:55.840]  這個就是我們剛才說的
[00:12:55.840 --> 00:12:59.680]  起碼我自己有一點個人感受
[00:12:59.680 --> 00:13:01.920]  看約伯記本身也是一種受苦
[00:13:01.920 --> 00:13:04.480]  你不要說要解決受苦的問題
[00:13:04.480 --> 00:13:07.760]  後來到第32章
[00:13:07.760 --> 00:13:09.280]  到第32章的時候
[00:13:09.280 --> 00:13:11.840]  幾個朋友爭論到差不多都沒有結果
[00:13:11.840 --> 00:13:14.320]  再來多一個朋友
[00:13:14.320 --> 00:13:16.560]  年輕一點的叫以利胡
[00:13:16.560 --> 00:13:20.480]  這個以利胡沒有解決到受苦的問題
[00:13:20.480 --> 00:13:22.400]  不過和約伯談一談的時候
[00:13:22.400 --> 00:13:25.280]  有一點點我覺得也好一點
[00:13:25.280 --> 00:13:26.560]  有智慧一點
[00:13:26.560 --> 00:13:28.320]  以利胡的立場就是說
[00:13:28.320 --> 00:13:32.640]  受苦不一定是懲罰
[00:13:32.640 --> 00:13:35.360]  有時候人沒有做錯事
[00:13:35.360 --> 00:13:37.360]  都會受苦的
[00:13:37.360 --> 00:13:38.320]  這個聰明一點了
[00:13:38.320 --> 00:13:40.000]  我想你們也猜到了
[00:13:40.000 --> 00:13:44.560]  以利胡再加一件事
[00:13:44.560 --> 00:13:46.480]  其實受苦本身
[00:13:46.480 --> 00:13:51.120]  有它一個隱含的正面的意義
[00:13:51.120 --> 00:13:52.880]  就是當人受苦的時候
[00:13:52.880 --> 00:13:57.600]  生命受到一個提煉、精煉
[00:13:57.600 --> 00:13:59.920]  這種人生的歷練
[00:13:59.920 --> 00:14:02.320]  有時候你不在受苦當中
[00:14:02.320 --> 00:14:04.320]  你是得不到的
[00:14:04.320 --> 00:14:05.840]  你受苦了
[00:14:05.840 --> 00:14:08.560]  雖然你不喜歡也不想要
[00:14:08.560 --> 00:14:10.320]  但是受苦之後
[00:14:10.320 --> 00:14:15.680]  你人生的生命會精煉了
[00:14:15.680 --> 00:14:17.360]  人生會得到一些東西
[00:14:17.360 --> 00:14:19.200]  你沒有經過受苦
[00:14:19.200 --> 00:14:20.480]  你是得不到的
[00:14:20.480 --> 00:14:22.800]  所以總括來說
[00:14:22.800 --> 00:14:27.200]  受苦也算是有一種積極的意義
[00:14:27.200 --> 00:14:29.120]  雖然負的代價很大
[00:14:29.120 --> 00:14:30.320]  你覺不覺得
[00:14:30.320 --> 00:14:32.240]  這個以利胡比較聰明
[00:14:32.240 --> 00:14:33.200]  說的時候
[00:14:33.200 --> 00:14:35.200]  就是比較中聽
[00:14:35.200 --> 00:14:36.960]  就算是沒有理由
[00:14:36.960 --> 00:14:38.720]  但是有好的結果
[00:14:38.720 --> 00:14:42.800]  就是幫助到我人生有更多的歷練的話
[00:14:42.800 --> 00:14:43.840]  精煉的話
[00:14:43.840 --> 00:14:45.520]  有進步的話
[00:14:45.520 --> 00:14:47.120]  也是好的
[00:14:47.120 --> 00:14:48.480]  不過無論如何
[00:14:48.480 --> 00:14:49.840]  聖經是很特別的
[00:14:49.840 --> 00:14:52.160]  沒有對這四個朋友
[00:14:52.160 --> 00:14:57.040]  作出任何肯定的評價
[00:14:57.040 --> 00:15:00.400]  尤其是後來我們側面看到
[00:15:00.400 --> 00:15:02.800]  其實認為這幾個答案
[00:15:02.800 --> 00:15:06.000]  其實都不是應該的答案
[00:15:06.000 --> 00:15:06.880]  好
[00:15:06.880 --> 00:15:12.560]  接著就出現最精彩的約伯記最後那幾章
[00:15:12.560 --> 00:15:16.080]  到38章
[00:15:16.080 --> 00:15:18.560]  38章的時候
[00:15:18.560 --> 00:15:19.920]  聖經就說
[00:15:19.920 --> 00:15:22.480]  朋友說完一大堆東西了
[00:15:22.480 --> 00:15:24.720]  我們不說他是不是垃圾
[00:15:24.720 --> 00:15:26.320]  總之爭論了一大輪
[00:15:26.320 --> 00:15:27.760]  約伯也說了一大輪
[00:15:27.760 --> 00:15:29.360]  約伯也未必說得對
[00:15:29.360 --> 00:15:30.960]  總言之最後
[00:15:30.960 --> 00:15:34.320]  神在旋風中出現
[00:15:34.320 --> 00:15:38.960]  由神自己來回答
[00:15:38.960 --> 00:15:40.960]  我們就很高興了
[00:15:40.960 --> 00:15:43.760]  捱到38章
[00:15:43.760 --> 00:15:47.360]  然後真正的答案出現了
[00:15:47.360 --> 00:15:48.880]  就很開心了
[00:15:48.880 --> 00:15:50.720]  於是我們就讀下去
[00:15:50.720 --> 00:15:58.800]  誰知道神在旋風中回答約伯受苦的原迷
[00:15:58.800 --> 00:16:01.040]  誰知道一開口的時候
[00:16:01.040 --> 00:16:02.960]  我作為一個讀者
[00:16:02.960 --> 00:16:06.800]  我還覺得一頭霧水
[00:16:06.800 --> 00:16:08.320]  因為我們期待神說
[00:16:08.320 --> 00:16:11.680]  約伯你幾個朋友不要爭論了
[00:16:11.680 --> 00:16:14.400]  我將答案告訴你
[00:16:14.400 --> 00:16:18.720]  為什麼好人都會受苦呢?
[00:16:18.720 --> 00:16:20.720]  因為……
[00:16:20.720 --> 00:16:22.160]  這樣你就很開心了
[00:16:22.160 --> 00:16:25.440]  起碼得到一個安樂的答案
[00:16:25.440 --> 00:16:27.760]  誰知道神一開口的時候
[00:16:27.760 --> 00:16:29.680]  我們就看見38章
[00:16:29.680 --> 00:16:32.080]  說一些很無厘頭的事情
[00:16:32.080 --> 00:16:34.080]  用我們今天的說話來說
[00:16:34.080 --> 00:16:36.640]  為什麼神沒有和約伯解釋
[00:16:36.640 --> 00:16:38.240]  為什麼他會受苦
[00:16:38.240 --> 00:16:40.080]  只是不斷問約伯的問題
[00:16:40.080 --> 00:16:41.840]  他不是給答案
[00:16:41.840 --> 00:16:43.760]  還繼續問約伯
[00:16:43.760 --> 00:16:46.960]  而且他問的問題好像和受苦沒有關係
[00:16:46.960 --> 00:16:48.160]  因為神問什麼呢?
[00:16:48.160 --> 00:16:50.720]  你知不知道大自然是怎麼做出來的?
[00:16:50.720 --> 00:16:53.040]  你知不知道天上的星是怎麼做出來的?
[00:16:53.040 --> 00:16:55.600]  你知不知道海是怎麼形成的?
[00:16:55.600 --> 00:16:58.480]  然後就說你知不知道天氣
[00:16:58.480 --> 00:17:00.160]  下雨
[00:17:00.160 --> 00:17:01.440]  又下雪
[00:17:01.440 --> 00:17:04.080]  這些天氣究竟是怎麼形成的?
[00:17:04.080 --> 00:17:07.600]  就好像研究天文學
[00:17:07.600 --> 00:17:09.440]  起碼氣象學
[00:17:09.440 --> 00:17:10.480]  說了一大堆
[00:17:10.480 --> 00:17:11.680]  約伯說
[00:17:11.680 --> 00:17:13.520]  我怎麼明白呢?
[00:17:13.520 --> 00:17:15.440]  我又不是科學家
[00:17:15.440 --> 00:17:17.840]  然後神就繼續再問
[00:17:17.840 --> 00:17:19.200]  還沒說完就再問
[00:17:19.200 --> 00:17:22.720]  你明不明白為什麼田野的野獸
[00:17:22.720 --> 00:17:24.480]  就到了動物學了
[00:17:24.480 --> 00:17:26.160]  為什麼野獸
[00:17:26.160 --> 00:17:32.400]  獅子、牛、野牛、蝸牛
[00:17:32.400 --> 00:17:34.560]  他們是怎麼生活的呢?
[00:17:34.560 --> 00:17:40.160]  為什麼動物會是這樣的形態呢?
[00:17:40.160 --> 00:17:45.520]  羊一屈一身就生了一個小羊
[00:17:45.520 --> 00:17:47.680]  獅子捕獵的時候
[00:17:47.680 --> 00:17:50.800]  這麼準確的一撲過去就行了
[00:17:50.800 --> 00:17:53.040]  為什麼鷹這麼厲害
[00:17:53.040 --> 00:17:56.160]  飛到這麼高又看到獵物這麼遠呢?
[00:17:56.160 --> 00:17:59.360]  我相信不僅是你我
[00:17:59.360 --> 00:18:03.200]  約伯自己也覺得我怎麼會懂呢?
[00:18:03.200 --> 00:18:04.640]  其實心底裡想問的
[00:18:04.640 --> 00:18:05.760]  你問來幹嘛呢?
[00:18:05.760 --> 00:18:06.800]  我又不是問你
[00:18:06.800 --> 00:18:08.640]  我又不是想知道這些東西
[00:18:08.640 --> 00:18:10.560]  神不斷地問這些問題
[00:18:10.560 --> 00:18:13.680]  然後還說到有海怪啊其他的東西
[00:18:13.680 --> 00:18:16.000]  就說得一頭霧水
[00:18:16.000 --> 00:18:19.840]  我告訴你當天我看到這裡的時候
[00:18:19.840 --> 00:18:23.360]  心裡面真的很不爽
[00:18:23.360 --> 00:18:25.600]  我自己也曾經在人生裡面
[00:18:25.600 --> 00:18:29.760]  受過不少際遇上各方面的痛苦
[00:18:29.760 --> 00:18:35.600]  我也是帶著這種質疑來看約伯記的
[00:18:35.600 --> 00:18:38.880]  看到三十多章熬過了
[00:18:38.880 --> 00:18:40.480]  仍然沒有答案
[00:18:40.480 --> 00:18:43.280]  並且帶著更多的問題
[00:18:43.280 --> 00:18:46.400]  坦白說我不是一肚子火
[00:18:46.400 --> 00:18:48.640]  也有一點不滿的
[00:18:48.640 --> 00:18:54.640]  誰知道到了夜禍華辰
[00:18:54.640 --> 00:18:58.080]  講完了
[00:18:58.080 --> 00:19:02.320]  然後約伯竟然在他夜話講完之後
[00:19:02.320 --> 00:19:04.080]  不像我那樣想
[00:19:04.080 --> 00:19:05.840]  夜話辰你沒有回答我
[00:19:05.840 --> 00:19:07.040]  並且你問了問題
[00:19:07.040 --> 00:19:08.880]  你算怎麼樣啊
[00:19:08.880 --> 00:19:10.800]  我也共鳴一點
[00:19:10.800 --> 00:19:12.080]  約伯記寫到這裡
[00:19:12.080 --> 00:19:13.600]  雖然快完了
[00:19:13.600 --> 00:19:14.640]  也沒什麼看頭了
[00:19:14.640 --> 00:19:16.000]  也好一點
[00:19:16.000 --> 00:19:17.920]  誰知道約伯發了一句
[00:19:17.920 --> 00:19:19.440]  大家可能很熟悉的
[00:19:19.520 --> 00:19:22.560]  約伯聽完之後說
[00:19:22.560 --> 00:19:24.560]  我明白了
[00:19:24.560 --> 00:19:27.440]  我記得當時看到這裡的時候
[00:19:27.440 --> 00:19:29.360]  坦白說我真的一肚子火
[00:19:29.360 --> 00:19:30.960]  如果約伯說
[00:19:30.960 --> 00:19:32.000]  對不起啊神
[00:19:32.000 --> 00:19:33.840]  你說什麼我都不明白
[00:19:33.840 --> 00:19:37.920]  那我也服了一點
[00:19:37.920 --> 00:19:40.400]  誰知道約伯說明白了
[00:19:40.400 --> 00:19:41.840]  還加上一句
[00:19:41.840 --> 00:19:43.680]  我以前風聞有理
[00:19:43.680 --> 00:19:46.240]  現在我親眼看到你了神
[00:19:46.240 --> 00:19:47.200]  我不用問了
[00:19:47.200 --> 00:19:48.480]  我明白了
[00:19:48.480 --> 00:19:52.640]  當天我真的看到這裡的時候
[00:19:52.640 --> 00:19:56.720]  這就是看約伯記最難的挑戰
[00:19:56.720 --> 00:19:57.920]  OK
[00:19:57.920 --> 00:20:02.000]  究竟神想說什麼呢?
[00:20:02.000 --> 00:20:07.360]  我相信你和我在這個環節裡面都很想問
[00:20:07.360 --> 00:20:11.520]  今天我就和你用一點時間
[00:20:11.520 --> 00:20:17.920]  解開你和我這種覺得很不滿的答案
[00:20:17.920 --> 00:20:22.400]  然後我們下一次又說另外一個角度
[00:20:22.400 --> 00:20:25.600]  就是剛才我們說天上和地上
[00:20:25.600 --> 00:20:29.200]  這兩個的日子和人世間
[00:20:29.200 --> 00:20:39.680]  先說回究竟神為什麼在約伯討論完這麼多這麼不滿的課題之後
[00:20:39.680 --> 00:20:42.720]  由他自己親自作答
[00:20:42.720 --> 00:20:45.440]  答了這些問題
[00:20:45.440 --> 00:20:46.720]  如果你問我
[00:20:46.720 --> 00:20:49.920]  我試著說出我的看法
[00:20:49.920 --> 00:20:52.480]  首先第一
[00:20:52.480 --> 00:20:54.000]  如果你是神
[00:20:54.000 --> 00:20:58.400]  你回答約伯這個人間的苦難問題的時候
[00:20:58.400 --> 00:21:03.440]  其實就不是這些朋友和人
