
[00:00:00.000 --> 00:00:04.500]  我對於這個主題的了解
[00:04:35.500 --> 00:04:42.500]  或者有一些在職業上有重大的轉變的時刻
[00:04:42.500 --> 00:04:46.500]  我應該怎麼樣去選擇呢?
[00:04:46.500 --> 00:04:48.500]  如果一個基督徒不愛主
[00:04:48.500 --> 00:04:50.500]  他就沒有這個問題
[00:04:50.500 --> 00:04:52.500]  他就不管是不是神的旨意
[00:04:52.500 --> 00:04:54.500]  這樣說我的意思就好了
[00:04:54.500 --> 00:04:57.500]  但是一個愛主的基督徒
[00:04:57.500 --> 00:04:58.500]  他有個基本的態度
[00:04:58.500 --> 00:05:00.500]  就是要遵行神的旨意
[00:05:00.500 --> 00:05:03.500]  因此他要尋求
[00:05:03.500 --> 00:05:05.500]  尋求的時候問題就來了
[00:05:05.500 --> 00:05:08.500]  不曉得怎麼樣入手
[00:05:08.500 --> 00:05:10.500]  怎麼樣去仰望
[00:05:10.500 --> 00:05:13.500]  怎麼樣去知道神的旨意
[00:05:13.500 --> 00:05:15.500]  這是一個很具體的
[00:05:15.500 --> 00:05:16.500]  很現實的
[00:05:16.500 --> 00:05:17.500]  很重要的
[00:05:17.500 --> 00:05:22.500]  和我們每個人都有關係的問題
[00:05:22.500 --> 00:05:26.500]  好,現在我要提第一方面
[00:05:26.500 --> 00:05:29.500]  就是一些基本的認識
[00:05:29.500 --> 00:05:37.500]  關於尋求神對我自己特殊的旨意的一些基本的認識
[00:05:37.500 --> 00:05:39.500]  第一個基本的認識
[00:05:39.500 --> 00:05:45.500]  就是我們相信神為每一個屬祂的人
[00:05:45.500 --> 00:05:48.500]  有祂的計劃
[00:05:48.500 --> 00:05:49.500]  神有祂的計劃
[00:05:49.500 --> 00:05:52.500]  祂對每一個祂的人都有祂的計劃
[00:05:52.500 --> 00:05:58.500]  這是一個先決的基本性的認識
[00:05:58.500 --> 00:06:00.500]  當我們這樣講的時候
[00:06:00.500 --> 00:06:02.500]  有聖經的根據嗎
[00:06:02.500 --> 00:06:03.500]  我們看
[00:06:03.500 --> 00:06:13.500]  詩篇三十一篇十五節
[00:06:13.500 --> 00:06:17.500]  我終生的事在祢手中
[00:06:17.500 --> 00:06:19.500]  我終生的事
[00:06:19.500 --> 00:06:22.500]  我一生一世的事
[00:06:22.500 --> 00:06:26.500]  都在神的手中
[00:06:26.500 --> 00:06:29.500]  所以神為你有計劃
[00:06:29.500 --> 00:06:33.500]  神為我有計劃
[00:06:33.500 --> 00:06:37.500]  也許我們會想
[00:06:37.500 --> 00:06:39.500]  世界上這麼多人
[00:06:39.500 --> 00:06:43.500]  每個人的人生裡面有那麼多細微的事
[00:06:43.500 --> 00:06:49.500]  難道神注意每一個基督徒一生之中大小的事嗎
[00:06:49.500 --> 00:06:53.500]  祂能夠注意到那麼多嗎
[00:06:53.500 --> 00:06:55.500]  想到這個問題的時候
[00:06:55.500 --> 00:06:58.500]  有一節聖經可以幫助我們
[00:06:58.500 --> 00:07:03.500]  那就是神注意最微小的事
[00:07:03.500 --> 00:07:08.500]  請大家翻到詩篇一百四十七篇
[00:07:08.500 --> 00:07:11.500]  一百四十七篇
[00:07:11.500 --> 00:07:15.500]  第三節第四節
[00:07:15.500 --> 00:07:19.500]  一百四十七篇三四兩節
[00:07:19.500 --> 00:07:21.500]  祂醫好傷心的人
[00:07:21.500 --> 00:07:23.500]  裹好他們的傷處
[00:07:23.500 --> 00:07:25.500]  第四節
[00:07:25.500 --> 00:07:28.500]  祂數點心酥的數目
[00:07:28.500 --> 00:07:31.500]  一一稱祂的名
[00:07:31.500 --> 00:07:34.500]  這兩節連在一起有重大的意義
[00:07:34.500 --> 00:07:36.500]  第三節是說
[00:07:36.500 --> 00:07:41.500]  神關心我們的痛苦
[00:07:41.500 --> 00:07:44.500]  跟著第四節就說
[00:07:44.500 --> 00:07:46.500]  天上的心酥
[00:07:46.500 --> 00:07:48.500]  很多很多千千萬萬
[00:07:48.500 --> 00:07:50.500]  千千萬萬
[00:07:50.500 --> 00:07:54.500]  但是祂一一稱祂的名
[00:07:54.500 --> 00:07:57.500]  祂每一顆心都知道
[00:07:57.500 --> 00:07:59.500]  都認識
[00:07:59.500 --> 00:08:01.500]  而且給祂齊名
[00:08:01.500 --> 00:08:03.500]  這就表示
[00:08:03.500 --> 00:08:05.500]  宇宙雖然很大
[00:08:05.500 --> 00:08:08.500]  萬物雖然很多
[00:08:08.500 --> 00:08:12.500]  我們一生的事也很多
[00:08:12.500 --> 00:08:14.500]  但是神都知道
[00:08:14.500 --> 00:08:16.500]  都了解
[00:08:16.500 --> 00:08:19.500]  祂的智慧是我們無法了解
[00:08:19.500 --> 00:08:21.500]  思義的
[00:08:21.500 --> 00:08:25.500]  主耶穌也親口向我們講了一句話
[00:08:25.500 --> 00:08:27.500]  來確定
[00:08:27.500 --> 00:08:28.500]  來保證
[00:08:28.500 --> 00:08:30.500]  舊約的話是正確的
[00:08:30.500 --> 00:08:31.500]  主耶穌說
[00:08:31.500 --> 00:08:33.500]  在登山寶峻裡面
[00:08:33.500 --> 00:08:35.500]  你們的頭髮
[00:08:35.500 --> 00:08:37.500]  你們的天賦
[00:08:37.500 --> 00:08:39.500]  都數過了
[00:08:39.500 --> 00:08:40.500]  我們的頭髮有多少
[00:08:40.500 --> 00:08:42.500]  我們自己也不曉得
[00:08:42.500 --> 00:08:46.500]  但是我們的天賦知道
[00:08:46.500 --> 00:08:49.500]  兩個麻雀不是賣一分銀子嗎
[00:08:49.500 --> 00:08:51.500]  如果你們的腹不息
[00:08:51.500 --> 00:08:55.500]  一個也不會掉在地上
[00:08:55.500 --> 00:08:57.500]  主耶穌為什麼講這個話
[00:08:57.500 --> 00:09:00.500]  就是要我們確實知道
[00:09:00.500 --> 00:09:01.500]  深深知道
[00:09:01.500 --> 00:09:04.500]  我們一生這種大小的事
[00:09:04.500 --> 00:09:07.500]  連頭髮那麼細微的事
[00:09:07.500 --> 00:09:12.500]  好像綠豆芝麻那麼小的事
[00:09:12.500 --> 00:09:14.500]  神也知道
[00:09:14.500 --> 00:09:16.500]  也關心
[00:09:16.500 --> 00:09:20.500]  你看這個地球為了太陽轉
[00:09:20.500 --> 00:09:24.500]  一年的時間
[00:09:24.500 --> 00:09:27.500]  365天5小時
[00:09:27.500 --> 00:09:31.500]  48分48秒對不對
[00:09:31.500 --> 00:09:33.500]  365天5小時
[00:09:33.500 --> 00:09:35.500]  48分48秒
[00:09:35.500 --> 00:09:38.500]  這是我小學的時候記到現在
[00:09:38.500 --> 00:09:42.500]  有沒有錯誤有沒有記錯
[00:09:42.500 --> 00:09:44.500]  好像沒有人糾正我
[00:09:44.500 --> 00:09:46.500]  我就把它算正確了
[00:09:46.500 --> 00:09:49.500]  那麼去年是這樣的時間
[00:09:49.500 --> 00:09:50.500]  今年呢
[00:09:50.500 --> 00:09:51.500]  現在還沒有結束
[00:09:51.500 --> 00:09:53.500]  那麼你會不會說
[00:09:53.500 --> 00:09:55.500]  我現在還是個未知數
[00:09:55.500 --> 00:09:56.500]  我還不敢確定講
[00:09:56.500 --> 00:09:59.500]  今年地球為了太陽轉一轉
[00:09:59.500 --> 00:10:02.500]  是不是同樣的一個時間
[00:10:02.500 --> 00:10:04.500]  沒有人這樣說
[00:10:04.500 --> 00:10:07.500]  我們一定說還是一樣
[00:10:07.500 --> 00:10:10.500]  過去的千年萬年
[00:10:10.500 --> 00:10:13.500]  從創世以來
[00:10:13.500 --> 00:10:14.500]  地球為了太陽
[00:10:14.500 --> 00:10:16.500]  每一轉每一圈
[00:10:16.500 --> 00:10:19.500]  就是這麼多的時間
[00:10:19.500 --> 00:10:21.500]  一點沒有差錯
[00:10:21.500 --> 00:10:22.500]  一秒
[00:10:22.500 --> 00:10:25.500]  1/10秒沒有差錯
[00:10:25.500 --> 00:10:27.500]  我的手錶算不錯的
[00:10:27.500 --> 00:10:29.500]  Omega算不錯的
[00:10:29.500 --> 00:10:33.500]  但是我一個禮拜要對證一次
[00:10:33.500 --> 00:10:35.500]  一個禮拜對證一次
[00:10:35.500 --> 00:10:37.500]  向什麼對證
[00:10:37.500 --> 00:10:39.500]  向更正確的鐘
[00:10:39.500 --> 00:10:41.500]  但是那個更正確的鐘
[00:10:41.500 --> 00:10:43.500]  根據什麼來對證
[00:10:43.500 --> 00:10:45.500]  最後對回到
[00:10:45.500 --> 00:10:50.500]  就是神在天空裡面的
[00:10:50.500 --> 00:10:54.500]  星宿的運行的那個標準
[00:10:54.500 --> 00:10:55.500]  最後的標準
[00:10:55.500 --> 00:10:57.500]  最正確的標準
[00:10:57.500 --> 00:10:59.500]  所以人類雖然
[00:10:59.500 --> 00:11:04.500]  這個precision technology
[00:11:04.500 --> 00:11:07.500]  是這樣的advanced
[00:11:07.500 --> 00:11:10.500]  但是還是要以神的創造
[00:11:10.500 --> 00:11:13.500]  為最後的標準
[00:11:13.500 --> 00:11:15.500]  那麼細微那麼細微
[00:11:15.500 --> 00:11:18.500]  都在神的一方面
[00:11:18.500 --> 00:11:20.500]  一點差錯也沒有
[00:11:20.500 --> 00:11:24.500]  好這是第一個基本的認識
[00:11:24.500 --> 00:11:26.500]  第二個基本的認識
[00:11:26.500 --> 00:11:29.500]  神引導我們
[00:11:29.500 --> 00:11:33.500]  God does guide our lives
[00:11:33.500 --> 00:11:38.500]  這是一個確定的一個事實
[00:11:38.500 --> 00:11:41.500]  This is a very important statement
[00:11:41.500 --> 00:11:43.500]  of the spiritual fact
[00:11:43.500 --> 00:11:45.500]  我們看
[00:11:45.500 --> 00:11:49.500]  是一篇伊賽亞書
[00:11:49.500 --> 00:11:52.500]  三十章二十一節
[00:11:52.500 --> 00:11:58.500]  伊賽亞三十章二十一節
[00:11:58.500 --> 00:12:01.500]  在這裡就提到
[00:12:01.500 --> 00:12:04.500]  你或向左或向右
[00:12:04.500 --> 00:12:08.500]  必有聲音在你後面對你說
[00:12:08.500 --> 00:12:12.500]  這是正路你要行在其中
[00:12:12.500 --> 00:12:14.500]  在我們的路上
[00:12:14.500 --> 00:12:16.500]  有左邊的路有右邊的路
[00:12:16.500 --> 00:12:20.500]  有很多的分歧的路線環繞我們
[00:12:20.500 --> 00:12:23.500]  但是會有一個聲音
[00:12:23.500 --> 00:12:26.500]  在我們的後面在我們的周圍
[00:12:26.500 --> 00:12:29.500]  來指導我們說這是正路
[00:12:29.500 --> 00:12:31.500]  這是神為你預備的道路
[00:12:31.500 --> 00:12:35.500]  你要行在其中
[00:12:35.500 --> 00:12:42.500]  神在事實上是引導屬他的人
[00:12:42.500 --> 00:12:47.500]  第三點就是神能成全
[00:12:47.500 --> 00:12:50.500]  他是創始成終的神
[00:12:50.500 --> 00:12:53.500]  他所開始的他都能成全
[00:12:53.500 --> 00:12:57.500]  他是alpha他是omega
[00:12:57.500 --> 00:13:00.500]  他是初他是終
[00:13:00.500 --> 00:13:03.500]  他不半途而廢
[00:13:03.500 --> 00:13:07.500]  這是聖經很清楚告訴我們的
[00:13:07.500 --> 00:13:14.500]  詩篇五十七篇第二節
[00:13:14.500 --> 00:13:16.500]  在這裡給神一個稱呼
[00:13:16.500 --> 00:13:23.500]  他的名字就是為我成全諸事的神
[00:13:23.500 --> 00:13:25.500]  神是怎麼樣的一位神
[00:13:25.500 --> 00:13:30.500]  就是為我們成全各樣事的神
[00:13:30.500 --> 00:13:35.500]  第四個要點就是
[00:13:35.500 --> 00:13:38.500]  神為我們的旨意
[00:13:38.500 --> 00:13:42.500]  有最好的旨意也有次好的旨意
[00:13:42.500 --> 00:13:44.500]  那就是
[00:13:44.500 --> 00:13:47.500]  The original will of God for us
[00:13:47.500 --> 00:13:50.500]  and his permissive will for us
[00:13:50.500 --> 00:13:54.500]  他的原來為我們的最好的旨意
[00:13:54.500 --> 00:13:57.500]  後來因為我們不肯順服
[00:13:57.500 --> 00:14:01.500]  神就把準許性的旨意
[00:14:01.500 --> 00:14:05.500]  用在我們身上
[00:14:05.500 --> 00:14:09.500]  那不是the best will of God for us
[00:14:09.500 --> 00:14:12.500]  最初神為我們最好的
[00:14:12.500 --> 00:14:17.500]  God's original will for us is the best
[00:14:17.500 --> 00:14:23.500]  But because of our disbelief or disobedience
[00:14:23.500 --> 00:14:28.500]  He switches over to his permissive will for us
[00:14:28.500 --> 00:14:30.500]  這是一個危機
[00:14:30.500 --> 00:14:32.500]  這是我們要注意的
[00:14:32.500 --> 00:14:35.500]  有的時候我們不願意要神最好的旨意
[00:14:35.500 --> 00:14:38.500]  我們就不順服
[00:14:38.500 --> 00:14:40.500]  我們就想辦法逃避
[00:14:40.500 --> 00:14:46.500]  結果神不得已就把他次好的給我們
[00:14:46.500 --> 00:14:48.500]  所以我們自己推辭了那個好的
[00:14:48.500 --> 00:14:50.500]  這是一個大的損失
[00:14:50.500 --> 00:14:53.500]  實在有這個情況
[00:14:53.500 --> 00:14:55.500]  所以連在神學裡面
[00:14:55.500 --> 00:14:57.500]  在systematic theology裡面
[00:14:57.500 --> 00:15:00.500]  都有God's will and God's permissive will
[00:15:00.500 --> 00:15:02.500]  有這樣的一個分別在其中
[00:15:02.500 --> 00:15:07.500]  所以我們要有一個心要求神的最好
[00:15:07.500 --> 00:15:10.500]  次好是最好的酬禮
[00:15:10.500 --> 00:15:13.500]  次好還是好不錯
[00:15:13.500 --> 00:15:14.500]  但是和最好比較起來
[00:15:14.500 --> 00:15:18.500]  就是最好的攔阻
[00:15:18.500 --> 00:15:21.500]  好 有了這四個基本的認識
[00:15:21.500 --> 00:15:24.500]  放在我們的心中腦中
[00:15:24.500 --> 00:15:29.500]  也可以來檢查
[00:15:29.500 --> 00:15:32.500]  所謂checking points
[00:15:32.500 --> 00:15:36.500]  我們現在來到第二方面
[00:15:36.500 --> 00:15:45.500]  那就是得到神引導和了解神旨意的條件
[00:15:45.500 --> 00:15:48.500]  尋求神旨意的條件
[00:15:48.500 --> 00:15:52.500]  What are the conditions for knowing God's will for us?
[00:15:52.500 --> 00:15:54.500]  The conditions
[00:15:54.500 --> 00:15:58.500]  第一 順服的心
[00:15:58.500 --> 00:16:01.500]  A basic attitude of obedience
[00:16:01.500 --> 00:16:06.500]  就是說我現在需要神的旨意
[00:16:06.500 --> 00:16:09.500]  我如果知道了神的旨意是什麼
[00:16:09.500 --> 00:16:11.500]  我就要順服
[00:16:11.500 --> 00:16:13.500]  我願意順服 我預備好要順服
[00:16:13.500 --> 00:16:18.500]  所以我是真誠的 全心全意的
[00:16:18.500 --> 00:16:20.500]  要知道祢的旨意為我是什麼
[00:16:20.500 --> 00:16:23.500]  當祢告訴我以後 我願意接受
[00:16:23.500 --> 00:16:25.500]  我願意順服
[00:16:25.500 --> 00:16:28.500]  有了這個基本的自信
[00:16:28.500 --> 00:16:30.500]  A basic resolution
[00:16:30.500 --> 00:16:33.500]  A basic determination
[00:16:33.500 --> 00:16:36.500]  這一個態度非常的重要
[00:16:36.500 --> 00:16:38.500]  因為如果我們沒有這個態度
[00:16:38.500 --> 00:16:40.500]  神不必麻煩
[00:16:40.500 --> 00:16:42.500]  告訴我們 不告訴我們
[00:16:42.500 --> 00:16:43.500]  顯明給我們 不顯明給我們
[00:16:43.500 --> 00:16:44.500]  都沒有分別
[00:16:44.500 --> 00:16:46.500]  最後我們還是不聽話
[00:16:46.500 --> 00:16:47.500]  那祢告訴我們沒有用
[00:16:47.500 --> 00:16:52.500]  神不會和我們玩遊戲
[00:16:52.500 --> 00:16:55.500]  祂看見我們的心是真誠的
[00:16:55.500 --> 00:16:56.500]  要知道祂的旨意
[00:16:56.500 --> 00:16:59.500]  為了要接受 為了要順服
[00:16:59.500 --> 00:17:01.500]  祂就告訴我們
[00:17:01.500 --> 00:17:04.500]  神很注重我們一個真誠的心
[00:17:04.500 --> 00:17:08.500]  順服 接受的態度
[00:17:08.500 --> 00:17:09.500]  非常重要
[00:17:09.500 --> 00:17:12.500]  我在信主以後不久
[00:17:12.500 --> 00:17:15.500]  聽見一個傳道人講一個比喻
[00:17:15.500 --> 00:17:17.500]  我永遠忘記不了
[00:17:17.500 --> 00:17:20.500]  在我的心中留一個很深刻的印象
[00:17:20.500 --> 00:17:21.500]  他說有一個人
[00:17:21.500 --> 00:17:23.500]  他在走路的時候
[00:17:23.500 --> 00:17:25.500]  來到一個三叉路口
[00:17:25.500 --> 00:17:28.500]  在這個三叉路口
[00:17:28.500 --> 00:17:30.500]  他就看見一個老人家
[00:17:30.500 --> 00:17:32.500]  一個老太婆
[00:17:32.500 --> 00:17:33.500]  站在路口做一件事
[00:17:33.500 --> 00:17:34.500]  他不了解
[00:17:34.500 --> 00:17:36.500]  他覺得很稀奇
[00:17:36.500 --> 00:17:37.500]  那麼這個老太婆
[00:17:37.500 --> 00:17:39.500]  就手裡拿著他的手杖
[00:17:39.500 --> 00:17:41.500]  就向空中丟上去
[00:17:41.500 --> 00:17:43.500]  然後落下來
[00:17:43.500 --> 00:17:44.500]  他再拾起來
[00:17:44.500 --> 00:17:46.500]  再向空中丟下去
[00:17:46.500 --> 00:17:47.500]  讓他落下來
[00:17:47.500 --> 00:17:49.500]  他再從地上拾起來
[00:17:49.500 --> 00:17:51.500]  第三次丟上去又落下來
[00:17:51.500 --> 00:17:54.500]  那麼他看得很莫名其妙
[00:17:54.500 --> 00:17:56.500]  他就走過去問老太太
[00:17:56.500 --> 00:17:57.500]  到底你在做什麼
[00:17:57.500 --> 00:17:59.500]  好不好向我解釋一下
[00:17:59.500 --> 00:18:00.500]  他說你不懂的
[00:18:00.500 --> 00:18:02.500]  我是基督徒
[00:18:02.500 --> 00:18:05.500]  我在尋求上帝的旨意
[00:18:05.500 --> 00:18:07.500]  這個人說我也是基督徒
[00:18:07.500 --> 00:18:11.500]  我也了解什麼叫尋求上帝的旨意
[00:18:11.500 --> 00:18:12.500]  他跟著解釋
[00:18:12.500 --> 00:18:15.500]  他說我禱告神啊
[00:18:15.500 --> 00:18:16.500]  求你指示我
[00:18:16.500 --> 00:18:18.500]  藉著這個手杖指示我
[00:18:18.500 --> 00:18:20.500]  我把這個手杖丟下去
[00:18:20.500 --> 00:18:21.500]  落下來
[00:18:21.500 --> 00:18:23.500]  那個杖頭指著哪一邊
[00:18:23.500 --> 00:18:25.500]  那條路就是我應該走的路
[00:18:25.500 --> 00:18:26.500]  因為我前面有三條路
[00:18:26.500 --> 00:18:28.500]  不曉得走哪一條路好
[00:18:28.500 --> 00:18:31.500]  那個落下手杖頭指著那一邊
[00:18:31.500 --> 00:18:32.500]  就是我應該走的
[00:18:32.500 --> 00:18:34.500]  是祢的旨意要我走的
[00:18:34.500 --> 00:18:35.500]  那個人說我也明白
[00:18:35.500 --> 00:18:36.500]  我也了解
[00:18:36.500 --> 00:18:38.500]  但是我不了解就是
[00:18:38.500 --> 00:18:40.500]  你為什麼丟三次
[00:18:40.500 --> 00:18:44.500]  他說這個笨手杖不了解我的意思
[00:18:44.500 --> 00:18:51.500]  那麼簡單的一個故事
[00:18:51.500 --> 00:18:54.500]  裡面的意思太深了
[00:18:54.500 --> 00:18:57.500]  很多時候我們求神的引導
[00:18:57.500 --> 00:18:59.500]  也是這樣求法
[00:18:59.500 --> 00:19:00.500]  第一次丟上去
[00:19:00.500 --> 00:19:01.500]  落下來
[00:19:01.500 --> 00:19:03.500]  指的那個方向我不想去
[00:19:03.500 --> 00:19:04.500]  我不想去
[00:19:04.500 --> 00:19:06.500]  我說神啊我再來一次
[00:19:06.500 --> 00:19:07.500]  再試一次
[00:19:07.500 --> 00:19:09.500]  神啊剛才我沒有弄清楚
[00:19:09.500 --> 00:19:11.500]  或者你沒有弄清楚
[00:19:11.500 --> 00:19:14.500]  再來一次
[00:19:14.500 --> 00:19:15.500]  第二次丟上去了
[00:19:15.500 --> 00:19:16.500]  指著另外一個方向
[00:19:16.500 --> 00:19:18.500]  還是自己不想去的
[00:19:18.500 --> 00:19:20.500]  所以說神啊我想去
[00:19:20.500 --> 00:19:23.500]  這裡面總會有不曉得
[00:19:23.500 --> 00:19:25.500]  有什麼錯誤的地方
[00:19:25.500 --> 00:19:27.500]  所以神啊再一次再一次
[00:19:27.500 --> 00:19:30.500]  這一次我想你會對的
[00:19:30.500 --> 00:19:32.500]  所以第三次又丟上去
[00:19:32.500 --> 00:19:36.500]  他沒有順服的心
[00:19:37.500 --> 00:19:41.500]  他眉其明月尋求神的指引
[00:19:41.500 --> 00:19:44.500]  事實上還是自己的意思
[00:19:44.500 --> 00:19:46.500]  所以如果神的引導
[00:19:46.500 --> 00:19:48.500]  和他的意思不合
[00:19:48.500 --> 00:19:49.500]  他就放下神的引導
[00:19:49.500 --> 00:19:50.500]  不理神的引導
[00:19:50.500 --> 00:19:52.500]  還是走自己的路
[00:19:52.500 --> 00:19:54.500]  神不會引導這樣的
[00:19:54.500 --> 00:19:57.500]  這是第一個條件
[00:19:57.500 --> 00:19:58.500]  順服
[00:19:58.500 --> 00:19:59.500]  真的順服
[00:19:59.500 --> 00:20:02.500]  第二個條件
[00:20:02.500 --> 00:20:06.500]  那就是認定神
[00:20:06.500 --> 00:20:08.500]  認定神
[00:20:08.500 --> 00:20:12.500]  我們看這個
[00:20:12.500 --> 00:20:16.500]  真言術三章五節六節
[00:20:16.500 --> 00:20:21.500]  真言三章五節六節
[00:20:21.500 --> 00:20:23.500]  在這裡說
[00:20:23.500 --> 00:20:26.500]  你要認定耶和華
[00:20:26.500 --> 00:20:30.500]  祂必指引你的路
[00:20:30.500 --> 00:20:33.500]  要認定耶和華
[00:20:34.500 --> 00:20:37.500]  Fix your eyes on the Lord
[00:20:37.500 --> 00:20:40.500]  And He'll guide your way
[00:20:40.500 --> 00:20:43.500]  我們認定
[00:20:43.500 --> 00:20:45.500]  就是說
[00:20:45.500 --> 00:20:47.500]  有一個不改變的
[00:20:47.500 --> 00:20:49.500]  一個基本的
[00:20:49.500 --> 00:20:51.500]  一個繼續的態度
[00:20:51.500 --> 00:20:53.500]  就是仰望神
[00:20:53.500 --> 00:20:54.500]  認定神
[00:20:54.500 --> 00:20:56.500]  不是認定自己的意思
[00:20:56.500 --> 00:20:57.500]  不是認定自己的計畫
[00:20:57.500 --> 00:20:59.500]  不是認定父母的意思
[00:20:59.500 --> 00:21:01.500]  不是認定別人的意思
[00:21:01.500 --> 00:21:03.500]  認定神的指引
[00:21:03.500 --> 00:21:05.500]  神要求你的指引
[00:21:05.500 --> 00:21:10.500]  有這個堅定的認同
[00:21:10.500 --> 00:21:12.500]  認同
[00:21:12.500 --> 00:21:14.500]  這個很重要
[00:21:14.500 --> 00:21:16.500]  然後神的話說
