
[00:00:00.000 --> 00:00:01.540]  首先我和大家思想
[00:01:47.080 --> 00:01:47.840]  所以弟兄姊妹
[00:01:47.840 --> 00:01:50.960]  不要單單明白神是施恩的神
[00:01:50.960 --> 00:01:52.720]  在將來的日子
[00:01:52.720 --> 00:01:54.040]  好像你過去一樣
[00:01:54.040 --> 00:01:55.640]  繼續不斷去尋求
[00:01:55.640 --> 00:02:00.200]  要更深切地嘗到主恩的滋味
[00:02:00.200 --> 00:02:01.080]  你向神求
[00:02:01.080 --> 00:02:03.160]  讓神讓我能夠在人生裏面
[00:02:03.160 --> 00:02:06.160]  不斷經歷你的恩典
[00:02:06.160 --> 00:02:10.240]  以至你知道祂的恩典是美善
[00:02:10.240 --> 00:02:12.440]  因此在我們生命當中
[00:02:12.440 --> 00:02:16.800]  是經常大事小事經歷神的恩
[00:02:16.800 --> 00:02:19.040]  而你會深刻地經歷
[00:02:19.040 --> 00:02:21.240]  祂是施恩的上帝
[00:02:21.240 --> 00:02:22.760]  我們今天所看的經文
[00:02:22.760 --> 00:02:25.440]  描寫著大衛這位君王
[00:02:25.440 --> 00:02:27.320]  他如何經歷這位上帝
[00:02:27.320 --> 00:02:29.160]  是施恩的上帝
[00:02:29.160 --> 00:02:29.960]  從他的身上
[00:02:29.960 --> 00:02:32.680]  我們一起來了解和明白
[00:02:32.680 --> 00:02:34.880]  我請大家重溫剛才的聖經
[00:02:34.880 --> 00:02:37.880]  《歷代至上》第十七章
[00:02:37.880 --> 00:02:45.800]  我們首先思想的第一方面
[00:02:45.800 --> 00:02:47.040]  就是這位上帝
[00:02:47.040 --> 00:02:50.000]  祂是提拔貧寒人
[00:02:50.000 --> 00:02:53.960]  將那些卑賤的人提升的上帝
[00:02:53.960 --> 00:02:55.480]  在第十七章第一節提到
[00:02:55.480 --> 00:02:59.680]  就是大衛當時很想為神建造聖殿
[00:02:59.680 --> 00:03:02.080]  但是神拒絕了他的好意
[00:03:02.080 --> 00:03:03.560]  然後告訴他
[00:03:03.560 --> 00:03:07.800]  在第十七章第七節
[00:03:07.800 --> 00:03:10.480]  他透過拿丹仙芝跟大衛說
[00:03:10.480 --> 00:03:13.480]  第七節:現在你要告訴我僕人大衛
[00:03:13.480 --> 00:03:16.160]  說萬君之要話如此說
[00:03:16.160 --> 00:03:19.360]  我從陽圈中將你召來
[00:03:19.360 --> 00:03:22.040]  叫你不再跟從陽群
[00:03:22.040 --> 00:03:26.240]  立你作我民以色列的君
[00:03:26.240 --> 00:03:28.840]  聖經一開始在說話的時候
[00:03:28.840 --> 00:03:30.800]  就告訴大衛
[00:03:30.800 --> 00:03:33.640]  你知不知道你以前的身份
[00:03:33.640 --> 00:03:36.680]  重提他以前的出身
[00:03:36.680 --> 00:03:40.800]  他就說你以前是跟從陽群的
[00:03:40.800 --> 00:03:45.040]  但是我從陽圈中將你召出來
[00:03:45.040 --> 00:03:47.360]  大家會知道大衛
[00:03:47.360 --> 00:03:50.040]  他本身有多少個兄弟
[00:03:50.040 --> 00:03:51.680]  有八個兄弟
[00:03:51.680 --> 00:03:53.880]  他排第幾呢?
[00:03:53.880 --> 00:03:57.160]  排尾第八
[00:03:57.160 --> 00:03:59.680]  在他的兄弟當中有一些有名聲的
[00:03:59.680 --> 00:04:02.000]  頭三個兄弟、哥哥
[00:04:02.000 --> 00:04:05.360]  他們是很強勇的戰士
[00:04:05.360 --> 00:04:10.800]  因此被蘇羅招募作為他們軍中的勇士
[00:04:10.800 --> 00:04:12.520]  但是大衛排第尾
[00:04:12.520 --> 00:04:16.280]  他沒有什麼特別的戰士的表現
[00:04:16.280 --> 00:04:19.080]  當時蘇羅稱呼大衛的時候
[00:04:19.080 --> 00:04:20.880]  用一個特別的稱號
[00:04:20.880 --> 00:04:24.400]  他說那個放羊的大衛
[00:04:24.400 --> 00:04:26.360]  在他眼中只是一個牧羊人
[00:04:26.360 --> 00:04:28.160]  一個很平凡的人
[00:04:28.160 --> 00:04:30.440]  事實上對於大衛來說
[00:04:30.440 --> 00:04:33.840]  他知道自己的家族出身於伯利恆
[00:04:33.840 --> 00:04:37.480]  是一個很微小的城鎮
[00:04:37.480 --> 00:04:39.320]  一個很平凡的家庭
[00:04:39.320 --> 00:04:42.600]  在兄弟當中排最少
[00:04:42.600 --> 00:04:43.520]  當神告訴他
[00:04:43.520 --> 00:04:47.640]  你要記得我從陽圈中將你召出來
[00:04:47.640 --> 00:04:49.760]  叫你不再跟從陽群
[00:04:49.760 --> 00:04:53.960]  但是今天立你作以色列民的君
[00:04:53.960 --> 00:04:57.000]  一個很奇妙的提升
[00:04:57.000 --> 00:04:59.600]  是大衛深刻的感動
[00:04:59.600 --> 00:05:00.240]  各位靈智會
[00:05:00.240 --> 00:05:03.920]  當大衛心裏面很想能夠為神做一些事情
[00:05:03.920 --> 00:05:06.040]  為神建造聖殿的時候
[00:05:06.040 --> 00:05:08.280]  神就馬上提醒他
[00:05:08.280 --> 00:05:11.560]  你要記得你原本的身份
[00:05:11.560 --> 00:05:15.360]  不要以為你可以為我做些什麼
[00:05:15.360 --> 00:05:20.440]  從最開始是我將這種君王的身份給你
[00:05:20.440 --> 00:05:22.520]  是我先建立你
[00:05:22.520 --> 00:05:26.000]  你才可以有今天的奉獻
[00:05:26.000 --> 00:05:27.680]  請知當你今天奉獻
[00:05:27.680 --> 00:05:29.520]  當你今天要侍奉神的時候
[00:05:29.520 --> 00:05:32.520]  你要記得是神先在你生命當中
[00:05:32.520 --> 00:05:34.640]  將各樣的恩惠給你
[00:05:34.640 --> 00:05:39.200]  你才談得上什麼叫做奉獻
[00:05:39.200 --> 00:05:41.720]  神在當中這樣提醒
[00:05:41.720 --> 00:05:43.800]  而大衛也很深切地回應
[00:05:43.800 --> 00:05:46.640]  大家看回後面十六節的經文
[00:05:46.640 --> 00:05:52.640]  第十七章十六節
[00:05:52.640 --> 00:05:55.880]  「於是大衛王進去坐在耶和華面前
[00:05:55.880 --> 00:05:57.360]  他就回應了
[00:05:57.360 --> 00:05:59.520]  耶和華說:神啊!我是誰?
[00:05:59.520 --> 00:06:00.920]  我的家算什麼?
[00:06:00.920 --> 00:06:03.800]  你竟使我到這地步?
[00:06:03.800 --> 00:06:06.280]  神啊!在你眼中還看為小
[00:06:06.280 --> 00:06:08.320]  有英雄亦獨人的家
[00:06:08.320 --> 00:06:10.800]  自於久遠
[00:06:10.800 --> 00:06:12.840]  大衛很清楚知道自己的身份
[00:06:12.840 --> 00:06:14.840]  他就說:我是誰?
[00:06:14.840 --> 00:06:16.920]  英文的翻譯很直接地說:
[00:06:16.920 --> 00:06:18.400]  Who am I?
[00:06:18.400 --> 00:06:19.520]  我是誰?
[00:06:19.520 --> 00:06:22.200]  竟然蒙受神的賜福
[00:06:22.200 --> 00:06:24.680]  他一定知道什麼是恩典
[00:06:24.680 --> 00:06:28.360]  恩典的意思就是白白領受回來
[00:06:28.360 --> 00:06:32.640]  不是你給什麼代價賺取回來
[00:06:32.640 --> 00:06:34.360]  貪想賺
[00:06:34.360 --> 00:06:37.200]  而是白白領受回來
[00:06:37.200 --> 00:06:39.240]  就是恩典
[00:06:39.240 --> 00:06:40.920]  大衛知道他不配
[00:06:40.920 --> 00:06:43.440]  但神就說:我要將恩典賜給你
[00:06:43.440 --> 00:06:44.320]  我是誰?
[00:06:44.320 --> 00:06:46.240]  我的家算什麼?
[00:06:46.240 --> 00:06:49.560]  你竟然使我到這地步?
[00:06:49.560 --> 00:06:52.600]  我請大家在劫住歷代至上時
[00:06:52.600 --> 00:07:04.160]  你翻一翻詩篇113篇
[00:07:04.160 --> 00:07:09.680]  這幾句話就描寫著很多人的感受
[00:07:09.680 --> 00:07:17.480]  我們看第113篇第五節開始
[00:07:17.480 --> 00:07:18.320]  第五節
[00:07:18.320 --> 00:07:20.960]  「誰將耶和華我們的神呢?
[00:07:20.960 --> 00:07:23.320]  他在在至高之處
[00:07:23.320 --> 00:07:25.040]  但他自己謙卑
[00:07:25.040 --> 00:07:28.280]  觀向天上地下的事
[00:07:28.280 --> 00:07:31.200]  特別留心那些貧寒的人」第七節
[00:07:31.200 --> 00:07:34.880]  「他從灰塵裡抬舉貧寒人
[00:07:34.880 --> 00:07:38.560]  從粉堆中提拔窮乏人
[00:07:38.560 --> 00:07:41.040]  使他們與王子同坐
[00:07:41.040 --> 00:07:44.240]  就是與本國的王子同坐
[00:07:44.240 --> 00:07:47.600]  他使不能生育的婦人安居家中
[00:07:47.600 --> 00:07:51.400]  為多子的樂母」
[00:07:51.400 --> 00:07:54.840]  這幾句話很多的教徒是深刻的感受
[00:07:54.840 --> 00:07:58.160]  或者他未必有什麼社會的崇高位置
[00:07:58.160 --> 00:08:00.680]  或者未必有很多的成就
[00:08:00.680 --> 00:08:02.720]  但他自己深刻知道
[00:08:02.720 --> 00:08:04.760]  他雖然是一個平凡的人
[00:08:04.760 --> 00:08:09.480]  但他在神的眼中是神的兒子
[00:08:09.480 --> 00:08:11.120]  別人就算小看他
[00:08:11.120 --> 00:08:14.360]  但他內心有一種很強的自尊
[00:08:14.360 --> 00:08:17.760]  因為他知道神將他高抬
[00:08:17.760 --> 00:08:23.040]  在永恆當中是與神分享榮耀的
[00:08:23.040 --> 00:08:24.760]  因此很多人體會到
[00:08:24.760 --> 00:08:29.120]  這位上帝是提拔貧寒人的上帝
[00:08:29.120 --> 00:08:29.720]  我記得有一次
[00:08:29.720 --> 00:08:31.880]  當我去到美國的一間華人教會
[00:08:31.880 --> 00:08:32.960]  在當地港島
[00:08:32.960 --> 00:08:34.760]  在港島的時候我遇到一位
[00:08:34.760 --> 00:08:37.800]  這間教會的一位女傳道
[00:08:37.800 --> 00:08:41.240]  後來我知道她是一位義務的女傳道
[00:08:41.240 --> 00:08:44.440]  她自己心裏面很想來去服侍神
[00:08:44.440 --> 00:08:46.600]  但不想有任何的酬勞
[00:08:46.600 --> 00:08:48.880]  她就義務地來服侍
[00:08:48.880 --> 00:08:49.600]  她告訴我
[00:08:49.600 --> 00:08:51.440]  她說在過去經歷了很多恩典
[00:08:51.440 --> 00:08:53.120]  所以很想來服侍
[00:08:53.120 --> 00:08:54.040]  我就問她
[00:08:54.040 --> 00:08:56.520]  你經歷了什麼恩典
[00:08:56.520 --> 00:08:58.480]  她就說在幾年之前
[00:08:58.480 --> 00:09:00.600]  在911的時候
[00:09:00.600 --> 00:09:02.680]  她有很深刻的經歷
[00:09:02.680 --> 00:09:06.960]  她說她當時在世貿的94樓
[00:09:06.960 --> 00:09:09.400]  在當中辦公
[00:09:09.400 --> 00:09:12.400]  但因為在那個時候之前
[00:09:12.400 --> 00:09:15.960]  公司突然間想調動她去一個部門工作
[00:09:15.960 --> 00:09:19.640]  這個部門要求一件事情
[00:09:19.640 --> 00:09:22.720]  就是要她星期六日都上班
[00:09:22.720 --> 00:09:24.360]  因此她發覺如果星期六日上班
[00:09:24.360 --> 00:09:25.840]  她就不可以參加崇拜
[00:09:25.840 --> 00:09:28.760]  不可以有機會與頂尖友團契生活
[00:09:28.760 --> 00:09:30.080]  經過一段時間的考慮
[00:09:30.080 --> 00:09:33.560]  她祈禱之後就拒絕了這個調遷
[00:09:33.560 --> 00:09:35.880]  因此就沒有了工作
[00:09:35.880 --> 00:09:37.720]  後來她自己再另外找工作
[00:09:37.720 --> 00:09:39.880]  在911之前的星期四
[00:09:39.880 --> 00:09:43.640]  去到一個新的地方開始上班
[00:09:43.640 --> 00:09:45.720]  但她永遠想不到
[00:09:45.720 --> 00:09:47.360]  過了幾天之後
[00:09:47.360 --> 00:09:50.080]  突然間她的94樓
[00:09:50.080 --> 00:09:52.040]  和全棟的大廈
[00:09:52.040 --> 00:09:55.200]  全部倒塌
[00:09:55.200 --> 00:09:56.480]  當她聽到這件事的時候
[00:09:56.480 --> 00:09:58.640]  她心裏面是震動的
[00:09:58.640 --> 00:10:00.640]  她說如果我不是轉了工作
[00:10:00.640 --> 00:10:03.640]  我今天在壓力當中死亡
[00:10:03.640 --> 00:10:05.200]  同樣她想到很多的同事
[00:10:05.200 --> 00:10:08.560]  她熟悉的同事全部都消失了
[00:10:08.560 --> 00:10:12.120]  其中包括了有基督徒的同事
[00:10:12.120 --> 00:10:16.120]  但她深刻知道神保存了她的生命
[00:10:16.120 --> 00:10:17.200]  在那段時間裏面
[00:10:17.200 --> 00:10:19.320]  她一直反思自己的人生
[00:10:19.320 --> 00:10:20.560]  因此她心裏想
[00:10:20.560 --> 00:10:22.720]  既然神保存了我的命
[00:10:22.720 --> 00:10:24.800]  我很想服侍祂
[00:10:24.800 --> 00:10:28.200]  因此她的心就樂意將自己奉獻給神
[00:10:28.200 --> 00:10:31.320]  然後願意服侍著
[00:10:31.320 --> 00:10:31.960]  各位靈性姐妹
[00:10:31.960 --> 00:10:34.520]  當你看回自己人生很多的歷程的時候
[00:10:34.520 --> 00:10:36.040]  當你說要侍奉神
[00:10:36.040 --> 00:10:37.760]  要奉獻的時候
[00:10:37.760 --> 00:10:41.760]  你想起其實是神一早將恩典給過你
[00:10:41.760 --> 00:10:44.200]  你才能夠到今天
[00:10:44.200 --> 00:10:48.320]  你才可以說我可以奉獻
[00:10:48.320 --> 00:10:50.960]  當大衛起了心意為神建造聖殿的時候
[00:10:50.960 --> 00:10:52.360]  神就告訴他知道
[00:10:52.360 --> 00:10:53.480]  你知不知道
[00:10:53.480 --> 00:10:56.920]  我從陽圈中將你照出來
[00:10:56.920 --> 00:10:59.160]  叫你成為了君王
[00:10:59.160 --> 00:11:02.480]  這是大衛很深刻體會的
[00:11:02.480 --> 00:11:03.520]  我們再看
[00:11:03.520 --> 00:11:04.600]  在另一方面我們見到
[00:11:04.600 --> 00:11:09.960]  神描寫祂自己給人的那種先設的恩典
[00:11:09.960 --> 00:11:13.960]  《歷代至上》第17章第一節
[00:11:13.960 --> 00:11:20.480]  當時聖經就說
[00:11:20.480 --> 00:11:23.480]  大衛住在自己的宮中對先知拿單說
[00:11:23.480 --> 00:11:25.920]  看那我住在黑白木的宮中
[00:11:25.920 --> 00:11:29.560]  而和我的藥櫃反在萬子裡
[00:11:29.560 --> 00:11:32.280]  當他搬進自己的華麗宮殿的時候
[00:11:32.280 --> 00:11:33.920]  他一想到神的藥櫃
[00:11:33.920 --> 00:11:35.120]  他就心裡不安
[00:11:35.120 --> 00:11:38.120]  很想能夠為神做一個聖殿
[00:11:38.120 --> 00:11:40.600]  配得上神自己的榮耀
[00:11:40.600 --> 00:11:43.600]  我相信神都預納了他這種心意
[00:11:43.600 --> 00:11:46.480]  但是當大衛未曾這樣做的時候
[00:11:46.480 --> 00:11:51.080]  神已經說我要向你賜更大的恩典
[00:11:51.080 --> 00:11:52.680]  神賜給他什麼恩典呢?
[00:11:52.680 --> 00:11:53.960]  在後來的經文
[00:11:53.960 --> 00:11:55.960]  你會分析到起碼有三方面
[00:11:55.960 --> 00:11:58.240]  很重要神賜給他的恩惠
[00:11:58.240 --> 00:12:02.440]  大家看第八節
[00:12:02.440 --> 00:12:03.880]  「你無論往哪裡去
[00:12:03.880 --> 00:12:05.280]  我常願你同在
[00:12:05.280 --> 00:12:07.000]  剪除你的一切仇敵
[00:12:07.000 --> 00:12:09.720]  我必使你得大名
[00:12:09.720 --> 00:12:13.400]  好像世上大大有名的人一樣」
[00:12:13.400 --> 00:12:15.320]  第一 除去他的敵人
[00:12:15.320 --> 00:12:17.320]  讓他有好的名聲
[00:12:17.320 --> 00:12:19.080]  得到大名
[00:12:19.080 --> 00:12:21.560]  這是神第一樣要賜給他的
[00:12:21.560 --> 00:12:23.800]  第二 在第九節
[00:12:23.800 --> 00:12:26.040]  「我必為我們以色列選定一個地方
[00:12:26.040 --> 00:12:27.200]  栽培他們
[00:12:27.200 --> 00:12:28.640]  讓他們住自己的地方
[00:12:28.640 --> 00:12:30.640]  不再遷移空惡至此
[00:12:30.640 --> 00:12:33.880]  也不再從前擾害他們」
[00:12:33.880 --> 00:12:36.440]  過去被很多仇敵攻擊
[00:12:36.440 --> 00:12:39.120]  其實當時以色列國還是被仇敵
[00:12:39.120 --> 00:12:40.560]  被外敵入侵
[00:12:40.560 --> 00:12:43.360]  所以不適合建造聖殿的時候
[00:12:43.360 --> 00:12:44.720]  但在那個時候神告訴他們
[00:12:44.720 --> 00:12:49.080]  將來我會將你們栽種一個穩定的地方
[00:12:49.080 --> 00:12:51.040]  仇敵不能再侵擾你們
[00:12:51.040 --> 00:12:53.360]  可以安然立國
[00:12:53.360 --> 00:12:56.320]  這是第二個神給他們的一個恩典
[00:12:56.320 --> 00:12:58.560]  第三 在第十節
[00:12:58.560 --> 00:13:00.320]  「定不在我命是施至你
[00:13:00.320 --> 00:13:02.120]  我民以色列的時候一樣
[00:13:02.120 --> 00:13:04.480]  我必自服你的一切仇敵
[00:13:04.480 --> 00:13:06.000]  並且我耶和華應許你
[00:13:06.000 --> 00:13:08.960]  必為你建立家室」
[00:13:08.960 --> 00:13:10.120]  為他建立家室
[00:13:10.120 --> 00:13:14.160]  也意味著為大衛建立了王朝
[00:13:14.160 --> 00:13:19.520]  是一個延續到永久的王朝
[00:13:19.520 --> 00:13:22.480]  以致他的後來的家族
[00:13:22.480 --> 00:13:27.400]  可以繼續來承擔君王的職位
[00:13:27.400 --> 00:13:28.800]  你想一想
[00:13:28.800 --> 00:13:31.360]  當人稍微起一點心意
[00:13:31.360 --> 00:13:34.280]  要費神做一點事
[00:13:34.280 --> 00:13:36.920]  神就很願意將各種恩惠
[00:13:36.920 --> 00:13:40.440]  傾注在他的生命當中
[00:13:40.440 --> 00:13:43.800]  這就是大衛深刻的經歷
[00:13:43.800 --> 00:13:47.000]  如果你剛才留心第七節到第十節
[00:13:47.000 --> 00:13:50.800]  有一個字是經常重複出現的
[00:13:50.800 --> 00:13:55.680]  大家不知道有沒有留意到
[00:13:55.680 --> 00:13:57.680]  是哪個字呢?
[00:13:57.680 --> 00:13:58.960]  很簡單的
[00:13:58.960 --> 00:14:01.520]  就是「我」的字
[00:14:01.520 --> 00:14:03.480]  是神不斷告訴大衛
[00:14:03.480 --> 00:14:05.840]  「是我為你造成這一切的」
[00:14:05.840 --> 00:14:07.440]  你留心回第七節
[00:14:07.440 --> 00:14:09.160]  「我從陽圈中
[00:14:09.160 --> 00:14:11.600]  我常與你同在
[00:14:11.600 --> 00:14:13.200]  我必使你得大名」
[00:14:13.200 --> 00:14:13.800]  第九節
[00:14:13.800 --> 00:14:16.880]  「我必為你民以色列選定的地方」
[00:14:16.880 --> 00:14:18.520]  然後第十節中間
[00:14:18.520 --> 00:14:19.960]  「我必自服」
[00:14:19.960 --> 00:14:22.200]  然後「我耶和華應許你
[00:14:22.200 --> 00:14:24.920]  必為你建立家室」
[00:14:24.920 --> 00:14:27.320]  整段的一段說話
[00:14:27.320 --> 00:14:28.320]  很清楚地強調
[00:14:28.320 --> 00:14:34.080]  是「我為你造成這一切奇妙的事情」
[00:14:34.080 --> 00:14:37.160]  是神在當中施恩工作
[00:14:37.160 --> 00:14:39.320]  到了第十節的最後的時候
[00:14:39.320 --> 00:14:42.840]  「我必為你建立家室」
[00:14:42.840 --> 00:14:44.200]  「家室」這個字
[00:14:44.200 --> 00:14:46.120]  英文譯作house
[00:14:46.120 --> 00:14:51.080]  在原來的文字和聖殿很相似
[00:14:51.080 --> 00:14:53.240]  大衛要為神建造聖殿
[00:14:53.240 --> 00:14:56.040]  為神預備一個居住的地方
[00:14:56.040 --> 00:14:56.680]  但是神說
[00:14:56.680 --> 00:14:59.720]  「我為你預備家室」
[00:14:59.720 --> 00:15:03.800]  「為你預備長久的家族」
[00:15:03.800 --> 00:15:05.080]  然後將來你的兒子
[00:15:05.080 --> 00:15:07.080]  可以為我建造聖殿
[00:15:07.080 --> 00:15:10.280]  同一個字眼再出現
[00:15:10.280 --> 00:15:12.640]  神在當中告訴大衛知道
[00:15:12.640 --> 00:15:13.440]  你不要以為
[00:15:13.440 --> 00:15:15.840]  你為我做了什麼大事
[00:15:15.840 --> 00:15:20.080]  其實我很想為你建立家室
[00:15:20.080 --> 00:15:21.880]  如果不是為他建立家室
[00:15:21.880 --> 00:15:24.640]  他將來也不能有人
[00:15:24.640 --> 00:15:27.880]  來為神建造聖殿
[00:15:27.880 --> 00:15:29.360]  各位弟兄姊妹
[00:15:29.360 --> 00:15:31.360]  我們要留心
[00:15:31.360 --> 00:15:35.240]  神為我們做的事情
[00:15:35.240 --> 00:15:37.960]  比我們可以做的事情
[00:15:37.960 --> 00:15:42.200]  永遠是更加重要的
[00:15:42.200 --> 00:15:44.400]  我們能夠服侍
[00:15:44.400 --> 00:15:46.240]  能夠奉獻
[00:15:46.240 --> 00:15:50.960]  永遠是神先開始將恩典給我們
[00:15:50.960 --> 00:15:51.880]  而且由始至終
[00:15:51.880 --> 00:15:53.800]  我們和神之間的關係
[00:15:53.800 --> 00:15:55.880]  都是先由於
[00:15:55.880 --> 00:16:00.800]  先基於神在我們生命當中的恩典
[00:16:00.800 --> 00:16:04.240]  一切是祂開始
[00:16:04.240 --> 00:16:07.080]  因此有神學家曾經說
[00:16:07.080 --> 00:16:11.000]  神有一種先設性的恩惠
[00:16:11.000 --> 00:16:16.240]  以致我們今天能夠向神回應
[00:16:16.240 --> 00:16:20.640]  我上星期去另一間教會講道
[00:16:20.640 --> 00:16:21.720]  我起初不知道
[00:16:21.720 --> 00:16:24.000]  去到這個地方深水埗
[00:16:24.000 --> 00:16:26.960]  突然間看到一個很大座的禮拜堂
[00:16:26.960 --> 00:16:29.400]  可能我知道是剛剛新建的
[00:16:29.400 --> 00:16:32.040]  改裝戲院而成的禮拜堂
[00:16:32.040 --> 00:16:33.520]  是一間舊式的禮拜堂
[00:16:33.520 --> 00:16:35.080]  地方很大
[00:16:35.080 --> 00:16:36.320]  進去的時候聽到他們說
[00:16:36.320 --> 00:16:38.040]  感謝神給他們金錢
[00:16:38.040 --> 00:16:39.040]  購買這個地方
[00:16:39.040 --> 00:16:40.320]  裝修這個地方
[00:16:40.320 --> 00:16:43.960]  而且很快速地完成整個工程
[00:16:43.960 --> 00:16:46.280]  我就問他們的過程是怎樣的
[00:16:46.280 --> 00:16:47.400]  這位牧師跟我分享
[00:16:47.400 --> 00:16:50.440]  他說他們以前在美孚
[00:16:50.440 --> 00:16:52.560]  向政府申請一塊地
[00:16:52.560 --> 00:16:54.720]  做服務和教會
[00:16:54.720 --> 00:16:56.720]  但是整個手續很繁複
[00:16:56.720 --> 00:16:58.040]  因此經過很多部門
[00:16:58.040 --> 00:16:59.760]  很多的文件
[00:16:59.760 --> 00:17:01.880]  經過了八年之後
[00:17:01.880 --> 00:17:06.040]  然後發覺不成功
[00:17:06.040 --> 00:17:07.520]  做了很多功夫
[00:17:07.520 --> 00:17:10.960]  但是發覺最終是失敗了
[00:17:10.960 --> 00:17:13.240]  但是感謝神在期間感動了姐妹
[00:17:13.240 --> 00:17:16.080]  因為知道教會預備購買堂祠
[00:17:16.080 --> 00:17:17.360]  買地
[00:17:17.360 --> 00:17:20.240]  但是就開始奉獻
[00:17:20.240 --> 00:17:23.360]  因此累積了八年的奉獻
[00:17:23.360 --> 00:17:25.440]  之後神就給他們發現了
[00:17:25.440 --> 00:17:27.600]  這個舊的戲院
[00:17:27.600 --> 00:17:29.160]  很適合改裝禮拜堂
[00:17:29.160 --> 00:17:30.280]  樓面很高
[00:17:30.280 --> 00:17:31.560]  地方很大
[00:17:31.560 --> 00:17:33.040]  因此他們用了一筆錢
[00:17:33.040 --> 00:17:36.200]  就可以成功地購入這個戲院
[00:17:36.200 --> 00:17:38.800]  來改裝禮拜堂
[00:17:38.800 --> 00:17:40.120]  我就問他們
[00:17:40.120 --> 00:17:44.920]  為什麼這麼快就可以做完裝修工程呢?
[00:17:44.920 --> 00:17:47.800]  他們說最初其實是有很多問題
[00:17:47.800 --> 00:17:49.280]  當他們預備裝修的時候
[00:17:49.280 --> 00:17:51.080]  發覺有工程車
[00:17:51.080 --> 00:17:52.400]  政府工程車
[00:17:52.400 --> 00:17:53.960]  在他們外面的馬路上
[00:17:53.960 --> 00:17:57.400]  畫了兩條雙黃線
[00:17:57.400 --> 00:17:58.920]  大家知道嗎?
[00:17:58.920 --> 00:18:00.440]  如果有雙黃線
[00:18:00.440 --> 00:18:02.960]  表示其他的工程車
[00:18:02.960 --> 00:18:04.560]  帶很多材料
[00:18:04.560 --> 00:18:06.960]  工字鐵、鋼鐵、鋼筋
[00:18:06.960 --> 00:18:09.200]  全部不能停泊在那裡
[00:18:09.200 --> 00:18:10.040]  那怎麼辦呢?
[00:18:10.040 --> 00:18:12.560]  很遠地把鋼鐵搬過來
[00:18:12.560 --> 00:18:14.520]  是不可能的
[00:18:14.520 --> 00:18:16.520]  當他們看到兩條雙黃線的時候
[00:18:16.520 --> 00:18:18.320]  大家就心一冷
[00:18:18.320 --> 00:18:19.760]  他們不知道怎麼辦
