
[00:00:00.000 --> 00:00:03.720]  我們會繼續思想到登山補訓的訊息
[00:03:31.640 --> 00:03:33.160]  我突然間明白
[00:03:33.160 --> 00:03:37.720]  為何這位太太這麼心硬
[00:03:37.720 --> 00:03:42.520]  這位弟兄雖然是想自己的太太信耶穌
[00:03:42.520 --> 00:03:44.680]  但似乎在他一生裡
[00:03:44.680 --> 00:03:47.840]  沒有真正愛過自己的太太
[00:03:47.840 --> 00:03:49.080]  在太太病患的時候
[00:03:49.080 --> 00:03:50.800]  亦沒有特別理會他
[00:03:50.800 --> 00:03:51.960]  因此太太很憤怒
[00:03:51.960 --> 00:03:52.680]  不願意跟他聊天
[00:03:52.680 --> 00:03:54.240]  不願意跟他接觸
[00:03:54.240 --> 00:03:55.600]  因此她對信仰
[00:03:55.600 --> 00:03:58.080]  對基督教有一種反感
[00:03:58.080 --> 00:04:00.880]  這個丈夫叫我信耶穌
[00:04:00.880 --> 00:04:03.120]  我不會相信
[00:04:03.120 --> 00:04:07.320]  一方面這位弟兄似乎是有他的義
[00:04:07.320 --> 00:04:09.440]  他去禱告他去犯罪會
[00:04:09.440 --> 00:04:15.080]  但他失去了最核心的愛和憐憫
[00:04:15.080 --> 00:04:17.120]  弟兄姊妹我們今天想要講的
[00:04:17.120 --> 00:04:18.800]  是講義
[00:04:18.800 --> 00:04:20.000]  但義有兩種
[00:04:20.000 --> 00:04:22.720]  一種是一種表面虛浮的
[00:04:22.720 --> 00:04:25.240]  或者說模仿的義
[00:04:25.240 --> 00:04:28.560]  另一種是一種心靈深處真實的
[00:04:28.560 --> 00:04:30.880]  盡心的義
[00:04:30.880 --> 00:04:31.760]  我們很多時候說
[00:04:31.760 --> 00:04:33.600]  這個人很有深度
[00:04:33.600 --> 00:04:35.000]  這個人不是很虛浮
[00:04:35.000 --> 00:04:36.960]  不是很浮淺
[00:04:36.960 --> 00:04:40.240]  浮淺和深度是有分別的
[00:04:40.240 --> 00:04:42.400]  而我們主所賜給我們的義
[00:04:42.400 --> 00:04:44.960]  是一種有深度的義
[00:04:44.960 --> 00:04:46.120]  是要我們得著的
[00:04:46.120 --> 00:04:47.360]  不是表面的義
[00:04:47.360 --> 00:04:50.520]  是一種有生命真實的質素的義
[00:04:50.520 --> 00:04:51.680]  而我們需要很小心
[00:04:51.680 --> 00:04:55.000]  去得著這一種神要給我們的
[00:04:55.000 --> 00:04:57.960]  在聖經馬太福音第五章第十七節的時候
[00:04:57.960 --> 00:05:00.400]  耶穌一開始的時候就講一句話
[00:05:00.400 --> 00:05:02.080]  他說「莫想我來
[00:05:02.080 --> 00:05:04.400]  要廢掉律法和先知
[00:05:04.400 --> 00:05:05.960]  我來不是要廢掉
[00:05:05.960 --> 00:05:08.400]  乃是要成全」
[00:05:08.400 --> 00:05:10.000]  因此主耶穌來到的時候
[00:05:10.000 --> 00:05:14.640]  是要將律法帶到完全的地步
[00:05:14.640 --> 00:05:16.880]  當時有一些人誤會了
[00:05:16.880 --> 00:05:17.600]  以為耶穌來到
[00:05:17.600 --> 00:05:20.240]  是要將這些律法廢棄了
[00:05:20.240 --> 00:05:22.440]  這裡所講的律法和先知
[00:05:22.440 --> 00:05:27.480]  是講到全部的舊約的一個總稱
[00:05:27.480 --> 00:05:28.320]  律法和先知
[00:05:28.320 --> 00:05:29.640]  舊約裡面一切的信息
[00:05:29.640 --> 00:05:31.360]  一切的真理
[00:05:31.360 --> 00:05:32.560]  主耶穌來到的時候
[00:05:32.560 --> 00:05:34.920]  絕對不是要去廢棄它們
[00:05:34.920 --> 00:05:37.520]  而是要成全那些律法
[00:05:37.520 --> 00:05:39.400]  怎樣成全呢?
[00:05:39.400 --> 00:05:40.680]  聖經清楚講
[00:05:40.680 --> 00:05:43.280]  它說在第十八節
[00:05:43.280 --> 00:05:45.120]  「我實在告訴你們
[00:05:45.120 --> 00:05:47.160]  就算到天地都廢去
[00:05:47.160 --> 00:05:50.720]  律法的一點也不能廢去
[00:05:50.720 --> 00:05:52.920]  都要成全」
[00:05:52.920 --> 00:05:55.080]  神的道是永存的
[00:05:55.080 --> 00:05:56.200]  因此不會廢去
[00:05:56.200 --> 00:05:59.120]  縱使一小點一小句
[00:05:59.120 --> 00:06:00.720]  都不會廢去
[00:06:00.720 --> 00:06:01.760]  而神是來到
[00:06:01.760 --> 00:06:04.840]  透過耶穌要成全這些律法
[00:06:04.840 --> 00:06:06.200]  第一
[00:06:06.200 --> 00:06:07.840]  是透過舊約當中
[00:06:07.840 --> 00:06:09.840]  很多的預言、預表
[00:06:09.840 --> 00:06:11.400]  這些雖然是未曾成全
[00:06:11.400 --> 00:06:12.640]  當耶穌來到的時候
[00:06:12.640 --> 00:06:15.320]  這一切都要成全
[00:06:15.320 --> 00:06:16.520]  很多的預言
[00:06:16.520 --> 00:06:18.360]  很多預表耶穌基督的救恩的事情
[00:06:18.360 --> 00:06:20.000]  到基督來臨的時候
[00:06:20.000 --> 00:06:22.040]  就完全地成全
[00:06:22.040 --> 00:06:23.520]  因此在聖經的羅西書
[00:06:23.520 --> 00:06:25.720]  第二章告訴我們
[00:06:25.720 --> 00:06:27.160]  「個人之一切
[00:06:27.160 --> 00:06:29.960]  都是後來的事情的影兒」
[00:06:29.960 --> 00:06:30.640]  那些影子
[00:06:30.640 --> 00:06:32.440]  大家有時候試過
[00:06:32.440 --> 00:06:33.320]  我記得小時候
[00:06:33.320 --> 00:06:35.680]  最喜歡玩踩影
[00:06:35.680 --> 00:06:37.200]  就是爸爸在前面
[00:06:37.200 --> 00:06:38.720]  我爸爸自己小時候
[00:06:38.720 --> 00:06:40.840]  「爸爸我踩你」
[00:06:40.840 --> 00:06:41.840]  一腳踩在他身上
[00:06:41.840 --> 00:06:43.080]  在影子上
[00:06:43.080 --> 00:06:44.000]  然後我爸爸跟我玩
[00:06:44.000 --> 00:06:45.280]  就跳來跳去
[00:06:45.280 --> 00:06:47.400]  最後踩不到影子
[00:06:47.400 --> 00:06:48.400]  但是踩到影子
[00:06:48.400 --> 00:06:50.400]  不會踩到人
[00:06:50.400 --> 00:06:51.680]  那些是影子
[00:06:51.680 --> 00:06:53.680]  不是真實的人
[00:06:53.680 --> 00:06:54.480]  這段聖經提到
[00:06:54.480 --> 00:06:56.120]  很多舊約當中的預言
[00:06:56.120 --> 00:06:57.560]  很多的預表
[00:06:57.560 --> 00:06:59.240]  是影兒
[00:06:59.240 --> 00:07:01.000]  但是那個形體
[00:07:01.000 --> 00:07:02.600]  卻是基督
[00:07:02.600 --> 00:07:03.720]  當基督來臨的時候
[00:07:03.720 --> 00:07:06.480]  一切在他身上成全了
[00:07:06.480 --> 00:07:09.280]  是確定了
[00:07:09.280 --> 00:07:10.560]  這是第一方面
[00:07:10.560 --> 00:07:11.720]  第二方面在教會當中
[00:07:11.720 --> 00:07:13.880]  一切道德的教訓
[00:07:13.880 --> 00:07:14.920]  這些教訓
[00:07:14.920 --> 00:07:16.280]  在耶穌基督身上
[00:07:16.280 --> 00:07:18.920]  得到完全的實現
[00:07:18.920 --> 00:07:20.280]  完全的實行
[00:07:20.280 --> 00:07:20.920]  基督降臨
[00:07:20.920 --> 00:07:22.320]  就活生生將律法
[00:07:22.320 --> 00:07:23.680]  活在我們面前
[00:07:23.680 --> 00:07:25.720]  他怎樣將律法
[00:07:25.720 --> 00:07:26.800]  在生活當中
[00:07:26.800 --> 00:07:28.320]  清楚地表達出來
[00:07:28.320 --> 00:07:30.960]  在聖經裏面清楚地記載
[00:07:30.960 --> 00:07:32.240]  因此主耶穌來到的時候
[00:07:32.240 --> 00:07:34.440]  他滿足了一切律法的要求
[00:07:34.440 --> 00:07:37.920]  讓律法完全在他的身上
[00:07:37.920 --> 00:07:39.640]  希伯來書很清楚
[00:07:39.640 --> 00:07:41.360]  第五章說
[00:07:41.360 --> 00:07:45.400]  「他既得以完全」
[00:07:45.400 --> 00:07:46.880]  他得以完全
[00:07:46.880 --> 00:07:49.480]  「就為凡信從他的人
[00:07:49.480 --> 00:07:54.400]  成為了永遠得救的根源」
[00:07:54.400 --> 00:07:55.480]  他成全了律法
[00:07:55.480 --> 00:07:57.040]  因此我們可以很放心
[00:07:57.040 --> 00:07:58.040]  當我們信靠他
[00:07:58.040 --> 00:07:59.520]  信從他的時候
[00:07:59.520 --> 00:08:00.440]  我們就能夠得到
[00:08:00.440 --> 00:08:02.440]  永遠的得救
[00:08:02.440 --> 00:08:05.920]  他成為了我們得救的根源
[00:08:05.920 --> 00:08:09.040]  有一次我自己去一個營地講道
[00:08:09.040 --> 00:08:10.440]  這營地是很偏僻的
[00:08:10.440 --> 00:08:12.360]  我自己也不是很熟悉的地方
[00:08:12.360 --> 00:08:14.080]  正是籌儲怎樣去的時候
[00:08:14.080 --> 00:08:15.000]  一下車
[00:08:15.000 --> 00:08:16.160]  在巴士站
[00:08:16.160 --> 00:08:17.920]  就見到一位弟兄
[00:08:17.920 --> 00:08:19.600]  我見到他就很開心
[00:08:19.600 --> 00:08:20.320]  這位弟兄說
[00:08:20.320 --> 00:08:21.200]  「我是營裏面出來
[00:08:21.200 --> 00:08:23.520]  特別接你進去的」
[00:08:23.520 --> 00:08:24.960]  我就很放心
[00:08:24.960 --> 00:08:26.600]  我知道他一定會懂得路
[00:08:26.600 --> 00:08:28.600]  因為他從營出來
[00:08:28.600 --> 00:08:29.920]  走過那條路
[00:08:29.920 --> 00:08:33.320]  現在是帶我進去營地
[00:08:33.320 --> 00:08:34.560]  我知道我可以跟著他
[00:08:34.560 --> 00:08:37.480]  就可以去到營地了
[00:08:37.480 --> 00:08:38.200]  弟兄姊妹
[00:08:38.200 --> 00:08:39.520]  我們可以很感謝神
[00:08:39.520 --> 00:08:40.560]  耶穌在我們這世上
[00:08:40.560 --> 00:08:42.880]  已經成全了一切律法的要求
[00:08:42.880 --> 00:08:45.520]  一切的律法已經成全在他身上
[00:08:45.520 --> 00:08:46.600]  而他要帶領我們
[00:08:46.600 --> 00:08:50.400]  進到完全的律法裏面
[00:08:50.400 --> 00:08:53.080]  他要將律法都成全在我們
[00:08:53.080 --> 00:08:56.800]  信靠在他的人的身上
[00:08:56.800 --> 00:08:57.760]  因此聖經說
[00:08:57.760 --> 00:08:58.840]  主耶穌來到說
[00:08:58.840 --> 00:09:00.520]  「我要成全律法」
[00:09:00.520 --> 00:09:02.600]  一點一滑都不會廢去
[00:09:02.600 --> 00:09:03.840]  在我生命當中
[00:09:03.840 --> 00:09:05.480]  我要將它成全
[00:09:05.480 --> 00:09:07.160]  也都叫跟隨我的人
[00:09:07.160 --> 00:09:09.280]  能夠得到成全
[00:09:09.280 --> 00:09:10.680]  而請繼續說一句說話
[00:09:10.680 --> 00:09:13.520]  他說第十九節
[00:09:13.520 --> 00:09:15.880]  「所以無論何人廢掉者
[00:09:15.880 --> 00:09:18.240]  誡命中最小的一條
[00:09:18.240 --> 00:09:20.080]  有教訓人者楊作
[00:09:20.080 --> 00:09:22.640]  他在天國要稱為最小的
[00:09:22.640 --> 00:09:24.520]  但無論何人遵行者誡命
[00:09:24.520 --> 00:09:26.000]  有教訓人遵行
[00:09:26.000 --> 00:09:30.120]  他在天國要稱為大的」
[00:09:30.120 --> 00:09:31.040]  原來聖經說到
[00:09:31.040 --> 00:09:33.440]  在天國裏面的地位大小
[00:09:33.440 --> 00:09:36.280]  是在乎兩個準則
[00:09:36.280 --> 00:09:39.240]  第一 有沒有自己遵行
[00:09:39.240 --> 00:09:43.200]  第二 有沒有教訓別人遵行
[00:09:43.200 --> 00:09:45.480]  如果兩樣都來到實踐的話
[00:09:45.480 --> 00:09:48.320]  在天國被稱為大的
[00:09:48.320 --> 00:09:50.520]  但如果自己不遵行
[00:09:50.520 --> 00:09:53.160]  甚至是最小的一條
[00:09:53.160 --> 00:09:55.280]  又教人家不要遵行
[00:09:55.280 --> 00:09:57.760]  他在天國裏面是最小的
[00:09:57.760 --> 00:09:59.320]  因此聖經新約舊約裏面
[00:09:59.320 --> 00:10:00.840]  耶穌基督的教訓
[00:10:00.840 --> 00:10:02.640]  神給我們的吩咐誡命
[00:10:02.640 --> 00:10:05.080]  我們怎樣在世上實踐
[00:10:05.080 --> 00:10:08.320]  是決定了我們將來在天國裏面的
[00:10:08.320 --> 00:10:11.360]  大和小的地位
[00:10:11.360 --> 00:10:12.600]  這是很重要
[00:10:12.600 --> 00:10:14.800]  要我們小心留意的
[00:10:14.800 --> 00:10:16.480]  我記得幾年之前
[00:10:16.480 --> 00:10:19.440]  我曾經看電視新聞
[00:10:19.440 --> 00:10:20.400]  還是很深刻
[00:10:20.400 --> 00:10:23.600]  當時政府安排了一個座談會
[00:10:23.600 --> 00:10:25.840]  宣傳戒煙
[00:10:25.840 --> 00:10:27.120]  有很多講者
[00:10:27.120 --> 00:10:29.320]  有政府官員
[00:10:29.320 --> 00:10:30.200]  有醫生
[00:10:30.200 --> 00:10:31.480]  有社工等等
[00:10:31.480 --> 00:10:34.440]  講出吸煙的問題 毒害
[00:10:34.440 --> 00:10:35.960]  怎樣影響了很多人
[00:10:35.960 --> 00:10:39.520]  怎樣帶來很多肺病等等
[00:10:39.520 --> 00:10:41.400]  在講的時候
[00:10:41.400 --> 00:10:43.720]  到了中場有些休息的機會
[00:10:43.720 --> 00:10:45.080]  其中一個講者
[00:10:45.080 --> 00:10:46.640]  很自然地休息一會
[00:10:46.640 --> 00:10:49.880]  然後從袋裏拿一包煙出來
[00:10:49.880 --> 00:10:51.960]  然後在那裏吸煙
[00:10:51.960 --> 00:10:54.400]  被記者留意到就拍了一張照片
[00:10:54.400 --> 00:10:55.120]  然後問他
[00:10:55.120 --> 00:10:59.080]  先生你剛才說的是宣傳戒煙嗎?
[00:10:59.080 --> 00:11:00.040]  他說是呀是呀
[00:11:00.040 --> 00:11:05.480]  不過我自己也戒不掉
[00:11:05.480 --> 00:11:07.840]  是很大的矛盾
[00:11:07.840 --> 00:11:09.240]  是能夠講
[00:11:09.240 --> 00:11:11.120]  但不能夠實現
[00:11:11.120 --> 00:11:13.960]  不能夠去進行
[00:11:13.960 --> 00:11:16.400]  是一件很大的矛盾
[00:11:16.400 --> 00:11:18.960]  同樣有一些情況
[00:11:18.960 --> 00:11:20.120]  自己進行
[00:11:20.120 --> 00:11:22.840]  但未必去幫助別人進行
[00:11:22.840 --> 00:11:24.640]  也是不足的
[00:11:24.640 --> 00:11:26.200]  因此聖經鼓勵我們
[00:11:26.200 --> 00:11:27.520]  要去很留意
[00:11:27.520 --> 00:11:29.760]  自己進行律法
[00:11:29.760 --> 00:11:31.320]  聖經所教導的
[00:11:31.320 --> 00:11:33.920]  耶穌基督所承傳的律法的真義
[00:11:33.920 --> 00:11:36.320]  亦都能夠教訓別人去進行
[00:11:36.320 --> 00:11:38.680]  這些人是神所遇納的
[00:11:38.680 --> 00:11:42.080]  接著主耶穌就去比較兩種的義
[00:11:42.080 --> 00:11:46.160]  大家請看下第20節
[00:11:46.160 --> 00:11:46.960]  「我告訴你們
[00:11:46.960 --> 00:11:47.760]  你們的義
[00:11:47.760 --> 00:11:50.480]  若不勝於民事和法理錯人的義
[00:11:50.480 --> 00:11:52.880]  斷不能進天國」
[00:11:52.880 --> 00:11:55.280]  這裡提到有民事和法理錯人的義
[00:11:55.280 --> 00:11:56.560]  剛才我們提到
[00:11:56.560 --> 00:11:58.840]  你們的義只是著重外表
[00:11:58.840 --> 00:12:01.880]  只是著重一種字面的遵從
[00:12:01.880 --> 00:12:05.000]  一種模仿式的遵從
[00:12:05.000 --> 00:12:07.600]  但主耶穌就說你們要不同
[00:12:07.600 --> 00:12:11.480]  你們的義要勝過法理錯人的義
[00:12:11.480 --> 00:12:12.640]  在我小時候
[00:12:12.640 --> 00:12:14.960]  我自己幾歲開始
[00:12:14.960 --> 00:12:16.120]  家裡就要求我們
[00:12:16.120 --> 00:12:17.200]  新年的時候穿西裝
[00:12:17.200 --> 00:12:19.200]  大家差不多我的年紀就會知道
[00:12:19.200 --> 00:12:19.960]  早期一點
[00:12:19.960 --> 00:12:21.360]  在新年的時候要穿新衣服
[00:12:21.360 --> 00:12:22.520]  要吃新東西
[00:12:22.520 --> 00:12:25.760]  要穿最漂亮的
[00:12:25.760 --> 00:12:27.200]  接著我們就起床
[00:12:27.200 --> 00:12:28.120]  早上第一件事情
[00:12:28.120 --> 00:12:31.200]  就穿一套小朋友的西裝
[00:12:31.200 --> 00:12:32.920]  很威風
[00:12:32.920 --> 00:12:33.960]  到處走來走去
[00:12:33.960 --> 00:12:35.360]  雖然沒有人也好
[00:12:35.360 --> 00:12:38.160]  在客廳裡面走來走去
[00:12:38.160 --> 00:12:40.640]  覺得自己是一個大人
[00:12:40.640 --> 00:12:41.560]  穿了西裝之後
[00:12:41.560 --> 00:12:43.720]  覺得自己是一個大人
[00:12:43.720 --> 00:12:46.200]  這個情況今天還是記得
[00:12:46.200 --> 00:12:49.160]  以為有一種外表的服裝
[00:12:49.160 --> 00:12:52.960]  就等於有內在的實況
[00:12:52.960 --> 00:12:54.880]  這個情況不單只是少年人
[00:12:54.880 --> 00:12:56.360]  兒童有這樣的情形
[00:12:56.360 --> 00:12:57.760]  我們的成年人
[00:12:57.760 --> 00:12:59.680]  常常都有這種誤會
[00:12:59.680 --> 00:13:02.120]  有一種外在的義的表達
[00:13:02.120 --> 00:13:04.760]  就以為有內的實況
[00:13:04.760 --> 00:13:06.200]  但主耶穌告訴我們
[00:13:06.200 --> 00:13:07.160]  你們的義
[00:13:07.160 --> 00:13:10.200]  如果不勝過這種虛浮表面的義
[00:13:10.200 --> 00:13:12.320]  不能進天國
[00:13:12.320 --> 00:13:13.960]  為什麼不能進天國呢?
[00:13:13.960 --> 00:13:16.040]  因為唯有生命經歷了改變
[00:13:16.040 --> 00:13:17.360]  重生的人
[00:13:17.360 --> 00:13:19.080]  才會有一種生命的力量
[00:13:19.080 --> 00:13:21.880]  從心裡去行義
[00:13:21.880 --> 00:13:22.840]  一個教徒
[00:13:22.840 --> 00:13:23.960]  當他信耶穌之後
[00:13:23.960 --> 00:13:25.560]  領受生命的改變
[00:13:25.560 --> 00:13:27.080]  因此他可以靠神的幫助
[00:13:27.080 --> 00:13:28.320]  聖靈的工作
[00:13:28.320 --> 00:13:31.920]  來將義真正地活出來
[00:13:31.920 --> 00:13:36.360]  因此這些人才能夠進到天國裡面
[00:13:36.360 --> 00:13:38.760]  這個時候我想大家多看一次聖經
[00:13:38.760 --> 00:13:42.360]  在聖經的彼得前書第一章
[00:13:42.360 --> 00:13:46.160]  有相關的經文我們一起來看一看
[00:13:46.160 --> 00:13:56.760]  聖經彼得前書第一章第二十二節
[00:13:56.760 --> 00:14:01.240]  彼得前書一章二十二節這樣說
[00:14:01.240 --> 00:14:03.720]  「你們既因順從真理
[00:14:03.720 --> 00:14:06.160]  潔淨了自己的心
[00:14:06.160 --> 00:14:09.160]  以致愛弟兄沒有虛假
[00:14:09.160 --> 00:14:13.840]  就當從心裡彼此切實相愛」
[00:14:13.840 --> 00:14:15.560]  聖經提到當我們順從真理
[00:14:15.560 --> 00:14:16.680]  成為教徒之後
[00:14:16.680 --> 00:14:18.440]  神已經潔淨了我們
[00:14:18.440 --> 00:14:21.560]  我們可以真正的愛弟兄
[00:14:21.560 --> 00:14:23.440]  可以不需要虛假
[00:14:23.440 --> 00:14:25.360]  當然有時候我們都會虛假
[00:14:25.360 --> 00:14:28.880]  但我們有一種力量可以不去虛假
[00:14:28.880 --> 00:14:30.360]  是聖靈給我們的力量
[00:14:30.360 --> 00:14:33.040]  能夠可以真誠地去愛
[00:14:33.040 --> 00:14:34.000]  而聖經說
[00:14:34.000 --> 00:14:42.320]  「既然如此就當從心裡彼此切實相愛」
[00:14:42.320 --> 00:14:44.400]  當你領受了救恩之後
[00:14:44.400 --> 00:14:47.560]  將那種真實的義活出來
[00:14:47.560 --> 00:14:49.280]  我們可以將它壓抑著
[00:14:49.280 --> 00:14:51.600]  只是活在一個虛假的狀況
[00:14:51.600 --> 00:14:54.160]  但同時我們可以放心放膽
[00:14:54.160 --> 00:14:57.680]  將那種真正的義活出來
[00:14:57.680 --> 00:14:59.400]  不要滿足於一些表面的
[00:14:59.400 --> 00:15:01.760]  模仿的虛浮的義
[00:15:01.760 --> 00:15:05.880]  這是聖經給我們很重要的提醒
[00:15:05.880 --> 00:15:07.400]  有些弟兄姐妹去探訪
[00:15:07.400 --> 00:15:09.720]  是帶著一份很真誠的關心
[00:15:09.720 --> 00:15:12.800]  但有些探訪去到的時候
[00:15:12.800 --> 00:15:14.400]  由始到終
[00:15:14.400 --> 00:15:17.880]  對方都沒有機會說一句話
[00:15:17.880 --> 00:15:19.600]  他就不斷去教導他
[00:15:19.600 --> 00:15:21.400]  「要信靠神了」
[00:15:21.400 --> 00:15:22.800]  「不要那麼擔心」
[00:15:22.800 --> 00:15:23.520]  「沒事的」
[00:15:23.520 --> 00:15:24.800]  「有病很快就康復的」
[00:15:24.800 --> 00:15:27.680]  「接著說故事給你聽」
[00:15:27.680 --> 00:15:28.640]  一路說
[00:15:28.640 --> 00:15:31.280]  說完之後對方說「是,對,對」
[00:15:31.280 --> 00:15:32.320]  「我為你祈禱了」
[00:15:32.320 --> 00:15:33.200]  「祈禱」
[00:15:33.200 --> 00:15:34.000]  「阿們」
[00:15:34.000 --> 00:15:38.400]  「時間都差不多了,我走了」
[00:15:38.400 --> 00:15:42.200]  這些探訪好像是關心
[00:15:42.200 --> 00:15:45.760]  但沒有真正的愛在其中
[00:15:45.760 --> 00:15:48.000]  甚至有時候我們去祈禱
[00:15:48.000 --> 00:15:50.680]  一起,一個小組去祈禱
[00:15:50.680 --> 00:15:52.280]  我們都要很警覺
[00:15:52.280 --> 00:15:53.680]  我們為弟兄姐妹代求
[00:15:53.680 --> 00:15:54.840]  為他們禱告
[00:15:54.840 --> 00:15:57.960]  是真正愛而代求
[00:15:57.960 --> 00:15:59.520]  怎樣說呢?想別人知道
[00:15:59.520 --> 00:16:00.760]  我們都很關心別人的
[00:16:00.760 --> 00:16:03.600]  常常為別人祈禱
[00:16:03.600 --> 00:16:05.200]  沒有人知道自己
