
[00:00:00.000 --> 00:00:05.000]  怎樣尋求神對我的旨意
[00:05:37.000 --> 00:05:40.000]  萬物雖然很多
[00:05:40.000 --> 00:05:43.000]  我們一生的事也很多
[00:05:43.000 --> 00:05:47.000]  但是神都知道都了解
[00:05:47.000 --> 00:05:53.000]  祂的智慧是我們無法了解私意的
[00:05:53.000 --> 00:05:56.000]  主耶穌也親口向我們講了一句話
[00:05:56.000 --> 00:06:02.000]  來確定來保證舊約的話是正確的
[00:06:02.000 --> 00:06:05.000]  主耶穌說在登山寶峻裡面
[00:06:05.000 --> 00:06:10.000]  你們的頭髮你們的天賦都數過了
[00:06:10.000 --> 00:06:14.000]  我們的頭髮有多少我們自己也不曉得
[00:06:14.000 --> 00:06:18.000]  但是我們的天賦知道
[00:06:18.000 --> 00:06:21.000]  兩個麻雀不是賣一分銀子嗎
[00:06:21.000 --> 00:06:23.000]  如果你們的賦不息
[00:06:23.000 --> 00:06:27.000]  一個也不會掉在地上
[00:06:27.000 --> 00:06:29.000]  主耶穌為什麼講這個話
[00:06:29.000 --> 00:06:32.000]  就是要我們確實知道
[00:06:32.000 --> 00:06:36.000]  深深知道我們一生這種大小的事
[00:06:36.000 --> 00:06:39.000]  連頭髮那麼細微的事
[00:06:39.000 --> 00:06:43.000]  好像綠豆芝麻那麼小的事
[00:06:43.000 --> 00:06:48.000]  神也知道也關心
[00:06:48.000 --> 00:06:52.000]  你看這個地球為了太陽轉
[00:06:52.000 --> 00:07:03.000]  一年的時間365天5小時48分48秒對不對
[00:07:03.000 --> 00:07:07.000]  365天5小時48分48秒
[00:07:07.000 --> 00:07:10.000]  這是我小學的時候記到現在
[00:07:10.000 --> 00:07:14.000]  有沒有錯誤有沒有記錯
[00:07:14.000 --> 00:07:16.000]  好像沒有人糾正我
[00:07:16.000 --> 00:07:19.000]  我就把它算正確了
[00:07:19.000 --> 00:07:21.000]  去年是這樣的時間
[00:07:21.000 --> 00:07:24.000]  今年呢現在還沒有結束
[00:07:24.000 --> 00:07:27.000]  你會不會說我現在還是個未知數
[00:07:27.000 --> 00:07:31.000]  我還不敢確定講今年地球為了太陽轉一轉
[00:07:31.000 --> 00:07:34.000]  是不是同樣的一個時間
[00:07:34.000 --> 00:07:36.000]  沒有人這樣說
[00:07:36.000 --> 00:07:39.000]  我們一定說還是一樣
[00:07:39.000 --> 00:07:45.000]  過去的千年萬年從創世以來
[00:07:45.000 --> 00:07:47.000]  地球為了太陽
[00:07:47.000 --> 00:07:51.000]  每一圈就是這麼多的時間
[00:07:51.000 --> 00:07:53.000]  一點沒有差錯
[00:07:53.000 --> 00:07:57.000]  一秒十分之一秒沒有差錯
[00:07:57.000 --> 00:07:59.000]  我的手錶算不錯了
[00:07:59.000 --> 00:08:01.000]  Omega算不錯了
[00:08:01.000 --> 00:08:06.000]  但是我一個禮拜要對證一次
[00:08:06.000 --> 00:08:08.000]  一個禮拜對證一次
[00:08:08.000 --> 00:08:10.000]  用什麼對證
[00:08:10.000 --> 00:08:12.000]  向著更正確的鐘
[00:08:12.000 --> 00:08:16.000]  但是那個更正確的鐘根據什麼來對證
[00:08:16.000 --> 00:08:19.000]  最後對回到就是
[00:08:19.000 --> 00:08:23.000]  這個神在這個天空裡面的
[00:08:23.000 --> 00:08:26.000]  星宿的運行的那個標準
[00:08:26.000 --> 00:08:28.000]  最後的標準
[00:08:28.000 --> 00:08:30.000]  最正確的標準
[00:08:30.000 --> 00:08:32.000]  所以人類雖然呢
[00:08:32.000 --> 00:08:36.000]  這個precision technology
[00:08:36.000 --> 00:08:39.000]  是這樣advanced
[00:08:39.000 --> 00:08:45.000]  但是還是要以神的創造為最後的標準
[00:08:45.000 --> 00:08:47.000]  那麼細微那麼細微
[00:08:47.000 --> 00:08:50.000]  都在神的一方面
[00:08:50.000 --> 00:08:52.000]  一點差錯也沒有
[00:08:52.000 --> 00:08:56.000]  好這是第一個基本的認識
[00:08:56.000 --> 00:08:58.000]  第二個基本的認識
[00:08:58.000 --> 00:09:02.000]  神引導我們
[00:09:02.000 --> 00:09:06.000]  神引導我們
[00:09:06.000 --> 00:09:11.000]  這是一個確定的一個事實
[00:09:11.000 --> 00:09:16.000]  這是一個非常重要的宗教事實
[00:09:16.000 --> 00:09:18.000]  我們看
[00:09:18.000 --> 00:09:20.000]  是一篇三十
[00:09:20.000 --> 00:09:25.000]  以色列書三十章二十一節
[00:09:25.000 --> 00:09:31.000]  以色列三十章二十一節
[00:09:31.000 --> 00:09:34.000]  在這裡就提到
[00:09:34.000 --> 00:09:37.000]  你或向左或向右
[00:09:37.000 --> 00:09:41.000]  必有聲音在你後面對你說
[00:09:41.000 --> 00:09:45.000]  這是正路你要行在其中
[00:09:45.000 --> 00:09:47.000]  在我們的路上
[00:09:47.000 --> 00:09:49.000]  有左邊的路有右邊的路
[00:09:49.000 --> 00:09:53.000]  有很多的分歧的路線環繞我們
[00:09:53.000 --> 00:09:56.000]  但是會有一個聲音
[00:09:56.000 --> 00:09:59.000]  在我們的後面在我們的周圍
[00:09:59.000 --> 00:10:02.000]  在指導我們說這是正路
[00:10:02.000 --> 00:10:04.000]  這是神為你預備的道路
[00:10:04.000 --> 00:10:08.000]  你要行在其中
[00:10:08.000 --> 00:10:15.000]  神在事實上是引導屬他的人
[00:10:15.000 --> 00:10:20.000]  第三點就是神能成全
[00:10:20.000 --> 00:10:23.000]  他是創始成中的神
[00:10:23.000 --> 00:10:26.000]  他所開始的他都能成全
[00:10:26.000 --> 00:10:30.000]  他是alpha他是omega
[00:10:30.000 --> 00:10:33.000]  他是初他是終
[00:10:33.000 --> 00:10:36.000]  他不半途而廢
[00:10:36.000 --> 00:10:40.000]  這是聖經很清楚告訴我們的
[00:10:40.000 --> 00:10:47.000]  詩篇五十七篇第二節
[00:10:47.000 --> 00:10:49.000]  在這裡給神一個稱呼
[00:10:49.000 --> 00:10:56.000]  他的名字就是為我成全諸事的神
[00:10:56.000 --> 00:10:58.000]  神是怎麼樣的一位神
[00:10:58.000 --> 00:11:03.000]  就是為我們成全各樣事的神
[00:11:03.000 --> 00:11:08.000]  第四個要點就是
[00:11:08.000 --> 00:11:11.000]  神為我們的旨意
[00:11:11.000 --> 00:11:16.000]  有最好的旨意也有次好的旨意
[00:11:16.000 --> 00:11:18.000]  那就是
[00:11:18.000 --> 00:11:20.000]  The original will of God for us
[00:11:20.000 --> 00:11:24.000]  and his permissive will for us
[00:11:24.000 --> 00:11:27.000]  他的原來為我們最好的旨意
[00:11:27.000 --> 00:11:30.000]  後來因為我們不肯順服
[00:11:30.000 --> 00:11:34.000]  神就把準許性的旨意
[00:11:34.000 --> 00:11:36.000]  用在我們身上
[00:11:36.000 --> 00:11:38.000]  permissive will
[00:11:38.000 --> 00:11:42.000]  那不是the best will of God for us
[00:11:42.000 --> 00:11:45.000]  最初神為我們最好的
[00:11:45.000 --> 00:11:50.000]  God's original will for us is the best
[00:11:50.000 --> 00:11:56.000]  but because of our disbelief or disobedience
[00:11:56.000 --> 00:12:01.000]  He switches over to his permissive will for us
[00:12:01.000 --> 00:12:04.000]  這是一個危機我們要注意的
[00:12:04.000 --> 00:12:08.000]  有的時候我們不願意要神最好的旨意
[00:12:08.000 --> 00:12:11.000]  我們就不順服
[00:12:11.000 --> 00:12:13.000]  我們就想辦法逃避
[00:12:13.000 --> 00:12:19.000]  結果神不得已就把他次好的給我們
[00:12:19.000 --> 00:12:21.000]  我們自己推辭了那個好的
[00:12:21.000 --> 00:12:23.000]  這是一個大的訊息
[00:12:23.000 --> 00:12:26.000]  實在有這個情況
[00:12:26.000 --> 00:12:28.000]  所以連在神學裡面
[00:12:28.000 --> 00:12:30.000]  在systematic theology裡面
[00:12:30.000 --> 00:12:33.000]  都有God's will and God's permissive will
[00:12:33.000 --> 00:12:36.000]  有這樣的一個分別在其中
[00:12:36.000 --> 00:12:41.000]  所以我們要有一個心要求神的最好
[00:12:41.000 --> 00:12:44.000]  次好是最好的抽屜
[00:12:44.000 --> 00:12:46.000]  次好還是好不錯
[00:12:46.000 --> 00:12:48.000]  但是和最好比較起來
[00:12:48.000 --> 00:12:51.000]  就是最好的攔阻
[00:12:51.000 --> 00:12:55.000]  好有了這四個基本的認識
[00:12:55.000 --> 00:12:57.000]  放在我們的心中腦中
[00:12:57.000 --> 00:13:03.000]  也可以來檢查
[00:13:03.000 --> 00:13:06.000]  所謂checking points
[00:13:06.000 --> 00:13:10.000]  我們現在來到第二方面
[00:13:10.000 --> 00:13:19.000]  那就是得到神引導和了解神旨意的條件
[00:13:19.000 --> 00:13:22.000]  尋求神旨意的條件
[00:13:22.000 --> 00:13:26.000]  What are the conditions for knowing God's will for us?
[00:13:26.000 --> 00:13:28.000]  The conditions
[00:13:28.000 --> 00:13:32.000]  第一,順服的心
[00:13:32.000 --> 00:13:35.000]  A basic attitude of obedience
[00:13:35.000 --> 00:13:40.000]  就是說我現在需要神的旨意
[00:13:40.000 --> 00:13:43.000]  我如果知道了神的旨意是什麼
[00:13:43.000 --> 00:13:45.000]  我就要順服
[00:13:45.000 --> 00:13:46.000]  我願意順服
[00:13:46.000 --> 00:13:47.000]  我預備好要順服
[00:13:47.000 --> 00:13:50.000]  神呢,我是真誠的
[00:13:50.000 --> 00:13:52.000]  真誠的,全心全意的
[00:13:52.000 --> 00:13:55.000]  要知道祢的旨意為我是什麼
[00:13:55.000 --> 00:13:56.000]  當祢告訴我以後
[00:13:56.000 --> 00:13:57.000]  我願意接受
[00:13:57.000 --> 00:13:59.000]  我願意順服
[00:13:59.000 --> 00:14:02.000]  有了這個基本的自信
[00:14:02.000 --> 00:14:05.000]  A basic resolution
[00:14:05.000 --> 00:14:07.000]  A basic determination
[00:14:07.000 --> 00:14:10.000]  這一個態度非常的重要
[00:14:10.000 --> 00:14:12.000]  因為如果我們沒有這個態度
[00:14:12.000 --> 00:14:14.000]  神不必麻煩
[00:14:14.000 --> 00:14:15.000]  就是告訴我們
[00:14:15.000 --> 00:14:16.000]  不告訴我們
[00:14:16.000 --> 00:14:17.000]  顯明給我們
[00:14:17.000 --> 00:14:18.000]  不顯明給我們都沒有分別
[00:14:18.000 --> 00:14:20.000]  最後我們還是不聽話
[00:14:20.000 --> 00:14:22.000]  那祢告訴我們沒有用
[00:14:22.000 --> 00:14:27.000]  神不會和我們玩遊戲
[00:14:27.000 --> 00:14:29.000]  祂看見我們的心是真誠的
[00:14:29.000 --> 00:14:31.000]  要知道祂的旨意
[00:14:31.000 --> 00:14:32.000]  為了要接受
[00:14:32.000 --> 00:14:33.000]  為了要順服
[00:14:33.000 --> 00:14:35.000]  祂就告訴我們
[00:14:35.000 --> 00:14:39.000]  神很注重我們一個真誠的心
[00:14:39.000 --> 00:14:42.000]  順服、接受的態度
[00:14:42.000 --> 00:14:44.000]  非常重要
[00:14:44.000 --> 00:14:47.000]  我在信主以後不久
[00:14:47.000 --> 00:14:49.000]  聽見一個傳道人講一個比喻
[00:14:49.000 --> 00:14:51.000]  我永遠忘記不了
[00:14:51.000 --> 00:14:55.000]  在我的心中留個很深刻的印象
[00:14:55.000 --> 00:14:56.000]  他說有一個人
[00:14:56.000 --> 00:14:57.000]  他在走路的時候
[00:14:57.000 --> 00:15:00.000]  來到一個三岔路口
[00:15:00.000 --> 00:15:02.000]  他就看見一個老人家
[00:15:02.000 --> 00:15:04.000]  一個老太婆
[00:15:04.000 --> 00:15:06.000]  站在路口做一件事
[00:15:06.000 --> 00:15:07.000]  他不了解
[00:15:07.000 --> 00:15:09.000]  他覺得很稀奇
[00:15:09.000 --> 00:15:10.000]  那麼這個老太婆
[00:15:10.000 --> 00:15:12.000]  手裡拿著他的手杖
[00:15:12.000 --> 00:15:14.000]  就向空中丟上去
[00:15:14.000 --> 00:15:16.000]  然後落下來
[00:15:16.000 --> 00:15:17.000]  他再拾起來
[00:15:17.000 --> 00:15:19.000]  再向空中丟下去
[00:15:19.000 --> 00:15:20.000]  讓他落下來
[00:15:20.000 --> 00:15:21.000]  他再從地上拾起來
[00:15:21.000 --> 00:15:24.000]  第三次丟上去又落下來
[00:15:24.000 --> 00:15:26.000]  那麼他看得很莫名其妙
[00:15:26.000 --> 00:15:27.000]  他就走過去
[00:15:27.000 --> 00:15:30.000]  問老太太到底你在做什麼
[00:15:30.000 --> 00:15:32.000]  好不好向我解釋一下
[00:15:32.000 --> 00:15:33.000]  他說你不懂的
[00:15:33.000 --> 00:15:34.000]  我是基督徒
[00:15:34.000 --> 00:15:38.000]  我在尋求上帝的旨意
[00:15:38.000 --> 00:15:40.000]  這個人說我也是基督徒
[00:15:40.000 --> 00:15:44.000]  我也了解什麼叫尋求上帝的旨意
[00:15:44.000 --> 00:15:45.000]  他跟著解釋
[00:15:45.000 --> 00:15:47.000]  他說我禱告說
[00:15:47.000 --> 00:15:49.000]  神啊求你指示我
[00:15:49.000 --> 00:15:51.000]  藉著這個手杖指示我
[00:15:51.000 --> 00:15:53.000]  我把這個手杖丟下去
[00:15:53.000 --> 00:15:54.000]  落下來
[00:15:54.000 --> 00:15:56.000]  那個杖頭指著哪一邊
[00:15:56.000 --> 00:15:58.000]  那條路就是我應該走的路
[00:15:58.000 --> 00:16:00.000]  因為我前面有三條路
[00:16:00.000 --> 00:16:02.000]  不曉得走哪條路好
[00:16:02.000 --> 00:16:05.000]  那個落下手杖頭指著那一邊
[00:16:05.000 --> 00:16:06.000]  就是我應該走的
[00:16:06.000 --> 00:16:08.000]  是你的旨意要我走的
[00:16:08.000 --> 00:16:09.000]  那個人說我也明白
[00:16:09.000 --> 00:16:10.000]  我也了解
[00:16:10.000 --> 00:16:12.000]  但是我不了解就是
[00:16:12.000 --> 00:16:14.000]  你為什麼丟三次
[00:16:14.000 --> 00:16:16.000]  他說這個笨手杖
[00:16:16.000 --> 00:16:18.000]  不了解我的意思
[00:16:18.000 --> 00:16:25.000]  這個那麼簡單的一個故事
[00:16:25.000 --> 00:16:28.000]  裡面的意思太深了
[00:16:28.000 --> 00:16:31.000]  很多時候我們求神的引導
[00:16:31.000 --> 00:16:33.000]  也是這樣求法
[00:16:33.000 --> 00:16:34.000]  第一次丟上去
[00:16:34.000 --> 00:16:35.000]  落下來
[00:16:35.000 --> 00:16:37.000]  指著那個方向我不想去
[00:16:37.000 --> 00:16:39.000]  我不想去
[00:16:39.000 --> 00:16:40.000]  我說神啊我再來一次
[00:16:40.000 --> 00:16:41.000]  再試一次
[00:16:41.000 --> 00:16:43.000]  神啊剛才我沒有弄清楚
[00:16:43.000 --> 00:16:45.000]  或者你沒有弄清楚
[00:16:45.000 --> 00:16:48.000]  再來一次
[00:16:48.000 --> 00:16:49.000]  第二次丟上去了
[00:16:49.000 --> 00:16:51.000]  指著另外一個方向
[00:16:51.000 --> 00:16:53.000]  還是自己不想去的
[00:16:53.000 --> 00:16:55.000]  所以說神啊
[00:16:55.000 --> 00:16:58.000]  我想這裡面總會有不曉得兵書
[00:16:58.000 --> 00:17:00.000]  There is something wrong somewhere
[00:17:00.000 --> 00:17:02.000]  所以神啊再一次再一次
[00:17:02.000 --> 00:17:04.000]  這一次呢我相信會對了
[00:17:04.000 --> 00:17:07.000]  所以第三次又丟上去
[00:17:07.000 --> 00:17:11.000]  他沒有順服的心
[00:17:11.000 --> 00:17:16.000]  他沒其名曰尋求神的指引
[00:17:16.000 --> 00:17:19.000]  事實上還是自己的意思
[00:17:19.000 --> 00:17:21.000]  所以如果神的引導
[00:17:21.000 --> 00:17:23.000]  和他的意思不合
[00:17:23.000 --> 00:17:24.000]  他就放下神的引導
[00:17:24.000 --> 00:17:25.000]  不理神的引導
[00:17:25.000 --> 00:17:27.000]  還是走自己的路
[00:17:27.000 --> 00:17:29.000]  神不會引導這樣的
[00:17:29.000 --> 00:17:32.000]  好這是第一個條件順服
[00:17:32.000 --> 00:17:34.000]  真的順服
[00:17:34.000 --> 00:17:37.000]  第二個條件
[00:17:37.000 --> 00:17:42.000]  那就是認定神
[00:17:42.000 --> 00:17:44.000]  認定神
[00:17:44.000 --> 00:17:47.000]  我們看這個
[00:17:47.000 --> 00:17:51.000]  真言書三章五節六節
[00:17:51.000 --> 00:17:56.000]  真言三章五節六節
[00:17:56.000 --> 00:17:59.000]  在這裡說
[00:17:59.000 --> 00:18:02.000]  你要認定耶和華
[00:18:02.000 --> 00:18:06.000]  祂必指引你的路
[00:18:06.000 --> 00:18:09.000]  要認定耶和華
[00:18:09.000 --> 00:18:13.000]  Fix your eyes on the Lord
[00:18:13.000 --> 00:18:16.000]  And He'll guide your way
[00:18:16.000 --> 00:18:18.000]  我們認定
[00:18:18.000 --> 00:18:20.000]  就是說
[00:18:20.000 --> 00:18:23.000]  有一個不改變的
[00:18:23.000 --> 00:18:24.000]  一個基本的
[00:18:24.000 --> 00:18:26.000]  一個繼續的態度
[00:18:26.000 --> 00:18:28.000]  就是仰望神
[00:18:28.000 --> 00:18:29.000]  認定神
[00:18:29.000 --> 00:18:31.000]  不是認定自己的意思
[00:18:31.000 --> 00:18:33.000]  不是認定自己的計畫
[00:18:33.000 --> 00:18:34.000]  不是認定父母的意思
[00:18:34.000 --> 00:18:36.000]  不是認定別人的意思
[00:18:36.000 --> 00:18:38.000]  認定神的指引
[00:18:38.000 --> 00:18:41.000]  神我要求你的指引
[00:18:41.000 --> 00:18:45.000]  有這個堅定的認同
[00:18:45.000 --> 00:18:49.000]  這個很重要
[00:18:49.000 --> 00:18:52.000]  然後神的話說
[00:18:52.000 --> 00:18:56.000]  祂必指引你的路
[00:18:56.000 --> 00:18:59.000]  所以第二句是應許
[00:18:59.000 --> 00:19:00.000]  第一句是條件
[00:19:00.000 --> 00:19:02.000]  認定耶和華
[00:19:02.000 --> 00:19:03.000]  這是條件
[00:19:03.000 --> 00:19:05.000]  祂必指引你的路
[00:19:05.000 --> 00:19:06.000]  是應許
[00:19:06.000 --> 00:19:09.000]  有了條件才得到應許
[00:19:09.000 --> 00:19:11.000]  聖經所有的應許
[00:19:11.000 --> 00:19:15.000]  都是條件的應許
[00:19:15.000 --> 00:19:17.000]  都是有它的條件
[00:19:17.000 --> 00:19:19.000]  如果我們單單要它的應許
[00:19:19.000 --> 00:19:21.000]  而不要它的條件
[00:19:21.000 --> 00:19:24.000]  我們得不到它的應許
[00:19:24.000 --> 00:19:26.000]  撒旦常常欺騙我們
[00:19:26.000 --> 00:19:28.000]  就讓我們抓住一半
[00:19:28.000 --> 00:19:29.000]  神話的一半
[00:19:29.000 --> 00:19:31.000]  另外一半不理的
[00:19:31.000 --> 00:19:32.000]  忘記了
[00:19:32.000 --> 00:19:35.000]  結果得不到的時候還怨神
[00:19:35.000 --> 00:19:37.000]  還抱怨神
[00:19:37.000 --> 00:19:38.000]  忘記了
[00:19:38.000 --> 00:19:41.000]  是因為自己沒有履行
[00:19:41.000 --> 00:19:45.000]  那個應許的條件
[00:19:45.000 --> 00:19:47.000]  第三個條件
[00:19:47.000 --> 00:19:51.000]  那就是禱告交託
[00:19:51.000 --> 00:19:55.000]  禱告和交託
[00:19:55.000 --> 00:19:59.000]  我們看十篇三十七篇第五節
[00:19:59.000 --> 00:20:02.000]  三十七篇第五節
[00:20:02.000 --> 00:20:03.000]  在這裡說
[00:20:03.000 --> 00:20:07.000]  當將你的事交託耶和華
[00:20:07.000 --> 00:20:09.000]  並依靠他
[00:20:09.000 --> 00:20:13.000]  他就必成全
[00:20:13.000 --> 00:20:17.000]  從前我在香港建道神學院
[00:20:17.000 --> 00:20:19.000]  侍奉
[00:20:19.000 --> 00:20:23.000]  那個時候的院長是柳富群牧師
[00:20:23.000 --> 00:20:25.000]  Dr. Newborn
[00:20:25.000 --> 00:20:28.000]  柳富群牧師他有一個金句
[00:20:28.000 --> 00:20:32.000]  他一輩子都抓住這個金句
[00:20:32.000 --> 00:20:33.000]  就是在這裡
[00:20:33.000 --> 00:20:38.000]  所以他讓我給他用中文字
[00:20:38.000 --> 00:20:41.000]  這個Chinese calligraphy
[00:20:41.000 --> 00:20:43.000]  給他寫出來
[00:20:43.000 --> 00:20:46.000]  掛在他的亭裡頭
[00:20:46.000 --> 00:20:47.000]  他也把它印成書籤
[00:20:47.000 --> 00:20:50.000]  送給許多的人
[00:20:50.000 --> 00:20:54.000]  這個話也印在我的心中
[00:20:54.000 --> 00:20:58.000]  當將你的事交託耶和華
[00:20:58.000 --> 00:21:00.000]  並依靠他
[00:21:00.000 --> 00:21:04.000]  他就必成全
[00:21:04.000 --> 00:21:07.000]  藉著禱告來交託
[00:21:07.000 --> 00:21:09.000]  所以我們一定要有禱告
[00:21:09.000 --> 00:21:11.000]  要尋求神的旨意
[00:21:11.000 --> 00:21:13.000]  一定要禱告求神
[00:21:13.000 --> 00:21:17.000]  求神同時在求裡面有一個交託
[00:21:17.000 --> 00:21:20.000]  真正的asking
[00:21:20.000 --> 00:21:23.000]  一定有commitment
[00:21:23.000 --> 00:21:27.000]  單單有asking而沒有committing
[00:21:27.000 --> 00:21:31.000]  這不是真的尋求
[00:21:31.000 --> 00:21:33.000]  所以我們一方面
[00:21:33.000 --> 00:21:35.000]  asking for God's guidance
[00:21:35.000 --> 00:21:36.000]  另外一方面
[00:21:36.000 --> 00:21:40.000]  we commit our ways to him
[00:21:40.000 --> 00:21:43.000]  while we ask him
[00:21:43.000 --> 00:21:46.000]  這是非常重要的一對一對
[00:21:46.000 --> 00:21:48.000]  分不開的一對
[00:21:48.000 --> 00:21:50.000]  真正的尋求神的旨意
[00:21:50.000 --> 00:21:56.000]  裡面包含著暗示了交託的因素
[00:21:56.000 --> 00:22:00.000]  所以這個共同的因素
[00:22:00.000 --> 00:22:01.000]  永遠存在
[00:22:01.000 --> 00:22:05.000]  永遠存在於我們尋求的真正的尋求
[00:22:05.000 --> 00:22:07.000]  我們再看
[00:22:07.000 --> 00:22:10.000]  等候
