
[00:00:00.000 --> 00:00:04.400]  我們回想上星期讀到第八章的時候
[00:02:14.640 --> 00:02:18.000]  他就好像覺得我很無知
[00:02:18.000 --> 00:02:20.120]  笑笑地看著我
[00:02:20.120 --> 00:02:21.600]  你不知道嗎?
[00:02:21.600 --> 00:02:23.640]  其實你的肺部也是黑色的
[00:02:24.640 --> 00:02:25.640]  接著他就說
[00:02:25.640 --> 00:02:28.960]  香港人大多數的肺部都是黑色的
[00:02:28.960 --> 00:02:30.800]  因為空氣污染
[00:02:30.800 --> 00:02:34.040]  但接著我就問
[00:02:34.040 --> 00:02:36.000]  為什麼那塊是白色的呢?
[00:02:36.000 --> 00:02:38.280]  他就跟我說
[00:02:38.280 --> 00:02:39.160]  你不知道嗎?
[00:02:39.160 --> 00:02:41.160]  那些是癌細胞
[00:02:41.160 --> 00:02:45.280]  因為癌細胞不斷有新增的癌細胞
[00:02:45.280 --> 00:02:46.760]  所以未受污染
[00:02:46.760 --> 00:02:48.760]  不過它是癌細胞
[00:02:48.760 --> 00:02:52.040]  當我一邊聽的時候
[00:02:52.800 --> 00:02:54.600]  當然覺得自己很無知
[00:02:54.600 --> 00:02:56.600]  但另一方面體會到
[00:02:56.600 --> 00:02:59.160]  在一個污染了的城市生活
[00:02:59.160 --> 00:03:01.400]  我們都容易被污染
[00:03:01.400 --> 00:03:06.840]  當我們見到周圍環境有序的時候
[00:03:06.840 --> 00:03:09.440]  有些時候我們以為是別人的問題
[00:03:09.440 --> 00:03:11.080]  但想不到有些時候
[00:03:11.080 --> 00:03:13.080]  原來自己也受了影響
[00:03:13.080 --> 00:03:15.520]  但聖經就提醒
[00:03:15.520 --> 00:03:17.480]  在整個說話面前
[00:03:17.480 --> 00:03:20.360]  整個說話好像一盞明燈
[00:03:20.960 --> 00:03:22.960]  是叫我們察覺自己
[00:03:22.960 --> 00:03:25.400]  所以宋尚哲博士
[00:03:25.400 --> 00:03:26.640]  他告訴我們
[00:03:26.640 --> 00:03:29.200]  他每天讀十一章聖經
[00:03:29.200 --> 00:03:31.600]  有人問他讀這麼多聖經
[00:03:31.600 --> 00:03:34.200]  他說因為聖經是神的燈
[00:03:34.200 --> 00:03:36.640]  能夠照出我心中的罪
[00:03:36.640 --> 00:03:39.320]  以致我可以悔改
[00:03:39.320 --> 00:03:42.240]  而宋尚哲博士一生大作能力
[00:03:42.240 --> 00:03:44.240]  帶領無數人歸向上帝
[00:03:44.240 --> 00:03:46.560]  有人說不是他的技巧
[00:03:46.560 --> 00:03:48.160]  不是他的口才
[00:03:48.160 --> 00:03:50.080]  而是他的心
[00:03:50.080 --> 00:03:51.360]  而是他的生命
[00:03:51.360 --> 00:03:52.880]  是聖潔的生命
[00:03:52.880 --> 00:03:55.440]  神用聖潔的器皿
[00:03:55.440 --> 00:03:58.080]  去將他的恩典傳達出去
[00:03:58.080 --> 00:04:00.720]  我們說使命教會
[00:04:00.720 --> 00:04:02.280]  說使命人生
[00:04:02.280 --> 00:04:05.120]  除非你潔淨自己
[00:04:05.120 --> 00:04:07.360]  否則你不能夠侍奉神
[00:04:07.360 --> 00:04:11.040]  除非你求神一路光照你
[00:04:11.040 --> 00:04:12.800]  叫你察覺裡面的罪
[00:04:12.800 --> 00:04:15.880]  神潔淨你的生命
[00:04:15.880 --> 00:04:18.200]  你就成為寶貝的器皿
[00:04:18.360 --> 00:04:21.280]  將恩典一路傳達給其他人
[00:04:21.280 --> 00:04:23.480]  因此當我們看到
[00:04:23.480 --> 00:04:25.160]  尼西米記的時候就發現
[00:04:25.160 --> 00:04:26.360]  這一大群的人
[00:04:26.360 --> 00:04:29.480]  他們經過了神的話的光照之後
[00:04:29.480 --> 00:04:31.800]  他們醒察到自己內心
[00:04:31.800 --> 00:04:33.680]  然後他們就一起
[00:04:33.680 --> 00:04:36.200]  同心在神面前做一件事情
[00:04:36.200 --> 00:04:39.560]  就是同心認罪悔改
[00:04:39.560 --> 00:04:41.680]  因此我們一起看
[00:04:41.680 --> 00:04:42.960]  他們的見證
[00:04:42.960 --> 00:04:44.840]  如何成為了我們的幫助
[00:04:46.520 --> 00:04:48.520]  在聖經九章第一第二節
[00:04:48.520 --> 00:04:51.880]  在七月二十四日
[00:04:51.880 --> 00:04:54.160]  以色列人聚集一同禁食
[00:04:54.160 --> 00:04:57.080]  新村麻衣頭上蒙灰
[00:04:57.080 --> 00:04:58.960]  新村麻衣表示他們
[00:04:58.960 --> 00:05:00.880]  謙卑自己的態度
[00:05:00.880 --> 00:05:04.040]  當時當人感受自己的
[00:05:04.040 --> 00:05:05.560]  軟弱挫失的時候
[00:05:05.560 --> 00:05:08.520]  新村麻衣表達自己謙卑的心
[00:05:08.520 --> 00:05:11.440]  頭上蒙灰願意謙卑自己
[00:05:11.440 --> 00:05:13.480]  一起禁食
[00:05:14.200 --> 00:05:16.800]  禁食常常與禱告連在一起
[00:05:16.800 --> 00:05:18.120]  當人禁食的時候
[00:05:18.120 --> 00:05:21.280]  意味著他將自己身體的需要暫時放下
[00:05:21.280 --> 00:05:26.120]  專注在自己屬靈的生命的狀況
[00:05:26.120 --> 00:05:27.520]  各位弟兄姊妹
[00:05:27.520 --> 00:05:28.880]  我們放很多時間
[00:05:28.880 --> 00:05:31.040]  來為自己預備衣食
[00:05:31.040 --> 00:05:33.400]  我們有需要為自己預備
[00:05:33.400 --> 00:05:34.600]  但你要小心
[00:05:34.600 --> 00:05:36.160]  不要將你全部的時間
[00:05:36.160 --> 00:05:41.920]  只是放在衣服、食物、住居
[00:05:41.920 --> 00:05:43.440]  外在的事上
[00:05:43.880 --> 00:05:47.800]  你要給時間留心自己的靈性狀況
[00:05:47.800 --> 00:05:50.240]  你的靈性如何
[00:05:50.240 --> 00:05:53.120]  有沒有一些罪要處理
[00:05:53.120 --> 00:05:57.440]  有沒有一些感染要盡快及早清理
[00:05:57.440 --> 00:06:02.480]  聖經提到當時他們放下其他需要
[00:06:02.480 --> 00:06:04.360]  禁食、祈禱
[00:06:04.360 --> 00:06:06.880]  在神面前承認自己的罪
[00:06:06.880 --> 00:06:08.520]  在第二節
[00:06:08.520 --> 00:06:13.080]  以色列的後裔跟所有的外族人分離
[00:06:13.400 --> 00:06:15.520]  然後站立承認自己的罪過
[00:06:15.520 --> 00:06:17.520]  和他們列祖的罪孽
[00:06:17.520 --> 00:06:20.360]  他們在認罪之後
[00:06:20.360 --> 00:06:22.240]  很清楚有行動
[00:06:22.240 --> 00:06:24.240]  這個行動就是分離
[00:06:24.240 --> 00:06:28.480]  當時他們跟很多的外邦人結合了
[00:06:28.480 --> 00:06:29.200]  結親
[00:06:29.200 --> 00:06:32.360]  你說為什麼跟別人結婚不行嗎?
[00:06:32.360 --> 00:06:35.400]  現在很多跨文化的結婚
[00:06:35.400 --> 00:06:38.360]  但當時所說的結親
[00:06:38.360 --> 00:06:40.960]  是他們跟一些外邦人
[00:06:41.120 --> 00:06:44.520]  敬拜偶像、假神的外邦人結親
[00:06:44.520 --> 00:06:47.680]  而結親意味著他們將會拜這些
[00:06:47.680 --> 00:06:49.960]  外邦人所拜的假神
[00:06:49.960 --> 00:06:55.440]  亦好像進入了一個屬靈裡面的淫亂的情況
[00:06:55.440 --> 00:06:58.240]  不再敬拜耶和華獨一的真神
[00:06:58.240 --> 00:07:00.240]  他們轉而敬拜假神
[00:07:00.240 --> 00:07:04.920]  這個結親就好像今天我們所說的同化的問題
[00:07:04.920 --> 00:07:07.680]  被這個世界同化了
[00:07:08.200 --> 00:07:11.840]  被這個世界的價值觀念污染了
[00:07:11.840 --> 00:07:16.440]  因此他們清楚表達我們分離了
[00:07:16.440 --> 00:07:20.600]  重新專一地轉向上帝
[00:07:20.600 --> 00:07:23.400]  當他們這樣做的時候
[00:07:23.400 --> 00:07:24.520]  神唸問他們
[00:07:24.520 --> 00:07:27.520]  然後他們就一路祈禱
[00:07:27.520 --> 00:07:28.760]  讚美上帝
[00:07:28.760 --> 00:07:30.120]  你看到第四節
[00:07:30.120 --> 00:07:31.840]  一群尼美人
[00:07:31.840 --> 00:07:35.200]  他們就站立在台階上
[00:07:35.320 --> 00:07:39.080]  向耶和華他們的神大聲哀求
[00:07:39.080 --> 00:07:42.960]  很充分地向神表示他們悔改的心
[00:07:42.960 --> 00:07:46.200]  求神憐憫他們、赦免他們
[00:07:46.200 --> 00:07:50.400]  然後從第五節到後面的二十五節
[00:07:50.400 --> 00:07:53.200]  我們今天不會詳細讀這一部分
[00:07:53.200 --> 00:07:56.360]  先提到在歷史當中
[00:07:56.360 --> 00:08:00.000]  他們很清楚地承認神引領他們離開埃及
[00:08:00.000 --> 00:08:03.440]  他們進到加南這個肥美的地方
[00:08:04.120 --> 00:08:06.960]  到了二十五節下半句
[00:08:06.960 --> 00:08:11.160]  就提到他們當中是很豐盛的生活
[00:08:11.160 --> 00:08:13.880]  不如大家看看二十五節中間
[00:08:13.880 --> 00:08:18.280]  他們吃得飽足身體發盆
[00:08:18.280 --> 00:08:20.520]  因你的大恩生活
[00:08:20.520 --> 00:08:21.600]  怎樣呢?
[00:08:21.600 --> 00:08:23.720]  安逸快樂
[00:08:23.720 --> 00:08:25.360]  他們很快樂
[00:08:25.360 --> 00:08:26.880]  生活很滿足
[00:08:26.880 --> 00:08:28.600]  飽足快樂
[00:08:28.600 --> 00:08:31.680]  聖經就說他們身體發盆
[00:08:31.680 --> 00:08:34.720]  可能今天很多人不太喜歡這個描述
[00:08:34.720 --> 00:08:39.400]  但當時是表示他們經歷了很豐富的供應
[00:08:39.400 --> 00:08:41.800]  物質無缺、食物很豐足
[00:08:41.800 --> 00:08:45.560]  因此他們生活得安逸快樂
[00:08:45.560 --> 00:08:48.200]  在這個情況下
[00:08:48.200 --> 00:08:50.520]  你會發覺應該是很安樂、很感恩
[00:08:50.520 --> 00:08:52.080]  是要敬畏神才是
[00:08:52.080 --> 00:08:53.480]  但來到二十六節的時候
[00:08:53.480 --> 00:08:54.560]  突然間發現
[00:08:54.560 --> 00:08:55.640]  二十六節
[00:08:55.640 --> 00:08:59.760]  「可使他們卻博奕背叛你
[00:08:59.760 --> 00:09:02.000]  把你的律法雕在背後
[00:09:02.000 --> 00:09:03.920]  實害那些控告他們
[00:09:03.920 --> 00:09:06.280]  要他們歸向你的先知
[00:09:06.280 --> 00:09:08.600]  犯了攝族的大罪」
[00:09:08.600 --> 00:09:10.400]  很奇怪
[00:09:10.400 --> 00:09:13.120]  在安殊的時間
[00:09:13.120 --> 00:09:15.200]  竟然背叛神
[00:09:15.200 --> 00:09:19.160]  在安寧滿足的日子
[00:09:19.160 --> 00:09:20.960]  反而會離開神
[00:09:20.960 --> 00:09:23.200]  你再看聖經
[00:09:23.200 --> 00:09:25.600]  在接著的二十七、二十八節
[00:09:25.600 --> 00:09:27.240]  我會讀出來
[00:09:27.560 --> 00:09:30.720]  你留心看看有一個什麼循環
[00:09:30.720 --> 00:09:32.960]  什麼引致什麼
[00:09:32.960 --> 00:09:34.640]  這個循環是怎樣的
[00:09:34.640 --> 00:09:35.800]  二十七節
[00:09:35.800 --> 00:09:38.520]  「所以你把他們交在敵人的手中
[00:09:38.520 --> 00:09:40.480]  好讓他們受困苦
[00:09:40.480 --> 00:09:43.800]  他們受困苦的時候就向你呼求
[00:09:43.800 --> 00:09:46.040]  你就從天上說聽
[00:09:46.040 --> 00:09:47.520]  按著你豐盛的憐憫
[00:09:47.520 --> 00:09:49.520]  賜給他們拯救者
[00:09:49.520 --> 00:09:51.760]  拯救他們脫離敵人的手
[00:09:51.760 --> 00:09:53.960]  他們得享安寧了
[00:09:53.960 --> 00:09:55.880]  得享安寧以後
[00:09:55.880 --> 00:09:57.600]  又在你面前行惡
[00:09:57.600 --> 00:10:00.280]  你就撇棄他們在受敵的手中
[00:10:00.280 --> 00:10:01.960]  讓受敵管轄他們
[00:10:01.960 --> 00:10:05.520]  然而他們會轉過來向你哀求
[00:10:05.520 --> 00:10:08.520]  你就從天上說聽
[00:10:08.520 --> 00:10:11.320]  按著豐盛的憐憫
[00:10:11.320 --> 00:10:14.680]  一次又一次拯救他們」
[00:10:14.680 --> 00:10:17.200]  是一個什麼的循環
[00:10:17.200 --> 00:10:19.920]  他們犯罪
[00:10:19.920 --> 00:10:21.520]  神要管教他們
[00:10:21.520 --> 00:10:24.400]  讓他們面對著困難、苦難
[00:10:24.920 --> 00:10:25.520]  各位聽眾
[00:10:25.520 --> 00:10:26.080]  有些時候
[00:10:26.080 --> 00:10:29.440]  如果你因為犯罪而面對神的管教
[00:10:29.440 --> 00:10:31.120]  你要感恩
[00:10:31.120 --> 00:10:34.560]  因為神愛你才會管教你
[00:10:34.560 --> 00:10:36.200]  聖經希伯來書說
[00:10:36.200 --> 00:10:37.520]  做爸爸的
[00:10:37.520 --> 00:10:39.840]  如果兒子有什麼犯錯
[00:10:39.840 --> 00:10:43.120]  他任由他完全不介意
[00:10:43.120 --> 00:10:45.760]  其實爸爸是不愛兒子的意思
[00:10:45.760 --> 00:10:47.360]  他也懶得理他
[00:10:47.360 --> 00:10:48.600]  任由他壞
[00:10:48.600 --> 00:10:51.240]  但如果他愛他的兒子
[00:10:51.240 --> 00:10:54.440]  他會去幫他、去教他、去管教他
[00:10:54.560 --> 00:10:56.160]  讓他走回正路
[00:10:56.160 --> 00:10:57.840]  因此你發覺
[00:10:57.840 --> 00:10:58.400]  聖經提到
[00:10:58.400 --> 00:10:59.560]  當人犯罪的時候
[00:10:59.560 --> 00:11:00.840]  神就管教了
[00:11:00.840 --> 00:11:02.240]  在管教的時候
[00:11:02.240 --> 00:11:03.560]  心裡面醒覺了
[00:11:03.560 --> 00:11:05.400]  開始呼求神
[00:11:05.400 --> 00:11:07.840]  開始懂得去求神憐憫
[00:11:07.840 --> 00:11:10.120]  神就立刻的施憐憫
[00:11:10.120 --> 00:11:11.800]  賜給他們拯救者
[00:11:11.800 --> 00:11:14.080]  因此他們重得安寧
[00:11:14.080 --> 00:11:15.840]  在安寧當中
[00:11:15.840 --> 00:11:17.480]  身心愉快
[00:11:17.480 --> 00:11:18.520]  沒問題
[00:11:18.520 --> 00:11:20.000]  又開始犯罪了
[00:11:20.000 --> 00:11:22.000]  在犯罪的時候
[00:11:22.000 --> 00:11:23.600]  神再將他們交給受敵
[00:11:23.600 --> 00:11:24.600]  去管教他們
[00:11:24.600 --> 00:11:28.440]  然後他們又開始知道要哀求神
[00:11:28.440 --> 00:11:30.040]  神又再施憐憫
[00:11:30.040 --> 00:11:32.080]  然後再給他們拯救
[00:11:32.080 --> 00:11:33.840]  有平安
[00:11:33.840 --> 00:11:38.760]  然後循環的循環又再出現
[00:11:38.760 --> 00:11:40.960]  我想問問大家
[00:11:40.960 --> 00:11:44.400]  這裡所說的循環裡面各種的情況
[00:11:44.400 --> 00:11:46.600]  哪種情況最危險?
[00:11:46.600 --> 00:11:51.640]  你說在苦難當中很危險
[00:11:51.640 --> 00:11:53.960]  有敵人來攻擊我們很危險嗎?
[00:11:53.960 --> 00:11:54.960]  沒錯
[00:11:54.960 --> 00:11:56.200]  那些情況很危險
[00:11:56.200 --> 00:12:00.440]  但那些情況會引發出人心中的醒察
[00:12:00.440 --> 00:12:02.080]  然後悔改
[00:12:02.080 --> 00:12:03.440]  然後再蒙恩
[00:12:03.440 --> 00:12:06.560]  因此你會發覺最危險的
[00:12:06.560 --> 00:12:09.200]  反而是安逸的時候
[00:12:09.200 --> 00:12:13.520]  最危險就是當你感覺到一切順暢
[00:12:13.520 --> 00:12:14.880]  安逸快樂
[00:12:14.880 --> 00:12:16.840]  工作有成果
[00:12:16.840 --> 00:12:19.080]  身體健康無恙
[00:12:19.880 --> 00:12:23.680]  可能那些時候是最危險的時間
[00:12:23.680 --> 00:12:26.040]  而在那些時刻
[00:12:26.040 --> 00:12:28.640]  人的內心要不斷去感恩
[00:12:28.640 --> 00:12:30.320]  去讚美上帝
[00:12:30.320 --> 00:12:32.040]  不要忘記上帝
[00:12:32.040 --> 00:12:35.200]  不要失去了敬畏神的心
[00:12:35.200 --> 00:12:37.760]  免得再次跌落在罪裡面
[00:12:37.760 --> 00:12:41.120]  我聽過不少弟兄姊妹的經歷
[00:12:41.120 --> 00:12:43.200]  當他們面對著困難的時候
[00:12:43.200 --> 00:12:45.680]  有位弟兄說兩年找不到工作
[00:12:45.680 --> 00:12:48.600]  生活上很艱難
[00:12:48.760 --> 00:12:50.840]  一路苦苦地尋求
[00:12:50.840 --> 00:12:52.960]  求神憐憫賜給他工作
[00:12:52.960 --> 00:12:54.440]  神很奇妙
[00:12:54.440 --> 00:12:56.080]  到適當的時候給他工作
[00:12:56.080 --> 00:12:58.360]  而且工作是非常之適合他
[00:12:58.360 --> 00:12:59.640]  開始有好的日式
[00:12:59.640 --> 00:13:00.680]  生活穩定
[00:13:00.680 --> 00:13:03.080]  上師縱容他很快就升職
[00:13:03.080 --> 00:13:05.480]  但兩年之後
[00:13:05.480 --> 00:13:08.080]  這位弟兄後來承認
[00:13:08.080 --> 00:13:11.240]  他已經完全改變了對神的心
[00:13:11.240 --> 00:13:15.400]  跟著同事到處任意生活
[00:13:15.400 --> 00:13:17.000]  花天酒地
[00:13:17.360 --> 00:13:19.200]  兩年之後已經離開了神
[00:13:19.200 --> 00:13:20.920]  已經離開了教會
[00:13:20.920 --> 00:13:24.760]  當然後來他的經歷的確有神給他管教
[00:13:24.760 --> 00:13:27.640]  他後來回頭說他的見證
[00:13:27.640 --> 00:13:29.560]  回到聖經的時候
[00:13:29.560 --> 00:13:31.600]  聖經上說出這個循環
[00:13:31.600 --> 00:13:32.760]  要我們很小心
[00:13:32.760 --> 00:13:34.320]  或者我們多看一處經文
[00:13:34.320 --> 00:13:37.000]  第一卷是聖經的生命記
[00:13:37.000 --> 00:13:43.560]  《穆世吾經》第五卷書生命記第八章
[00:13:43.560 --> 00:13:53.560]  第八章第十節
[00:13:53.560 --> 00:13:55.120]  我讀和合本
[00:13:55.120 --> 00:14:00.360]  第八章第十節
[00:14:00.360 --> 00:14:02.360]  聖經說去到應許之地
[00:14:02.360 --> 00:14:03.720]  你吃得飽足
[00:14:03.720 --> 00:14:05.600]  就要稱頌耶和華你的神
[00:14:05.600 --> 00:14:08.160]  因他將來美地此給你了
[00:14:08.160 --> 00:14:09.560]  但你要謹慎
[00:14:09.560 --> 00:14:11.680]  免得忘記耶和華你的神
[00:14:11.760 --> 00:14:13.880]  不守他的誡命典章律例
[00:14:13.880 --> 00:14:16.280]  就像我今天所吩咐你的
[00:14:16.280 --> 00:14:18.280]  恐怕你吃得飽足
[00:14:18.280 --> 00:14:20.600]  建造美好的房屋居住
[00:14:20.600 --> 00:14:23.160]  你的牛羊和金銀都增加
[00:14:23.160 --> 00:14:25.760]  那時第十四節
[00:14:25.760 --> 00:14:27.880]  你就心高氣傲
[00:14:27.880 --> 00:14:30.280]  忘記了耶和華你的神
[00:14:30.280 --> 00:14:32.400]  就是把你從埃及地
[00:14:32.400 --> 00:14:34.680]  從你遺留之家
[00:14:34.680 --> 00:14:36.960]  領出來的那一位
[00:14:36.960 --> 00:14:39.320]  然後大家看第十七節
[00:14:39.880 --> 00:14:41.160]  恐怕你心裡說
[00:14:41.160 --> 00:14:43.240]  這財富是我的力量
[00:14:43.240 --> 00:14:44.640]  是我受的能力
[00:14:44.640 --> 00:14:45.880]  是我得著的
[00:14:45.880 --> 00:14:48.600]  因此就忘記上帝
[00:14:48.600 --> 00:14:51.760]  在整個律法書裡面
[00:14:51.760 --> 00:14:53.440]  有一個很重要的焦點
[00:14:53.440 --> 00:14:56.760]  神是很想把豐盛賜給我們
[00:14:56.760 --> 00:14:58.520]  神沒有吝嗇
[00:14:58.520 --> 00:15:00.520]  祂賜萬物給我們享受
[00:15:00.520 --> 00:15:02.280]  但是神很掛心
[00:15:02.280 --> 00:15:03.960]  當人在豐盛的時候
[00:15:03.960 --> 00:15:06.360]  就以為是我自己得來的
[00:15:06.360 --> 00:15:08.280]  就忘記上帝
[00:15:08.480 --> 00:15:10.080]  不懂得去感謝祂
[00:15:10.080 --> 00:15:12.440]  祂的心就轉向邪惡
[00:15:12.440 --> 00:15:15.040]  因此祂就向上提醒
[00:15:15.040 --> 00:15:16.880]  我賜恩給你們的時候
[00:15:16.880 --> 00:15:18.680]  你們要謹慎自己
[00:15:18.680 --> 00:15:21.920]  有些時候我都問自己
[00:15:21.920 --> 00:15:25.640]  神有些時候不給我恩典
[00:15:25.640 --> 00:15:28.000]  可能是祝福我
[00:15:28.000 --> 00:15:31.960]  有些時候祂知道我的情況
[00:15:31.960 --> 00:15:34.080]  讓我稍微經歷一些苦難
[00:15:34.080 --> 00:15:35.880]  可能於我有益
[00:15:35.880 --> 00:15:38.040]  在生活上
[00:15:38.040 --> 00:15:41.000]  無論苦難或者豐盛的日子
[00:15:41.000 --> 00:15:42.160]  順利的日子
[00:15:42.160 --> 00:15:45.040]  重要的就是保存著那份
[00:15:45.040 --> 00:15:46.760]  感恩的心
[00:15:46.760 --> 00:15:48.440]  和敬畏的心
[00:15:48.440 --> 00:15:50.840]  如果神給你安殊
[00:15:50.840 --> 00:15:51.840]  你感謝祂
[00:15:51.840 --> 00:15:53.520]  但是你自己提醒自己
[00:15:53.520 --> 00:15:55.200]  我要保守自己
[00:15:55.200 --> 00:15:57.440]  免得我忘記上帝
[00:15:57.440 --> 00:16:01.160]  這是希米基在認罪的時候
[00:16:01.160 --> 00:16:03.880]  首先他們承認的一件事情
[00:16:03.880 --> 00:16:05.400]  我們回到希米基
[00:16:06.400 --> 00:16:07.160]  在第二方面
[00:16:07.160 --> 00:16:09.320]  他們接著再很清楚地承認
[00:16:09.320 --> 00:16:10.920]  這位上帝是有恩典
[00:16:10.920 --> 00:16:12.640]  有憐憫的上帝
[00:16:12.640 --> 00:16:14.160]  我們看三十節
[00:16:14.160 --> 00:16:21.240]  三十節
[00:16:21.240 --> 00:16:23.440]  他們當時承認自己多次地
[00:16:23.440 --> 00:16:24.920]  勃逆離開神
[00:16:24.920 --> 00:16:28.440]  但是神祢多年容忍他們
[00:16:28.440 --> 00:16:32.480]  祢的靈藉著祢的眾仙之勸戒他們
[00:16:32.480 --> 00:16:35.560]  祢的靈藉著祢的眾仙之勸戒他們
[00:16:35.560 --> 00:16:37.760]  他們還是不執以而聽
[00:16:37.760 --> 00:16:41.480]  所以祢把他們交在各地的民族手中
[00:16:41.480 --> 00:16:44.520]  將他們交給敵人的手中
[00:16:44.520 --> 00:16:47.160]  神是沒有寬容的
[00:16:47.160 --> 00:16:48.560]  如果聖經說
[00:16:48.560 --> 00:16:50.600]  神叫我們寬容我們的弟兄姊妹
[00:16:50.600 --> 00:16:51.520]  你可以知道
[00:16:51.520 --> 00:16:53.600]  神一定是願意寬容我們
[00:16:53.600 --> 00:16:56.880]  但是祂很清楚告訴我們
[00:16:56.880 --> 00:17:00.200]  當我們領受神的寬容的時候
[00:17:00.480 --> 00:17:03.480]  要留心、要執以而聽
[00:17:03.480 --> 00:17:05.440]  因為祂會在過程當中
[00:17:05.440 --> 00:17:06.840]  透過不同的人
[00:17:06.840 --> 00:17:08.560]  在當時透過先知
[00:17:08.560 --> 00:17:11.800]  神的靈會感動先知勸戒以色列人
[00:17:11.800 --> 00:17:15.400]  今天當你偶一軟弱跌倒
[00:17:15.400 --> 00:17:19.280]  你會發覺你的神不會放棄你的
[00:17:19.280 --> 00:17:21.640]  突然間你會發覺有個人
[00:17:21.640 --> 00:17:24.080]  走過來跟你說話提醒你
[00:17:24.080 --> 00:17:26.520]  突然間你自己讀聖經
[00:17:26.520 --> 00:17:28.200]  本來是一句很熟悉的經文
[00:17:28.200 --> 00:17:30.160]  在那一刻聖靈特別地感動
[00:17:30.160 --> 00:17:32.000]  很深刻地提醒你
[00:17:32.000 --> 00:17:33.960]  要你回轉
[00:17:33.960 --> 00:17:38.480]  或者有些淫亂的事情要你放棄
[00:17:38.480 --> 00:17:41.160]  有些欺騙的事情要你去承認
[00:17:41.160 --> 00:17:44.280]  有些得罪人的事情要你去認罪
[00:17:44.280 --> 00:17:47.240]  神的靈會是不斷地感動你
[00:17:47.240 --> 00:17:48.960]  呼喚你回頭
[00:17:48.960 --> 00:17:51.520]  因為祂很想你重得到潔淨
[00:17:51.520 --> 00:17:54.320]  就像一個父母
[00:17:54.320 --> 00:17:57.680]  看到孩子掉在沙堆上
[00:17:57.680 --> 00:17:59.400]  他全身是沙塵
[00:17:59.400 --> 00:18:00.160]  很骯髒
[00:18:00.160 --> 00:18:01.080]  馬上帶他回家
[00:18:01.080 --> 00:18:02.320]  馬上幫他洗澡
[00:18:02.320 --> 00:18:03.520]  幫他換衣服
[00:18:03.520 --> 00:18:06.240]  很想他能夠重新得到潔淨
