
[00:00:00.000 --> 00:00:06.000]  十篇二十二篇第三節這樣說
[00:03:45.000 --> 00:03:49.000]  我們真是何等的科目
[00:03:49.000 --> 00:03:54.000]  每一個教會裡頭更注重敬拜讚美
[00:03:54.000 --> 00:03:56.000]  去年在韓國
[00:03:56.000 --> 00:03:59.000]  有一次敬拜讚美大會
[00:03:59.000 --> 00:04:04.000]  在漢城的奧林匹克運動場舉行
[00:04:04.000 --> 00:04:07.000]  十萬人參加
[00:04:07.000 --> 00:04:11.000]  那是一個特別的一個敬拜讚美會
[00:04:11.000 --> 00:04:13.000]  因為他們在那個大會裡頭
[00:04:13.000 --> 00:04:18.000]  呼召大學生奉獻自己做宣教士
[00:04:18.000 --> 00:04:20.000]  這個呼召有作用嗎
[00:04:20.000 --> 00:04:24.000]  一萬人一萬個大學生出來
[00:04:24.000 --> 00:04:30.000]  到那個運動場的中間的空地
[00:04:30.000 --> 00:04:31.000]  站在那裡
[00:04:31.000 --> 00:04:33.000]  他們舉起他們的手
[00:04:33.000 --> 00:04:39.000]  他們在那裡奉獻自己要做宣教士
[00:04:39.000 --> 00:04:43.000]  這件事震動了許多人的心
[00:04:43.000 --> 00:04:45.000]  也震動了世界
[00:04:45.000 --> 00:04:49.000]  他們是在敬拜讚美的時候
[00:04:49.000 --> 00:04:52.000]  這樣的奉獻
[00:04:52.000 --> 00:04:54.000]  坐在寶座上的神
[00:04:54.000 --> 00:04:58.000]  值得我們獻身給他
[00:04:58.000 --> 00:05:00.000]  以賽亞獻身是什麼時候
[00:05:00.000 --> 00:05:05.000]  是在看見耶和華的榮耀的意象
[00:05:05.000 --> 00:05:08.000]  看見他高高坐在寶座上
[00:05:08.000 --> 00:05:13.000]  當他聽見聖哉聖哉聖哉的歌聲的時候
[00:05:13.000 --> 00:05:15.000]  他受了感動
[00:05:15.000 --> 00:05:17.000]  他得了解禁
[00:05:17.000 --> 00:05:22.000]  然後他說我在這裡請猜拳我
[00:05:22.000 --> 00:05:25.000]  他是把自己獻給那一個
[00:05:25.000 --> 00:05:29.000]  高高坐在寶座上的神
[00:05:29.000 --> 00:05:32.000]  神的無言
[00:05:32.000 --> 00:05:34.000]  神的公義
[00:05:34.000 --> 00:05:35.000]  神的慈愛
[00:05:35.000 --> 00:05:38.000]  神的能力感召他
[00:05:38.000 --> 00:05:41.000]  他把自己的生命獻上
[00:05:41.000 --> 00:05:43.000]  要見證要傳揚
[00:05:43.000 --> 00:05:49.000]  要侍奉這一位高高在上的神
[00:05:49.000 --> 00:05:52.000]  我們真是願意
[00:05:52.000 --> 00:05:55.000]  我們的一生都充滿敬拜讚美
[00:05:55.000 --> 00:05:57.000]  從這個敬拜讚美裡頭
[00:05:57.000 --> 00:06:00.000]  就把神當地的地位
[00:06:00.000 --> 00:06:03.000]  主權給還他
[00:06:03.000 --> 00:06:05.000]  我們就響應他的呼召
[00:06:05.000 --> 00:06:07.000]  順服他的旨意
[00:06:07.000 --> 00:06:12.000]  我們說我在這裡請猜拳我
[00:06:12.000 --> 00:06:15.000]  我為這次的大會又懇切地禱告
[00:06:15.000 --> 00:06:21.000]  求神把我們帶到一個回應神的地步
[00:06:21.000 --> 00:06:23.000]  回應他的愛
[00:06:23.000 --> 00:06:26.000]  又回應他的權柄
[00:06:26.000 --> 00:06:28.000]  把自己獻上
[00:06:28.000 --> 00:06:30.000]  我們整個的大會裡面
[00:06:30.000 --> 00:06:35.000]  所有的弟兄姊妹都再次把自己獻上
[00:06:35.000 --> 00:06:36.000]  對主說
[00:06:36.000 --> 00:06:41.000]  主啊我在這裡請猜拳我
[00:06:41.000 --> 00:06:44.000]  我們低頭禱告
[00:06:44.000 --> 00:06:47.000]  我們要求主充滿這個地方
[00:06:47.000 --> 00:06:49.000]  求聖靈充滿這個地方
[00:06:49.000 --> 00:06:51.000]  主的話充滿這個地方
[00:06:51.000 --> 00:06:54.000]  主的存在充滿這個地方
[00:06:54.000 --> 00:06:57.000]  更充滿在我們每一個人的心裡
[00:06:57.000 --> 00:06:59.000]  我們禱告
[00:06:59.000 --> 00:07:02.000]  我們的父我們的神
[00:07:02.000 --> 00:07:06.000]  我們在您面前向您舉目
[00:07:06.000 --> 00:07:10.000]  我們所求的就是求您建立您的寶座
[00:07:10.000 --> 00:07:12.000]  在您的教會中
[00:07:12.000 --> 00:07:14.000]  求您建立您的寶座
[00:07:14.000 --> 00:07:17.000]  在我們每一個人的心中和生活中
[00:07:17.000 --> 00:07:21.000]  我們不再隨從自己的意思
[00:07:21.000 --> 00:07:23.000]  走自己的道路
[00:07:23.000 --> 00:07:25.000]  完成自己的計畫
[00:07:25.000 --> 00:07:28.000]  我們來是先求你的國和你的義
[00:07:28.000 --> 00:07:31.000]  我們要將基督高高的舉起來
[00:07:31.000 --> 00:07:32.000]  在我們的心中
[00:07:32.000 --> 00:07:33.000]  在我們的人生中
[00:07:33.000 --> 00:07:35.000]  在我們的侍奉中
[00:07:35.000 --> 00:07:36.000]  在我們的見證中
[00:07:36.000 --> 00:07:37.000]  舉首位
[00:07:37.000 --> 00:07:40.000]  那就是你當局之位
[00:07:40.000 --> 00:07:44.000]  我們願意大會的所有的弟兄姊妹
[00:07:44.000 --> 00:07:46.000]  如同一個人
[00:07:46.000 --> 00:07:49.000]  一個心來向著你
[00:07:49.000 --> 00:07:50.000]  來跟從你
[00:07:50.000 --> 00:07:51.000]  來愛你
[00:07:51.000 --> 00:07:52.000]  來高舉你
[00:07:52.000 --> 00:07:53.000]  來榮耀你
[00:07:53.000 --> 00:07:55.000]  完成你的計畫
[00:07:55.000 --> 00:07:57.000]  在每一個人的身上
[00:07:57.000 --> 00:07:58.000]  父神啊
[00:07:58.000 --> 00:08:00.000]  恳求你
[00:08:00.000 --> 00:08:01.000]  在這次大會中
[00:08:01.000 --> 00:08:05.000]  完成您最好的計畫和旨意
[00:08:05.000 --> 00:08:06.000]  不落空
[00:08:06.000 --> 00:08:09.000]  成全在每一個人的身上
[00:08:09.000 --> 00:08:11.000]  這個時刻
[00:08:11.000 --> 00:08:14.000]  求主開我們每一個人的心
[00:08:14.000 --> 00:08:15.000]  用科目的心
[00:08:15.000 --> 00:08:17.000]  用順服的心
[00:08:17.000 --> 00:08:18.000]  用信心
[00:08:18.000 --> 00:08:19.000]  來講
[00:08:19.000 --> 00:08:20.000]  來聽
[00:08:20.000 --> 00:08:23.000]  讓我們承受
[00:08:23.000 --> 00:08:26.000]  從上頭傾倒下來的恩典
[00:08:26.000 --> 00:08:28.000]  奉主的名禱告
[00:08:28.000 --> 00:08:29.000]  阿們
[00:08:29.000 --> 00:08:34.000]  請大家再返回撒加利亞書
[00:08:34.000 --> 00:08:39.000]  我們來到第四點
[00:08:39.000 --> 00:08:42.000]  大家手中有講義
[00:08:42.000 --> 00:08:44.000]  我們來到第四點
[00:08:46.000 --> 00:08:48.000]  那就是建造
[00:08:48.000 --> 00:08:50.000]  菩薩性的
[00:08:50.000 --> 00:08:52.000]  淑陵的聖殿
[00:08:52.000 --> 00:08:53.000]  和菩薩性的
[00:08:53.000 --> 00:08:55.000]  神的國度的
[00:08:55.000 --> 00:08:59.000]  參與建造者的特性
[00:08:59.000 --> 00:09:01.000]  感謝神
[00:09:01.000 --> 00:09:04.000]  原來祂自己可以成全一切
[00:09:04.000 --> 00:09:06.000]  這個聖殿
[00:09:06.000 --> 00:09:08.000]  祂可以自己建成
[00:09:08.000 --> 00:09:09.000]  這個國度
[00:09:09.000 --> 00:09:11.000]  祂可以自己建成
[00:09:11.000 --> 00:09:13.000]  因為祂是萬鈞一環
[00:09:14.000 --> 00:09:16.000]  祂說有就有
[00:09:16.000 --> 00:09:18.000]  命利就利
[00:09:18.000 --> 00:09:20.000]  要成就成
[00:09:20.000 --> 00:09:21.000]  不需要我們
[00:09:21.000 --> 00:09:23.000]  我們算什麼
[00:09:23.000 --> 00:09:26.000]  我們是像塵土一樣的人
[00:09:26.000 --> 00:09:28.000]  何等渺小
[00:09:28.000 --> 00:09:29.000]  軟弱
[00:09:29.000 --> 00:09:32.000]  等於無由
[00:09:32.000 --> 00:09:35.000]  但是神這樣的重視我們
[00:09:35.000 --> 00:09:37.000]  這樣的愛我們
[00:09:37.000 --> 00:09:39.000]  要我們做祂的統共
[00:09:39.000 --> 00:09:43.000]  不能做祂所拯救的人
[00:09:43.000 --> 00:09:45.000]  而且做祂的兒女
[00:09:45.000 --> 00:09:46.000]  又像我們的祖說
[00:09:46.000 --> 00:09:48.000]  做祂的朋友
[00:09:48.000 --> 00:09:50.000]  我們又做祂的門徒
[00:09:50.000 --> 00:09:53.000]  我們更做祂的統共
[00:09:53.000 --> 00:09:54.000]  你不配
[00:09:54.000 --> 00:09:55.000]  我不配
[00:09:55.000 --> 00:09:56.000]  我們都不配
[00:09:56.000 --> 00:09:59.000]  超過我們所求所想
[00:09:59.000 --> 00:10:02.000]  當我們面對這樣的恩典權利的時候
[00:10:02.000 --> 00:10:04.000]  我們的手還能繡起來嗎
[00:10:04.000 --> 00:10:07.000]  我們的手還能垂下嗎
[00:10:07.000 --> 00:10:10.000]  這個大恩大愛的符照
[00:10:10.000 --> 00:10:12.000]  真是感動我們
[00:10:12.000 --> 00:10:14.000]  我們真是願意回應
[00:10:14.000 --> 00:10:15.000]  我們的手
[00:10:15.000 --> 00:10:16.000]  下垂的手
[00:10:16.000 --> 00:10:17.000]  舉起來
[00:10:17.000 --> 00:10:19.000]  我們划算的腿
[00:10:19.000 --> 00:10:20.000]  挺起來
[00:10:20.000 --> 00:10:22.000]  我們更充足奔走
[00:10:22.000 --> 00:10:24.000]  祂的道路
[00:10:24.000 --> 00:10:26.000]  不再走自己的道路
[00:10:26.000 --> 00:10:28.000]  實價在前頭
[00:10:28.000 --> 00:10:29.000]  實價在後頭
[00:10:29.000 --> 00:10:31.000]  千萬不要掉轉過來
[00:10:31.000 --> 00:10:33.000]  實價在前頭
[00:10:33.000 --> 00:10:34.000]  實價在後頭
[00:10:34.000 --> 00:10:36.000]  很容易不知不覺
[00:10:36.000 --> 00:10:37.000]  實價在前頭
[00:10:37.000 --> 00:10:39.000]  實價在後頭
[00:10:39.000 --> 00:10:41.000]  因為這四個字的聲音太相近了
[00:10:42.000 --> 00:10:43.000]  實價實價
[00:10:43.000 --> 00:10:46.000]  你多說幾次就一樣了
[00:10:46.000 --> 00:10:48.000]  有的人覺得一樣啊
[00:10:48.000 --> 00:10:50.000]  實價在前頭
[00:10:50.000 --> 00:10:51.000]  實價在前頭
[00:10:51.000 --> 00:10:52.000]  什麼分別
[00:10:52.000 --> 00:10:54.000]  哦一切的分別
[00:10:54.000 --> 00:10:56.000]  一切的分別
[00:10:56.000 --> 00:11:00.000]  造成兩種完全不同的人生
[00:11:00.000 --> 00:11:03.000]  得到完全不同的兩種的價值
[00:11:03.000 --> 00:11:08.000]  也是最後兩種完全不同的結果
[00:11:08.000 --> 00:11:11.000]  我們不是看起步
[00:11:11.000 --> 00:11:13.000]  我們是看終點
[00:11:13.000 --> 00:11:15.000]  終點最重要
[00:11:15.000 --> 00:11:18.000]  有的人起步慢一點
[00:11:18.000 --> 00:11:20.000]  最後追上去
[00:11:20.000 --> 00:11:21.000]  有人起步快一點
[00:11:21.000 --> 00:11:23.000]  最後慢下來
[00:11:23.000 --> 00:11:25.000]  被別人追上去
[00:11:25.000 --> 00:11:28.000]  有這兩種的情況
[00:11:28.000 --> 00:11:29.000]  有的人原來跑得好
[00:11:29.000 --> 00:11:31.000]  後來慢下來了
[00:11:31.000 --> 00:11:34.000]  別人後期的人追上去了
[00:11:34.000 --> 00:11:35.000]  結果
[00:11:35.000 --> 00:11:38.000]  其實三章十二節所說的
[00:11:38.000 --> 00:11:41.000]  不要叫別人奪取你的冠冕
[00:11:41.000 --> 00:11:43.000]  不是神預備的冠冕不夠
[00:11:43.000 --> 00:11:45.000]  你得我就不能得
[00:11:45.000 --> 00:11:47.000]  你得他就不能得
[00:11:47.000 --> 00:11:48.000]  絕對不是那個意思
[00:11:48.000 --> 00:11:52.000]  那是神為我原來的旨意
[00:11:52.000 --> 00:11:53.000]  要得的冠冕
[00:11:53.000 --> 00:11:54.000]  因為我退後
[00:11:54.000 --> 00:11:56.000]  因為我鬆懈
[00:11:56.000 --> 00:11:58.000]  因為我不肯向前
[00:11:58.000 --> 00:11:59.000]  不肯跟從主
[00:11:59.000 --> 00:12:02.000]  結果被那疼的人得去了
[00:12:02.000 --> 00:12:04.000]  我得不到
[00:12:05.000 --> 00:12:07.000]  感謝神
[00:12:07.000 --> 00:12:08.000]  感謝神
[00:12:08.000 --> 00:12:09.000]  祂預備了冠冕
[00:12:09.000 --> 00:12:10.000]  祂預備了賞賜
[00:12:10.000 --> 00:12:13.000]  祂預備了永遠的恩典榮耀
[00:12:13.000 --> 00:12:16.000]  為著那些向前的人
[00:12:16.000 --> 00:12:18.000]  追求的人
[00:12:18.000 --> 00:12:19.000]  努力的人
[00:12:19.000 --> 00:12:21.000]  不在家的人
[00:12:21.000 --> 00:12:25.000]  不在家的是當時辛苦
[00:12:25.000 --> 00:12:28.000]  但是後來結出來的果子
[00:12:28.000 --> 00:12:30.000]  是何等的寶貴
[00:12:30.000 --> 00:12:32.000]  讓我們看清楚
[00:12:32.000 --> 00:12:34.000]  有個淑麟的透視
[00:12:34.000 --> 00:12:36.000]  不要被世上的事
[00:12:36.000 --> 00:12:39.000]  遮掩我們的靈眼
[00:12:39.000 --> 00:12:42.000]  我們要用我們淑麟的眼睛來看
[00:12:42.000 --> 00:12:43.000]  看透
[00:12:43.000 --> 00:12:44.000]  保羅說淑麟的人
[00:12:44.000 --> 00:12:46.000]  看透萬事
[00:12:46.000 --> 00:12:50.000]  這個萬事當中包裹了一些事物
[00:12:50.000 --> 00:12:51.000]  遮住我們的視線
[00:12:51.000 --> 00:12:53.000]  讓我們去看見暫時的
[00:12:53.000 --> 00:12:56.000]  我忘記了永遠的
[00:12:56.000 --> 00:12:58.000]  看見表面的
[00:12:58.000 --> 00:13:01.000]  忘記了內在的真實的
[00:13:01.000 --> 00:13:03.000]  淑麟的透視
[00:13:03.000 --> 00:13:06.000]  就是把一切的障礙物看穿了
[00:13:06.000 --> 00:13:09.000]  看到神的那個最後的指引
[00:13:09.000 --> 00:13:11.000]  那個最高的計劃
[00:13:11.000 --> 00:13:13.000]  神對我的呼召
[00:13:13.000 --> 00:13:15.000]  那個目的
[00:13:15.000 --> 00:13:16.000]  神啊
[00:13:16.000 --> 00:13:17.000]  我的主啊
[00:13:17.000 --> 00:13:20.000]  求祢常常使我看得清楚
[00:13:20.000 --> 00:13:22.000]  祢為我定的目標
[00:13:22.000 --> 00:13:26.000]  向著這個目標來繼續的追求
[00:13:26.000 --> 00:13:28.000]  我忘記背後
[00:13:28.000 --> 00:13:30.000]  努力面前
[00:13:30.000 --> 00:13:32.000]  向著標竿直跑
[00:13:32.000 --> 00:13:34.000]  就是神在耶穌基督裡
[00:13:34.000 --> 00:13:37.000]  召我來得的獎賞
[00:13:37.000 --> 00:13:38.000]  神召你
[00:13:38.000 --> 00:13:41.000]  召我來得獎賞
[00:13:41.000 --> 00:13:43.000]  神預備好了
[00:13:43.000 --> 00:13:45.000]  保羅了解了
[00:13:45.000 --> 00:13:46.000]  看見了
[00:13:46.000 --> 00:13:48.000]  他把萬事看作本圖
[00:13:48.000 --> 00:13:50.000]  為了得這基督
[00:13:50.000 --> 00:13:53.000]  因為他知道基督是何等的寶貴
[00:13:53.000 --> 00:13:54.000]  是最寶貴
[00:13:54.000 --> 00:13:56.000]  萬有之上
[00:13:56.000 --> 00:13:57.000]  得知了他
[00:13:57.000 --> 00:14:01.000]  勝於得到世上的一切一切
[00:14:01.000 --> 00:14:02.000]  我們真是願意
[00:14:02.000 --> 00:14:03.000]  我再說一次
[00:14:03.000 --> 00:14:04.000]  像昨天
[00:14:04.000 --> 00:14:06.000]  睜大我們的眼睛
[00:14:06.000 --> 00:14:07.000]  蘇靈的眼睛
[00:14:07.000 --> 00:14:08.000]  看清楚
[00:14:08.000 --> 00:14:09.000]  看得準
[00:14:09.000 --> 00:14:10.000]  看得準
[00:14:10.000 --> 00:14:12.000]  我們就望著神
[00:14:12.000 --> 00:14:13.000]  為你
[00:14:13.000 --> 00:14:15.000]  為我定的那個目標
[00:14:15.000 --> 00:14:16.000]  來追求
[00:14:16.000 --> 00:14:17.000]  來努力
[00:14:17.000 --> 00:14:19.000]  來得獎
[00:14:19.000 --> 00:14:23.000]  這些參與者的特性是什麼
[00:14:23.000 --> 00:14:24.000]  第一
[00:14:24.000 --> 00:14:28.000]  是使人得福的人生觀
[00:14:28.000 --> 00:14:30.000]  使別人得福
[00:14:30.000 --> 00:14:32.000]  這個人生觀
[00:14:32.000 --> 00:14:33.000]  自己得福了
[00:14:33.000 --> 00:14:34.000]  感謝神
[00:14:34.000 --> 00:14:35.000]  不停在這裡
[00:14:35.000 --> 00:14:36.000]  還要做個器皿
[00:14:36.000 --> 00:14:38.000]  做個渠道
[00:14:38.000 --> 00:14:39.000]  做個工具
[00:14:39.000 --> 00:14:43.000]  讓神把他的部分恩典
[00:14:43.000 --> 00:14:46.000]  借著我們和別人分享
[00:14:46.000 --> 00:14:50.000]  這是一個新的人生的價值觀
[00:14:50.000 --> 00:14:53.000]  只有有這種價值觀的人
[00:14:53.000 --> 00:14:56.000]  才能夠真的參與
[00:14:56.000 --> 00:14:58.000]  這個大事公
[00:14:58.000 --> 00:15:00.000]  菩薩的聖殿
[00:15:00.000 --> 00:15:04.000]  菩薩的國度的建立的工程
[00:15:04.000 --> 00:15:05.000]  我們來看
[00:15:05.000 --> 00:15:07.000]  八章十三節
[00:15:07.000 --> 00:15:10.000]  八章十三節
[00:15:10.000 --> 00:15:12.000]  那個小字
[00:15:12.000 --> 00:15:13.000]  大概因為字太小了
[00:15:13.000 --> 00:15:15.000]  很多人沒有看見
[00:15:15.000 --> 00:15:17.000]  求主今天把它放大
[00:15:17.000 --> 00:15:18.000]  放大
[00:15:18.000 --> 00:15:20.000]  比別的字還要大
[00:15:20.000 --> 00:15:21.000]  讀神的話
[00:15:21.000 --> 00:15:24.000]  老年人拿個放大鏡
[00:15:24.000 --> 00:15:26.000]  放大鏡的那個圓圈
[00:15:26.000 --> 00:15:27.000]  到的地方
[00:15:27.000 --> 00:15:29.000]  字都大起來
[00:15:29.000 --> 00:15:30.000]  這老年人
[00:15:30.000 --> 00:15:32.000]  他們看的時候
[00:15:32.000 --> 00:15:34.000]  常常看見大字
[00:15:34.000 --> 00:15:36.000]  大字看得很清楚
[00:15:36.000 --> 00:15:39.000]  我們需要神的靈放大鏡
[00:15:39.000 --> 00:15:40.000]  放大鏡
[00:15:40.000 --> 00:15:41.000]  我們把它安排好
[00:15:41.000 --> 00:15:42.000]  安置好
[00:15:42.000 --> 00:15:44.000]  求神的靈放大鏡
[00:15:44.000 --> 00:15:46.000]  在這句話上
[00:15:46.000 --> 00:15:48.000]  每一個人就看見很大的字
[00:15:48.000 --> 00:15:49.000]  凸出來
[00:15:49.000 --> 00:15:51.000]  生靈工作有個特點
[00:15:51.000 --> 00:15:52.000]  平常的一句話
[00:15:52.000 --> 00:15:53.000]  你很熟悉的
[00:15:53.000 --> 00:15:54.000]  沒有意義
[00:15:54.000 --> 00:15:55.000]  沒有作用
[00:15:55.000 --> 00:15:56.000]  忽略過了
[00:15:56.000 --> 00:15:57.000]  跳過了
[00:15:57.000 --> 00:15:59.000]  但是忽然就放大了
[00:15:59.000 --> 00:16:01.000]  充滿我們的眼睛
[00:16:01.000 --> 00:16:02.000]  充滿我們的心
[00:16:02.000 --> 00:16:03.000]  充滿我們的注意
[00:16:03.000 --> 00:16:05.000]  原來如此
[00:16:05.000 --> 00:16:10.000]  我們看第八章十三節
[00:16:10.000 --> 00:16:13.000]  猶大迦和以色列迦
[00:16:13.000 --> 00:16:16.000]  你們從前
[00:16:16.000 --> 00:16:17.000]  在列國中
[00:16:17.000 --> 00:16:21.000]  這樣成為一棵驟縛的照樣
[00:16:21.000 --> 00:16:23.000]  意思是相反
[00:16:23.000 --> 00:16:25.000]  我要拯救你們
[00:16:25.000 --> 00:16:28.000]  世人稱你們為有福的小字
[00:16:28.000 --> 00:16:34.000]  或做使你們教人得福
[00:16:34.000 --> 00:16:35.000]  你們不要懼怕
[00:16:35.000 --> 00:16:38.000]  手要強壯
[00:16:38.000 --> 00:16:41.000]  這節每一個字都有意思
[00:16:41.000 --> 00:16:43.000]  我們沒有時間一一地看
[00:16:43.000 --> 00:16:44.000]  你有空的時候
[00:16:44.000 --> 00:16:46.000]  你自己來默寫
[00:16:46.000 --> 00:16:47.000]  每一句話
[00:16:47.000 --> 00:16:48.000]  每一個字
[00:16:48.000 --> 00:16:50.000]  都有意思
[00:16:50.000 --> 00:16:53.000]  從前如何如何
[00:16:53.000 --> 00:16:56.000]  現在又如何如何
[00:16:56.000 --> 00:16:58.000]  一個大的轉變
[00:16:58.000 --> 00:16:59.000]  神的恩
[00:16:59.000 --> 00:17:00.000]  生靈
[00:17:00.000 --> 00:17:03.000]  讓在每一個人的生命生活中
[00:17:03.000 --> 00:17:05.000]  造成這個大的改變
[00:17:05.000 --> 00:17:07.000]  你有過這個改變嗎
[00:17:07.000 --> 00:17:09.000]  如果還沒有
[00:17:09.000 --> 00:17:10.000]  這次大會
[00:17:10.000 --> 00:17:13.000]  是你得到這個改變
[00:17:13.000 --> 00:17:15.000]  一個時機
[00:17:15.000 --> 00:17:18.000]  過去可救助
[00:17:18.000 --> 00:17:19.000]  現在呢
[00:17:19.000 --> 00:17:21.000]  是有福
[00:17:21.000 --> 00:17:23.000]  有福
[00:17:23.000 --> 00:17:25.000]  也同時有一個意思
[00:17:25.000 --> 00:17:29.000]  叫使你們叫別人得福
[00:17:29.000 --> 00:17:30.000]  感謝主
[00:17:30.000 --> 00:17:31.000]  自己得福
[00:17:31.000 --> 00:17:33.000]  可叫別人得福
[00:17:33.000 --> 00:17:35.000]  二二一一二二
[00:17:35.000 --> 00:17:37.000]  分不開
[00:17:37.000 --> 00:17:38.000]  分不開
[00:17:38.000 --> 00:17:40.000]  讓我們把這幾個字
[00:17:40.000 --> 00:17:42.000]  合在一起
[00:17:42.000 --> 00:17:43.000]  合在一起
[00:17:43.000 --> 00:17:44.000]  這是個好的混合
[00:17:44.000 --> 00:17:46.000]  好的融合
[00:17:46.000 --> 00:17:48.000]  神恩待我
[00:17:48.000 --> 00:17:50.000]  有個目的
[00:17:50.000 --> 00:17:51.000]  要使我這個
[00:17:51.000 --> 00:17:53.000]  猛恩猛福的人
[00:17:53.000 --> 00:17:55.000]  去做一個渠道
[00:17:55.000 --> 00:17:57.000]  一個信明
[00:17:57.000 --> 00:17:59.000]  讓神可以透過我
[00:17:59.000 --> 00:18:01.000]  叫別人得福
[00:18:01.000 --> 00:18:05.000]  一個分享的人生
[00:18:05.000 --> 00:18:07.000]  我們真是願意
[00:18:07.000 --> 00:18:09.000]  今天早上伸出我們
[00:18:09.000 --> 00:18:10.000]  俗靈的雙手
[00:18:10.000 --> 00:18:13.000]  抓住這幾個字
[00:18:13.000 --> 00:18:15.000]  堅定的抓住
[00:18:15.000 --> 00:18:16.000]  祝福我
[00:18:16.000 --> 00:18:17.000]  祝福你是我這個人
[00:18:17.000 --> 00:18:20.000]  做一個叫別人得福的人
[00:18:20.000 --> 00:18:21.000]  如果如此
[00:18:21.000 --> 00:18:23.000]  你的人生充滿意義
