
[00:00:00.000 --> 00:00:04.040]  今天我們講這段經文是在《爾忽所書》的第一章
[00:02:40.080 --> 00:02:43.400]  保羅繼續說出他祈禱的內容
[00:02:43.400 --> 00:02:45.680]  「求我們主耶穌基督的神
[00:02:45.680 --> 00:02:47.000]  榮耀的父
[00:02:47.000 --> 00:02:50.200]  將那賜人智慧和啟示的靈
[00:02:50.200 --> 00:02:51.480]  賞給你們
[00:02:51.480 --> 00:02:53.320]  使你們真知道祂
[00:02:53.320 --> 00:02:55.720]  並且照明你們心中的眼睛
[00:02:55.720 --> 00:03:00.040]  使你們知道祂的恩兆有何等指望
[00:03:00.040 --> 00:03:02.280]  祂在聖道中得的基業
[00:03:02.280 --> 00:03:04.840]  有何等豐盛的榮耀」
[00:03:04.840 --> 00:03:09.280]  保羅在這裡的祈禱可以分為三部分
[00:03:09.280 --> 00:03:10.880]  第一部分
[00:03:10.880 --> 00:03:13.720]  就是他祈禱的根據是什麼呢
[00:03:13.720 --> 00:03:17.480]  就是這一群為祈禱的人
[00:03:17.480 --> 00:03:20.360]  他們已經認識了耶穌
[00:03:20.360 --> 00:03:22.200]  他們已經有一個新的生命
[00:03:22.200 --> 00:03:25.280]  現在保羅在祈求的是
[00:03:25.280 --> 00:03:29.880]  祈求他們心中的屬靈的眼睛更加明亮
[00:03:29.880 --> 00:03:33.360]  以致他們更深的去認識神
[00:03:33.360 --> 00:03:35.760]  其實正如剛才所說
[00:03:35.760 --> 00:03:37.960]  這一群信徒其實在生命當中
[00:03:37.960 --> 00:03:40.920]  已經有一個很好的心智
[00:03:40.920 --> 00:03:44.720]  無論什麼情況都繼續去跟從上帝
[00:03:44.720 --> 00:03:47.240]  但現在保羅繼續為他們祈禱
[00:03:47.240 --> 00:03:49.360]  求上帝兼顧他們的心
[00:03:49.360 --> 00:03:52.760]  也打開他們屬靈的眼睛
[00:03:52.760 --> 00:03:55.040]  讓他們更深的去認識
[00:03:55.040 --> 00:03:58.880]  上帝的保守和同在
[00:03:58.880 --> 00:04:02.360]  接著保羅在這裡的祈禱重點是什麼呢
[00:04:02.360 --> 00:04:06.840]  他就是求上帝賜一個智慧和啟示的靈
[00:04:06.840 --> 00:04:09.400]  給這一群信徒
[00:04:09.400 --> 00:04:12.080]  這個靈可以有兩方面的理解
[00:04:12.080 --> 00:04:13.840]  第一方面就是人的靈
[00:04:13.840 --> 00:04:15.840]  就是人的心靈
[00:04:15.840 --> 00:04:18.000]  如果是理解為人的心靈
[00:04:18.000 --> 00:04:20.200]  即是保羅的祈禱就是
[00:04:20.200 --> 00:04:23.320]  求上帝保守信徒的心
[00:04:23.320 --> 00:04:27.480]  讓他們能夠明白上帝的引導
[00:04:27.480 --> 00:04:29.320]  明白上帝的旨意
[00:04:29.320 --> 00:04:31.640]  好讓他們能夠去進行
[00:04:31.640 --> 00:04:34.040]  如果理解為聖靈的話
[00:04:34.040 --> 00:04:35.920]  其實保羅在這裡的祈求就是
[00:04:35.920 --> 00:04:40.200]  祈求聖靈引導一群信耶穌的人的心
[00:04:40.200 --> 00:04:43.080]  引導他們明白上帝的真理
[00:04:43.080 --> 00:04:50.480]  引導他們明白上帝給他們的生命的豐富和寶貴
[00:04:50.480 --> 00:04:53.240]  無論我們去理解是人的靈也好
[00:04:53.240 --> 00:04:54.480]  或者是聖靈也好
[00:04:54.480 --> 00:04:56.560]  其實保羅的祈求
[00:04:56.560 --> 00:05:01.360]  就是希望上帝帶領一群信徒
[00:05:01.360 --> 00:05:03.360]  能夠有一個智慧的心
[00:05:03.360 --> 00:05:05.880]  去明白上帝的引導
[00:05:05.880 --> 00:05:07.480]  上帝的心意
[00:05:07.480 --> 00:05:10.840]  接著在第三方面就是
[00:05:10.840 --> 00:05:12.760]  禱告的目的是什麼呢
[00:05:12.760 --> 00:05:14.760]  在第十八節
[00:05:14.760 --> 00:05:17.480]  下半節至二十三節
[00:05:17.480 --> 00:05:19.680]  基本上就是講到
[00:05:19.680 --> 00:05:23.160]  保羅祈禱的目的究竟是什麼
[00:05:23.160 --> 00:05:24.920]  保羅祈禱的目的
[00:05:24.920 --> 00:05:27.720]  可以說是一方面
[00:05:27.720 --> 00:05:29.560]  就是使他們知道
[00:05:29.560 --> 00:05:31.720]  而知道有三樣東西
[00:05:31.720 --> 00:05:35.840]  他的祈禱就是祈求信徒能夠明白
[00:05:35.840 --> 00:05:39.240]  知道上帝三方面的事情
[00:05:39.240 --> 00:05:42.640]  第一方面在第十八節的下半節
[00:05:42.640 --> 00:05:44.280]  保羅的祈求
[00:05:44.280 --> 00:05:46.400]  是希望一群信徒
[00:05:46.400 --> 00:05:47.880]  讓他們知道
[00:05:47.880 --> 00:05:50.360]  他們所得的救恩
[00:05:50.360 --> 00:05:52.200]  是多麼的有盼望
[00:05:52.200 --> 00:05:54.000]  上帝給人的呼召
[00:05:54.000 --> 00:05:55.760]  是多麼的有盼望
[00:05:55.760 --> 00:05:57.320]  上帝給人的呼召
[00:05:57.320 --> 00:05:58.560]  只有一個
[00:05:58.560 --> 00:06:01.040]  就是呼召人去跟從他
[00:06:01.040 --> 00:06:03.360]  跟從上帝
[00:06:03.360 --> 00:06:05.880]  跟從上帝怎樣才有資格呢
[00:06:05.880 --> 00:06:09.560]  就是首先要明白上帝的救恩
[00:06:09.560 --> 00:06:11.680]  藉著耶穌為我們的罪死
[00:06:11.680 --> 00:06:13.920]  你接著願意去相信耶穌
[00:06:13.920 --> 00:06:15.560]  為你的罪而死
[00:06:15.560 --> 00:06:19.000]  接著你願意一生的去跟從上帝
[00:06:19.000 --> 00:06:20.880]  由你信耶穌那一刻
[00:06:20.880 --> 00:06:22.880]  直至你離開世界
[00:06:22.880 --> 00:06:24.200]  整個人生
[00:06:24.200 --> 00:06:27.000]  都是跟從上帝的一個人生
[00:06:27.000 --> 00:06:28.240]  保羅在這裡說
[00:06:28.240 --> 00:06:32.720]  這是一個滿有盼望的人生
[00:06:32.720 --> 00:06:36.640]  這個盼望有兩方面的可能的意思
[00:06:36.640 --> 00:06:37.680]  第一方面就是
[00:06:37.680 --> 00:06:40.400]  他講到人死在罪裡面
[00:06:40.400 --> 00:06:41.880]  本來是很絕望的
[00:06:41.880 --> 00:06:43.080]  人是無望的
[00:06:43.080 --> 00:06:45.720]  不過上帝預備人一個救恩
[00:06:45.720 --> 00:06:48.880]  讓人在絕望當中帶來希望
[00:06:48.880 --> 00:06:51.160]  只要人願意去相信
[00:06:51.160 --> 00:06:53.800]  人就可以出死入生
[00:06:53.800 --> 00:06:57.640]  進入跟上帝相交的關係裡面
[00:06:57.640 --> 00:06:59.120]  第二個可能性
[00:06:59.120 --> 00:07:00.520]  保羅在這裡指
[00:07:00.520 --> 00:07:03.360]  無論人的情況如何
[00:07:03.360 --> 00:07:06.160]  無論人壞到什麼地步都好
[00:07:06.160 --> 00:07:10.080]  只要人願意去跟人分享這個救恩
[00:07:10.080 --> 00:07:13.120]  人就有得救的希望
[00:07:13.120 --> 00:07:14.920]  所以這個對人來說
[00:07:14.920 --> 00:07:18.760]  都是一個很大的盼望
[00:07:18.760 --> 00:07:19.760]  第二方面
[00:07:19.760 --> 00:07:23.840]  保羅祈求的是一群信徒去知道
[00:07:23.840 --> 00:07:27.200]  除了知道這個救恩是多麼有盼望之外
[00:07:27.200 --> 00:07:28.640]  第二就是
[00:07:28.640 --> 00:07:32.640]  他祈禱希望信徒知道
[00:07:32.640 --> 00:07:34.520]  一群相信耶穌的人
[00:07:34.520 --> 00:07:38.560]  其實是上帝的基業
[00:07:38.560 --> 00:07:40.560]  我們也是上帝的產業
[00:07:40.560 --> 00:07:43.120]  上帝要藉著我們這一群人
[00:07:43.120 --> 00:07:45.600]  去彰顯他的榮耀
[00:07:45.600 --> 00:07:47.000]  怎樣去彰顯呢?
[00:07:47.000 --> 00:07:49.680]  其實透過在人世間裡面
[00:07:49.680 --> 00:07:52.440]  去實踐上帝的吩咐
[00:07:52.440 --> 00:07:56.000]  以致當我們去實踐上帝吩咐的過程裡面
[00:07:56.000 --> 00:07:58.640]  上帝的榮耀就彰顯出來
[00:07:58.640 --> 00:08:02.360]  所以在《已忽所書》的第四章至第六章
[00:08:02.360 --> 00:08:05.000]  保羅講完這裡之後就繼續去講
[00:08:05.000 --> 00:08:08.120]  一個按照上帝旨意去生活的人
[00:08:08.120 --> 00:08:09.520]  會是怎樣的呢?
[00:08:09.520 --> 00:08:11.320]  就在第四章至第六章裡面
[00:08:11.320 --> 00:08:13.760]  很詳細的一個講解
[00:08:13.760 --> 00:08:16.000]  接著在第三方面
[00:08:16.000 --> 00:08:18.080]  保羅去祈禱的就是
[00:08:18.080 --> 00:08:21.280]  當人知道自己這個身份
[00:08:21.280 --> 00:08:24.040]  就是知道我們是上帝的產業
[00:08:24.040 --> 00:08:27.040]  我們要藉著上帝的吩咐
[00:08:27.040 --> 00:08:29.000]  去彰顯上帝的榮耀
[00:08:29.000 --> 00:08:30.000]  這樣
[00:08:30.000 --> 00:08:32.280]  遵行上帝的吩咐的能力
[00:08:32.280 --> 00:08:33.560]  在哪裡來的呢?
[00:08:33.560 --> 00:08:34.760]  在第三方面
[00:08:34.760 --> 00:08:36.280]  保羅就去祈禱
[00:08:36.280 --> 00:08:37.960]  希望信徒去明白
[00:08:37.960 --> 00:08:40.640]  其實我們遵行上帝的吩咐的能力
[00:08:40.640 --> 00:08:42.960]  是從上帝而來的
[00:08:42.960 --> 00:08:45.360]  在這裡保羅去講出
[00:08:45.360 --> 00:08:50.400]  去講出上帝的能力是何等的浩大
[00:08:50.400 --> 00:08:53.480]  在這裡保羅也提到
[00:08:53.480 --> 00:08:55.400]  上帝的能力是怎樣的浩大呢?
[00:08:55.400 --> 00:08:59.000]  也有三個方面的表達
[00:08:59.000 --> 00:09:00.120]  保羅在這裡去講
[00:09:00.120 --> 00:09:02.400]  上帝能力最重要的表達
[00:09:02.400 --> 00:09:04.080]  就是耶穌的復活
[00:09:04.080 --> 00:09:07.200]  耶穌從死裡面去復活
[00:09:07.200 --> 00:09:11.320]  顯示了上帝的大能
[00:09:11.320 --> 00:09:17.720]  也顯示了上帝的能力遠超過地上所有人
[00:09:17.720 --> 00:09:20.320]  或者所有的靈界所有的力量
[00:09:20.320 --> 00:09:23.960]  都不能夠高得過上帝的權柄
[00:09:23.960 --> 00:09:26.720]  在這裡藉著耶穌的死
[00:09:26.720 --> 00:09:28.360]  顯示上帝的能力
[00:09:28.360 --> 00:09:29.280]  接著
[00:09:29.280 --> 00:09:34.520]  這個能力是將萬有伏在耶穌的腳下
[00:09:34.520 --> 00:09:35.520]  在這裡去講
[00:09:35.520 --> 00:09:38.800]  當耶穌去成就了救恩之恩的時候
[00:09:38.800 --> 00:09:42.800]  上帝將一切所有的權柄都交給耶穌了
[00:09:42.800 --> 00:09:48.880]  以至到無論天上地下所有的活物
[00:09:48.880 --> 00:09:53.720]  都要在耶穌的面前跪下屈膝敬拜
[00:09:53.720 --> 00:09:55.680]  這是在《肥亞比書》第二章裏面
[00:09:55.680 --> 00:09:58.000]  保羅很詳細的講論
[00:09:58.000 --> 00:10:00.360]  第三方面保羅去講
[00:10:00.360 --> 00:10:03.200]  這個能力
[00:10:03.200 --> 00:10:08.600]  從死裏復活的能力顯明了耶穌的權柄
[00:10:08.600 --> 00:10:12.680]  而因著這個權柄顯明了耶穌的身份
[00:10:12.680 --> 00:10:18.560]  他在教會當中為最高的元首
[00:10:18.560 --> 00:10:21.080]  所以在19-23節
[00:10:21.080 --> 00:10:24.000]  正正從這三方面去顯出
[00:10:24.000 --> 00:10:28.600]  上帝的能力就在耶穌身上顯露出來
[00:10:28.600 --> 00:10:30.680]  在這段經文裏面
[00:10:30.680 --> 00:10:32.320]  很精簡
[00:10:32.320 --> 00:10:35.400]  保羅講出一些很重要的信息
[00:10:35.400 --> 00:10:39.600]  從個人生命的救恩得救
[00:10:39.600 --> 00:10:42.680]  上帝呼召人讓人有一個新的生命
[00:10:42.680 --> 00:10:45.240]  人得著這個新的生命
[00:10:45.240 --> 00:10:47.480]  其實是一個很豐富的生命
[00:10:47.480 --> 00:10:50.040]  因為我們是上帝的產業
[00:10:50.040 --> 00:10:53.880]  當人願意在生命當中遵守上帝的吩咐
[00:10:53.880 --> 00:10:56.040]  彰顯上帝的榮耀的時候
[00:10:56.040 --> 00:10:59.320]  整個教會就得著榮耀
[00:10:59.320 --> 00:11:01.200]  耶穌就是教會的頭
[00:11:01.200 --> 00:11:06.640]  他在教會當中得著應有的敬拜
[00:11:06.640 --> 00:11:08.480]  從另一個角度去講
[00:11:08.480 --> 00:11:11.880]  就是說上帝呼召人的時候
[00:11:11.880 --> 00:11:14.600]  人是得著一個生命的盼望
[00:11:14.600 --> 00:11:16.360]  亦都人有一個盼望的時候
[00:11:16.360 --> 00:11:17.840]  在人世間裏面
[00:11:17.840 --> 00:11:19.840]  你知道有一個尊貴的身份
[00:11:19.840 --> 00:11:22.000]  就是我們都是上帝的產業
[00:11:22.000 --> 00:11:25.720]  亦都知道當我們去遵守上帝吩咐的時候
[00:11:25.720 --> 00:11:28.440]  不是我們自己有多少能力去遵守
[00:11:28.440 --> 00:11:31.520]  而是上帝給我們能力去遵守
[00:11:31.520 --> 00:11:33.440]  我們是做什麼呢
[00:11:33.440 --> 00:11:37.600]  我們是願意讓聖靈引導我們的心
[00:11:37.600 --> 00:11:39.960]  去活出這些真理
[00:11:39.960 --> 00:11:45.080]  這個就是保羅在這裡提醒我們的一些真理
[00:11:45.080 --> 00:11:47.920]  在這麼簡短的經文裏面
[00:11:47.920 --> 00:11:50.120]  我們都嘗試從幾方面去看看
[00:11:50.120 --> 00:11:53.880]  究竟對我們來說有什麼提醒呢
[00:11:53.880 --> 00:11:58.280]  在這裏我們都值得去思想什麼叫做感恩
[00:11:58.280 --> 00:12:02.080]  我們去感恩通常是什麼呢
[00:12:02.080 --> 00:12:03.600]  當我們有困難
[00:12:03.600 --> 00:12:06.920]  我們祈求上帝幫我們解決這個困難
[00:12:06.920 --> 00:12:08.680]  問題解決了
[00:12:08.680 --> 00:12:10.640]  我們就感恩了
[00:12:10.640 --> 00:12:15.080]  我們很少說上帝祈禱
[00:12:15.080 --> 00:12:19.600]  祈禱之後上帝沒有回應你
[00:12:19.600 --> 00:12:21.880]  你的情況繼續很惡劣
[00:12:21.880 --> 00:12:24.240]  然後你就感恩上帝感謝你
[00:12:24.240 --> 00:12:25.840]  你沒有聽我的祈禱
[00:12:25.840 --> 00:12:28.800]  你還讓我的情況繼續一直惡劣下去
[00:12:28.800 --> 00:12:30.040]  真的感謝你
[00:12:30.040 --> 00:12:31.680]  誰有這樣的祈禱呢
[00:12:31.680 --> 00:12:33.360]  我想沒有人試過
[00:12:33.360 --> 00:12:36.920]  我們通常感恩都是從這樣的角度去
[00:12:36.920 --> 00:12:38.120]  很多時候就是
[00:12:38.120 --> 00:12:40.680]  祈禱上帝幫我解決困難
[00:12:40.680 --> 00:12:41.640]  我就感恩
[00:12:41.640 --> 00:12:43.920]  不應運我就不會感恩
[00:12:43.920 --> 00:12:46.440]  更加會埋怨上帝
[00:12:46.440 --> 00:12:50.400]  但我們在這裏看保羅感恩的態度是什麼呢
[00:12:50.400 --> 00:12:52.520]  保羅的感恩
[00:12:52.520 --> 00:12:56.120]  他其實不是記掛著個人的成敗得失
[00:12:56.120 --> 00:12:58.520]  如果大家去看保羅的一生
[00:12:58.520 --> 00:13:01.920]  他甚少記掛著自己的警方
[00:13:01.920 --> 00:13:03.320]  個人的得失
[00:13:03.320 --> 00:13:04.680]  他不是很記掛
[00:13:04.680 --> 00:13:06.360]  他記掛的是什麼呢
[00:13:06.360 --> 00:13:07.480]  是教會
[00:13:07.480 --> 00:13:10.400]  他記掛的是其他的信徒
[00:13:10.400 --> 00:13:11.480]  所以在這裏
[00:13:11.480 --> 00:13:13.080]  他為什麼而感恩呢
[00:13:13.080 --> 00:13:16.560]  他是為了已不鎖教會裏面的信徒
[00:13:16.560 --> 00:13:18.600]  他們仍然在什麼情況裏面
[00:13:18.600 --> 00:13:22.000]  有一個堅定不移的跟從耶穌的心
[00:13:22.000 --> 00:13:23.760]  他為了這個心志
[00:13:23.760 --> 00:13:25.280]  感謝上帝
[00:13:25.280 --> 00:13:26.200]  感謝神
[00:13:26.200 --> 00:13:27.800]  你們有這樣的心志
[00:13:27.800 --> 00:13:32.000]  保羅感恩的向度和焦點是這樣
[00:13:32.000 --> 00:13:35.800]  所以這個也是值得我們去學習的地方
[00:13:35.800 --> 00:13:37.000]  當我們去感恩的時候
[00:13:37.000 --> 00:13:39.280]  我們有沒有為了某某弟兄
[00:13:39.280 --> 00:13:41.920]  他在這樣的情況裏面仍然有一個
[00:13:41.920 --> 00:13:46.480]  這樣的態度去面對他的際遇
[00:13:46.480 --> 00:13:47.400]  他的人生
[00:13:47.400 --> 00:13:49.480]  為了他真的感謝上帝
[00:13:49.480 --> 00:13:50.560]  我們有沒有這樣呢
[00:13:50.560 --> 00:13:52.160]  為了教會有些事情
[00:13:52.160 --> 00:13:54.880]  這樣上帝我們感謝你
[00:13:54.880 --> 00:13:55.960]  另一方面
[00:13:55.960 --> 00:14:00.280]  保羅在這裏帶出一個新的生命
[00:14:00.280 --> 00:14:01.800]  我們藉著耶穌
[00:14:01.800 --> 00:14:03.360]  給我們一個新的生命
[00:14:03.360 --> 00:14:07.280]  這個生命是一個有盼望的生命
[00:14:07.280 --> 00:14:09.360]  有很多時候我們去看信仰
[00:14:09.360 --> 00:14:11.720]  都有一個錯誤的看法
[00:14:11.720 --> 00:14:13.960]  有些人可能去信耶穌
[00:14:13.960 --> 00:14:15.280]  有人去你傳福音
[00:14:15.280 --> 00:14:16.680]  或者你經過一段時間
[00:14:16.680 --> 00:14:18.400]  去認識什麼叫教
[00:14:18.400 --> 00:14:20.400]  然後你就信耶穌了
[00:14:20.400 --> 00:14:22.400]  他致信耶穌那一刻
[00:14:22.400 --> 00:14:24.600]  就是我信仰的結束
[00:14:24.600 --> 00:14:27.080]  接著在我信耶穌那一刻
[00:14:27.080 --> 00:14:30.400]  就我死離開世界這段時間
[00:14:30.400 --> 00:14:32.440]  我和上帝都沒有什麼關係
[00:14:32.440 --> 00:14:33.520]  當我死了之後
[00:14:33.520 --> 00:14:35.240]  在我信仰開始了
[00:14:35.240 --> 00:14:36.120]  我的信仰
[00:14:36.120 --> 00:14:39.560]  因為我已經有入天堂的門卷了
[00:14:39.560 --> 00:14:42.480]  有時候我們這樣看信仰
[00:14:42.480 --> 00:14:45.600]  我用一個例子去講這個情況
[00:14:45.600 --> 00:14:47.800]  在人間來說
[00:14:47.800 --> 00:14:49.280]  有一個關係
[00:14:49.280 --> 00:14:50.640]  我們都很普遍
[00:14:50.640 --> 00:14:53.240]  這個關係就是婚姻的關係
[00:14:53.240 --> 00:14:54.720]  結婚
[00:14:54.720 --> 00:14:56.520]  其實不同的人
[00:14:56.520 --> 00:14:57.960]  他們在結婚
[00:14:57.960 --> 00:15:00.120]  是有不同的看法的
[00:15:00.120 --> 00:15:01.600]  不知道大家知不知道
[00:15:01.600 --> 00:15:04.240]  我講出最少有兩個看法
[00:15:04.240 --> 00:15:05.400]  第一個看法就是
[00:15:05.400 --> 00:15:06.360]  有一些人
[00:15:06.360 --> 00:15:07.320]  這些人
[00:15:07.320 --> 00:15:09.960]  通常都在男性裡面出現的
[00:15:09.960 --> 00:15:11.040]  這個想法
[00:15:11.040 --> 00:15:11.880]  就是
[00:15:11.880 --> 00:15:12.840]  見到一個異性
[00:15:12.840 --> 00:15:14.760]  接著就追求
[00:15:14.760 --> 00:15:16.760]  追求如果可以的話
[00:15:16.760 --> 00:15:18.080]  那就拍拖
[00:15:18.080 --> 00:15:19.080]  拍拖之後
[00:15:19.080 --> 00:15:21.240]  接著就結婚
[00:15:21.240 --> 00:15:23.040]  結婚那一刻
[00:15:23.040 --> 00:15:24.760]  在這一類人來說
[00:15:24.760 --> 00:15:27.360]  就是我一個項目的結束
[00:15:27.360 --> 00:15:28.960]  這個項目已經很偉大了
[00:15:28.960 --> 00:15:30.920]  其實這個項目已經在人生裡面
[00:15:30.920 --> 00:15:32.560]  這個項目已經結束了
[00:15:32.560 --> 00:15:34.640]  我要進入下一個項目
[00:15:34.640 --> 00:15:36.760]  下一個項目就是我的事業
[00:15:36.760 --> 00:15:37.880]  這個項目
[00:15:37.880 --> 00:15:39.040]  所以
[00:15:39.040 --> 00:15:40.760]  有一些人他會看
[00:15:40.760 --> 00:15:43.880]  結婚就是我拍拖的結束
[00:15:43.880 --> 00:15:45.840]  我要進入去另一個階段
[00:15:45.840 --> 00:15:48.720]  另一個範疇繼續拼搏
[00:15:48.720 --> 00:15:49.840]  另一些的人
[00:15:49.840 --> 00:15:51.240]  有另一種看法
[00:15:51.240 --> 00:15:54.560]  這個通常都是在女性裡面的想法
[00:15:54.560 --> 00:15:55.480]  就是
[00:15:55.480 --> 00:15:56.600]  結婚
[00:15:56.600 --> 00:15:57.760]  就是我
[00:15:57.760 --> 00:15:59.360]  拍拖的開始
[00:15:59.360 --> 00:16:00.760]  不是拍拖開始
[00:16:00.760 --> 00:16:03.560]  拍拖的盡心開始應該這樣說
[00:16:03.560 --> 00:16:05.040]  所以在他前面
[00:16:05.040 --> 00:16:06.480]  就有一個
[00:16:06.480 --> 00:16:07.800]  應該等待著的
[00:16:07.800 --> 00:16:09.760]  是一個挺好的生活
[00:16:09.760 --> 00:16:10.600]  一個挺浪漫
[00:16:10.600 --> 00:16:13.640]  挺美好的生活等待著我去進入
[00:16:13.640 --> 00:16:14.520]  所以
[00:16:14.520 --> 00:16:15.320]  這一類
[00:16:15.320 --> 00:16:16.360]  兩個人
[00:16:16.360 --> 00:16:17.320]  兩類人
[00:16:17.320 --> 00:16:18.440]  不同的看法
[00:16:18.440 --> 00:16:19.960]  去看同一件事
[00:16:19.960 --> 00:16:20.960]  當然
[00:16:20.960 --> 00:16:23.080]  結果大家可以想像得到
[00:16:23.080 --> 00:16:24.480]  一個視為結束
[00:16:24.480 --> 00:16:25.720]  一個視為開始
[00:16:25.720 --> 00:16:27.720]  那個衝突有多大
[00:16:27.720 --> 00:16:29.440]  我用這個例子去說
[00:16:29.440 --> 00:16:32.800]  其實很多人去看信仰可能都是這樣
[00:16:32.800 --> 00:16:34.520]  有些人去看信仰就是
[00:16:34.520 --> 00:16:36.120]  當我信耶穌那一刻
[00:16:36.120 --> 00:16:38.120]  就是我信仰的結束
[00:16:38.120 --> 00:16:39.320]  我死了之後
[00:16:39.320 --> 00:16:41.880]  我的信仰就會再開始
[00:16:41.880 --> 00:16:43.040]  但有些人
[00:16:43.040 --> 00:16:44.720]  這個才是正確的態度
[00:16:44.720 --> 00:16:46.360]  當我信耶穌那一刻
[00:16:46.360 --> 00:16:49.000]  就是我新的生命的開始
[00:16:49.000 --> 00:16:50.600]  直到我離開世界
[00:16:50.600 --> 00:16:53.200]  都是一路一路的跟從上帝
[00:16:53.200 --> 00:16:55.360]  用一個
[00:16:55.360 --> 00:16:56.680]  呃
[00:16:56.680 --> 00:16:58.520]  情況去跟大家分享
[00:16:58.520 --> 00:16:59.400]  在人世間裏面
[00:16:59.400 --> 00:17:01.840]  我們都見過很多嬰孩的出生
[00:17:01.840 --> 00:17:03.640]  嬰孩的成長
[00:17:03.640 --> 00:17:05.160]  是很自然的
[00:17:05.160 --> 00:17:06.120]  他一出生
[00:17:06.120 --> 00:17:07.080]  我們不用教他
[00:17:07.080 --> 00:17:08.480]  喂你要吃東西
[00:17:08.480 --> 00:17:09.840]  你要吃東西
[00:17:09.840 --> 00:17:11.440]  你才能長大
[00:17:11.440 --> 00:17:12.840]  不用的
[00:17:12.840 --> 00:17:14.640]  他自己一出生就知道要找東西吃了
[00:17:14.640 --> 00:17:15.560]  是不是
[00:17:15.560 --> 00:17:17.160]  當然我們要協助他
[00:17:17.160 --> 00:17:19.560]  沒有人協助他就會死
[00:17:19.560 --> 00:17:20.160]  那就協助他
[00:17:20.160 --> 00:17:21.960]  但一協助不用教他
[00:17:21.960 --> 00:17:23.560]  他自己會懂的
