
[00:00:00.000 --> 00:00:03.000]  我們一起打開《新命記》第四章
[00:02:29.880 --> 00:02:31.480]  你知道你是誰嗎
[00:02:31.480 --> 00:02:33.160]  你知不知道你是誰
[00:02:33.160 --> 00:02:34.960]  如果你都不知道自己是誰
[00:02:34.960 --> 00:02:37.960]  你進去你一定會死
[00:02:37.960 --> 00:02:39.800]  在一個這麼複雜的環境裡面
[00:02:39.800 --> 00:02:41.440]  你一定沒命
[00:02:41.440 --> 00:02:43.640]  不過如果你知道自己是誰
[00:02:43.640 --> 00:02:45.200]  縱然有更多的挑戰
[00:02:45.200 --> 00:02:46.240]  有更大的困難
[00:02:46.240 --> 00:02:47.480]  有更多的隱憂
[00:02:47.480 --> 00:02:50.120]  你都可以站得住
[00:02:50.120 --> 00:02:51.320]  所以我們看這段聖經裡面
[00:02:51.320 --> 00:02:53.120]  摩西要問這個問題
[00:02:53.120 --> 00:02:55.680]  以色列人你知不知道你是誰
[00:02:55.680 --> 00:02:56.480]  然後我們很快
[00:02:56.480 --> 00:02:57.760]  今天我們的時間不是很多
[00:02:57.760 --> 00:02:59.440]  我們說第一節
[00:02:59.440 --> 00:03:01.520]  一直到第八節
[00:03:01.520 --> 00:03:03.280]  就要回答這個問題
[00:03:03.280 --> 00:03:04.960]  摩西說你要知道自己是誰嗎
[00:03:04.960 --> 00:03:06.720]  我講兩件事給你聽
[00:03:06.720 --> 00:03:10.200]  今天有機會你回去慢慢看這段聖經
[00:03:10.200 --> 00:03:12.760]  我跳著來抽裡面的重點給你看
[00:03:12.760 --> 00:03:15.040]  摩西說如果你要知道自己是誰的話
[00:03:15.040 --> 00:03:17.640]  你有兩個的標誌
[00:03:17.640 --> 00:03:19.280]  基督徒有兩個的標誌
[00:03:19.280 --> 00:03:21.280]  無論你是做什麼的職業
[00:03:21.280 --> 00:03:22.800]  無論你是多少歲
[00:03:22.800 --> 00:03:24.000]  無論你是什麼人
[00:03:24.000 --> 00:03:25.040]  你是男你是女
[00:03:25.040 --> 00:03:25.760]  沒錯
[00:03:25.760 --> 00:03:27.880]  每天我都要扮演不同的角色
[00:03:27.880 --> 00:03:29.440]  這個不是錯的事
[00:03:29.440 --> 00:03:30.720]  我是一個父親
[00:03:30.720 --> 00:03:32.520]  我也是一個丈夫
[00:03:32.520 --> 00:03:34.360]  我是一個老師
[00:03:34.360 --> 00:03:36.320]  我也是一個講員
[00:03:36.320 --> 00:03:37.000]  是不是
[00:03:37.000 --> 00:03:38.680]  我是一個目者
[00:03:38.680 --> 00:03:40.840]  有時候我跟別人傳福音的時候
[00:03:40.840 --> 00:03:42.640]  我是他們的朋友
[00:03:42.640 --> 00:03:44.400]  我們每天都扮演不同的角色
[00:03:44.400 --> 00:03:47.160]  在公司裡面你是一個角色
[00:03:47.160 --> 00:03:48.480]  回到家裡你是一個角色
[00:03:48.480 --> 00:03:50.040]  在你的朋友當中是一個角色
[00:03:50.040 --> 00:03:50.920]  這個很自然的
[00:03:50.920 --> 00:03:53.640]  我們經常要表現不同的東西
[00:03:53.640 --> 00:03:54.680]  而且我們的遭遇
[00:03:54.680 --> 00:03:56.840]  我們跟不同的人碰面的時候
[00:03:56.840 --> 00:03:58.680]  我們有很多不同的際遇
[00:03:58.680 --> 00:04:01.240]  有時候我們會被人尊重
[00:04:01.240 --> 00:04:04.400]  有時候我們在另一個環境裡面被人忽略
[00:04:04.400 --> 00:04:06.240]  有時候每個人留心聽我們
[00:04:06.240 --> 00:04:07.520]  我們說了算
[00:04:07.520 --> 00:04:08.480]  有時候在那個環境裡面
[00:04:08.480 --> 00:04:09.760]  別人當我們沒有到
[00:04:09.760 --> 00:04:11.400]  被人踩
[00:04:11.400 --> 00:04:12.800]  這些都會有發生的
[00:04:12.800 --> 00:04:14.600]  不要緊
[00:04:14.600 --> 00:04:16.000]  這些變化不要緊
[00:04:16.000 --> 00:04:18.440]  摩西說你知道自己是誰就行了
[00:04:18.440 --> 00:04:19.760]  你是誰
[00:04:19.760 --> 00:04:21.520]  摩西說有兩件事
[00:04:21.520 --> 00:04:22.920]  當我們做基督徒的時候
[00:04:22.920 --> 00:04:23.960]  我們要記住
[00:04:23.960 --> 00:04:26.960]  在我們的身份上面有兩個標誌
[00:04:26.960 --> 00:04:29.680]  是其他人沒有的
[00:04:29.680 --> 00:04:31.440]  我不一定要做老闆
[00:04:31.440 --> 00:04:33.360]  我不一定要做有錢人
[00:04:33.360 --> 00:04:36.400]  我不一定要做每個人都要注意的事情的人
[00:04:36.400 --> 00:04:37.600]  但是有兩件事
[00:04:37.600 --> 00:04:38.440]  你一定要有的
[00:04:38.440 --> 00:04:39.760]  與人不同的是什麼
[00:04:39.760 --> 00:04:40.520]  第一
[00:04:40.520 --> 00:04:41.600]  第七節
[00:04:41.600 --> 00:04:42.200]  第二
[00:04:42.200 --> 00:04:42.880]  第八節
[00:04:42.880 --> 00:04:45.000]  希望大家記住這兩節的聖經
[00:04:45.000 --> 00:04:45.960]  就好像當日摩西說的
[00:04:45.960 --> 00:04:48.080]  記住這件事
[00:04:48.080 --> 00:04:50.320]  說得很有意思
[00:04:50.320 --> 00:04:52.520]  新易館也很直接
[00:04:52.520 --> 00:04:53.600]  他說你記住兩件事
[00:04:53.600 --> 00:04:55.280]  有哪一個大國的人
[00:04:55.280 --> 00:04:56.560]  第七節
[00:04:56.560 --> 00:04:59.840]  有神與他們這樣的親近
[00:04:59.840 --> 00:05:01.920]  將耶和華我們的神
[00:05:01.920 --> 00:05:04.640]  在我們每次呼求他的時候
[00:05:04.640 --> 00:05:08.400]  與我們親近一樣
[00:05:08.400 --> 00:05:08.880]  沒錯
[00:05:08.880 --> 00:05:10.040]  你做個職業
[00:05:10.040 --> 00:05:11.440]  可能不及別人
[00:05:11.440 --> 00:05:12.800]  你的學問不及別人
[00:05:12.800 --> 00:05:14.080]  你的錢不夠別人多
[00:05:14.080 --> 00:05:16.480]  不要緊
[00:05:16.480 --> 00:05:17.680]  有一樣東西你要有的
[00:05:17.680 --> 00:05:18.760]  摩西說的
[00:05:18.760 --> 00:05:20.240]  就是究竟
[00:05:20.240 --> 00:05:21.160]  你知不知道
[00:05:21.160 --> 00:05:22.280]  你有一件事與他不同的
[00:05:22.280 --> 00:05:23.960]  就是你能夠對他們說
[00:05:23.960 --> 00:05:25.520]  讓他們問我
[00:05:25.520 --> 00:05:26.360]  你問我
[00:05:26.360 --> 00:05:27.960]  有哪一個國家
[00:05:27.960 --> 00:05:29.400]  有哪一個人
[00:05:29.400 --> 00:05:31.520]  好像我與神那麼親近
[00:05:31.520 --> 00:05:33.440]  我每次呼求他
[00:05:33.440 --> 00:05:35.640]  他都與我親近
[00:05:35.640 --> 00:05:36.200]  你說很厲害嗎
[00:05:36.200 --> 00:05:37.680]  當然厲害了
[00:05:37.680 --> 00:05:39.400]  這個很重要
[00:05:39.400 --> 00:05:41.920]  宇宙的主宰
[00:05:41.920 --> 00:05:46.640]  宇宙的主宰與我親近
[00:05:46.640 --> 00:05:48.440]  曾蔭權做了特首之後
[00:05:48.440 --> 00:05:50.000]  很多人都說認識他
[00:05:50.000 --> 00:05:50.560]  是吧
[00:05:50.560 --> 00:05:52.000]  小學時期我跟他做同學
[00:05:52.000 --> 00:05:54.120]  那時候同一條街都出來
[00:05:54.120 --> 00:05:55.280]  是吧
[00:05:55.280 --> 00:05:57.600]  曾蔭權有什麼厲害
[00:05:57.600 --> 00:05:58.720]  宇宙的主宰
[00:05:58.720 --> 00:06:01.080]  我的神與我親近
[00:06:01.080 --> 00:06:02.480]  這是我的身份
[00:06:02.480 --> 00:06:03.880]  這是我的尊嚴
[00:06:03.880 --> 00:06:06.680]  這是值得最寶貴的地方
[00:06:06.680 --> 00:06:11.200]  我們與神有一種很深刻的關係
[00:06:11.200 --> 00:06:13.880]  有很深刻的關係
[00:06:13.880 --> 00:06:15.160]  第二個
[00:06:15.160 --> 00:06:16.880]  我們的身份的特徵
[00:06:16.880 --> 00:06:18.160]  我們的象徵
[00:06:18.160 --> 00:06:19.280]  第八戰
[00:06:19.280 --> 00:06:22.000]  有哪一個大國
[00:06:22.000 --> 00:06:24.960]  有這樣的公義的律例和典章
[00:06:24.960 --> 00:06:26.000]  就像我今天
[00:06:26.000 --> 00:06:26.800]  摩西話
[00:06:26.800 --> 00:06:29.280]  在你面前所頒布的這一切的律法
[00:06:29.280 --> 00:06:31.680]  當然不是因為摩西的緣故
[00:06:31.680 --> 00:06:34.720]  摩西所頒布的就是神而來的律法
[00:06:34.720 --> 00:06:38.800]  有公義的律法和典章
[00:06:38.800 --> 00:06:40.560]  有原則的
[00:06:40.560 --> 00:06:43.520]  做人有標準
[00:06:43.520 --> 00:06:46.640]  在一個沒有標準的世界裏面的時候
[00:06:46.640 --> 00:06:48.760]  我做人有我的原則
[00:06:48.760 --> 00:06:54.120]  我有高尚的粗醜和做人的原則
[00:06:54.120 --> 00:06:56.480]  因為我有我信仰的原則
[00:06:56.480 --> 00:06:58.720]  這兩樣東西就是使每一個基督徒
[00:06:58.720 --> 00:06:59.920]  你和我
[00:06:59.920 --> 00:07:01.400]  無論我們在什麼職業
[00:07:01.400 --> 00:07:03.120]  什麼環境當中
[00:07:03.120 --> 00:07:06.120]  是與人不同的地方
[00:07:06.120 --> 00:07:07.720]  就是我了
[00:07:07.720 --> 00:07:10.120]  你是誰
[00:07:10.120 --> 00:07:11.000]  基督徒的回答說
[00:07:11.000 --> 00:07:13.320]  我知道我有兩樣東西是不同的
[00:07:13.320 --> 00:07:15.640]  我與我的神親近
[00:07:15.640 --> 00:07:16.520]  第二
[00:07:16.520 --> 00:07:19.000]  我有公義的律例和典章
[00:07:19.000 --> 00:07:20.200]  我有從神而來
[00:07:20.200 --> 00:07:23.600]  高尚的粗醜和做人的原則
[00:07:23.600 --> 00:07:26.520]  標準
[00:07:26.520 --> 00:07:28.000]  波斯經說得很有意思
[00:07:28.000 --> 00:07:29.760]  摩西說你不要以為這兩樣東西
[00:07:29.760 --> 00:07:31.960]  這兩樣東西你知道了
[00:07:31.960 --> 00:07:33.760]  那你就經常表演
[00:07:33.760 --> 00:07:35.200]  當然不是
[00:07:35.200 --> 00:07:36.840]  有些基督徒就是經常表演
[00:07:36.840 --> 00:07:37.560]  哇
[00:07:37.560 --> 00:07:38.240]  我和神怎樣
[00:07:38.240 --> 00:07:40.720]  我有很多標準和你是不同的
[00:07:40.720 --> 00:07:44.320]  於是令人神憎鬼厭
[00:07:44.320 --> 00:07:46.400]  表演是沒用的
[00:07:46.400 --> 00:07:49.560]  真正的身份是從裡面出來
[00:07:49.560 --> 00:07:50.960]  所以摩西很有意思的
[00:07:50.960 --> 00:07:54.520]  如果你想讓人看到
[00:07:54.520 --> 00:07:58.800]  驚訝這個人真的有神與他親近
[00:07:58.800 --> 00:08:01.280]  那時候你就要操練了
[00:08:01.280 --> 00:08:01.920]  怎麼操練呢
[00:08:01.920 --> 00:08:03.360]  第四節說的
[00:08:03.360 --> 00:08:04.600]  摩西說什麼
[00:08:04.600 --> 00:08:10.720]  你要緊緊的依靠耀華你的神
[00:08:10.720 --> 00:08:14.200]  唯有緊緊的依靠耀華你的神的人
[00:08:14.200 --> 00:08:14.880]  你親近他
[00:08:14.880 --> 00:08:16.120]  經常親近他
[00:08:16.120 --> 00:08:18.640]  這是平日的功夫
[00:08:18.640 --> 00:08:20.880]  不是臨到一個問題出來的時候
[00:08:20.880 --> 00:08:21.640]  才突然間發覺
[00:08:21.640 --> 00:08:22.320]  人們發覺
[00:08:22.320 --> 00:08:23.680]  咦 你不是親近神的人
[00:08:23.680 --> 00:08:25.080]  那時候說是沒用的
[00:08:25.080 --> 00:08:27.680]  在每天的生活裡面
[00:08:27.680 --> 00:08:28.760]  要緊緊的
[00:08:28.760 --> 00:08:31.200]  英文譯作hold fast
[00:08:31.200 --> 00:08:33.280]  是抓住神
[00:08:33.280 --> 00:08:35.640]  不斷的經歷他
[00:08:35.640 --> 00:08:37.480]  一個這樣的人
[00:08:37.480 --> 00:08:38.720]  在周圍的人看上來
[00:08:38.720 --> 00:08:40.200]  他知道的
[00:08:40.200 --> 00:08:42.040]  就好像在熱戀當中的人
[00:08:42.040 --> 00:08:43.560]  你不用他告訴你
[00:08:43.560 --> 00:08:44.960]  小妹妹這樣
[00:08:44.960 --> 00:08:47.440]  你就知道他在拍拖
[00:08:47.440 --> 00:08:49.680]  跟神拍拖的人一樣
[00:08:49.680 --> 00:08:50.600]  一定要跟神拍拖
[00:08:50.600 --> 00:08:51.720]  哎呀 我還沒有男朋友
[00:08:51.720 --> 00:08:52.440]  那怎麼辦
[00:08:52.440 --> 00:08:53.480]  那不是要詆毀你
[00:08:53.480 --> 00:08:54.360]  不是要
[00:08:54.360 --> 00:08:55.440]  因為是好事
[00:08:55.440 --> 00:08:56.120]  不用拍拖
[00:08:56.120 --> 00:08:57.080]  不知道多長時間
[00:08:57.080 --> 00:08:58.040]  多看多聖經
[00:08:58.040 --> 00:08:59.560]  更好
[00:08:59.560 --> 00:09:01.080]  拍拖就忙到死
[00:09:01.080 --> 00:09:04.880]  不過我們不說這件事
[00:09:04.880 --> 00:09:06.280]  與神親近一樣
[00:09:06.280 --> 00:09:07.800]  就在熱戀當中
[00:09:07.800 --> 00:09:09.760]  人們感覺得到
[00:09:09.760 --> 00:09:11.240]  有那個感覺
[00:09:11.240 --> 00:09:13.520]  當你跟人相處的時候
[00:09:13.520 --> 00:09:15.040]  這個人裡面湧出一種
[00:09:15.040 --> 00:09:18.440]  他能夠跟神有親近的氣質
[00:09:18.440 --> 00:09:20.480]  他有一種特殊的平安
[00:09:20.480 --> 00:09:22.480]  裡面有一種滿足感
[00:09:22.480 --> 00:09:24.320]  是周圍的人形形異異
[00:09:24.320 --> 00:09:26.160]  頻頻撲撲找不到回來的
[00:09:26.160 --> 00:09:27.320]  是不是
[00:09:27.320 --> 00:09:28.640]  有的 你經歷得到
[00:09:28.640 --> 00:09:30.040]  你知道有些人
[00:09:30.040 --> 00:09:31.120]  他不一定周圍告訴別人
[00:09:31.120 --> 00:09:32.000]  我跟神很好
[00:09:32.000 --> 00:09:32.400]  什麼的
[00:09:32.400 --> 00:09:33.840]  不用說很多話
[00:09:33.840 --> 00:09:34.680]  在他生活裡面
[00:09:34.680 --> 00:09:36.480]  大家做同事他就知道
[00:09:36.480 --> 00:09:37.800]  這個人裡面有一種氣質
[00:09:37.800 --> 00:09:39.800]  裡面有一種很深的平安
[00:09:39.800 --> 00:09:41.320]  有一種很深的滿足
[00:09:41.320 --> 00:09:42.880]  雖然他賺的錢不多
[00:09:42.880 --> 00:09:44.280]  但是不會像別人那樣
[00:09:44.280 --> 00:09:45.760]  哎呀 緊張緊張
[00:09:45.760 --> 00:09:46.600]  這樣那樣
[00:09:46.600 --> 00:09:47.680]  看著股票
[00:09:47.680 --> 00:09:49.680]  升升跌跌的人高高低低
[00:09:49.680 --> 00:09:51.320]  沒有 裡面有一種很好的
[00:09:51.320 --> 00:09:52.520]  知道
[00:09:52.520 --> 00:09:53.920]  那些人怎麼知道你是基督徒
[00:09:53.920 --> 00:09:55.600]  那就靠你了
[00:09:55.600 --> 00:09:56.400]  是不是
[00:09:56.400 --> 00:09:57.360]  跟你做了三年同事
[00:09:57.360 --> 00:09:58.600]  都不是知道你是基督徒
[00:09:58.600 --> 00:10:00.080]  那你就問題多了
[00:10:00.080 --> 00:10:00.920]  是不是
[00:10:00.920 --> 00:10:02.080]  我經常都說這件事
[00:10:02.080 --> 00:10:02.960]  我不想再說了
[00:10:02.960 --> 00:10:03.800]  我們北宣家
[00:10:03.800 --> 00:10:05.040]  應該不會這樣的
[00:10:05.040 --> 00:10:06.640]  有些人真的跟他做了三年同事
[00:10:06.640 --> 00:10:07.640]  都不是基督徒
[00:10:07.640 --> 00:10:09.760]  那這就肯定是別人分不出
[00:10:09.760 --> 00:10:11.400]  他是什麼國家
[00:10:11.400 --> 00:10:13.040]  剛才我說有哪個國家
[00:10:13.040 --> 00:10:14.120]  好像我跟神親近
[00:10:14.120 --> 00:10:15.360]  你說 是嗎
[00:10:15.360 --> 00:10:18.280]  因為你跟神完全沒有別人知道
[00:10:18.280 --> 00:10:20.080]  不用怕別人知道你是基督徒
[00:10:20.080 --> 00:10:22.240]  我覺得這個世界
[00:10:22.240 --> 00:10:24.520]  真的 從頭開始
[00:10:24.520 --> 00:10:25.800]  你就會告訴別人你是基督徒
[00:10:25.800 --> 00:10:28.160]  你不是要像裝空作勢那樣
[00:10:28.160 --> 00:10:29.200]  就說這些話
[00:10:29.200 --> 00:10:29.920]  很簡單的
[00:10:29.920 --> 00:10:31.680]  你吃飯之前
[00:10:31.680 --> 00:10:32.400]  就是祈禱
[00:10:32.400 --> 00:10:33.920]  你就吃吧
[00:10:33.920 --> 00:10:34.240]  是不是
[00:10:34.240 --> 00:10:35.000]  大家一起吃飯
[00:10:35.000 --> 00:10:35.520]  好好好
[00:10:35.520 --> 00:10:36.800]  大家一起吃飯
[00:10:36.800 --> 00:10:37.280]  那你不要說
[00:10:37.280 --> 00:10:38.080]  大家不要吃
[00:10:38.080 --> 00:10:38.800]  我先吃完肚子
[00:10:38.800 --> 00:10:40.360]  那你就不好
[00:10:40.360 --> 00:10:40.840]  吃吧
[00:10:40.840 --> 00:10:41.720]  大家一起吃
[00:10:41.720 --> 00:10:44.480]  那他們就開筷子吃
[00:10:44.480 --> 00:10:45.960]  或者大家拿飯盒出來吃
[00:10:45.960 --> 00:10:47.400]  或者大家一起吃東西的時候
[00:10:47.400 --> 00:10:48.440]  那你就祈禱
[00:10:48.440 --> 00:10:48.840]  沒什麼的
[00:10:48.840 --> 00:10:51.080]  你不用解釋給別人聽
[00:10:51.080 --> 00:10:51.960]  你祈禱
[00:10:51.960 --> 00:10:52.560]  我剛才都說了
[00:10:52.560 --> 00:10:53.360]  經常都說的
[00:10:53.360 --> 00:10:53.720]  你不要這樣
[00:10:53.720 --> 00:10:55.400]  擦兩下就算了
[00:10:55.400 --> 00:10:55.880]  那些是
[00:10:55.880 --> 00:10:57.960]  根本你都不緊張
[00:10:57.960 --> 00:11:00.080]  你都不珍惜自己是基督徒
[00:11:00.080 --> 00:11:00.720]  你讓別人知道
[00:11:00.720 --> 00:11:02.400]  你是很珍惜自己的信仰
[00:11:02.400 --> 00:11:05.480]  很美麗的信仰
[00:11:05.480 --> 00:11:06.680]  說起基督教信仰的時候
[00:11:06.680 --> 00:11:08.040]  說起自己的神的時候
[00:11:08.040 --> 00:11:08.440]  心裡面
[00:11:08.440 --> 00:11:09.680]  從心裡面的滿足
[00:11:09.680 --> 00:11:11.400]  就好像說起你男朋友一樣
[00:11:11.400 --> 00:11:12.200]  說起你的丈夫
[00:11:12.200 --> 00:11:14.080]  說起你的太太一樣
[00:11:14.080 --> 00:11:15.800]  那種人你知道
[00:11:15.800 --> 00:11:16.880]  這個滿足感
[00:11:16.880 --> 00:11:19.280]  有這麼深刻的屬靈經歷
[00:11:19.280 --> 00:11:22.280]  你能夠在緊緊的抓住你的神
[00:11:22.280 --> 00:11:23.000]  摩西說
[00:11:23.000 --> 00:11:24.040]  你現在開始
[00:11:24.040 --> 00:11:26.840]  就好像你在曠野裡面的時候
[00:11:26.840 --> 00:11:27.480]  有機會的時候
[00:11:27.480 --> 00:11:29.200]  你就緊緊抓住你的神的時候
[00:11:29.200 --> 00:11:30.280]  你進到這個國家
[00:11:30.280 --> 00:11:30.840]  別人就發覺
[00:11:30.840 --> 00:11:32.520]  咦,這群人是與人不同的
[00:11:32.520 --> 00:11:33.560]  因為他
[00:11:33.560 --> 00:11:35.720]  誰有一個國家的人
[00:11:35.720 --> 00:11:36.960]  好像我們這樣
[00:11:36.960 --> 00:11:37.920]  跟神這麼親近
[00:11:37.920 --> 00:11:39.840]  每次我們跟他說話的時候
[00:11:39.840 --> 00:11:41.000]  神會親近我們
[00:11:41.000 --> 00:11:41.920]  這個第一樣
[00:11:41.920 --> 00:11:43.440]  第二樣是一樣的
[00:11:43.440 --> 00:11:43.880]  不是說
[00:11:43.880 --> 00:11:45.480]  啊,那我有律例典章了
[00:11:45.480 --> 00:11:47.280]  我做基督徒是有原則的
[00:11:47.280 --> 00:11:48.320]  令到周圍的人
[00:11:48.320 --> 00:11:49.600]  哎呀,真是很怕這些人
[00:11:49.600 --> 00:11:51.000]  套著神聖的
[00:11:51.000 --> 00:11:52.320]  神聖幫我侵犯
[00:11:52.320 --> 00:11:53.680]  不一定是這樣
[00:11:53.680 --> 00:11:55.800]  而是你看見在裡面湧出來的
[00:11:55.800 --> 00:11:58.080]  就是這種做人的原則
[00:11:58.080 --> 00:12:01.680]  第五節
[00:12:01.680 --> 00:12:02.640]  第六節
[00:12:02.640 --> 00:12:03.800]  有操練的
[00:12:03.800 --> 00:12:05.680]  我看著耶和華
[00:12:05.680 --> 00:12:06.440]  我的神
[00:12:06.440 --> 00:12:07.400]  吩咐我的
[00:12:07.400 --> 00:12:09.920]  將這個律例和典章教訓你們
[00:12:09.920 --> 00:12:10.520]  怎麼樣
[00:12:10.520 --> 00:12:12.440]  好讓你們將要進入
[00:12:12.440 --> 00:12:14.240]  去得以為業的地方去
[00:12:14.240 --> 00:12:15.320]  進行
[00:12:15.320 --> 00:12:15.960]  第六節
[00:12:15.960 --> 00:12:17.040]  所以你們要
[00:12:17.040 --> 00:12:19.040]  緊守進行
[00:12:19.040 --> 00:12:21.760]  進行
[00:12:21.760 --> 00:12:23.080]  緊守進行
[00:12:23.080 --> 00:12:24.800]  進行到一個什麼地步
[00:12:24.800 --> 00:12:27.200]  進行到在萬民的眼中看來
[00:12:27.200 --> 00:12:30.880]  你們是有智慧和聰明的
[00:12:30.880 --> 00:12:32.880]  有智慧和聰明
[00:12:32.880 --> 00:12:35.880]  就是這樣
[00:12:35.880 --> 00:12:36.880]  在你
[00:12:36.880 --> 00:12:38.280]  每天的生活裡面
[00:12:38.280 --> 00:12:42.720]  緊守進行神的律例
[00:12:42.720 --> 00:12:45.160]  你用你自己的標準
[00:12:45.160 --> 00:12:46.560]  這個標準是從神而來
[00:12:46.560 --> 00:12:49.880]  標準過你的生活
[00:12:49.880 --> 00:12:51.960]  你的愛心
[00:12:51.960 --> 00:12:54.600]  你對事情的判斷
[00:12:54.600 --> 00:12:56.600]  你對自己的要求
[00:12:56.600 --> 00:12:58.600]  做人的原則
[00:12:58.600 --> 00:13:00.440]  你的勤奮
[00:13:00.440 --> 00:13:03.360]  有些事情你是無論如何都不會做的
[00:13:03.360 --> 00:13:04.800]  有些事情人人都不做的時候
[00:13:04.800 --> 00:13:05.920]  你是會去做的
[00:13:05.920 --> 00:13:07.160]  在愛心的事上
[00:13:07.160 --> 00:13:08.760]  關懷的事上
[00:13:08.760 --> 00:13:10.440]  那些被人忽略在人身上
[00:13:10.440 --> 00:13:12.640]  你反而去做
[00:13:12.640 --> 00:13:16.360]  你發覺你有了你自己的生命的一種律例
[00:13:16.360 --> 00:13:17.840]  典章在你的生命當中
[00:13:17.840 --> 00:13:18.640]  有人看得出來的
[00:13:18.640 --> 00:13:19.400]  我告訴你
[00:13:19.400 --> 00:13:21.320]  任何人都看得出來
[00:13:21.320 --> 00:13:23.920]  其實這個世界表面上好像很多人
[00:13:23.920 --> 00:13:25.480]  是看不起基督徒
[00:13:25.480 --> 00:13:26.840]  有時候會取笑你的同事
[00:13:26.840 --> 00:13:28.240]  你很神聖
[00:13:28.240 --> 00:13:28.960]  說是這麼說
[00:13:28.960 --> 00:13:30.800]  他心裡面是羨慕的
[00:13:30.800 --> 00:13:31.320]  他羨慕
[00:13:31.320 --> 00:13:32.920]  因為他沒有
[00:13:32.920 --> 00:13:34.400]  他沒有標準
[00:13:34.400 --> 00:13:35.400]  他不只是說
[00:13:35.400 --> 00:13:37.320]  他看見那些高高在上的人
[00:13:37.320 --> 00:13:39.080]  你不要被人覺得你是高高在上
