
[00:00:00.000 --> 00:00:04.000]  我們天上的父親 我們深深感恩
[00:02:21.000 --> 00:02:24.000]  我心裏面明白
[00:02:24.000 --> 00:02:26.000]  十字架和冠冕
[00:02:26.000 --> 00:02:29.000]  二者有一個必然的關係
[00:02:29.000 --> 00:02:33.000]  人要領受神給我們的冠冕
[00:02:33.000 --> 00:02:35.000]  必經一條的路
[00:02:35.000 --> 00:02:37.000]  就是十字架的路
[00:02:37.000 --> 00:02:40.000]  有些人的十字架大一點
[00:02:40.000 --> 00:02:42.000]  有些人的十字架可能小一點
[00:02:42.000 --> 00:02:46.000]  但是這是一條必經的路
[00:02:46.000 --> 00:02:50.000]  所以回想起聖經裏面保羅所講的話
[00:02:50.000 --> 00:02:54.000]  有公義的冠冕為我存留
[00:02:54.000 --> 00:02:56.000]  我的心就很羨慕
[00:02:56.000 --> 00:02:59.000]  但當我再讀的時候
[00:02:59.000 --> 00:03:00.000]  保羅很清楚講
[00:03:00.000 --> 00:03:04.000]  為何他肯定自己有公義的冠冕
[00:03:04.000 --> 00:03:07.000]  他就說因為
[00:03:07.000 --> 00:03:11.000]  因為他很清楚知道一個很清楚的原因
[00:03:11.000 --> 00:03:15.000]  就是因為那美好的仗
[00:03:15.000 --> 00:03:17.000]  他已經打過了
[00:03:17.000 --> 00:03:21.000]  當跑的路已經跑盡了
[00:03:21.000 --> 00:03:25.000]  所信的道已經守過了
[00:03:25.000 --> 00:03:27.000]  他要做的
[00:03:27.000 --> 00:03:28.000]  神所託付給他的
[00:03:28.000 --> 00:03:30.000]  他已經做完了
[00:03:30.000 --> 00:03:32.000]  神給他的份
[00:03:32.000 --> 00:03:34.000]  他去帶著信心
[00:03:34.000 --> 00:03:36.000]  他經過了
[00:03:36.000 --> 00:03:39.000]  他所領受真理的道
[00:03:39.000 --> 00:03:41.000]  他一生守著
[00:03:41.000 --> 00:03:43.000]  各位弟兄姊妹
[00:03:43.000 --> 00:03:45.000]  在你人生的路上會有很多挑戰
[00:03:45.000 --> 00:03:47.000]  令到你走不盡你的路
[00:03:47.000 --> 00:03:50.000]  不能守住你的信仰
[00:03:50.000 --> 00:03:54.000]  但是當你聽到主耶穌所講的話的時候
[00:03:54.000 --> 00:03:56.000]  他不斷勉勵我們
[00:03:56.000 --> 00:04:00.000]  堅持忍耐行完你的路
[00:04:00.000 --> 00:04:04.000]  你就必得到神要給你生命的冠冕
[00:04:04.000 --> 00:04:07.000]  當你思想到這段經文的時候
[00:04:07.000 --> 00:04:10.000]  不單單思想到末世會有什麼事發生
[00:04:10.000 --> 00:04:13.000]  更加思想我們如何能夠靠主
[00:04:13.000 --> 00:04:15.000]  堅忍
[00:04:15.000 --> 00:04:18.000]  以至能夠保存生命
[00:04:18.000 --> 00:04:21.000]  大家剛才讀到這段聖經
[00:04:21.000 --> 00:04:24.000]  六教福音第21章的這段經文
[00:04:24.000 --> 00:04:29.000]  你發覺主耶穌在講到關於末世的事情的時候
[00:04:29.000 --> 00:04:31.000]  他首先提到一件事情
[00:04:31.000 --> 00:04:34.000]  就是關於聖殿被拆毀的事情
[00:04:34.000 --> 00:04:36.000]  所以我們首先思想一件事情
[00:04:36.000 --> 00:04:39.000]  就是背棄主道的
[00:04:39.000 --> 00:04:41.000]  在末世的時候
[00:04:41.000 --> 00:04:44.000]  是必定要面對審判的
[00:04:44.000 --> 00:04:47.000]  這是主很清楚帶出的信息
[00:04:47.000 --> 00:04:50.000]  經文21章第5節提到
[00:04:50.000 --> 00:04:53.000]  有人問及關於聖殿的事情
[00:04:53.000 --> 00:04:56.000]  他們講到聖殿很美很華美
[00:04:56.000 --> 00:04:59.000]  用美石和貢物裝飾的
[00:04:59.000 --> 00:05:05.000]  大家可能都會留意到一些聖經的歷史
[00:05:05.000 --> 00:05:08.000]  在公元前19年
[00:05:08.000 --> 00:05:13.000]  當時的羅馬大希律王重建聖殿
[00:05:13.000 --> 00:05:16.000]  他所重建的聖殿比起以前
[00:05:16.000 --> 00:05:20.000]  在波斯王朝猶太人回歸
[00:05:20.000 --> 00:05:22.000]  回到聖城的時候
[00:05:22.000 --> 00:05:26.000]  他們重建的聖殿比當時的聖殿更加華美
[00:05:26.000 --> 00:05:28.000]  更加宏偉
[00:05:28.000 --> 00:05:34.000]  但為什麼大希律王會去建造聖殿呢?
[00:05:34.000 --> 00:05:36.000]  是不是他敬畏上帝?
[00:05:36.000 --> 00:05:38.000]  不是
[00:05:38.000 --> 00:05:43.000]  他是很想討人的歡心
[00:05:43.000 --> 00:05:48.000]  很想鞏固他自己在當時的政治地位
[00:05:48.000 --> 00:05:51.000]  他建造了一個很華美的聖殿
[00:05:51.000 --> 00:05:53.000]  很多人很讚賞
[00:05:53.000 --> 00:05:55.000]  欣賞這個聖殿
[00:05:55.000 --> 00:05:57.000]  這裡提到的美石
[00:05:57.000 --> 00:05:59.000]  有些考古學發現
[00:05:59.000 --> 00:06:01.000]  在當時有些大的石頭
[00:06:01.000 --> 00:06:03.000]  一長十二米
[00:06:03.000 --> 00:06:05.000]  可以闊九米
[00:06:05.000 --> 00:06:08.000]  很巨型的大美石
[00:06:08.000 --> 00:06:11.000]  他們勇於來到去裝飾聖殿
[00:06:11.000 --> 00:06:15.000]  但主耶穌突然回應一句話
[00:06:15.000 --> 00:06:18.000]  聖經說:你們所看見的一切
[00:06:18.000 --> 00:06:20.000]  日子將到沒有一塊石頭
[00:06:20.000 --> 00:06:23.000]  會留在另一塊石頭上
[00:06:23.000 --> 00:06:26.000]  而不被拆毀
[00:06:26.000 --> 00:06:29.000]  主耶穌所預言會發生的事情
[00:06:29.000 --> 00:06:31.000]  整個聖殿會被拆毀的事
[00:06:31.000 --> 00:06:36.000]  公元七十年正式的應驗了
[00:06:36.000 --> 00:06:38.000]  當讀到這段經文的時候
[00:06:38.000 --> 00:06:40.000]  你會問:為什麼耶穌會說到
[00:06:40.000 --> 00:06:42.000]  關於末世的事情的時候
[00:06:42.000 --> 00:06:44.000]  突然間說到聖殿呢?
[00:06:44.000 --> 00:06:47.000]  不單止這段地方經文說
[00:06:47.000 --> 00:06:50.000]  在後面我們剛才讀到的第二十節
[00:06:50.000 --> 00:06:54.000]  再繼續說到關於聖殿被拆毀的事情
[00:06:54.000 --> 00:06:56.000]  你會發覺主耶穌很明顯
[00:06:56.000 --> 00:06:59.000]  把耶路撒冷和聖殿被拆毀的事情
[00:06:59.000 --> 00:07:03.000]  是連繫於末世的審判
[00:07:03.000 --> 00:07:06.000]  兩件事情主將它們放在一起
[00:07:06.000 --> 00:07:08.000]  你會記得當主在世上的時候
[00:07:08.000 --> 00:07:12.000]  祂多次去呼籲耶路撒冷悔改
[00:07:12.000 --> 00:07:13.000]  你記得聖經說到
[00:07:13.000 --> 00:07:16.000]  祂為耶路撒冷哀哭
[00:07:16.000 --> 00:07:18.000]  因為他們雖然見到救恩
[00:07:18.000 --> 00:07:21.000]  見到主在末世所顯現的救恩
[00:07:21.000 --> 00:07:23.000]  但他們不願意相信
[00:07:23.000 --> 00:07:27.000]  他們拒絕基督,抗拒救恩
[00:07:27.000 --> 00:07:29.000]  因此主宣告
[00:07:29.000 --> 00:07:34.000]  耶路撒冷要面對審判的結局
[00:07:34.000 --> 00:07:37.000]  耶路撒冷也代表在當中
[00:07:37.000 --> 00:07:42.000]  神的選民不願意接受主要面對的結局
[00:07:42.000 --> 00:07:46.000]  而這個結局也代表一切
[00:07:46.000 --> 00:07:51.000]  在末世裡不聽從神的人的結局
[00:07:51.000 --> 00:08:00.000]  代表著有很多不能堅持信靠主的人的結局
[00:08:00.000 --> 00:08:02.000]  所以在讀的時候
[00:08:02.000 --> 00:08:04.000]  去到段經文的最後一部分
[00:08:04.000 --> 00:08:06.000]  我們剛才讀過的
[00:08:06.000 --> 00:08:09.000]  這裡再提到主在說
[00:08:09.000 --> 00:08:13.000]  你們看見耶路撒冷被兵圍困
[00:08:13.000 --> 00:08:19.000]  知道他很快就會成為荒蕪的地方
[00:08:19.000 --> 00:08:21.000]  聖經提到這件事的時候
[00:08:21.000 --> 00:08:23.000]  很多人都會想起
[00:08:23.000 --> 00:08:24.000]  在歷史當中
[00:08:24.000 --> 00:08:27.000]  神曾經讓他的子民
[00:08:27.000 --> 00:08:31.000]  被巴比倫帝國進入去
[00:08:31.000 --> 00:08:32.000]  擄掠他們
[00:08:32.000 --> 00:08:34.000]  拆毀整個城牆
[00:08:34.000 --> 00:08:36.000]  由大國被毀
[00:08:36.000 --> 00:08:38.000]  因為他們得罪上帝
[00:08:38.000 --> 00:08:40.000]  違背上帝
[00:08:40.000 --> 00:08:41.000]  同時你會想到
[00:08:41.000 --> 00:08:44.000]  主耶穌所說的事情
[00:08:44.000 --> 00:08:45.000]  他所預言的
[00:08:45.000 --> 00:08:49.000]  耶路撒冷在公元七十年被拆毀的事情
[00:08:49.000 --> 00:08:51.000]  很多人讀到聖經
[00:08:51.000 --> 00:08:54.000]  看見耶路撒冷被兵圍困
[00:08:54.000 --> 00:08:57.000]  這裡特別是說一些兵團的情況
[00:08:57.000 --> 00:09:00.000]  而當時的羅馬的兵團
[00:09:00.000 --> 00:09:02.000]  正正是這裡所講述的
[00:09:02.000 --> 00:09:04.000]  將會在七十年代
[00:09:04.000 --> 00:09:05.000]  七十年的時候
[00:09:05.000 --> 00:09:10.000]  這些兵團來拆毀
[00:09:10.000 --> 00:09:13.000]  圍困整個耶路撒冷城
[00:09:13.000 --> 00:09:15.000]  在這裡一切所講述的事情
[00:09:15.000 --> 00:09:17.000]  你會發覺聖經所提及的
[00:09:17.000 --> 00:09:18.000]  耶路撒冷被毀
[00:09:18.000 --> 00:09:22.000]  正是末世審判的一部分
[00:09:22.000 --> 00:09:24.000]  耶路撒冷被拆毀
[00:09:24.000 --> 00:09:26.000]  也都象徵著將來
[00:09:26.000 --> 00:09:29.000]  神的很多不忠的子民
[00:09:29.000 --> 00:09:32.000]  要面對審判
[00:09:32.000 --> 00:09:33.000]  我再說
[00:09:33.000 --> 00:09:36.000]  這裡不單單說耶路撒冷
[00:09:36.000 --> 00:09:38.000]  也都是指向
[00:09:38.000 --> 00:09:40.000]  在將來
[00:09:40.000 --> 00:09:42.000]  神很多不忠的子民
[00:09:42.000 --> 00:09:44.000]  要面對審判
[00:09:44.000 --> 00:09:48.000]  一個很重要的標記
[00:09:48.000 --> 00:09:49.000]  所以你知道為什麼
[00:09:49.000 --> 00:09:52.000]  當主耶穌講到末世很多事情的時候
[00:09:52.000 --> 00:09:58.000]  祂特別提到耶路撒冷要被毀滅
[00:09:58.000 --> 00:10:00.000]  我想回憶一件事情
[00:10:00.000 --> 00:10:03.000]  就是在過去有一位的姐妹
[00:10:03.000 --> 00:10:06.000]  她癌病過世
[00:10:06.000 --> 00:10:09.000]  但是她的情況比一般人嚴重
[00:10:09.000 --> 00:10:12.000]  因為她不單止一次癌症
[00:10:12.000 --> 00:10:15.000]  她第二次、第三次
[00:10:15.000 --> 00:10:17.000]  康復之後又再病
[00:10:17.000 --> 00:10:18.000]  康復之後又再病
[00:10:18.000 --> 00:10:21.000]  過程當中看到她很辛苦
[00:10:21.000 --> 00:10:24.000]  各種的療程過程裡面
[00:10:24.000 --> 00:10:26.000]  受盡各種的苦痛
[00:10:26.000 --> 00:10:29.000]  有人曾經問這位姐妹
[00:10:29.000 --> 00:10:34.000]  你覺不覺得神是真的愛你的
[00:10:34.000 --> 00:10:37.000]  言下之意就是
[00:10:37.000 --> 00:10:39.000]  神這樣待你
[00:10:39.000 --> 00:10:42.000]  好像不是真的愛你
[00:10:42.000 --> 00:10:45.000]  但這位姐妹很清楚表達
[00:10:45.000 --> 00:10:48.000]  她說我仍然相信
[00:10:48.000 --> 00:10:53.000]  我所信的上帝是可信的
[00:10:53.000 --> 00:10:55.000]  因此她繼續忍耐著
[00:10:55.000 --> 00:10:59.000]  面對她的很多很多的苦痛
[00:10:59.000 --> 00:11:02.000]  後來在差不多離開世界之前
[00:11:02.000 --> 00:11:05.000]  我有機會去探望她
[00:11:05.000 --> 00:11:07.000]  見到她的時候
[00:11:07.000 --> 00:11:09.000]  她同樣對我說
[00:11:09.000 --> 00:11:14.000]  我所信的神是可信的
[00:11:14.000 --> 00:11:17.000]  這位姐妹的見證
[00:11:17.000 --> 00:11:22.000]  在我內心裡面長期長時間帶給我鼓勵
[00:11:22.000 --> 00:11:24.000]  沒錯有些時候我們不能夠解釋
[00:11:24.000 --> 00:11:27.000]  為什麼有些苦難會臨到我們
[00:11:27.000 --> 00:11:32.000]  但我們仍然知道這位神是可信可靠的上帝
[00:11:32.000 --> 00:11:36.000]  仍然去信靠祂 仍然去跟隨祂
[00:11:36.000 --> 00:11:39.000]  在聖經裡面同時說到有很多不同的人物
[00:11:39.000 --> 00:11:41.000]  他們面對著很多不同的苦困
[00:11:41.000 --> 00:11:44.000]  特別希伯來書大家讀的時候會留意到
[00:11:44.000 --> 00:11:49.000]  希伯來書是向著很多在當時面對著各種的苦難
[00:11:49.000 --> 00:11:52.000]  各種逼迫的弟兄姐妹所寫的一本書
[00:11:52.000 --> 00:11:55.000]  而去到希伯來書第三章
[00:11:55.000 --> 00:11:59.000]  我特別和大家讀一讀其中兩節的經文
[00:11:59.000 --> 00:12:01.000]  作者就和弟兄姐妹說
[00:12:01.000 --> 00:12:04.000]  弟兄們你們要謹慎
[00:12:04.000 --> 00:12:08.000]  免得你們中間有人存著不信
[00:12:08.000 --> 00:12:09.000]  什麼不信呢
[00:12:09.000 --> 00:12:11.000]  邪惡不信的心
[00:12:11.000 --> 00:12:14.000]  離棄了永生的神
[00:12:14.000 --> 00:12:17.000]  在面對苦難面對逼迫的過程裡面
[00:12:17.000 --> 00:12:19.000]  他們失了信心
[00:12:19.000 --> 00:12:22.000]  他們離棄了永生的神
[00:12:22.000 --> 00:12:28.000]  然後聖經說到有他們被罪惡迷惑了
[00:12:28.000 --> 00:12:38.000]  然後說只要我們將起初確實的信心堅持到底
[00:12:38.000 --> 00:12:44.000]  最重要的是將起初確實的信心堅持到底
[00:12:44.000 --> 00:12:47.000]  就在基督裡有分裂
[00:12:47.000 --> 00:12:50.000]  面對各樣的困難的時候
[00:12:50.000 --> 00:12:52.000]  要留心
[00:12:52.000 --> 00:12:56.000]  要留心不要被罪迷惑了你
[00:12:56.000 --> 00:12:59.000]  以為神是不可靠的
[00:12:59.000 --> 00:13:04.000]  在當中小心的堅持著對主的信心
[00:13:04.000 --> 00:13:07.000]  不要因此背棄了主
[00:13:07.000 --> 00:13:11.000]  你就在基督裡有分裂
[00:13:11.000 --> 00:13:16.000]  耶路撒冷被稱為蒙愛的聖城
[00:13:16.000 --> 00:13:21.000]  但是當他們一直來到這裡不肯悔改
[00:13:21.000 --> 00:13:24.000]  聖經就提到他們要被拆毀
[00:13:24.000 --> 00:13:26.000]  在末世的時候
[00:13:26.000 --> 00:13:30.000]  很多曾經信靠上帝的人
[00:13:30.000 --> 00:13:38.000]  也都會經歷因為不忠、不悔改而承受的後果
[00:13:38.000 --> 00:13:40.000]  我們再看另一方面
[00:13:40.000 --> 00:13:43.000]  在聖經下面一直說的時候
[00:13:43.000 --> 00:13:45.000]  聖經一直提醒我們
[00:13:45.000 --> 00:13:49.000]  面對末世的時候一個很重要的方向就是
[00:13:49.000 --> 00:13:51.000]  按著神給你的旨意
[00:13:51.000 --> 00:13:56.000]  去忍耐去承受各種的逼迫和苦難
[00:13:56.000 --> 00:14:01.000]  然後你會知道你反而會保存了生命
[00:14:01.000 --> 00:14:04.000]  在經文第九節下面繼續說
[00:14:04.000 --> 00:14:08.000]  當你們聽見打仗和動亂的事不要驚慌
[00:14:08.000 --> 00:14:11.000]  因為這些事必須先發生
[00:14:11.000 --> 00:14:15.000]  但終結不會立刻就到
[00:14:15.000 --> 00:14:17.000]  其實我們今天
[00:14:17.000 --> 00:14:20.000]  當你留心看整個世局的時候
[00:14:20.000 --> 00:14:22.000]  你留意新聞
[00:14:22.000 --> 00:14:26.000]  如果你小心去留意下這幾十年的情況
[00:14:26.000 --> 00:14:30.000]  你會發覺聖經所說的很多的戰爭動亂
[00:14:30.000 --> 00:14:36.000]  很多的天災、地震、饑荒、瘟疫等等的事情
[00:14:36.000 --> 00:14:39.000]  其實是不斷增加的
[00:14:39.000 --> 00:14:42.000]  有人做很多的統計調查
[00:14:42.000 --> 00:14:46.000]  發覺地震的次數是不斷的增加
[00:14:46.000 --> 00:14:48.000]  那個頻度增加
[00:14:48.000 --> 00:14:50.000]  那個幅度也都加強
[00:14:50.000 --> 00:14:55.000]  以前一般六級的地震已經是很大的地震
[00:14:55.000 --> 00:15:00.000]  但是今天隨時會出現八級、九級的地震
[00:15:00.000 --> 00:15:02.000]  但是當聖經說到這些事情的時候
[00:15:02.000 --> 00:15:06.000]  祂提醒我們不要驚慌
[00:15:06.000 --> 00:15:08.000]  不需要擔心
[00:15:08.000 --> 00:15:09.000]  為什麼?
[00:15:09.000 --> 00:15:13.000]  因為這些事必須先發生
[00:15:13.000 --> 00:15:16.000]  意思是說這些事情都在神的掌管當中
[00:15:16.000 --> 00:15:18.000]  祂有祂的旨意
[00:15:18.000 --> 00:15:21.000]  祂要讓這些事情必先發生
[00:15:21.000 --> 00:15:25.000]  所以這句話不單單是說時間先後的問題
[00:15:25.000 --> 00:15:28.000]  而是說神的掌權
[00:15:28.000 --> 00:15:32.000]  這些事情在神的掌權當中必先發生
[00:15:32.000 --> 00:15:34.000]  不單止有這些事情
[00:15:34.000 --> 00:15:36.000]  一會兒你會再看到
[00:15:36.000 --> 00:15:39.000]  也有很多的假先知
[00:15:39.000 --> 00:15:44.000]  這些在宗教裡面出現的假先知
[00:15:44.000 --> 00:15:47.000]  他們甚至能夠做一些神跡歧視
[00:15:47.000 --> 00:15:51.000]  而且有一些就冒稱自己是基督
[00:15:51.000 --> 00:15:53.000]  如果你有機會
[00:15:53.000 --> 00:15:56.000]  看過最近在一些串流平台裡面
[00:15:56.000 --> 00:16:00.000]  講到的韓國一些邪教的事情
[00:16:00.000 --> 00:16:04.000]  你就會聽到這些人公開的說
[00:16:04.000 --> 00:16:06.000]  我就是基督
[00:16:06.000 --> 00:16:09.000]  但是迷惑了很多人的心
[00:16:09.000 --> 00:16:11.000]  但是在講這些事情的時候
[00:16:11.000 --> 00:16:13.000]  同樣講一句話
[00:16:13.000 --> 00:16:19.000]  就是你們知道這些事必須先發生
[00:16:19.000 --> 00:16:20.000]  然後接著
[00:16:20.000 --> 00:16:24.000]  但是終結不會立刻就到
[00:16:24.000 --> 00:16:30.000]  意思是說這些事情仍然要等候忍耐
[00:16:30.000 --> 00:16:32.000]  仍然要去承受
[00:16:32.000 --> 00:16:36.000]  沒錯你和我也不想面對這些事情
[00:16:36.000 --> 00:16:38.000]  但是主耶穌勉勵我們
[00:16:38.000 --> 00:16:44.000]  你們要忍耐去承受去面對
[00:16:44.000 --> 00:16:49.000]  我自己做過一些心臟的手術
[00:16:49.000 --> 00:16:53.000]  一位朋友做過一個很大的心臟的手術
[00:16:53.000 --> 00:16:58.000]  另一位他的朋友將會做同類的手術
[00:16:58.000 --> 00:17:01.000]  就問他這個手術是怎樣的
[00:17:01.000 --> 00:17:03.000]  過程是否辛苦
[00:17:03.000 --> 00:17:07.000]  這位朋友就如實告訴他
[00:17:07.000 --> 00:17:08.000]  是辛苦的
[00:17:08.000 --> 00:17:11.000]  過程有很多困難
[00:17:11.000 --> 00:17:16.000]  很辛苦要一段長時間去康復
[00:17:16.000 --> 00:17:19.000]  講完之後他就問對方
[00:17:19.000 --> 00:17:22.000]  你害不害怕
[00:17:22.000 --> 00:17:24.000]  對方看著他
[00:17:24.000 --> 00:17:25.000]  不害怕
[00:17:25.000 --> 00:17:29.000]  看到你現在這個樣子就不害怕
[00:17:29.000 --> 00:17:31.000]  看到他康復了很健康
[00:17:31.000 --> 00:17:33.000]  四處走動
[00:17:33.000 --> 00:17:37.000]  所以他說我不害怕這個手術
[00:17:37.000 --> 00:17:38.000]  他就說弟兄姊妹
[00:17:38.000 --> 00:17:42.000]  有些時候可能你要面對一些手術
[00:17:42.000 --> 00:17:45.000]  但是你看到將來的情況
[00:17:45.000 --> 00:17:48.000]  你不會害怕
[00:17:48.000 --> 00:17:52.000]  你會更加有力量去忍耐那個過程
[00:17:52.000 --> 00:17:55.000]  因此你發覺我們剛才看到希伯來書
[00:17:55.000 --> 00:17:58.000]  希伯來書裡面也同時告訴我們
[00:17:58.000 --> 00:18:00.000]  弟兄姊妹你們全心忍耐
[00:18:00.000 --> 00:18:04.000]  不拿擺在我們前頭的路程
[00:18:04.000 --> 00:18:08.000]  聖經所說的路程是一段長的賽程
[00:18:08.000 --> 00:18:10.000]  聖經說到擺在我們前面
[00:18:10.000 --> 00:18:13.000]  那個擺的主角是神
[00:18:13.000 --> 00:18:16.000]  是神將一條路擺在你的面前
[00:18:16.000 --> 00:18:19.000]  這條路可能是狹窄的
[00:18:19.000 --> 00:18:21.000]  可能是艱難的
[00:18:21.000 --> 00:18:25.000]  但是聖經就說全心忍耐
[00:18:25.000 --> 00:18:27.000]  怎樣忍耐呢
[00:18:27.000 --> 00:18:30.000]  去思想耶穌基督
[00:18:30.000 --> 00:18:32.000]  去思念這位主
[00:18:32.000 --> 00:18:34.000]  祂的給我們的榜樣
[00:18:34.000 --> 00:18:37.000]  他因擺在前面的喜樂
[00:18:37.000 --> 00:18:39.000]  就輕看了羞辱
[00:18:39.000 --> 00:18:42.000]  忍受了十字架的苦楚
[00:18:42.000 --> 00:18:46.000]  就坐在神寶座的右邊
[00:18:46.000 --> 00:18:48.000]  為何他能夠忍耐呢
[00:18:48.000 --> 00:18:52.000]  因為他看見前面的喜樂
[00:18:52.000 --> 00:18:56.000]  知道將來至終的得勝
[00:18:56.000 --> 00:18:58.000]  弟兄姊妹
[00:18:58.000 --> 00:19:00.000]  你要常常讀到聖經
[00:19:00.000 --> 00:19:03.000]  特別很多的經文提到末世的事情的時候
[00:19:03.000 --> 00:19:05.000]  常常提一件事
[00:19:05.000 --> 00:19:08.000]  我特別提到彼得前書四章
[00:19:08.000 --> 00:19:09.000]  你記不記得聖經提到
[00:19:09.000 --> 00:19:12.000]  我們會面對在末世當中很多的考驗
[00:19:12.000 --> 00:19:15.000]  聖經提到有火一般的考驗
[00:19:15.000 --> 00:19:18.000]  但彼得前書提到考驗的時候
[00:19:18.000 --> 00:19:22.000]  常常是說一種煉靜的意思
[00:19:22.000 --> 00:19:27.000]  好像一些金屬在火中融化之後
[00:19:27.000 --> 00:19:29.000]  將那些雜質排除
[00:19:29.000 --> 00:19:34.000]  以致這些金屬成為更純粹的金屬
[00:19:34.000 --> 00:19:38.000]  這些火能夠讓生命更加的煉靜
[00:19:38.000 --> 00:19:40.000]  更加的純潔
[00:19:40.000 --> 00:19:44.000]  更加的合神的旨意
[00:19:44.000 --> 00:19:47.000]  但在過程當中有時候會很艱難
[00:19:47.000 --> 00:19:51.000]  但不要出奇你們會面對
[00:19:51.000 --> 00:19:54.000]  聖經說「都要歡喜
[00:19:54.000 --> 00:19:58.000]  因為你們是與基督一同受苦」
[00:19:58.000 --> 00:20:00.000]  每當你面對一些艱難的時候
[00:20:00.000 --> 00:20:07.000]  你記得其實你的主已經一早承受十字架的輔助
[00:20:07.000 --> 00:20:12.000]  但祂告訴你十字架之後是榮耀
[00:20:12.000 --> 00:20:19.000]  而祂說「使你們也在他榮耀顯現的時候」
[00:20:19.000 --> 00:20:21.000]  稍後大家看不到
[00:20:21.000 --> 00:20:23.000]  看到了
[00:20:23.000 --> 00:20:26.000]  「在他榮耀顯現的時候」
[00:20:26.000 --> 00:20:29.000]  這句話大家一定不能忘記
[00:20:29.000 --> 00:20:33.000]  「也可以歡喜快樂」
[00:20:33.000 --> 00:20:35.000]  有人覺得很奇怪
[00:20:35.000 --> 00:20:38.000]  但當你小心思想的時候
[00:20:38.000 --> 00:20:43.000]  你就會明白當你看到一個真正永恆的事實
[00:20:43.000 --> 00:20:47.000]  是你要在神面前領受祂給你永遠榮耀的生命
[00:20:47.000 --> 00:20:54.000]  你就可以在困難當中仍然歡喜地忍耐面對
[00:20:54.000 --> 00:20:56.000]  當然我們讀到聖經的時候
[00:20:56.000 --> 00:21:00.000]  聖經提到除了很多將來或今天
[00:21:00.000 --> 00:21:03.000]  我們都會面對的天災人禍的事情
[00:21:03.000 --> 00:21:07.000]  還有就是你自己作為屬神的人
[00:21:07.000 --> 00:21:12.000]  都要面對很多個人的迫害、傷害的事情
[00:21:12.000 --> 00:21:14.000]  所以經文就會提到
[00:21:14.000 --> 00:21:19.000]  聖經提到在我們將來的日子
[00:21:19.000 --> 00:21:22.000]  在一切事情之前
[00:21:22.000 --> 00:21:24.000]  但這一切的事以前
