
[00:00:00.000 --> 00:00:06.880]  第一節成接著上一篇的訊息
[00:11:07.760 --> 00:11:10.640]  石頭滾動了在旁邊
[00:11:10.640 --> 00:11:13.640]  最奇怪的是什麼
[00:11:13.640 --> 00:11:16.400]  屍體不在
[00:11:16.400 --> 00:11:18.520]  第十二節告訴我們什麼事
[00:11:18.520 --> 00:11:19.360]  第十二節
[00:11:19.360 --> 00:11:20.760]  二十四章十二節告訴我們
[00:11:20.760 --> 00:11:25.560]  那卷包著耶穌的布料在那裡
[00:11:25.560 --> 00:11:26.640]  但屍體不在
[00:11:26.640 --> 00:11:28.920]  那才奇怪
[00:11:28.920 --> 00:11:30.760]  不是整條屍體不見了
[00:11:30.760 --> 00:11:31.800]  你明白我的意思嗎
[00:11:31.800 --> 00:11:32.920]  不是整條屍體不見了
[00:11:32.920 --> 00:11:34.240]  是布料在那裡
[00:11:34.240 --> 00:11:36.840]  包著耶穌的屍體在那裡
[00:11:36.840 --> 00:11:39.880]  但屍體不在
[00:11:39.880 --> 00:11:41.280]  那才奇怪
[00:11:41.280 --> 00:11:44.560]  這動作很高難度
[00:11:44.560 --> 00:11:45.600]  怎麼可能
[00:11:45.600 --> 00:11:47.120]  布料在那裡
[00:11:47.120 --> 00:11:49.520]  有身體的形狀
[00:11:49.520 --> 00:11:51.000]  但屍體不在
[00:11:51.000 --> 00:11:52.360]  很疑惑
[00:11:52.360 --> 00:11:53.640]  那些婦女很疑惑
[00:11:53.640 --> 00:11:54.600]  不知道發生什麼事
[00:11:54.600 --> 00:11:55.800]  在這時候
[00:11:55.800 --> 00:11:58.320]  有兩個人
[00:11:58.320 --> 00:12:02.680]  這兩個人在二十四章二十三節
[00:12:02.680 --> 00:12:04.800]  神所差派來的天使
[00:12:04.800 --> 00:12:06.360]  兩個天使
[00:12:06.360 --> 00:12:08.840]  發光向他們說
[00:12:08.840 --> 00:12:13.160]  你們為什麼在這裡找死人
[00:12:13.160 --> 00:12:18.360]  耶穌已經復活了
[00:12:18.360 --> 00:12:22.440]  接著這兩個天使就跟這批婦女說
[00:12:22.440 --> 00:12:24.200]  你要記得
[00:12:24.200 --> 00:12:26.800]  耶穌曾經說過什麼
[00:12:26.800 --> 00:12:28.040]  說過什麼
[00:12:28.040 --> 00:12:29.600]  包括三次
[00:12:29.600 --> 00:12:31.360]  路加福音第九章
[00:12:31.360 --> 00:12:33.280]  第十七章和第十八章
[00:12:33.280 --> 00:12:34.200]  說了三次
[00:12:34.200 --> 00:12:35.560]  耶穌說了什麼
[00:12:35.560 --> 00:12:39.520]  祂將會被交給祭司和民事
[00:12:39.520 --> 00:12:41.760]  被釘在十字架上
[00:12:41.760 --> 00:12:42.560]  受死
[00:12:42.560 --> 00:12:46.160]  第三天復活
[00:12:46.160 --> 00:12:47.760]  之前說過的第九章
[00:12:47.760 --> 00:12:49.360]  第十七章和第十八章
[00:12:49.360 --> 00:12:50.560]  跟從耶穌的人
[00:12:50.560 --> 00:12:51.600]  不單止十二個門徒
[00:12:51.600 --> 00:12:52.640]  包括這些婦女
[00:12:52.640 --> 00:12:56.040]  都聽過耶穌說過一次
[00:12:56.040 --> 00:12:56.640]  兩次
[00:12:56.640 --> 00:12:57.160]  三次
[00:12:57.160 --> 00:12:59.680]  祂會受死埋葬
[00:12:59.680 --> 00:13:00.920]  第三天復活
[00:13:00.920 --> 00:13:04.120]  現在天使讓他們記得
[00:13:04.120 --> 00:13:06.120]  耶穌說過什麼
[00:13:06.120 --> 00:13:07.200]  再次
[00:13:07.200 --> 00:13:09.120]  這批婦女
[00:13:09.120 --> 00:13:09.640]  釘一聲
[00:13:09.640 --> 00:13:11.360]  是的
[00:13:11.360 --> 00:13:12.680]  耶穌說過的
[00:13:12.680 --> 00:13:14.000]  真的
[00:13:14.000 --> 00:13:17.760]  所以他們就很雀躍
[00:13:17.760 --> 00:13:18.480]  記得
[00:13:18.480 --> 00:13:19.040]  很雀躍
[00:13:19.040 --> 00:13:19.840]  雀躍到什麼地步
[00:13:19.840 --> 00:13:22.840]  回到十一個門徒那裡
[00:13:22.840 --> 00:13:24.880]  出賣耶穌的猶太人已經死了
[00:13:24.880 --> 00:13:26.680]  回到十一個門徒那裡
[00:13:26.680 --> 00:13:29.320]  說回他們的經歷
[00:13:29.320 --> 00:13:31.080]  空墳墓
[00:13:31.080 --> 00:13:33.040]  天使的出現
[00:13:33.040 --> 00:13:35.560]  耶穌三次預言自己受死埋葬
[00:13:35.560 --> 00:13:38.360]  復活升天
[00:13:38.360 --> 00:13:39.960]  說回這些故事
[00:13:39.960 --> 00:13:43.240]  比特跑去
[00:13:43.240 --> 00:13:45.440]  看一看發生什麼事
[00:13:45.440 --> 00:13:48.400]  根據《約翰福音》第二十章
[00:13:48.400 --> 00:13:49.800]  不單止比特
[00:13:49.800 --> 00:13:53.400]  還有約翰他自己
[00:13:53.400 --> 00:13:56.000]  兩個人都跑去
[00:13:56.000 --> 00:13:58.480]  看一看這個事蹟
[00:13:58.480 --> 00:14:00.440]  結果是怎樣
[00:14:00.440 --> 00:14:04.000]  在門徒第十一第十二節
[00:14:04.000 --> 00:14:06.000]  說了一些人的反應
[00:14:06.000 --> 00:14:06.560]  第一
[00:14:06.560 --> 00:14:10.440]  反應就是
[00:14:10.440 --> 00:14:12.520]  很多日本人說什麼
[00:14:12.520 --> 00:14:13.960]  以為是腦作
[00:14:13.960 --> 00:14:14.800]  這些婦女
[00:14:14.800 --> 00:14:16.320]  編一個故事出來
[00:14:16.320 --> 00:14:18.360]  沒可能的事
[00:14:18.360 --> 00:14:20.160]  無稽之談
[00:14:20.160 --> 00:14:23.200]  但是比特和約翰去研究
[00:14:23.200 --> 00:14:24.160]  但是都很疑惑
[00:14:24.160 --> 00:14:25.640]  發生什麼事
[00:14:25.640 --> 00:14:28.760]  故事就停在這裡
[00:14:28.760 --> 00:14:30.960]  這個故事給我
[00:14:30.960 --> 00:14:31.960]  告訴大家
[00:14:31.960 --> 00:14:37.840]  有一個很清晰的導向
[00:14:37.840 --> 00:14:38.960]  什麼叫做
[00:14:38.960 --> 00:14:41.080]  跟從耶穌
[00:14:41.080 --> 00:14:42.760]  跟從耶穌就是
[00:14:42.760 --> 00:14:43.960]  首先你要記得
[00:14:43.960 --> 00:14:48.240]  耶穌所說的話
[00:14:48.240 --> 00:14:49.760]  然後
[00:14:49.760 --> 00:14:51.960]  知道明白祂的話之後
[00:14:51.960 --> 00:14:53.680]  然後說出來
[00:14:53.680 --> 00:14:56.360]  讓人知道
[00:14:56.360 --> 00:14:58.040]  耶穌所說的話
[00:14:58.040 --> 00:14:59.440]  你記得耶穌的說話
[00:14:59.440 --> 00:15:02.560]  說回耶穌所說的話
[00:15:02.560 --> 00:15:06.280]  不論對方有什麼反應
[00:15:06.280 --> 00:15:07.400]  其實這批婦女
[00:15:07.400 --> 00:15:08.880]  就是第一批見證到
[00:15:08.880 --> 00:15:11.360]  耶穌復活的人
[00:15:11.360 --> 00:15:13.560]  第一批
[00:15:13.560 --> 00:15:16.680]  當然臨前第十五章
[00:15:16.680 --> 00:15:19.280]  就說了有不同的人
[00:15:19.280 --> 00:15:20.040]  幾百人
[00:15:20.040 --> 00:15:21.000]  五百人
[00:15:21.000 --> 00:15:22.840]  都見過耶穌復活的事蹟
[00:15:22.840 --> 00:15:24.200]  但是第一批
[00:15:24.200 --> 00:15:25.840]  就是這批婦女
[00:15:25.840 --> 00:15:27.640]  因為她們跟從耶穌到底
[00:15:27.640 --> 00:15:28.760]  所以見過
[00:15:28.760 --> 00:15:29.480]  見到
[00:15:29.480 --> 00:15:30.560]  還有知道
[00:15:30.560 --> 00:15:34.040]  耶穌復活的是一回什麼事
[00:15:34.040 --> 00:15:35.720]  記得我們歷史
[00:15:35.720 --> 00:15:37.920]  出現過的耶穌基督
[00:15:37.920 --> 00:15:41.840]  並且宣講天國的福音
[00:15:41.840 --> 00:15:44.120]  盼望大人進入天國
[00:15:44.120 --> 00:15:47.480]  這批婦女讓我們展示
[00:15:47.480 --> 00:15:48.720]  讓我們知道
[00:15:48.720 --> 00:15:50.280]  什麼叫做跟從耶穌
[00:15:50.280 --> 00:15:51.640]  或者這麼說
[00:15:51.640 --> 00:15:53.000]  婦女所做的事
[00:15:53.000 --> 00:15:54.520]  其實都是表現出
[00:15:54.520 --> 00:15:57.440]  她們跟從耶穌的身份
[00:15:57.440 --> 00:15:59.160]  記得耶穌說的話
[00:15:59.160 --> 00:16:02.560]  說回耶穌復活的事蹟
[00:16:02.560 --> 00:16:04.160]  這就是她們的身份
[00:16:04.160 --> 00:16:06.080]  她們在世的使命
[00:16:06.080 --> 00:16:07.840]  這豈不是查孫家
[00:16:07.840 --> 00:16:09.680]  你和我的身份和使命
[00:16:09.680 --> 00:16:10.640]  記得
[00:16:10.640 --> 00:16:12.040]  打開聖經
[00:16:12.040 --> 00:16:14.240]  記得耶穌所說的話
[00:16:14.240 --> 00:16:15.680]  說回
[00:16:15.680 --> 00:16:16.760]  耶穌復活的事蹟
[00:16:16.760 --> 00:16:18.400]  空墳墓的故事
[00:16:18.400 --> 00:16:19.880]  讓人知道
[00:16:19.880 --> 00:16:21.840]  真有其事
[00:16:21.840 --> 00:16:24.280]  不單是二千年前的婦女
[00:16:24.280 --> 00:16:26.200]  為空墳墓作見證
[00:16:26.200 --> 00:16:28.920]  今天你和我都是為空墳墓作見證
[00:16:28.920 --> 00:16:30.920]  都是同一道理
[00:16:30.920 --> 00:16:33.320]  所以跟從耶穌不單止說
[00:16:33.320 --> 00:16:34.920]  我要寫幾倍十價
[00:16:34.920 --> 00:16:36.920]  更加有一個導向就是
[00:16:36.920 --> 00:16:38.920]  我們活出
