
[00:00:00.000 --> 00:00:06.000]  我最近看見我的一個理想的實現
[00:04:53.000 --> 00:04:54.000]  要德的心
[00:04:54.000 --> 00:04:56.000]  主就預備好了要給他
[00:04:56.000 --> 00:04:59.000]  如果我們不愛慕
[00:04:59.000 --> 00:05:01.000]  主不能給我們
[00:05:01.000 --> 00:05:03.000]  就算主給我們我們也不要
[00:05:03.000 --> 00:05:05.000]  我們會說主啊你看好
[00:05:05.000 --> 00:05:06.000]  我看不好
[00:05:06.000 --> 00:05:08.000]  你想給我我還不想要
[00:05:08.000 --> 00:05:10.000]  如果我們不想得
[00:05:10.000 --> 00:05:12.000]  主不能夠給我們
[00:05:12.000 --> 00:05:15.000]  就算主想給我們我們也不要
[00:05:15.000 --> 00:05:17.000]  我們要德
[00:05:17.000 --> 00:05:18.000]  主要給
[00:05:18.000 --> 00:05:19.000]  我們要德
[00:05:19.000 --> 00:05:20.000]  主要給
[00:05:20.000 --> 00:05:23.000]  這兩方面配合在一起那就完成
[00:05:23.000 --> 00:05:25.000]  我們要德
[00:05:25.000 --> 00:05:27.000]  你需要聖靈的能力
[00:05:27.000 --> 00:05:29.000]  你需要聖靈的充滿
[00:05:29.000 --> 00:05:33.000]  我們每一個人都有這個迫切的需要
[00:05:33.000 --> 00:05:34.000]  聖靈的充滿
[00:05:34.000 --> 00:05:37.000]  聖靈的能力是非常真實的一件事
[00:05:37.000 --> 00:05:39.000]  除非主錯了
[00:05:39.000 --> 00:05:41.000]  除非我們主講的謊話
[00:05:41.000 --> 00:05:44.000]  除非我們主講的不能夠兌現的話
[00:05:44.000 --> 00:05:47.000]  除非吳興階聖靈降臨是假的事
[00:05:47.000 --> 00:05:49.000]  原來歷史上沒有那回事
[00:05:49.000 --> 00:05:51.000]  是假造出來的記載
[00:05:51.000 --> 00:05:52.000]  除非那樣
[00:05:52.000 --> 00:05:56.000]  除非教會歷史裡面沒有聖靈充滿
[00:05:56.000 --> 00:05:58.000]  所成的大成就的那個見證
[00:05:58.000 --> 00:06:01.000]  如果把這些能夠否定
[00:06:01.000 --> 00:06:04.000]  我們就能夠否定聖靈充滿的真實
[00:06:04.000 --> 00:06:07.000]  和我們對聖靈充滿的需要
[00:06:07.000 --> 00:06:09.000]  感謝主
[00:06:09.000 --> 00:06:13.000]  我們的主自己何等的注重聖靈的充滿
[00:06:13.000 --> 00:06:14.000]  他講一句話
[00:06:14.000 --> 00:06:18.000]  我們我相信當時的門徒很難接受
[00:06:18.000 --> 00:06:23.000]  主說在約翰福音14章13節
[00:06:23.000 --> 00:06:24.000]  主耶穌說
[00:06:24.000 --> 00:06:26.000]  我所做的事
[00:06:26.000 --> 00:06:28.000]  信我的人也要做
[00:06:28.000 --> 00:06:31.000]  並且要做比這更大的事
[00:06:31.000 --> 00:06:34.000]  因為我往福那裡去
[00:06:34.000 --> 00:06:35.000]  從往福那裡去
[00:06:35.000 --> 00:06:37.000]  聖靈就降臨
[00:06:37.000 --> 00:06:39.000]  藉著聖靈的能力
[00:06:39.000 --> 00:06:41.000]  基督的門徒要做
[00:06:41.000 --> 00:06:44.000]  比基督在世上所做更大的事
[00:06:44.000 --> 00:06:47.000]  當時門徒怎麼能夠接受這樣的話
[00:06:47.000 --> 00:06:49.000]  他們想這怎麼可能
[00:06:49.000 --> 00:06:53.000]  我們做比主耶穌自己所做更大的事
[00:06:53.000 --> 00:06:55.000]  絕對的不可能
[00:06:55.000 --> 00:06:57.000]  但是這個話不是人講
[00:06:57.000 --> 00:06:59.000]  是主耶穌基督講
[00:06:59.000 --> 00:07:01.000]  他們當時不明白
[00:07:01.000 --> 00:07:02.000]  不能體會
[00:07:02.000 --> 00:07:03.000]  不能領受
[00:07:03.000 --> 00:07:06.000]  但是後來他們真的經歷
[00:07:06.000 --> 00:07:10.000]  真的體會這句話多麼真實
[00:07:10.000 --> 00:07:16.000]  主耶穌在他的所講的天國的比喻裡面
[00:07:16.000 --> 00:07:19.000]  也有幾句話我想大家今天早晨願意記在心裡
[00:07:19.000 --> 00:07:26.000]  馬太福音第13章
[00:07:26.000 --> 00:07:29.000]  31節到33節
[00:07:29.000 --> 00:07:33.000]  馬太福音13章31節到33節
[00:07:33.000 --> 00:07:35.000]  主有12個比喻對他們說
[00:07:35.000 --> 00:07:38.000]  天國好像一粒芥菜種
[00:07:38.000 --> 00:07:40.000]  有人拿去種在田裡
[00:07:40.000 --> 00:07:42.000]  這原是白種裡最小
[00:07:42.000 --> 00:07:45.000]  等到長起來卻被各樣的菜築大
[00:07:45.000 --> 00:07:47.000]  切成了樹
[00:07:47.000 --> 00:07:50.000]  天上的飛鳥來鳴在他的枝上
[00:07:50.000 --> 00:07:52.000]  他又對他們講個比喻說
[00:07:52.000 --> 00:07:53.000]  天國好像面罩
[00:07:53.000 --> 00:07:56.000]  有婦人拿來藏在山頭面裡
[00:07:56.000 --> 00:07:59.000]  直等全團都發起來
[00:07:59.000 --> 00:08:02.000]  主耶穌在這裡講了天國的比喻
[00:08:02.000 --> 00:08:05.000]  天國的重要的原則真理
[00:08:05.000 --> 00:08:07.000]  在這裡他告訴我們
[00:08:07.000 --> 00:08:11.000]  神的國發展的兩個基本的原則
[00:08:11.000 --> 00:08:14.000]  主清清楚楚在這裡告訴我們
[00:08:14.000 --> 00:08:17.000]  第一個原則是用芥菜種來代表
[00:08:17.000 --> 00:08:19.000]  信心
[00:08:19.000 --> 00:08:20.000]  信心的原則
[00:08:20.000 --> 00:08:24.000]  是要神的國度發展絕對絕對需要
[00:08:24.000 --> 00:08:28.000]  第二就代表聖靈的工作
[00:08:28.000 --> 00:08:30.000]  聖靈的工作
[00:08:30.000 --> 00:08:31.000]  信心的能力
[00:08:31.000 --> 00:08:33.000]  這兩樣是神的國度
[00:08:33.000 --> 00:08:39.000]  今天就說教會發展必須有兩個條件
[00:08:39.000 --> 00:08:42.000]  這是主很清楚告訴我們
[00:08:42.000 --> 00:08:45.000]  有人認為這兩個比喻在這裡是不好的意思
[00:08:45.000 --> 00:08:49.000]  但是大多數的最好的解經家
[00:08:49.000 --> 00:08:51.000]  都認為這是好的意思
[00:08:51.000 --> 00:08:54.000]  芥菜種代表信心
[00:08:54.000 --> 00:08:57.000]  種代表聖靈的工作
[00:08:57.000 --> 00:08:59.000]  大家記得在利物济裡面
[00:08:59.000 --> 00:09:02.000]  23章講到猶太人七個節期
[00:09:02.000 --> 00:09:03.000]  其中有五星節
[00:09:03.000 --> 00:09:05.000]  五星節預表聖靈的降臨
[00:09:05.000 --> 00:09:08.000]  在那個節期的時候要獻祭五星素祭
[00:09:08.000 --> 00:09:10.000]  新素祭裡面要加教
[00:09:10.000 --> 00:09:12.000]  別的地方都說出教出教出教
[00:09:12.000 --> 00:09:14.000]  那裡說加教加教
[00:09:14.000 --> 00:09:17.000]  我相信那個種就是代表聖靈
[00:09:17.000 --> 00:09:21.000]  在五星節的時候有一個新的發動的力量
[00:09:21.000 --> 00:09:25.000]  從天上降臨到基督的門徒的心中
[00:09:25.000 --> 00:09:26.000]  成立了教會
[00:09:26.000 --> 00:09:28.000]  他們就大大的改變
[00:09:28.000 --> 00:09:33.000]  原來軟弱無容懼怕退後冷淡逃避
[00:09:33.000 --> 00:09:36.000]  但現在這個天上的教在他們的裡面
[00:09:36.000 --> 00:09:38.000]  把他們的靈性發起來
[00:09:38.000 --> 00:09:40.000]  他們就活潑起來就動起來
[00:09:40.000 --> 00:09:41.000]  整個的教會動起來
[00:09:41.000 --> 00:09:43.000]  整個的建政動起來
[00:09:43.000 --> 00:09:44.000]  福音動起來
[00:09:44.000 --> 00:09:47.000]  他們就把福音傳遍耶路撒冷
[00:09:47.000 --> 00:09:50.000]  然後從耶路撒冷到地極
[00:09:50.000 --> 00:09:53.000]  我們想一想當時主耶穌的門徒說
[00:09:53.000 --> 00:09:55.000]  聖靈降臨在你們身上
[00:09:55.000 --> 00:09:58.000]  你們就必得出能力從耶路撒冷直到地極做我的見證
[00:09:58.000 --> 00:10:02.000]  他們心裡想到地極啊
[00:10:02.000 --> 00:10:03.000]  地極有多遠呢
[00:10:03.000 --> 00:10:06.000]  我們這些人要把福音傳到地極談何容易啊
[00:10:06.000 --> 00:10:08.000]  我們想想我們自己
[00:10:08.000 --> 00:10:11.000]  今天我們說把福音傳遍世界
[00:10:11.000 --> 00:10:12.000]  把福音傳遍世界
[00:10:12.000 --> 00:10:13.000]  我們心裡想什麼呢
[00:10:13.000 --> 00:10:15.000]  人口增加的這麼快
[00:10:15.000 --> 00:10:16.000]  我們哪裡能夠做到
[00:10:16.000 --> 00:10:17.000]  我們哪裡能夠做到
[00:10:17.000 --> 00:10:18.000]  我們這些人這麼軟弱
[00:10:18.000 --> 00:10:19.000]  教會這麼軟弱
[00:10:19.000 --> 00:10:21.000]  我們哪裡能夠做到
[00:10:21.000 --> 00:10:23.000]  我們就心裡實際的感覺
[00:10:23.000 --> 00:10:25.000]  我們這樣想
[00:10:25.000 --> 00:10:27.000]  如果我們都這樣想
[00:10:27.000 --> 00:10:29.000]  今天福音已經傳遍世界
[00:10:29.000 --> 00:10:31.000]  這麼多的地方我們還這樣想
[00:10:31.000 --> 00:10:32.000]  那何況當日
[00:10:32.000 --> 00:10:35.000]  何況當日門徒那麼少數的人
[00:10:35.000 --> 00:10:39.000]  聽見主說你們要把我的福音傳到地極
[00:10:39.000 --> 00:10:41.000]  他們什麼感覺
[00:10:41.000 --> 00:10:44.000]  他們的感覺還不如我們的感覺
[00:10:44.000 --> 00:10:48.000]  但是當時主耶穌確定的告訴他們
[00:10:48.000 --> 00:10:50.000]  聖靈降臨在你們身上
[00:10:50.000 --> 00:10:52.000]  你們就必得著能力
[00:10:52.000 --> 00:10:55.000]  從耶路撒冷直到地極做我的見證
[00:10:55.000 --> 00:10:57.000]  他們領受了
[00:10:57.000 --> 00:11:00.000]  過了幾天他們就經歷了
[00:11:00.000 --> 00:11:02.000]  聖靈就降臨在他們身上
[00:11:02.000 --> 00:11:04.000]  充滿在他們裡面
[00:11:04.000 --> 00:11:05.000]  把他們完全的改變
[00:11:05.000 --> 00:11:08.000]  是他們過去完全沒有經歷過的
[00:11:08.000 --> 00:11:09.000]  感謝主
[00:11:09.000 --> 00:11:12.000]  從那個時候開始他們有了新的信心
[00:11:12.000 --> 00:11:14.000]  他們心裡想能
[00:11:14.000 --> 00:11:15.000]  可能
[00:11:15.000 --> 00:11:16.000]  能
[00:11:16.000 --> 00:11:18.000]  必定能
[00:11:18.000 --> 00:11:19.000]  原來他們認為不可能
[00:11:19.000 --> 00:11:21.000]  現在他們覺得能了
[00:11:21.000 --> 00:11:24.000]  從他們的感覺裡面他們覺得能
[00:11:24.000 --> 00:11:25.000]  弟兄姊妹們
[00:11:25.000 --> 00:11:27.000]  我們需要聖靈的充滿
[00:11:27.000 --> 00:11:30.000]  聖靈充滿的時候我們裡面有一個力量
[00:11:30.000 --> 00:11:32.000]  我們裡面有一個信心說能
[00:11:32.000 --> 00:11:33.000]  能
[00:11:33.000 --> 00:11:34.000]  神能夠
[00:11:34.000 --> 00:11:37.000]  雖然我軟弱但是神能夠
[00:11:37.000 --> 00:11:40.000]  這一個聖靈充滿給我們的信念
[00:11:40.000 --> 00:11:41.000]  這個信心的力量
[00:11:41.000 --> 00:11:45.000]  這個裡面的力量非常非常重要
[00:11:45.000 --> 00:11:46.000]  在九月裡面
[00:11:46.000 --> 00:11:48.000]  大家記得伊麗莎
[00:11:48.000 --> 00:11:51.000]  伊麗莎看得很準
[00:11:51.000 --> 00:11:52.000]  感謝主
[00:11:52.000 --> 00:11:53.000]  伊麗莎看得很準
[00:11:53.000 --> 00:11:55.000]  她看見她的老師伊麗亞
[00:11:55.000 --> 00:11:57.000]  被葉佛華使用
[00:11:57.000 --> 00:12:01.000]  她知道那個真正的原因在哪裡
[00:12:01.000 --> 00:12:05.000]  那是在她裡面充滿她的那個聖靈的能力
[00:12:05.000 --> 00:12:07.000]  她看準了
[00:12:07.000 --> 00:12:10.000]  所以她求的就是那個東西
[00:12:10.000 --> 00:12:14.000]  她不是求皮毛的外圍的表面的
[00:12:14.000 --> 00:12:15.000]  不是的
[00:12:15.000 --> 00:12:17.000]  她認定這個能力真正來源
[00:12:17.000 --> 00:12:19.000]  她對準這個目標求了
[00:12:19.000 --> 00:12:22.000]  最後她的老師要離開她了
[00:12:22.000 --> 00:12:24.000]  她曉得這最後的機會了
[00:12:24.000 --> 00:12:25.000]  如果放過這個機會
[00:12:25.000 --> 00:12:27.000]  她老師離開她以後
[00:12:27.000 --> 00:12:31.000]  她沒有機會可能得到這個最好的寶貝
[00:12:31.000 --> 00:12:33.000]  所以她跟定她的老師
[00:12:33.000 --> 00:12:34.000]  一步也不離開
[00:12:34.000 --> 00:12:35.000]  她的老師到哪裡去
[00:12:35.000 --> 00:12:37.000]  她跟定到哪裡去
[00:12:37.000 --> 00:12:39.000]  她的老師想辦法擺脫她
[00:12:39.000 --> 00:12:40.000]  把她擺脫開
[00:12:40.000 --> 00:12:41.000]  但是她不肯
[00:12:41.000 --> 00:12:42.000]  無論如何不肯
[00:12:42.000 --> 00:12:45.000]  因為她曉得最重要的那一步就在這裡
[00:12:45.000 --> 00:12:46.000]  這個必決在這裡
[00:12:46.000 --> 00:12:49.000]  那個秘密的能力的源頭就在這裡
[00:12:49.000 --> 00:12:52.000]  所以她跟定她的老師
[00:12:52.000 --> 00:12:53.000]  弟兄子們
[00:12:53.000 --> 00:12:55.000]  我們有這個眼光嗎
[00:12:55.000 --> 00:12:57.000]  我們有伊麗莎的眼光嗎
[00:12:57.000 --> 00:12:58.000]  我們是看表面的東西
[00:12:58.000 --> 00:12:59.000]  皮毛的東西
[00:12:59.000 --> 00:13:00.000]  外圍的東西呢
[00:13:00.000 --> 00:13:03.000]  還是這個真正能力的源頭
[00:13:03.000 --> 00:13:05.000]  那個必決呢
[00:13:05.000 --> 00:13:06.000]  如果我們真是發現了
[00:13:06.000 --> 00:13:08.000]  好像伊麗莎發現一樣
[00:13:08.000 --> 00:13:10.000]  我們就會也像伊麗莎一樣
[00:13:10.000 --> 00:13:11.000]  對伊麗婭講
[00:13:11.000 --> 00:13:12.000]  我說要的
[00:13:12.000 --> 00:13:13.000]  你問我要什麼嗎
[00:13:13.000 --> 00:13:14.000]  我告訴你
[00:13:14.000 --> 00:13:15.000]  我說要的
[00:13:15.000 --> 00:13:17.000]  就是那感動伊麗婭的靈
[00:13:17.000 --> 00:13:20.000]  加倍的感動我
[00:13:20.000 --> 00:13:21.000]  她要的對
[00:13:21.000 --> 00:13:23.000]  她要的對
[00:13:23.000 --> 00:13:24.000]  伊麗婭說
[00:13:24.000 --> 00:13:25.000]  你說求的難得
[00:13:25.000 --> 00:13:27.000]  你說求的難得
[00:13:27.000 --> 00:13:28.000]  不但是難以得到
[00:13:28.000 --> 00:13:30.000]  也是難能可貴
[00:13:30.000 --> 00:13:31.000]  她求的對
[00:13:31.000 --> 00:13:33.000]  今天呢
[00:13:33.000 --> 00:13:34.000]  如果我們有伊麗莎的眼光
[00:13:34.000 --> 00:13:36.000]  我們要這樣求
[00:13:36.000 --> 00:13:37.000]  如果我們有主耶穌的眼光
[00:13:37.000 --> 00:13:38.000]  我們要這樣求
[00:13:38.000 --> 00:13:39.000]  弟兄子們
[00:13:39.000 --> 00:13:40.000]  主耶穌
[00:13:40.000 --> 00:13:41.000]  我們的天父
[00:13:41.000 --> 00:13:44.000]  透過兩件事來看我們
[00:13:44.000 --> 00:13:45.000]  第一
[00:13:45.000 --> 00:13:46.000]  他透過耶穌基督看我們
[00:13:46.000 --> 00:13:49.000]  他是在耶穌基督裡看你看我
[00:13:49.000 --> 00:13:50.000]  他在耶穌基督裡
[00:13:50.000 --> 00:13:51.000]  看你看我的時候
[00:13:51.000 --> 00:13:54.000]  就看見你我是天父的兒女
[00:13:54.000 --> 00:13:55.000]  充滿對我的愛
[00:13:55.000 --> 00:13:57.000]  我們原來是對人
[00:13:57.000 --> 00:13:58.000]  與他為敵
[00:13:58.000 --> 00:14:00.000]  與他背道而馳
[00:14:00.000 --> 00:14:01.000]  但是他在耶穌基督裡
[00:14:01.000 --> 00:14:02.000]  看見我們的時候
[00:14:02.000 --> 00:14:04.000]  我們都是他的兒女
[00:14:04.000 --> 00:14:06.000]  他對我們有無限的愛
[00:14:06.000 --> 00:14:07.000]  他也是在耶穌基督裡
[00:14:07.000 --> 00:14:08.000]  看我們將來
[00:14:08.000 --> 00:14:09.000]  在永遠的榮耀裡面
[00:14:09.000 --> 00:14:11.000]  那一個情形
[00:14:11.000 --> 00:14:14.000]  我們不是今天這樣的軟弱
[00:14:14.000 --> 00:14:15.000]  我們在耶穌基督裡
[00:14:15.000 --> 00:14:16.000]  得到那個最大
[00:14:16.000 --> 00:14:18.000]  最高的可能性
[00:14:18.000 --> 00:14:19.000]  我們在榮耀裡面
[00:14:19.000 --> 00:14:20.000]  與主合而為一
[00:14:20.000 --> 00:14:21.000]  那一個光景
[00:14:21.000 --> 00:14:22.000]  我們的天父
[00:14:22.000 --> 00:14:25.000]  透過耶穌基督看見
[00:14:25.000 --> 00:14:28.000]  所以他的心裡滿有喜樂
[00:14:28.000 --> 00:14:29.000]  第二
[00:14:29.000 --> 00:14:30.000]  他透過聖靈的能力
[00:14:30.000 --> 00:14:31.000]  看你看我
[00:14:31.000 --> 00:14:33.000]  看你看我的可能性
[00:14:33.000 --> 00:14:34.000]  如果他直接看到你
[00:14:34.000 --> 00:14:35.000]  我們充滿了軟弱
[00:14:35.000 --> 00:14:36.000]  充滿了虧欠
[00:14:36.000 --> 00:14:37.000]  充滿了毛病
[00:14:37.000 --> 00:14:38.000]  如果我們今天的毛病
[00:14:38.000 --> 00:14:40.000]  加在一起真的不少
[00:14:40.000 --> 00:14:41.000]  我們的軟弱
[00:14:41.000 --> 00:14:43.000]  加在一起很多很多
[00:14:43.000 --> 00:14:45.000]  但是我們的天父
[00:14:45.000 --> 00:14:47.000]  透過聖靈的充滿
[00:14:47.000 --> 00:14:49.000]  透過聖靈的能力
[00:14:49.000 --> 00:14:51.000]  看我們每個人的可能性
[00:14:51.000 --> 00:14:53.000]  我們原來是軟弱無用
[00:14:53.000 --> 00:14:55.000]  退後冷淡
[00:14:55.000 --> 00:14:57.000]  有許多的虧欠
[00:14:57.000 --> 00:14:59.000]  但是我們的天父
[00:14:59.000 --> 00:15:00.000]  透過聖靈的能力
[00:15:00.000 --> 00:15:01.000]  看我們的時候
[00:15:01.000 --> 00:15:03.000]  他的結論不同
[00:15:03.000 --> 00:15:04.000]  就好像當日耶穌基督
[00:15:04.000 --> 00:15:06.000]  透過聖靈的降臨
[00:15:06.000 --> 00:15:07.000]  看他的門徒一樣
[00:15:07.000 --> 00:15:09.000]  當時主耶穌看門徒
[00:15:09.000 --> 00:15:11.000]  發現他們一個彼得
[00:15:11.000 --> 00:15:12.000]  三次不認他
[00:15:12.000 --> 00:15:13.000]  別的人逃跑
[00:15:13.000 --> 00:15:15.000]  這是主說看見的
[00:15:15.000 --> 00:15:16.000]  這是事實的
[00:15:16.000 --> 00:15:17.000]  事實的情形
[00:15:17.000 --> 00:15:18.000]  但是主耶穌
[00:15:18.000 --> 00:15:20.000]  透過聖靈的降臨
[00:15:20.000 --> 00:15:21.000]  透過聖靈的能力
[00:15:21.000 --> 00:15:22.000]  看他們的時候
[00:15:22.000 --> 00:15:23.000]  主的結論不同了
[00:15:23.000 --> 00:15:24.000]  他有什麼結論
[00:15:24.000 --> 00:15:26.000]  他看見自己了
[00:15:26.000 --> 00:15:28.000]  主耶穌透過聖靈的能力
[00:15:28.000 --> 00:15:31.000]  又透過那些奉獻的門徒
[00:15:31.000 --> 00:15:33.000]  看見自己
[00:15:33.000 --> 00:15:34.000]  他就說
[00:15:34.000 --> 00:15:36.000]  聖靈降臨在你們身上
[00:15:36.000 --> 00:15:38.000]  你們就必得住能力
[00:15:38.000 --> 00:15:40.000]  從耶路撒冷直到地底
[00:15:40.000 --> 00:15:42.000]  做我的見證
[00:15:42.000 --> 00:15:43.000]  感謝主
[00:15:43.000 --> 00:15:44.000]  透過聖靈的能力
[00:15:44.000 --> 00:15:45.000]  才能看見自己
[00:15:45.000 --> 00:15:47.000]  不然的話我們看不見
[00:15:47.000 --> 00:15:48.000]  我們看不見
[00:15:48.000 --> 00:15:50.000]  我們不會看見那個可能
[00:15:50.000 --> 00:15:52.000]  我們不會感應到那個可能
[00:15:52.000 --> 00:15:55.000]  有人這樣說
[00:15:55.000 --> 00:16:00.000]  羅桑會議有什麼果效
[00:16:00.000 --> 00:16:02.000]  羅桑會議有什麼作用
[00:16:02.000 --> 00:16:04.000]  有很多人問我這個問題
[00:16:04.000 --> 00:16:05.000]  他說湯姆士
[00:16:05.000 --> 00:16:07.000]  你對羅桑會議有什麼感覺
[00:16:07.000 --> 00:16:09.000]  我說個人方面
[00:16:09.000 --> 00:16:13.000]  我回頭想到羅桑會議的時候
[00:16:13.000 --> 00:16:15.000]  我想到一個問題
[00:16:15.000 --> 00:16:18.000]  就是有一天晚上
[00:16:18.000 --> 00:16:20.000]  走的一個僕人
[00:16:20.000 --> 00:16:22.000]  就是Dr.Muniham
[00:16:22.000 --> 00:16:23.000]  他有一個節目
[00:16:23.000 --> 00:16:27.000]  叫做聖靈行傳74
[00:16:27.000 --> 00:16:30.000]  The Acts of the Holy Spirit 74
