
[00:00:00.000 --> 00:00:02.200]  在今天講的經文裡
[00:08:34.920 --> 00:08:37.720]  有很多所說的一些律例
[00:08:37.720 --> 00:08:38.800]  他們仍然很遵守
[00:08:38.800 --> 00:08:41.120]  藉著遵守這些規條
[00:08:41.120 --> 00:08:42.480]  或者節期
[00:08:42.480 --> 00:08:44.240]  有很多是節期去遵守
[00:08:44.240 --> 00:08:47.880]  以至表示我們仍然是一班上帝的選民
[00:08:47.880 --> 00:08:48.800]  我們是一班願意
[00:08:48.800 --> 00:08:51.600]  都願意去跟從上帝的一班人
[00:08:51.600 --> 00:08:54.160]  在這樣的情況當中
[00:08:54.160 --> 00:08:59.280]  他們有很多食物上的規條
[00:08:59.280 --> 00:09:00.560]  拜過偶像
[00:09:00.560 --> 00:09:02.640]  在廟裏拜過一些食物
[00:09:02.640 --> 00:09:04.000]  他們是不會吃的
[00:09:04.000 --> 00:09:07.280]  所以當他們跟外邦人去吃的時候
[00:09:07.280 --> 00:09:12.080]  很容易跟他們的生活習慣有很大的衝突
[00:09:12.080 --> 00:09:16.800]  而更進一步地去進而去看
[00:09:16.800 --> 00:09:18.200]  跟外邦人去吃飯
[00:09:18.200 --> 00:09:20.440]  基本上是不潔的
[00:09:20.440 --> 00:09:22.480]  當然有背景在裏面
[00:09:22.480 --> 00:09:25.640]  因為他們的習慣跟我們是相當不同
[00:09:25.640 --> 00:09:27.880]  我們跟他們一起吃飯
[00:09:27.880 --> 00:09:32.920]  在他們信仰上是不潔淨的
[00:09:32.920 --> 00:09:35.240]  但是在初期教會
[00:09:35.240 --> 00:09:40.800]  一起吃飯是一個很重要的相交過程
[00:09:40.800 --> 00:09:42.480]  因為在初期教會裏面
[00:09:42.480 --> 00:09:44.640]  聖餐是何時舉行呢?
[00:09:44.640 --> 00:09:46.320]  就是在聚會之後
[00:09:46.320 --> 00:09:47.560]  跟著一起吃飯
[00:09:47.560 --> 00:09:48.720]  叫「愛宴」
[00:09:48.720 --> 00:09:51.200]  在吃飯的過程當中就有聖餐
[00:09:51.200 --> 00:09:54.200]  聖餐是代表著大家彼此的相交
[00:09:54.200 --> 00:09:56.520]  一個很重要的禮儀
[00:09:56.520 --> 00:09:59.600]  所以在這樣的情況當中
[00:09:59.600 --> 00:10:01.000]  雅各提出了
[00:10:01.000 --> 00:10:03.560]  希望外邦人的信徒
[00:10:03.560 --> 00:10:05.280]  有幾樣不要遵守
[00:10:05.280 --> 00:10:10.200]  就是要做的就是不要吃拜過偶像的食物
[00:10:10.200 --> 00:10:11.880]  勒死的牲畜
[00:10:11.880 --> 00:10:14.120]  還有所流的血
[00:10:14.120 --> 00:10:17.840]  這幾樣是關於生活上的習慣
[00:10:17.840 --> 00:10:20.200]  希望外邦人的信徒去體諒
[00:10:20.200 --> 00:10:22.480]  猶太人生活的背景
[00:10:22.480 --> 00:10:26.160]  以致大家能夠和諧地在教會當中一起生活
[00:10:26.160 --> 00:10:29.320]  當然耕耘是道德上的一個情況
[00:10:29.320 --> 00:10:30.880]  無論在甚麼情況下
[00:10:30.880 --> 00:10:33.040]  應該要遵守的事情
[00:10:33.040 --> 00:10:36.840]  以致大家能夠一起有共同的信仰
[00:10:36.840 --> 00:10:39.280]  亦在彼此的關顧之下
[00:10:39.280 --> 00:10:40.560]  共同地生活
[00:10:40.560 --> 00:10:42.640]  在這樣的看法當中
[00:10:42.640 --> 00:10:45.320]  即是今天我們拜過偶像吃飯
[00:10:45.320 --> 00:10:46.560]  我們可以吃嗎?
[00:10:46.560 --> 00:10:49.440]  當然保羅在《哥倫多前書》第八至十章
[00:10:49.440 --> 00:10:51.280]  去討論這個問題
[00:10:51.280 --> 00:10:54.760]  勒死的牲畜可不可以吃呢?
[00:10:54.760 --> 00:10:56.120]  流的血可不可以吃呢?
[00:10:56.120 --> 00:10:57.920]  今天我們可不可以吃豬紅呢?
[00:10:57.920 --> 00:10:59.760]  大家知不知道豬紅是血來的?
[00:10:59.760 --> 00:11:01.400]  應該知道吧
[00:11:01.400 --> 00:11:03.320]  是一塊血來的
[00:11:03.320 --> 00:11:05.720]  這個可不可以吃呢?
[00:11:05.720 --> 00:11:07.800]  這些是衛生上的問題
[00:11:07.800 --> 00:11:11.280]  這幾個其實是有特別的背景
[00:11:11.280 --> 00:11:12.160]  有彈的背景
[00:11:12.160 --> 00:11:15.720]  所以今天我們未必一定要遵守這些內容
[00:11:15.720 --> 00:11:18.600]  當然除了耕耘上是一個道德性的範疇
[00:11:18.600 --> 00:11:20.320]  我們必然要遵守之外
[00:11:20.320 --> 00:11:21.720]  我們去
[00:11:21.720 --> 00:11:23.800]  因為亞哥在這裡不是用一個真理
[00:11:23.800 --> 00:11:25.440]  這些不是真理上的問題
[00:11:25.440 --> 00:11:29.560]  而只不過是顧及當時猶太人生活習慣的問題
[00:11:29.560 --> 00:11:31.440]  其實這個原則是相當重要的
[00:11:31.440 --> 00:11:33.120]  在教會當中的相處
[00:11:33.120 --> 00:11:35.600]  我們有不同的人的背景
[00:11:35.600 --> 00:11:37.240]  我們有不同的生活習慣
[00:11:37.240 --> 00:11:38.960]  在教會共同相處的時候
[00:11:38.960 --> 00:11:41.720]  我們都要考慮其他人的一些狀況
[00:11:41.720 --> 00:11:44.640]  以致我們能夠怎樣在學習
[00:11:44.640 --> 00:11:46.680]  即是今天我們所唱的詩歌一樣
[00:11:46.680 --> 00:11:49.400]  在教會當中學習怎樣去相
[00:11:49.400 --> 00:11:52.080]  彼此的關顧彼此的相愛
[00:11:52.080 --> 00:11:54.200]  其實如果大家留心
[00:11:54.200 --> 00:11:55.760]  在教會當中去做一些決定
[00:11:55.760 --> 00:11:57.640]  都考慮到這個因素
[00:11:57.640 --> 00:12:01.000]  就是我們定期有一個退休營
[00:12:01.000 --> 00:12:04.960]  其實在定這個退休營的費用的時候
[00:12:04.960 --> 00:12:06.960]  其實我們都考慮到會不會
[00:12:06.960 --> 00:12:08.200]  在一個費用
[00:12:08.200 --> 00:12:11.400]  如果我們按照實際上
[00:12:11.400 --> 00:12:14.240]  我們需要的支出而去定的時候
[00:12:14.240 --> 00:12:15.960]  每個人的費用會不會
[00:12:15.960 --> 00:12:17.440]  這個費用太高
[00:12:17.440 --> 00:12:20.680]  以致令到一些弟兄姐妹參加不了呢
[00:12:20.680 --> 00:12:23.120]  所以我們為了這個緣故
[00:12:23.120 --> 00:12:25.680]  其實在教會當中都有一個津貼在裏面
[00:12:25.680 --> 00:12:27.640]  其實背後的精神就是
[00:12:27.640 --> 00:12:29.280]  我們希望能夠
[00:12:29.280 --> 00:12:31.200]  不要因為一些經濟上的緣故
[00:12:31.200 --> 00:12:33.320]  令到一些弟兄姐妹參加不了
[00:12:33.320 --> 00:12:35.280]  其實背後有一個這樣的精神
[00:12:35.280 --> 00:12:37.560]  就好像當時耶路撒冷教會的
[00:12:37.560 --> 00:12:39.080]  這個議決一樣
[00:12:39.080 --> 00:12:40.520]  不是一個真理的問題
[00:12:40.520 --> 00:12:42.320]  是一個生活習慣的問題
[00:12:42.320 --> 00:12:44.160]  但是為了其他人的緣故
[00:12:44.160 --> 00:12:47.880]  能夠彼此有一個協調
[00:12:47.880 --> 00:12:49.520]  以致能夠和諧共存
[00:12:49.520 --> 00:12:51.000]  在一個地方
[00:12:51.000 --> 00:12:52.080]  在一個教會當中
[00:12:52.080 --> 00:12:54.920]  這是相當重要的一個原則
[00:12:54.920 --> 00:12:56.840]  接著亞國在那裏說
[00:12:56.840 --> 00:12:58.760]  如果你們能夠這樣做
[00:12:58.760 --> 00:13:00.040]  那就好了
[00:13:00.040 --> 00:13:00.880]  這個意思可能就是
[00:13:00.880 --> 00:13:01.600]  如果你們這樣做
[00:13:01.600 --> 00:13:04.680]  你們整個教會也會昌盛
[00:13:04.680 --> 00:13:06.040]  被上帝所賜福
[00:13:06.040 --> 00:13:09.880]  因為你們能夠體會弟兄姐妹的情況
[00:13:09.880 --> 00:13:12.120]  猶太人弟兄姐妹的生活習慣
[00:13:12.120 --> 00:13:13.840]  而作出一個這樣的讓步
[00:13:13.840 --> 00:13:16.120]  是相當一件美事
[00:13:16.120 --> 00:13:17.880]  三十至三十五節
[00:13:17.880 --> 00:13:19.200]  接著就說到這封信
[00:13:19.200 --> 00:13:23.400]  就去到猶太 西拉 巴拿巴和保羅
[00:13:23.400 --> 00:13:25.720]  就是帶到安提拉的教會
[00:13:25.720 --> 00:13:27.000]  和一個地方的人
[00:13:27.000 --> 00:13:28.880]  就開了一個我們叫會友大會
[00:13:28.880 --> 00:13:30.080]  招了眾人
[00:13:30.080 --> 00:13:33.280]  就將這封信在眾人當中唸出來
[00:13:33.280 --> 00:13:34.680]  這裏亦都說到
[00:13:34.680 --> 00:13:38.080]  當眾人聽見這些信的內容的時候
[00:13:38.080 --> 00:13:41.240]  他們就得著安慰 得著勉勵
[00:13:41.240 --> 00:13:43.320]  這裏又說
[00:13:43.320 --> 00:13:44.320]  因為這個緣故
[00:13:44.320 --> 00:13:46.760]  教會更加被得堅固
[00:13:46.760 --> 00:13:48.120]  接著亦都說到
[00:13:48.120 --> 00:13:49.400]  當時的一班信徒
[00:13:49.400 --> 00:13:50.880]  亦都用一個喜樂的心
[00:13:50.880 --> 00:13:54.200]  去接受了信裏面的一些內容
[00:13:54.200 --> 00:13:56.440]  就是亞國所提出的那幾項
[00:13:56.440 --> 00:13:57.960]  特別的一些事情
[00:13:57.960 --> 00:13:59.040]  希望他們可以遵守
[00:13:59.040 --> 00:14:00.520]  他們都接納了
[00:14:00.520 --> 00:14:01.960]  因為在外邦人的教會裏面
[00:14:01.960 --> 00:14:03.640]  最重要的一樣東西就是
[00:14:03.640 --> 00:14:05.160]  是否要守國禮
[00:14:05.160 --> 00:14:08.840]  是否要遵守猶太人的所有生活習慣
[00:14:08.840 --> 00:14:10.920]  才可以成為基督徒呢
[00:14:10.920 --> 00:14:13.240]  這裏答案就說不是
[00:14:13.240 --> 00:14:14.520]  只要相信耶穌
[00:14:14.520 --> 00:14:15.880]  這個就已經得著
[00:14:15.880 --> 00:14:18.000]  上帝賜給我們的恩典
[00:14:18.000 --> 00:14:20.600]  所以在其他生活的習慣上
[00:14:20.600 --> 00:14:25.080]  他們很樂意地去接受亞國的提議
[00:14:25.080 --> 00:14:27.480]  這裏又說到猶太主婦在當中
[00:14:27.480 --> 00:14:30.000]  作了一段時期的教導工作
[00:14:30.000 --> 00:14:32.880]  接著他們都被當時的安體育教會
[00:14:32.880 --> 00:14:36.080]  平平安安地送回耶路撒冷
[00:14:36.080 --> 00:14:37.680]  這個教會當中
[00:14:37.680 --> 00:14:40.760]  這一段經文就說了一件很重要的事
[00:14:40.760 --> 00:14:41.960]  在初期教會
[00:14:41.960 --> 00:14:45.080]  可以是相當重要的一件事
[00:14:45.080 --> 00:14:48.440]  去處理甚麼是信耶穌
[00:14:48.440 --> 00:14:50.320]  甚麼人可以得著上帝所賜給我們
[00:14:50.320 --> 00:14:51.720]  永恆的福氣
[00:14:51.720 --> 00:14:53.000]  除了猶太人之外
[00:14:53.000 --> 00:14:58.600]  外邦人怎樣去得著上帝所賜給我們的救恩呢
[00:14:58.600 --> 00:14:59.520]  在這段經文裏面
[00:14:59.520 --> 00:15:03.000]  我想我們可以有兩方面的提醒
[00:15:03.000 --> 00:15:04.440]  第一方面就是
[00:15:04.440 --> 00:15:06.000]  絕對的真理
[00:15:06.000 --> 00:15:07.520]  我們要堅持
[00:15:07.520 --> 00:15:08.920]  不可以妥協
[00:15:08.920 --> 00:15:11.840]  當時馬國和一班的使徒
[00:15:11.840 --> 00:15:14.800]  對一些錯誤的教訓沒有妥協
[00:15:14.800 --> 00:15:18.520]  不是要求外邦人要遵守猶太人的國禮
[00:15:18.520 --> 00:15:21.280]  一些規條才可以信耶穌
[00:15:21.280 --> 00:15:22.360]  這個很重要
[00:15:22.360 --> 00:15:24.200]  如果他們當時妥協了
[00:15:24.200 --> 00:15:27.680]  就會影響了後來很多科學發展
[00:15:27.680 --> 00:15:30.440]  基本上會影響到我們
[00:15:30.440 --> 00:15:33.480]  所以他們在絕對的真理上
[00:15:33.480 --> 00:15:36.280]  他們是不妥協 堅持
[00:15:36.280 --> 00:15:39.440]  但是在一些不是絕對的真理上
[00:15:39.440 --> 00:15:43.600]  卻是有愛心地去包容
[00:15:43.600 --> 00:15:44.920]  包容不同的意見
[00:15:44.920 --> 00:15:47.000]  包容不同的做法
[00:15:47.000 --> 00:15:48.840]  我們在雅各的身上
[00:15:48.840 --> 00:15:50.360]  我們見到這個包容
[00:15:50.360 --> 00:15:51.560]  這種寬容
[00:15:51.560 --> 00:15:53.840]  我們在外邦人的教育信徒當中
[00:15:53.840 --> 00:15:55.720]  也見到這個寬容
[00:15:55.720 --> 00:15:58.000]  不是絕對的真理的時候
[00:15:58.000 --> 00:16:04.440]  他們能夠有一個寬容去接受不同的做法
[00:16:04.440 --> 00:16:05.840]  絕對的真理
[00:16:05.840 --> 00:16:07.280]  我們要堅持
[00:16:07.280 --> 00:16:10.280]  我們要去持守
[00:16:10.280 --> 00:16:12.320]  在這個世代裏面
[00:16:12.320 --> 00:16:16.840]  即是19世紀到現在
[00:16:16.840 --> 00:16:19.560]  有很多異端邪說去產生
[00:16:19.560 --> 00:16:21.040]  很多異端邪說
[00:16:21.040 --> 00:16:27.440]  基本上比過去的世代更多
[00:16:27.440 --> 00:16:32.320]  但其實異端邪說不是這個世代才有
[00:16:32.320 --> 00:16:35.120]  其實在初期教會一直發展的時候
[00:16:35.120 --> 00:16:38.720]  也有很多不同的錯誤教訓出來
[00:16:38.720 --> 00:16:42.280]  在教會發展裏面一直慢慢發展
[00:16:42.280 --> 00:16:45.080]  漸漸有一個趨勢
[00:16:45.080 --> 00:16:47.800]  就是聖經的地位慢慢被降低
[00:16:47.800 --> 00:16:51.400]  人的傳統地位越來越高
[00:16:51.400 --> 00:16:55.000]  其中有一個說法就是
[00:16:55.000 --> 00:16:59.040]  人怎樣才能得到上帝的恩典呢?
[00:16:59.040 --> 00:17:04.120]  人怎樣才能得到上帝賜給我們永恆的福氣呢?
[00:17:04.120 --> 00:17:06.240]  接著就有些人說
[00:17:06.240 --> 00:17:09.440]  唯有我們努力地做好自己
[00:17:09.440 --> 00:17:12.880]  唯有努力地用我們的修行
[00:17:12.880 --> 00:17:16.240]  用我們的行為做更好的行為
[00:17:16.240 --> 00:17:19.760]  有更多的善行去賺取上帝的救恩
[00:17:19.760 --> 00:17:22.040]  上帝所賜給我們的福氣
[00:17:22.040 --> 00:17:25.680]  用行為賺取福氣也有兩個方法
[00:17:25.680 --> 00:17:28.160]  第一個方法就是進入修道院
[00:17:28.160 --> 00:17:29.400]  以前有些修道院
[00:17:29.400 --> 00:17:31.400]  就是全時間進入修道院裏面
[00:17:31.400 --> 00:17:33.160]  用很多苦行
[00:17:33.160 --> 00:17:37.840]  用很多的很刻己的苦行
[00:17:37.840 --> 00:17:40.560]  去賺取上帝賜給我們的救恩
