
[00:00:00.000 --> 00:00:03.880]  我們從法國講到繼續基督徒的核心美德
[00:02:39.280 --> 00:02:40.800]  我們也看著一段聖經
[00:02:40.800 --> 00:02:42.480]  大家一起思想
[00:02:42.480 --> 00:02:45.680]  我剛才說我們對於愛好像很認識
[00:02:45.680 --> 00:02:47.040]  很熟習的一個題目
[00:02:47.040 --> 00:02:49.520]  但是不一定我們真的知道
[00:02:49.520 --> 00:02:53.320]  聖經裡面神要求的愛是怎樣
[00:02:53.320 --> 00:02:55.480]  因為我們今天已經到了一個地步
[00:02:55.480 --> 00:02:57.000]  是世俗化的一個地步
[00:02:57.000 --> 00:02:58.440]  我們在電視機
[00:02:58.440 --> 00:03:00.920]  我們在電影
[00:03:00.920 --> 00:03:03.800]  我們在流行曲裡面所聽見的愛
[00:03:03.800 --> 00:03:06.440]  是變得相當的膚淺化
[00:03:06.440 --> 00:03:08.120]  相當膚淺化是什麼呢?
[00:03:08.120 --> 00:03:09.960]  就是愛是一種感覺
[00:03:09.960 --> 00:03:11.520]  有感覺就有愛
[00:03:11.520 --> 00:03:12.800]  沒有感覺的時候
[00:03:12.800 --> 00:03:14.920]  那就散蕩了
[00:03:14.920 --> 00:03:17.040]  還有愛有浪漫的
[00:03:17.040 --> 00:03:18.520]  愛一定是要浪漫的
[00:03:18.520 --> 00:03:19.640]  不知道為什麼最近
[00:03:19.640 --> 00:03:21.200]  我們發覺慢慢越來越多
[00:03:21.200 --> 00:03:23.480]  說到愛在電影、電視裡面
[00:03:23.480 --> 00:03:26.040]  竟然加上性事
[00:03:26.040 --> 00:03:27.920]  我想不起來愛和性事
[00:03:27.920 --> 00:03:31.320]  是不是必然要拉上關係
[00:03:31.320 --> 00:03:32.640]  為什麼說到愛的時候
[00:03:32.640 --> 00:03:34.000]  要想到這些東西
[00:03:34.000 --> 00:03:36.800]  究竟聖經裡面說的愛是不是這麼多
[00:03:36.800 --> 00:03:38.760]  今天我們看這一段聖經裡面
[00:03:38.760 --> 00:03:42.200]  似乎它帶我們進入一個更深的層次
[00:03:42.200 --> 00:03:44.040]  今天我們先看第一個方面
[00:03:44.040 --> 00:03:45.400]  第一方面就是
[00:03:45.400 --> 00:03:47.840]  剛才我們所讀的第一段聖經裡面
[00:03:47.840 --> 00:03:48.960]  說了一個對比
[00:03:48.960 --> 00:03:51.680]  其實第一段和第二段都說到對比
[00:03:51.680 --> 00:03:53.560]  對比什麼呢?
[00:03:53.560 --> 00:03:54.880]  對比兩個人物
[00:03:54.880 --> 00:03:56.000]  一個就是戈癮
[00:03:56.000 --> 00:03:58.040]  你看到嗎?聖經
[00:03:58.040 --> 00:03:59.120]  戈癮
[00:03:59.120 --> 00:04:00.400]  戈癮很出名
[00:04:00.400 --> 00:04:02.600]  因為我們記得我們兩個星期前
[00:04:02.600 --> 00:04:04.120]  說信心的時候又說戈癮
[00:04:04.120 --> 00:04:05.120]  剛好這麼巧
[00:04:05.120 --> 00:04:06.720]  不是經常招他出來說
[00:04:06.720 --> 00:04:08.160]  不過他也是活該的
[00:04:08.160 --> 00:04:09.400]  應該說一下
[00:04:09.400 --> 00:04:13.440]  另外對比起第十六節之後說什麼呢?
[00:04:13.440 --> 00:04:16.000]  耶穌基督
[00:04:16.000 --> 00:04:18.000]  戈癮和耶穌
[00:04:18.000 --> 00:04:20.880]  這兩個有什麼對比呢?
[00:04:20.880 --> 00:04:23.480]  聖經用了一些很強烈的字眼
[00:04:23.480 --> 00:04:25.800]  開始進入一個大家可能沒這麼熟悉
[00:04:25.800 --> 00:04:28.160]  沒想過的方向
[00:04:28.160 --> 00:04:30.880]  聖經用一個很嚴重的說法
[00:04:30.880 --> 00:04:32.120]  第十四節說
[00:04:32.120 --> 00:04:38.360]  我們因為愛弟兄就知道我們已經出死入生了
[00:04:38.360 --> 00:04:40.160]  原來愛不單是一種感覺
[00:04:40.160 --> 00:04:42.760]  但愛不單是一種浪漫粉紅色
[00:04:42.760 --> 00:04:45.960]  愛是要出死入生的
[00:04:45.960 --> 00:04:49.000]  愛是一個很深刻的扭轉
[00:04:49.000 --> 00:04:51.080]  令到一個人願意出死入生
[00:04:51.080 --> 00:04:54.200]  這樣的扭轉才可以叫做愛
[00:04:54.200 --> 00:04:55.400]  你說真的這麼嚴重嗎?
[00:04:55.400 --> 00:04:56.280]  是
[00:04:56.280 --> 00:04:58.960]  因為聖經有一個很重要的對比
[00:04:58.960 --> 00:05:02.600]  戈癮殺了他的弟弟阿伯
[00:05:02.600 --> 00:05:05.600]  大家都記得這件事情
[00:05:05.600 --> 00:05:07.720]  是出於恨
[00:05:07.720 --> 00:05:10.480]  耶穌基督犧牲
[00:05:10.480 --> 00:05:13.960]  為了你和我上十字架
[00:05:13.960 --> 00:05:15.480]  是為了愛
[00:05:15.480 --> 00:05:17.960]  愛和恨可以說是兩個
[00:05:17.960 --> 00:05:20.360]  我的表裡面列出兩個對立的
[00:05:20.360 --> 00:05:24.360]  恨的極盡就是殺人
[00:05:24.360 --> 00:05:28.120]  愛的極盡就是捨命
[00:05:28.120 --> 00:05:31.800]  愛和恨的兩個對比
[00:05:31.800 --> 00:05:33.920]  最重要的地方
[00:05:33.920 --> 00:05:35.200]  聖經想說出
[00:05:35.200 --> 00:05:44.520]  是生死一種很弔詭的不同點
[00:05:44.520 --> 00:05:47.200]  戈癮他殺了人
[00:05:47.200 --> 00:05:48.600]  他殺死了阿伯
[00:05:48.600 --> 00:05:49.720]  他生存
[00:05:49.720 --> 00:05:53.280]  但其實聖經說他是死的
[00:05:53.280 --> 00:05:55.480]  耶穌死了
[00:05:55.480 --> 00:05:56.640]  他犧牲了
[00:05:56.640 --> 00:05:59.520]  但耶穌是生的
[00:05:59.520 --> 00:06:00.640]  原來我們發覺
[00:06:00.640 --> 00:06:05.880]  一個恨的裡面是死的
[00:06:05.880 --> 00:06:09.200]  犧牲的愛是生的
[00:06:09.200 --> 00:06:10.600]  其實有時你發覺
[00:06:10.600 --> 00:06:12.240]  當你恨一個人的時候
[00:06:12.240 --> 00:06:14.080]  或者當你沒有這個愛的時候
[00:06:14.080 --> 00:06:16.160]  你是生不如死
[00:06:16.160 --> 00:06:17.360]  這個就叫做出死入生
[00:06:17.360 --> 00:06:19.920]  當一個人真的要去實踐愛的時候
[00:06:19.920 --> 00:06:21.240]  可能你都試過
[00:06:21.240 --> 00:06:23.200]  有時候和某一個很親的人
[00:06:23.200 --> 00:06:24.720]  有很多的嫌隙
[00:06:24.720 --> 00:06:25.680]  有很大的
[00:06:25.680 --> 00:06:28.240]  大家一路很不開心
[00:06:28.240 --> 00:06:29.360]  大家你不理我
[00:06:29.360 --> 00:06:30.600]  我不理你
[00:06:30.600 --> 00:06:31.720]  過了幾天的時候
[00:06:31.720 --> 00:06:34.240]  你發覺生活很辛苦
[00:06:34.240 --> 00:06:35.480]  大家住在同一間屋
[00:06:35.480 --> 00:06:37.840]  你很辛苦
[00:06:37.840 --> 00:06:39.120]  你發覺你辛苦
[00:06:39.120 --> 00:06:40.320]  你不單是懲罰他
[00:06:40.320 --> 00:06:43.560]  你懲罰你自己
[00:06:43.560 --> 00:06:44.520]  然後到了一個地步
[00:06:44.520 --> 00:06:45.760]  你發覺你忍受不住
[00:06:45.760 --> 00:06:47.760]  你覺得應該
[00:06:47.760 --> 00:06:51.040]  你一路等他去說對不起
[00:06:51.040 --> 00:06:52.320]  你發覺不行
[00:06:52.320 --> 00:06:54.080]  你要自己走出第一步
[00:06:54.080 --> 00:06:55.360]  當你願意走出第一步的時候
[00:06:55.360 --> 00:06:56.720]  你鼓起你最大的勇氣
[00:06:56.720 --> 00:06:58.000]  走到他面前
[00:06:58.000 --> 00:06:58.880]  有一天
[00:06:58.880 --> 00:07:00.520]  你對他說
[00:07:00.520 --> 00:07:01.520]  對不起
[00:07:01.520 --> 00:07:03.640]  這件事裡面我都是有錯
[00:07:03.640 --> 00:07:04.200]  你有沒有留意
[00:07:04.200 --> 00:07:05.920]  當你說出這句話的時候
[00:07:05.920 --> 00:07:07.440]  你真的是想死的
[00:07:07.440 --> 00:07:08.480]  那個心情
[00:07:08.480 --> 00:07:09.280]  真的是想死
[00:07:09.280 --> 00:07:10.440]  說出這句話
[00:07:10.440 --> 00:07:11.720]  不過奇妙的事情發生
[00:07:11.720 --> 00:07:13.600]  當你說了這句話的時候
[00:07:13.600 --> 00:07:15.800]  整個人就釋放了
[00:07:15.800 --> 00:07:17.720]  好像死裡面復活一樣
[00:07:17.720 --> 00:07:19.440]  出死入生一樣
[00:07:19.440 --> 00:07:23.000]  愛是將一個人在死亡那種感覺裡面
[00:07:23.000 --> 00:07:25.160]  扭轉成為生命
[00:07:25.160 --> 00:07:27.040]  這是第一個很重要的真理
[00:07:27.040 --> 00:07:28.800]  愛是很嚴肅的
[00:07:28.800 --> 00:07:31.720]  是一個很大的震撼
[00:07:31.720 --> 00:07:33.600]  並不是那些很表面的
[00:07:33.600 --> 00:07:36.360]  今天我們所看到的所謂的愛
[00:07:36.360 --> 00:07:38.080]  那種感覺
[00:07:38.080 --> 00:07:39.800]  愛要付代價的
[00:07:39.800 --> 00:07:41.480]  要付捨命的代價
[00:07:41.480 --> 00:07:44.680]  在這裡就指出第二個很重要的真理
[00:07:44.680 --> 00:07:45.800]  就是
[00:07:45.800 --> 00:07:47.800]  該人和耶穌
[00:07:47.800 --> 00:07:49.280]  分別和對立
[00:07:49.280 --> 00:07:51.280]  完全不同的地方在哪裡
[00:07:51.280 --> 00:07:53.760]  其實聖經告訴我們
[00:07:53.760 --> 00:07:56.480]  該人最大的問題當然是殺人
[00:07:56.480 --> 00:07:58.280]  但是殺人之前
[00:07:58.280 --> 00:08:00.040]  他是因為妒忌
[00:08:00.040 --> 00:08:01.360]  為什麼他會妒忌呢
[00:08:01.360 --> 00:08:02.880]  因為他看自己
[00:08:02.880 --> 00:08:04.880]  和比較他的弟弟
[00:08:04.880 --> 00:08:06.480]  弟弟被神接納
[00:08:06.480 --> 00:08:07.960]  他的東西不被神接納
[00:08:07.960 --> 00:08:08.760]  他沒有面子
[00:08:08.760 --> 00:08:09.880]  他很不高興
[00:08:09.880 --> 00:08:12.400]  所以於是他由妒忌而殺了那個人
[00:08:12.400 --> 00:08:15.440]  所以你發覺原來一個恨的背後
[00:08:15.440 --> 00:08:19.240]  是將自己看成最大的
[00:08:19.240 --> 00:08:20.840]  這個就叫做妒忌
[00:08:20.840 --> 00:08:22.840]  妒忌是因為你看自己很大
[00:08:22.840 --> 00:08:25.960]  於是就不僅看不起別人
[00:08:25.960 --> 00:08:28.560]  還不看得起別人比你好
[00:08:28.560 --> 00:08:31.040]  於是你慢慢醞釀出來的時候
[00:08:31.040 --> 00:08:32.360]  好像該人那樣
[00:08:32.360 --> 00:08:33.240]  就殺人
[00:08:33.240 --> 00:08:34.400]  可能你沒有殺人
[00:08:34.400 --> 00:08:35.720]  但是你發覺當你自己
[00:08:35.720 --> 00:08:38.040]  將自己放到最大的時候
[00:08:38.040 --> 00:08:40.040]  一個原來愛的相反
[00:08:40.040 --> 00:08:41.040]  就是看自己
[00:08:41.040 --> 00:08:42.080]  整天想著自己
[00:08:42.080 --> 00:08:43.240]  我可以得到什麼
[00:08:43.240 --> 00:08:44.160]  我是怎麼樣
[00:08:44.160 --> 00:08:45.280]  別人看不看得起我
[00:08:45.280 --> 00:08:46.320]  別人喜不喜歡我
[00:08:46.320 --> 00:08:48.560]  人不是說不要你自己
[00:08:48.560 --> 00:08:50.080]  每個人都要有自己的
[00:08:50.080 --> 00:08:50.440]  是吧
[00:08:50.440 --> 00:08:52.080]  誰說沒有自己呢
[00:08:52.080 --> 00:08:53.160]  我經常都說
[00:08:53.160 --> 00:08:54.880]  你拍了一張團體照
[00:08:54.880 --> 00:08:56.880]  剛剛上了Facebook
[00:08:56.880 --> 00:08:58.240]  大家找來看的時候
[00:08:58.240 --> 00:09:00.320]  一下載了這張團體照
[00:09:00.320 --> 00:09:02.560]  第一個看誰呢
[00:09:02.560 --> 00:09:03.400]  當然是自己
[00:09:03.400 --> 00:09:04.120]  沒理由這麼笨
[00:09:04.120 --> 00:09:04.760]  看隔壁一個
[00:09:04.760 --> 00:09:05.360]  是吧
[00:09:05.360 --> 00:09:07.320]  看自己笑得漂不漂亮
[00:09:07.320 --> 00:09:09.200]  這個不是錯的事
[00:09:09.200 --> 00:09:11.680]  不過愛和
[00:09:11.680 --> 00:09:14.520]  沒有愛和恨的分別
[00:09:14.520 --> 00:09:16.000]  就好像耶穌那樣
[00:09:16.000 --> 00:09:18.200]  耶穌來到這個世界
[00:09:18.200 --> 00:09:19.840]  祂寫命
[00:09:19.840 --> 00:09:21.480]  而且祂所做的每一樣東西
[00:09:21.480 --> 00:09:23.240]  在這四幅圖裡面
[00:09:23.240 --> 00:09:26.520]  耶穌所說的話
[00:09:26.520 --> 00:09:27.760]  祂所做的事情
[00:09:27.760 --> 00:09:30.360]  沒有一樣東西是為了祂自己
[00:09:30.360 --> 00:09:32.240]  祂的心
[00:09:32.240 --> 00:09:34.560]  是完全想著祂的對象
[00:09:34.560 --> 00:09:36.200]  祂可以怎麼幫祂
[00:09:36.200 --> 00:09:37.840]  可以怎麼去教祂
[00:09:37.840 --> 00:09:40.000]  可以怎麼令祂的生命更豐富
[00:09:40.000 --> 00:09:41.920]  可以怎麼令祂回轉
[00:09:41.920 --> 00:09:42.560]  你是不是
[00:09:42.560 --> 00:09:45.280]  祂腦裡只有對方
[00:09:45.280 --> 00:09:47.840]  這個就是愛和沒有愛
[00:09:47.840 --> 00:09:49.800]  好像那個人整天想著自己
[00:09:49.800 --> 00:09:50.280]  自己
[00:09:50.280 --> 00:09:51.000]  自己
[00:09:51.000 --> 00:09:51.880]  那個分別
[00:09:51.880 --> 00:09:55.360]  這個可以是一個很重要的測試
[00:09:55.360 --> 00:09:57.200]  這個是愛的測試
[00:09:57.200 --> 00:09:58.400]  你問你自己
[00:09:58.400 --> 00:10:00.000]  你做了很多的事情
[00:10:00.000 --> 00:10:01.000]  但是
[00:10:01.000 --> 00:10:03.400]  最後你發覺你最關心的
[00:10:03.400 --> 00:10:05.960]  究竟是自己的表現
[00:10:05.960 --> 00:10:07.480]  自己究竟做了多少
[00:10:07.480 --> 00:10:09.280]  這個人有留意到我多少
[00:10:09.280 --> 00:10:10.680]  還是你是
[00:10:10.680 --> 00:10:11.840]  將你的心完全
[00:10:11.840 --> 00:10:13.520]  放在對方為對方想一下
[00:10:13.520 --> 00:10:15.600]  究竟我可以為他做些什麼呢
[00:10:15.600 --> 00:10:16.880]  想一下
[00:10:16.880 --> 00:10:18.840]  其實他現在可能不開心
[00:10:18.840 --> 00:10:19.960]  那可以做些什麼呢
[00:10:19.960 --> 00:10:21.560]  其實他現在很麻煩
[00:10:21.560 --> 00:10:22.200]  有些困難
[00:10:22.200 --> 00:10:24.840]  我可以怎麼幫他呢
[00:10:24.840 --> 00:10:26.120]  其實是很簡單
[00:10:26.120 --> 00:10:27.360]  但很多時候我們能夠
[00:10:27.360 --> 00:10:30.160]  竟然可以自我欺騙到的地步
[00:10:30.160 --> 00:10:31.760]  我們以為自己有愛
[00:10:31.760 --> 00:10:32.640]  但其實
[00:10:32.640 --> 00:10:34.160]  最後屈了個彎
[00:10:34.160 --> 00:10:35.240]  很隱晦地
[00:10:35.240 --> 00:10:37.120]  都是為了自己
[00:10:37.120 --> 00:10:38.840]  為了自己的表現
[00:10:38.840 --> 00:10:40.880]  為了自己被人欣賞
[00:10:40.880 --> 00:10:45.640]  甚至有時候是為了自己的責任感
[00:10:45.640 --> 00:10:46.480]  大家都很熟
[00:10:46.480 --> 00:10:48.440]  哥林多前詩十三章
[00:10:48.440 --> 00:10:49.800]  哥林多前詩十三章裡面
[00:10:49.800 --> 00:10:50.600]  大家都很熟的
[00:10:50.600 --> 00:10:53.120]  第四節開始一直說愛的篇章
[00:10:53.120 --> 00:10:55.120]  愛是恆久忍耐
[00:10:55.120 --> 00:10:55.960]  有恩慈
[00:10:55.960 --> 00:10:56.880]  不疾不至
[00:10:56.880 --> 00:10:57.960]  跨不張狂
[00:10:57.960 --> 00:11:00.720]  不作害羞的事
[00:11:00.720 --> 00:11:01.760]  大家都很熟這段
[00:11:01.760 --> 00:11:02.440]  但其實
[00:11:02.440 --> 00:11:05.240]  當中有些很重要的真理
[00:11:05.240 --> 00:11:09.120]  是寫在第一到第三節
[00:11:09.120 --> 00:11:10.720]  第四節開始是愛的篇章
[00:11:10.720 --> 00:11:13.480]  但第一到第三節說了幾句話
[00:11:13.480 --> 00:11:14.200]  有些人讀過
[00:11:14.200 --> 00:11:15.280]  但不是很有印象
[00:11:15.280 --> 00:11:16.760]  因為比較複雜
[00:11:16.760 --> 00:11:17.960]  沒那麼容易上口
[00:11:17.960 --> 00:11:19.240]  但其實很重要
[00:11:19.240 --> 00:11:21.080]  第二節說到
[00:11:21.080 --> 00:11:22.960]  儘管我很厲害
[00:11:22.960 --> 00:11:25.360]  我可以有先知說得那麼厲害
[00:11:25.360 --> 00:11:27.320]  我可以有明白各樣的奧秘
[00:11:27.320 --> 00:11:28.800]  有各樣的知識
[00:11:28.800 --> 00:11:30.800]  有很大的信心可以移散
[00:11:30.800 --> 00:11:32.200]  不得了
[00:11:32.200 --> 00:11:37.480]  卻沒有愛
[00:11:37.480 --> 00:11:40.000]  我就算不得甚好
[00:11:40.000 --> 00:11:40.840]  會這樣的嗎?
[00:11:40.840 --> 00:11:42.040]  會啊
[00:11:42.040 --> 00:11:43.040]  因為說出一樣東西
[00:11:43.040 --> 00:11:44.800]  厲害和愛是兩回事
[00:11:44.800 --> 00:11:46.080]  有些人很厲害
[00:11:46.080 --> 00:11:47.480]  不等於他就會有愛
[00:11:47.480 --> 00:11:48.240]  有些人很厲害
[00:11:48.240 --> 00:11:49.800]  到一個地步
[00:11:49.800 --> 00:11:52.760]  他表現出來好像很有愛
[00:11:52.760 --> 00:11:54.000]  但是
[00:11:54.000 --> 00:11:55.760]  如果一直做的時候
[00:11:55.760 --> 00:11:57.760]  他的心不是在對方
[00:11:57.760 --> 00:11:58.920]  不是為了對方
[00:11:58.920 --> 00:12:00.080]  只是最後
[00:12:00.080 --> 00:12:00.640]  想想
[00:12:00.640 --> 00:12:01.480]  究竟我這樣做
[00:12:01.480 --> 00:12:02.080]  就是這個位置
[00:12:02.080 --> 00:12:02.960]  我找這個位置
[00:12:02.960 --> 00:12:04.240]  是不是最多人看到呢?
[00:12:04.240 --> 00:12:04.800]  這件事
[00:12:04.800 --> 00:12:05.920]  所以耶穌很厲害
[00:12:05.920 --> 00:12:08.080]  在登山寶訓說
[00:12:08.080 --> 00:12:09.400]  當你施捨的時候
[00:12:09.400 --> 00:12:10.520]  不是要打鑼
[00:12:10.520 --> 00:12:11.000]  告訴別人
[00:12:11.000 --> 00:12:12.480]  我施捨了
[00:12:12.480 --> 00:12:13.160]  你施捨的時候
[00:12:13.160 --> 00:12:14.400]  不要被人看到
[00:12:14.400 --> 00:12:15.960]  連你左手
[00:12:15.960 --> 00:12:18.360]  都不要知道你右手做的事
[00:12:18.360 --> 00:12:19.480]  這是愛的表現
[00:12:19.480 --> 00:12:21.120]  最高的要求
[00:12:21.120 --> 00:12:22.600]  為什麼左手不知道右手呢?
[00:12:22.600 --> 00:12:24.400]  耶穌當然很誇張地說
[00:12:24.400 --> 00:12:26.320]  左手怎麼會不知道右手所做的事
[00:12:26.320 --> 00:12:27.280]  意思就是說
[00:12:27.280 --> 00:12:29.080]  當我右手去施捨的時候
[00:12:29.080 --> 00:12:31.880]  我不要將施捨這件事
[00:12:31.880 --> 00:12:33.600]  作為一個自我欣賞
[00:12:33.600 --> 00:12:36.360]  沾沾自喜的行動
[00:12:36.360 --> 00:12:37.640]  當你沾沾自喜的時候
[00:12:37.640 --> 00:12:39.600]  這個愛就是假的
[00:12:39.600 --> 00:12:42.600]  愛就是你看看你施捨了之後
[00:12:42.600 --> 00:12:44.560]  令到對方得到多少快樂
[00:12:44.560 --> 00:12:47.840]  你只是專注在對方得到多少東西
[00:12:47.840 --> 00:12:49.720]  有多少受惠
[00:12:49.720 --> 00:12:50.840]  而不是看回自己
[00:12:50.840 --> 00:12:52.240]  有時人很微妙
[00:12:52.240 --> 00:12:52.760]  剛才我說
[00:12:52.760 --> 00:12:56.440]  這是很容易一個自我欺騙的騙局
[00:12:56.440 --> 00:12:57.520]  一個假象
[00:12:57.520 --> 00:12:59.280]  你以為你很偉大
[00:12:59.280 --> 00:13:00.480]  去施捨給別人
[00:13:00.480 --> 00:13:03.480]  其實你只不過是喜歡自己
[00:13:03.480 --> 00:13:05.120]  有這樣的行為
[00:13:05.120 --> 00:13:07.920]  一種自我欣賞
[00:13:07.920 --> 00:13:13.280]  剛才哥倫多在前線的第三節說
[00:13:13.280 --> 00:13:15.800]  我若將所有的周濟窮人
[00:13:15.800 --> 00:13:17.600]  甚至寫己身
[00:13:17.600 --> 00:13:18.800]  叫人焚燒
[00:13:18.800 --> 00:13:19.800]  嘩!這個不得了
[00:13:19.800 --> 00:13:21.000]  這個還不是愛?
[00:13:21.000 --> 00:13:24.360]  自己為了犧牲去焚燒
[00:13:24.360 --> 00:13:25.960]  所有的東西周濟了窮人
[00:13:25.960 --> 00:13:27.000]  但聖經竟然說
[00:13:27.000 --> 00:13:28.320]  卻沒有愛
[00:13:28.320 --> 00:13:29.520]  還可以沒有愛的
[00:13:29.520 --> 00:13:30.400]  仍然與我無益
[00:13:30.400 --> 00:13:31.720]  為何可以這樣?
[00:13:31.720 --> 00:13:33.680]  因為人有時候
[00:13:33.680 --> 00:13:34.800]  曖昧到一個地步
[00:13:34.800 --> 00:13:36.520]  自己不知道他犧牲自己
[00:13:36.520 --> 00:13:37.800]  為其他人的時候
[00:13:37.800 --> 00:13:40.520]  其實他最後繞了一個圈回來
[00:13:40.520 --> 00:13:41.200]  他是為了甚麼呢?
[00:13:41.200 --> 00:13:43.800]  是為了自己的責任感
[00:13:43.800 --> 00:13:45.680]  因為他即刻要這樣做的時候
[00:13:45.680 --> 00:13:46.920]  他可以很拼搏
[00:13:46.920 --> 00:13:48.200]  可以很投入
[00:13:48.200 --> 00:13:49.640]  可以很犧牲
[00:13:49.640 --> 00:13:52.520]  但他因為是為了要完成自己
[00:13:52.520 --> 00:13:54.000]  要求自己的責任
[00:13:54.000 --> 00:13:55.160]  但這個並不是愛
[00:13:55.160 --> 00:13:55.960]  這樣都不是愛
[00:13:55.960 --> 00:13:57.120]  聖經很厲害
[00:13:57.120 --> 00:13:59.920]  因為愛是為了對方
[00:13:59.920 --> 00:14:02.120]  當你的心根本最後都不是在對方
[00:14:02.120 --> 00:14:03.640]  最後說我完成了責任
[00:14:03.640 --> 00:14:05.640]  我見過有團長
[00:14:05.640 --> 00:14:07.120]  嘩!做團契的時候
[00:14:07.120 --> 00:14:08.280]  嘩!因為他是團長
[00:14:08.280 --> 00:14:09.480]  所以他拼了命
[00:14:09.480 --> 00:14:11.920]  我們發覺他很犧牲時間精神
[00:14:11.920 --> 00:14:12.440]  很好
[00:14:12.440 --> 00:14:13.600]  這個真是好事
[00:14:13.600 --> 00:14:15.360]  不過做完團長那一屆之後
[00:14:15.360 --> 00:14:17.600]  不見人了
[00:14:17.600 --> 00:14:18.680]  走過面
[00:14:18.680 --> 00:14:20.080]  在教會見到都不認識他
[00:14:20.080 --> 00:14:21.160]  那個人
[00:14:21.160 --> 00:14:22.880]  覺得你
[00:14:22.880 --> 00:14:23.440]  為甚麼?
[00:14:23.440 --> 00:14:24.880]  因為他覺得我做團長的時候
[00:14:24.880 --> 00:14:26.160]  我要做這件事
[00:14:26.160 --> 00:14:28.440]  我現在做完團長了
[00:14:28.440 --> 00:14:31.240]  I've done my job
