
[00:00:00.000 --> 00:00:05.000]  在《迦拉特書》裡是說到基督徒的自由
[00:04:22.400 --> 00:04:24.080]  保羅在這裡說的重擔
[00:04:24.080 --> 00:04:26.720]  要互相去擔當
[00:04:26.720 --> 00:04:31.000]  重擔應該是指第一節裡面的過犯
[00:04:31.000 --> 00:04:35.000]  這些過犯有些罪行使人
[00:04:35.000 --> 00:04:38.480]  有些行為使一些人軟弱跌倒
[00:04:38.480 --> 00:04:39.880]  使一個人失敗
[00:04:39.880 --> 00:04:41.240]  對那個人來說
[00:04:41.240 --> 00:04:44.120]  這種過犯可以說是一種重擔
[00:04:44.120 --> 00:04:46.120]  在這種過程裡面
[00:04:46.120 --> 00:04:47.440]  我們屬靈的人
[00:04:47.440 --> 00:04:51.400]  保羅說我們願意去信服聖靈的人
[00:04:51.400 --> 00:04:58.360]  更加去分擔去幫助這些被過犯所剩的一些肢體
[00:04:58.360 --> 00:05:02.160]  如果有人陷在過犯裡面
[00:05:02.160 --> 00:05:04.880]  身邊的弟兄姊妹
[00:05:04.880 --> 00:05:07.560]  應該要存著一個溫柔的心
[00:05:07.560 --> 00:05:08.640]  保羅在這裡提醒
[00:05:08.640 --> 00:05:10.640]  就是要將他們挽回過來
[00:05:10.640 --> 00:05:12.640]  我們不是單單去指責
[00:05:12.640 --> 00:05:15.080]  不是單單指出對方
[00:05:15.080 --> 00:05:16.080]  你是錯了
[00:05:16.080 --> 00:05:19.480]  你要受到上帝的刑罰
[00:05:19.480 --> 00:05:20.000]  不是
[00:05:20.000 --> 00:05:23.240]  我們要藉著不同的方式將他們挽回過來
[00:05:23.240 --> 00:05:25.240]  我們幫助別人的時候
[00:05:25.240 --> 00:05:26.800]  保羅在這裡更加小心
[00:05:26.800 --> 00:05:28.800]  我們要謹慎
[00:05:28.800 --> 00:05:32.880]  免得我們落在同樣的錯誤
[00:05:32.880 --> 00:05:34.320]  同樣的過犯裡面
[00:05:34.320 --> 00:05:39.680]  又或者我們關心的人的態度有錯誤
[00:05:39.680 --> 00:05:41.440]  我們不要過於自信
[00:05:41.440 --> 00:05:43.800]  我們也不要自視過高
[00:05:43.800 --> 00:05:46.280]  保羅在這裡說
[00:05:46.280 --> 00:05:48.760]  信徒要彼此扶持
[00:05:48.760 --> 00:05:50.760]  幫助軟弱的弟兄姊妹
[00:05:50.760 --> 00:05:52.760]  如果我們是這樣的時候
[00:05:52.760 --> 00:05:55.360]  我們就承傳了基督的律法
[00:05:55.360 --> 00:05:58.880]  由於保羅在這裡很強調
[00:05:58.880 --> 00:06:02.320]  基督徒必須以愛去相待
[00:06:02.320 --> 00:06:05.720]  在這裡也說整個律法的精神
[00:06:05.720 --> 00:06:09.440]  就是愛人如己作為律法的一個總結
[00:06:09.440 --> 00:06:12.960]  所以各人的重擔要互相擔當
[00:06:12.960 --> 00:06:17.080]  正是一個愛人如己的具體表現
[00:06:17.080 --> 00:06:20.080]  保羅所說的基督的律法
[00:06:20.080 --> 00:06:23.600]  就是指愛人如己的精神
[00:06:23.600 --> 00:06:26.560]  迦太人很喜歡說律法
[00:06:26.560 --> 00:06:27.760]  保羅現在說
[00:06:27.760 --> 00:06:29.160]  既然你們這麼喜歡律法
[00:06:29.160 --> 00:06:30.520]  我就給你們一個律法
[00:06:30.520 --> 00:06:33.400]  這個律法就是耶穌自己所頒佈
[00:06:33.400 --> 00:06:36.400]  也是通過他死在十字架上
[00:06:36.400 --> 00:06:40.840]  這種精神或者這種行為
[00:06:40.840 --> 00:06:43.040]  去具體表露出來
[00:06:43.040 --> 00:06:44.360]  就是一份愛
[00:06:44.360 --> 00:06:45.440]  基於上帝的愛
[00:06:45.440 --> 00:06:47.120]  耶穌被釘在十字架上
[00:06:47.120 --> 00:06:48.640]  基於耶穌對我們的愛
[00:06:48.640 --> 00:06:52.760]  祂願意主動去承擔人類的過犯
[00:06:52.760 --> 00:06:54.520]  保羅在這裡說
[00:06:54.520 --> 00:06:57.040]  整個律法精神就是基於一份的愛
[00:06:57.040 --> 00:06:59.280]  所以我們去關心其他弟兄姊妹的時候
[00:06:59.280 --> 00:07:02.360]  不是以一個自視過高
[00:07:02.360 --> 00:07:04.960]  或者高人一等的角度去指責
[00:07:04.960 --> 00:07:06.320]  而是出一份的愛
[00:07:06.320 --> 00:07:09.360]  去將被軟弱所困的
[00:07:09.360 --> 00:07:11.720]  或者所跌倒的弟兄姊妹挽回過來
[00:07:11.720 --> 00:07:15.000]  接著在第六章的第三至第五節
[00:07:15.000 --> 00:07:17.440]  保羅繼續說他第二部分
[00:07:17.440 --> 00:07:19.200]  要我們留心的一些事情
[00:07:19.200 --> 00:07:23.280]  人若無有,自己還以為有,就是自欺了
[00:07:23.280 --> 00:07:27.600]  各人應當察驗自己的行為
[00:07:27.600 --> 00:07:31.440]  這樣他所誇的,就專在自己,不在別人了
[00:07:31.440 --> 00:07:36.200]  因為各人必擔當自己的擔子
[00:07:36.200 --> 00:07:38.760]  在這裡保羅提醒
[00:07:38.760 --> 00:07:41.480]  作為關心人的人
[00:07:41.480 --> 00:07:45.320]  自處的態度應該是怎樣呢?
[00:07:45.320 --> 00:07:50.040]  在這裡可以說有另一個清楚的意思
[00:07:50.040 --> 00:07:51.160]  其實保羅在這裡說
[00:07:51.160 --> 00:07:54.560]  如果有人本來沒有什麼了不起
[00:07:54.560 --> 00:07:57.360]  但是他卻以為自己有什麼了不起
[00:07:57.360 --> 00:07:59.920]  這個人就是欺騙了自己
[00:07:59.920 --> 00:08:01.120]  這個就是和我本說
[00:08:01.120 --> 00:08:04.960]  人若無有,自己還以為有,就是自欺了
[00:08:04.960 --> 00:08:10.080]  保羅去第六章第一至第二節
[00:08:10.080 --> 00:08:13.880]  是講論信徒的群體如何彼此去關心
[00:08:13.880 --> 00:08:18.080]  幫助軟弱犯錯的肢體互相扶持
[00:08:18.080 --> 00:08:19.720]  在第三至第五節
[00:08:19.720 --> 00:08:25.040]  保羅在這裡將焦點轉移在信徒個別自己身上
[00:08:25.040 --> 00:08:29.720]  提醒每一個信徒都要誠實地去面對自己
[00:08:29.720 --> 00:08:34.160]  每一個信徒都要為自己的行為去負責
[00:08:34.160 --> 00:08:35.720]  承擔這個責任
[00:08:35.720 --> 00:08:40.240]  在這裡保羅說所說的了不起
[00:08:40.240 --> 00:08:44.800]  如果有些信徒看見別人的私底軟弱
[00:08:44.800 --> 00:08:46.160]  覺得自己很了不起
[00:08:46.160 --> 00:08:47.360]  我沒有跌倒
[00:08:47.360 --> 00:08:50.320]  我沒有犯的那個罪
[00:08:50.320 --> 00:08:52.680]  我沒有犯的那個過錯
[00:08:52.680 --> 00:08:54.680]  我比他剛強
[00:08:54.680 --> 00:08:56.320]  如果是這樣的時候
[00:08:56.320 --> 00:08:58.200]  保羅在這裡說
[00:08:58.200 --> 00:09:00.120]  你就是自己欺騙自己
[00:09:00.120 --> 00:09:03.360]  你以為你自己比別人更剛強嗎?
[00:09:03.360 --> 00:09:06.880]  保羅其實對關心別人的人
[00:09:06.880 --> 00:09:08.680]  我們要更加小心
[00:09:08.680 --> 00:09:11.720]  不要覺得自己不會跌倒
[00:09:11.720 --> 00:09:14.280]  不會像他那樣跌倒
[00:09:14.280 --> 00:09:16.200]  所以保羅在第四節說
[00:09:16.200 --> 00:09:20.120]  我們個人應當自己審查自己所作的行為
[00:09:20.120 --> 00:09:25.960]  我們專注點不是在其他人的身上
[00:09:25.960 --> 00:09:30.120]  我專注的是我怎樣去跟從上帝
[00:09:30.120 --> 00:09:33.240]  保羅其實在這裡提醒迦太的信徒
[00:09:33.240 --> 00:09:37.080]  他們要認真留意和檢視自己的行為
[00:09:37.080 --> 00:09:39.320]  謹慎地在地上生活
[00:09:39.320 --> 00:09:41.320]  為主作見證
[00:09:41.320 --> 00:09:44.200]  要常常地審查自己
[00:09:44.200 --> 00:09:45.480]  意思是說
[00:09:45.480 --> 00:09:47.800]  如果迦太的信徒
[00:09:47.800 --> 00:09:51.680]  他有把焦點放在自己審查的過程當中
[00:09:51.680 --> 00:09:56.400]  他可誇的之處就不是在其他人身上
[00:09:56.400 --> 00:10:00.560]  我不是因為比其他人好一點
[00:10:00.560 --> 00:10:01.440]  或者高分一點
[00:10:01.440 --> 00:10:03.080]  所以我覺得自己很好
[00:10:03.080 --> 00:10:06.600]  我也不是覺得我比其他人差
[00:10:06.600 --> 00:10:08.000]  所以我就不行
[00:10:08.000 --> 00:10:09.200]  保羅說不是
[00:10:09.200 --> 00:10:12.040]  專注點、焦點在自己那裡
[00:10:12.040 --> 00:10:15.960]  我不會因為感覺自己比別人好
[00:10:15.960 --> 00:10:17.760]  而我感覺良好
[00:10:17.760 --> 00:10:19.760]  或者我感覺可以自誇
[00:10:19.760 --> 00:10:22.720]  也不是覺得我自己比別人好
[00:10:22.720 --> 00:10:25.160]  而可以得到別人的稱讚
[00:10:25.160 --> 00:10:26.840]  換句話可以這麼說
[00:10:26.840 --> 00:10:28.880]  保羅提醒信徒
[00:10:28.880 --> 00:10:31.000]  不要和別人去比較
[00:10:31.000 --> 00:10:35.600]  免得自己以為是
[00:10:35.600 --> 00:10:37.600]  自以為自己多好
[00:10:37.600 --> 00:10:38.880]  如果是這樣的話
[00:10:38.880 --> 00:10:41.400]  我們就看不到自己真實的情況
[00:10:41.400 --> 00:10:46.160]  也看不起那些跌倒的軟弱的弟兄
[00:10:46.160 --> 00:10:48.160]  第五節說保羅
[00:10:48.160 --> 00:10:51.160]  各人的擔子要自己擔當
[00:10:51.160 --> 00:10:54.720]  似乎和第六章第二節說
[00:10:54.720 --> 00:10:56.080]  我們各人的重擔
[00:10:56.080 --> 00:10:57.360]  彼此的擔當
[00:10:57.360 --> 00:10:58.880]  好像有一個矛盾
[00:10:58.880 --> 00:11:01.600]  其實保羅在這裡是沒有矛盾的意思
[00:11:01.600 --> 00:11:03.840]  第六章第二節說
[00:11:03.840 --> 00:11:06.120]  保羅說到重點是強調
[00:11:06.120 --> 00:11:10.440]  信徒應該彼此去關心
[00:11:10.440 --> 00:11:13.720]  彼此要有一個愛
[00:11:13.720 --> 00:11:16.200]  彼此扶持、彼此激勵
[00:11:16.200 --> 00:11:18.640]  但保羅在這裡的重點是說
[00:11:18.640 --> 00:11:20.440]  我們去關心人的時候
[00:11:20.440 --> 00:11:23.360]  我們為自己關心人的這個行為
[00:11:23.360 --> 00:11:24.960]  無論我們的心態
[00:11:24.960 --> 00:11:26.240]  無論我們所作的
[00:11:26.240 --> 00:11:28.800]  這個行為我們要負責
[00:11:28.800 --> 00:11:30.800]  在這裡說
[00:11:30.800 --> 00:11:33.560]  我們各人要擔當自己的擔子
[00:11:33.560 --> 00:11:37.280]  是說到上帝最後的審判
[00:11:37.280 --> 00:11:39.280]  是會對待每一個人
[00:11:39.280 --> 00:11:41.760]  每個人都要在上帝面前
[00:11:41.760 --> 00:11:43.560]  自己面對自己
[00:11:43.560 --> 00:11:46.400]  自己所作的都要交在上帝面前
[00:11:46.400 --> 00:11:48.400]  向上帝去交代
[00:11:48.400 --> 00:11:49.720]  所以保羅在這裡說
[00:11:49.720 --> 00:11:52.320]  各人的擔子是各自擔
[00:11:52.320 --> 00:11:53.760]  我們在上帝面前
[00:11:53.760 --> 00:11:54.680]  去到最後
[00:11:54.680 --> 00:11:56.280]  我們不會說
[00:11:56.280 --> 00:11:57.520]  我比其他人好
[00:11:57.520 --> 00:11:59.400]  所以上帝我是值得稱讚
[00:11:59.400 --> 00:12:00.640]  上帝只是問
[00:12:00.640 --> 00:12:02.640]  你在哪裡
[00:12:02.640 --> 00:12:04.640]  你用什麼態度去跟從我
[00:12:04.640 --> 00:12:06.640]  所以保羅在這裡提醒
[00:12:06.640 --> 00:12:08.640]  各人的擔子
[00:12:08.640 --> 00:12:11.120]  是各要自己去擔當
[00:12:11.120 --> 00:12:15.080]  接著保羅在第六章的第六節說
[00:12:15.080 --> 00:12:17.080]  在聖道上受教的
[00:12:17.080 --> 00:12:19.600]  應當把一切需用的
[00:12:19.600 --> 00:12:21.040]  供給施教的人
[00:12:21.040 --> 00:12:24.480]  在這裡說到有教導人的
[00:12:24.480 --> 00:12:25.760]  有被教導的
[00:12:25.760 --> 00:12:28.240]  應該存著什麼態度
[00:12:28.240 --> 00:12:30.080]  在這裡也說到
[00:12:30.080 --> 00:12:31.800]  一個直象外
[00:12:31.800 --> 00:12:34.280]  如何彼此的服事
[00:12:34.280 --> 00:12:36.160]  彼此的扶持的意思
[00:12:36.160 --> 00:12:37.160]  在這裡
[00:12:37.160 --> 00:12:39.160]  再繼續說出
[00:12:39.160 --> 00:12:41.400]  下面第六章
[00:12:41.400 --> 00:12:43.400]  第六節之後的一些重點
[00:12:43.400 --> 00:12:46.080]  第六章第一至第五節
[00:12:46.080 --> 00:12:49.760]  是說到勸教的
[00:12:49.760 --> 00:12:52.400]  關心人的一方面
[00:12:52.400 --> 00:12:55.240]  關心人的人應該有什麼態度
[00:12:55.240 --> 00:12:57.040]  應該有一個溫柔的心
[00:12:57.040 --> 00:12:59.040]  不要自己騙自己
[00:12:59.040 --> 00:13:00.440]  以為自己多厲害
[00:13:00.440 --> 00:13:03.840]  我們都是存著一個謙卑的心
[00:13:03.840 --> 00:13:05.360]  靠著上帝
[00:13:05.360 --> 00:13:07.200]  去作出一個關心
[00:13:07.200 --> 00:13:08.480]  和一個扶持
[00:13:08.480 --> 00:13:12.800]  接著在第六章之後
[00:13:12.800 --> 00:13:14.080]  著重另一方面
[00:13:14.080 --> 00:13:16.080]  就是被教導的人
[00:13:16.080 --> 00:13:17.880]  應該有什麼態度
[00:13:17.880 --> 00:13:21.760]  要有一個良好的反應
[00:13:21.760 --> 00:13:24.480]  如果有人對你作出提醒
[00:13:24.480 --> 00:13:26.480]  應該存著一個開放的心
[00:13:26.480 --> 00:13:28.880]  不要自己騙自己
[00:13:28.880 --> 00:13:32.600]  當人真的去指出自己的過錯的時候
[00:13:32.600 --> 00:13:34.200]  在上帝面前
[00:13:34.200 --> 00:13:36.800]  應該有一個凝聚
[00:13:36.800 --> 00:13:38.440]  應該有一個悔改
[00:13:38.440 --> 00:13:39.920]  在這裡
[00:13:39.920 --> 00:13:41.920]  保羅亦提到
[00:13:41.920 --> 00:13:45.840]  當有人用一個溫柔的心
[00:13:45.840 --> 00:13:49.680]  指出某個弟兄的過失和軟弱的時候
[00:13:49.680 --> 00:13:51.880]  受勸誡的弟兄
[00:13:51.880 --> 00:13:54.480]  不應該以惡言相向
[00:13:54.480 --> 00:13:56.800]  也不應該拒絕
[00:13:56.800 --> 00:13:59.680]  用很多理由掩飾自己的過錯
[00:13:59.680 --> 00:14:02.760]  接著在第七至第八節
[00:14:02.760 --> 00:14:06.280]  保羅用了一句說話
[00:14:06.280 --> 00:14:09.400]  去說出無論關心的人
[00:14:09.400 --> 00:14:10.800]  無論被關心的人
[00:14:10.800 --> 00:14:12.640]  都應該有的態度是什麼呢?
[00:14:12.640 --> 00:14:14.400]  第七至第八節這麼說
[00:14:14.400 --> 00:14:17.000]  「不要自欺,神是興蠻不得的
[00:14:17.000 --> 00:14:20.400]  人種的是什麼,收的也是什麼
[00:14:20.400 --> 00:14:24.520]  信著情慾殺種的,必從情慾收敗壞
[00:14:24.520 --> 00:14:28.800]  信著性靈殺種的,必從性靈收榮生」
[00:14:28.800 --> 00:14:32.760]  在這兩節的聖經裡面
[00:14:32.760 --> 00:14:37.600]  保羅用了一個農夫的比喻
[00:14:37.600 --> 00:14:39.600]  種什麼、殺種什麼
[00:14:39.600 --> 00:14:41.600]  你就會得到什麼收成
[00:14:41.600 --> 00:14:44.520]  信著性靈引導而行的人
[00:14:44.520 --> 00:14:46.720]  他必得著一個生命
[00:14:46.720 --> 00:14:48.280]  信著情慾
[00:14:48.280 --> 00:14:51.120]  自己的罪性而行的人
[00:14:51.120 --> 00:14:53.840]  他的生命必然會敗壞
[00:14:53.840 --> 00:14:58.760]  這兩節不單止說
[00:14:58.760 --> 00:15:01.480]  信徒要為自己的行為負責
[00:15:01.480 --> 00:15:03.960]  在這裡更清楚地說
[00:15:03.960 --> 00:15:07.320]  信徒是為了關心別人的時候
[00:15:07.320 --> 00:15:10.200]  那種表現、態度去負責
[00:15:10.200 --> 00:15:12.240]  所以在這兩節裡
[00:15:12.240 --> 00:15:16.320]  都呼應了六章第一和第二節所說的
[00:15:16.320 --> 00:15:21.880]  有關我們怎樣去幫助扶持其他軟弱弟兄姊妹
[00:15:21.880 --> 00:15:23.160]  跌倒的弟兄姊妹
[00:15:23.160 --> 00:15:24.920]  那時候的態度
[00:15:24.920 --> 00:15:27.520]  我們怎樣去關心其他人
[00:15:27.520 --> 00:15:33.840]  我們要為自己關心別人的過程裡的心態、態度
[00:15:33.840 --> 00:15:36.960]  我們要在上帝面前躺出來
[00:15:36.960 --> 00:15:38.000]  我們不要自欺
[00:15:38.000 --> 00:15:40.440]  不要覺得自己高人一等
[00:15:40.440 --> 00:15:44.720]  保羅在這裡鄭重地提醒皆太的信徒
[00:15:44.720 --> 00:15:48.040]  無論你是被過犯所成的人
[00:15:48.040 --> 00:15:52.880]  無論你是關心被過犯所成的人的弟兄姊妹
[00:15:52.880 --> 00:15:54.560]  也可以這麼說
[00:15:54.560 --> 00:15:57.520]  保羅提醒每一個信徒
[00:15:57.520 --> 00:16:01.080]  我們不要輕看上帝的公義
[00:16:01.080 --> 00:16:03.920]  我們所作的每一件事、每一切
[00:16:03.920 --> 00:16:05.440]  將來在上帝面前
[00:16:05.440 --> 00:16:07.920]  都會赤露躺開的
[00:16:07.920 --> 00:16:09.920]  在上帝面前呈露出來
[00:16:09.920 --> 00:16:12.560]  所以保羅一開始就提醒信徒
[00:16:12.560 --> 00:16:15.120]  每一個人不要自欺
[00:16:15.120 --> 00:16:17.720]  不要自己打自己
[00:16:17.720 --> 00:16:21.280]  所以保羅在這裡說出了兩個情況
[00:16:21.280 --> 00:16:23.280]  信從肉體的人
[00:16:23.280 --> 00:16:26.120]  他的結局必然會敗壞
[00:16:26.120 --> 00:16:27.800]  信從聖靈的人
[00:16:27.800 --> 00:16:30.480]  他必然得著一個生命
[00:16:30.480 --> 00:16:34.800]  保羅在這裡再三強調
[00:16:34.800 --> 00:16:37.280]  只有信從聖靈的人
[00:16:37.280 --> 00:16:44.040]  才可以得著一個使人自由的生命
[00:16:44.040 --> 00:16:49.160]  所以我們必須學習如何信從聖靈而行事
[00:16:49.160 --> 00:16:52.200]  在這裡規勸的人
[00:16:52.200 --> 00:16:53.320]  不要自己騙自己
[00:16:53.320 --> 00:16:54.760]  以為自己高人一等
[00:16:54.760 --> 00:16:58.360]  以為自己好像一個聖人的姿態
[00:16:58.360 --> 00:16:59.560]  你是軟弱的
[00:16:59.560 --> 00:17:00.400]  我是剛強的
[00:17:00.400 --> 00:17:03.480]  所以現在我很有能力去幫助你
[00:17:03.480 --> 00:17:04.840]  去扶持你
[00:17:04.840 --> 00:17:06.960]  被規勸的人
[00:17:06.960 --> 00:17:10.680]  也不要自欺
[00:17:10.680 --> 00:17:15.440]  也不要輕忽人對你的提醒
[00:17:15.440 --> 00:17:16.520]  在這裡說
[00:17:16.520 --> 00:17:18.520]  被過犯所聖的人
[00:17:18.520 --> 00:17:21.920]  只要他願意信從聖靈去而行
[00:17:21.920 --> 00:17:24.280]  他也同樣可以得到一個生命
[00:17:24.280 --> 00:17:25.800]  跌倒的人
[00:17:25.800 --> 00:17:27.680]  他願意被聖靈扶持
[00:17:27.680 --> 00:17:32.880]  他同樣可以繼續跟從上帝的生命
[00:17:32.880 --> 00:17:35.120]  在這裡說到得救和滅亡
[00:17:35.120 --> 00:17:39.120]  保羅應該不是說到信仰上
[00:17:39.120 --> 00:17:43.800]  信耶穌就可以得到永恆的生命
[00:17:43.800 --> 00:17:46.840]  不信耶穌就要受上帝永遠的滅亡
[00:17:46.840 --> 00:17:50.360]  因為這裡是說基督徒的生活
[00:17:50.360 --> 00:17:51.720]  保羅在這裡說
[00:17:51.720 --> 00:17:53.800]  一個信了耶穌的人
[00:17:53.800 --> 00:17:56.080]  應該有的生活是怎樣呢?
[00:17:56.080 --> 00:17:58.160]  就是一個被聖靈引導
[00:17:58.160 --> 00:18:02.480]  願意學習選擇去信服聖靈的一個人
[00:18:02.480 --> 00:18:04.200]  作為基督徒
[00:18:04.200 --> 00:18:05.040]  信耶穌的人
[00:18:05.040 --> 00:18:08.560]  我們都會偶然被過犯所聖
[00:18:08.560 --> 00:18:09.920]  我們都會跌倒
[00:18:09.920 --> 00:18:11.520]  我們不是說做錯一件事
[00:18:11.520 --> 00:18:15.240]  我們就失去了上帝賜給我們永恆的生命
[00:18:15.240 --> 00:18:16.640]  但是保羅在這裡說
[00:18:16.640 --> 00:18:19.480]  一個真正願意相信耶穌的人
[00:18:19.480 --> 00:18:21.440]  他有聖靈在心中
[00:18:21.440 --> 00:18:23.800]  他也會有掙扎
[00:18:23.800 --> 00:18:28.880]  但也會學習怎樣信服聖靈去而過去的生活
[00:18:28.880 --> 00:18:31.040]  我們在軟弱、掙扎當中
[00:18:31.040 --> 00:18:32.960]  一起去成長
[00:18:32.960 --> 00:18:34.320]  信從聖靈的人
[00:18:34.320 --> 00:18:38.480]  他會經歷更深的自由生命
[00:18:38.480 --> 00:18:44.080]  一個經常去信從自己罪性的人
[00:18:44.080 --> 00:18:49.920]  他經歷不了聖靈給我們這個豐盛自由的生活和生命
[00:18:49.920 --> 00:18:53.080]  在第六章第九至第十節
[00:18:53.080 --> 00:18:54.160]  保羅繼續說
[00:18:54.160 --> 00:18:56.560]  我們行善不可喪志
[00:18:56.560 --> 00:18:57.760]  若不灰心
[00:18:57.760 --> 00:19:00.080]  到了時候就有修成
[00:19:00.080 --> 00:19:03.000]  所以有要機會就當向眾人行善
[00:19:03.000 --> 00:19:05.680]  向信徒一家的人就更當這樣
