
[00:00:00.000 --> 00:00:05.000]  今年是我們在早上的講座的最後一堂,
[00:04:19.000 --> 00:04:21.000]  要我得著。
[00:04:21.000 --> 00:04:23.000]  迦勒這位偉人,
[00:04:23.000 --> 00:04:24.000]  在人生當中,
[00:04:24.000 --> 00:04:26.000]  有很多值得我們思想的事情,
[00:04:26.000 --> 00:04:27.000]  但其中一個特點,
[00:04:27.000 --> 00:04:28.000]  就是這位迦勒,
[00:04:28.000 --> 00:04:31.000]  他有一種無懼的心,
[00:04:31.000 --> 00:04:32.000]  不怕,
[00:04:32.000 --> 00:04:33.000]  神一定會帶領我,
[00:04:33.000 --> 00:04:35.000]  神一定會保守我經過,
[00:04:35.000 --> 00:04:37.000]  而他那種無懼,
[00:04:37.000 --> 00:04:39.000]  是從哪裡來的呢?
[00:04:39.000 --> 00:04:43.000]  我們一起看看聖經約書亞記第十四章,
[00:04:43.000 --> 00:04:51.000]  聖經約書亞記第十四章,
[00:04:51.000 --> 00:04:54.000]  我們留心第九節,
[00:04:54.000 --> 00:04:59.000]  為什麼迦勒會不怕呢?
[00:04:59.000 --> 00:05:00.000]  第九節,
[00:05:00.000 --> 00:05:02.000]  當日摩西起細雪,
[00:05:02.000 --> 00:05:04.000]  你腳所踏之地,
[00:05:04.000 --> 00:05:05.000]  定要歸你,
[00:05:05.000 --> 00:05:06.000]  迦勒說,
[00:05:06.000 --> 00:05:09.000]  和你的子孫永遠為業,
[00:05:09.000 --> 00:05:11.000]  因為你專心跟隨耶和華,
[00:05:11.000 --> 00:05:12.000]  我的神。
[00:05:12.000 --> 00:05:14.000]  自從耶和華對摩西說者說的時候,
[00:05:14.000 --> 00:05:16.000]  耶和華照他所應許的,
[00:05:16.000 --> 00:05:19.000]  使我存活著四十五年,
[00:05:19.000 --> 00:05:21.000]  其間已識的人在曠野行走看,
[00:05:21.000 --> 00:05:24.000]  然今我八十五歲了。
[00:05:24.000 --> 00:05:27.000]  當時迦勒就向約書亞說,
[00:05:27.000 --> 00:05:29.000]  說出過去神對他的應許,
[00:05:29.000 --> 00:05:31.000]  就告訴他們知道,
[00:05:31.000 --> 00:05:33.000]  我現在八十五歲了,
[00:05:33.000 --> 00:05:36.000]  我要去得到神要我得到的。
[00:05:36.000 --> 00:05:38.000]  大家知道他要去得到的地方,
[00:05:38.000 --> 00:05:41.000]  是一個屬於亞立族人的地方。
[00:05:41.000 --> 00:05:43.000]  大家再看第十二節,
[00:06:00.000 --> 00:06:02.000]  或者並不是猶豫的意思,
[00:06:02.000 --> 00:06:03.000]  是一種盼望,
[00:06:03.000 --> 00:06:08.000]  我相信神會這樣將這個所應許的地方賜給我們。
[00:06:08.000 --> 00:06:10.000]  大家一定記得亞立族人,
[00:06:10.000 --> 00:06:15.000]  當以色列人派探子去到迦勒地去視察他們的時候,
[00:06:15.000 --> 00:06:16.000]  有人回來就說,
[00:06:16.000 --> 00:06:18.000]  那些人很高大,
[00:06:18.000 --> 00:06:20.000]  偉大的民族,
[00:06:20.000 --> 00:06:23.000]  我們看見自己好像什麼樣,
[00:06:23.000 --> 00:06:25.000]  好像宅猛一樣,
[00:06:25.000 --> 00:06:27.000]  他們高大威猛。
[00:06:27.000 --> 00:06:30.000]  這些就是亞立族人。
[00:06:30.000 --> 00:06:32.000]  但是摩西說,
[00:06:32.000 --> 00:06:34.000]  迦勒你要得到的,
[00:06:34.000 --> 00:06:35.000]  神要給你的,
[00:06:35.000 --> 00:06:39.000]  就是這些亞立族人的土地。
[00:06:39.000 --> 00:06:41.000]  但是當時迦勒竟然不害怕,
[00:06:41.000 --> 00:06:43.000]  八十五高靈不害怕,
[00:06:43.000 --> 00:06:46.000]  也不放棄有一個原因,
[00:06:46.000 --> 00:06:47.000]  第一,
[00:06:47.000 --> 00:06:49.000]  他要去知取,
[00:06:49.000 --> 00:06:53.000]  要去得到神曾經應許給過他的。
[00:06:53.000 --> 00:06:54.000]  他不放棄,
[00:06:54.000 --> 00:06:57.000]  一定要得到神要給他的。
[00:06:57.000 --> 00:07:03.000]  我知道我們這次的佩靈會有很多年長的弟兄姊妹來參加這個聚會,
[00:07:03.000 --> 00:07:06.000]  我看見很多年長的弟兄姊妹順著,
[00:07:06.000 --> 00:07:08.000]  很多人說我們年紀大了,
[00:07:08.000 --> 00:07:11.000]  我們是少數民族,
[00:07:11.000 --> 00:07:13.000]  你們這麼多人,
[00:07:13.000 --> 00:07:15.000]  個個都是年青力壯,
[00:07:15.000 --> 00:07:17.000]  不過我有點懷疑,
[00:07:17.000 --> 00:07:19.000]  慢慢香港的情況,
[00:07:19.000 --> 00:07:22.000]  年長的人是多數民族,
[00:07:22.000 --> 00:07:25.000]  年輕的是少數民族。
[00:07:25.000 --> 00:07:26.000]  香港的年齡一度老化,
[00:07:26.000 --> 00:07:27.000]  大家知道,
[00:07:27.000 --> 00:07:31.000]  很多很多人年紀慢慢長大,
[00:07:31.000 --> 00:07:33.000]  有些人可能他從小沒有機會受教育,
[00:07:33.000 --> 00:07:35.000]  因此他可能到年紀大的時候,
[00:07:35.000 --> 00:07:36.000]  不懂得讀,
[00:07:36.000 --> 00:07:38.000]  不懂得寫,
[00:07:38.000 --> 00:07:41.000]  有些人覺得自己記憶力很差,
[00:07:41.000 --> 00:07:42.000]  看完聖經,
[00:07:42.000 --> 00:07:43.000]  轉個頭又忘記了,
[00:07:43.000 --> 00:07:45.000]  怎麼讀聖經?
[00:07:45.000 --> 00:07:48.000]  但我見到有不少的長者,
[00:07:48.000 --> 00:07:51.000]  他們說神願意把他的話指教我,
[00:07:51.000 --> 00:07:52.000]  我尋求他的時候,
[00:07:52.000 --> 00:07:54.000]  他就幫我領受,
[00:07:54.000 --> 00:07:55.000]  因此很多年長者,
[00:07:55.000 --> 00:07:57.000]  就算忘記再讀,
[00:07:57.000 --> 00:07:58.000]  忘記再讀,
[00:07:58.000 --> 00:08:02.000]  不放棄要認識神的話。
[00:08:02.000 --> 00:08:04.000]  我直接間接認識到
[00:08:04.000 --> 00:08:06.000]  起碼三四位長者,
[00:08:06.000 --> 00:08:08.000]  他們原本是文盲的,
[00:08:08.000 --> 00:08:09.000]  不懂得啟示,
[00:08:09.000 --> 00:08:11.000]  不懂得讀書,
[00:08:11.000 --> 00:08:14.000]  但他們一路祈禱一路祈禱,
[00:08:14.000 --> 00:08:16.000]  叫眾人都驚奇,
[00:08:16.000 --> 00:08:18.000]  他們可以拿本聖經,
[00:08:18.000 --> 00:08:20.000]  一路讀給你聽,
[00:08:20.000 --> 00:08:23.000]  我起碼認識三四位長者,
[00:08:23.000 --> 00:08:25.000]  你給他一份報紙,
[00:08:25.000 --> 00:08:26.000]  他說對不起,
[00:08:26.000 --> 00:08:27.000]  我不懂得字,
[00:08:27.000 --> 00:08:29.000]  給他一本聖經,
[00:08:29.000 --> 00:08:32.000]  他讀給你聽,
[00:08:32.000 --> 00:08:34.000]  我不能解釋為什麼是這樣,
[00:08:34.000 --> 00:08:37.000]  我只知道一個渴慕的人,
[00:08:37.000 --> 00:08:39.000]  神恩待他們,
[00:08:39.000 --> 00:08:42.000]  讓他們領受。
[00:08:42.000 --> 00:08:44.000]  有些電視節目都知道,
[00:08:44.000 --> 00:08:46.000]  我很喜歡看大樹,
[00:08:46.000 --> 00:08:48.000]  可能我身高,
[00:08:48.000 --> 00:08:51.000]  所以喜歡看高大的東西,
[00:08:51.000 --> 00:08:53.000]  我自己很喜歡去到一個地方,
[00:08:53.000 --> 00:08:54.000]  在羅省的,
[00:08:54.000 --> 00:08:56.000]  叫美心杉的公園,
[00:08:56.000 --> 00:08:57.000]  我曾經寫一些文章,
[00:08:57.000 --> 00:08:58.000]  是關於這些樹的,
[00:08:58.000 --> 00:09:00.000]  Sequoia,
[00:09:00.000 --> 00:09:02.000]  這些美洲杉的樹,
[00:09:02.000 --> 00:09:04.000]  是全世界最高的大樹,
[00:09:04.000 --> 00:09:06.000]  這些樹的樹齡,
[00:09:06.000 --> 00:09:13.000]  平均有2500年到3500年之間的大樹,
[00:09:13.000 --> 00:09:16.000]  這些大樹的圓周很闊,
[00:09:16.000 --> 00:09:19.000]  差不多有100呎的圓周,
[00:09:19.000 --> 00:09:21.000]  稍為誇張一點說,
[00:09:21.000 --> 00:09:22.000]  有些人說,
[00:09:22.000 --> 00:09:25.000]  如果你把樹枕割了,
[00:09:25.000 --> 00:09:26.000]  在樹枕上,
[00:09:26.000 --> 00:09:31.000]  可以足以讓二十對夫婦在上面跳舞,
[00:09:31.000 --> 00:09:34.000]  很闊大的樹,
[00:09:34.000 --> 00:09:37.000]  但是這個大樹雖然是大,
[00:09:37.000 --> 00:09:38.000]  但是它的種子,
[00:09:38.000 --> 00:09:40.000]  你猜有多大?
[00:09:40.000 --> 00:09:44.000]  你說起碼有個椰子那麼大吧,
[00:09:44.000 --> 00:09:46.000]  它們的種子,
[00:09:46.000 --> 00:09:48.000]  你猜一猜是多少盎司?
[00:09:48.000 --> 00:09:51.000]  我說重量,
[00:09:51.000 --> 00:09:53.000]  這個研究發現,
[00:09:53.000 --> 00:09:55.000]  這些大樹的種子,
[00:09:55.000 --> 00:10:00.000]  是三千分之一的盎司,
[00:10:00.000 --> 00:10:03.000]  很微小的種子,
[00:10:03.000 --> 00:10:05.000]  每當我思想一些事的時候,
[00:10:05.000 --> 00:10:07.000]  我只能夠讚嘆這位上帝,
[00:10:07.000 --> 00:10:09.000]  亦都再次給自己提醒,
[00:10:09.000 --> 00:10:12.000]  就算你多麼的微之,
[00:10:12.000 --> 00:10:14.000]  你那麼軟弱,
[00:10:14.000 --> 00:10:15.000]  但是神的能力,
[00:10:15.000 --> 00:10:19.000]  能夠將你的生命剛強壯大,
[00:10:19.000 --> 00:10:23.000]  成為一棵美洲杉,
[00:10:23.000 --> 00:10:26.000]  這些樹最特別的地方就是,
[00:10:26.000 --> 00:10:28.000]  雖然二千三千年的樹齡,
[00:10:28.000 --> 00:10:31.000]  但是可以不斷生長,
[00:10:31.000 --> 00:10:32.000]  有人計算過,
[00:10:32.000 --> 00:10:34.000]  每一年新生的樹木,
[00:10:34.000 --> 00:10:36.000]  一棵美洲杉,
[00:10:36.000 --> 00:10:37.000]  每一年新生的樹木,
[00:10:37.000 --> 00:10:41.000]  等於一棵六十呎高的大樹,
[00:10:41.000 --> 00:10:44.000]  不斷不斷有新增的樹木,
[00:10:44.000 --> 00:10:46.000]  我記得有一年,
[00:10:46.000 --> 00:10:50.000]  我處立在一棵美洲杉前,
[00:10:50.000 --> 00:10:52.000]  我心裡就向神祈求,
[00:10:52.000 --> 00:10:54.000]  我說,神啊,
[00:10:54.000 --> 00:10:57.000]  就算我將來年紀老邁,
[00:10:57.000 --> 00:11:02.000]  求你給我生命一天生字一天,
[00:11:02.000 --> 00:11:04.000]  我不要停滯,
[00:11:04.000 --> 00:11:06.000]  我不要退後不前,
[00:11:06.000 --> 00:11:07.000]  在這一年當中,
[00:11:07.000 --> 00:11:09.000]  你給我生命一路一路的成長,
[00:11:09.000 --> 00:11:12.000]  你既然能夠讓美洲杉不斷地成長,
[00:11:12.000 --> 00:11:13.000]  二千年三千年,
[00:11:13.000 --> 00:11:19.000]  你都可以讓我的生命在你面前不斷地成長,
[00:11:19.000 --> 00:11:20.000]  弟兄姊妹,
[00:11:20.000 --> 00:11:23.000]  神能夠成就超過你能夠想像的事情,
[00:11:23.000 --> 00:11:25.000]  因為祂所為你預備的,
[00:11:25.000 --> 00:11:27.000]  不單單是僅僅得救,
[00:11:27.000 --> 00:11:29.000]  神在基督耶穌裡,
[00:11:29.000 --> 00:11:30.000]  要你得著,
[00:11:30.000 --> 00:11:32.000]  祂要你得著,
[00:11:32.000 --> 00:11:35.000]  你要前去領受,
[00:11:35.000 --> 00:11:37.000]  去得著,
[00:11:37.000 --> 00:11:40.000]  我請大家揭一揭聖經新約的肥立比書,
[00:11:40.000 --> 00:11:47.000]  在聖經新約的肥立比書第三章,
[00:11:47.000 --> 00:11:52.000]  在第三章的第九節開始,
[00:11:52.000 --> 00:11:57.000]  肥立比書第三章第九節,
[00:11:57.000 --> 00:12:01.000]  聖經說,
[00:12:01.000 --> 00:12:06.000]  並且得意在他裡面不是有自己因律法而得的義,
[00:12:06.000 --> 00:12:08.000]  不是你自己得來的,
[00:12:08.000 --> 00:12:11.000]  乃是有信信基督的義,
[00:12:11.000 --> 00:12:15.000]  就是因信神而來的義,
[00:12:15.000 --> 00:12:18.000]  然後使我認識基督,
[00:12:18.000 --> 00:12:20.000]  曉得他復活的大能,
[00:12:20.000 --> 00:12:22.000]  並且曉得和他同受苦,
[00:12:22.000 --> 00:12:24.000]  效法他的死,
[00:12:24.000 --> 00:12:28.000]  或者我也得意從死裡復活。
[00:12:28.000 --> 00:12:30.000]  我們再看前面的一節聖經,
[00:12:30.000 --> 00:12:32.000]  第八節,
[00:12:32.000 --> 00:12:34.000]  不但如此,
[00:12:34.000 --> 00:12:36.000]  我也是將萬事當作有損的,
[00:12:36.000 --> 00:12:39.000]  因我已認識我主基督耶穌為至寶,
[00:12:39.000 --> 00:12:41.000]  我為他已經凋棄萬事,
[00:12:41.000 --> 00:12:42.000]  看作糞土,
[00:12:42.000 --> 00:12:45.000]  為要得著基督。
[00:12:45.000 --> 00:12:47.000]  在保羅的內心,
[00:12:47.000 --> 00:12:50.000]  他知道主耶穌是生命當中最寶貴,
[00:12:50.000 --> 00:12:52.000]  因此他放棄其他一切的追求,
[00:12:52.000 --> 00:12:54.000]  為要得著基督,
[00:12:54.000 --> 00:12:56.000]  這就是所謂取捨,
[00:12:56.000 --> 00:12:59.000]  人生裡面如果你不捨棄一些次要的,
[00:12:59.000 --> 00:13:01.000]  你不會得著重要的,
[00:13:01.000 --> 00:13:03.000]  你一定有所捨,
[00:13:03.000 --> 00:13:05.000]  你才會有所取。
[00:13:05.000 --> 00:13:07.000]  保羅說我放棄其他萬事,
[00:13:07.000 --> 00:13:09.000]  為要將我專注的追求,
[00:13:09.000 --> 00:13:12.000]  擺在得著耶穌基督身上,
[00:13:12.000 --> 00:13:14.000]  因此他說,
[00:13:14.000 --> 00:13:17.000]  叫我能夠曉得耶穌復活的大能,
[00:13:17.000 --> 00:13:19.000]  在我的身上,
[00:13:19.000 --> 00:13:21.000]  不單止知道歷史上耶穌復活了,
[00:13:21.000 --> 00:13:24.000]  同時經驗到神的大能大力,
[00:13:24.000 --> 00:13:26.000]  怎樣改變了我,
[00:13:26.000 --> 00:13:29.000]  他怎樣更新了我,
[00:13:29.000 --> 00:13:32.000]  他的能力在我身上顯現出來,
[00:13:32.000 --> 00:13:36.000]  因此曉得復活的大能。
[00:13:36.000 --> 00:13:39.000]  然後第十二節,
[00:13:39.000 --> 00:13:41.000]  保羅說,
[00:13:41.000 --> 00:13:44.000]  我乃是竭力追求中間所講,
[00:13:44.000 --> 00:13:49.000]  或者可以得著基督耶穌所得著我的,
[00:13:49.000 --> 00:13:50.000]  或者說,
[00:13:50.000 --> 00:13:54.000]  或亦作所要我得著的,
[00:13:54.000 --> 00:13:56.000]  或者我可以得著神在基督耶穌裡面,
[00:13:56.000 --> 00:13:58.000]  所要我得到的,
[00:13:58.000 --> 00:14:00.000]  他有豐富的準備擺藏在這裡,
[00:14:00.000 --> 00:14:03.000]  要我們前往去得到,
[00:14:03.000 --> 00:14:05.000]  因此大家再看,
[00:14:05.000 --> 00:14:08.000]  第十三節我會再讀幾節經文,
[00:14:08.000 --> 00:14:10.000]  弟兄們,
[00:14:10.000 --> 00:14:12.000]  我不是以為自己已經得著了,
[00:14:12.000 --> 00:14:14.000]  我只有一件事情,
[00:14:14.000 --> 00:14:16.000]  就是忘記背後,
[00:14:16.000 --> 00:14:18.000]  努力面前的,
[00:14:18.000 --> 00:14:19.000]  向著標竿直跑,
[00:14:19.000 --> 00:14:22.000]  要得神在基督耶穌裡從上面來,
[00:14:22.000 --> 00:14:25.000]  照我來得的獎賞。
[00:14:25.000 --> 00:14:27.000]  所以我們中間,
[00:14:27.000 --> 00:14:28.000]  凡是原存人,
[00:14:28.000 --> 00:14:31.000]  如果我們中間有很多成熟成長的原存人,
[00:14:31.000 --> 00:14:34.000]  總要存這樣的心,
[00:14:34.000 --> 00:14:37.000]  若有什麼事上孰別樣的心,
[00:14:37.000 --> 00:14:40.000]  神也必以此指示你們,
[00:14:40.000 --> 00:14:42.000]  然而我們到什麼地步,
[00:14:42.000 --> 00:14:45.000]  就當照著什麼地步走。
[00:14:45.000 --> 00:14:47.000]  意思就是說,
[00:14:47.000 --> 00:14:49.000]  你今天認識了多少,
[00:14:49.000 --> 00:14:52.000]  你就按照你的認識去實行出來,
[00:14:52.000 --> 00:14:55.000]  然後一步一步向前奔,
[00:14:55.000 --> 00:14:58.000]  竭力向著標竿跑,
[00:14:58.000 --> 00:15:04.000]  要得著神要你得著的永恆的獎賞。
[00:15:04.000 --> 00:15:06.000]  這些經文大家都很熟悉,
[00:15:06.000 --> 00:15:09.000]  但是經文清楚地挑戰我們,
[00:15:09.000 --> 00:15:12.000]  不要留在淺水之泉,
[00:15:12.000 --> 00:15:16.000]  要開往水生之泉。
[00:15:16.000 --> 00:15:21.000]  因為神定要將很多很多屬靈的福氣賜給他的子民。
[00:15:21.000 --> 00:15:22.000]  弟兄姊妹,
[00:15:22.000 --> 00:15:23.000]  在人生的路上,
[00:15:23.000 --> 00:15:28.000]  不要單單滿足於眼前風平浪靜,
[00:15:28.000 --> 00:15:29.000]  平平安安,
[00:15:29.000 --> 00:15:30.000]  沒什麼事幹,
[00:15:30.000 --> 00:15:31.000]  生活上大自可以。
[00:15:31.000 --> 00:15:32.000]  沒錯,
[00:15:32.000 --> 00:15:33.000]  神將福氣給過你,
[00:15:33.000 --> 00:15:39.000]  但是去追求神要給你更大的屬靈福氣。
[00:15:39.000 --> 00:15:40.000]  我很感謝神,
[00:15:40.000 --> 00:15:42.000]  在我過去的人生裡面,
[00:15:42.000 --> 00:15:43.000]  神給我有位好目者,
[00:15:43.000 --> 00:15:44.000]  在自己教會當中,
[00:15:44.000 --> 00:15:48.000]  和近輝牧師一路帶領著我們的成長。
[00:15:48.000 --> 00:15:50.000]  我記得十多年前,
[00:15:50.000 --> 00:15:54.000]  當他七十歲第二次退休的時候,
[00:15:54.000 --> 00:15:56.000]  他退休很多次,
[00:15:56.000 --> 00:15:58.000]  都未曾退,
[00:15:58.000 --> 00:16:00.000]  當他七十歲的時候,
[00:16:00.000 --> 00:16:02.000]  他曾經和我們分享,
[00:16:02.000 --> 00:16:04.000]  他說我已經七十歲,
[00:16:04.000 --> 00:16:08.000]  但我心裡面很想能夠更多服侍神,
[00:16:08.000 --> 00:16:10.000]  也能夠經歷神給我的恩典,
[00:16:10.000 --> 00:16:13.000]  因此我祈禱求神給我多十年,
[00:16:13.000 --> 00:16:18.000]  能夠可以推動猜拳的侍奉,
[00:16:18.000 --> 00:16:20.000]  繼續為神工作。
[00:16:20.000 --> 00:16:22.000]  我很記得他告訴我們,
[00:16:22.000 --> 00:16:24.000]  我要多十年。
[00:16:24.000 --> 00:16:26.000]  在過去的十年裡面,
[00:16:26.000 --> 00:16:30.000]  我常常留意著牧師的精神狀態,
[00:16:30.000 --> 00:16:34.000]  每次見到他語氣軒昂地在台上講道,
[00:16:34.000 --> 00:16:38.000]  我發覺好像他精神比我好。
[00:16:38.000 --> 00:16:41.000]  神給他很多額外的精神體力,
[00:16:41.000 --> 00:16:43.000]  思想很清晰,
[00:16:43.000 --> 00:16:46.000]  能夠不斷將神的訊息傳達出來。
[00:16:46.000 --> 00:16:51.000]  是他不願意去失去小許的祝福,
[00:16:51.000 --> 00:16:53.000]  求神給他多十年,
[00:16:53.000 --> 00:16:55.000]  今天他八十多歲,
[00:16:55.000 --> 00:16:58.000]  仍然繼續來為神工作。
[00:16:58.000 --> 00:16:59.000]  各位弟兄姊妹,
[00:16:59.000 --> 00:17:04.000]  放膽去知取神要給你的
[00:17:04.000 --> 00:17:07.000]  這些屬靈的恩惠和祝福。
[00:17:07.000 --> 00:17:09.000]  我們再看,
[00:17:09.000 --> 00:17:12.000]  當時我們說迦納他不害怕,
[00:17:12.000 --> 00:17:15.000]  因為他要知取神應給他的地方。
[00:17:15.000 --> 00:17:16.000]  第二方面就是,
[00:17:16.000 --> 00:17:17.000]  他不害怕,
[00:17:17.000 --> 00:17:19.000]  因為他不敢藐視神,
[00:17:19.000 --> 00:17:21.000]  他認為神是可信的。
[00:17:21.000 --> 00:17:25.000]  我們看回前面聖經的文述記,
[00:17:25.000 --> 00:17:28.000]  聖經出一集記之後,
[00:17:28.000 --> 00:17:31.000]  文述記第十三章,
[00:17:31.000 --> 00:17:38.000]  我們看回當時迦南人探迦南地的情況,
[00:17:38.000 --> 00:17:40.000]  文述記第十三章,
[00:17:40.000 --> 00:17:47.000]  我們看第二十七節,
[00:17:47.000 --> 00:17:50.000]  當時他們探子回報給摩西,
