
[00:00:00.000 --> 00:00:06.000]  在新約教會的年代,
[00:03:50.000 --> 00:03:52.000]  一個很重要的標準。
[00:03:52.000 --> 00:03:55.000]  保羅在第一節,第三節,
[00:03:55.000 --> 00:03:56.000]  就去說,
[00:03:56.000 --> 00:03:59.000]  就是一個很重要的問題,
[00:03:59.000 --> 00:04:00.000]  保羅在這裡,
[00:04:00.000 --> 00:04:03.000]  無論你著重聖靈哪一方面的工作,
[00:04:03.000 --> 00:04:06.000]  或者不著重聖靈哪一方面的工作,
[00:04:06.000 --> 00:04:10.000]  兩班的群體都要同樣的知道,
[00:04:10.000 --> 00:04:13.000]  其實我們是有同一位的主,
[00:04:13.000 --> 00:04:16.000]  我們同有這個聖靈。
[00:04:16.000 --> 00:04:22.000]  保羅希望將當時這兩派的人的眼界都開闊,
[00:04:22.000 --> 00:04:26.000]  那些有上帝特別給他恩賜的一班人,
[00:04:26.000 --> 00:04:27.000]  讓他知道,
[00:04:27.000 --> 00:04:29.000]  不要去看低其他的人,
[00:04:29.000 --> 00:04:32.000]  而那些好像在現實裡面,
[00:04:32.000 --> 00:04:36.000]  沒有上帝給他超自然恩賜的那一班信徒,
[00:04:36.000 --> 00:04:42.000]  也不要去否定這一班人上帝給他們的一些恩賜。
[00:04:42.000 --> 00:04:44.000]  保羅在這裡去說,
[00:04:44.000 --> 00:04:46.000]  有什麼恩賜不是最重要,
[00:04:46.000 --> 00:04:50.000]  最重要的就是我們有同一位的主,
[00:04:50.000 --> 00:04:52.000]  這個才是最重要。
[00:04:52.000 --> 00:04:53.000]  所以保羅在這裡說,
[00:04:53.000 --> 00:04:54.000]  沒有一個人,
[00:04:54.000 --> 00:04:58.000]  他承認耶穌是主的時候,
[00:04:58.000 --> 00:05:02.000]  他是說耶穌是可被就坐的,
[00:05:02.000 --> 00:05:05.000]  因為我們都有聖靈在我們的生命裡面,
[00:05:05.000 --> 00:05:06.000]  在這個群體裡面,
[00:05:06.000 --> 00:05:09.000]  我們跟從的是這一位的主。
[00:05:09.000 --> 00:05:12.000]  所以保羅說出,
[00:05:12.000 --> 00:05:13.000]  哪一個是有聖靈呢?
[00:05:13.000 --> 00:05:17.000]  什麼叫聖靈的工作呢?
[00:05:17.000 --> 00:05:21.000]  不是從那個恩賜的角度去衡量,
[00:05:21.000 --> 00:05:26.000]  最重要的是以跟從耶穌這個標準去衡量,
[00:05:26.000 --> 00:05:28.000]  我們有沒有聖靈,
[00:05:28.000 --> 00:05:30.000]  或者我們有沒有聖靈的工作,
[00:05:30.000 --> 00:05:33.000]  為最重要的一個指標。
[00:05:33.000 --> 00:05:38.000]  接著保羅在這裡說出了最重要的基礎之後,
[00:05:38.000 --> 00:05:39.000]  他就說,
[00:05:39.000 --> 00:05:41.000]  我們有同一位的主,
[00:05:41.000 --> 00:05:43.000]  我們有同一個信仰,
[00:05:43.000 --> 00:05:47.000]  我們有跟從這個同一個愛我們的上帝,
[00:05:47.000 --> 00:05:48.000]  不過在教會當中,
[00:05:48.000 --> 00:05:51.000]  卻是有不同的恩賜。
[00:05:51.000 --> 00:05:52.000]  保羅接著說,
[00:05:52.000 --> 00:05:54.000]  多樣性可以說,
[00:05:54.000 --> 00:05:56.000]  有一個合一的基礎,
[00:05:56.000 --> 00:05:59.000]  但是我們同領受同一個聖靈,
[00:05:59.000 --> 00:06:03.000]  這個聖靈是讓我們有不同的恩賜,
[00:06:03.000 --> 00:06:04.000]  所以保羅在這裡說,
[00:06:04.000 --> 00:06:08.000]  有同一個基礎不等於我們每個人都是相同,
[00:06:08.000 --> 00:06:10.000]  你有同一個恩賜,
[00:06:10.000 --> 00:06:11.000]  我有同一個恩賜,
[00:06:11.000 --> 00:06:12.000]  不是,
[00:06:12.000 --> 00:06:13.000]  每個人都可以很不同,
[00:06:13.000 --> 00:06:15.000]  在一個合一的基礎裡面,
[00:06:15.000 --> 00:06:20.000]  我們都是有不同的上帝給我們的能力,
[00:06:20.000 --> 00:06:21.000]  上帝給我們的恩賜,
[00:06:21.000 --> 00:06:23.000]  去建立這個群體,
[00:06:23.000 --> 00:06:26.000]  就好像一個管弦樂團一樣,
[00:06:26.000 --> 00:06:27.000]  一個管弦樂團,
[00:06:27.000 --> 00:06:30.000]  就是不會每個人都去演奏同一個樂器,
[00:06:30.000 --> 00:06:33.000]  不同人有演奏不同的樂器,
[00:06:33.000 --> 00:06:36.000]  不過一起去演奏的時候,
[00:06:36.000 --> 00:06:39.000]  就奏出一個美妙的樂章,
[00:06:39.000 --> 00:06:41.000]  保羅去說,
[00:06:41.000 --> 00:06:42.000]  我們就其實,
[00:06:42.000 --> 00:06:45.000]  就用我們現在的說法去說,
[00:06:45.000 --> 00:06:47.000]  我們就好像一個樂團一樣,
[00:06:47.000 --> 00:06:50.000]  就是一個演奏不同的樂器,
[00:06:50.000 --> 00:06:53.000]  去建立一個同一個的群體,
[00:06:53.000 --> 00:06:55.000]  接著保羅在這裡,
[00:06:55.000 --> 00:06:57.000]  第四節,第六節,
[00:06:57.000 --> 00:06:59.000]  就用了一些字眼,
[00:06:59.000 --> 00:07:02.000]  再去描述這些屬靈的恩賜,
[00:07:02.000 --> 00:07:04.000]  他用三個角度去說,
[00:07:04.000 --> 00:07:07.000]  恩賜好像是聖靈,
[00:07:07.000 --> 00:07:10.000]  聖靈是一位,
[00:07:10.000 --> 00:07:12.000]  即是上面有分別,
[00:07:12.000 --> 00:07:13.000]  但是主卻是一位,
[00:07:13.000 --> 00:07:14.000]  公用上面有分別,
[00:07:14.000 --> 00:07:16.000]  但是神卻是一位,
[00:07:16.000 --> 00:07:19.000]  其實保羅在這裡不是一個對一個這樣說,
[00:07:19.000 --> 00:07:21.000]  其實保羅在這裡的意思是什麼呢?
[00:07:21.000 --> 00:07:22.000]  就是說,
[00:07:22.000 --> 00:07:24.000]  無論我們各人有什麼恩賜,
[00:07:24.000 --> 00:07:26.000]  無論我們各人有什麼的崗位,
[00:07:26.000 --> 00:07:29.000]  無論我們有什麼神賜給我們的能力,
[00:07:29.000 --> 00:07:31.000]  和有什麼說話的果效,
[00:07:31.000 --> 00:07:34.000]  都是源於這個三位一體的上帝,
[00:07:34.000 --> 00:07:36.000]  都是和上帝,
[00:07:36.000 --> 00:07:38.000]  和聖父,聖子,聖靈,
[00:07:38.000 --> 00:07:40.000]  有密切的一個關係,
[00:07:40.000 --> 00:07:45.000]  所以保羅在這裡去說出了一個很重要的方向,
[00:07:45.000 --> 00:07:47.000]  不要以為,
[00:07:47.000 --> 00:07:52.000]  就算有自己有幾突出的屬靈的恩賜,
[00:07:52.000 --> 00:07:54.000]  不要以為自己有多厲害,
[00:07:54.000 --> 00:07:55.000]  用我們廣東話的說法,
[00:07:55.000 --> 00:08:00.000]  這個都是上帝賜給我們每一個的人,
[00:08:00.000 --> 00:08:02.000]  保羅在這裡去界定屬靈的恩賜,
[00:08:02.000 --> 00:08:04.000]  也都不會定義得很窄,
[00:08:04.000 --> 00:08:06.000]  就是哪些是屬靈的恩賜,
[00:08:06.000 --> 00:08:08.000]  哪些不是屬靈的恩賜,
[00:08:08.000 --> 00:08:10.000]  保羅在這裡去說,
[00:08:10.000 --> 00:08:12.000]  任何的屬靈,
[00:08:12.000 --> 00:08:13.000]  即是一些的恩賜,
[00:08:13.000 --> 00:08:14.000]  任何的崗位,
[00:08:14.000 --> 00:08:16.000]  任何我們可以發揮的,
[00:08:16.000 --> 00:08:19.000]  我們的能力去侍奉上帝的,
[00:08:19.000 --> 00:08:23.000]  這個都是屬靈的恩賜,
[00:08:23.000 --> 00:08:26.000]  所以保羅在這裡可以說,
[00:08:26.000 --> 00:08:29.000]  將當時這兩派的人,
[00:08:29.000 --> 00:08:34.000]  希望讓他們的眼光不要那麼狹窄,
[00:08:34.000 --> 00:08:35.000]  這些叫屬靈恩賜,
[00:08:35.000 --> 00:08:36.000]  那些不是屬靈恩賜,
[00:08:36.000 --> 00:08:37.000]  不是,
[00:08:37.000 --> 00:08:40.000]  所有的範圍可以說,
[00:08:40.000 --> 00:08:41.000]  保羅去說,
[00:08:41.000 --> 00:08:44.000]  都是上帝給我們的屬靈的恩賜,
[00:08:44.000 --> 00:08:47.000]  目的去建立上帝自己的教會,
[00:08:47.000 --> 00:08:49.000]  是沒有分別的,
[00:08:49.000 --> 00:08:52.000]  不會說這一類有超自然,
[00:08:52.000 --> 00:08:54.000]  上帝給的特別的能力,
[00:08:54.000 --> 00:08:55.000]  那些叫屬靈恩賜,
[00:08:55.000 --> 00:08:58.000]  另一些我們說很簡單的,
[00:08:58.000 --> 00:09:02.000]  有一些人掃地,
[00:09:02.000 --> 00:09:03.000]  抹桌子那些,
[00:09:03.000 --> 00:09:04.000]  不是叫屬靈恩賜,
[00:09:04.000 --> 00:09:05.000]  保羅說不是,
[00:09:05.000 --> 00:09:09.000]  所有的範圍都是上帝給我們的,
[00:09:09.000 --> 00:09:13.000]  一個屬靈的恩賜和屬靈的果效,
[00:09:13.000 --> 00:09:16.000]  在第四節第六節裏面,
[00:09:16.000 --> 00:09:20.000]  保羅提出了兩個很重要的觀點,
[00:09:20.000 --> 00:09:21.000]  第一,
[00:09:21.000 --> 00:09:26.000]  就是每一個信徒都得到上帝給我們不同的恩賜,
[00:09:26.000 --> 00:09:31.000]  每一個信徒都上帝給我們有不同的屬靈的恩賜,
[00:09:31.000 --> 00:09:32.000]  還有第二方面,
[00:09:32.000 --> 00:09:38.000]  這些恩賜不是為了讓我個人的地位提高,
[00:09:38.000 --> 00:09:41.000]  而是更重要的是叫人得益處,
[00:09:41.000 --> 00:09:44.000]  這個人是指我的群體,
[00:09:44.000 --> 00:09:47.000]  重點就是上帝給你有這個恩賜,
[00:09:47.000 --> 00:09:50.000]  是要讓這個群體得到幫助,
[00:09:50.000 --> 00:09:51.000]  得到建立,
[00:09:51.000 --> 00:09:56.000]  目的不是單是個人自己得到任何的好處,
[00:09:56.000 --> 00:09:58.000]  當然個人都會有個得益,
[00:09:58.000 --> 00:10:02.000]  但是更重要的就是群體得到一個好處,
[00:10:02.000 --> 00:10:04.000]  接著在第八節到十一節,
[00:10:04.000 --> 00:10:08.000]  保羅再將這個論點進一步詳細去講明,
[00:10:08.000 --> 00:10:13.000]  他講出了一個屬靈恩賜的清單,
[00:10:13.000 --> 00:10:18.000]  保羅在這裡不是想講哪些比哪些重要,
[00:10:18.000 --> 00:10:23.000]  哪些會更高的價值,
[00:10:23.000 --> 00:10:24.000]  保羅在這裡沒有講,
[00:10:24.000 --> 00:10:25.000]  他只是講一個例子,
[00:10:25.000 --> 00:10:27.000]  屬靈恩賜可以包括這一方面,
[00:10:27.000 --> 00:10:33.000]  其實在這裡保羅也想將一些不同的看法合在一起,
[00:10:33.000 --> 00:10:36.000]  因此我們可以說,
[00:10:36.000 --> 00:10:39.000]  有一些人未信耶穌之前,
[00:10:39.000 --> 00:10:40.000]  他會彈琴,
[00:10:40.000 --> 00:10:43.000]  他信了耶穌之後,
[00:10:43.000 --> 00:10:50.000]  上帝使用他個人的努力或才覺去做私琴,
[00:10:50.000 --> 00:10:54.000]  很少你一出手就教家庭除外,
[00:10:54.000 --> 00:10:56.000]  小朋友實則過,
[00:10:56.000 --> 00:10:58.000]  練彈琴,
[00:10:58.000 --> 00:11:00.000]  目的就是將來多教私琴,
[00:11:00.000 --> 00:11:02.000]  這個也是我的想法,
[00:11:02.000 --> 00:11:04.000]  我不知道他行不行,
[00:11:04.000 --> 00:11:05.000]  但這個會是這樣,
[00:11:06.000 --> 00:11:10.000]  但有很多人未信耶穌,
[00:11:10.000 --> 00:11:12.000]  已經會彈琴,
[00:11:12.000 --> 00:11:13.000]  回來教會,
[00:11:13.000 --> 00:11:14.000]  信了耶穌,
[00:11:14.000 --> 00:11:15.000]  他就做私琴,
[00:11:15.000 --> 00:11:18.000]  有很多都是這樣的情況,
[00:11:18.000 --> 00:11:21.000]  這是自然的才幹,
[00:11:21.000 --> 00:11:22.000]  另一方面,
[00:11:22.000 --> 00:11:24.000]  有些人信了耶穌之後,
[00:11:24.000 --> 00:11:26.000]  上帝給他特別的能力,
[00:11:26.000 --> 00:11:29.000]  很明顯是特別的能力,
[00:11:29.000 --> 00:11:32.000]  讓他在那個階段建立群體,
[00:11:32.000 --> 00:11:34.000]  我曾經聽過這樣的見證,
[00:11:34.000 --> 00:11:36.000]  有一個人信了耶穌之後,
[00:11:36.000 --> 00:11:38.000]  那個教會沒有私琴,
[00:11:38.000 --> 00:11:41.000]  上帝真的給他特別的能力,
[00:11:41.000 --> 00:11:43.000]  他一坐在琴裡面,
[00:11:43.000 --> 00:11:44.000]  他就會彈琴,
[00:11:44.000 --> 00:11:47.000]  這是很特別的情況,
[00:11:47.000 --> 00:11:48.000]  不上堅,
[00:11:48.000 --> 00:11:49.000]  但有的,
[00:11:49.000 --> 00:11:50.000]  上帝就給他,
[00:11:50.000 --> 00:11:51.000]  這樣就會彈了,
[00:11:51.000 --> 00:11:54.000]  所以他有特別能力,
[00:11:54.000 --> 00:11:55.000]  去建立群體,
[00:11:55.000 --> 00:11:59.000]  我們可以說這是超自然的上帝給他的能力,
[00:11:59.000 --> 00:12:02.000]  保羅在這裡將屬靈的恩賜,
[00:12:02.000 --> 00:12:04.000]  無論你是自然的才幹,
[00:12:04.000 --> 00:12:05.000]  無論你是上帝,
[00:12:05.000 --> 00:12:06.000]  特別是在那一刻,
[00:12:06.000 --> 00:12:08.000]  給你一個能力,
[00:12:08.000 --> 00:12:11.000]  這個都是上帝的恩賜,
[00:12:11.000 --> 00:12:13.000]  都是屬靈的恩賜,
[00:12:13.000 --> 00:12:15.000]  去建立一個教會,
[00:12:15.000 --> 00:12:16.000]  一個群體,
[00:12:16.000 --> 00:12:19.000]  接著保羅說出了這個屬靈的恩賜,
[00:12:19.000 --> 00:12:20.000]  例子有什麼呢?
[00:12:20.000 --> 00:12:22.000]  有一些智慧的言語,
[00:12:22.000 --> 00:12:25.000]  有人有智慧,
[00:12:25.000 --> 00:12:28.000]  藉著知識去發出的一些說話,
[00:12:28.000 --> 00:12:30.000]  有些人有信心的恩賜,
[00:12:30.000 --> 00:12:31.000]  意思就是說,
[00:12:31.000 --> 00:12:33.000]  有些人在某一刻,
[00:12:33.000 --> 00:12:34.000]  在人來看,
[00:12:34.000 --> 00:12:36.000]  有些工作特別的困難,
[00:12:36.000 --> 00:12:37.000]  沒什麼信心去做,
[00:12:37.000 --> 00:12:39.000]  但上帝就給他特別的負擔,
[00:12:39.000 --> 00:12:40.000]  特別的信心,
[00:12:40.000 --> 00:12:41.000]  我們要去做這個工作,
[00:12:41.000 --> 00:12:43.000]  這個和得救的信心無關,
[00:12:43.000 --> 00:12:44.000]  但上帝就在那一刻,
[00:12:44.000 --> 00:12:47.000]  給他一個負擔,
[00:12:47.000 --> 00:12:49.000]  給他這個信心,
[00:12:49.000 --> 00:12:51.000]  去完成上帝給他的工作,
[00:12:51.000 --> 00:12:53.000]  有些人有醫病的恩賜,
[00:12:53.000 --> 00:12:55.000]  有些人行異能的恩賜,
[00:12:55.000 --> 00:12:57.000]  有些人有辨別諸靈的恩賜,
[00:12:57.000 --> 00:12:59.000]  有些人去分辨,
[00:12:59.000 --> 00:13:02.000]  哪些是來自撒旦的作為,
[00:13:02.000 --> 00:13:04.000]  有些是來自上帝的作為,
[00:13:04.000 --> 00:13:06.000]  有些人有幫助人的恩賜,
[00:13:06.000 --> 00:13:08.000]  有些人有教導人的恩賜,
[00:13:08.000 --> 00:13:11.000]  其實保羅將這些自然的才幹,
[00:13:11.000 --> 00:13:14.000]  和一些超自然的上帝給他的能力,
[00:13:14.000 --> 00:13:15.000]  可以說混在一起,
[00:13:15.000 --> 00:13:16.000]  保羅去說,
[00:13:16.000 --> 00:13:19.000]  這個都是上帝給我們屬靈的恩賜,
[00:13:19.000 --> 00:13:20.000]  保羅去看,
[00:13:20.000 --> 00:13:21.000]  這個沒有分別,
[00:13:21.000 --> 00:13:23.000]  沒有人高於另一個的人,
[00:13:23.000 --> 00:13:27.000]  保羅在這裡去說,
[00:13:27.000 --> 00:13:28.000]  更重要的,
[00:13:28.000 --> 00:13:31.000]  所有我們看到的,
[00:13:31.000 --> 00:13:33.000]  上帝給我們屬靈的恩賜,
[00:13:33.000 --> 00:13:35.000]  都是那一位聖靈,
[00:13:35.000 --> 00:13:37.000]  按照他自己的心意,
[00:13:37.000 --> 00:13:39.000]  去分配給我們,
[00:13:39.000 --> 00:13:42.000]  在這裡保羅去說,
[00:13:42.000 --> 00:13:46.000]  沒有一個人是沒有上帝給我們的恩賜,
[00:13:46.000 --> 00:13:50.000]  也沒有一個人擁有所有的恩賜,
[00:13:50.000 --> 00:13:52.000]  而保羅在這裡去說,
[00:13:52.000 --> 00:13:54.000]  每一個人所擁有的東西,
[00:13:54.000 --> 00:13:56.000]  都不可以可誇,
[00:13:56.000 --> 00:13:59.000]  都是那一位上帝隨己意,
[00:13:59.000 --> 00:14:02.000]  去分配給我們每一個人,
[00:14:02.000 --> 00:14:05.000]  接著保羅在十二至二十六節裡面,
[00:14:05.000 --> 00:14:08.000]  繼續去說一個更重要的方向,
[00:14:08.000 --> 00:14:11.000]  上帝為什麼要給我們有不同的恩賜呢?
[00:14:11.000 --> 00:14:14.000]  目的就是要建立教會這個群體,
[00:14:14.000 --> 00:14:15.000]  保羅去說,
[00:14:15.000 --> 00:14:17.000]  教會就是一個身體一樣,
[00:14:17.000 --> 00:14:19.000]  用一個身體的比喻,
[00:14:19.000 --> 00:14:22.000]  用各樣的恩賜,
[00:14:22.000 --> 00:14:24.000]  以及上帝給我們的恩典,
[00:14:24.000 --> 00:14:25.000]  去賜給教會,
[00:14:25.000 --> 00:14:27.000]  讓我們藉著不同的恩賜,
[00:14:27.000 --> 00:14:31.000]  去建立這個教會的群體,
[00:14:31.000 --> 00:14:34.000]  可以說教會每一個人的組成,
[00:14:34.000 --> 00:14:40.000]  就是建立每一個人去組成這個群體,
[00:14:40.000 --> 00:14:42.000]  保羅去說,
[00:14:42.000 --> 00:14:43.000]  一個身體,
[00:14:43.000 --> 00:14:44.000]  沒有人可以說,
[00:14:44.000 --> 00:14:47.000]  手指尾比手指頭重要,
[00:14:47.000 --> 00:14:51.000]  但是你身體哪一部分不重要呢?
[00:14:51.000 --> 00:14:52.000]  你會怎麼說呢?
[00:14:52.000 --> 00:14:53.000]  我會說,
[00:14:53.000 --> 00:14:55.000]  每一部分都很重要,
[00:14:55.000 --> 00:14:57.000]  沒有一樣不重要,
[00:14:57.000 --> 00:14:58.000]  對我來說,
[00:14:58.000 --> 00:15:02.000]  我不會去看輕身體任何一部分,
[00:15:02.000 --> 00:15:04.000]  保羅就用這個角度去說,
[00:15:04.000 --> 00:15:05.000]  身體,
[00:15:05.000 --> 00:15:07.000]  教會裡面有不同的人,
[00:15:07.000 --> 00:15:08.000]  有不同的肢體,
[00:15:08.000 --> 00:15:09.000]  哪個重要一點,
[00:15:09.000 --> 00:15:10.000]  哪個不重要一點,
[00:15:10.000 --> 00:15:11.000]  每一個都重要,
[00:15:11.000 --> 00:15:14.000]  每一個都是上帝所看重的一個人,
[00:15:14.000 --> 00:15:15.000]  我們藉著聖靈,
[00:15:15.000 --> 00:15:17.000]  祂的工作,
[00:15:17.000 --> 00:15:19.000]  讓我們去歸入耶穌,
[00:15:19.000 --> 00:15:21.000]  這個身體,
[00:15:21.000 --> 00:15:23.000]  保羅其實說明,
[00:15:23.000 --> 00:15:25.000]  沒有一個教會只有一個人,
[00:15:25.000 --> 00:15:27.000]  教會裡面有多少人?
[00:15:27.000 --> 00:15:28.000]  一個人,
[00:15:28.000 --> 00:15:29.000]  不會的,
[00:15:29.000 --> 00:15:32.000]  也不會說,
[00:15:32.000 --> 00:15:34.000]  這個教會裡面,
[00:15:34.000 --> 00:15:35.000]  任何一個成員說,
[00:15:35.000 --> 00:15:37.000]  我沒有上帝給我的恩賜,
[00:15:37.000 --> 00:15:38.000]  沒有,
[00:15:38.000 --> 00:15:41.000]  每一個人都有不同的恩賜,
[00:15:41.000 --> 00:15:43.000]  保羅在之前說了,
[00:15:43.000 --> 00:15:47.000]  在耶穌基督的救恩的合一的基礎上,
[00:15:47.000 --> 00:15:51.000]  上帝可以讓我們有不同的恩賜,
[00:15:51.000 --> 00:15:54.000]  各自去發揮,
[00:15:54.000 --> 00:15:55.000]  保羅在這裡說,
[00:15:55.000 --> 00:15:56.000]  在身體上,
[00:15:56.000 --> 00:15:59.000]  有些看為次要的,
[00:15:59.000 --> 00:16:02.000]  沒有那麼體面的肢體,
[00:16:02.000 --> 00:16:06.000]  其實我們要更加讓它有體面,
[00:16:06.000 --> 00:16:11.000]  更加要讓它知道它的重要性,
[00:16:11.000 --> 00:16:14.000]  保羅指出了當時的信徒,
[00:16:14.000 --> 00:16:16.000]  他有一些特別的能力,
[00:16:16.000 --> 00:16:18.000]  特別的恩賜,
[00:16:18.000 --> 00:16:19.000]  他就去看不起,
[00:16:19.000 --> 00:16:21.000]  有些人就看不起其他人,
[00:16:21.000 --> 00:16:22.000]  你看看,
[00:16:22.000 --> 00:16:24.000]  上帝給我有這樣的能力,
[00:16:24.000 --> 00:16:25.000]  上帝給我特別的恩賜,
[00:16:25.000 --> 00:16:26.000]  你有沒有呢?
[00:16:26.000 --> 00:16:27.000]  上帝有沒有給你呢?
[00:16:27.000 --> 00:16:29.000]  用這樣的態度去看待其他人,
[00:16:29.000 --> 00:16:30.000]  但保羅在這裡說,
[00:16:30.000 --> 00:16:33.000]  這是一個相當錯誤的態度,
[00:16:33.000 --> 00:16:34.000]  保羅在這裡,
[00:16:34.000 --> 00:16:38.000]  他不是去指責這一班人的恩賜,
[00:16:38.000 --> 00:16:40.000]  而是去指責他們的態度,
[00:16:40.000 --> 00:16:43.000]  為什麼你們要用這樣的態度去看待呢?
