
[00:00:00.000 --> 00:00:02.080]  我記得幾年前我曾經有機會
[00:03:01.120 --> 00:03:02.120]  就算你明白
[00:03:02.120 --> 00:03:04.480]  你都不能夠實踐出來
[00:03:04.480 --> 00:03:06.040]  因為你沒有神的能力
[00:03:06.040 --> 00:03:09.280]  去幫助你實行所聽
[00:03:09.280 --> 00:03:10.280]  因此一個教徒
[00:03:10.280 --> 00:03:12.600]  當他不去祈禱的時候
[00:03:12.600 --> 00:03:16.680]  就是截斷了自己的生命線
[00:03:16.680 --> 00:03:17.360]  弟兄姊妹
[00:03:17.360 --> 00:03:20.240]  我不是說一些很高調的話
[00:03:20.240 --> 00:03:21.320]  我在說的
[00:03:21.320 --> 00:03:24.360]  我很相信是真實的話
[00:03:24.360 --> 00:03:25.520]  當你回來教會
[00:03:25.520 --> 00:03:27.560]  你做主的門徒很多年
[00:03:27.560 --> 00:03:29.920]  但你不去小心祈禱
[00:03:29.920 --> 00:03:33.360]  你的生命只會停滯
[00:03:33.360 --> 00:03:34.720]  所以你要祈禱
[00:03:34.720 --> 00:03:36.320]  讓你成為一個禱告的人
[00:03:36.320 --> 00:03:38.120]  你懂得向主尋求
[00:03:38.120 --> 00:03:40.200]  以至你的生命可以豐盛
[00:03:40.200 --> 00:03:42.600]  可以活潑地成長
[00:03:42.600 --> 00:03:43.920]  因此在開始的時候
[00:03:43.920 --> 00:03:45.680]  我們大家先看一節聖經
[00:03:45.680 --> 00:03:47.240]  你去找聖經的英許
[00:03:47.240 --> 00:03:49.480]  你知道神會聽你的禱告
[00:03:49.480 --> 00:03:54.760]  《馬太福音》第十八章
[00:03:54.760 --> 00:04:00.600]  《聖經馬太福音》第十八章第十九節
[00:04:00.600 --> 00:04:02.320]  聖經偉大的英許
[00:04:02.320 --> 00:04:08.280]  在第十八章十九節這樣說
[00:04:08.280 --> 00:04:09.120]  主耶穌說
[00:04:09.120 --> 00:04:11.040]  「我又告訴你們
[00:04:11.040 --> 00:04:14.640]  若是你們中間有幾多人
[00:04:14.640 --> 00:04:19.360]  兩個人在地上同心合意地求甚麼事
[00:04:19.360 --> 00:04:24.080]  我在天上的父也必為他們成全」
[00:04:24.080 --> 00:04:25.240]  當兩個人
[00:04:25.240 --> 00:04:26.440]  下面說三個人
[00:04:26.440 --> 00:04:29.600]  同心合意地求甚麼事情也好
[00:04:29.600 --> 00:04:32.920]  天上的父會為我們成全
[00:04:32.920 --> 00:04:34.840]  《遍歷經文》的背景是說
[00:04:34.840 --> 00:04:36.520]  有些犯罪的弟兄
[00:04:36.520 --> 00:04:38.480]  一些軟弱的弟兄
[00:04:38.480 --> 00:04:40.160]  我們為他們禱告
[00:04:40.160 --> 00:04:42.200]  當然不單單為自己的事情
[00:04:42.200 --> 00:04:46.600]  也會為別人的事情同心合意地求
[00:04:46.600 --> 00:04:48.200]  同心合意意味著
[00:04:48.200 --> 00:04:49.960]  不是你個人的私見
[00:04:49.960 --> 00:04:53.800]  不是你自己的情慾的一些要求
[00:04:53.800 --> 00:04:56.080]  而在禱告當中明白神的心意
[00:04:56.080 --> 00:04:59.560]  去按神的心意同心祈禱
[00:04:59.560 --> 00:05:03.920]  然後天上的父神就為我們成全
[00:05:03.920 --> 00:05:05.680]  大家留心聖經說
[00:05:05.680 --> 00:05:11.280]  你們在地上同心求甚麼事情
[00:05:11.280 --> 00:05:15.120]  在哪裏的父神會為我們成全呢?
[00:05:15.120 --> 00:05:16.840]  在天上
[00:05:16.840 --> 00:05:18.480]  你們地上很有限制
[00:05:18.480 --> 00:05:19.680]  很多困難
[00:05:19.680 --> 00:05:20.520]  當你祈禱的時候
[00:05:20.520 --> 00:05:23.960]  你知道在天上掌權的父
[00:05:23.960 --> 00:05:26.320]  祂為你成全
[00:05:26.320 --> 00:05:29.840]  原來地上和天上可以連接在一起
[00:05:29.840 --> 00:05:32.240]  是透過甚麼連接呢?
[00:05:32.240 --> 00:05:34.280]  透過祈禱
[00:05:34.280 --> 00:05:35.120]  當你祈禱的時候
[00:05:35.120 --> 00:05:36.640]  在地上的祈禱
[00:05:36.640 --> 00:05:40.360]  在天上的父神就為你成全
[00:05:40.360 --> 00:05:42.080]  各位弟兄姊妹
[00:05:42.080 --> 00:05:46.840]  你相信這節聖經嗎?
[00:05:46.840 --> 00:05:52.800]  你會否真的抓住這節聖經的應許來祈禱
[00:05:52.800 --> 00:05:55.400]  這正是我們今天需要常常鼓勵自己
[00:05:55.400 --> 00:05:59.240]  提醒自己的一個重要的應許
[00:05:59.240 --> 00:06:01.560]  有些牧師一邊坐著聊天
[00:06:01.560 --> 00:06:02.360]  他說今天教會
[00:06:02.360 --> 00:06:05.240]  如果你想哪個聚會人數多呢?
[00:06:05.240 --> 00:06:07.160]  很簡單
[00:06:07.160 --> 00:06:09.920]  你只要請一個名講員回來
[00:06:09.920 --> 00:06:11.480]  最好多加幾個
[00:06:11.480 --> 00:06:15.600]  是出名的福音名歌手
[00:06:15.600 --> 00:06:17.120]  這樣就一定有很多人回來
[00:06:17.120 --> 00:06:17.800]  沒問題的
[00:06:17.800 --> 00:06:19.560]  很容易辦
[00:06:19.560 --> 00:06:20.880]  但困難就是
[00:06:20.880 --> 00:06:25.720]  如何可以讓弟兄姊妹鼓勵回到祈禱會
[00:06:25.720 --> 00:06:27.520]  大多數教會的祈禱會
[00:06:27.520 --> 00:06:30.480]  人數都相當少
[00:06:30.480 --> 00:06:32.560]  究竟是哪裏出了問題
[00:06:32.560 --> 00:06:34.640]  是我們以為神不聽祈禱
[00:06:34.640 --> 00:06:36.680]  是我們認為祈禱不重要
[00:06:36.680 --> 00:06:38.680]  還是有甚麼原因
[00:06:38.680 --> 00:06:41.360]  這正是我們要常常提醒
[00:06:41.360 --> 00:06:44.320]  如果教會沒有一個禱告的熱誠
[00:06:44.320 --> 00:06:49.320]  我們就不可以因為人數多而誇口
[00:06:49.320 --> 00:06:52.560]  因為真正屬靈的表徵
[00:06:52.560 --> 00:06:58.160]  是那種禱告的熱誠和禱告的心智
[00:06:58.160 --> 00:06:59.600]  因此各位弟兄姊妹
[00:06:59.600 --> 00:07:01.920]  我們很清楚知道聖經給我們的原則
[00:07:01.920 --> 00:07:02.880]  這是真理
[00:07:02.880 --> 00:07:06.880]  而早期的教會就找著真理來祈禱
[00:07:06.880 --> 00:07:08.960]  我們試試看一看《使徒行傳》
[00:07:08.960 --> 00:07:13.160]  當時的祈禱是怎樣的祈禱
[00:07:13.160 --> 00:07:14.360]  《使徒行傳》第四章
[00:07:14.360 --> 00:07:18.120]  我們剛才讀過的二十三節
[00:07:18.120 --> 00:07:21.200]  是當時彼得和約翰
[00:07:21.200 --> 00:07:24.280]  他們奉主的命醫好了生來的瘸腿
[00:07:24.280 --> 00:07:25.880]  因此被官府捉拿
[00:07:25.880 --> 00:07:30.600]  就吩咐他們不可以再奉耶穌的命去講道
[00:07:30.600 --> 00:07:32.160]  他們後來被釋放了
[00:07:32.160 --> 00:07:34.640]  二十三節就說
[00:07:34.640 --> 00:07:35.960]  「而人既被釋放
[00:07:35.960 --> 00:07:37.640]  就到會有那裡去
[00:07:37.640 --> 00:07:41.800]  把祭司長和長老所說的話都告訴他們
[00:07:41.800 --> 00:07:45.480]  他們聽見了就同心合意地高聲向神說
[00:07:45.480 --> 00:07:47.280]  然後就禱告了」
[00:07:47.280 --> 00:07:48.840]  我想問問大家
[00:07:48.840 --> 00:07:50.720]  當他們被釋放之後
[00:07:50.720 --> 00:07:52.840]  假設是你
[00:07:52.840 --> 00:07:55.720]  剛才被人恐嚇了一番
[00:07:55.720 --> 00:07:57.600]  又被壓迫了一番
[00:07:57.600 --> 00:07:58.800]  現在很開心了
[00:07:58.800 --> 00:08:00.520]  感激神現在釋放了
[00:08:00.520 --> 00:08:01.880]  然後釋放之後
[00:08:01.880 --> 00:08:04.480]  你會去哪裡呢?
[00:08:04.480 --> 00:08:06.120]  快點回家吧
[00:08:06.120 --> 00:08:07.240]  休養一下
[00:08:07.240 --> 00:08:09.040]  心靈受創傷
[00:08:09.040 --> 00:08:10.240]  身體受損
[00:08:10.240 --> 00:08:12.160]  回家休養一下
[00:08:12.160 --> 00:08:13.800]  又或者不是
[00:08:13.800 --> 00:08:15.240]  找個遠一點的地方
[00:08:15.240 --> 00:08:16.640]  避避風頭
[00:08:16.640 --> 00:08:18.360]  最近風聲很緊
[00:08:18.360 --> 00:08:21.600]  都是暫時離開這個地方
[00:08:21.600 --> 00:08:23.960]  但是彼得和約翰完全沒有這樣做
[00:08:23.960 --> 00:08:25.720]  他去哪裡呢?
[00:08:25.720 --> 00:08:27.360]  去到頂姐妹當中
[00:08:27.360 --> 00:08:29.760]  知道頂姐妹常在那個地方
[00:08:29.760 --> 00:08:33.520]  要和她們一起祈禱
[00:08:33.520 --> 00:08:35.760]  這是團契
[00:08:35.760 --> 00:08:37.360]  團契不單止是你認識的頂姐妹
[00:08:37.360 --> 00:08:39.760]  坐在一起可以聊天、分享、吃東西
[00:08:39.760 --> 00:08:41.600]  這也是團契
[00:08:41.600 --> 00:08:47.720]  但是真正的團契是在同心祈禱當中出現
[00:08:47.720 --> 00:08:50.040]  他知道頂姐妹很關心自己
[00:08:50.040 --> 00:08:51.600]  掛心自己的事情
[00:08:51.600 --> 00:08:52.720]  很想回去告訴他們
[00:08:52.720 --> 00:08:53.760]  知道我們平安了
[00:08:53.760 --> 00:08:55.760]  你們不用掛心
[00:08:55.760 --> 00:08:57.840]  頂姐妹聽到之後很開心
[00:08:57.840 --> 00:09:02.080]  然後跟著他們不再分析形勢
[00:09:02.080 --> 00:09:03.960]  不是想什麼策略
[00:09:03.960 --> 00:09:09.440]  而是他們就同心開聲向神祈禱
[00:09:09.440 --> 00:09:11.520]  有些時候我們發覺
[00:09:11.520 --> 00:09:12.960]  我們知道應該祈禱
[00:09:12.960 --> 00:09:14.280]  做基督徒一信主的時候
[00:09:14.280 --> 00:09:16.520]  有人告訴你要祈禱
[00:09:16.520 --> 00:09:19.080]  但你會不會祈禱呢?
[00:09:19.080 --> 00:09:20.640]  有些時候會的
[00:09:20.640 --> 00:09:25.320]  但大多數不是因為你知道應該就會祈禱
[00:09:25.320 --> 00:09:28.440]  除非你經歷某些困境
[00:09:28.440 --> 00:09:30.240]  有些難處出現
[00:09:30.240 --> 00:09:32.240]  就有動機去祈禱
[00:09:32.240 --> 00:09:33.240]  我需要神
[00:09:33.240 --> 00:09:34.960]  找著神祈禱
[00:09:34.960 --> 00:09:37.480]  所以如果你發覺家人突然有病患
[00:09:37.480 --> 00:09:38.760]  你要祈禱
[00:09:38.760 --> 00:09:40.280]  突然你發覺公司有問題
[00:09:40.280 --> 00:09:41.480]  你要祈禱
[00:09:41.480 --> 00:09:44.120]  突然發覺教會有什麼問題出現
[00:09:44.120 --> 00:09:45.760]  施牧師被人抓了
[00:09:45.760 --> 00:09:49.760]  你要祈禱
[00:09:49.760 --> 00:09:53.760]  有些事情發生會催迫我們去祈禱
[00:09:53.760 --> 00:09:55.360]  但我想神更喜歡我們
[00:09:55.360 --> 00:09:57.240]  就算沒有這些事情的時候
[00:09:57.240 --> 00:10:01.840]  我們都會留心向神禱告
[00:10:01.840 --> 00:10:03.000]  我記得好幾年之前
[00:10:03.000 --> 00:10:05.480]  去到中東回教的地區
[00:10:05.480 --> 00:10:08.760]  有機會參觀一間國際禮拜堂
[00:10:08.760 --> 00:10:10.000]  去到的時候很感恩
[00:10:10.000 --> 00:10:11.960]  十幾個不同語言的群體
[00:10:11.960 --> 00:10:13.640]  在當中他們一起
[00:10:13.640 --> 00:10:15.920]  分別用不同時段敬拜
[00:10:15.920 --> 00:10:17.280]  有菲律賓話的
[00:10:17.280 --> 00:10:19.080]  有印度話的
[00:10:19.080 --> 00:10:21.440]  有西班牙話的
[00:10:21.440 --> 00:10:22.360]  他們告訴我
[00:10:22.360 --> 00:10:23.560]  他們感謝神
[00:10:23.560 --> 00:10:25.640]  這個地方是神賜給他們的
[00:10:25.640 --> 00:10:26.640]  為什麼呢?
[00:10:26.640 --> 00:10:28.240]  因為早期他們另一個地方
[00:10:28.240 --> 00:10:29.840]  有一個堂子
[00:10:29.840 --> 00:10:31.880]  是很多年之前
[00:10:31.880 --> 00:10:37.160]  當地的國軍賜給他們的
[00:10:37.160 --> 00:10:40.200]  後來路政部說要收回
[00:10:40.200 --> 00:10:42.000]  因為要建馬路
[00:10:42.000 --> 00:10:42.840]  他們說不是
[00:10:42.840 --> 00:10:45.640]  是以前的國軍賜給我們的
[00:10:45.640 --> 00:10:46.920]  文件有沒有?
[00:10:46.920 --> 00:10:49.160]  沒有啊 當時沒有做什麼文件
[00:10:49.160 --> 00:10:50.960]  那你們走
[00:10:50.960 --> 00:10:54.720]  一個月之內離開這個地方
[00:10:54.720 --> 00:10:57.040]  教會在那個時候很慌張
[00:10:57.040 --> 00:10:59.520]  用很多方法解決不了問題
[00:10:59.520 --> 00:11:02.880]  你猜他們怎麼做呢?
[00:11:02.880 --> 00:11:05.720]  他們只能夠同心合意祈禱
[00:11:05.720 --> 00:11:08.120]  這也是最重要的方法
[00:11:08.120 --> 00:11:09.560]  祈禱了三個星期
[00:11:09.560 --> 00:11:10.600]  差不多每晚第一天
[00:11:10.600 --> 00:11:12.720]  就回來教會一起禱告
[00:11:12.720 --> 00:11:13.800]  最後那個星期
[00:11:13.800 --> 00:11:14.920]  還有幾天
[00:11:14.920 --> 00:11:17.200]  就要撤離這個地方
[00:11:17.200 --> 00:11:19.520]  都沒有事發生
[00:11:19.520 --> 00:11:21.560]  最後第三天
[00:11:21.560 --> 00:11:23.040]  尾二的三天
[00:11:23.040 --> 00:11:24.560]  牧師接到一個電話
[00:11:24.560 --> 00:11:27.600]  有一位教徒醫生問他們
[00:11:27.600 --> 00:11:29.240]  牧師 我剛剛幫助
[00:11:29.240 --> 00:11:30.760]  現在我們的國軍
[00:11:30.760 --> 00:11:32.400]  一位高級官員
[00:11:32.400 --> 00:11:33.720]  治好了他
[00:11:33.720 --> 00:11:36.520]  他很想為我做點事
[00:11:36.520 --> 00:11:37.880]  他說你儘管說吧
[00:11:37.880 --> 00:11:38.880]  有什麼事情提出來
[00:11:38.880 --> 00:11:40.400]  我幫你做
[00:11:40.400 --> 00:11:44.120]  牧師 我要求他什麼好呢?
[00:11:44.120 --> 00:11:46.400]  要求他什麼好呢?
[00:11:46.400 --> 00:11:49.160]  要求他們不要拆教會
[00:11:49.160 --> 00:11:51.760]  這位醫生就請高官代言
[00:11:51.760 --> 00:11:53.320]  一位高級官員
[00:11:53.320 --> 00:11:56.440]  和這位國軍就說
[00:11:56.440 --> 00:11:57.600]  很快的
[00:11:57.600 --> 00:11:59.360]  他們收到一封信
[00:11:59.360 --> 00:12:01.960]  這封信是給路政部的
[00:12:01.960 --> 00:12:03.120]  第一
[00:12:03.120 --> 00:12:04.920]  你們要另外找一塊地
[00:12:04.920 --> 00:12:07.200]  給這間教會建禮拜堂
[00:12:07.200 --> 00:12:10.560]  你們負責他們的建築費
[00:12:10.560 --> 00:12:12.160]  第二
[00:12:12.160 --> 00:12:14.000]  你們要找一個臨時的地方
[00:12:14.000 --> 00:12:15.720]  讓他們去崇拜
[00:12:15.720 --> 00:12:19.000]  你才可以遷拆這個地方
[00:12:19.000 --> 00:12:20.200]  第三
[00:12:20.200 --> 00:12:21.560]  在找到臨時的地方
[00:12:21.560 --> 00:12:23.360]  讓他們崇拜之前
[00:12:23.360 --> 00:12:27.480]  要延遲建築馬路
[00:12:27.480 --> 00:12:29.800]  我一邊聽他們說見證的時候
[00:12:29.800 --> 00:12:30.600]  我就體會到
[00:12:30.600 --> 00:12:31.920]  當時這班頂尖姐妹
[00:12:31.920 --> 00:12:33.600]  是多麼的快樂
[00:12:33.600 --> 00:12:35.480]  多麼的感恩
[00:12:35.480 --> 00:12:37.520]  很明顯是神自己介入
[00:12:37.520 --> 00:12:38.960]  在他們中間
[00:12:38.960 --> 00:12:42.800]  讓他們可以繼續敬拜神
[00:12:42.800 --> 00:12:44.200]  各位頂尖姐妹
[00:12:44.200 --> 00:12:45.480]  在這個世界裏面
[00:12:45.480 --> 00:12:47.400]  全世界很多不同的教會
[00:12:47.400 --> 00:12:48.920]  當他們禱告的時候
[00:12:48.920 --> 00:12:52.520]  是不斷經歷神的作為
[00:12:52.520 --> 00:12:53.960]  不單止教會的祈禱會
[00:12:53.960 --> 00:12:57.160]  你們的小組團契裏面
[00:12:57.160 --> 00:12:59.560]  或者三人同土小組裏面
[00:12:59.560 --> 00:13:01.960]  在當中同心禱告
[00:13:01.960 --> 00:13:05.800]  看神如何為你們行事
[00:13:05.800 --> 00:13:06.920]  你去祈禱
[00:13:06.920 --> 00:13:08.440]  你去尋求神
[00:13:08.440 --> 00:13:11.440]  去經歷祂的真實
[00:13:11.440 --> 00:13:13.240]  在當時這班門徒
[00:13:13.240 --> 00:13:14.840]  他們很驚慌之餘
[00:13:14.840 --> 00:13:17.920]  但他們有一個很明顯的做法
[00:13:17.920 --> 00:13:20.320]  他們就同心向神禱告
[00:13:20.320 --> 00:13:21.640]  因此你再看看
[00:13:21.640 --> 00:13:23.200]  他們是如何祈禱的
[00:13:23.200 --> 00:13:27.960]  我們簡單看看下面那幾個重點
[00:13:27.960 --> 00:13:29.920]  二十四節中間
[00:13:29.920 --> 00:13:33.480]  主啊你是造天地海和其中萬物的
[00:13:33.480 --> 00:13:35.520]  首先他們確認這位神
[00:13:35.520 --> 00:13:38.080]  是創造天地的神
[00:13:38.080 --> 00:13:40.080]  第二二十五節
[00:13:40.080 --> 00:13:43.000]  你曾藉聖靈託你僕人的口
[00:13:43.000 --> 00:13:45.000]  說了一些話
[00:13:45.000 --> 00:13:49.480]  這些話是在詩篇第二篇第一節所說
[00:13:49.480 --> 00:13:51.160]  他們很清楚知道
[00:13:51.160 --> 00:13:54.080]  在事情未發生之前
[00:13:54.080 --> 00:13:58.960]  神經預先說明將會發生的事
[00:13:58.960 --> 00:14:00.960]  意味著神是知道的
[00:14:00.960 --> 00:14:02.160]  他們清楚知道
[00:14:02.160 --> 00:14:03.720]  這位上帝不是不知道
[00:14:03.720 --> 00:14:05.120]  不是不明白
[00:14:05.120 --> 00:14:08.720]  祂已經預早知道這些事情
[00:14:08.720 --> 00:14:11.760]  第三二十七節
[00:14:11.760 --> 00:14:13.920]  當時有希律和比拉多
[00:14:13.920 --> 00:14:15.280]  愛邦和以色列人
[00:14:15.280 --> 00:14:18.280]  他們真的按照聖經預先所說的聚集
[00:14:18.280 --> 00:14:20.200]  要攻打耶穌基督
[00:14:20.200 --> 00:14:22.800]  第二十八節我請大家一起讀
[00:14:22.800 --> 00:14:29.040]  成就你手和你意志所預定必有的事
[00:14:29.040 --> 00:14:34.040]  這裡提到神要做的事情是祂決定
[00:14:34.040 --> 00:14:36.760]  經文含有一種決定的意思
[00:14:36.760 --> 00:14:40.960]  是神決定哪些事情會發生
[00:14:40.960 --> 00:14:42.440]  能夠發生的事情
[00:14:42.440 --> 00:14:44.480]  如果不是神容許
[00:14:44.480 --> 00:14:46.480]  是不會發生的
[00:14:46.480 --> 00:14:51.160]  是神按祂的主權去定出這些事情
[00:14:51.160 --> 00:14:51.960]  以色列人所說
[00:14:51.960 --> 00:14:54.760]  這些是必然會發生
[00:14:54.760 --> 00:14:58.840]  為什麼有些事情會發生?
[00:14:58.840 --> 00:15:00.960]  我記得曾經和弟兄姊妹分享過
[00:15:00.960 --> 00:15:02.160]  一個家庭
[00:15:02.160 --> 00:15:04.320]  他們一起去旅行
[00:15:04.320 --> 00:15:06.760]  在一個旅館中休息
[00:15:06.760 --> 00:15:09.320]  晚上太太突然間做夢
[00:15:09.320 --> 00:15:12.520]  夢見全家人在馬路上
[00:15:12.520 --> 00:15:14.680]  撞在旁邊一棵大樹上
[00:15:14.680 --> 00:15:16.200]  起車翻閘
[00:15:16.200 --> 00:15:18.360]  然後驚醒了
[00:15:18.360 --> 00:15:19.400]  第二天他們上路
[00:15:19.400 --> 00:15:21.760]  很開心地做了一個夢
[00:15:21.760 --> 00:15:25.160]  突然間一個意外真的發生了
[00:15:25.160 --> 00:15:29.120]  正如他們夢中所見到的一樣
[00:15:29.120 --> 00:15:30.680]  這位姊妹說
[00:15:30.680 --> 00:15:31.720]  我當時立即問
[00:15:31.720 --> 00:15:34.520]  為什麼我會做夢知道這件事?
[00:15:34.520 --> 00:15:36.520]  後來她明白了
[00:15:36.520 --> 00:15:38.680]  為什麼?
[00:15:38.680 --> 00:15:40.280]  因為神要她知道
[00:15:40.280 --> 00:15:44.360]  這件事情在她慈愛的掌權中
[00:15:44.360 --> 00:15:46.480]  是會發生
[00:15:46.480 --> 00:15:48.000]  但你放心
[00:15:48.000 --> 00:15:49.480]  我掌管著
[00:15:49.480 --> 00:15:53.560]  你放心去面對當中的困難
[00:15:53.560 --> 00:15:54.920]  有些時候我們未必明白
[00:15:54.920 --> 00:15:56.360]  神容許所發生的事情
[00:15:56.360 --> 00:15:58.000]  為什麼臨到我們
[00:15:58.000 --> 00:16:01.640]  但我們知道在祂掌權的手中
[00:16:01.640 --> 00:16:05.360]  我們就不需要再驚慌
[00:16:05.360 --> 00:16:07.120]  在神的手中
[00:16:07.120 --> 00:16:09.200]  聖經所說
[00:16:09.200 --> 00:16:15.880]  耶穌成就你手和你意志所預定必有的事
[00:16:15.880 --> 00:16:18.920]  因此他們很有信心面對這些困難
[00:16:18.920 --> 00:16:20.000]  他們繼續祈禱
[00:16:20.000 --> 00:16:21.200]  第一
[00:16:21.200 --> 00:16:22.920]  29、30節
[00:16:22.920 --> 00:16:24.160]  他們恐嚇我們
[00:16:24.160 --> 00:16:26.760]  現在求主監察
[00:16:26.760 --> 00:16:27.880]  他們沒有說
[00:16:27.880 --> 00:16:29.200]  天父說
[00:16:29.200 --> 00:16:30.560]  你知道
[00:16:30.560 --> 00:16:32.480]  他們威嚇我們
[00:16:32.480 --> 00:16:35.720]  用手段阻止我們工作
[00:16:35.720 --> 00:16:37.880]  天父說求你參與天使、天君
[00:16:37.880 --> 00:16:39.120]  滅絕他們
[00:16:39.120 --> 00:16:42.440]  讓我們可以平安工作
[00:16:42.440 --> 00:16:44.400]  他們沒有這樣祈禱
[00:16:44.400 --> 00:16:45.560]  他們的祈禱就是
[00:16:45.560 --> 00:16:48.560]  主啊求你監察
[00:16:48.560 --> 00:16:50.960]  求你看著
[00:16:50.960 --> 00:16:53.920]  求你看管著這件事
[00:16:53.920 --> 00:16:56.560]  我記得一次坐巴士
[00:16:56.560 --> 00:17:00.800]  見到一對小兄弟在巴士上玩耍
[00:17:00.800 --> 00:17:02.800]  玩耍過程中弟弟打哥哥
[00:17:02.800 --> 00:17:05.160]  一拳一拳打過去
[00:17:05.160 --> 00:17:06.440]  哥哥想還手
[00:17:06.440 --> 00:17:08.200]  但又不想還手
[00:17:08.200 --> 00:17:10.520]  他怎麼辦呢?
[00:17:10.520 --> 00:17:12.440]  他爸爸在旁邊
[00:17:12.440 --> 00:17:13.120]  他大聲說
[00:17:13.120 --> 00:17:16.920]  爸爸弟弟打我
[00:17:16.920 --> 00:17:19.720]  爸爸求你監察
[00:17:19.720 --> 00:17:20.440]  他沒有還手
[00:17:20.440 --> 00:17:22.160]  他也不應該還手
[00:17:22.160 --> 00:17:27.280]  但他知道向他的父親求告
