
[00:00:00.000 --> 00:00:01.700]  我們今天思想的是
[00:02:52.500 --> 00:02:54.100]  我們上次有提及過
[00:02:54.100 --> 00:02:57.700]  在第十七節第一章第十七節
[00:02:57.700 --> 00:03:00.700]  提及過主耶穌在萬有之先
[00:03:00.700 --> 00:03:03.700]  萬有都是靠祂而立的
[00:03:03.700 --> 00:03:05.700]  我們又看到二十三節提到
[00:03:05.700 --> 00:03:07.900]  既然主耶穌是豐富的主
[00:03:07.900 --> 00:03:10.300]  我們就留心要根基穩固
[00:03:10.300 --> 00:03:11.700]  堅定不移
[00:03:11.700 --> 00:03:15.300]  不要被引動離開福音的盼望
[00:03:15.300 --> 00:03:18.500]  堅守在福音的盼望裏面
[00:03:18.500 --> 00:03:20.300]  來到第二十四節
[00:03:20.300 --> 00:03:22.900]  本來就講述祂怎樣盡心竭力地
[00:03:22.900 --> 00:03:25.100]  去傳揚神的奧秘
[00:03:25.100 --> 00:03:28.900]  我們看看祂怎樣盡心竭力地傳揚
[00:03:28.900 --> 00:03:30.100]  二十四節聖經說
[00:03:30.100 --> 00:03:31.900]  「現在我為你們受苦
[00:03:31.900 --> 00:03:33.300]  賭博歡樂
[00:03:33.300 --> 00:03:35.500]  並且為基督的身體
[00:03:35.500 --> 00:03:38.500]  就是為教會要在我肉身上
[00:03:38.500 --> 00:03:41.900]  補滿基督患難的缺陷」
[00:03:41.900 --> 00:03:44.700]  當時普羅提及祂要為教會受苦
[00:03:44.700 --> 00:03:47.100]  其中一個很明顯的苦楚
[00:03:47.100 --> 00:03:49.900]  就是在當時的教會有很多疑端
[00:03:49.900 --> 00:03:52.100]  傳講很多假的道理
[00:03:52.100 --> 00:03:54.500]  不承認耶穌基督的神聖
[00:03:54.500 --> 00:03:57.300]  因此普羅要多番來解釋
[00:03:57.300 --> 00:03:59.700]  亦都受很多的苦楚
[00:03:59.700 --> 00:04:00.700]  普羅說
[00:04:00.700 --> 00:04:01.500]  「我這樣做
[00:04:01.500 --> 00:04:03.300]  我仍然覺得歡樂」
[00:04:03.300 --> 00:04:04.700]  為甚麼?
[00:04:04.700 --> 00:04:05.500]  他解釋
[00:04:05.500 --> 00:04:07.300]  「並且為基督的身體
[00:04:07.300 --> 00:04:09.700]  就是為教會在我肉身上
[00:04:09.700 --> 00:04:13.100]  補滿基督患難的缺陷」
[00:04:13.100 --> 00:04:14.700]  他知道他這樣做的時候
[00:04:14.700 --> 00:04:17.700]  是能夠在他身上補滿
[00:04:17.700 --> 00:04:23.100]  耶穌基督受的苦難的缺陷
[00:04:23.100 --> 00:04:24.300]  或者你一聽的時候
[00:04:24.300 --> 00:04:26.100]  你會問一個問題
[00:04:26.100 --> 00:04:27.100]  為甚麼?
[00:04:27.100 --> 00:04:28.900]  是不是耶穌的救恩
[00:04:28.900 --> 00:04:31.700]  要祂的門徒去受苦難
[00:04:31.700 --> 00:04:34.500]  才能夠得到完全呢?
[00:04:34.500 --> 00:04:35.300]  不是
[00:04:35.300 --> 00:04:37.100]  聖經並不是說主耶穌的救恩
[00:04:37.100 --> 00:04:38.700]  有甚麼缺乏的地方
[00:04:38.700 --> 00:04:40.900]  需要我們去補足它
[00:04:40.900 --> 00:04:44.100]  主耶穌所承傳的救恩是完全的
[00:04:44.100 --> 00:04:46.500]  是豐富是足夠的
[00:04:46.500 --> 00:04:48.300]  但聖經的意思是
[00:04:48.300 --> 00:04:49.700]  當主耶穌受死
[00:04:49.700 --> 00:04:51.500]  承傳救恩之後
[00:04:51.500 --> 00:04:55.100]  祂還留下一些空間
[00:04:55.100 --> 00:04:57.300]  這些空間是讓祂的僕人
[00:04:57.300 --> 00:05:00.100]  去接續祂受苦
[00:05:00.100 --> 00:05:02.700]  以至教會才能夠成熟
[00:05:02.700 --> 00:05:04.900]  可以長大
[00:05:04.900 --> 00:05:06.900]  很多的教徒在他們的人生
[00:05:06.900 --> 00:05:08.900]  在侍奉神的過程當中
[00:05:08.900 --> 00:05:12.500]  或多或少受一些苦楚
[00:05:12.500 --> 00:05:13.900]  一位弟兄在教會當中
[00:05:13.900 --> 00:05:16.300]  當他服侍的時候
[00:05:16.300 --> 00:05:18.300]  他很感激神給他機會
[00:05:18.300 --> 00:05:19.500]  但慢慢他發覺
[00:05:19.500 --> 00:05:22.500]  有人誤會他的動機
[00:05:22.500 --> 00:05:24.300]  甚至有些人是攻擊他
[00:05:24.300 --> 00:05:27.100]  批評他
[00:05:27.100 --> 00:05:28.100]  侍奉神的人
[00:05:28.100 --> 00:05:30.100]  有些時候會面對著困難
[00:05:30.100 --> 00:05:32.300]  甚至苦楚
[00:05:32.300 --> 00:05:34.100]  但這位弟兄心想
[00:05:34.100 --> 00:05:35.700]  我這樣做的時候
[00:05:35.700 --> 00:05:37.900]  是為主的緣故
[00:05:37.900 --> 00:05:40.500]  主會歡喜 主會喜悅
[00:05:40.500 --> 00:05:41.100]  大家會記得
[00:05:41.100 --> 00:05:42.500]  當主耶穌背十字架
[00:05:42.500 --> 00:05:45.100]  一路上去伽樂山的時候
[00:05:45.100 --> 00:05:46.300]  在中途
[00:05:46.300 --> 00:05:47.700]  冰冰抓了一個人
[00:05:47.700 --> 00:05:49.500]  代耶穌背十字架
[00:05:49.500 --> 00:05:50.900]  大家記得嗎?
[00:05:50.900 --> 00:05:53.300]  記不記得是什麼名字?
[00:05:53.300 --> 00:05:54.500]  西門
[00:05:54.500 --> 00:05:56.300]  古里來人西門
[00:05:56.300 --> 00:05:57.700]  死因說他從鄉下出來
[00:05:57.700 --> 00:05:59.700]  可能在中間趁熱鬧
[00:05:59.700 --> 00:06:01.300]  不知道發生什麼事情
[00:06:01.300 --> 00:06:03.300]  突然被冰冰抓過來
[00:06:03.300 --> 00:06:05.300]  背十字架
[00:06:05.300 --> 00:06:07.100]  我想他覺得很無奈
[00:06:07.100 --> 00:06:09.700]  為什麼突然要我做這樣的事?
[00:06:09.700 --> 00:06:11.300]  我相信這位西門
[00:06:11.300 --> 00:06:13.500]  後來信了耶穌
[00:06:13.500 --> 00:06:14.700]  他會明白
[00:06:14.700 --> 00:06:16.300]  原來主耶穌聽十字架
[00:06:16.300 --> 00:06:19.100]  是為我的罪
[00:06:19.100 --> 00:06:20.700]  他會想起當時為主耶穌
[00:06:20.700 --> 00:06:22.300]  背十字架的時候
[00:06:22.300 --> 00:06:24.500]  我想他的心很感恩
[00:06:24.500 --> 00:06:27.500]  因為他有份來分擔
[00:06:27.500 --> 00:06:30.900]  主耶穌一段苦楚的路程
[00:06:30.900 --> 00:06:33.500]  如果今天我們在身邊
[00:06:33.500 --> 00:06:34.900]  如果真的在那個環境
[00:06:34.900 --> 00:06:36.700]  或者我們也有一種感動
[00:06:36.700 --> 00:06:38.500]  主啊 可不可以讓我們代祢
[00:06:38.500 --> 00:06:40.700]  背一程?
[00:06:40.700 --> 00:06:42.500]  很多弟兄姊妹都有這樣的心思
[00:06:42.500 --> 00:06:43.700]  就是沒錯
[00:06:43.700 --> 00:06:46.700]  要建立教會要付出代價
[00:06:46.700 --> 00:06:48.700]  甚至有些時候有苦楚
[00:06:48.700 --> 00:06:49.900]  要幫助一個弟兄
[00:06:49.900 --> 00:06:50.700]  一個小弟兄
[00:06:50.700 --> 00:06:52.500]  一個小姐妹成長
[00:06:52.500 --> 00:06:54.300]  要付出代價
[00:06:54.300 --> 00:06:56.900]  我聽到在兒童的
[00:06:56.900 --> 00:06:58.300]  少年的主學
[00:06:58.300 --> 00:07:00.500]  有些時候有些導師都會說
[00:07:00.500 --> 00:07:02.100]  哇 今天給了一首歌
[00:07:02.100 --> 00:07:05.500]  窒得很厲害
[00:07:05.500 --> 00:07:07.100]  有些時候會受到一些
[00:07:07.100 --> 00:07:09.300]  不太好的對待
[00:07:09.300 --> 00:07:10.900]  或者更加嚴重一點
[00:07:10.900 --> 00:07:13.300]  有些牧者告訴我
[00:07:13.300 --> 00:07:16.900]  受到很大的一些傷害
[00:07:16.900 --> 00:07:18.900]  在當中人的內心知道
[00:07:18.900 --> 00:07:20.300]  我今天所做的事情
[00:07:20.300 --> 00:07:23.500]  是補滿基督患難的缺陷
[00:07:23.500 --> 00:07:25.100]  我有份來分享
[00:07:25.100 --> 00:07:26.700]  耶穌基督的苦難
[00:07:26.700 --> 00:07:28.500]  因此可以好像保羅所說
[00:07:28.500 --> 00:07:30.500]  倒角歡樂
[00:07:30.500 --> 00:07:32.700]  仍然可以心裏面感恩
[00:07:32.700 --> 00:07:34.900]  是快樂的
[00:07:34.900 --> 00:07:36.500]  因此保羅他不退縮
[00:07:36.500 --> 00:07:38.500]  他持定了一個目標
[00:07:38.500 --> 00:07:39.700]  這個目標是什麼呢?
[00:07:39.700 --> 00:07:43.900]  大家看看二十五節
[00:07:43.900 --> 00:07:46.500]  我召神為你們所賜我的積分
[00:07:46.500 --> 00:07:48.300]  作了教會的執事
[00:07:48.300 --> 00:07:51.900]  要把神的道理傳得傳遍
[00:07:51.900 --> 00:07:52.900]  在保羅懷心裏面
[00:07:52.900 --> 00:07:53.900]  他很清楚知道
[00:07:53.900 --> 00:07:56.900]  要把神的道理傳得傳遍
[00:07:56.900 --> 00:07:58.700]  因為太豐富了
[00:07:58.700 --> 00:08:02.100]  他不可以忍受自己只是傳一部份
[00:08:02.100 --> 00:08:03.300]  他要把神的道理
[00:08:03.300 --> 00:08:06.300]  向他們眾多弟兄姐妹
[00:08:06.300 --> 00:08:10.300]  完全清楚地講述出來
[00:08:10.300 --> 00:08:11.700]  而目的是什麼呢?
[00:08:11.700 --> 00:08:16.100]  大家再看下一節二十八節
[00:08:16.100 --> 00:08:18.700]  我們傳揚他使用諸般智慧
[00:08:18.700 --> 00:08:20.900]  勸誡各人 教導各人
[00:08:20.900 --> 00:08:23.900]  要把各人在基督裏
[00:08:23.900 --> 00:08:28.700]  完完全全地引到神的面前
[00:08:28.700 --> 00:08:30.500]  保羅心裏有一個目標
[00:08:30.500 --> 00:08:33.700]  要把人能夠完全地帶到神面前
[00:08:33.700 --> 00:08:38.500]  讓人得到神給我們完全的豐富
[00:08:38.500 --> 00:08:39.900]  我記得我們早年的時候
[00:08:39.900 --> 00:08:41.900]  有一次復活節
[00:08:41.900 --> 00:08:45.900]  我們讓小朋友去附近一個公園
[00:08:45.900 --> 00:08:47.900]  預先收藏了一些雞蛋
[00:08:47.900 --> 00:08:49.700]  復活蛋應該說
[00:08:49.700 --> 00:08:50.700]  然後就告訴他們
[00:08:50.700 --> 00:08:53.300]  叫他們到處去找
[00:08:53.300 --> 00:08:55.500]  有間教會有同樣的情況
[00:08:55.500 --> 00:08:57.500]  去到一個花園那裏
[00:08:57.500 --> 00:09:00.100]  預先收藏了很多復活蛋
[00:09:00.100 --> 00:09:01.300]  有些是小的
[00:09:01.300 --> 00:09:02.900]  朱古力蛋仔
[00:09:02.900 --> 00:09:04.700]  有些是大隻的
[00:09:04.700 --> 00:09:06.900]  有些是大隻一點
[00:09:06.900 --> 00:09:09.100]  但裏面藏著的是玩具
[00:09:09.100 --> 00:09:10.500]  小玩具
[00:09:10.500 --> 00:09:11.900]  然後告訴他們
[00:09:11.900 --> 00:09:13.100]  這裏有很多復活蛋
[00:09:13.100 --> 00:09:15.900]  你們到處去找吧
[00:09:15.900 --> 00:09:17.500]  有些小朋友一撿
[00:09:17.500 --> 00:09:19.500]  撿到一隻朱古力蛋仔
[00:09:19.500 --> 00:09:22.100]  很高興 馬上就去吃了
[00:09:22.100 --> 00:09:24.100]  吃完之後很滿足
[00:09:24.100 --> 00:09:25.300]  他就留在那裏
[00:09:25.300 --> 00:09:28.300]  坐在地上不再去找了
[00:09:28.300 --> 00:09:29.900]  那些朱學老師很心急
[00:09:29.900 --> 00:09:31.900]  知道有些很好的在隔壁
[00:09:31.900 --> 00:09:33.300]  他們還沒有找到
[00:09:33.300 --> 00:09:34.500]  因此不斷催促他們
[00:09:34.500 --> 00:09:36.100]  快點去找吧
[00:09:36.100 --> 00:09:37.500]  在樹下就有了
[00:09:37.500 --> 00:09:39.900]  你去那棵樹吧
[00:09:39.900 --> 00:09:41.500]  小朋友坐在那裏
[00:09:41.500 --> 00:09:46.300]  繼續享受他們的朱古力蛋仔
[00:09:46.300 --> 00:09:47.700]  我想老師們會很焦急
[00:09:47.700 --> 00:09:49.300]  很想他們快點去找
[00:09:49.300 --> 00:09:50.100]  快點去找
[00:09:50.100 --> 00:09:51.500]  找到那些最漂亮
[00:09:51.500 --> 00:09:54.300]  最大的復活蛋
[00:09:54.300 --> 00:09:56.300]  各位頂智妹
[00:09:56.300 --> 00:09:57.500]  當你體會到
[00:09:57.500 --> 00:09:59.700]  神的道的豐盛的時候
[00:09:59.700 --> 00:10:03.700]  你不會滿足那隻朱古力蛋
[00:10:03.700 --> 00:10:06.300]  你會很想能夠去領受
[00:10:06.300 --> 00:10:08.500]  真正的豐富
[00:10:08.500 --> 00:10:09.900]  而作為一個傳道者
[00:10:09.900 --> 00:10:11.100]  作為一個朱學老師
[00:10:11.100 --> 00:10:13.100]  作為一個教導聖經的人
[00:10:13.100 --> 00:10:14.700]  你都會心裏面很盼望
[00:10:14.700 --> 00:10:17.900]  別人能夠去全被領受
[00:10:17.900 --> 00:10:20.300]  耶穌基督的豐富
[00:10:20.300 --> 00:10:21.300]  因此保羅就說
[00:10:21.300 --> 00:10:24.100]  我盡心竭力要做這件事情
[00:10:24.100 --> 00:10:25.300]  在下一個經文
[00:10:25.300 --> 00:10:31.500]  大家再看第29節
[00:10:31.500 --> 00:10:33.300]  我也為此勞苦
[00:10:33.300 --> 00:10:35.100]  照著他在我裏面
[00:10:35.100 --> 00:10:36.700]  運用的大能
[00:10:36.700 --> 00:10:38.700]  盡心竭力
[00:10:38.700 --> 00:10:40.700]  保羅說他盡心竭力
[00:10:40.700 --> 00:10:42.300]  但不是他自己
[00:10:42.300 --> 00:10:43.500]  他清楚知道
[00:10:43.500 --> 00:10:48.500]  是按照神給他裏面的大能來服侍
[00:10:48.500 --> 00:10:50.100]  我自己很清楚體會到
[00:10:50.100 --> 00:10:52.700]  自己有很多的限制
[00:10:52.700 --> 00:10:53.900]  在我自己的侍奉裏面
[00:10:53.900 --> 00:10:54.700]  常常體會
[00:10:54.700 --> 00:10:56.700]  如果不是神給我力量
[00:10:56.700 --> 00:10:58.100]  我就喪膽
[00:10:58.100 --> 00:11:00.300]  正如詩篇所說
[00:11:00.300 --> 00:11:02.100]  亦常常體會到
[00:11:02.100 --> 00:11:04.500]  當自己內心感到自己不足的時候
[00:11:04.500 --> 00:11:06.500]  一路的安靜依靠神
[00:11:06.500 --> 00:11:09.500]  神加我力量來服侍
[00:11:09.500 --> 00:11:11.300]  因此心裏面很感謝神
[00:11:11.300 --> 00:11:13.700]  知道是神自己的工作
[00:11:13.700 --> 00:11:14.700]  保羅清楚說
[00:11:14.700 --> 00:11:16.100]  他會盡心竭力
[00:11:16.100 --> 00:11:21.100]  但人的努力不會成就到神的工作
[00:11:21.100 --> 00:11:23.500]  但是神的能力在我們身上
[00:11:23.500 --> 00:11:24.700]  祂會鼓勵我們
[00:11:24.700 --> 00:11:26.100]  我們可以盡心竭力
[00:11:26.100 --> 00:11:28.900]  而產生到重要的果效
[00:11:28.900 --> 00:11:29.700]  因此保羅說
[00:11:29.700 --> 00:11:31.700]  我盡心竭力地侍奉
[00:11:31.700 --> 00:11:34.300]  在第二章第一節
[00:11:34.300 --> 00:11:37.300]  他就說在你們和老弟家人當中
[00:11:37.300 --> 00:11:40.700]  老弟家教會是俄羅斯教會的附近
[00:11:40.700 --> 00:11:43.500]  雖然他們很多人未曾見過保羅
[00:11:43.500 --> 00:11:44.300]  但保羅說
[00:11:44.300 --> 00:11:47.500]  我何等地盡心竭力
[00:11:47.500 --> 00:11:52.900]  盡心竭力要將神的道理傳得完備
[00:11:52.900 --> 00:11:54.500]  接著我們要看的是
[00:11:54.500 --> 00:11:57.700]  究竟神的道理是多麼完備
[00:11:57.700 --> 00:12:02.100]  藏在奧秘裏面的豐富是甚麼來的
[00:12:02.100 --> 00:12:06.900]  大家再看前面二十六節
[00:12:06.900 --> 00:12:08.500]  看第二十六節
[00:12:08.500 --> 00:12:12.900]  這道理就是歷世歷代所隱藏的奧秘
[00:12:12.900 --> 00:12:16.900]  但如今向他的聖徒顯明了
[00:12:16.900 --> 00:12:18.700]  這個奧秘以前是隱藏的
[00:12:18.700 --> 00:12:20.100]  沒有人知道
[00:12:20.100 --> 00:12:21.900]  直至到新入的時候
[00:12:21.900 --> 00:12:24.700]  耶穌基督的福音顯明出來了
[00:12:24.700 --> 00:12:27.500]  因此很多的聖徒明白
[00:12:27.500 --> 00:12:31.500]  神的奧秘就是耶穌基督的福音
[00:12:31.500 --> 00:12:34.100]  或者說就是基督
[00:12:34.100 --> 00:12:39.300]  我請大家去前面的已忽所書第三章
[00:12:39.300 --> 00:12:43.700]  我請大家和我讀讀第四節到第六節
[00:12:43.700 --> 00:12:47.300]  已忽所書第三章第四節
[00:12:47.300 --> 00:12:48.700]  我們一起讀
[00:12:48.700 --> 00:12:54.300]  你們念了就能曉得我心知基督的奧秘
[00:12:54.300 --> 00:12:59.300]  這奧秘在以前的世代沒有叫人知道
[00:12:59.300 --> 00:13:03.500]  像如今藉著聖名啟示他的聖使徒
[00:13:03.500 --> 00:13:05.500]  和先知一樣
[00:13:05.500 --> 00:13:09.900]  這奧秘就是愛邦人在基督耶穌裏
[00:13:09.900 --> 00:13:13.300]  藉著福音得以同為後製
[00:13:13.300 --> 00:13:16.900]  同為一體同蒙應許
[00:13:16.900 --> 00:13:19.700]  請提到這個奧秘
[00:13:19.700 --> 00:13:21.900]  以前很多的以色列人
[00:13:21.900 --> 00:13:25.100]  他們以為他們是唯一的選民
[00:13:25.100 --> 00:13:28.700]  但想不到神自己的恩惠豐豐富富
[00:13:28.700 --> 00:13:30.700]  所有的非猶太人
[00:13:30.700 --> 00:13:33.700]  所有的愛邦人包括中國人
[00:13:33.700 --> 00:13:35.700]  包括外國人
[00:13:35.700 --> 00:13:37.500]  都在神的恩典當中
[00:13:37.500 --> 00:13:39.500]  我們同得福音
[00:13:39.500 --> 00:13:42.300]  同為後製同為一體
[00:13:42.300 --> 00:13:45.900]  這個就是最奇妙的福音的奧秘
[00:13:45.900 --> 00:13:50.900]  聖經就提及我們在其中領受豐盛的恩惠
[00:13:50.900 --> 00:13:52.900]  各位弟兄姊妹
[00:13:52.900 --> 00:13:55.900]  你再看回聖經不斷描寫豐盛
[00:13:55.900 --> 00:13:58.900]  我們再看回聖經的哥羅西書
[00:13:58.900 --> 00:14:04.900]  在第一章的第27節
[00:14:04.900 --> 00:14:06.900]  聖經就說
[00:14:06.900 --> 00:14:10.900]  「神願意叫他們知道這奧秘
[00:14:10.900 --> 00:14:14.500]  在愛邦人中有何等豐盛的榮耀
[00:14:14.500 --> 00:14:19.900]  就是基督在你們心裡成了有榮耀的盼望」
[00:14:19.900 --> 00:14:23.900]  聖經描寫這個奧秘有很豐盛的榮耀
[00:14:23.900 --> 00:14:27.900]  有些翻譯說是榮耀的豐盛
[00:14:27.900 --> 00:14:29.900]  我翻譯英文的翻譯
[00:14:29.900 --> 00:14:31.900]  Glorious Riches
[00:14:31.900 --> 00:14:35.900]  這種的豐盛是很榮耀的
[00:14:35.900 --> 00:14:38.900]  或者我可以用一個彩虹做一個比喻
[00:14:38.900 --> 00:14:40.900]  當你看到彩虹的時候有多少顏色
[00:14:40.900 --> 00:14:42.900]  有七種顏色
[00:14:42.900 --> 00:14:44.900]  不是單色的
[00:14:44.900 --> 00:14:45.900]  不是單調的
[00:14:45.900 --> 00:14:46.900]  不是單元的
[00:14:46.900 --> 00:14:48.900]  是豐富的
[00:14:48.900 --> 00:14:50.900]  而七色之間彼此協調
[00:14:50.900 --> 00:14:54.900]  彼此和諧地展現出來
[00:14:54.900 --> 00:14:55.900]  當你看到彩虹的時候
[00:14:55.900 --> 00:14:58.900]  你會發覺一種好像榮耀
[00:14:58.900 --> 00:15:01.900]  一種光彩散發出來
[00:15:01.900 --> 00:15:06.900]  聖經就描寫在我們將來所領受的榮耀裡面
[00:15:06.900 --> 00:15:09.900]  或者今天已經初嘗的榮耀
[00:15:09.900 --> 00:15:12.900]  一種豐盛的榮耀
[00:15:12.900 --> 00:15:14.900]  很豐富的榮耀
[00:15:14.900 --> 00:15:18.900]  你看看第三章第四節
[00:15:18.900 --> 00:15:22.900]  在第三章第四節
[00:15:22.900 --> 00:15:24.900]  聖經說:基督是我們的生命
[00:15:24.900 --> 00:15:26.900]  祂顯現的時候
[00:15:26.900 --> 00:15:30.900]  你們也要與祂一同顯現在榮耀裡
[00:15:30.900 --> 00:15:33.900]  現在我們領受了一些恩惠
[00:15:33.900 --> 00:15:35.900]  但是將來主耶穌再來的時候
[00:15:35.900 --> 00:15:38.900]  這種榮耀更完全地將顯出來
[00:15:38.900 --> 00:15:40.900]  到時我們所領受的
[00:15:40.900 --> 00:15:43.900]  是神給我們完全的救恩
[00:15:43.900 --> 00:15:45.900]  完全的救贖
[00:15:45.900 --> 00:15:47.900]  一位我們中間的姊妹
[00:15:47.900 --> 00:15:48.900]  她剛剛受浸
[00:15:48.900 --> 00:15:50.900]  之後跟我們分享
[00:15:50.900 --> 00:15:52.900]  她說:我很經歷神的恩惠
[00:15:52.900 --> 00:15:54.900]  我們就問她
[00:15:54.900 --> 00:15:57.900]  她說:她以前工作很忙
[00:15:57.900 --> 00:15:58.900]  很沉重
[00:15:58.900 --> 00:16:00.900]  因此很大壓力
[00:16:00.900 --> 00:16:01.900]  通常一個星期
[00:16:01.900 --> 00:16:05.900]  起碼有兩個晚上要吃安眠藥才能睡覺
[00:16:05.900 --> 00:16:07.900]  精神很緊張
[00:16:07.900 --> 00:16:08.900]  她說:我信耶穌之後
[00:16:08.900 --> 00:16:12.900]  到今天沒有再吃任何安眠藥
[00:16:12.900 --> 00:16:14.900]  我就每晚都睡覺
[00:16:14.900 --> 00:16:16.900]  工作雖然是這麼多
[00:16:16.900 --> 00:16:17.900]  但是心裡有一種平安
[00:16:17.900 --> 00:16:19.900]  做不完就算了
[00:16:19.900 --> 00:16:22.900]  心裡有一種力量就要面對
[00:16:22.900 --> 00:16:23.900]  當我聽她這樣說的時候
[00:16:23.900 --> 00:16:24.900]  我就感受到
[00:16:24.900 --> 00:16:25.900]  在她的生命當中
[00:16:25.900 --> 00:16:28.900]  她稍微看到神的榮光
[00:16:28.900 --> 00:16:29.900]  在她裡面
[00:16:29.900 --> 00:16:31.900]  主耶穌基督藏在她的裡面
[00:16:31.900 --> 00:16:34.900]  她感受到那種榮耀
[00:16:34.900 --> 00:16:37.900]  但這只不過是初嘗
[00:16:37.900 --> 00:16:41.900]  她將來要再見到神那種
[00:16:41.900 --> 00:16:43.900]  完全豐盛的榮耀
[00:16:43.900 --> 00:16:45.900]  各位弟兄姊妹
[00:16:45.900 --> 00:16:46.900]  在我們生命當中
[00:16:46.900 --> 00:16:48.900]  我們不斷去嘗受那份恩惠
[00:16:48.900 --> 00:16:49.900]  為什麼呢?
[00:16:49.900 --> 00:16:51.900]  因為我們上次不斷說到
[00:16:51.900 --> 00:16:54.900]  主耶穌是萬有之先
[00:16:54.900 --> 00:16:56.900]  一切都是靠祂而做
[00:16:56.900 --> 00:16:58.900]  為祂而做的
[00:16:58.900 --> 00:17:00.900]  但是今天這位主耶穌基督在哪裡?
