
[00:00:00.000 --> 00:00:04.800]  今天我們繼續說《約翰福音》第六章十六至三十四節
[00:04:10.600 --> 00:04:13.240]  知道那裡是沒有別的船
[00:04:13.240 --> 00:04:15.080]  只有一艘小船
[00:04:15.080 --> 00:04:17.560]  又知道耶穌沒有和他的門徒上船
[00:04:17.560 --> 00:04:19.880]  乃是門徒自己去的
[00:04:19.880 --> 00:04:23.560]  然而有幾艘小船從提比利亞來
[00:04:23.560 --> 00:04:27.880]  靠近主祝謝後分餅給人吃的地方
[00:04:27.880 --> 00:04:30.840]  眾人見耶穌和門徒都不在那裡
[00:04:30.840 --> 00:04:34.360]  就上了船往加伯隆去找耶穌
[00:04:34.360 --> 00:04:37.560]  耶穌說自己用某種方式
[00:04:37.560 --> 00:04:38.600]  很特別的方式
[00:04:38.600 --> 00:04:41.720]  就是從這一邊岸到對面岸
[00:04:41.720 --> 00:04:46.920]  所以一群人不見耶穌
[00:04:46.920 --> 00:04:48.760]  也不見一群門徒
[00:04:48.760 --> 00:04:50.840]  所以他們自己就上船
[00:04:50.840 --> 00:04:54.360]  去到加伯隆的地方去尋找耶穌
[00:04:54.360 --> 00:04:57.000]  在這個時候加伯隆其實是耶穌
[00:04:57.000 --> 00:04:59.400]  和他自己家人的家鄉
[00:04:59.400 --> 00:05:02.280]  在以下接下來的對話
[00:05:02.280 --> 00:05:05.400]  其實就發生在加伯隆的會堂那裡
[00:05:05.400 --> 00:05:07.880]  在25-26節
[00:05:07.880 --> 00:05:10.920]  當一些群眾和耶穌相遇的時候
[00:05:10.920 --> 00:05:12.120]  有什麼事發生呢?
[00:05:12.120 --> 00:05:13.480]  25-26節這樣說
[00:05:13.480 --> 00:05:15.720]  既在海那邊找著了
[00:05:15.720 --> 00:05:16.600]  就對他說
[00:05:16.600 --> 00:05:17.480]  拉比
[00:05:17.480 --> 00:05:19.720]  是幾時到這裡來的?
[00:05:19.720 --> 00:05:20.920]  耶穌回答說
[00:05:20.920 --> 00:05:23.240]  我實實在在地告訴你們
[00:05:23.240 --> 00:05:27.400]  你們找我並不是因見了神蹟
[00:05:27.400 --> 00:05:29.880]  乃是因吃餅得飽
[00:05:29.880 --> 00:05:35.720]  群眾來到那裡去找耶穌
[00:05:35.720 --> 00:05:38.120]  但是耶穌清楚知道
[00:05:38.120 --> 00:05:41.320]  究竟為什麼他們來找他呢?
[00:05:41.320 --> 00:05:43.240]  究竟是什麼原因呢?
[00:05:43.240 --> 00:05:46.760]  其實在這裡耶穌直接的說
[00:05:46.760 --> 00:05:49.480]  你們找我不是因為見到神蹟
[00:05:49.480 --> 00:05:50.360]  意思就是說
[00:05:50.360 --> 00:05:52.200]  你們不是因為藉著神蹟
[00:05:52.200 --> 00:05:53.640]  知道我是誰
[00:05:53.640 --> 00:05:56.200]  所以你來找我要跟從我
[00:05:56.200 --> 00:05:59.240]  而是只不過因為在神蹟裡面
[00:05:59.240 --> 00:06:02.600]  你們能夠藉著我的神蹟
[00:06:02.600 --> 00:06:04.840]  能夠吃餅得飽
[00:06:04.840 --> 00:06:10.760]  所以耶穌在這裡說出了問題
[00:06:10.760 --> 00:06:14.120]  在之前當耶穌行了神蹟的時候
[00:06:14.120 --> 00:06:15.480]  這個五餅如玉的神蹟
[00:06:15.480 --> 00:06:17.960]  當時這群人是想擁耶穌為王
[00:06:17.960 --> 00:06:21.000]  王的意思是一個政治上的理財
[00:06:21.000 --> 00:06:22.760]  哇 耶穌你行了這樣的神蹟
[00:06:22.760 --> 00:06:24.840]  你帶領我們一起起義
[00:06:24.840 --> 00:06:28.600]  建立起自己的以色列國家
[00:06:28.600 --> 00:06:29.320]  一定可以的
[00:06:29.320 --> 00:06:31.000]  因為你有這麼大的能力
[00:06:31.000 --> 00:06:32.680]  耶穌在這裡說
[00:06:32.680 --> 00:06:36.360]  你們其實不是對我有真正的認識
[00:06:36.360 --> 00:06:40.520]  你們只不過吃餅得飽
[00:06:40.520 --> 00:06:44.200]  你們覺得我能夠滿足你們的
[00:06:44.200 --> 00:06:45.720]  現實上的需要
[00:06:45.720 --> 00:06:47.560]  和你們政治的期待
[00:06:47.560 --> 00:06:49.000]  在26節那裡說
[00:06:49.000 --> 00:06:51.080]  我實實在在告訴你們
[00:06:51.080 --> 00:06:55.240]  因為很強而有力的回答他們這個問題
[00:06:55.240 --> 00:06:57.880]  如果可以說
[00:06:57.880 --> 00:07:00.520]  這一群人明白
[00:07:00.520 --> 00:07:04.280]  當時耶穌行這個神蹟的意思的時候
[00:07:04.280 --> 00:07:09.800]  他們就不會存在這樣的心態來找耶穌
[00:07:09.800 --> 00:07:13.480]  耶穌反而在這裡質問他們的動機
[00:07:13.480 --> 00:07:14.520]  去指責他們
[00:07:14.520 --> 00:07:17.720]  你們尋求我
[00:07:17.720 --> 00:07:19.080]  你們想來找我
[00:07:19.080 --> 00:07:20.520]  不是因為看到神蹟
[00:07:20.520 --> 00:07:22.440]  而是吃餅得飽
[00:07:22.440 --> 00:07:24.520]  然後耶穌就在這個基礎上
[00:07:24.520 --> 00:07:27.960]  再去帶出一些更重要的
[00:07:27.960 --> 00:07:29.720]  更深入的一些真理
[00:07:29.720 --> 00:07:32.760]  在《馬可》裡面可以這麼說
[00:07:32.760 --> 00:07:35.080]  連《馬可》都是記載
[00:07:35.080 --> 00:07:39.160]  連12個門徒都不明白那個分餅的事
[00:07:39.160 --> 00:07:41.880]  心裡還是如橫
[00:07:41.880 --> 00:07:44.040]  就是說連門徒都不明白
[00:07:44.040 --> 00:07:47.160]  這個神蹟要表示的就是耶穌的身份
[00:07:47.160 --> 00:07:48.440]  連門徒都不明白
[00:07:48.440 --> 00:07:50.680]  何況那些群眾
[00:07:50.680 --> 00:07:53.480]  在這裡這一群群眾更加不明白
[00:07:53.480 --> 00:07:57.160]  這個神蹟所具備的真正的意義是什麼
[00:07:57.160 --> 00:08:00.040]  其實這個五餅二魚的神蹟
[00:08:00.040 --> 00:08:02.440]  是具有相當重要的意義
[00:08:02.440 --> 00:08:05.640]  是指向耶穌的身份
[00:08:05.640 --> 00:08:10.760]  指向耶穌來到地上的任務究竟是什麼
[00:08:10.760 --> 00:08:13.960]  耶穌在下面繼續說
[00:08:13.960 --> 00:08:16.840]  生命的量的真正意思是什麼
[00:08:16.840 --> 00:08:20.440]  在第27至34節
[00:08:20.440 --> 00:08:22.520]  耶穌就透過這個機會
[00:08:22.520 --> 00:08:28.120]  去說出祂自己在人的真正地位究竟是什麼
[00:08:28.120 --> 00:08:29.240]  27節那裡說
[00:08:29.240 --> 00:08:31.880]  不要為那必壞的食物勞力
[00:08:31.880 --> 00:08:34.760]  要為那存到永生的食物勞力
[00:08:34.760 --> 00:08:36.920]  就是人子要賜給你們的
[00:08:36.920 --> 00:08:39.640]  因為人子是父神所印證的
[00:08:39.640 --> 00:08:41.640]  耶穌吩咐他們
[00:08:41.640 --> 00:08:46.120]  不要為那些必壞的食物勞力責備他們
[00:08:46.120 --> 00:08:48.760]  對上帝的角度、觀點
[00:08:48.760 --> 00:08:51.320]  純粹是一個物質主義的見解
[00:08:51.320 --> 00:08:52.840]  是一個完全的錯誤
[00:08:52.840 --> 00:08:55.240]  就好像第四章裡面
[00:08:55.240 --> 00:08:58.680]  那個井旁的撒瑪利亞婦人一樣
[00:08:58.680 --> 00:08:59.880]  一開始的時候
[00:08:59.880 --> 00:09:03.640]  她很急於去問耶穌拿一些活水
[00:09:03.640 --> 00:09:05.480]  耶穌說我給你的水
[00:09:05.480 --> 00:09:07.640]  你喝了就永遠不要喝了
[00:09:07.640 --> 00:09:12.680]  所以這個婦人很馬上的希望得到這個供應
[00:09:12.680 --> 00:09:18.360]  免得她在井旁裡面經常的來取水飲用
[00:09:18.360 --> 00:09:20.360]  這些人來到這裡
[00:09:20.360 --> 00:09:24.840]  同樣一樣渴望有一位施行神蹟的人
[00:09:24.840 --> 00:09:28.040]  可以用餅滿足他們的禱福
[00:09:28.040 --> 00:09:30.200]  無論男女
[00:09:30.200 --> 00:09:31.160]  耶穌在這裡說
[00:09:31.160 --> 00:09:34.120]  都應該將精力投放追求那個
[00:09:34.120 --> 00:09:37.000]  存到永生的食物上面
[00:09:37.000 --> 00:09:40.360]  不要放在地上的食物那裡
[00:09:40.360 --> 00:09:43.080]  耶穌在這裡持續的講論
[00:09:43.080 --> 00:09:46.200]  將那個食物形容到他自己
[00:09:46.200 --> 00:09:51.560]  這個食物是能夠維持你的靈性的生命
[00:09:51.560 --> 00:09:53.320]  持續到永遠
[00:09:53.320 --> 00:09:54.760]  耶穌在這裡說
[00:09:54.760 --> 00:09:57.640]  他不單止可以將這個食物賜給人
[00:09:57.640 --> 00:10:00.680]  他自己就是那個生命的糧
[00:10:00.680 --> 00:10:03.480]  耶穌稱自己為「仁子」
[00:10:03.480 --> 00:10:06.120]  在《約翰福音》裡說「仁子」
[00:10:06.120 --> 00:10:09.720]  這個意思其實帶有一個末世啟示的意思
[00:10:09.720 --> 00:10:13.000]  是講到耶穌有完全的神的身份
[00:10:13.000 --> 00:10:15.320]  也有完全的人的身份
[00:10:15.320 --> 00:10:16.680]  耶穌在這裡堅稱
[00:10:16.680 --> 00:10:19.800]  這個「仁子」是父神所印證的
[00:10:19.800 --> 00:10:24.200]  上帝已經證實了「子」的身份
[00:10:24.200 --> 00:10:25.720]  授權了他
[00:10:25.720 --> 00:10:33.160]  他是唯一可以讓人得到永恆生命的一個媒體
[00:10:33.160 --> 00:10:34.600]  一個人
[00:10:34.600 --> 00:10:35.640]  次下一個食物
[00:10:35.640 --> 00:10:37.880]  他就是這個食物
[00:10:37.880 --> 00:10:39.480]  上帝什麼時候印證「子」呢?
[00:10:39.480 --> 00:10:40.200]  這裡沒有說
[00:10:40.200 --> 00:10:42.520]  可能是指耶穌受洗的時候
[00:10:42.520 --> 00:10:45.560]  聲音說「這是我的愛子我所喜悅的」
[00:10:45.560 --> 00:10:48.920]  可能是指到時候印證了耶穌的身份
[00:10:48.920 --> 00:10:51.480]  在《六章》28-29節這樣說
[00:10:51.480 --> 00:10:52.520]  眾人問他說
[00:10:52.520 --> 00:10:55.800]  我們當行什麼才算做神的功呢?
[00:10:55.800 --> 00:10:57.000]  耶穌回答說
[00:10:57.000 --> 00:10:59.080]  信神所差來的
[00:10:59.080 --> 00:11:01.720]  這就是做神的功
[00:11:01.720 --> 00:11:03.320]  在這裡
[00:11:03.320 --> 00:11:04.200]  可以說
[00:11:04.200 --> 00:11:05.240]  人們可能去想
[00:11:05.240 --> 00:11:06.520]  我怎麼去做
[00:11:06.520 --> 00:11:09.560]  去滿足上帝對我們的要求
[00:11:09.560 --> 00:11:12.680]  以至得到永恆的一個食物
[00:11:12.680 --> 00:11:14.680]  可能群眾是這個意思
[00:11:14.680 --> 00:11:21.720]  這群底關群眾誤解了耶穌之前的表達
[00:11:21.720 --> 00:11:23.640]  耶穌說的
[00:11:23.640 --> 00:11:26.520]  不要為壞的食物勞力
[00:11:26.520 --> 00:11:27.960]  這一句話
[00:11:27.960 --> 00:11:36.280]  是指不要將焦點放在那些地上的事物上
[00:11:36.280 --> 00:11:37.720]  耶穌的意思是
[00:11:37.720 --> 00:11:43.080]  我們不要去嘗試一些很新奇的事物
[00:11:43.080 --> 00:11:47.720]  也不要只追求地上的物質生活
[00:11:47.720 --> 00:11:49.240]  為我們人生的焦點
[00:11:49.240 --> 00:11:52.840]  耶穌在這裡表達
[00:11:52.840 --> 00:11:55.880]  什麼是上帝要求你的工作呢?
[00:11:55.880 --> 00:11:57.640]  其實不是要你做什麼
[00:11:57.640 --> 00:11:59.000]  耶穌直接說
[00:11:59.000 --> 00:12:03.240]  就是信神所差來的那一位
[00:12:03.240 --> 00:12:06.120]  這樣就來做神的工作
[00:12:06.120 --> 00:12:09.000]  上帝不是要求你做了什麼
[00:12:09.000 --> 00:12:13.080]  才給你一個永恆的食物
[00:12:13.080 --> 00:12:16.760]  而是你要信靠這一個永恆的主
[00:12:16.760 --> 00:12:17.720]  耶穌在這裡說
[00:12:17.720 --> 00:12:20.680]  信神所差來的那一位
[00:12:20.680 --> 00:12:23.160]  當然這裡就是指自己
[00:12:23.160 --> 00:12:24.920]  所以耶穌糾正他們
[00:12:24.920 --> 00:12:26.360]  上帝的工作
[00:12:26.360 --> 00:12:27.560]  上帝的要求
[00:12:27.560 --> 00:12:29.160]  就是要你的信心
[00:12:29.160 --> 00:12:31.320]  這個信心不是一個抽象
[00:12:31.320 --> 00:12:33.160]  相信一些很抽象的事物
[00:12:33.160 --> 00:12:37.640]  而是相信上帝所差來的那一位信心
[00:12:37.640 --> 00:12:40.440]  是以耶穌基督為目標的
[00:12:40.440 --> 00:12:45.800]  這個正正就是上帝要求人所做的工作
[00:12:45.800 --> 00:12:49.000]  這個工作就是信靠耶穌基督
[00:12:49.000 --> 00:12:53.160]  其實在這裡上帝的工作
[00:12:53.160 --> 00:12:56.120]  和保羅時常說
[00:12:56.120 --> 00:13:01.320]  猶太人要行律法的心態
[00:13:01.320 --> 00:13:02.920]  是恰恰相反
[00:13:02.920 --> 00:13:07.160]  在這裡完全和保羅
[00:13:07.160 --> 00:13:10.600]  在其他書信裡面所說的完全一致
[00:13:10.600 --> 00:13:12.120]  保羅說我們看定了
[00:13:12.120 --> 00:13:14.440]  人稱而是因著信
[00:13:14.440 --> 00:13:17.400]  不在乎遵行律法
[00:13:17.400 --> 00:13:19.640]  耶穌一開始已經在說
[00:13:19.640 --> 00:13:20.840]  信靠我的人
[00:13:20.840 --> 00:13:23.720]  才可以得著這個永恆的生命
[00:13:23.720 --> 00:13:26.360]  和永恆的一些食物
[00:13:26.360 --> 00:13:28.040]  耶穌繼續說
[00:13:28.040 --> 00:13:29.000]  說完之後
[00:13:29.000 --> 00:13:33.160]  一群群眾對耶穌有一個回應
[00:13:33.160 --> 00:13:35.400]  六章三十節說
[00:13:35.400 --> 00:13:36.280]  他們又說
[00:13:36.280 --> 00:13:37.480]  你行什麼神蹟
[00:13:37.480 --> 00:13:39.400]  叫我們漢奸就信你
[00:13:39.400 --> 00:13:41.560]  你到底做什麼事呢
[00:13:41.560 --> 00:13:44.200]  我們的祖宗在曠野吃過瓦剌
[00:13:44.200 --> 00:13:45.640]  如經上寫著說
[00:13:45.640 --> 00:13:50.520]  他從天上賜下糧來給他們吃
[00:13:50.520 --> 00:13:52.920]  可以說耶穌的教導
[00:13:52.920 --> 00:13:55.240]  一直帶著十足的權柄
[00:13:55.240 --> 00:13:58.360]  但這群群眾的要求就是
[00:13:58.360 --> 00:13:59.640]  你行神蹟
[00:13:59.640 --> 00:14:03.480]  讓我們知道你所說的是真的
[00:14:03.480 --> 00:14:05.320]  怎樣去相信你
[00:14:05.320 --> 00:14:08.600]  他們作出一個這樣的期望
[00:14:08.600 --> 00:14:13.320]  當耶穌藉著五餅二魚餵飽這些群眾
[00:14:13.320 --> 00:14:17.640]  也加上他提及必壞的食物
[00:14:17.640 --> 00:14:21.480]  和相對傳道永生的食物
[00:14:21.480 --> 00:14:23.240]  這些組合可能引發了
[00:14:23.240 --> 00:14:24.840]  這群群眾的思想
[00:14:24.840 --> 00:14:26.040]  在舊約時代
[00:14:26.040 --> 00:14:27.560]  一個瑪蘭的故事
[00:14:27.560 --> 00:14:28.760]  我們的祖先
[00:14:28.760 --> 00:14:30.120]  就是摩西
[00:14:30.120 --> 00:14:33.320]  在曠野中讓我們吃瓦剌
[00:14:33.320 --> 00:14:36.840]  讓我們能夠去生存
[00:14:36.840 --> 00:14:39.640]  以至我們能夠進入上帝應許的地方
[00:14:39.640 --> 00:14:43.080]  現在你可以行這樣的神蹟
[00:14:43.080 --> 00:14:46.600]  好像摩西當日行的神蹟一樣
[00:14:46.600 --> 00:14:48.600]  其實耶穌在這裡再去說
[00:14:48.600 --> 00:14:49.560]  很清楚
[00:14:49.560 --> 00:14:52.520]  當日誰給你們瓦剌
[00:14:52.520 --> 00:14:53.400]  不是摩西
[00:14:53.400 --> 00:14:54.680]  是上帝
[00:14:54.680 --> 00:14:58.840]  而且那些瓦剌會隨著時間而扭壞
[00:14:58.840 --> 00:15:00.760]  那些人吃了瓦剌
[00:15:00.760 --> 00:15:02.520]  他們都會死
[00:15:02.520 --> 00:15:04.520]  但是耶穌在這裡去說
[00:15:04.520 --> 00:15:06.680]  祂是超越摩西
[00:15:06.680 --> 00:15:10.200]  在這裡去說到
[00:15:10.200 --> 00:15:13.000]  祂自己那一個行的神蹟
[00:15:13.000 --> 00:15:15.240]  祂能夠給人的那些食物
[00:15:15.240 --> 00:15:16.280]  吃了之後
[00:15:16.280 --> 00:15:19.400]  是生命傳道永遠
[00:15:19.400 --> 00:15:21.000]  而且很強調
[00:15:21.000 --> 00:15:24.200]  當日給你們瓦剌的不是摩西
[00:15:24.200 --> 00:15:25.240]  而是上帝
[00:15:25.240 --> 00:15:28.280]  讓耶穌的焦點再一次校正
[00:15:28.280 --> 00:15:32.600]  在上帝當日差派摩西來保守你們
[00:15:32.600 --> 00:15:38.120]  今天上帝差派我來賜給你們一個永恆的生命
[00:15:38.120 --> 00:15:40.520]  永恆的一個福分
[00:15:40.520 --> 00:15:43.560]  可以說這群群眾的興趣
[00:15:43.560 --> 00:15:46.520]  他們主要集中在一個政治上的離賽
[00:15:46.520 --> 00:15:49.320]  就是說等待著一個軍事的強人
[00:15:49.320 --> 00:15:54.040]  帶領我們去建立一個強勢的以色列國
[00:15:54.040 --> 00:15:56.040]  但是對耶穌來說
[00:15:56.040 --> 00:16:01.960]  祂在這裡不會滿足這群人的期望
[00:16:01.960 --> 00:16:05.320]  這群人不斷要耶穌做事證明祂的身份
[00:16:05.320 --> 00:16:08.200]  證明你這個軍事離賽的身份
[00:16:08.200 --> 00:16:11.080]  但是耶穌沒有滿足他們的期望
[00:16:11.080 --> 00:16:13.320]  耶穌只是說出
[00:16:13.320 --> 00:16:19.400]  祂自己要完成上帝差派祂來的那一個拯救的工作
[00:16:19.400 --> 00:16:20.920]  所以一路下來
[00:16:20.920 --> 00:16:24.360]  耶穌沒有滿足群眾他們的要求
[00:16:24.360 --> 00:16:30.600]  反而要這群群眾認識祂的身份和認識祂的使命
[00:16:30.600 --> 00:16:35.000]  然後耶穌繼續強調
[00:16:35.000 --> 00:16:37.960]  耶穌說:我實實在在的告訴你們
[00:16:37.960 --> 00:16:41.480]  那從天上來的量不是摩西賜給你們的
[00:16:41.480 --> 00:16:44.680]  乃是我父將天上的真量賜給你們
[00:16:44.680 --> 00:16:49.640]  因為神的量就是那從天上降下來賜給生命及世界的
[00:16:49.640 --> 00:16:53.800]  他們說:主啊!上將這量賜給我們
[00:16:53.800 --> 00:16:57.640]  這裡又再出現耶穌經常在《讓方律》說的
[00:16:57.640 --> 00:17:00.440]  我實實在在的告訴你們
[00:17:00.440 --> 00:17:02.920]  這是強而有力的一個聲明
[00:17:02.920 --> 00:17:06.280]  這群人將太多的注意力放在摩西的身上
[00:17:06.280 --> 00:17:10.200]  太少專注於在上帝自己的身上
[00:17:10.200 --> 00:17:16.840]  而後者正正才是真正的供應照顧他們的那一位上帝
[00:17:16.840 --> 00:17:21.400]  現在耶穌在這裡宣稱:瑪拿不是真正的量
[00:17:21.400 --> 00:17:25.320]  現在上帝將一個真正的量賜給你們
[00:17:25.320 --> 00:17:28.040]  這個真正的量就是自己
[00:17:28.040 --> 00:17:31.400]  我就是生命的那些量
[00:17:31.400 --> 00:17:37.240]  耶穌在這裡說:瑪拿其實是在預表祂自己
[00:17:37.240 --> 00:17:44.520]  這個地上的量是預表著真正滿足人心的那一個天量
[00:17:44.520 --> 00:17:47.960]  地上的量的保存是受時間的限制
[00:17:47.960 --> 00:17:49.640]  人吃了都會死
[00:17:49.640 --> 00:17:52.520]  但是天上的量是什麼呢?
[00:17:52.520 --> 00:17:57.400]  就是人得著了之後能夠得著一個永恆生命的福分
[00:17:57.400 --> 00:18:03.240]  永遠是不會消除也不會扭壞
[00:18:03.240 --> 00:18:06.360]  神的量和天上的量是同一詞
[00:18:06.360 --> 00:18:07.880]  這裡也是指耶穌
[00:18:07.880 --> 00:18:13.480]  那個從天降下賜給生命給世界的那一位
[00:18:13.480 --> 00:18:19.080]  一群會堂的群眾對這個道理完全不明白
[00:18:19.080 --> 00:18:21.400]  他們就好像井旁的婦女一樣
[00:18:21.400 --> 00:18:27.640]  正如一個撒瑪利亞婦人說:先生請把水賜給我
[00:18:27.640 --> 00:18:30.120]  這些群眾同樣請求
[00:18:30.120 --> 00:18:32.520]  在世俗的層面
[00:18:32.520 --> 00:18:35.400]  你可不可以把那些量賜給我們呢?
[00:18:35.400 --> 00:18:37.080]  他們還不明白
[00:18:37.080 --> 00:18:41.640]  其實耶穌一直說:其實我就是那個量
[00:18:41.640 --> 00:18:45.160]  你信靠我的時候就會得著真正的量
[00:18:45.160 --> 00:18:46.520]  在下文裡面
[00:18:46.520 --> 00:18:51.240]  耶穌會繼續將這個訊息詳細的講論
[00:18:51.240 --> 00:18:52.520]  在這段經文裡面
[00:18:52.520 --> 00:18:59.080]  究竟我們可以看到一些很重要的教訓呢?
[00:18:59.080 --> 00:19:02.280]  我想這裡至少有三方面值得思考
[00:19:02.280 --> 00:19:04.280]  正如一開始所說
[00:19:04.280 --> 00:19:06.280]  五餅二魚的神蹟
[00:19:06.280 --> 00:19:09.640]  是要去耶穌證明自己的身份
[00:19:09.640 --> 00:19:12.520]  證明自己的權柄
[00:19:12.520 --> 00:19:17.240]  和一個真正跟從祂的人的心態究竟應該是怎樣
[00:19:17.240 --> 00:19:18.200]  第一方面
[00:19:18.200 --> 00:19:21.160]  我們看到在一個風浪當中
[00:19:21.160 --> 00:19:26.520]  耶穌在風浪裡面顯出祂自己的身份和祂的主權
[00:19:26.520 --> 00:19:28.280]  在這段經文記載裡面
[00:19:28.280 --> 00:19:31.400]  一群門徒突然間在一個困境裡面
[00:19:31.400 --> 00:19:34.600]  在黑暗和風浪當中
[00:19:34.600 --> 00:19:41.560]  黑暗可以象徵著生命當中的一些恐懼
[00:19:41.560 --> 00:19:46.600]  風浪是代表著生活當中的一些危機和失控
[00:19:46.600 --> 00:19:48.040]  在控制不了
[00:19:48.040 --> 00:19:50.120]  在陸地裡可以控制我的生活
[00:19:50.120 --> 00:19:51.560]  控制我去哪裡
[00:19:51.560 --> 00:19:53.560]  但是這個海突然有大風浪
[00:19:53.560 --> 00:19:55.000]  控制不了船
