
[00:00:00.000 --> 00:00:05.160]  今天體驗了人生的無常
[00:01:40.240 --> 00:01:42.240]  藉著耶穌的死
[00:01:42.240 --> 00:01:45.520]  藉著耶穌在十字架上所成就的救恩
[00:01:45.520 --> 00:01:50.120]  能夠得到上帝給我們永恆的福分
[00:01:50.120 --> 00:01:52.120]  接著在這一段經文裡
[00:01:52.120 --> 00:01:56.960]  保羅再用一個論據來說出
[00:01:56.960 --> 00:02:00.600]  就是有理由去鼓勵迦拉提信徒
[00:02:00.600 --> 00:02:04.640]  怎樣將他們整個錯誤的道路上
[00:02:04.640 --> 00:02:06.640]  可以撥亂反正
[00:02:06.640 --> 00:02:08.800]  回到一個正統
[00:02:08.800 --> 00:02:10.800]  我說正確的福音
[00:02:10.800 --> 00:02:11.800]  正確的救恩
[00:02:11.800 --> 00:02:13.520]  正確的路上
[00:02:13.520 --> 00:02:16.680]  保羅一開始說出
[00:02:16.680 --> 00:02:20.680]  他剛剛來到迦拉提這個地方
[00:02:20.680 --> 00:02:24.000]  和一群迦拉提信徒的關係
[00:02:24.000 --> 00:02:26.000]  一種往事
[00:02:26.000 --> 00:02:30.160]  如果保羅之前用道理去說
[00:02:30.160 --> 00:02:32.840]  保羅在關係上
[00:02:32.840 --> 00:02:36.880]  他和一群迦拉提教會的信徒的關係
[00:02:36.880 --> 00:02:42.760]  去說出他心中的難過和擔憂
[00:02:42.760 --> 00:02:44.280]  保羅在這裡說
[00:02:44.280 --> 00:02:45.280]  我一來到的時候
[00:02:45.280 --> 00:02:47.280]  我很希望
[00:02:47.280 --> 00:02:50.280]  我好像你們一樣
[00:02:50.280 --> 00:02:52.960]  你們正如我好像你們一樣
[00:02:52.960 --> 00:02:54.960]  其實保羅在這裡是什麼意思呢
[00:02:54.960 --> 00:02:57.680]  其實保羅在這裡帶出了
[00:02:57.680 --> 00:02:59.680]  當一來到的時候
[00:02:59.680 --> 00:03:02.160]  我怎樣對你們
[00:03:02.160 --> 00:03:04.160]  你們也怎樣對我
[00:03:04.160 --> 00:03:06.160]  我們之間的關係
[00:03:06.160 --> 00:03:09.160]  用我們中國人的俗語去說
[00:03:09.160 --> 00:03:11.160]  肝膽相照
[00:03:11.160 --> 00:03:13.160]  還有生死與共
[00:03:13.160 --> 00:03:15.160]  用這些字眼去形容
[00:03:15.160 --> 00:03:17.160]  大家的關係就是
[00:03:17.160 --> 00:03:20.160]  一種因著耶穌的愛的緣故
[00:03:20.160 --> 00:03:23.160]  我們彼此的緊緊在一起
[00:03:23.160 --> 00:03:26.160]  當時大家是真心誠意的
[00:03:26.160 --> 00:03:29.160]  建立這份關係
[00:03:29.160 --> 00:03:33.160]  其實保羅在這裡是用了一個
[00:03:33.160 --> 00:03:36.160]  很感情性的角度
[00:03:36.160 --> 00:03:40.160]  去提醒當時迦拉提的信徒
[00:03:40.160 --> 00:03:42.160]  在第四章十二節
[00:03:42.160 --> 00:03:44.160]  保羅一開始帶出了
[00:03:44.160 --> 00:03:47.160]  現在的關係和之前的關係
[00:03:47.160 --> 00:03:49.160]  那一種對比
[00:03:49.160 --> 00:03:51.160]  現在迦拉提的信徒
[00:03:51.160 --> 00:03:54.160]  好像當保羅是敵人一樣
[00:03:54.160 --> 00:03:56.160]  但回想一開始的時候
[00:03:56.160 --> 00:03:57.160]  不是的
[00:03:57.160 --> 00:03:59.160]  一開始的時候
[00:03:59.160 --> 00:04:02.160]  大家那種關係
[00:04:02.160 --> 00:04:05.160]  是建立得相當緊密
[00:04:05.160 --> 00:04:08.160]  之後保羅說出關係的具體是怎樣
[00:04:08.160 --> 00:04:10.160]  所以保羅在這裡說
[00:04:10.160 --> 00:04:12.160]  其實保羅的期望
[00:04:12.160 --> 00:04:14.160]  他帶出了一個期望
[00:04:14.160 --> 00:04:16.160]  就是我很想回到原初
[00:04:16.160 --> 00:04:19.160]  和你們之間的關係一樣
[00:04:19.160 --> 00:04:22.160]  就是說當初我怎樣將真理去教導你們
[00:04:22.160 --> 00:04:25.160]  你們怎樣行在真理的道路上
[00:04:25.160 --> 00:04:28.160]  我們在這個基礎裡
[00:04:28.160 --> 00:04:30.160]  我們建立的那種關係
[00:04:30.160 --> 00:04:32.160]  保羅說我很希望回到
[00:04:32.160 --> 00:04:34.160]  原初這一種的關係上
[00:04:34.160 --> 00:04:37.160]  接著保羅在這裡說
[00:04:37.160 --> 00:04:39.160]  一開始的時候
[00:04:39.160 --> 00:04:44.160]  你們沒有任何的
[00:04:44.160 --> 00:04:45.160]  虧虧於我
[00:04:45.160 --> 00:04:47.160]  你們怎樣去幫助我
[00:04:47.160 --> 00:04:49.160]  怎樣去接納我
[00:04:49.160 --> 00:04:50.160]  這個人
[00:04:50.160 --> 00:04:52.160]  保羅在這裡說
[00:04:52.160 --> 00:04:53.160]  當我來到的時候
[00:04:53.160 --> 00:04:55.160]  我的身體上的疾病
[00:04:55.160 --> 00:04:59.160]  在這裡可以有兩個方向的解釋
[00:04:59.160 --> 00:05:03.160]  究竟當時保羅的疾病是什麼呢
[00:05:03.160 --> 00:05:07.160]  這裡也可以說是保羅身體上的軟弱
[00:05:07.160 --> 00:05:10.160]  從闊的角度去說
[00:05:10.160 --> 00:05:11.160]  可以理解為
[00:05:11.160 --> 00:05:15.160]  當時保羅在一個什麼狀況之下
[00:05:15.160 --> 00:05:19.160]  他將福音傳給一班加拉提的信徒
[00:05:19.160 --> 00:05:21.160]  當時他被一班猶太人
[00:05:21.160 --> 00:05:25.160]  可以說是在迫害中
[00:05:25.160 --> 00:05:28.160]  他傳講福音
[00:05:28.160 --> 00:05:32.160]  當時猶太人的領袖
[00:05:32.160 --> 00:05:37.160]  給他很多困難和挑戰
[00:05:37.160 --> 00:05:40.160]  但是當保羅在一個
[00:05:40.160 --> 00:05:42.160]  面對很多的迫害
[00:05:42.160 --> 00:05:43.160]  身體的危險
[00:05:43.160 --> 00:05:45.160]  很多困難的裡面
[00:05:45.160 --> 00:05:48.160]  但是他來到加拉提這個地方
[00:05:48.160 --> 00:05:51.160]  加拉提的信徒接納保羅
[00:05:51.160 --> 00:05:54.160]  可以說在當時加拉提的人
[00:05:54.160 --> 00:05:57.160]  沒有恩著保羅這種困境
[00:05:57.160 --> 00:05:59.160]  也沒有恩著保羅
[00:05:59.160 --> 00:06:04.160]  給一班猶太人的一種反對
[00:06:04.160 --> 00:06:05.160]  他們仍然接納保羅
[00:06:05.160 --> 00:06:07.160]  其實保羅在這裡想提醒
[00:06:07.160 --> 00:06:09.160]  加拉提教會的信徒
[00:06:09.160 --> 00:06:10.160]  你想想當初
[00:06:10.160 --> 00:06:12.160]  你們怎樣去接納我
[00:06:12.160 --> 00:06:15.160]  為什麼你們現在會回到
[00:06:15.160 --> 00:06:17.160]  一個錯誤的道路上
[00:06:17.160 --> 00:06:18.160]  錯誤的道路
[00:06:18.160 --> 00:06:20.160]  是因為當時有一班猶太人
[00:06:20.160 --> 00:06:23.160]  去傳講一個錯誤的道路
[00:06:23.160 --> 00:06:24.160]  就是說
[00:06:24.160 --> 00:06:25.160]  如果大家還記得
[00:06:25.160 --> 00:06:26.160]  說了幾次
[00:06:26.160 --> 00:06:29.160]  當時有一班猶太人的信徒
[00:06:29.160 --> 00:06:30.160]  就是說
[00:06:30.160 --> 00:06:34.160]  人要遵守猶太人所有的規矩
[00:06:34.160 --> 00:06:36.160]  所有的律法
[00:06:36.160 --> 00:06:38.160]  加上信耶穌
[00:06:38.160 --> 00:06:41.160]  那你就得到上帝給我們的救恩
[00:06:41.160 --> 00:06:44.160]  保羅說這種信仰的傳遞是錯誤的
[00:06:44.160 --> 00:06:45.160]  是錯誤的
[00:06:45.160 --> 00:06:46.160]  不是這樣的
[00:06:46.160 --> 00:06:48.160]  真理不是這樣的
[00:06:48.160 --> 00:06:49.160]  所以保羅在這裡
[00:06:49.160 --> 00:06:51.160]  某程度上用這些字眼
[00:06:51.160 --> 00:06:54.160]  去提醒一班加拉提的信徒
[00:06:54.160 --> 00:06:56.160]  你想想當初是怎樣
[00:06:56.160 --> 00:07:01.160]  就算我被當時猶太人的反對
[00:07:01.160 --> 00:07:02.160]  你們也接納我
[00:07:02.160 --> 00:07:04.160]  接納不是接納我這個人
[00:07:04.160 --> 00:07:06.160]  是接納當初
[00:07:06.160 --> 00:07:10.160]  我和你們所說的這個救恩
[00:07:10.160 --> 00:07:12.160]  你們接納了
[00:07:12.160 --> 00:07:14.160]  當然
[00:07:14.160 --> 00:07:17.160]  在這裡有另一個解釋
[00:07:17.160 --> 00:07:18.160]  身體上的疾病
[00:07:18.160 --> 00:07:21.160]  可以只是身體軟弱
[00:07:21.160 --> 00:07:25.160]  可以直接在身體上有問題
[00:07:25.160 --> 00:07:27.160]  如果是這個解釋
[00:07:27.160 --> 00:07:30.160]  保羅也沒有說身體上有什麼問題
[00:07:30.160 --> 00:07:31.160]  很多人去猜
[00:07:31.160 --> 00:07:33.160]  如果是這樣的解釋
[00:07:33.160 --> 00:07:35.160]  可能是身體的眼疾
[00:07:35.160 --> 00:07:36.160]  其他各方面的問題
[00:07:36.160 --> 00:07:38.160]  就是說當時的加拉提人
[00:07:38.160 --> 00:07:42.160]  沒有因著保羅那種身體上的問題
[00:07:42.160 --> 00:07:43.160]  而去嫌棄保羅
[00:07:43.160 --> 00:07:46.160]  就是說保羅在一個不是最好的狀態
[00:07:46.160 --> 00:07:47.160]  在一個困難的裡面
[00:07:47.160 --> 00:07:49.160]  這班加拉提教會的信徒
[00:07:49.160 --> 00:07:50.160]  仍然接納他
[00:07:50.160 --> 00:07:53.160]  但是保羅接著說
[00:07:53.160 --> 00:07:56.160]  從前你們所得的福氣
[00:07:56.160 --> 00:07:58.160]  究竟在哪裡呢
[00:07:58.160 --> 00:08:00.160]  意思就是說
[00:08:00.160 --> 00:08:02.160]  你們從前的那種福氣
[00:08:02.160 --> 00:08:05.160]  基本上沒有了
[00:08:05.160 --> 00:08:09.160]  你們之前沒有因為我這個人
[00:08:09.160 --> 00:08:12.160]  無論我的生活環境
[00:08:12.160 --> 00:08:13.160]  生活的狀況
[00:08:13.160 --> 00:08:14.160]  那種困難
[00:08:14.160 --> 00:08:16.160]  也沒有因著我身體上
[00:08:16.160 --> 00:08:19.160]  可能身體上那些軟弱
[00:08:19.160 --> 00:08:20.160]  你們接納了我
[00:08:20.160 --> 00:08:24.160]  你們去聽我所傳的這個福音
[00:08:24.160 --> 00:08:28.160]  但是今天你們的福氣在哪裡呢
[00:08:28.160 --> 00:08:31.160]  保羅在說
[00:08:31.160 --> 00:08:35.160]  你們之前正確的道路
[00:08:35.160 --> 00:08:37.160]  現在已經不存在了
[00:08:37.160 --> 00:08:38.160]  已經不在了
[00:08:38.160 --> 00:08:41.160]  因為你們走了一條錯誤的道路上
[00:08:41.160 --> 00:08:50.160]  保羅在這裡帶出一個方向
[00:08:50.160 --> 00:08:54.160]  就是現在我將真理告訴你們
[00:08:54.160 --> 00:08:59.160]  反而成為了你們的仇敵
[00:08:59.160 --> 00:09:02.160]  保羅在這裡訴諸當年
[00:09:02.160 --> 00:09:08.160]  讓一班信徒回憶當初的狀況
[00:09:08.160 --> 00:09:13.160]  為什麼今天和當初的我們不同呢
[00:09:13.160 --> 00:09:18.160]  為什麼今天我會成為你們的敵人呢
[00:09:18.160 --> 00:09:19.160]  保羅在這裡說
[00:09:19.160 --> 00:09:22.160]  究竟我做錯了什麼事呢
[00:09:22.160 --> 00:09:23.160]  我做錯了什麼事
[00:09:23.160 --> 00:09:27.160]  令到今天我成為你們的敵人呢
[00:09:27.160 --> 00:09:30.160]  這個問題其實也挺刺激的
[00:09:30.160 --> 00:09:32.160]  刺激當時的信徒真的想
[00:09:32.160 --> 00:09:34.160]  為什麼會這樣呢
[00:09:34.160 --> 00:09:36.160]  讓他們再思想為什麼會這樣呢
[00:09:36.160 --> 00:09:38.160]  保羅在這裡說
[00:09:38.160 --> 00:09:43.160]  是因為有些人藉著你們的軟弱
[00:09:43.160 --> 00:09:46.160]  去搞擾你們
[00:09:46.160 --> 00:09:52.160]  去離間我和你們之間的這種關係
[00:09:52.160 --> 00:09:55.160]  保羅在這裡帶出
[00:09:55.160 --> 00:09:58.160]  對人的熱情款待是好的
[00:09:58.160 --> 00:10:00.160]  當初你們怎樣熱情款待我
[00:10:00.160 --> 00:10:03.160]  其實這個是好的
[00:10:03.160 --> 00:10:04.160]  但是保羅在這裡說
[00:10:04.160 --> 00:10:06.160]  不只是我在你們當中一樣
[00:10:06.160 --> 00:10:08.160]  其實保羅的意思就是說
[00:10:08.160 --> 00:10:13.160]  加拿大人他們有一種熱情款待人的
[00:10:13.160 --> 00:10:15.160]  一種好的特質
[00:10:15.160 --> 00:10:19.160]  但他們卻不懂得分辨什麼是真理
[00:10:19.160 --> 00:10:22.160]  什麼是最重要的基礎
[00:10:22.160 --> 00:10:26.160]  所以當有些人很熱情款待他們的時候
[00:10:26.160 --> 00:10:28.160]  他們很熱情款待這班人
[00:10:28.160 --> 00:10:35.160]  漸漸被這些猶太背景的教會信徒
[00:10:35.160 --> 00:10:40.160]  慢慢一步一步引導他們走向錯誤的道路上
[00:10:40.160 --> 00:10:42.160]  保羅其實在這裡說
[00:10:42.160 --> 00:10:44.160]  一個很重要的方向
[00:10:44.160 --> 00:10:47.160]  就是當我開始
[00:10:47.160 --> 00:10:49.160]  將方向告訴你們的時候
[00:10:49.160 --> 00:10:51.160]  你們已經接納了
[00:10:51.160 --> 00:10:53.160]  你們也很熱情接納了我
[00:10:53.160 --> 00:10:55.160]  當我不在的時候
[00:10:55.160 --> 00:11:00.160]  你們就慢慢一步一步離開了福音的真理
[00:11:00.160 --> 00:11:01.160]  接著保羅說
[00:11:01.160 --> 00:11:05.160]  其實熱情款待人是一件好事
[00:11:05.160 --> 00:11:07.160]  但是也要知道
[00:11:07.160 --> 00:11:11.160]  要有一個很重要的真理的基礎
[00:11:11.160 --> 00:11:13.160]  不要因為熱情款待人
[00:11:13.160 --> 00:11:17.160]  慢慢被人帶到一個錯誤的道路上
[00:11:17.160 --> 00:11:22.160]  保羅其實在這裡帶出了一件事
[00:11:22.160 --> 00:11:24.160]  就是你們要小心
[00:11:24.160 --> 00:11:28.160]  那些熱情款待你們的人
[00:11:28.160 --> 00:11:31.160]  其實是有動機的
[00:11:31.160 --> 00:11:36.160]  他們這種行為不是因為愛你們的緣故
[00:11:36.160 --> 00:11:42.160]  而是要你們離開真理去跟從他們
[00:11:42.160 --> 00:11:45.160]  保羅在這裡帶出了
[00:11:45.160 --> 00:11:49.160]  不要因為你們的無知
[00:11:49.160 --> 00:11:53.160]  因為對真理的認識不鞏固
[00:11:53.160 --> 00:12:00.160]  所以你們就離開了正確的真理的道路上
[00:12:00.160 --> 00:12:01.160]  保羅其實在這裡
[00:12:01.160 --> 00:12:04.160]  也相當從一個目者的角度
[00:12:04.160 --> 00:12:06.160]  去寫出這一段話
[00:12:06.160 --> 00:12:09.160]  其實他心中有一份很大的難過
[00:12:09.160 --> 00:12:13.160]  開始的時候傳給一班信徒
[00:12:13.160 --> 00:12:16.160]  接著他們很熱情地接受了
[00:12:16.160 --> 00:12:17.160]  也很熱情地去接受
[00:12:17.160 --> 00:12:19.160]  去招待自己
[00:12:19.160 --> 00:12:21.160]  但是過了一段時間
[00:12:21.160 --> 00:12:27.160]  竟然一步一步離開了上帝
[00:12:27.160 --> 00:12:30.160]  保羅在這裡懷著一個目者的心腸
[00:12:30.160 --> 00:12:35.160]  去鼓勵、勉勵一班加拿大教會的信徒
[00:12:35.160 --> 00:12:39.160]  可以說是從聖經的角度
[00:12:39.160 --> 00:12:41.160]  當時從舊的聖經的角度
[00:12:41.160 --> 00:12:45.160]  從個人跟他們之間的關係
[00:12:45.160 --> 00:12:48.160]  循序漸進
[00:12:48.160 --> 00:12:51.160]  嘔心瀝血去幫助他們
[00:12:51.160 --> 00:12:53.160]  希望挽回他們
[00:12:53.160 --> 00:12:54.160]  現在保羅在這裡說
[00:12:54.160 --> 00:12:59.160]  從前你們是被罪惡去綑綁著
[00:12:59.160 --> 00:13:03.160]  你們在上帝的角度之外
[00:13:03.160 --> 00:13:06.160]  之後你們聽見了福音
[00:13:06.160 --> 00:13:09.160]  你們也接受了這個救恩
[00:13:09.160 --> 00:13:12.160]  但是為什麼到現在這一刻
[00:13:12.160 --> 00:13:16.160]  你們又離開了上帝的真理
[00:13:16.160 --> 00:13:20.160]  以致你們再次被罪惡綑綁
[00:13:20.160 --> 00:13:25.160]  失去了在耶穌裡面自由的這種福份呢
[00:13:25.160 --> 00:13:27.160]  接著在第四章的十九、十二節
[00:13:27.160 --> 00:13:29.160]  保羅再繼續說
[00:13:29.160 --> 00:13:32.160]  他說自己好像一個父母一樣
[00:13:32.160 --> 00:13:38.160]  我不是想去牢籠你們
[00:13:38.160 --> 00:13:39.160]  去討好你們
[00:13:39.160 --> 00:13:41.160]  就是為了建立大家之間的關係
[00:13:41.160 --> 00:13:46.160]  其實保羅的焦點不是他跟加拿大教會之間的信徒的關係
[00:13:46.160 --> 00:13:48.160]  他的焦點也不是這個
[00:13:48.160 --> 00:13:50.160]  在第四章十九至二十節
[00:13:50.160 --> 00:13:52.160]  他說出了他最重要的焦點是什麼呢
[00:13:52.160 --> 00:13:53.160]  就是說
[00:13:53.160 --> 00:13:56.160]  我就好像一個母親一樣
[00:13:56.160 --> 00:13:59.160]  我甚願我再來到你們當中
[00:13:59.160 --> 00:14:02.160]  去將真理植根在你們的生命裡面
[00:14:02.160 --> 00:14:07.160]  就好像母親怎樣去養育自己的孩子一樣
[00:14:07.160 --> 00:14:11.160]  直到基督成形在你們的心中
[00:14:11.160 --> 00:14:13.160]  保羅在這裡的焦點
[00:14:13.160 --> 00:14:15.160]  不是要建立自己的地位
[00:14:15.160 --> 00:14:18.160]  不是要建立自己在一群加拿大信徒當中
[00:14:18.160 --> 00:14:23.160]  有多崇高的一個位置
[00:14:23.160 --> 00:14:24.160]  而是他的目標
[00:14:24.160 --> 00:14:28.160]  是怎樣讓基督成形在你們的生命當中
[00:14:28.160 --> 00:14:31.160]  再受生產之苦
[00:14:31.160 --> 00:14:32.160]  我也願意
[00:14:32.160 --> 00:14:37.160]  保羅用了母親和孩子的關係
[00:14:37.160 --> 00:14:40.160]  就是說我為你們的緣故
[00:14:40.160 --> 00:14:42.160]  忍受這種生產之苦
[00:14:42.160 --> 00:14:43.160]  我也願意
[00:14:43.160 --> 00:14:47.160]  正如母親生下孩子的過程
[00:14:47.160 --> 00:14:49.160]  也要懷胎十月
[00:14:49.160 --> 00:14:50.160]  生下孩子
[00:14:50.160 --> 00:14:52.160]  這種過程
[00:14:52.160 --> 00:14:54.160]  保羅說我願意這樣去做
[00:14:54.160 --> 00:14:59.160]  直到你們行在真理的道路上
[00:14:59.160 --> 00:15:01.160]  保羅在這裡最後一句
[00:15:01.160 --> 00:15:06.160]  基本上說出了他對加拿大信徒的一種愛
[00:15:06.160 --> 00:15:10.160]  和一份擔憂在當中
[00:15:10.160 --> 00:15:16.160]  在這段經文裡
[00:15:16.160 --> 00:15:20.160]  究竟我們可以學到什麼呢
[00:15:20.160 --> 00:15:21.160]  藉著這段經文
[00:15:21.160 --> 00:15:25.160]  對我們有哪幾方面可以提醒的地方
[00:15:25.160 --> 00:15:26.160]  第一方面
[00:15:26.160 --> 00:15:34.160]  我們可以說保羅和加拿大教會的信徒的關係
[00:15:34.160 --> 00:15:37.160]  是建立在真理上
[00:15:37.160 --> 00:15:41.160]  不是建立在人與人之間的關係上
[00:15:41.160 --> 00:15:43.160]  先有真理
[00:15:43.160 --> 00:15:47.160]  後有屬靈上的關係
[00:15:47.160 --> 00:15:52.160]  加拿大信徒的信仰根基不穩固
[00:15:52.160 --> 00:15:54.160]  受人誘惑之後
[00:15:54.160 --> 00:15:58.160]  不能分辨什麼是最基本的真理
[00:15:58.160 --> 00:16:00.160]  不能分辨什麼是救恩
[00:16:00.160 --> 00:16:05.160]  不能分辨什麼是得到上帝賜給我們永恆的福分
[00:16:05.160 --> 00:16:10.160]  也不能分辨哪一條路才是正確的跟從上帝
[00:16:10.160 --> 00:16:13.160]  保羅在這裡帶出
[00:16:13.160 --> 00:16:14.160]  救恩的真理
[00:16:14.160 --> 00:16:18.160]  是他和一群信徒的關係裡
[00:16:18.160 --> 00:16:21.160]  最重要的一個基礎
[00:16:21.160 --> 00:16:24.160]  有時候我們要分辨
[00:16:24.160 --> 00:16:27.160]  我們對事物的不同觀點
[00:16:27.160 --> 00:16:33.160]  和對救恩的真理的分別
[00:16:33.160 --> 00:16:36.160]  有時候我們對很多事物都有不同的看法
[00:16:36.160 --> 00:16:43.160]  你說某人是好看還是不好看
[00:16:43.160 --> 00:16:44.160]  很主觀
[00:16:44.160 --> 00:16:45.160]  不同的看法
[00:16:45.160 --> 00:16:46.160]  有些人覺得他好看一點
[00:16:46.160 --> 00:16:48.160]  有些人覺得他不好看一點
[00:16:48.160 --> 00:16:49.160]  不同的角度
[00:16:49.160 --> 00:16:51.160]  不需要有絕對的標準
[00:16:51.160 --> 00:16:52.160]  但是
[00:16:52.160 --> 00:16:56.160]  救恩是有絕對的基礎
[00:16:56.160 --> 00:16:58.160]  和絕對的內容
[00:16:58.160 --> 00:16:59.160]  所以有時候我們說
[00:16:59.160 --> 00:17:04.160]  第一步要分辨救恩和異端
[00:17:04.160 --> 00:17:05.160]  我們很多時候都說
[00:17:05.160 --> 00:17:07.160]  不同我們的是不是異端呢
[00:17:07.160 --> 00:17:09.160]  其實不是的
[00:17:09.160 --> 00:17:12.160]  在教教裡有不同的宗派
[00:17:12.160 --> 00:17:15.160]  大家說得出多少個宗派呢
[00:17:15.160 --> 00:17:17.160]  很多宗派
[00:17:17.160 --> 00:17:19.160]  我在浸禮班裡說
[00:17:19.160 --> 00:17:21.160]  大家從街頭到街尾數
[00:17:21.160 --> 00:17:24.160]  其實有很多宗派
[00:17:24.160 --> 00:17:27.160]  不同的宗派
[00:17:27.160 --> 00:17:29.160]  起碼有七八個
[00:17:29.160 --> 00:17:31.160]  大家數數
[00:17:31.160 --> 00:17:33.160]  從街頭到街尾
[00:17:33.160 --> 00:17:35.160]  在教教裡有很多不同的宗派
[00:17:35.160 --> 00:17:39.160]  有宣道會、浸信會、播道會、盡道為理、信義宗
[00:17:39.160 --> 00:17:42.160]  這些大家比較認識的宗派
[00:17:42.160 --> 00:17:43.160]  其實每個宗派裡
[00:17:43.160 --> 00:17:45.160]  對一些事情的看法都不同
[00:17:45.160 --> 00:17:46.160]  有些有少許不同
[00:17:46.160 --> 00:17:49.160]  不過就算在不同宗派裡
[00:17:49.160 --> 00:17:50.160]  我們都會說
[00:17:50.160 --> 00:17:55.160]  我們有同一信仰的基礎
[00:17:55.160 --> 00:17:58.160]  所以我們都稱之為弟兄姊妹
[00:17:58.160 --> 00:18:01.160]  我們不會叫其他不同的
[00:18:01.160 --> 00:18:04.160]  我們的播道會、浸禮班
[00:18:04.160 --> 00:18:07.160]  是不會的
[00:18:07.160 --> 00:18:10.160]  但是我們跟摩門教
[00:18:10.160 --> 00:18:13.160]  現在叫做耶穌基督後世聖徒教會
[00:18:13.160 --> 00:18:15.160]  後期聖徒教會
[00:18:15.160 --> 00:18:16.160]  改了名字
[00:18:16.160 --> 00:18:18.160]  以前很早期的摩門教
[00:18:18.160 --> 00:18:19.160]  大家知不知道?
[00:18:19.160 --> 00:18:21.160]  聽過名字的
[00:18:21.160 --> 00:18:23.160]  有些是耶和華見證人
[00:18:23.160 --> 00:18:24.160]  東方閃電
[00:18:24.160 --> 00:18:26.160]  都不斷改名
[00:18:26.160 --> 00:18:28.160]  這些我們
[00:18:28.160 --> 00:18:31.160]  有些人說都是拿著聖經
[00:18:31.160 --> 00:18:33.160]  都是說關於耶穌的事
[00:18:33.160 --> 00:18:36.160]  為什麼不稱為弟兄姊妹呢?
[00:18:36.160 --> 00:18:37.160]  我們說不會
[00:18:37.160 --> 00:18:39.160]  這些很清楚是異端
[00:18:39.160 --> 00:18:40.160]  是異端
[00:18:40.160 --> 00:18:42.160]  我們不會叫他們做弟兄姊妹
[00:18:42.160 --> 00:18:44.160]  不是排他
[00:18:44.160 --> 00:18:46.160]  基於一個最基本的信仰
[00:18:46.160 --> 00:18:48.160]  大家是不同的
[00:18:48.160 --> 00:18:50.160]  所以這個上
[00:18:50.160 --> 00:18:54.160]  我們基本上是不能妥協的
[00:18:54.160 --> 00:18:55.160]  不同在哪裡呢?
[00:18:55.160 --> 00:18:57.160]  大約可以這麼說
[00:18:57.160 --> 00:19:00.160]  救恩基本上可以說
[00:19:00.160 --> 00:19:01.160]  人
[00:19:01.160 --> 00:19:04.160]  上帝創造了人
[00:19:04.160 --> 00:19:05.160]  人是上帝所做
[00:19:05.160 --> 00:19:07.160]  人犯了罪
[00:19:07.160 --> 00:19:09.160]  要受到上帝的刑罰
[00:19:09.160 --> 00:19:10.160]  然後離開了上帝
[00:19:10.160 --> 00:19:12.160]  然後神拯救了人
[00:19:12.160 --> 00:19:15.160]  上帝藉著耶穌拯救了我們
[00:19:15.160 --> 00:19:17.160]  然後我們說
[00:19:17.160 --> 00:19:20.160]  信靠耶穌的死
[00:19:20.160 --> 00:19:21.160]  在十字架上
[00:19:21.160 --> 00:19:23.160]  得到上帝給我們的永生
[00:19:23.160 --> 00:19:24.160]  永恆的福分
[00:19:24.160 --> 00:19:26.160]  這個就是一個基本的福音
[00:19:26.160 --> 00:19:28.160]  基本上有兩方面
[00:19:28.160 --> 00:19:29.160]  第一
[00:19:29.160 --> 00:19:31.160]  共同的信仰就是
[00:19:31.160 --> 00:19:34.160]  我們對耶穌有同一個看法
[00:19:34.160 --> 00:19:36.160]  的身份
[00:19:36.160 --> 00:19:37.160]  耶穌是上帝
