
[00:00:00.000 --> 00:00:02.500]  回歸了香港的一年,
[00:02:20.000 --> 00:02:23.000]  但其實復興的問題在乎,
[00:02:23.000 --> 00:02:25.000]  我們是否肯在神的面前,
[00:02:25.000 --> 00:02:28.000]  被神的話語所指責之後,
[00:02:28.000 --> 00:02:29.000]  我們要悔改,
[00:02:29.000 --> 00:02:35.000]  我們要改變擺脫香港人一般價值的觀念,
[00:02:35.000 --> 00:02:37.000]  在我使用三十年裏面,
[00:02:37.000 --> 00:02:39.000]  我深深地感覺一樣東西,
[00:02:39.000 --> 00:02:42.000]  我對基督徒比世界的價值觀的影響,
[00:02:42.000 --> 00:02:47.000]  多過聖經的價值觀的影響,
[00:02:47.000 --> 00:02:50.000]  所以不聽神的話語的教會,
[00:02:50.000 --> 00:02:52.000]  無疑是很多時候,
[00:02:52.000 --> 00:02:57.000]  都是和社會一樣處於很多的低迷的情況下,
[00:02:57.000 --> 00:03:01.000]  所以當我自己在神面前等候訊息的時候,
[00:03:01.000 --> 00:03:04.000]  神將一卷書卷,
[00:03:04.000 --> 00:03:07.000]  一位為主中心的獨人保羅,
[00:03:07.000 --> 00:03:08.000]  他在逆境裏面,
[00:03:08.000 --> 00:03:11.000]  他怎樣面對他自己的人生,
[00:03:11.000 --> 00:03:13.000]  他的侍奉,
[00:03:13.000 --> 00:03:17.000]  所以就成為了我心裏一個很重的負擔,
[00:03:17.000 --> 00:03:20.000]  在不斷讀的時候,
[00:03:20.000 --> 00:03:22.000]  神給我體見,
[00:03:22.000 --> 00:03:26.000]  這個體見就成為了我這一次的總主題,
[00:03:26.000 --> 00:03:27.000]  很長,
[00:03:27.000 --> 00:03:30.000]  很多人都說你的主題很長,
[00:03:30.000 --> 00:03:31.000]  但我怎樣縮減,
[00:03:31.000 --> 00:03:36.000]  我都覺得縮減好像表達不了我心裏面的負擔,
[00:03:36.000 --> 00:03:40.000]  因為今天真是在一個虛假的世界裏面,
[00:03:40.000 --> 00:03:45.000]  這個虛假世界因為很多人欠誠信,
[00:03:45.000 --> 00:03:48.000]  我們就在一個這樣的世情裏面,
[00:03:48.000 --> 00:03:50.000]  到底一個屬主的人,
[00:03:50.000 --> 00:03:55.000]  怎樣能夠重拾一種純全正直的生命,
[00:03:55.000 --> 00:03:58.000]  其實這種就是聖潔的生命,
[00:03:58.000 --> 00:04:03.000]  今年1998年很多的教會都定為聖潔年,
[00:04:03.000 --> 00:04:07.000]  要提醒信徒在這個香港腐敗的社會裏面,
[00:04:07.000 --> 00:04:10.000]  怎樣回復正直聖潔,
[00:04:10.000 --> 00:04:17.000]  這個正是菲律賓書裏面可以給我們一條出路,
[00:04:17.000 --> 00:04:22.000]  菲律賓書無疑是很多基督徒喜愛的一卷書卷,
[00:04:22.000 --> 00:04:25.000]  是保羅他自己所寫的,
[00:04:25.000 --> 00:04:31.000]  是四卷充滿了鼓勵性的監獄書信的其中一卷,
[00:04:31.000 --> 00:04:36.000]  給人在困境裏面產生了積極的信仰的出路,
[00:04:36.000 --> 00:04:38.000]  保羅在主考62年,
[00:04:38.000 --> 00:04:42.000]  他被囚在意大利的羅馬監獄當中,
[00:04:42.000 --> 00:04:47.000]  我們可以在《士郎傳》第28章30節,
[00:04:47.000 --> 00:04:52.000]  就看到這個被囚的情況,
[00:04:52.000 --> 00:04:55.000]  但是他得著聖靈的感動,
[00:04:55.000 --> 00:04:58.000]  寫了這封書信,
[00:04:58.000 --> 00:05:00.000]  他很稀奇,
[00:05:00.000 --> 00:05:03.000]  在一個失去了自由的人的身上,
[00:05:03.000 --> 00:05:06.000]  他並沒有因為這樣而意志消沉,
[00:05:06.000 --> 00:05:09.000]  相反,他在不自由的環境下,
[00:05:09.000 --> 00:05:11.000]  心靈卻得著釋放,
[00:05:11.000 --> 00:05:14.000]  思想更加開闕積極,
[00:05:14.000 --> 00:05:17.000]  在書信的字裏行間裏面,
[00:05:17.000 --> 00:05:20.000]  他以自己的見證作為骨幹,
[00:05:20.000 --> 00:05:23.000]  教導鼓勵菲律賓的信徒,
[00:05:23.000 --> 00:05:27.000]  怎樣去面對生活上的各種衝擊,
[00:05:27.000 --> 00:05:30.000]  以基督為生命的自保,
[00:05:30.000 --> 00:05:36.000]  作為核心的一個瞻望目前和未來生命的取向。
[00:05:36.000 --> 00:05:38.000]  換句話說,
[00:05:38.000 --> 00:05:43.000]  他是以神的眼光來看世情的種種事物,
[00:05:43.000 --> 00:05:45.000]  以致他可以在心裏面說:
[00:05:45.000 --> 00:05:48.000]  「我總是喜樂的。」
[00:05:48.000 --> 00:05:52.000]  所以,現實生活裏面很多的問題,
[00:05:52.000 --> 00:05:54.000]  都不成為他的威脅,
[00:05:54.000 --> 00:05:55.000]  個人的困難,
[00:05:55.000 --> 00:05:58.000]  都不成為他個人的問題。
[00:05:58.000 --> 00:06:06.000]  他只是著眼於怎樣能夠活出基督單純的生命。
[00:06:06.000 --> 00:06:09.000]  在我自己侍奉了這麼多年,
[00:06:09.000 --> 00:06:10.000]  我時時,
[00:06:10.000 --> 00:06:12.000]  有時跟太太說,
[00:06:12.000 --> 00:06:14.000]  一個侍奉主的人,
[00:06:14.000 --> 00:06:15.000]  一個信主的人,
[00:06:15.000 --> 00:06:17.000]  最重要保持的,
[00:06:17.000 --> 00:06:20.000]  就是一種生命的單純。
[00:06:20.000 --> 00:06:24.000]  很多人愛著侍奉主很久之後,
[00:06:24.000 --> 00:06:28.000]  慢慢慢慢變得更加的,
[00:06:28.000 --> 00:06:32.000]  沾染了世界的很多精神,
[00:06:32.000 --> 00:06:35.000]  已經越來越不單純。
[00:06:35.000 --> 00:06:38.000]  神重視的是我們生命之所事,
[00:06:38.000 --> 00:06:42.000]  多過我們生命之所作的事。
[00:06:42.000 --> 00:06:44.000]  所以剛才聶博士所介紹的我們,
[00:06:44.000 --> 00:06:45.000]  全部請你忘記,
[00:06:45.000 --> 00:06:46.000]  因為就在神的面前,
[00:06:46.000 --> 00:06:50.000]  算不得什麼。
[00:06:50.000 --> 00:06:56.000]  神重視我們生命的單純的正直。
[00:06:56.000 --> 00:06:58.000]  保羅就是一個這樣的人,
[00:06:58.000 --> 00:07:01.000]  他整個生命著眼於活出單純的生命,
[00:07:01.000 --> 00:07:02.000]  所以無論,
[00:07:02.000 --> 00:07:04.000]  無怪傳統以來,
[00:07:04.000 --> 00:07:05.000]  一直很多人都以為,
[00:07:05.000 --> 00:07:09.000]  四章聖經裏面出現了十六次一個喜樂的字眼,
[00:07:09.000 --> 00:07:10.000]  保羅就說,
[00:07:10.000 --> 00:07:13.000]  他這種在逆境裏面,
[00:07:13.000 --> 00:07:15.000]  面對各種問題裏面,
[00:07:15.000 --> 00:07:17.000]  他都能夠這麼喜樂的,
[00:07:17.000 --> 00:07:21.000]  其實這個就是他單純的一種生命的流露,
[00:07:21.000 --> 00:07:23.000]  是很自然的,
[00:07:23.000 --> 00:07:26.000]  不是造作的,
[00:07:26.000 --> 00:07:28.000]  是感受得到,
[00:07:28.000 --> 00:07:30.000]  菲律賓信徒感受得到。
[00:07:30.000 --> 00:07:32.000]  所以無怪傳統以來,
[00:07:32.000 --> 00:07:39.000]  一直都認為喜樂是菲律賓書的總主題,
[00:07:39.000 --> 00:07:40.000]  但我自己覺得,
[00:07:40.000 --> 00:07:44.000]  喜樂只不過是保羅一種心態,
[00:07:44.000 --> 00:07:46.000]  這種心態並不是主題,
[00:07:46.000 --> 00:07:48.000]  在這裏我並不看到,
[00:07:48.000 --> 00:07:56.000]  喜樂是構成整本書裏面一個重要的訊息,
[00:07:56.000 --> 00:08:00.000]  當我翻開近代著名的著色家的著色的時候,
[00:08:00.000 --> 00:08:05.000]  其中一位今天在學術界裏面受注重的學者,
[00:08:05.000 --> 00:08:07.000]  叫做哥登費爾,
[00:08:07.000 --> 00:08:08.000]  哥登斯,
[00:08:08.000 --> 00:08:10.000]  在他的聖經著色裏面,
[00:08:10.000 --> 00:08:13.000]  他很清楚地表達說,
[00:08:13.000 --> 00:08:17.000]  菲律賓書很多人認為喜樂是主題,
[00:08:17.000 --> 00:08:20.000]  他說這個只不過是心態,
[00:08:20.000 --> 00:08:23.000]  這種心態並不是主題,
[00:08:23.000 --> 00:08:26.000]  我想為何這位學者會這樣說,
[00:08:26.000 --> 00:08:29.000]  但他又沒有說另外一個主題是什麼,
[00:08:29.000 --> 00:08:33.000]  所以就引起我自己個人很大的興趣,
[00:08:33.000 --> 00:08:37.000]  到底怎樣才能夠找到這本書的主題。
[00:08:37.000 --> 00:08:39.000]  所以當我有一次安定讀經的時候,
[00:08:39.000 --> 00:08:45.000]  我將菲律賓書前後讀過很多次,
[00:08:45.000 --> 00:08:49.000]  正如宋尚哲博士鼓勵我們讀經的時候,
[00:08:49.000 --> 00:08:52.000]  順道如果多讀幾次,多讀幾次,
[00:08:52.000 --> 00:08:55.000]  你就會看出很多平時看不到的東西,
[00:08:55.000 --> 00:08:59.000]  我就是照著宋博士這種教導教誨,
[00:08:59.000 --> 00:09:02.000]  就將菲律賓書從頭到尾,
[00:09:02.000 --> 00:09:04.000]  從頭到尾又翻轉頭又翻轉頭,
[00:09:04.000 --> 00:09:06.000]  看了很多次,
[00:09:06.000 --> 00:09:11.000]  然後有一個凸顯了的主題出現在我的眼前,
[00:09:11.000 --> 00:09:14.000]  一樣是出現了十六次這麼多,
[00:09:14.000 --> 00:09:20.000]  就是正直感這個生命的質素。
[00:09:20.000 --> 00:09:26.000]  我自己一方面活出這種誠信正直的生命質素,
[00:09:26.000 --> 00:09:29.000]  如果他不是這樣說,他做不到的話,
[00:09:29.000 --> 00:09:33.000]  他自己不會在第三章十七節告訴我們,
[00:09:33.000 --> 00:09:36.000]  弟兄們,你們一同效法我,
[00:09:36.000 --> 00:09:41.000]  留意那些照著我們榜樣的人,
[00:09:41.000 --> 00:09:46.000]  即是保羅認為他自己是可以成為別人的效法的榜樣,
[00:09:46.000 --> 00:09:53.000]  即是他自己能夠保持這個純正正直的生命這種行動,
[00:09:53.000 --> 00:09:56.000]  他走得出來,別人可以觀察到他,
[00:09:56.000 --> 00:09:59.000]  所以他就能夠可以說這件事,
[00:10:00.000 --> 00:10:08.000]  中國人是覺得一個人的言行是比一個人所講的理論重要,
[00:10:08.000 --> 00:10:12.000]  正如中國政治層面的人都說,
[00:10:12.000 --> 00:10:15.000]  聽其言,觀其行,
[00:10:15.000 --> 00:10:17.000]  這很重要,
[00:10:17.000 --> 00:10:19.000]  今日在這個世界裏面神體,
[00:10:19.000 --> 00:10:22.000]  基督徒在這個世界裏面有什麼分別呢?
[00:10:22.000 --> 00:10:24.000]  就不是看你有沒有基督徒,
[00:10:24.000 --> 00:10:29.000]  哪間教會會有這樣的名稱,
[00:10:30.000 --> 00:10:35.000]  但要看的是你的生命裏面有沒有浮現基督的生命,
[00:10:35.000 --> 00:10:39.000]  這就好像保羅說,你們一同效法我,
[00:10:39.000 --> 00:10:45.000]  另一方面,保羅在眾假教師出現的環境下,
[00:10:45.000 --> 00:10:50.000]  很多人鼓吹很多假的表現,假的行為,
[00:10:50.000 --> 00:10:53.000]  所以保羅就鼓吹人要培育純全正直,
[00:10:53.000 --> 00:10:58.000]  作為一個誠實無過的人,第一章第十節,
[00:10:58.000 --> 00:11:06.000]  誠實這個字,誠實無過這個字,
[00:11:06.000 --> 00:11:11.000]  原來的意思就是含有純全無雜質的意思,
[00:11:11.000 --> 00:11:16.000]  一個很簡單的例子,我們喝咖啡或喝茶,
[00:11:16.000 --> 00:11:18.000]  想喝杯清茶,
[00:11:18.000 --> 00:11:22.000]  不想茶葉黏著口不舒服,
[00:11:22.000 --> 00:11:24.000]  我們用茶隔隔它,
[00:11:25.000 --> 00:11:27.000]  這個就是意思,
[00:11:27.000 --> 00:11:30.000]  純全無雜質的意思,
[00:11:30.000 --> 00:11:33.000]  顯出一種聖戰和真實的特色,
[00:11:33.000 --> 00:11:37.000]  這個就是我們一般所說的正直感,
[00:11:37.000 --> 00:11:39.000]  integrity的問題,
[00:11:39.000 --> 00:11:44.000]  在全卷書裏面,當我翻來覆去看的時候,
[00:11:44.000 --> 00:11:46.000]  我就看到十六處的經文,
[00:11:46.000 --> 00:11:50.000]  是涉及到這個正直的觀念,
[00:11:50.000 --> 00:11:53.000]  雖然不是用同一個字,
[00:11:53.000 --> 00:11:57.000]  但所浮現出來的就是這個質素,
[00:11:57.000 --> 00:12:00.000]  然後讓我們一起翻開聖經,
[00:12:00.000 --> 00:12:02.000]  你跟我一起的,
[00:12:02.000 --> 00:12:04.000]  來翻開菲律賓書,
[00:12:04.000 --> 00:12:06.000]  看這十六處的經文,
[00:12:06.000 --> 00:12:09.000]  你就會同意我的觀察是合理的,
[00:12:09.000 --> 00:12:14.000]  純全正直就是菲律賓書裏面的總主題,
[00:12:14.000 --> 00:12:18.000]  我剛才所提的第一章第十節,
[00:12:18.000 --> 00:12:21.000]  就是第一次出現正直的觀念,
[00:12:22.000 --> 00:12:25.000]  我叫你們能夠分別是非,
[00:12:25.000 --> 00:12:28.000]  作誠實無過的人,
[00:12:28.000 --> 00:12:30.000]  一個誠實無過失的人,
[00:12:30.000 --> 00:12:33.000]  就是一個正直感的人,
[00:12:33.000 --> 00:12:36.000]  他就有清晰的道德判斷能力,
[00:12:36.000 --> 00:12:39.000]  以致他能夠分別是非,
[00:12:39.000 --> 00:12:45.000]  能夠成為一個絕對純全誠信的人,
[00:12:45.000 --> 00:12:47.000]  有純全的動機,
[00:12:48.000 --> 00:12:51.000]  這樣的人,就如十一節說的,
[00:12:51.000 --> 00:12:54.000]  他能夠結出仁義的果子,
[00:12:54.000 --> 00:12:58.000]  這個仁義的果子,
[00:12:58.000 --> 00:13:01.000]  就是公義正直的生命的反映,
[00:13:01.000 --> 00:13:05.000]  然後第一章十七節,請看,
[00:13:05.000 --> 00:13:08.000]  那一等人傳基督是出於結黨,
[00:13:08.000 --> 00:13:09.000]  並不誠實,
[00:13:09.000 --> 00:13:13.000]  意思是加增我困所的苦楚,
[00:13:15.000 --> 00:13:18.000]  苦羅反面的指出不誠實的人,
[00:13:18.000 --> 00:13:21.000]  不正直的人,令他寢食難安,
[00:13:21.000 --> 00:13:24.000]  表明他對誠實何等的體重,
[00:13:24.000 --> 00:13:27.000]  他憎恨那些不正直的人,
[00:13:27.000 --> 00:13:29.000]  不誠實的人,
[00:13:29.000 --> 00:13:34.000]  然後第一章二十節,
[00:13:34.000 --> 00:13:36.000]  第一章二十節,
[00:13:36.000 --> 00:13:38.000]  他說,照著我所切勿所盼望的,
[00:13:38.000 --> 00:13:40.000]  每一件事叫我羞愧,
[00:13:40.000 --> 00:13:43.000]  只要凡事放膽,無論是生是死,
[00:13:43.000 --> 00:13:46.000]  總叫基督在我身上照常顯大,
[00:13:46.000 --> 00:13:49.000]  每一件事叫我羞愧,
[00:13:49.000 --> 00:13:54.000]  即是表達他良心裏面的那種清純,正直感,
[00:13:54.000 --> 00:13:57.000]  無事情令他尷尬,
[00:13:57.000 --> 00:14:02.000]  我自己在神面前時時都檢討自己,
[00:14:02.000 --> 00:14:06.000]  我侍奉人很多時候只是看到我外表的東西,
[00:14:06.000 --> 00:14:08.000]  看到我表現的東西,
[00:14:08.000 --> 00:14:13.000]  但我在神面前,到底是不是我自己晚上睡覺時,
[00:14:13.000 --> 00:14:18.000]  我的良心是清靜無尷尬的呢?
[00:14:18.000 --> 00:14:23.000]  其實這就是測試基督徒,
[00:14:23.000 --> 00:14:27.000]  你內在的生命的實質是怎樣,
[00:14:27.000 --> 00:14:30.000]  那些基督徒滿有罪疚感,
[00:14:30.000 --> 00:14:33.000]  就因為他自己知道做了很多事是不正直的,
[00:14:33.000 --> 00:14:37.000]  所以他覺得羞愧,
[00:14:37.000 --> 00:14:40.000]  但保祿說,每一件事叫我羞愧,
[00:14:40.000 --> 00:14:43.000]  表達他那種良心的清純,
[00:14:43.000 --> 00:14:46.000]  每一件事令他尷尬,
[00:14:46.000 --> 00:14:50.000]  然後到一章二十七節,
[00:14:50.000 --> 00:14:54.000]  只要行事為人,與基督的福音相稱,
[00:14:54.000 --> 00:14:57.000]  叫我來或見你們,或不在你們那裏,
[00:14:57.000 --> 00:14:59.000]  可以聽見你們的警報,
[00:14:59.000 --> 00:15:02.000]  知道你們同有一個心智站立得穩,
[00:15:02.000 --> 00:15:06.000]  所以為所信的福音齊心努力,
[00:15:06.000 --> 00:15:10.000]  這裏說行事為人,與基督的福音相稱,
[00:15:10.000 --> 00:15:12.000]  這裏表達他期望,
[00:15:12.000 --> 00:15:13.000]  其實是給他信徒,
[00:15:13.000 --> 00:15:17.000]  在品行和生活方式上都能夠順傳,
[00:15:17.000 --> 00:15:19.000]  有良好的舉止,
[00:15:19.000 --> 00:15:23.000]  與福音的純正本質相配稱,
[00:15:23.000 --> 00:15:28.000]  然後到二章第三節,
[00:15:28.000 --> 00:15:32.000]  凡事不可結黨,不可貪圖虛浮的榮耀,
[00:15:32.000 --> 00:15:37.000]  只要全心謙卑,個人看別人比自己強,
[00:15:37.000 --> 00:15:41.000]  不可貪圖虛浮的榮耀,
[00:15:41.000 --> 00:15:45.000]  乃至處世做人,不可只求表面的功夫,
[00:15:45.000 --> 00:15:49.000]  浮誇的人是缺少內裡正直感所造成的,
[00:15:49.000 --> 00:15:52.000]  今日香港社會之所以去到一個這麼壞的情況,
[00:15:52.000 --> 00:15:55.000]  就是因為很多人是浮誇的,
[00:15:55.000 --> 00:15:58.000]  沒有實質的,
[00:16:00.000 --> 00:16:02.000]  是不是?
[00:16:02.000 --> 00:16:07.000]  表面的只是重視那些表面的東西,浮誇的東西,
[00:16:07.000 --> 00:16:10.000]  但保羅說我們一個清淨的人,
[00:16:10.000 --> 00:16:14.000]  不可貪圖這些虛浮的榮耀,
[00:16:14.000 --> 00:16:19.000]  重視是與生命的正直順傳,
[00:16:19.000 --> 00:16:22.000]  然後第二章第四節,
[00:16:22.000 --> 00:16:25.000]  他繼續說,他不要單顧自己的事,
[00:16:25.000 --> 00:16:30.000]  也要對別人表達了要採取一種誠信的態度,
[00:16:30.000 --> 00:16:32.000]  正直的態度,
[00:16:32.000 --> 00:16:35.000]  不要只是顧自己,要顧及別人,
[00:16:35.000 --> 00:16:37.000]  有時我自己在家庭裏面,
[00:16:37.000 --> 00:16:41.000]  我都常常有時太過顧自己,
[00:16:41.000 --> 00:16:44.000]  令太太都不開心,
[00:16:44.000 --> 00:16:46.000]  我們人就是這樣,
[00:16:46.000 --> 00:16:49.000]  每個人都是一樣,
[00:16:49.000 --> 00:16:52.000]  自私,不顧及別人,
[00:16:52.000 --> 00:16:57.000]  浮現出對別人沒有採取誠信的態度,
[00:16:57.000 --> 00:17:00.000]  然後第二章十四十六節,
[00:17:00.000 --> 00:17:02.000]  是最清晰表明,
[00:17:02.000 --> 00:17:03.000]  在這個虛假世界裏面,
[00:17:03.000 --> 00:17:06.000]  怎樣做一個光明磊落正直誠實的人,
[00:17:06.000 --> 00:17:11.000]  藉此反映神真實生命之道的特性,
[00:17:11.000 --> 00:17:14.000]  保羅說,使你們無可指責,誠實無偽,
[00:17:14.000 --> 00:17:16.000]  在這灣區半百個世代裏面,
[00:17:16.000 --> 00:17:18.000]  作神無瑕疵的兒女,
[00:17:18.000 --> 00:17:20.000]  你們顯在這世代中,
[00:17:20.000 --> 00:17:22.000]  用明光照耀,
[00:17:22.000 --> 00:17:24.000]  將生命的道表明出來,
[00:17:24.000 --> 00:17:26.000]  叫我在基督的日子裏面,
[00:17:26.000 --> 00:17:30.000]  好誇我沒有空投,也沒有逃路,
[00:17:30.000 --> 00:17:37.000]  這段說話是最清晰表達保羅這種正直質素的重視,
[00:17:37.000 --> 00:17:39.000]  在這個虛假的世界裏面,
[00:17:39.000 --> 00:17:45.000]  我們要表明生命的光明照耀這種本質,
[00:17:45.000 --> 00:17:48.000]  一種透明度高的生命,
[00:17:48.000 --> 00:17:50.000]  隱藏的生命,
[00:17:50.000 --> 00:17:56.000]  是別人看得到,感受得到的,
[00:17:56.000 --> 00:17:59.000]  點出第二章,19到30節,
[00:17:59.000 --> 00:18:01.000]  他提到兩位和他的同工,
[00:18:01.000 --> 00:18:03.000]  提摩泰和爾巴薩提,
[00:18:03.000 --> 00:18:08.000]  點出他們兩個生命實在有些突出的地方,
[00:18:08.000 --> 00:18:15.000]  在29節,他呼籲菲律賓信徒要尊重這樣的人,
[00:18:15.000 --> 00:18:20.000]  說明這兩個同工,這兩個人,這兩個基督徒,
[00:18:20.000 --> 00:18:22.000]  他們的誠信生命的品質,
[00:18:22.000 --> 00:18:29.000]  是值得人敬佩,是值得人受尊重的,
[00:18:29.000 --> 00:18:31.000]  然後到第三章,
[00:18:31.000 --> 00:18:34.000]  他提到他自己過去的背景,
[00:18:34.000 --> 00:18:36.000]  在三章第六節說,
[00:18:36.000 --> 00:18:38.000]  他就律法上我的意講,
[00:18:38.000 --> 00:18:42.000]  他說我是無可指責,
[00:18:42.000 --> 00:18:45.000]  福建保羅在這裡原本就是一個政直綱領的人,
[00:18:45.000 --> 00:18:47.000]  只是他信主之前,
[00:18:47.000 --> 00:18:52.000]  他將他的政直用在猶太的律法主義的推行上,
[00:18:52.000 --> 00:18:56.000]  在這一點裏面,我想給大家認識到,
[00:18:56.000 --> 00:19:00.000]  其實世界上很多未信主的人,
[00:19:00.000 --> 00:19:03.000]  沒有基督生命的人一樣有政直感,
[00:19:03.000 --> 00:19:05.000]  保羅就在這裡說,
[00:19:05.000 --> 00:19:08.000]  就我過去以前的背景,未信主之前,
[00:19:08.000 --> 00:19:11.000]  我都是一位大發熱心的人,
[00:19:11.000 --> 00:19:16.000]  所以政直感並不是基督徒專有的,
[00:19:16.000 --> 00:19:19.000]  因為世界上在這個腐化的社會裏面,
[00:19:19.000 --> 00:19:25.000]  都很多未信的人有政直感的,
[00:19:25.000 --> 00:19:29.000]  何況我們基督徒已經有了基督政直生命的人,
[00:19:29.000 --> 00:19:36.000]  是否更加需要在政直感裏面更加要強化一些?
[00:19:36.000 --> 00:19:40.000]  所以基督徒更加要維護和發揮
[00:19:40.000 --> 00:19:44.000]  承信政直的質素。
[00:19:44.000 --> 00:19:47.000]  再看第三章十一節,
[00:19:47.000 --> 00:19:51.000]  保羅承認他雖然有政直,
[00:19:51.000 --> 00:19:54.000]  但是不完全,
[00:19:54.000 --> 00:19:56.000]  或者他說我可以從死裡復活,
[00:19:56.000 --> 00:20:00.000]  這不算我已經得著了,已經完全了,
[00:20:00.000 --> 00:20:02.000]  我是潔力的追求,
[00:20:02.000 --> 00:20:06.000]  或者可以得著基督耶穌,所以得著我的。
[00:20:06.000 --> 00:20:08.000]  他覺得他自己不是一個完全人,
[00:20:08.000 --> 00:20:11.000]  所以讓我們看到政直的人不是表示完全沒有犯錯,
[00:20:11.000 --> 00:20:13.000]  不會犯罪,
[00:20:13.000 --> 00:20:15.000]  每一個基督徒,基督一日未回來,
[00:20:15.000 --> 00:20:18.000]  我們仍然被老亞當的生命操縱,
[00:20:18.000 --> 00:20:20.000]  當我們信服聖靈的時候,
[00:20:20.000 --> 00:20:23.000]  我們一樣會體貼肉體,一樣會犯錯,一樣會犯罪,
[00:20:23.000 --> 00:20:25.000]  會跌倒,會失敗,
[00:20:25.000 --> 00:20:30.000]  不單止信徒如此,我們教會傳道人一樣會失跌失敗,
[00:20:30.000 --> 00:20:32.000]  所以有時你又要體諒,
[00:20:32.000 --> 00:20:35.000]  不要太過指責犯錯的人,
[00:20:35.000 --> 00:20:40.000]  只不過我們需要悔改。
[00:20:40.000 --> 00:20:43.000]  所以請你記得,
[00:20:43.000 --> 00:20:47.000]  政直不是表示完美,
[00:20:47.000 --> 00:20:51.000]  不過要朝向這個完美去追求。
[00:20:51.000 --> 00:20:53.000]  所以第三章,
[00:20:53.000 --> 00:20:55.000]  他就鼓勵人,
[00:20:55.000 --> 00:20:58.000]  所謂凡是完全人,總要傳謝陽的心,
[00:20:58.000 --> 00:21:02.000]  謝陽的心就指著前面第十到十一節所講,
[00:21:02.000 --> 00:21:06.000]  為生命的完美去不竭力地追求,
[00:21:06.000 --> 00:21:11.000]  不斷地往前奔跑,達到更完全的境界。
[00:21:11.000 --> 00:21:14.000]  所以到第三章十七到十九節,
[00:21:14.000 --> 00:21:19.000]  他就以自身的純全正直為眾人的效法的榜樣,
[00:21:19.000 --> 00:21:25.000]  然而他亦都負面地指出,揭露出一些不正直的人的行為,
[00:21:25.000 --> 00:21:30.000]  他說這些不正直的行為,他們的表現就成為了基督的仇敵,
[00:21:30.000 --> 00:21:34.000]  他們的生命是為土福滿足而活的,
[00:21:34.000 --> 00:21:40.000]  為五九米折腰而出賣自己的良心的。
[00:21:40.000 --> 00:21:42.000]  在四章第二節裏面,
[00:21:42.000 --> 00:21:46.000]  我們看到有最後兩三個的正直的質素,
[00:21:46.000 --> 00:21:49.000]  他勸喻兩位的姊妹同工,
[00:21:49.000 --> 00:21:52.000]  因為某些事情起了爭執,
[00:21:52.000 --> 00:21:58.000]  所以他就請求另一位真實與他同父一額的同工介入去,
