
[00:00:00.000 --> 00:00:03.000]  我們進入第三個專題
[00:07:26.000 --> 00:07:28.000]  是經得起理性的考驗
[00:07:28.000 --> 00:07:31.000]  這些都不是今天我們說的內容
[00:07:31.000 --> 00:07:33.000]  寬恕我很沉悶地說
[00:07:33.000 --> 00:07:34.000]  我從來都沒有
[00:07:34.000 --> 00:07:36.000]  看輕這方面
[00:07:36.000 --> 00:07:38.000]  我也沒有排斥這方面
[00:07:38.000 --> 00:07:39.000]  我也不覺得
[00:07:39.000 --> 00:07:41.000]  一個屬靈深度追尋的人
[00:07:41.000 --> 00:07:44.000]  和理性是排斥的
[00:07:44.000 --> 00:07:46.000]  我相信有些認識我的弟兄姊妹會知道
[00:07:46.000 --> 00:07:47.000]  在某些場合
[00:07:47.000 --> 00:07:48.000]  在某些時間
[00:07:48.000 --> 00:07:50.000]  我所教的書是極度的
[00:07:50.000 --> 00:07:52.000]  理性的挑戰
[00:07:52.000 --> 00:07:53.000]  我相信這是一個基督徒
[00:07:53.000 --> 00:07:54.000]  必須要有的部分
[00:07:54.000 --> 00:07:58.000]  不過不是我們今天所要的部分
[00:07:58.000 --> 00:07:59.000]  所以我們看見
[00:07:59.000 --> 00:08:00.000]  其實在這五個角度
[00:08:00.000 --> 00:08:03.000]  有成熟的發展
[00:08:03.000 --> 00:08:04.000]  這個就是一個
[00:08:04.000 --> 00:08:07.000]  我稱為一個全被基督徒生命的模式
[00:08:07.000 --> 00:08:09.000]  你可以衡量一下自己
[00:08:09.000 --> 00:08:11.000]  有些人可能在某一個角度上
[00:08:11.000 --> 00:08:12.000]  較為強
[00:08:12.000 --> 00:08:13.000]  某一個角度較為弱
[00:08:13.000 --> 00:08:14.000]  這個時候
[00:08:14.000 --> 00:08:15.000]  你就要在那個
[00:08:15.000 --> 00:08:17.000]  另一個弱的角度上
[00:08:17.000 --> 00:08:20.000]  努力地追尋
[00:08:20.000 --> 00:08:22.000]  這個是第一方面
[00:08:22.000 --> 00:08:23.000]  全被模式的做法
[00:08:23.000 --> 00:08:24.000]  就是說
[00:08:24.000 --> 00:08:25.000]  一種緊張的
[00:08:25.000 --> 00:08:27.000]  同時重視的方式
[00:08:27.000 --> 00:08:28.000]  經常問自己
[00:08:28.000 --> 00:08:30.000]  在這五個角度裏面
[00:08:30.000 --> 00:08:32.000]  究竟有沒有特別的角度弱呢
[00:08:32.000 --> 00:08:33.000]  如果有的時候
[00:08:33.000 --> 00:08:34.000]  就代表未成熟的基督徒
[00:08:34.000 --> 00:08:36.000]  如果在毀身角度上
[00:08:36.000 --> 00:08:37.000]  是特別弱的基督徒
[00:08:37.000 --> 00:08:38.000]  他缺乏的話
[00:08:38.000 --> 00:08:40.000]  他就是一個虛假的基督徒
[00:08:40.000 --> 00:08:42.000]  如果在經歷的角度上
[00:08:42.000 --> 00:08:43.000]  好像今天所說的
[00:08:43.000 --> 00:08:44.000]  如果他是一個
[00:08:44.000 --> 00:08:46.000]  很軟弱的缺欠的話
[00:08:46.000 --> 00:08:48.000]  他是一個沒有根的基督徒
[00:08:48.000 --> 00:08:50.000]  只有一張嘴就說了
[00:08:50.000 --> 00:08:51.000]  如果他在禮儀的角度上
[00:08:51.000 --> 00:08:52.000]  是缺欠的話
[00:08:52.000 --> 00:08:54.000]  我相信他是一個很抽象
[00:08:54.000 --> 00:08:56.000]  或者是一個混亂的基督徒
[00:08:56.000 --> 00:08:57.000]  他不知道應該怎樣崇拜
[00:08:57.000 --> 00:08:58.000]  怎樣去敬拜神
[00:08:58.000 --> 00:09:00.000]  程序怎樣他不知道
[00:09:00.000 --> 00:09:01.000]  如果在實踐的
[00:09:01.000 --> 00:09:02.000]  個人實踐
[00:09:02.000 --> 00:09:04.000]  和整體信徒的實踐
[00:09:04.000 --> 00:09:05.000]  參與的角度上
[00:09:05.000 --> 00:09:06.000]  是軟弱的話
[00:09:06.000 --> 00:09:07.000]  我相信他是一個
[00:09:07.000 --> 00:09:11.000]  言行和信仰分裂的基督徒
[00:09:11.000 --> 00:09:13.000]  如果他是一個
[00:09:13.000 --> 00:09:14.000]  理性上很弱的
[00:09:14.000 --> 00:09:16.000]  或者是缺欠的基督徒
[00:09:16.000 --> 00:09:17.000]  我相信他是一個
[00:09:17.000 --> 00:09:18.000]  我們稱為無知的
[00:09:18.000 --> 00:09:19.000]  雖然可能他很熱心
[00:09:19.000 --> 00:09:20.000]  但是無知的基督徒
[00:09:20.000 --> 00:09:22.000]  他是充滿了危機的
[00:09:22.000 --> 00:09:23.000]  有一天有一個很厲害
[00:09:23.000 --> 00:09:24.000]  心理學的人
[00:09:24.000 --> 00:09:26.000]  就將他整個信仰剷低
[00:09:26.000 --> 00:09:28.000]  這些各方面有缺欠
[00:09:28.000 --> 00:09:31.000]  都會產生危險和不健全
[00:09:31.000 --> 00:09:33.000]  所以一個傳避的模式
[00:09:33.000 --> 00:09:36.000]  應該是五方面同時
[00:09:36.000 --> 00:09:38.000]  好像拉著一個單車
[00:09:38.000 --> 00:09:39.000]  一個輪子
[00:09:39.000 --> 00:09:40.000]  拉著這樣
[00:09:40.000 --> 00:09:41.000]  斷了一條鏈
[00:09:41.000 --> 00:09:42.000]  其他就開始散了
[00:09:42.000 --> 00:09:45.000]  這是一個最基本的要求
[00:09:45.000 --> 00:09:47.000]  但是一個更進一步的
[00:09:47.000 --> 00:09:48.000]  傳避基督徒
[00:09:48.000 --> 00:09:50.000]  應該不單單是這五方面
[00:09:50.000 --> 00:09:54.000]  有對立式或者拉行式的兼備
[00:09:54.000 --> 00:09:56.000]  而是有一個融會
[00:09:56.000 --> 00:09:59.000]  各個角度融會貫通的能力
[00:09:59.000 --> 00:10:01.000]  這是一個更進一步的
[00:10:01.000 --> 00:10:03.000]  平衡基督徒的表現
[00:10:03.000 --> 00:10:04.000]  我的意思是
[00:10:04.000 --> 00:10:06.000]  互相融入的
[00:10:06.000 --> 00:10:09.000]  雖然這五個角度是個別的發展
[00:10:09.000 --> 00:10:10.000]  但是到有一天
[00:10:10.000 --> 00:10:12.000]  你發覺這個成熟的基督徒
[00:10:12.000 --> 00:10:15.000]  他在任何一個角度的
[00:10:15.000 --> 00:10:17.000]  長進或者成長或者增加
[00:10:17.000 --> 00:10:19.000]  都會馬上影響到
[00:10:19.000 --> 00:10:21.000]  其他角度的同時成長
[00:10:21.000 --> 00:10:22.000]  大家明白嗎?
[00:10:22.000 --> 00:10:24.000]  是通的,裡面是貫通的
[00:10:24.000 --> 00:10:27.000]  譬如一個毀身的角度
[00:10:27.000 --> 00:10:29.000]  他對神有更多的毀身
[00:10:29.000 --> 00:10:31.000]  就能夠馬上幫助他在經歷上
[00:10:31.000 --> 00:10:34.000]  對神更加深入認識
[00:10:34.000 --> 00:10:36.000]  甚至我們說在理性上的增加
[00:10:36.000 --> 00:10:39.000]  又可以幫助他在經驗上更多
[00:10:39.000 --> 00:10:42.000]  譬如我最初讀系統神學的時候
[00:10:42.000 --> 00:10:43.000]  讀到三位一體
[00:10:43.000 --> 00:10:45.000]  這些那麼神學性理性的問題
[00:10:45.000 --> 00:10:48.000]  神怎麼可以三位又是一個神呢?
[00:10:48.000 --> 00:10:49.000]  突然間我開始體會到
[00:10:49.000 --> 00:10:51.000]  原來神雖然是一位
[00:10:51.000 --> 00:10:53.000]  但是他通過三個不同的角色
[00:10:53.000 --> 00:10:58.000]  勝負他安排宇宙的時間和計劃
[00:10:58.000 --> 00:10:59.000]  聖旨來到世界上
[00:10:59.000 --> 00:11:01.000]  道成肉身,完成救恩人的聲明
[00:11:01.000 --> 00:11:03.000]  不斷地持續
[00:11:03.000 --> 00:11:06.000]  對我心裡面很深入的感動和安慰
[00:11:06.000 --> 00:11:09.000]  我看見原來三位的角色
[00:11:09.000 --> 00:11:11.000]  是有那麼不同
[00:11:11.000 --> 00:11:13.000]  但是幫助我信仰
[00:11:13.000 --> 00:11:14.000]  於是我很記得
[00:11:14.000 --> 00:11:17.000]  我自己讀了三位一體的真理之後
[00:11:17.000 --> 00:11:19.000]  是理性的真理
[00:11:19.000 --> 00:11:20.000]  那一晚我祈禱
[00:11:20.000 --> 00:11:22.000]  開始有一個很大的更新
[00:11:22.000 --> 00:11:24.000]  我開始在祈禱裡面知道
[00:11:24.000 --> 00:11:26.000]  我不是一大堆神和主
[00:11:26.000 --> 00:11:27.000]  這樣就算了
[00:11:27.000 --> 00:11:28.000]  然後我因為認識了
[00:11:28.000 --> 00:11:30.000]  這三個角色的功用
[00:11:30.000 --> 00:11:33.000]  於是我逐個逐個來祈禱
[00:11:33.000 --> 00:11:34.000]  不知道你們試過沒有
[00:11:34.000 --> 00:11:36.000]  很豐富很有意思
[00:11:36.000 --> 00:11:37.000]  向勝負祈禱
[00:11:37.000 --> 00:11:39.000]  為了祂的安排
[00:11:39.000 --> 00:11:40.000]  為了祂對歷史的掌管
[00:11:40.000 --> 00:11:42.000]  我獻上讚美感謝
[00:11:42.000 --> 00:11:44.000]  又說主耶穌現在我向祢祈禱
[00:11:44.000 --> 00:11:46.000]  因為祢自己來到世界上
[00:11:46.000 --> 00:11:48.000]  讓我看見祢怎麼愛我
[00:11:48.000 --> 00:11:50.000]  然後繼續說聖靈謝謝你
[00:11:50.000 --> 00:11:52.000]  這麼親切地一直保守我
[00:11:52.000 --> 00:11:54.000]  我不知道大家試過沒有
[00:11:54.000 --> 00:11:55.000]  試過的時候
[00:11:55.000 --> 00:11:57.000]  你讀過三位一體的教義
[00:11:57.000 --> 00:12:00.000]  你就懂得向三位不同的角色
[00:12:00.000 --> 00:12:01.000]  神的三方面來祈禱
[00:12:01.000 --> 00:12:03.000]  你發覺你的祈禱豐富很多
[00:12:03.000 --> 00:12:05.000]  原來我們理性的了解
[00:12:05.000 --> 00:12:08.000]  可以幫助我們經歷上的增加
[00:12:08.000 --> 00:12:09.000]  一樣的
[00:12:09.000 --> 00:12:11.000]  同樣我們實踐的裡面
[00:12:11.000 --> 00:12:12.000]  我自己體會
[00:12:12.000 --> 00:12:13.000]  當我把自己的生命
[00:12:13.000 --> 00:12:15.000]  放到關心周圍的社會
[00:12:15.000 --> 00:12:16.000]  一會兒我們會說
[00:12:16.000 --> 00:12:17.000]  關心周圍的社會
[00:12:17.000 --> 00:12:19.000]  關心其他人的時候
[00:12:19.000 --> 00:12:20.000]  幫助其他人的時候
[00:12:20.000 --> 00:12:23.000]  竟然我自己對神的經歷增加了
[00:12:23.000 --> 00:12:25.000]  因為在其他人的遭遇上
[00:12:25.000 --> 00:12:27.000]  在我參與社會
[00:12:27.000 --> 00:12:29.000]  去爭取神的公義上
[00:12:29.000 --> 00:12:31.000]  我看見神原來是這麼有大能量
[00:12:31.000 --> 00:12:32.000]  這麼真實
[00:12:32.000 --> 00:12:33.000]  這麼奇妙
[00:12:33.000 --> 00:12:35.000]  這麼擁有愛
[00:12:35.000 --> 00:12:38.000]  我對神的了解和經驗增加了
[00:12:38.000 --> 00:12:40.000]  同樣一些禮儀上
[00:12:40.000 --> 00:12:43.000]  都可以幫助我對神的增加
[00:12:43.000 --> 00:12:44.000]  我不知道大家試過沒有
[00:12:44.000 --> 00:12:46.000]  我以前在一個教會裡面
[00:12:46.000 --> 00:12:49.000]  很少比較具體的禮儀
[00:12:49.000 --> 00:12:51.000]  我們除了祈禱閉上眼睛之外
[00:12:51.000 --> 00:12:53.000]  其他的禮儀儀節
[00:12:53.000 --> 00:12:55.000]  很不重視的
[00:12:55.000 --> 00:12:57.000]  最重要的是講耐心
[00:12:57.000 --> 00:12:59.000]  但當我在英國讀書的時候
[00:12:59.000 --> 00:13:03.000]  因為參加聖公會的崇拜
[00:13:03.000 --> 00:13:05.000]  在一個很愛主的
[00:13:05.000 --> 00:13:08.000]  一個福音派的聖公會裡面
[00:13:08.000 --> 00:13:10.000]  他們有很多的儀式
[00:13:10.000 --> 00:13:12.000]  他們是跪在那裡祈禱
[00:13:12.000 --> 00:13:14.000]  舉起手唱詩
[00:13:14.000 --> 00:13:16.000]  我一輩子都沒有試過舉起手唱詩
[00:13:16.000 --> 00:13:18.000]  直到那個時候
[00:13:18.000 --> 00:13:20.000]  我去到英國的時候
[00:13:20.000 --> 00:13:22.000]  是一個
[00:13:22.000 --> 00:13:25.000]  初初去到的時候是一個很沉重的心情
[00:13:25.000 --> 00:13:27.000]  因為去到的時候女兒病得很厲害
[00:13:27.000 --> 00:13:29.000]  差不多離開世界
[00:13:29.000 --> 00:13:30.000]  太太又病,女兒又病
[00:13:30.000 --> 00:13:31.000]  只有我自己一個
[00:13:31.000 --> 00:13:33.000]  僅僅是可以走得動
[00:13:33.000 --> 00:13:34.000]  那個時候
[00:13:34.000 --> 00:13:36.000]  我記得那個是第一個星期日
[00:13:36.000 --> 00:13:37.000]  我自己心裡很沉重
[00:13:37.000 --> 00:13:39.000]  我覺得我自己很大的
[00:13:39.000 --> 00:13:41.000]  一個很大的罪疚感
[00:13:41.000 --> 00:13:43.000]  我覺得我帶了全家人來到這裡
[00:13:43.000 --> 00:13:44.000]  每個人都病的時候
[00:13:44.000 --> 00:13:46.000]  我就是想回香港
[00:13:46.000 --> 00:13:48.000]  做讀什麼書呢
[00:13:48.000 --> 00:13:49.000]  於是我就是在這個心情裡面
[00:13:49.000 --> 00:13:51.000]  參加第一次在英國的那個聚會
[00:13:51.000 --> 00:13:53.000]  在那個聚會裡面弟兄姊妹一唱
[00:13:53.000 --> 00:13:54.000]  就是剛才那首
[00:13:54.000 --> 00:13:57.000]  當轉眼仰望耶穌
[00:13:57.000 --> 00:13:59.000]  當他們唱當轉眼仰望耶穌的時候
[00:13:59.000 --> 00:14:01.000]  我看到周圍的弟兄
[00:14:01.000 --> 00:14:03.000]  跪在那裡舉起手唱
[00:14:03.000 --> 00:14:04.000]  我自己就
[00:14:04.000 --> 00:14:06.000]  以前我自己是比較內向
[00:14:06.000 --> 00:14:07.000]  我很怕我不敢這樣做
[00:14:07.000 --> 00:14:08.000]  但我看到他們這樣做的時候
[00:14:08.000 --> 00:14:10.000]  我自己有一個衝動
[00:14:10.000 --> 00:14:11.000]  我試一下
[00:14:11.000 --> 00:14:12.000]  那個心情很沉重
[00:14:12.000 --> 00:14:13.000]  但當我一舉起手的時候
[00:14:13.000 --> 00:14:14.000]  我不知道為什麼
[00:14:14.000 --> 00:14:15.000]  我的眼淚就流下來
[00:14:15.000 --> 00:14:16.000]  我向上望
[00:14:16.000 --> 00:14:17.000]  望著天花板那裡
[00:14:17.000 --> 00:14:19.000]  一個很古舊的禮拜堂
[00:14:19.000 --> 00:14:20.000]  我舉起手說
[00:14:20.000 --> 00:14:21.000]  當轉眼仰望耶穌
[00:14:21.000 --> 00:14:22.000]  我的頭真的向上望
[00:14:22.000 --> 00:14:24.000]  我的眼望著天上面
[00:14:24.000 --> 00:14:26.000]  就是天花板那些的挑掃
