
[00:00:00.000 --> 00:00:09.200]  2月6日改變了過百萬土耳其人和以色列人的生命
[00:03:24.000 --> 00:03:27.000]  這是第二次的回歸
[00:03:27.000 --> 00:03:30.000]  以色列如果這樣推斷
[00:03:30.000 --> 00:03:33.000]  是帶領著第一批以色列子民
[00:03:33.000 --> 00:03:35.000]  回到猶太人重建聖殿
[00:03:35.000 --> 00:03:38.000]  因為他們都是皇的僕人
[00:03:38.000 --> 00:03:40.000]  所以他們又回到巴比倫
[00:03:40.000 --> 00:03:43.000]  或者波斯帝國繼續做一些服事
[00:03:43.000 --> 00:03:45.000]  經過多年之後
[00:03:45.000 --> 00:03:48.000]  波斯帝國皇容許他們第二次
[00:03:48.000 --> 00:03:50.000]  帶領著以色列子民
[00:03:50.000 --> 00:03:52.000]  回到耶路撒冷
[00:03:52.000 --> 00:03:55.000]  當中可以看到第七、第八節和二十四節
[00:03:55.000 --> 00:03:57.000]  回去的包括
[00:03:57.000 --> 00:04:00.000]  以色列人濟斯利美人歌唱的
[00:04:00.000 --> 00:04:02.000]  守門的利提靈
[00:04:02.000 --> 00:04:04.000]  也是守門的
[00:04:04.000 --> 00:04:06.000]  有上耶路撒冷
[00:04:06.000 --> 00:04:08.000]  到了耶路撒冷
[00:04:08.000 --> 00:04:14.000]  以色列不單止是波斯帝國皇的僕人
[00:04:14.000 --> 00:04:18.000]  還有兩個很重要的屬靈的身份
[00:04:18.000 --> 00:04:21.000]  第一個我們很明顯的看到
[00:04:21.000 --> 00:04:23.000]  在一至五節
[00:04:23.000 --> 00:04:25.000]  列舉了
[00:04:25.000 --> 00:04:27.000]  寫出了以色列的家譜
[00:04:27.000 --> 00:04:28.000]  他的族譜
[00:04:28.000 --> 00:04:30.000]  他的族譜是推索到原來他是
[00:04:30.000 --> 00:04:32.000]  亞倫
[00:04:32.000 --> 00:04:34.000]  大濟斯亞倫的兒子
[00:04:34.000 --> 00:04:35.000]  即是後裔
[00:04:35.000 --> 00:04:37.000]  所以他是一個大濟斯
[00:04:37.000 --> 00:04:38.000]  濟斯是他的身份
[00:04:38.000 --> 00:04:40.000]  所以為什麼六章尾那裡
[00:04:40.000 --> 00:04:43.000]  又或者三章頭那裡會記載
[00:04:43.000 --> 00:04:45.000]  神的祭壇和很多敬拜的禮儀
[00:04:45.000 --> 00:04:47.000]  他是一個濟斯
[00:04:47.000 --> 00:04:49.000]  第二個身份也是我們今天
[00:04:49.000 --> 00:04:51.000]  最主要集中討論的
[00:04:51.000 --> 00:04:52.000]  或者思想的
[00:04:52.000 --> 00:04:53.000]  他是什麼身份呢
[00:04:53.000 --> 00:04:55.000]  他就是一個文士的身份
[00:04:55.000 --> 00:04:58.000]  第十一節和第二十一節都有說
[00:04:58.000 --> 00:05:01.000]  他是教導神的律法
[00:05:01.000 --> 00:05:03.000]  他是教導神的律法
[00:05:03.000 --> 00:05:10.000]  以色列他有一個很清晰的使命
[00:05:10.000 --> 00:05:12.000]  在第二次的回歸的時候
[00:05:12.000 --> 00:05:17.000]  他受神所託去做一件事
[00:05:17.000 --> 00:05:28.000]  就是用神的話語去塑造以色列的屬靈群體
[00:05:28.000 --> 00:05:29.000]  或者說
[00:05:29.000 --> 00:05:34.000]  神繼續在被擄的群體當中
[00:05:34.000 --> 00:05:36.000]  藉著以色列所作的功
[00:05:36.000 --> 00:05:37.000]  繼續他的工作
[00:05:37.000 --> 00:05:39.000]  神的工作沒有停頓
[00:05:39.000 --> 00:05:46.000]  他不單是昔日興起第一批回歸耶路撒冷的子民
[00:05:46.000 --> 00:05:47.000]  回到重建聖殿
[00:05:47.000 --> 00:05:49.000]  在第二次的回歸
[00:05:49.000 --> 00:05:50.000]  他繼續工作
[00:05:50.000 --> 00:05:52.000]  繼續在以色列子民當中
[00:05:52.000 --> 00:05:55.000]  透過以色列的工作
[00:05:55.000 --> 00:05:58.000]  達成上主的心意
[00:05:58.000 --> 00:06:02.000]  以至到這批被擄的以色列子民
[00:06:02.000 --> 00:06:04.000]  能夠建立起來
[00:06:04.000 --> 00:06:07.000]  我們看到經文六節那裡
[00:06:07.000 --> 00:06:11.000]  他有一個敏捷的文詞
[00:06:11.000 --> 00:06:16.000]  敏捷這個詞在第一節第45篇也有提及
[00:06:16.000 --> 00:06:19.000]  第一節第45篇
[00:06:19.000 --> 00:06:20.000]  開頭他說
[00:06:20.000 --> 00:06:22.000]  我的心湧出美池
[00:06:22.000 --> 00:06:24.000]  我令我為王做的事
[00:06:24.000 --> 00:06:27.000]  我的舌頭是快手筆
[00:06:27.000 --> 00:06:31.000]  敏捷的意思是skillful
[00:06:31.000 --> 00:06:33.000]  是一個形容詞
[00:06:33.000 --> 00:06:37.000]  這個文詞的意思是一個怎樣的文詞呢?
[00:06:37.000 --> 00:06:41.000]  是一個對神的律法
[00:06:41.000 --> 00:06:43.000]  觸得很嚴謹的
[00:06:43.000 --> 00:06:45.000]  準確的
[00:06:45.000 --> 00:06:51.000]  並且他會很精準的去解釋神的心意
[00:06:51.000 --> 00:06:55.000]  這個就是文詞本身的意思
[00:06:55.000 --> 00:06:57.000]  當然我們也明白
[00:06:57.000 --> 00:06:59.000]  一個文詞只能夠成為文詞
[00:06:59.000 --> 00:07:02.000]  並不是天生出來的
[00:07:02.000 --> 00:07:05.000]  因為希伯來的傳統文詞
[00:07:05.000 --> 00:07:08.000]  他要經過多年的訓練
[00:07:08.000 --> 00:07:12.000]  並且要抄寫摩西五經
[00:07:12.000 --> 00:07:14.000]  逐個字精準地
[00:07:14.000 --> 00:07:16.000]  一點一滑都不可以少
[00:07:16.000 --> 00:07:18.000]  這樣去訓練出來的
[00:07:18.000 --> 00:07:20.000]  是經過長年累月
[00:07:20.000 --> 00:07:27.000]  以至到文詞才能夠達成他自己本身的功能
[00:07:27.000 --> 00:07:35.000]  所以以至到能夠摩西五經認識耶和華的律法
[00:07:35.000 --> 00:07:38.000]  是經過長時間的訓練
[00:07:38.000 --> 00:07:41.000]  在我屬靈生命當中
[00:07:41.000 --> 00:07:45.000]  有一個很深深影響我的人
[00:07:45.000 --> 00:07:49.000]  就是美國一個科幻派的牧師John Piper
[00:07:49.000 --> 00:07:52.000]  他在過去我這十年成長的路上
[00:07:52.000 --> 00:07:54.000]  影響我極其深遠
[00:07:54.000 --> 00:07:55.000]  我差不多每天都跟他接觸
[00:07:55.000 --> 00:07:58.000]  不過是在線上網絡當中接觸他
[00:07:58.000 --> 00:08:01.000]  他講解的經文準確度
[00:08:01.000 --> 00:08:04.000]  以及他對神的話語的執著
[00:08:04.000 --> 00:08:06.000]  是令我驚訝的
[00:08:06.000 --> 00:08:08.000]  有一次他講道
[00:08:08.000 --> 00:08:11.000]  我忘記標題
[00:08:11.000 --> 00:08:13.000]  大致上都是講神的話語
[00:08:13.000 --> 00:08:14.000]  這樣的向導
[00:08:14.000 --> 00:08:16.000]  他走上台上
[00:08:16.000 --> 00:08:18.000]  他一開始不是講道
[00:08:18.000 --> 00:08:21.000]  他一開始頭十五分鐘做什麼
[00:08:21.000 --> 00:08:24.000]  背神的話語
[00:08:24.000 --> 00:08:27.000]  所以你為什麼知道我會開始背
[00:08:27.000 --> 00:08:30.000]  過去一段時間開始背神的話語
[00:08:30.000 --> 00:08:32.000]  是深深受他的影響
[00:08:32.000 --> 00:08:33.000]  他十五分鐘
[00:08:33.000 --> 00:08:35.000]  譬如羅馬書第八章
[00:08:35.000 --> 00:08:37.000]  由第一節到三十九節背出來
[00:08:37.000 --> 00:08:39.000]  然後講詩篇再背
[00:08:39.000 --> 00:08:40.000]  然後再背
[00:08:40.000 --> 00:08:41.000]  背了十五分鐘
[00:08:41.000 --> 00:08:43.000]  然後才進入講道的題目
[00:08:43.000 --> 00:08:47.000]  將神的話藏在心中
[00:08:47.000 --> 00:08:49.000]  對我來說是很驚訝的
[00:08:49.000 --> 00:08:52.000]  認識耶和華的律法
[00:08:52.000 --> 00:08:54.000]  讓我們知道
[00:08:54.000 --> 00:08:56.000]  如何走人生的路
[00:08:56.000 --> 00:08:58.000]  今天這段經文
[00:08:58.000 --> 00:09:03.000]  我們思考如何將神話語擁抱
[00:09:03.000 --> 00:09:05.000]  擁抱神話語
[00:09:05.000 --> 00:09:09.000]  或者神話語對我們有什麼影響
[00:09:09.000 --> 00:09:13.000]  我們今天需要一起學習
[00:09:13.000 --> 00:09:17.000]  我用四個P來形容
[00:09:17.000 --> 00:09:19.000]  當時傳道堡有五個P
[00:09:19.000 --> 00:09:22.000]  今天我用四個P來形容
[00:09:22.000 --> 00:09:25.000]  包括神話語
[00:09:25.000 --> 00:09:28.000]  準備
[00:09:28.000 --> 00:09:30.000]  追求
[00:09:30.000 --> 00:09:32.000]  實踐
[00:09:32.000 --> 00:09:35.000]  宣揚
[00:09:35.000 --> 00:09:37.000]  我們看看這四個向度
[00:09:37.000 --> 00:09:39.000]  神話語
[00:09:39.000 --> 00:09:41.000]  意思是如何擁抱神話語
[00:09:41.000 --> 00:09:43.000]  我們值得一起學習
[00:09:43.000 --> 00:09:45.000]  首先第十節
[00:09:45.000 --> 00:09:47.000]  全部四個P都是第十節
[00:09:47.000 --> 00:09:49.000]  意思是定字
[00:09:49.000 --> 00:09:52.000]  去到考究遵行耶和華的律法
[00:09:52.000 --> 00:09:53.000]  定字
[00:09:53.000 --> 00:09:56.000]  這個中文不是很容易明白
[00:09:56.000 --> 00:09:59.000]  因為定字是兩個字
[00:09:59.000 --> 00:10:01.000]  中文有兩個字
[00:10:01.000 --> 00:10:03.000]  但希伯遺文也是兩個字
[00:10:03.000 --> 00:10:05.000]  首先是定字
[00:10:05.000 --> 00:10:08.000]  這句主動詞就是定字
[00:10:08.000 --> 00:10:10.000]  這個定字
[00:10:10.000 --> 00:10:13.000]  希伯遺文的意思就是預備
[00:10:13.000 --> 00:10:15.000]  預備
[00:10:15.000 --> 00:10:17.000]  你看英文、日本也是
[00:10:17.000 --> 00:10:20.000]  很多英文、日本都是用prepare
[00:10:20.000 --> 00:10:21.000]  預備什麼呢?
[00:10:21.000 --> 00:10:23.000]  彷如這個字
[00:10:23.000 --> 00:10:27.000]  在《創世紀》第43章第16節
[00:10:27.000 --> 00:10:32.000]  約瑟當見到十個兄弟來到他跟前的時候
[00:10:32.000 --> 00:10:35.000]  當他約瑟自己做一個宰相的時候
[00:10:35.000 --> 00:10:36.000]  見到十兄弟來
[00:10:36.000 --> 00:10:38.000]  他就預備一個筵席
[00:10:38.000 --> 00:10:39.000]  為十兄弟預備筵席
[00:10:39.000 --> 00:10:42.000]  就是這個預備的字
[00:10:42.000 --> 00:10:44.000]  定就是預備
[00:10:44.000 --> 00:10:47.000]  字其實是指心
[00:10:47.000 --> 00:10:48.000]  字是heart
[00:10:48.000 --> 00:10:49.000]  我們的心
[00:10:49.000 --> 00:10:51.000]  這樣就要明白了
[00:10:51.000 --> 00:10:53.000]  定字其實是說什麼呢?
[00:10:53.000 --> 00:10:55.000]  預備我們的心
[00:10:55.000 --> 00:10:57.000]  Set one's heart
[00:10:57.000 --> 00:10:59.000]  預備我們的心
[00:10:59.000 --> 00:11:01.000]  意思就是
[00:11:01.000 --> 00:11:04.000]  他預備自己的心
[00:11:04.000 --> 00:11:08.000]  去到面向神的話語
[00:11:10.000 --> 00:11:12.000]  這個是最根本的
[00:11:12.000 --> 00:11:14.000]  弟兄姐妹
[00:11:14.000 --> 00:11:19.000]  因為我們的心就導引著我們向著什麼方向
[00:11:19.000 --> 00:11:21.000]  是不是?
[00:11:21.000 --> 00:11:24.000]  你的心在哪裡?
[00:11:24.000 --> 00:11:29.000]  你自己往後的行為、表現就在哪裡?
[00:11:29.000 --> 00:11:32.000]  你的心現在在想
[00:11:32.000 --> 00:11:34.000]  我下午吃什麼呢?
[00:11:34.000 --> 00:11:36.000]  去哪裡吃午餐呢?
[00:11:36.000 --> 00:11:38.000]  你就聽不到今天的道
[00:11:38.000 --> 00:11:39.000]  聽不到今天的訊息
[00:11:39.000 --> 00:11:41.000]  因為你的心已經去了那裡
[00:11:41.000 --> 00:11:43.000]  或者你的心
[00:11:43.000 --> 00:11:46.000]  下午陽光普照去哪裡玩呢?
[00:11:46.000 --> 00:11:48.000]  你的心就不是在這裡
[00:11:48.000 --> 00:11:49.000]  聽我說道
[00:11:49.000 --> 00:11:51.000]  你的心是要準備
[00:11:51.000 --> 00:11:53.000]  預備好
[00:11:53.000 --> 00:11:57.000]  這個心在預備的時候
[00:11:57.000 --> 00:12:04.000]  他是在說自己準備迎接神的話語
[00:12:04.000 --> 00:12:06.000]  怎樣迎接呢?
[00:12:06.000 --> 00:12:09.000]  這個主動詞之後
[00:12:09.000 --> 00:12:12.000]  有三個infinitive verbs
[00:12:12.000 --> 00:12:15.000]  即是to 什麼什麼的
[00:12:15.000 --> 00:12:16.000]  三個
[00:12:16.000 --> 00:12:19.000]  一個主動詞有三個行動
[00:12:19.000 --> 00:12:20.000]  你準備好心了
[00:12:20.000 --> 00:12:22.000]  有三個行動
[00:12:22.000 --> 00:12:31.000]  來形容或者去將這個預備好的心活現出來
[00:12:31.000 --> 00:12:33.000]  這三個是什麼行動呢?
[00:12:33.000 --> 00:12:37.000]  第二個是to pursuit
[00:12:37.000 --> 00:12:39.000]  去追求
[00:12:39.000 --> 00:12:41.000]  考究
[00:12:41.000 --> 00:12:45.000]  考究這個詞其實是在說什麼呢?
[00:12:45.000 --> 00:12:47.000]  就是尋求的意思
[00:12:47.000 --> 00:12:50.000]  或者去調查
[00:12:50.000 --> 00:12:53.000]  又或者去研讀
[00:12:53.000 --> 00:12:55.000]  準備好的心
[00:12:55.000 --> 00:12:59.000]  你就去尋找這個東西
[00:12:59.000 --> 00:13:03.000]  其實再簡單一點就是打開聖經
[00:13:03.000 --> 00:13:06.000]  你準備好的心就打開聖經
[00:13:06.000 --> 00:13:09.000]  去研讀神的話語
[00:13:09.000 --> 00:13:12.000]  而研讀神的話語的時候
[00:13:12.000 --> 00:13:17.000]  尋求的就尋見
[00:13:17.000 --> 00:13:19.000]  叩門的就開門
[00:13:19.000 --> 00:13:25.000]  預備好去尋求神的話語
[00:13:25.000 --> 00:13:27.000]  我做一個示範
[00:13:27.000 --> 00:13:29.000]  今天的靈修
[00:13:29.000 --> 00:13:34.000]  我每一天就讀四段經文
[00:13:34.000 --> 00:13:36.000]  兩段舊約兩段新約
[00:13:36.000 --> 00:13:38.000]  我都是跟著一個計劃
[00:13:38.000 --> 00:13:40.000]  我曾經說過
[00:13:40.000 --> 00:13:44.000]  這個讀經計劃
[00:13:44.000 --> 00:13:49.000]  就是每年他會幫我一年之內就讀完整本聖經
[00:13:49.000 --> 00:13:50.000]  每天讀四段
[00:13:50.000 --> 00:13:53.000]  兩段舊約兩段新約
[00:13:53.000 --> 00:13:56.000]  坐下來大約十幾二十分鐘就讀完了
[00:13:56.000 --> 00:14:01.000]  今天其中一段就是馬太福音第21章
[00:14:01.000 --> 00:14:03.000]  我打開聖經
[00:14:03.000 --> 00:14:05.000]  馬太福音第21章
[00:14:05.000 --> 00:14:12.000]  今天讀的是一至到
[00:14:12.000 --> 00:14:14.000]  一至到
[00:14:14.000 --> 00:14:15.000]  馬太福音第21章
[00:14:15.000 --> 00:14:18.000]  一至到十六節
[00:14:18.000 --> 00:14:20.000]  或者是最後一點
[00:14:20.000 --> 00:14:22.000]  一至到十一節
[00:14:22.000 --> 00:14:23.000]  不要緊
[00:14:23.000 --> 00:14:25.000]  我嘗試示範一下
[00:14:25.000 --> 00:14:27.000]  什麼叫做預備好心
[00:14:27.000 --> 00:14:30.000]  安靜在神的根前
[00:14:30.000 --> 00:14:31.000]  預備好
[00:14:31.000 --> 00:14:33.000]  向我說話
[00:14:33.000 --> 00:14:34.000]  我打開聖經
[00:14:34.000 --> 00:14:37.000]  我看看神怎樣向我說話
[00:14:37.000 --> 00:14:39.000]  馬太福音第21章
[00:14:39.000 --> 00:14:49.000]  我已經停在這裡
[00:14:49.000 --> 00:14:54.000]  耶穌和門徒將近耶路撒冷
[00:14:54.000 --> 00:14:55.000]  馬太福音第21章
[00:14:55.000 --> 00:14:57.000]  正前往耶路撒冷
[00:14:57.000 --> 00:15:01.000]  心情是怎樣的
[00:15:01.000 --> 00:15:03.000]  應該很艱難
[00:15:03.000 --> 00:15:05.000]  為什麼我知道艱難
[00:15:05.000 --> 00:15:08.000]  因為我前兩天的靈修知道什麼
[00:15:08.000 --> 00:15:10.000]  在上文
[00:15:10.000 --> 00:15:11.000]  20章17節
[00:15:11.000 --> 00:15:13.000]  耶穌想耶路撒冷的時候
[00:15:13.000 --> 00:15:16.000]  就把十二個門徒帶在一邊對他們說
[00:15:16.000 --> 00:15:17.000]  看啊
[00:15:17.000 --> 00:15:19.000]  我們想耶路撒冷
[00:15:19.000 --> 00:15:21.000]  人子要被交在祭司和民事
[00:15:21.000 --> 00:15:23.000]  他們要定他死罪
[00:15:23.000 --> 00:15:25.000]  又交給外邦人
[00:15:25.000 --> 00:15:27.000]  將他氣餒鞭打
[00:15:27.000 --> 00:15:28.000]  釘在十字架上
[00:15:28.000 --> 00:15:30.000]  第三天他要復活
[00:15:30.000 --> 00:15:36.000]  耶穌和門徒將近耶路撒冷
[00:15:36.000 --> 00:15:41.000]  不是被慶賀的日子
[00:15:41.000 --> 00:15:43.000]  很艱難
[00:15:43.000 --> 00:15:45.000]  很痛苦
[00:15:45.000 --> 00:15:47.000]  可以被羞辱
[00:15:47.000 --> 00:15:51.000]  耶穌要被出賣
[00:15:51.000 --> 00:15:53.000]  和十二個門徒
[00:15:53.000 --> 00:15:55.000]  其中一個出賣他
[00:15:55.000 --> 00:15:59.000]  天父為什麼這樣
[00:15:59.000 --> 00:16:01.000]  我坐在這裡
[00:16:01.000 --> 00:16:05.000]  我正在思想耶穌
[00:16:05.000 --> 00:16:06.000]  我正在默想耶穌
[00:16:06.000 --> 00:16:07.000]  我正在看耶穌
[00:16:07.000 --> 00:16:09.000]  他在做什麼
[00:16:09.000 --> 00:16:11.000]  他在我生命上做什麼
[00:16:11.000 --> 00:16:13.000]  為什麼耶穌將近耶路撒冷
[00:16:13.000 --> 00:16:19.000]  其實讀聖經
[00:16:19.000 --> 00:16:21.000]  我們可以很快地
[00:16:21.000 --> 00:16:23.000]  水過鴨背讀了
[00:16:23.000 --> 00:16:26.000]  但當以色列定了心
[00:16:26.000 --> 00:16:28.000]  定志的時候
[00:16:28.000 --> 00:16:30.000]  去研讀
[00:16:30.000 --> 00:16:31.000]  考究的時候
[00:16:31.000 --> 00:16:35.000]  你會發現原來聖經是很豐富
[00:16:35.000 --> 00:16:38.000]  很多亮光展現在我們眼前
[00:16:38.000 --> 00:16:41.000]  為什麼耶穌要和門徒去耶路撒冷
[00:16:41.000 --> 00:16:45.000]  一個原因
[00:16:45.000 --> 00:16:47.000]  耶穌是為我們而死
[00:16:48.000 --> 00:16:50.000]  很艱難
[00:16:50.000 --> 00:16:52.000]  但這是馴服
[00:16:52.000 --> 00:16:54.000]  馴服苦的子孺
[00:16:54.000 --> 00:16:56.000]  我就很簡單
[00:16:56.000 --> 00:16:58.000]  然後下文說
[00:16:58.000 --> 00:17:00.000]  到了白髮期
[00:17:00.000 --> 00:17:02.000]  在硬硬衣服那裡
[00:17:02.000 --> 00:17:04.000]  耶穌就打發兩個門徒
[00:17:04.000 --> 00:17:05.000]  對他們說
[00:17:05.000 --> 00:17:07.000]  你們去對面村子
[00:17:07.000 --> 00:17:09.000]  看到一批奴隸在那裡
[00:17:09.000 --> 00:17:11.000]  還有旁邊的小奴隸
[00:17:11.000 --> 00:17:13.000]  同在一處
[00:17:13.000 --> 00:17:15.000]  解開,帶來我這裡
[00:17:15.000 --> 00:17:17.000]  有人問你,你做什麼
[00:17:17.000 --> 00:17:19.000]  主要用它
[00:17:19.000 --> 00:17:21.000]  那時門徒就去了
[00:17:21.000 --> 00:17:25.000]  然後牽了一隻奴隸和小奴隸
[00:17:25.000 --> 00:17:27.000]  主要用它
[00:17:27.000 --> 00:17:32.000]  主要用這兩隻奴隸
[00:17:32.000 --> 00:17:36.000]  奴隸也用
[00:17:36.000 --> 00:17:39.000]  是不是
[00:17:39.000 --> 00:17:41.000]  動物來的
[00:17:41.000 --> 00:17:43.000]  神也用,那我呢
[00:17:44.000 --> 00:17:46.000]  你明不明白意思
[00:17:46.000 --> 00:17:48.000]  弟兄姊妹
[00:17:48.000 --> 00:17:50.000]  我是神的創造
[00:17:50.000 --> 00:17:56.000]  神做了我們一個新創造的人
[00:17:56.000 --> 00:18:00.000]  神給我們天上各樣美善的恩賜
[00:18:00.000 --> 00:18:02.000]  屬靈的福氣
[00:18:02.000 --> 00:18:04.000]  都是給了我們
[00:18:04.000 --> 00:18:05.000]  我們各人都有恩賜
[00:18:05.000 --> 00:18:07.000]  神用不用我
[00:18:07.000 --> 00:18:09.000]  你覺得神用不用我
[00:18:09.000 --> 00:18:11.000]  盧軀也用,你用不用我
[00:18:11.000 --> 00:18:13.000]  天父幫助我
[00:18:13.000 --> 00:18:15.000]  神被主所用
[00:18:15.000 --> 00:18:17.000]  再讀下去
[00:18:17.000 --> 00:18:19.000]  為什麼要有這件事
[00:18:19.000 --> 00:18:22.000]  「這是要應嚴先知的話」
[00:18:22.000 --> 00:18:24.000]  「要對石安的居民說」
[00:18:24.000 --> 00:18:26.000]  「看啊,你的王來到這裡」
[00:18:26.000 --> 00:18:28.000]  「是溫柔的又騎著奴」
[00:18:28.000 --> 00:18:31.000]  「就是騎著奴驅子」
[00:18:31.000 --> 00:18:35.000]  「應嚴先知的話」
[00:18:35.000 --> 00:18:37.000]  「撒加利亞書九章九節」
[00:18:37.000 --> 00:18:41.000]  幾百年前的事
[00:18:42.000 --> 00:18:44.000]  幾百年前的事
[00:18:44.000 --> 00:18:46.000]  神的心意
[00:18:46.000 --> 00:18:48.000]  說過就是
[00:18:48.000 --> 00:18:50.000]  說過就算了,一定會兌現
[00:18:50.000 --> 00:18:55.000]  神說我用極大的大愛愛你
[00:18:55.000 --> 00:18:57.000]  拯救你憐憫你
[00:18:57.000 --> 00:18:59.000]  就是的,無論我們在什麼時段
[00:18:59.000 --> 00:19:01.000]  什麼光景
[00:19:01.000 --> 00:19:03.000]  神都是這麼愛我們的
[00:19:03.000 --> 00:19:05.000]  即使我們不明白也好
[00:19:05.000 --> 00:19:06.000]  即使我們怪神也好
[00:19:06.000 --> 00:19:08.000]  神都是這麼愛我們的
[00:19:08.000 --> 00:19:11.000]  神的應嚴
[00:19:11.000 --> 00:19:13.000]  「門徒就照耶穌所吩咐的去行」
[00:19:13.000 --> 00:19:15.000]  「牽著奴驅子來到」
[00:19:15.000 --> 00:19:17.000]  「把自己的衣服搭在上面」
[00:19:17.000 --> 00:19:19.000]  耶穌騎在奴驅子身上
[00:19:19.000 --> 00:19:21.000]  眾人就把衣服鋪在路邊
[00:19:21.000 --> 00:19:23.000]  撞一下樹木鋪在路上
[00:19:23.000 --> 00:19:26.000]  然後又說「和撒拿大衛歸於大衛的子孫」
[00:19:26.000 --> 00:19:29.000]  「奉主命來的應當稱頌的」
[00:19:29.000 --> 00:19:31.000]  「高高在上和撒拿」
[00:19:31.000 --> 00:19:34.000]  很多人前仆後勇地說
[00:19:34.000 --> 00:19:36.000]  和撒拿讚美神
[00:19:36.000 --> 00:19:38.000]  讚美神,他是大衛的子孫
[00:19:38.000 --> 00:19:44.000]  大衛的子孫即是被高立的君王
[00:19:44.000 --> 00:19:46.000]  認定他是來塞雅的
[00:19:46.000 --> 00:19:48.000]  這批民眾
