
[00:00:00.000 --> 00:00:03.000]  你第一次來香港佈道的時候
[00:04:06.000 --> 00:04:07.000]  聰明的能力
[00:04:07.000 --> 00:04:08.000]  精明的能力
[00:04:08.000 --> 00:04:09.000]  可以透過我們
[00:04:09.000 --> 00:04:10.000]  可以透過我們
[00:04:10.000 --> 00:04:12.000]  透過我們的心
[00:04:12.000 --> 00:04:13.000]  透過我們的心
[00:04:13.000 --> 00:04:14.000]  透過我們的嘴
[00:04:14.000 --> 00:04:15.000]  透過我們的嘴
[00:04:15.000 --> 00:04:16.000]  透過我們的腳
[00:04:16.000 --> 00:04:17.000]  透過我們的腳
[00:04:17.000 --> 00:04:20.000]  發生極大的作用
[00:04:20.000 --> 00:04:22.000]  發生極大的作用
[00:04:22.000 --> 00:04:23.000]  發生極大的作用
[00:04:23.000 --> 00:04:25.000]  我相信這是主的心
[00:04:25.000 --> 00:04:26.000]  我相信這是主的心
[00:04:26.000 --> 00:04:27.000]  我相信這是主的心
[00:04:27.000 --> 00:04:29.000]  要遵從今天在座的每一個人
[00:04:29.000 --> 00:04:30.000]  要遵從今天在座的每一個人
[00:04:30.000 --> 00:04:32.000]  要遵從今天在座的每一個人
[00:04:32.000 --> 00:04:36.000]  你是主宗家買來的
[00:04:36.000 --> 00:04:38.000]  你是主宗家買來的
[00:04:38.000 --> 00:04:40.000]  主在你的身上
[00:04:40.000 --> 00:04:41.000]  主在你的身上
[00:04:41.000 --> 00:04:43.000]  有相同的所有點
[00:04:43.000 --> 00:04:45.000]  有相同的所有點
[00:04:45.000 --> 00:04:46.000]  祂看到你
[00:04:46.000 --> 00:04:47.000]  祂看到你
[00:04:47.000 --> 00:04:48.000]  祂看到你
[00:04:48.000 --> 00:04:49.000]  所以是你的主
[00:04:49.000 --> 00:04:50.000]  祂是你的主
[00:04:50.000 --> 00:04:51.000]  祂救贖你
[00:04:51.000 --> 00:04:52.000]  祂救贖你
[00:04:52.000 --> 00:04:53.000]  祂救贖你
[00:04:53.000 --> 00:04:54.000]  所以正是你的主
[00:04:54.000 --> 00:04:56.000]  所以正是你的主
[00:04:56.000 --> 00:04:57.000]  祂在你的身上
[00:04:57.000 --> 00:04:58.000]  祂在你的身上
[00:04:58.000 --> 00:05:00.000]  有相同的主權
[00:05:00.000 --> 00:05:02.000]  有相同的主權
[00:05:02.000 --> 00:05:04.000]  單一主的主權
[00:05:04.000 --> 00:05:05.000]  單一主的主權
[00:05:05.000 --> 00:05:08.000]  讓我們身上不至於落空
[00:05:08.000 --> 00:05:10.000]  讓我們身上不至於落空
[00:05:10.000 --> 00:05:11.000]  不至於歸於主人
[00:05:11.000 --> 00:05:12.000]  不至於歸於同義
[00:05:12.000 --> 00:05:16.000]  讓我們把該歸的神的就歸給神
[00:05:16.000 --> 00:05:19.000]  讓我們該給的神的就歸給神
[00:05:19.000 --> 00:05:22.000]  讓聖靈的那隻手抓住我們每一個人
[00:05:22.000 --> 00:05:25.000]  讓聖靈的那隻手抓住我們每一個人
[00:05:25.000 --> 00:05:28.000]  讓我們中間沒有一位是漏掉
[00:05:28.000 --> 00:05:30.000]  讓我們中間沒有一位是漏掉的
[00:05:30.000 --> 00:05:34.000]  當我們被那隻手抓住的時候
[00:05:34.000 --> 00:05:36.000]  當我們被那隻手抓住的時候
[00:05:36.000 --> 00:05:38.000]  當我們被那隻手抓住的時候
[00:05:38.000 --> 00:05:40.000]  天上的恩典
[00:05:40.000 --> 00:05:41.000]  天上的恩典
[00:05:41.000 --> 00:05:43.000]  這樣福靈的福氣
[00:05:43.000 --> 00:05:45.000]  這樣福靈的福氣
[00:05:45.000 --> 00:05:46.000]  聖靈的能力
[00:05:46.000 --> 00:05:47.000]  聖靈的能力
[00:05:47.000 --> 00:05:49.000]  就要在這隻手裡面
[00:05:49.000 --> 00:05:50.000]  就要在這隻手裡面
[00:05:50.000 --> 00:05:51.000]  領到我們
[00:05:51.000 --> 00:05:52.000]  就要在這隻手裡面
[00:05:52.000 --> 00:05:53.000]  領到我們
[00:05:53.000 --> 00:05:55.000]  當這隻手抓住我們的時候
[00:05:55.000 --> 00:05:57.000]  當這隻手抓住我們的時候
[00:05:57.000 --> 00:06:00.000]  這隻手就成了恩典的通道
[00:06:00.000 --> 00:06:02.000]  我的手就成了恩典的通道
[00:06:02.000 --> 00:06:04.000]  更加豐富的恩典
[00:06:04.000 --> 00:06:05.000]  更豐富的恩典
[00:06:05.000 --> 00:06:07.000]  要透過祂的手
[00:06:07.000 --> 00:06:08.000]  要透過祂的手
[00:06:08.000 --> 00:06:11.000]  領到我們的身上
[00:06:11.000 --> 00:06:12.000]  領到我們的身上
[00:06:12.000 --> 00:06:15.000]  被聖靈的手抓住的人有福了
[00:06:15.000 --> 00:06:18.000]  被聖靈的手抓住的人有福了
[00:06:18.000 --> 00:06:20.000]  這是我們今天晚上的渴望
[00:06:20.000 --> 00:06:22.000]  這是我們今天晚上的渴望
[00:06:22.000 --> 00:06:23.000]  有一首詩說
[00:06:23.000 --> 00:06:24.000]  有一首詩說
[00:06:24.000 --> 00:06:27.000]  只有別人夢住英雲
[00:06:27.000 --> 00:06:29.000]  只有別人夢住英雲
[00:06:29.000 --> 00:06:32.000]  是我已見恩
[00:06:32.000 --> 00:06:34.000]  是我已見恩
[00:06:34.000 --> 00:06:36.000]  那個英文的詩說
[00:06:36.000 --> 00:06:38.000]  不要越過我去
[00:06:38.000 --> 00:06:39.000]  英文的詩說
[00:06:39.000 --> 00:06:41.000]  不要越過我去
[00:06:41.000 --> 00:06:43.000]  既然有許多的人被主點選
[00:06:43.000 --> 00:06:46.000]  既然有許多的人被主點選
[00:06:46.000 --> 00:06:48.000]  既然有許多的人被主的手抓住
[00:06:48.000 --> 00:06:51.000]  既然有許多的人被主的手抓住
[00:06:51.000 --> 00:06:52.000]  我們的渴望就是說
[00:06:52.000 --> 00:06:54.000]  我們的渴望就是說
[00:06:54.000 --> 00:06:55.000]  主啊
[00:06:55.000 --> 00:06:58.000]  既然這個恩典領到別人
[00:06:58.000 --> 00:07:00.000]  既然這個恩典能夠遇見
[00:07:00.000 --> 00:07:02.000]  主啊,不要越過我
[00:07:02.000 --> 00:07:03.000]  主啊,不要越過我
[00:07:03.000 --> 00:07:05.000]  願祢使恩的手
[00:07:05.000 --> 00:07:06.000]  願祢使恩的手
[00:07:06.000 --> 00:07:08.000]  也能夠抓住我
[00:07:08.000 --> 00:07:09.000]  也能夠抓住我
[00:07:09.000 --> 00:07:10.000]  今天晚上
[00:07:10.000 --> 00:07:11.000]  今天晚上
[00:07:11.000 --> 00:07:14.000]  我們安息在主的愛中
[00:07:14.000 --> 00:07:16.000]  我們安息在主的愛中
[00:07:16.000 --> 00:07:18.000]  讓主的愛充滿我們的心
[00:07:18.000 --> 00:07:20.000]  讓主的愛充滿我們的心
[00:07:20.000 --> 00:07:22.000]  不需要人講什麼話
[00:07:22.000 --> 00:07:24.000]  不需要人講什麼話
[00:07:24.000 --> 00:07:25.000]  願主的愛
[00:07:25.000 --> 00:07:27.000]  願主的愛
[00:07:27.000 --> 00:07:28.000]  被聖靈消灌
[00:07:28.000 --> 00:07:31.000]  被聖靈消灌在我們的心裡
[00:07:31.000 --> 00:07:32.000]  感謝贊美主
[00:07:32.000 --> 00:07:34.000]  感謝贊美主
[00:07:34.000 --> 00:07:36.000]  聖靈將聖愛
[00:07:36.000 --> 00:07:38.000]  消灌在我們心裡
[00:07:38.000 --> 00:07:39.000]  聖靈將神的愛
[00:07:39.000 --> 00:07:41.000]  揪灌在我們的心裡
[00:07:41.000 --> 00:07:44.000]  那個喜樂
[00:07:44.000 --> 00:07:45.000]  那個滿足
[00:07:45.000 --> 00:07:48.000]  是不能夠形容的
[00:07:48.000 --> 00:07:49.000]  今天晚上
[00:07:49.000 --> 00:07:50.000]  今天晚上
[00:07:50.000 --> 00:07:52.000]  我們讓聖靈的能力
[00:07:52.000 --> 00:07:55.000]  抓住我們
[00:07:55.000 --> 00:07:56.000]  主的那個能力
[00:07:56.000 --> 00:08:00.000]  就守在我們以下
[00:08:00.000 --> 00:08:03.000]  那個全能的保庇
[00:08:03.000 --> 00:08:05.000]  把我們托住
[00:08:05.000 --> 00:08:07.000]  把我們的心滿意足
[00:08:07.000 --> 00:08:11.000]  我們把自己的生命
[00:08:11.000 --> 00:08:14.000]  我們把我們一生的一切
[00:08:14.000 --> 00:08:16.000]  我們把我們一生一切的一切
[00:08:16.000 --> 00:08:20.000]  都擺在主的手中
[00:08:20.000 --> 00:08:22.000]  請記得
[00:08:22.000 --> 00:08:25.000]  那個祭壇就是在主的手中
[00:08:25.000 --> 00:08:27.000]  那個祭壇是在主的手中
[00:08:27.000 --> 00:08:30.000]  當我們把自己擺在祭壇上的時候
[00:08:30.000 --> 00:08:34.000]  當我們把自己擺在祭壇上的時候
[00:08:34.000 --> 00:08:37.000]  也就是從此把自己擺在主的恩手中
[00:08:37.000 --> 00:08:41.000]  也從此把自己擺在自己恩手中
[00:08:41.000 --> 00:08:43.000]  我原來希望
[00:08:43.000 --> 00:08:45.000]  我原來希望
[00:08:45.000 --> 00:08:47.000]  我能夠把聖經裡面
[00:08:47.000 --> 00:08:51.000]  關於聖靈的十五個比喻都講完
[00:08:51.000 --> 00:08:53.000]  我已經把聖經裡面
[00:08:53.000 --> 00:08:56.000]  講到聖靈的十二個比喻都講完
[00:08:56.000 --> 00:08:58.000]  但是到昨天晚上為止
[00:08:58.000 --> 00:09:00.000]  但是到昨天晚上為止
[00:09:00.000 --> 00:09:02.000]  我講了九個
[00:09:02.000 --> 00:09:04.000]  我講了九個今天晚上
[00:09:04.000 --> 00:09:08.000]  今天晚上我要講聖靈的充滿
[00:09:08.000 --> 00:09:10.000]  我要講到聖靈的充滿
[00:09:10.000 --> 00:09:12.000]  我在講聖靈充滿的時候
[00:09:12.000 --> 00:09:14.000]  我在講聖靈充滿的時候
[00:09:14.000 --> 00:09:18.000]  我要再提到三個聖靈的比喻
[00:09:18.000 --> 00:09:20.000]  我要再提到三個聖靈的比喻
[00:09:20.000 --> 00:09:23.000]  所以合在一起是十二個比喻
[00:09:23.000 --> 00:09:26.000]  所以合在一起就是十二個比喻
[00:09:26.000 --> 00:09:29.000]  聖靈的充滿
[00:09:29.000 --> 00:09:34.000]  這是神給祂的教會最大的恩典
[00:09:34.000 --> 00:09:38.000]  這是神給過祂的教會最大的恩典
[00:09:38.000 --> 00:09:40.000]  聖靈降臨的時候
[00:09:40.000 --> 00:09:41.000]  聖靈降臨的時候
[00:09:41.000 --> 00:09:43.000]  就是教會成立的時候
[00:09:43.000 --> 00:09:44.000]  就是教會成立的時候
[00:09:44.000 --> 00:09:46.000]  聖靈充滿的時候
[00:09:46.000 --> 00:09:47.000]  聖靈充滿的時候
[00:09:47.000 --> 00:09:49.000]  就是教會擴展的時候
[00:09:49.000 --> 00:09:51.000]  就是教會擴展的時候
[00:09:51.000 --> 00:09:52.000]  感謝天父
[00:09:52.000 --> 00:09:53.000]  感謝天父
[00:09:53.000 --> 00:09:54.000]  把最大的恩典
[00:09:54.000 --> 00:09:56.000]  把最大的恩典
[00:09:56.000 --> 00:09:57.000]  給祂的教會
[00:09:57.000 --> 00:09:58.000]  給祂的教會
[00:09:58.000 --> 00:10:00.000]  如果沒有聖靈的降臨
[00:10:00.000 --> 00:10:01.000]  如果沒有聖靈的光亮
[00:10:01.000 --> 00:10:02.000]  就沒有教會
[00:10:02.000 --> 00:10:03.000]  就沒有教會
[00:10:03.000 --> 00:10:05.000]  如果沒有聖靈的充滿
[00:10:05.000 --> 00:10:06.000]  如果沒有聖靈的充滿
[00:10:06.000 --> 00:10:10.000]  福音就不會廣傳到全世界去
[00:10:10.000 --> 00:10:12.000]  福音就不會廣傳到全世界去
[00:10:12.000 --> 00:10:15.000]  如果單單靠著當日的門徒們
[00:10:15.000 --> 00:10:17.000]  要把福音傳遍世界
[00:10:17.000 --> 00:10:20.000]  如果靠著當日的基督們
[00:10:20.000 --> 00:10:22.000]  要把福音傳遍到全世界去
[00:10:22.000 --> 00:10:24.000]  如果單靠著他們的話
[00:10:24.000 --> 00:10:26.000]  如果單靠著他們的話
[00:10:26.000 --> 00:10:28.000]  一千個一萬個的不可能
[00:10:28.000 --> 00:10:31.000]  一千個一萬個的不可能
[00:10:31.000 --> 00:10:32.000]  他們都是亂落的人
[00:10:32.000 --> 00:10:34.000]  他們都是軟弱的人
[00:10:34.000 --> 00:10:37.000]  愚夫還是愚夫
[00:10:37.000 --> 00:10:38.000]  愚夫還是愚夫
[00:10:38.000 --> 00:10:39.000]  這些人
[00:10:39.000 --> 00:10:40.000]  這些人
[00:10:40.000 --> 00:10:41.000]  沒有學問
[00:10:41.000 --> 00:10:42.000]  沒有學問
[00:10:42.000 --> 00:10:43.000]  沒有地位
[00:10:43.000 --> 00:10:44.000]  沒有地位
[00:10:44.000 --> 00:10:45.000]  沒有權勢
[00:10:45.000 --> 00:10:46.000]  沒有權勢
[00:10:46.000 --> 00:10:47.000]  他們怎麼能成功呢
[00:10:47.000 --> 00:10:48.000]  他們怎麼能成功呢
[00:10:48.000 --> 00:10:50.000]  但是感謝天父
[00:10:50.000 --> 00:10:51.000]  但是感謝天父
[00:10:51.000 --> 00:10:52.000]  在他們軟弱的時候
[00:10:52.000 --> 00:10:53.000]  在他們軟弱的時候
[00:10:53.000 --> 00:10:54.000]  在他們隱約的時候
[00:10:54.000 --> 00:10:55.000]  在他們時常操作的時候
[00:10:55.000 --> 00:10:56.000]  在他們時常操作的時候
[00:10:56.000 --> 00:10:57.000]  在他們悲傷口罩的時候
[00:10:57.000 --> 00:10:58.000]  在他們絕望的時候
[00:10:58.000 --> 00:10:59.000]  在他們絕望的時候
[00:10:59.000 --> 00:11:00.000]  神的恩賜
[00:11:00.000 --> 00:11:01.000]  神的恩賜
[00:11:01.000 --> 00:11:02.000]  神的恩賜
[00:11:02.000 --> 00:11:03.000]  從天上銷灌下來
[00:11:03.000 --> 00:11:04.000]  從天上銷灌下來
[00:11:04.000 --> 00:11:05.000]  從天上銷灌下來
[00:11:05.000 --> 00:11:07.000]  按照舊約的興趣
[00:11:07.000 --> 00:11:08.000]  按照舊約的興趣
[00:11:08.000 --> 00:11:09.000]  按照舊約的興趣
[00:11:09.000 --> 00:11:10.000]  在上預定的時候
[00:11:10.000 --> 00:11:11.000]  在上預定的時候
[00:11:11.000 --> 00:11:12.000]  在上預定的時候
[00:11:12.000 --> 00:11:13.000]  在中興節的時候
[00:11:13.000 --> 00:11:14.000]  在中興節的時候
[00:11:14.000 --> 00:11:15.000]  在五成節的時候
[00:11:15.000 --> 00:11:16.000]  不要他們早就
[00:11:16.000 --> 00:11:17.000]  不要他們早就
[00:11:17.000 --> 00:11:18.000]  到那個時候
[00:11:18.000 --> 00:11:19.000]  讓他們通過
[00:11:19.000 --> 00:11:20.000]  等候到那個時候
[00:11:20.000 --> 00:11:21.000]  留在那個時候
[00:11:21.000 --> 00:11:22.000]  留在那個時候
[00:11:22.000 --> 00:11:23.000]  就在那個時候
[00:11:23.000 --> 00:11:24.000]  承認按照
[00:11:24.000 --> 00:11:25.000]  承認按照
[00:11:25.000 --> 00:11:27.000]  神的旨意和計劃降臨
[00:11:27.000 --> 00:11:29.000]  承認愛主神的旨意和計劃
[00:11:29.000 --> 00:11:30.000]  就放南下了
[00:11:30.000 --> 00:11:31.000]  放南下了
[00:11:31.000 --> 00:11:32.000]  放滿在門徒的心中
[00:11:32.000 --> 00:11:33.000]  放滿在門徒的心中
[00:11:33.000 --> 00:11:34.000]  充滿在門徒的心中
[00:11:34.000 --> 00:11:36.000]  充滿在他們的人生中
[00:11:36.000 --> 00:11:38.000]  充滿在他們的人生中
[00:11:38.000 --> 00:11:40.000]  和他們完全的改變
[00:11:40.000 --> 00:11:42.000]  和他們完全的改變
[00:11:42.000 --> 00:11:43.000]  我們明顯地看見
[00:11:43.000 --> 00:11:44.000]  我們明顯地看見
[00:11:44.000 --> 00:11:46.000]  非常確實地看見
[00:11:46.000 --> 00:11:48.000]  非常確實地看見
[00:11:48.000 --> 00:11:49.000]  他們的改變
[00:11:49.000 --> 00:11:50.000]  他們的改變
[00:11:50.000 --> 00:11:51.000]  不是感情作用
[00:11:51.000 --> 00:11:52.000]  不是感情作用
[00:11:52.000 --> 00:11:54.000]  不是人為的因素
[00:11:54.000 --> 00:11:55.000]  不是人為的因素
[00:11:55.000 --> 00:11:56.000]  完全是因為
[00:11:56.000 --> 00:11:59.000]  從上頭來的能力的教誨
[00:11:59.000 --> 00:11:59.000]  完全是因為從上頭來的能力的教誨
[00:11:59.000 --> 00:12:02.000]  完全是因為從上頭來的能力的教誨
[00:12:02.000 --> 00:12:04.000]  我們的祖對門徒
[00:12:04.000 --> 00:12:05.000]  沒有多少信心
[00:12:05.000 --> 00:12:06.000]  我們的主對門徒
[00:12:06.000 --> 00:12:07.000]  沒有多少信心
[00:12:07.000 --> 00:12:08.000]  沒有多大的身心
[00:12:08.000 --> 00:12:10.000]  他說你們要在耶路撒冷等候
[00:12:10.000 --> 00:12:11.000]  不要工作
[00:12:11.000 --> 00:12:13.000]  他說你們要在耶路撒冷等候
[00:12:13.000 --> 00:12:14.000]  不要工作
[00:12:14.000 --> 00:12:15.000]  沒有工作
[00:12:15.000 --> 00:12:17.000]  主耶穌乾脆禁止他們工作
[00:12:17.000 --> 00:12:20.000]  主耶穌禁止他們工作
[00:12:20.000 --> 00:12:22.000]  這件主耶穌知道
[00:12:22.000 --> 00:12:23.000]  他們自己不行
[00:12:23.000 --> 00:12:26.000]  而且主耶穌知道他們自己不行
[00:12:26.000 --> 00:12:28.000]  所以祂說不要工作
[00:12:28.000 --> 00:12:29.000]  要等候
[00:12:29.000 --> 00:12:30.000]  要祷告
[00:12:30.000 --> 00:12:33.000]  直到聖靈降臨在你們身上
[00:12:33.000 --> 00:12:34.000]  主耶穌對他們說
[00:12:34.000 --> 00:12:35.000]  沒有工作
[00:12:35.000 --> 00:12:36.000]  沒有工作
[00:12:36.000 --> 00:12:37.000]  要等候
[00:12:37.000 --> 00:12:39.000]  等候聖靈降臨在你們身上
[00:12:39.000 --> 00:12:42.000]  主耶穌對門徒本身沒有信心
[00:12:42.000 --> 00:12:44.000]  主耶穌對門徒本身沒有信心
[00:12:44.000 --> 00:12:46.000]  但是主耶穌對聖靈的能力
[00:12:46.000 --> 00:12:48.000]  有無限的信心
[00:12:48.000 --> 00:12:50.000]  但是主耶穌對聖靈的能力
[00:12:50.000 --> 00:12:52.000]  有無限的信心
[00:12:52.000 --> 00:12:54.000]  所以主說
[00:12:54.000 --> 00:12:59.000]  等聖靈伴聖靈降臨在你們身上
[00:12:59.000 --> 00:13:01.000]  光臨在你們的身上
[00:13:01.000 --> 00:13:05.000]  你們就必得著能力
[00:13:05.000 --> 00:13:06.000]  在耶路撒冷
[00:13:06.000 --> 00:13:07.000]  在耶路撒冷
[00:13:07.000 --> 00:13:08.000]  有太子地
[00:13:08.000 --> 00:13:10.000]  和撒瑪利亞
[00:13:10.000 --> 00:13:11.000]  直到第幾
[00:13:11.000 --> 00:13:12.000]  直到第幾
[00:13:12.000 --> 00:13:14.000]  我的建築
[00:13:14.000 --> 00:13:15.000]  我的建築
[00:13:15.000 --> 00:13:16.000]  聖靈降臨了
[00:13:16.000 --> 00:13:17.000]  聖靈降臨了
[00:13:17.000 --> 00:13:19.000]  福音傳開了
[00:13:19.000 --> 00:13:20.000]  從新的地方
[00:13:20.000 --> 00:13:21.000]  從新的地方
[00:13:21.000 --> 00:13:23.000]  一直到最遠的地方
[00:13:23.000 --> 00:13:25.000]  一直到最遠的地方
[00:13:25.000 --> 00:13:27.000]  從天涯地角
[00:13:27.000 --> 00:13:28.000]  從天涯地角
[00:13:28.000 --> 00:13:30.000]  每一個角落
[00:13:30.000 --> 00:13:31.000]  所有福音使者
[00:13:31.000 --> 00:13:32.000]  所有福音使者
[00:13:32.000 --> 00:13:33.000]  都有福音的信息
[00:13:33.000 --> 00:13:34.000]  每一個人
[00:13:34.000 --> 00:13:35.000]  每一個人
[00:13:35.000 --> 00:13:36.000]  被主的愛濟勒
[00:13:36.000 --> 00:13:37.000]  被聖靈的能力
