
[00:00:00.000 --> 00:00:10.900]  請大家翻到舊約第二卷書《出埃及記》
[00:11:14.540 --> 00:11:17.340]  (張)因為以色列中有軍長述令
[00:11:17.340 --> 00:11:20.240]  (張)百姓也今生犧牲自己
[00:11:20.240 --> 00:11:23.240]  (張)你們應當崇讚耶和華
[00:11:23.240 --> 00:11:26.240]  (張)以色列人的眾百姓
[00:11:26.240 --> 00:11:27.840]  (張)以色列人的眾百姓
[00:11:27.840 --> 00:11:30.340]  (張)他們有犧牲自己的精神
[00:11:30.340 --> 00:11:32.640]  (張)他們有犧牲自己的精神
[00:11:32.640 --> 00:11:33.940]  (張)為什麼如此呢?
[00:11:33.940 --> 00:11:35.040]  (張)為什麼如此呢?
[00:11:35.040 --> 00:11:36.040]  (張)有一個原因
[00:11:36.040 --> 00:11:36.940]  (張)有一個原因
[00:11:36.940 --> 00:11:37.640]  (張)第九節
[00:11:37.640 --> 00:11:38.740]  (張)第九節
[00:11:38.740 --> 00:11:42.140]  (張)我心傾向以色列的首領
[00:11:42.140 --> 00:11:45.740]  (張)他們在民眾今生犧牲自己
[00:11:45.740 --> 00:11:48.440]  (張)你們應該崇讚耶和華
[00:11:48.440 --> 00:11:50.340]  (張)以色列人的領袖們
[00:11:50.340 --> 00:11:51.740]  (張)以色列的領袖們
[00:11:51.740 --> 00:11:54.140]  (張)他們甘心犧牲自己
[00:11:54.140 --> 00:11:56.540]  (張)他們甘心犧牲自己
[00:11:56.540 --> 00:11:59.540]  (張)有了犧牲精神的領袖
[00:11:59.540 --> 00:12:02.340]  (張)有了犧牲精神的領袖
[00:12:02.340 --> 00:12:06.240]  (張)所以也有犧牲精神的百姓
[00:12:06.240 --> 00:12:08.940]  (張)所以也有犧牲精神的百姓
[00:12:08.940 --> 00:12:10.440]  (張)合起來
[00:12:10.440 --> 00:12:15.940]  (張)就讓以色列人有得勝的力量
[00:12:15.940 --> 00:12:21.140]  (張)這是他們付代價的決心
[00:12:21.140 --> 00:12:24.340]  (張)在蜀靈的戰爭裏面
[00:12:24.340 --> 00:12:27.140]  (張)需要這種決心
[00:12:27.140 --> 00:12:29.440]  (張)願意付代價
[00:12:29.440 --> 00:12:32.740]  (張)為了基督的國度
[00:12:32.740 --> 00:12:34.340]  (張)付代價
[00:12:34.340 --> 00:12:37.740]  (張)上下一樣
[00:12:37.740 --> 00:12:42.340]  (張)這樣立刻產生蜀靈的戰鬥力
[00:12:42.340 --> 00:12:46.740]  (張)這樣立刻產生蜀靈的戰鬥力
[00:12:46.740 --> 00:12:50.240]  (張)我們看第三個因素
[00:12:50.240 --> 00:12:55.940]  (張)當時以色列人的情形很特別
[00:12:55.940 --> 00:12:59.940]  (張)是一個女子做事師
[00:12:59.940 --> 00:13:02.440]  (張)事師是甚麼呢
[00:13:02.440 --> 00:13:06.240]  (張)是當時政治方面和宗教方面的領袖
[00:13:06.240 --> 00:13:09.840]  (張)是當時政治方面和宗教方面的領袖
[00:13:09.840 --> 00:13:12.840]  (張)神興起底波拉這個女子
[00:13:12.840 --> 00:13:15.540]  (張)神興起底波拉這個女子
[00:13:15.540 --> 00:13:17.240]  (張)來做全國的領袖
[00:13:17.240 --> 00:13:19.340]  (張)來做全國的領袖
[00:13:19.340 --> 00:13:20.440]  (張)這是少有的
[00:13:20.440 --> 00:13:21.640]  (張)這是少有的
[00:13:21.640 --> 00:13:24.940]  (張)當時一個女子是被侵害的
[00:13:24.940 --> 00:13:27.740]  (張)當時一個女子是被侵害的
[00:13:27.740 --> 00:13:29.440]  (張)被認為是軟弱的
[00:13:29.440 --> 00:13:30.840]  (張)被認為是軟弱的
[00:13:30.840 --> 00:13:31.540]  (張)但是
[00:13:31.540 --> 00:13:32.040]  (張)但是
[00:13:32.040 --> 00:13:35.840]  (張)神揀選底波拉
[00:13:35.840 --> 00:13:36.940]  (張)神興起底波拉
[00:13:36.940 --> 00:13:37.940]  (張)神興起底波拉
[00:13:37.940 --> 00:13:41.340]  (張)做政治宗教兩方面的領袖
[00:13:41.340 --> 00:13:44.040]  (張)做政治宗教兩方面的領袖
[00:13:44.040 --> 00:13:46.240]  (張)不單如此
[00:13:46.240 --> 00:13:51.040]  (張)是屬於殺死加南的將軍
[00:13:51.040 --> 00:13:54.140]  (張)是屬於殺死加南的將軍
[00:13:54.140 --> 00:13:55.940]  (張)第24節告訴
[00:13:55.940 --> 00:13:57.740]  (張)第24節告訴
[00:13:57.740 --> 00:13:59.940]  (張)是亞裔
[00:13:59.940 --> 00:14:01.140]  (張)也是一個女子
[00:14:01.140 --> 00:14:02.340]  (張)也是一個女子
[00:14:02.340 --> 00:14:04.340]  (張)這兩個女子
[00:14:04.340 --> 00:14:05.640]  (張)這兩個女子
[00:14:05.640 --> 00:14:06.940]  (張)得到神的使用
[00:14:06.940 --> 00:14:06.940]  (張)得到神的使用
[00:14:06.940 --> 00:14:07.740]  (張)配合起來
[00:14:07.740 --> 00:14:08.640]  (張)配合起來
[00:14:08.640 --> 00:14:09.540]  (張)真是
[00:14:09.540 --> 00:14:09.540]  (張)真是
[00:14:09.540 --> 00:14:09.540]  (張)真是
[00:14:09.540 --> 00:14:12.540]  (張)互相輝映
[00:14:12.540 --> 00:14:12.540]  (張)互相輝映
[00:14:12.540 --> 00:14:12.540]  (張)互相輝映
[00:14:12.540 --> 00:14:12.540]  (張)互相輝映
[00:14:12.540 --> 00:14:14.740]  (張)互相輝映
[00:14:14.740 --> 00:14:17.040]  (張)神的能力
[00:14:17.040 --> 00:14:17.040]  (張)神的能力
[00:14:17.040 --> 00:14:18.240]  (張)神的能力
[00:14:18.240 --> 00:14:18.240]  (張)神的能力
[00:14:18.240 --> 00:14:19.340]  (張)和恩典
[00:14:19.340 --> 00:14:20.040]  (張)和恩典
[00:14:20.040 --> 00:14:23.440]  (張)是在人的軟弱上顯得完全
[00:14:23.440 --> 00:14:23.440]  (張)是在人的軟弱上顯得完全
[00:14:23.440 --> 00:14:26.240]  (張)是在人的軟弱上顯得完全
[00:14:26.240 --> 00:14:27.740]  (張)是這個真理
[00:14:27.740 --> 00:14:28.540]  (張)是這個真理
[00:14:28.540 --> 00:14:29.740]  (張)是保羅的見證
[00:14:29.740 --> 00:14:29.740]  (張)是保羅的見證
[00:14:29.740 --> 00:14:31.040]  (張)是保羅的見證
[00:14:31.040 --> 00:14:32.240]  (張)是他的經歷
[00:14:32.240 --> 00:14:33.140]  (張)是他的經歷
[00:14:33.140 --> 00:14:33.140]  (張)是很多人的經歷
[00:14:33.140 --> 00:14:34.740]  (張)是很多人的經歷
[00:14:34.740 --> 00:14:36.140]  (張)也是很多人的經歷
[00:14:36.140 --> 00:14:37.140]  (張)是一個事實
[00:14:37.140 --> 00:14:37.140]  (張)是一個事實
[00:14:37.140 --> 00:14:37.740]  (張)是一個事實
[00:14:37.740 --> 00:14:38.840]  (張)是我們的安慰
[00:14:38.840 --> 00:14:39.840]  (張)是我們的安慰
[00:14:39.840 --> 00:14:41.640]  (張)因為我們有很多的軟弱
[00:14:41.640 --> 00:14:41.640]  (張)因為我們有很多的軟弱
[00:14:41.640 --> 00:14:42.940]  (張)因為我們有很多的軟弱
[00:14:42.940 --> 00:14:44.940]  (張)有很多的缺點
[00:14:44.940 --> 00:14:46.940]  (張)如果憑自己
[00:14:46.940 --> 00:14:46.940]  (張)如果憑自己
[00:14:46.940 --> 00:14:49.440]  (張)我們不會打勝仗
[00:14:49.440 --> 00:14:49.540]  (張)我們不會打勝仗
[00:14:49.540 --> 00:14:50.740]  (張)但是
[00:14:50.740 --> 00:14:53.140]  (張)當我們知道自己的軟弱以後
[00:14:53.140 --> 00:14:53.140]  (張)當我們知道自己的軟弱以後
[00:14:53.140 --> 00:14:55.140]  (張)當我們知道自己的軟弱以後
[00:14:55.140 --> 00:14:57.140]  (張)就舉目仰望神
[00:14:57.140 --> 00:14:58.740]  (張)就舉目仰望神
[00:14:58.740 --> 00:15:00.440]  (張)依靠祂
[00:15:00.440 --> 00:15:02.140]  (張)那個時候
[00:15:02.140 --> 00:15:04.140]  (張)神的能力
[00:15:04.140 --> 00:15:05.640]  (張)恩典
[00:15:05.640 --> 00:15:09.240]  (張)就在人的軟弱上顯得完全
[00:15:09.240 --> 00:15:09.240]  (張)就在人的軟弱上顯得完全
[00:15:09.240 --> 00:15:12.140]  (張)就在人的軟弱上顯得完全
[00:15:12.140 --> 00:15:14.140]  (張)所以保羅說
[00:15:14.140 --> 00:15:16.140]  (張)他願意誇自己的軟弱
[00:15:16.140 --> 00:15:16.140]  (張)他願意誇自己的軟弱
[00:15:16.140 --> 00:15:18.140]  (張)他願意誇自己的軟弱
[00:15:18.140 --> 00:15:20.140]  (張)第四點
[00:15:20.140 --> 00:15:22.140]  (張)當時的以色列人
[00:15:22.140 --> 00:15:27.140]  (張)有一個很強的努力的心智
[00:15:27.140 --> 00:15:27.140]  (張)當時的以色列人有一個很強的努力的心智
[00:15:27.140 --> 00:15:31.140]  (張)當時的以色列人有一個很強的努力的心智
[00:15:31.140 --> 00:15:32.140]  (張)二十一節
[00:15:32.140 --> 00:15:33.140]  (張)二十一節
[00:15:33.140 --> 00:15:34.140]  (張)我的靈啊
[00:15:34.140 --> 00:15:35.140]  (張)我的靈啊
[00:15:35.140 --> 00:15:36.140]  (張)應當努力前行
[00:15:36.140 --> 00:15:36.140]  (張)應當努力前行
[00:15:36.140 --> 00:15:38.140]  (張)應當努力前行
[00:15:38.140 --> 00:15:40.140]  (張)這句話
[00:15:40.140 --> 00:15:40.140]  (張)這句話
[00:15:40.140 --> 00:15:41.140]  (張)這句話
[00:15:41.140 --> 00:15:42.140]  (張)是蒂波拉寫的
[00:15:42.140 --> 00:15:42.140]  (張)是蒂波拉寫的
[00:15:42.140 --> 00:15:44.140]  (張)是蒂波拉寫的
[00:15:44.140 --> 00:15:46.140]  (張)也是大家所唱的
[00:15:46.140 --> 00:15:48.140]  (張)也是大家所唱的
[00:15:48.140 --> 00:15:50.140]  (張)所以無論是蒂波拉
[00:15:50.140 --> 00:15:51.140]  (張)所以無論是蒂波拉
[00:15:51.140 --> 00:15:52.140]  (張)無論是白星
[00:15:52.140 --> 00:15:53.140]  (張)無論是白星
[00:15:53.140 --> 00:15:54.140]  (張)他們都說
[00:15:54.140 --> 00:15:55.140]  (張)他們都說
[00:15:55.140 --> 00:15:56.140]  (張)我的靈啊
[00:15:56.140 --> 00:15:57.140]  (張)我的靈啊
[00:15:57.140 --> 00:15:59.140]  (張)應當努力前行
[00:15:59.140 --> 00:16:01.140]  (張)應當努力前行
[00:16:01.140 --> 00:16:02.140]  (張)每一個人都這樣唱
[00:16:02.140 --> 00:16:03.140]  (張)每一個人都這樣唱
[00:16:03.140 --> 00:16:06.140]  (張)這是每一個人的心志
[00:16:06.140 --> 00:16:08.140]  (張)努力前行
[00:16:08.140 --> 00:16:10.140]  (張)勉勵自己
[00:16:10.140 --> 00:16:11.140]  (張)勉勵自己
[00:16:11.140 --> 00:16:12.140]  (張)別人的勉勵沒有用
[00:16:12.140 --> 00:16:13.140]  (張)別人的勉勵沒有用
[00:16:13.140 --> 00:16:17.140]  (張)但是聖靈感動我們自己勉勵自己
[00:16:17.140 --> 00:16:20.140]  (張)但是聖靈感動我們自己勉勵自己
[00:16:20.140 --> 00:16:21.140]  (張)我的靈啊
[00:16:21.140 --> 00:16:22.140]  (張)我的靈啊
[00:16:22.140 --> 00:16:24.140]  (張)我這個基督徒的靈啊
[00:16:24.140 --> 00:16:25.140]  (張)我這個基督徒的靈啊
[00:16:25.140 --> 00:16:27.140]  (張)應當努力前行
[00:16:27.140 --> 00:16:29.140]  (張)應當努力前行
[00:16:29.140 --> 00:16:30.140]  (張)不要消沉
[00:16:30.140 --> 00:16:31.140]  (張)不要消沉
[00:16:31.140 --> 00:16:32.140]  (張)不要退後
[00:16:32.140 --> 00:16:33.140]  (張)不要發軟弱
[00:16:33.140 --> 00:16:34.140]  (張)不要發軟弱
[00:16:34.140 --> 00:16:35.140]  (張)要努力
[00:16:35.140 --> 00:16:36.140]  (張)要努力 要前行
[00:16:36.140 --> 00:16:37.140]  (張)要努力 要前行
[00:16:37.140 --> 00:16:39.140]  (張)前面當走的路很遠
[00:16:39.140 --> 00:16:41.140]  (張)前面當走的路很遠
[00:16:41.140 --> 00:16:44.140]  (張)我們可以靠著主的力量
[00:16:44.140 --> 00:16:45.140]  (張)我們可以靠著主的力量
[00:16:45.140 --> 00:16:46.140]  (張)奔走前程
[00:16:46.140 --> 00:16:47.140]  (張)奔走前程
[00:16:47.140 --> 00:16:49.140]  (張)最後第五個因素
[00:16:49.140 --> 00:16:50.140]  (張)最後第五個因素
[00:16:50.140 --> 00:16:51.140]  (張)末了一節
[00:16:51.140 --> 00:16:52.140]  (張)末了一節 三十一節
[00:16:52.140 --> 00:16:53.140]  (張)末了一節 三十一節
[00:16:53.140 --> 00:16:56.140]  (張)耶和華願祢的受敵都者有滅亡
[00:16:56.140 --> 00:17:00.140]  (張)願愛祢的人如日頭出現 光輝烈烈
[00:17:00.140 --> 00:17:02.140]  (張)愛主的人
[00:17:02.140 --> 00:17:03.140]  (張)愛主的人
[00:17:03.140 --> 00:17:04.140]  (張)他們好像日頭出現
[00:17:04.140 --> 00:17:06.140]  (張)他們好像日頭出現
[00:17:06.140 --> 00:17:07.140]  (張)光輝烈烈
[00:17:07.140 --> 00:17:08.140]  (張)光輝烈烈
[00:17:08.140 --> 00:17:09.140]  (張)光輝烈烈
[00:17:09.140 --> 00:17:10.140]  (張)這些領袖們
[00:17:10.140 --> 00:17:11.140]  (張)這些領袖們
[00:17:11.140 --> 00:17:12.140]  (張)這些百姓們
[00:17:12.140 --> 00:17:13.140]  (張)這些百姓們
