
[00:00:00.000 --> 00:00:01.700]  今天和大家思想的就是
[00:02:14.060 --> 00:02:16.900]  我們是富足的
[00:02:16.900 --> 00:02:17.980]  弟兄姊妹
[00:02:17.980 --> 00:02:19.100]  你常常記得
[00:02:19.100 --> 00:02:22.220]  有主你就真正的富足
[00:02:22.220 --> 00:02:24.180]  古來跟哥倫多教的人說
[00:02:24.180 --> 00:02:25.640]  你們知不知道
[00:02:25.640 --> 00:02:28.300]  萬有全是你們的
[00:02:28.300 --> 00:02:31.140]  而你們是屬於主耶穌
[00:02:31.140 --> 00:02:33.640]  因此主耶穌樂意將他一切所有的
[00:02:33.640 --> 00:02:35.940]  都賜給我們
[00:02:35.940 --> 00:02:37.220]  所以你記得
[00:02:37.220 --> 00:02:39.640]  當你很多時候覺得自己不足夠
[00:02:39.640 --> 00:02:41.720]  好像被人不如的時候
[00:02:41.720 --> 00:02:43.100]  你記得
[00:02:43.100 --> 00:02:44.820]  我有主耶穌
[00:02:44.820 --> 00:02:46.780]  我是富足的
[00:02:46.780 --> 00:02:49.180]  因此在我再說之前
[00:02:49.180 --> 00:02:52.820]  我想大家做一個很簡單的分享
[00:02:52.820 --> 00:02:54.900]  你和你旁邊的弟兄姊妹
[00:02:54.900 --> 00:02:56.600]  說一句話
[00:02:56.600 --> 00:02:57.600]  你告訴他們
[00:02:57.600 --> 00:02:58.520]  恭喜你
[00:02:58.520 --> 00:02:59.680]  你有主耶穌
[00:02:59.680 --> 00:03:01.980]  你是富足的
[00:03:01.980 --> 00:03:03.980]  大家試試說
[00:03:03.980 --> 00:03:17.180]  (大眾大笑)
[00:03:17.180 --> 00:03:20.180]  我們感謝神
[00:03:20.180 --> 00:03:22.300]  我深相信是聖經的真理
[00:03:22.300 --> 00:03:23.560]  告訴我們知道
[00:03:23.560 --> 00:03:25.020]  我們有主耶穌
[00:03:25.020 --> 00:03:26.900]  我們是富足的
[00:03:26.900 --> 00:03:29.060]  因此保羅在《古林多後書》
[00:03:29.060 --> 00:03:31.720]  大家剛才讀過的第六章提到
[00:03:31.720 --> 00:03:32.800]  保羅說
[00:03:32.800 --> 00:03:34.920]  他說:似乎貧窮
[00:03:34.920 --> 00:03:38.380]  卻是叫許多人富足
[00:03:38.380 --> 00:03:40.180]  或者你覺得自己很貧窮
[00:03:40.180 --> 00:03:41.380]  我又沒有什麼健康
[00:03:41.380 --> 00:03:42.540]  沒有什麼學問
[00:03:42.540 --> 00:03:44.000]  沒有什麼資源
[00:03:44.000 --> 00:03:44.920]  但是你記得
[00:03:44.920 --> 00:03:46.220]  在主耶穌裡面
[00:03:46.220 --> 00:03:48.500]  你仍然可以叫其他人
[00:03:48.500 --> 00:03:51.640]  因為你而富足
[00:03:51.640 --> 00:03:54.920]  保羅說:似乎一無所有
[00:03:54.920 --> 00:03:58.500]  但卻是樣樣都有
[00:03:58.500 --> 00:04:00.040]  聖經應許
[00:04:00.040 --> 00:04:03.040]  主耶穌說:我將天上、地下
[00:04:03.040 --> 00:04:05.000]  一切屬靈的福氣
[00:04:05.000 --> 00:04:08.000]  都賜給你們
[00:04:08.000 --> 00:04:11.380]  因此我們在屬靈的角度來說
[00:04:11.380 --> 00:04:14.460]  是樣樣都有
[00:04:14.460 --> 00:04:16.460]  保羅在當中向我們提醒
[00:04:16.460 --> 00:04:18.580]  不要自卑、不要害怕
[00:04:18.580 --> 00:04:19.840]  在主裡面
[00:04:19.840 --> 00:04:21.840]  不單止你自己可以滿足
[00:04:21.840 --> 00:04:24.620]  也叫別人富足
[00:04:24.620 --> 00:04:25.720]  我們今天一起思想的
[00:04:25.720 --> 00:04:28.380]  就是在《攝林傳》裡面一段故事
[00:04:28.380 --> 00:04:30.380]  是真實的故事
[00:04:30.380 --> 00:04:31.380]  在當中我們看到
[00:04:31.380 --> 00:04:33.880]  如何貧窮的人被神用
[00:04:33.880 --> 00:04:35.880]  而叫人得到富足
[00:04:35.880 --> 00:04:38.880]  我們一起思想《攝林傳》第三章
[00:04:38.880 --> 00:04:48.220]  在《攝林傳》第三章
[00:04:48.220 --> 00:04:49.380]  大家看到當時
[00:04:49.380 --> 00:04:52.080]  已經提到有彼得和約翰
[00:04:52.080 --> 00:04:56.000]  這裡提到有兩個主耶穌的使徒
[00:04:56.000 --> 00:04:57.380]  一提到使徒的時候
[00:04:57.380 --> 00:04:58.880]  大家會想起
[00:04:58.880 --> 00:05:01.880]  當主耶穌釘十字架後來復活之後
[00:05:01.880 --> 00:05:04.380]  一群的使徒當時還未知道
[00:05:04.380 --> 00:05:06.380]  主耶穌復活
[00:05:06.380 --> 00:05:08.380]  聖經《約翰福音》第20章記載
[00:05:08.380 --> 00:05:11.380]  當時他們在一些樓房裡面
[00:05:11.380 --> 00:05:15.880]  躲藏在房間裡面門都關了
[00:05:15.880 --> 00:05:17.880]  那種圖畫大家想像的時候
[00:05:17.880 --> 00:05:19.880]  就會想到有一群的使徒
[00:05:19.880 --> 00:05:21.880]  他們失縮在一個地方
[00:05:21.880 --> 00:05:23.380]  很恐懼
[00:05:23.380 --> 00:05:25.880]  很怕自己都被人捉拿
[00:05:25.880 --> 00:05:27.880]  一群很懦弱
[00:05:27.880 --> 00:05:29.380]  很害怕
[00:05:29.380 --> 00:05:31.380]  很恐懼的人
[00:05:31.380 --> 00:05:33.880]  但是聖經記載在《攝林傳》第一章提到
[00:05:33.880 --> 00:05:35.880]  當聖靈降臨的時候
[00:05:35.880 --> 00:05:38.880]  這一群人脫胎換骨
[00:05:38.880 --> 00:05:41.880]  第二章提到聖靈降臨在他們中間
[00:05:41.880 --> 00:05:43.880]  他們就放開膽量
[00:05:43.880 --> 00:05:48.380]  來向一些官府講述他們的福音見證
[00:05:48.380 --> 00:05:51.380]  因此後來一些官府都清楚地說
[00:05:51.380 --> 00:05:52.880]  為什麼?
[00:05:52.880 --> 00:05:55.880]  這群人是沒有學問的小民
[00:05:55.880 --> 00:05:58.880]  為什麼有這樣的膽量?
[00:05:58.880 --> 00:06:00.880]  很清楚聖靈在他們的生命當中
[00:06:00.880 --> 00:06:02.880]  有一個很大的改變
[00:06:02.880 --> 00:06:03.880]  不單止這樣
[00:06:03.880 --> 00:06:08.880]  神都用他們這些所謂的「販夫走卒」
[00:06:08.880 --> 00:06:12.880]  在他們的生命當中出現了神跡奇事
[00:06:12.880 --> 00:06:16.880]  我們再看聖經第二章第43節
[00:06:16.880 --> 00:06:18.880]  第二章第43節
[00:06:18.880 --> 00:06:20.880]  眾人都懼怕
[00:06:20.880 --> 00:06:24.880]  使徒又行了許多奇事神跡
[00:06:24.880 --> 00:06:26.880]  我相信這些使徒
[00:06:26.880 --> 00:06:28.880]  他們會很驚訝
[00:06:28.880 --> 00:06:32.880]  神會透過他們行許多神跡奇事
[00:06:32.880 --> 00:06:34.880]  包括了一會兒我們會看的
[00:06:34.880 --> 00:06:37.880]  這個生來瘸腿的人得到醫治
[00:06:37.880 --> 00:06:39.880]  今天在我們生命當中
[00:06:39.880 --> 00:06:42.880]  我們未必會經歷神跡奇事
[00:06:42.880 --> 00:06:46.880]  但有些時候你要開放你自己
[00:06:46.880 --> 00:06:48.880]  有時候會出乎你意料
[00:06:48.880 --> 00:06:52.880]  神透過你的生命行一些神跡奇事
[00:06:52.880 --> 00:06:56.880]  叫人因為你而認識耶穌
[00:06:56.880 --> 00:06:58.880]  不是為了表現出你有多有能力
[00:06:58.880 --> 00:07:00.880]  多熟靈
[00:07:00.880 --> 00:07:02.880]  而是透過許多奇妙的事情
[00:07:02.880 --> 00:07:06.880]  叫人知道你所信的主耶穌是真神
[00:07:06.880 --> 00:07:10.880]  因此接受你所分享的福音
[00:07:10.880 --> 00:07:13.880]  我記得有一次看到宣教士分享
[00:07:13.880 --> 00:07:15.880]  有一對宣教士夫婦
[00:07:15.880 --> 00:07:18.880]  有機會教國家做宣教工作
[00:07:18.880 --> 00:07:21.880]  當時他們開著一輛很殘舊的汽車
[00:07:21.880 --> 00:07:23.880]  從一個地區去第二個地區
[00:07:23.880 --> 00:07:26.880]  是比較遠的車程
[00:07:26.880 --> 00:07:27.880]  一上車的時候
[00:07:27.880 --> 00:07:30.880]  先生發現車上的播音器
[00:07:30.880 --> 00:07:34.880]  平時可以放錄音帶的播音器壞了
[00:07:34.880 --> 00:07:35.880]  他就跟太太說
[00:07:35.880 --> 00:07:39.880]  這個車程沒有機會聽音樂了
[00:07:39.880 --> 00:07:41.880]  當他們開車一段時間
[00:07:41.880 --> 00:07:44.880]  突然間看到有幾個軍人在他們前面
[00:07:44.880 --> 00:07:47.880]  這些都是回教國家的軍人
[00:07:47.880 --> 00:07:48.880]  他們就很害怕
[00:07:48.880 --> 00:07:51.880]  不知道是不是想搜查我們的車
[00:07:51.880 --> 00:07:53.880]  因為車上有聖經的材料
[00:07:53.880 --> 00:07:55.880]  有一些講道帶
[00:07:55.880 --> 00:07:59.880]  有一些聖經故事的錄音帶等等
[00:07:59.880 --> 00:08:01.880]  車子截停了之後
[00:08:01.880 --> 00:08:02.880]  這些軍人就說
[00:08:02.880 --> 00:08:05.880]  你們要載我們去另一個地方
[00:08:05.880 --> 00:08:08.880]  原來這幾個軍人是想他們夫婦開車
[00:08:08.880 --> 00:08:11.880]  載他們去另一個地方
[00:08:11.880 --> 00:08:15.880]  這對夫婦看到車的目的地差不多
[00:08:15.880 --> 00:08:17.880]  就說好啊 你們上來
[00:08:17.880 --> 00:08:18.880]  當上車之後
[00:08:18.880 --> 00:08:20.880]  其中一個軍人就要求
[00:08:20.880 --> 00:08:23.880]  你們放音樂聽聽
[00:08:23.880 --> 00:08:25.880]  這位回教士就說
[00:08:25.880 --> 00:08:27.880]  對不起 我們的機器剛剛壞了
[00:08:27.880 --> 00:08:28.880]  就試給他們看
[00:08:28.880 --> 00:08:30.880]  沒有音樂播出了
[00:08:30.880 --> 00:08:33.880]  這個軍人不肯放棄
[00:08:33.880 --> 00:08:34.880]  就說你們繼續再試吧
[00:08:34.880 --> 00:08:35.880]  再試那個錶
[00:08:35.880 --> 00:08:37.880]  回教士一看到
[00:08:37.880 --> 00:08:41.880]  糟糕了 那個錶是聖經故事錄音帶
[00:08:41.880 --> 00:08:42.880]  不知道他們聽到
[00:08:42.880 --> 00:08:45.880]  會不會馬上知道我們是身份呢
[00:08:45.880 --> 00:08:46.880]  沒辦法
[00:08:46.880 --> 00:08:49.880]  只要將錶放進去
[00:08:49.880 --> 00:08:51.880]  都知道其實是不會有聲音的
[00:08:51.880 --> 00:08:55.880]  怎知道放進去之後
[00:08:55.880 --> 00:08:57.880]  那個機器突然間康復了
[00:08:57.880 --> 00:09:00.880]  就播出聖經的故事出來
[00:09:00.880 --> 00:09:02.880]  孫教士很驚慌
[00:09:02.880 --> 00:09:05.880]  不知道這些軍人會不會馬上查他們的身份
[00:09:05.880 --> 00:09:08.880]  但他們幾個在後面聽得津津有味
[00:09:08.880 --> 00:09:10.880]  一邊聽 一邊聽
[00:09:10.880 --> 00:09:13.880]  聽了整個錶的錶音帶
[00:09:13.880 --> 00:09:17.880]  差不多就去到目的地
[00:09:17.880 --> 00:09:19.880]  到了目的地的時候
[00:09:19.880 --> 00:09:20.880]  他們幾個就下車
[00:09:20.880 --> 00:09:21.880]  很禮貌地說
[00:09:21.880 --> 00:09:22.880]  多謝你們
[00:09:22.880 --> 00:09:24.880]  就走了
[00:09:24.880 --> 00:09:25.880]  孫教士很驚訝
[00:09:25.880 --> 00:09:27.880]  他們再試另一個錶帶
[00:09:27.880 --> 00:09:31.880]  但是沒有聲音
[00:09:31.880 --> 00:09:33.880]  他們深知這是神子的工作
[00:09:33.880 --> 00:09:36.880]  要讓這班回教背景的軍人
[00:09:36.880 --> 00:09:41.880]  有機會聽到聖經裏面寶貴的福音故事
[00:09:41.880 --> 00:09:44.880]  因此行了一個很奇妙的神蹟
[00:09:44.880 --> 00:09:47.880]  一個小的神蹟在他們中間
[00:09:47.880 --> 00:09:50.880]  我相信神不單單在回教國家工作
[00:09:50.880 --> 00:09:54.880]  今天在我們生命當中上上工作
[00:09:54.880 --> 00:09:55.880]  開創你的心靈
[00:09:55.880 --> 00:09:59.880]  在你的靈裏面上上求神用你
[00:09:59.880 --> 00:10:01.880]  有些時候未必是神蹟
[00:10:01.880 --> 00:10:03.880]  但是在很平凡的生活
[00:10:03.880 --> 00:10:07.880]  有些時候神會用你成為別人的祝福
[00:10:07.880 --> 00:10:11.880]  這正是我們上上可以留心給神用的
[00:10:11.880 --> 00:10:13.880]  當時十二位的使徒
[00:10:13.880 --> 00:10:16.880]  我相信他們上上經歷的事情
[00:10:16.880 --> 00:10:18.880]  他們心裏感恩讚美
[00:10:18.880 --> 00:10:21.880]  神用他們做奇妙的事情
[00:10:21.880 --> 00:10:22.880]  我們再看經文
[00:10:22.880 --> 00:10:24.880]  在經文的第三章
[00:10:24.880 --> 00:10:28.880]  就提到神是怎樣用一些貧窮人
[00:10:28.880 --> 00:10:30.880]  成為別人的幫助
[00:10:30.880 --> 00:10:35.880]  我們先看第三章第四節
[00:10:35.880 --> 00:10:38.880]  大家知道他們見到一個生來瘸腿的
[00:10:38.880 --> 00:10:42.880]  他們要求彼得約翰去救濟他
[00:10:42.880 --> 00:10:43.880]  當時第四節就說
[00:10:43.880 --> 00:10:46.880]  「彼得約翰定徵看他
[00:10:46.880 --> 00:10:49.880]  彼得說:你看我們
[00:10:49.880 --> 00:10:53.880]  那人就得留意看他們指望得著什麼」
[00:10:53.880 --> 00:10:55.880]  我想問問弟兄姊妹
[00:10:55.880 --> 00:10:57.880]  你和人家聊天的時候有沒有試過
[00:10:57.880 --> 00:11:00.880]  突然轉過頭看著他
[00:11:00.880 --> 00:11:04.880]  你看著我
[00:11:04.880 --> 00:11:08.880]  這樣提出要求好像很不禮貌
[00:11:08.880 --> 00:11:11.880]  除非你有些很嚴重的事情
[00:11:11.880 --> 00:11:13.880]  很重要的事情
[00:11:13.880 --> 00:11:17.880]  要對方完全集中精神聽你說
[00:11:17.880 --> 00:11:19.880]  你才會這樣提
[00:11:19.880 --> 00:11:24.880]  當時一個行乞的人期望什麼呢
[00:11:24.880 --> 00:11:26.880]  期望錢
[00:11:26.880 --> 00:11:28.880]  當他見到彼得說
[00:11:28.880 --> 00:11:29.880]  你看著我
[00:11:29.880 --> 00:11:30.880]  他當然很開心
[00:11:30.880 --> 00:11:35.880]  望著彼得約翰期望得到錢
[00:11:35.880 --> 00:11:38.880]  但是彼得一開口說什麼呢
[00:11:38.880 --> 00:11:41.880]  他說金銀我都沒有
[00:11:41.880 --> 00:11:42.880]  你不要看著我
[00:11:42.880 --> 00:11:44.880]  以為可以得到金銀
[00:11:44.880 --> 00:11:47.880]  但是彼得沒有因此自卑
[00:11:47.880 --> 00:11:48.880]  沒有因此覺得
[00:11:48.880 --> 00:11:50.880]  我都沒有東西可以給他
[00:11:50.880 --> 00:11:53.880]  他所期望的我都給不到他
[00:11:53.880 --> 00:11:54.880]  各位弟兄姊妹
[00:11:54.880 --> 00:11:56.880]  有些人想尋求名聲
[00:11:56.880 --> 00:11:58.880]  尋求地位
[00:11:58.880 --> 00:11:59.880]  尋求光榮
[00:11:59.880 --> 00:12:00.880]  尋求健康
[00:12:00.880 --> 00:12:02.880]  但其實他們可能不知道
[00:12:02.880 --> 00:12:06.880]  這些不是最需要的
[00:12:06.880 --> 00:12:09.880]  有些時候你未必回應到人對你的期望
[00:12:09.880 --> 00:12:11.880]  但你可以放膽
[00:12:11.880 --> 00:12:13.880]  金銀我都沒有
[00:12:13.880 --> 00:12:15.880]  但我告訴你
[00:12:15.880 --> 00:12:17.880]  彼得接著說
[00:12:17.880 --> 00:12:21.880]  只把我所有的給你
[00:12:21.880 --> 00:12:23.880]  他知道他有的是最寶貴的
[00:12:23.880 --> 00:12:24.880]  他不會害怕
[00:12:24.880 --> 00:12:25.880]  因此放膽告訴他
[00:12:25.880 --> 00:12:28.880]  我有的我可以給你
[00:12:28.880 --> 00:12:29.880]  我不會吝嗇不給你
[00:12:29.880 --> 00:12:30.880]  我金銀沒有了
[00:12:30.880 --> 00:12:31.880]  沒有辦法
[00:12:31.880 --> 00:12:32.880]  我給不到錢給你
[00:12:32.880 --> 00:12:34.880]  雖然你都需要金錢的幫助
[00:12:34.880 --> 00:12:36.880]  但我給不到錢
[00:12:36.880 --> 00:12:37.880]  但我有的
[00:12:37.880 --> 00:12:40.880]  我樂意和你分享
[00:12:40.880 --> 00:12:43.880]  給你
[00:12:43.880 --> 00:12:44.880]  大家記不記得
[00:12:44.880 --> 00:12:45.880]  戴特生牧師
[00:12:45.880 --> 00:12:46.880]  內地會的創辦人
[00:12:46.880 --> 00:12:51.880]  他上上提及他所說的一句名言
[00:12:51.880 --> 00:12:55.880]  他說如果我有一千英鎊
[00:12:55.880 --> 00:12:59.880]  不會留下一鎊不給中國人
[00:12:59.880 --> 00:13:01.880]  如果我有一千條命
[00:13:01.880 --> 00:13:06.880]  我不會保留一條不給中國人
[00:13:06.880 --> 00:13:09.880]  一千鎊會全數給中國人
[00:13:09.880 --> 00:13:14.880]  一千條命都不會留下一條不給中國人
[00:13:14.880 --> 00:13:15.880]  沒錯
[00:13:15.880 --> 00:13:18.880]  戴特生牧師他沒有一千鎊
[00:13:18.880 --> 00:13:20.880]  也沒有一千條命
[00:13:20.880 --> 00:13:21.880]  但他清楚表示
[00:13:21.880 --> 00:13:23.880]  他如果有的話
[00:13:23.880 --> 00:13:27.880]  他會樂意給中國人
[00:13:27.880 --> 00:13:29.880]  在剛剛過去的星期
[00:13:29.880 --> 00:13:31.880]  在澳門
[00:13:31.880 --> 00:13:33.880]  大家知道聽聞有一個叫做
[00:13:33.880 --> 00:13:35.880]  世界華人福音會議
[00:13:35.880 --> 00:13:38.880]  一大班全世界華人福音教會的領袖
[00:13:38.880 --> 00:13:41.880]  集中一起有研討
[00:13:41.880 --> 00:13:44.880]  在座位當中一開始第一次的晚宴
[00:13:44.880 --> 00:13:47.880]  他們就邀請了戴紹增牧師
[00:13:47.880 --> 00:13:49.880]  大家聽過他講到
[00:13:49.880 --> 00:13:52.880]  是戴特生牧師的曾孫
[00:13:52.880 --> 00:13:54.880]  他代表著西方的宣教士
[00:13:54.880 --> 00:13:57.880]  接受我們給他一份禮物
[00:13:57.880 --> 00:14:01.880]  在馬利遜宣教士來華200年的紀念
[00:14:01.880 --> 00:14:03.880]  在澳門的地方
[00:14:03.880 --> 00:14:05.880]  整群的華人就透過
[00:14:05.880 --> 00:14:07.880]  藤牧師、藤廷輝牧師
[00:14:07.880 --> 00:14:11.880]  把一份禮物給戴紹增牧師
[00:14:11.880 --> 00:14:15.880]  表示我們對西方宣教士的感謝
[00:14:15.880 --> 00:14:18.880]  戴牧師一上場他就說
[00:14:18.880 --> 00:14:22.880]  我想首先代表西方宣教士向大家道歉
[00:14:22.880 --> 00:14:25.880]  我們有很多過去的錯失
[00:14:25.880 --> 00:14:27.880]  令到中國人受損傷
[00:14:27.880 --> 00:14:30.880]  受一些的虧損
[00:14:30.880 --> 00:14:32.880]  但是他說我感日辰
[00:14:32.880 --> 00:14:35.880]  我生於中國
[00:14:35.880 --> 00:14:37.880]  他雖然是美國人
[00:14:37.880 --> 00:14:38.880]  但是他生於中國
[00:14:38.880 --> 00:14:40.880]  他爸爸當時在中國
[00:14:40.880 --> 00:14:42.880]  在開封的地方
[00:14:42.880 --> 00:14:44.880]  他說我生於中國
[00:14:44.880 --> 00:14:46.880]  我都長於中國
[00:14:46.880 --> 00:14:50.880]  我都準備死於中國
[00:14:50.880 --> 00:14:51.880]  當我們一聽的時候
[00:14:51.880 --> 00:14:54.880]  心中我們大家都感動
[00:14:54.880 --> 00:14:55.880]  因為很多西方的宣教士
[00:14:55.880 --> 00:14:57.880]  他們沒有錢、沒有銀
[00:14:57.880 --> 00:15:00.880]  他們只是帶著他們生命裏面
[00:15:00.880 --> 00:15:02.880]  最寶貴的福音信息
[00:15:02.880 --> 00:15:04.880]  就帶進來中國
[00:15:04.880 --> 00:15:06.880]  今天你和我其實間接直接
[00:15:06.880 --> 00:15:08.880]  因為宣教士的幫助
[00:15:08.880 --> 00:15:12.880]  而能夠領受富足的生命
[00:15:12.880 --> 00:15:13.880]  他們很清楚知道
[00:15:13.880 --> 00:15:17.880]  他們所有的樂意來和我們分享
[00:15:17.880 --> 00:15:19.880]  讓我們蒙恩
[00:15:19.880 --> 00:15:21.880]  各位靈性姐妹
[00:15:21.880 --> 00:15:24.880]  在你生命裏面不要小看自己
[00:15:24.880 --> 00:15:26.880]  在你裏面有寶貝
[00:15:26.880 --> 00:15:28.880]  你分享出去
[00:15:28.880 --> 00:15:31.880]  剛剛教會有一群少年人
[00:15:31.880 --> 00:15:34.880]  他們去到太北的地方做短孫
[00:15:34.880 --> 00:15:35.880]  回來的時候
[00:15:35.880 --> 00:15:36.880]  其中有些告訴我
[00:15:36.880 --> 00:15:39.880]  他們說知道有位女宣教士
[00:15:39.880 --> 00:15:42.880]  是負責當地的一些學生的工作
[00:15:42.880 --> 00:15:44.880]  在一個孤兒院
[00:15:44.880 --> 00:15:45.880]  他們未去到的時候
[00:15:45.880 --> 00:15:47.880]  就想像這個宣教士
[00:15:47.880 --> 00:15:53.880]  一定是他們的說話很堅定
[00:15:53.880 --> 00:15:55.880]  一定是一些有不少成熟
[00:15:55.880 --> 00:15:56.880]  有不少年紀的
[00:15:56.880 --> 00:16:01.880]  很強、很有幹勁的女士
[00:16:01.880 --> 00:16:02.880]  去到的時候
[00:16:02.880 --> 00:16:03.880]  他們很驚訝地看到的
[00:16:03.880 --> 00:16:06.880]  是一些很年輕的姐妹
[00:16:06.880 --> 00:16:07.880]  而且照他們所描述
[00:16:07.880 --> 00:16:10.880]  是一些很纖柔的姐妹
[00:16:10.880 --> 00:16:11.880]  他們想不到是她
[00:16:11.880 --> 00:16:12.880]  想不到她可以一個人
[00:16:12.880 --> 00:16:14.880]  在太北這些地方
[00:16:14.880 --> 00:16:15.880]  做很多的宣教
[00:16:15.880 --> 00:16:19.880]  照顧很多的學生和兒童
[00:16:19.880 --> 00:16:21.880]  上上你會驚訝
[00:16:21.880 --> 00:16:24.880]  神用的未必是一些強壯
[00:16:24.880 --> 00:16:26.880]  我指各方面的強壯
[00:16:26.880 --> 00:16:28.880]  但是因為領受主耶穌的生命
[00:16:28.880 --> 00:16:29.880]  這些軟弱的人
[00:16:29.880 --> 00:16:31.880]  是被神使用
[00:16:31.880 --> 00:16:34.880]  而產生重要的作用
[00:16:34.880 --> 00:16:36.880]  當時彼得就說
[00:16:36.880 --> 00:16:38.880]  我把我所有給你
[00:16:38.880 --> 00:16:39.880]  第二方面大家再看
[00:16:39.880 --> 00:16:42.880]  在今次經文中間說
[00:16:42.880 --> 00:16:43.880]  第二個原因
[00:16:43.880 --> 00:16:45.880]  神如何用貧窮人呢?
[00:16:45.880 --> 00:16:46.880]  就是他們
[00:16:46.880 --> 00:16:49.880]  「奉那撒勒人耶穌基督的名
[00:16:49.880 --> 00:16:52.880]  叫人起來行走
[00:16:52.880 --> 00:16:54.880]  於是拉著他的右手扶他起來
[00:16:54.880 --> 00:16:57.880]  他的腳和裹子骨立刻見狀了
[00:16:57.880 --> 00:16:59.880]  就跳起來站著又行走
[00:16:59.880 --> 00:17:04.880]  同他們進要電走著跳著讚美神」
[00:17:04.880 --> 00:17:06.880]  大家有機會嘗試一下
[00:17:06.880 --> 00:17:07.880]  把這個圖畫
[00:17:07.880 --> 00:17:09.880]  放在心裏面想像一下
[00:17:09.880 --> 00:17:11.880]  我記得我自己中學的時候
[00:17:11.880 --> 00:17:13.880]  在中學生團契
[00:17:13.880 --> 00:17:16.880]  當時有位導師教我們唱這首詩歌
[00:17:16.880 --> 00:17:17.880]  用英文唱
[00:17:17.880 --> 00:17:18.880]  描述一個人
[00:17:18.880 --> 00:17:22.880]  他康復之後那種興奮的情緒
[00:17:22.880 --> 00:17:25.880]  那首歌當中用英文唱
[00:17:25.880 --> 00:17:28.880]  And he walked, he walked
[00:17:28.880 --> 00:17:29.880]  And he…
[00:17:29.880 --> 00:17:32.880]  忘記了
[00:17:32.880 --> 00:17:34.880]  And he walked and he walked
[00:17:34.880 --> 00:17:35.880]  And he prayed to God
