
[00:00:00.000 --> 00:00:03.440]  我們這段時間一直在欣賞有關安息的訊息
[00:10:50.880 --> 00:10:53.760]  因此常常有失眠的徵象
[00:10:53.760 --> 00:10:56.640]  常常有精神的問題
[00:10:56.640 --> 00:10:59.080]  後來有一次她打電話給一個教徒朋友
[00:10:59.080 --> 00:11:01.440]  跟他說一說自己的事情
[00:11:01.440 --> 00:11:02.720]  後來這位朋友說
[00:11:02.720 --> 00:11:04.760]  我都幫不了你
[00:11:04.760 --> 00:11:08.320]  只有耶穌能夠幫你
[00:11:08.320 --> 00:11:10.720]  這位朋友突然聽見耶穌
[00:11:10.720 --> 00:11:13.320]  他沒有拜過耶穌
[00:11:13.320 --> 00:11:14.920]  後來他去了教會
[00:11:14.920 --> 00:11:17.200]  他去接觸福音
[00:11:17.200 --> 00:11:18.680]  在那晚他就說
[00:11:18.680 --> 00:11:22.160]  我第一次向這位耶穌祈禱
[00:11:22.160 --> 00:11:28.240]  耶穌說今晚可否讓我睡一覺
[00:11:28.240 --> 00:11:31.120]  他就是這樣向這位主耶穌祈禱
[00:11:31.120 --> 00:11:33.120]  後來他作見證
[00:11:33.120 --> 00:11:35.280]  我這麼多年來
[00:11:35.280 --> 00:11:37.480]  在那天早上一醒的時候
[00:11:37.480 --> 00:11:42.640]  突然間發覺我第一晚是睡通宵
[00:11:42.640 --> 00:11:44.360]  他的心很驚訝
[00:11:44.360 --> 00:11:46.960]  竟然今晚能夠睡到通宵
[00:11:46.960 --> 00:11:48.840]  而他整晚安眠
[00:11:48.840 --> 00:11:51.400]  他的心裏面很感恩很快樂
[00:11:51.400 --> 00:11:52.840]  不是他唸了多少經
[00:11:52.840 --> 00:11:55.920]  不是他做了多少偉大的德行
[00:11:55.920 --> 00:12:00.160]  而是他在當中按聖經《茅堤方笛》十一章說
[00:12:00.160 --> 00:12:03.560]  「凡奴苦擔重擔的人」
[00:12:03.560 --> 00:12:05.240]  然後怎麼說?
[00:12:05.240 --> 00:12:08.600]  「可以到我這類來」
[00:12:08.600 --> 00:12:10.440]  是去到耶穌那裡
[00:12:10.440 --> 00:12:14.120]  去到祂那裡領受神給他的釋放
[00:12:14.120 --> 00:12:15.640]  所以你再看聖經之前
[00:12:15.640 --> 00:12:20.120]  茅堤方笛十一章其中的二十五到二十七節
[00:12:20.120 --> 00:12:22.920]  是哪些人能夠到耶穌面前呢?
[00:12:22.920 --> 00:12:24.840]  就是那些謙卑自己
[00:12:24.840 --> 00:12:26.640]  好像鷹俠一般
[00:12:26.640 --> 00:12:29.680]  去到神面前承認自己需要的人
[00:12:29.680 --> 00:12:33.880]  這些人他們領受神給他的福音的真理
[00:12:33.880 --> 00:12:37.160]  領受神給他的安息
[00:12:37.160 --> 00:12:38.960]  當然頂尖我們都知道
[00:12:38.960 --> 00:12:40.080]  我們信了主的人
[00:12:40.080 --> 00:12:41.840]  有些時候都會走回舊路
[00:12:41.840 --> 00:12:43.080]  在生活上
[00:12:43.080 --> 00:12:45.200]  在不同的工作崗位
[00:12:45.200 --> 00:12:50.160]  我們有些時候都會自己背回這些擔子
[00:12:50.160 --> 00:12:52.560]  我記得有位弟兄說了一個比喻
[00:12:52.560 --> 00:12:54.120]  很貼切
[00:12:54.120 --> 00:12:57.680]  他描寫了教徒怎樣負重擔
[00:12:57.680 --> 00:13:00.120]  他說在一個鄉下
[00:13:00.120 --> 00:13:02.520]  有一位朋友
[00:13:02.520 --> 00:13:06.240]  他自己從未出過鄉下
[00:13:06.240 --> 00:13:07.720]  但有一次有人告訴他
[00:13:07.720 --> 00:13:09.320]  有一個很遠的城鎮
[00:13:09.320 --> 00:13:10.600]  要拿貨品去賣
[00:13:10.600 --> 00:13:12.320]  可以賺錢
[00:13:12.320 --> 00:13:15.480]  他就自己用一個大牆擔挑
[00:13:15.480 --> 00:13:17.920]  挑著兩籮很重的貨物
[00:13:17.920 --> 00:13:18.920]  就一路走
[00:13:18.920 --> 00:13:22.520]  預備走去那個城鎮去賣貨品
[00:13:22.520 --> 00:13:24.280]  走得很辛苦
[00:13:24.280 --> 00:13:27.880]  在路途中突然間看到一輛貨車
[00:13:27.880 --> 00:13:30.640]  他從未坐過貨車
[00:13:30.640 --> 00:13:33.200]  這個貨車司機看到他抬得那麼辛苦
[00:13:33.200 --> 00:13:34.960]  自己後面都是空的
[00:13:34.960 --> 00:13:35.920]  一翻好心就說
[00:13:35.920 --> 00:13:38.600]  「上來吧 我載你一程」
[00:13:38.600 --> 00:13:41.080]  一位男士上到貨車
[00:13:41.080 --> 00:13:43.080]  站在貨車上
[00:13:43.080 --> 00:13:44.600]  不知怎算
[00:13:44.600 --> 00:13:46.080]  當貨車開的時候
[00:13:46.080 --> 00:13:47.960]  他就紮穩馬步
[00:13:47.960 --> 00:13:49.320]  不讓自己搖動
[00:13:49.320 --> 00:13:51.120]  又背著兩籮重擔
[00:13:51.120 --> 00:13:53.680]  一路背著背著背著
[00:13:53.680 --> 00:13:56.320]  可能他以為放下重擔的時候
[00:13:56.320 --> 00:13:58.640]  貨車會停下來
[00:13:58.640 --> 00:13:59.920]  一路背著背著
[00:13:59.920 --> 00:14:00.800]  而且更加辛苦
[00:14:00.800 --> 00:14:01.920]  因為要紮穩馬步
[00:14:01.920 --> 00:14:05.240]  不讓自己跌倒
[00:14:05.240 --> 00:14:06.680]  當我聽到這個比喻的時候
[00:14:06.680 --> 00:14:07.240]  我就體會
[00:14:07.240 --> 00:14:10.560]  有些時候我們都會有這樣的
[00:14:10.560 --> 00:14:12.880]  無知的地方
[00:14:12.880 --> 00:14:15.000]  我們信主說祂是我們的依靠
[00:14:15.000 --> 00:14:16.400]  是我們的盆石
[00:14:16.400 --> 00:14:17.560]  有些時候
[00:14:17.560 --> 00:14:20.280]  我們仍然自己在主耶穌裡面
[00:14:20.280 --> 00:14:23.640]  背著自己的擔子
[00:14:23.640 --> 00:14:24.680]  聖經所說
[00:14:24.680 --> 00:14:27.040]  「凡路苦擔重擔」的
[00:14:27.040 --> 00:14:28.360]  到主的面前
[00:14:28.360 --> 00:14:31.120]  承認你需要祂
[00:14:31.120 --> 00:14:34.280]  然後安然將你心中的擔子
[00:14:34.280 --> 00:14:36.800]  來交託給祂
[00:14:36.800 --> 00:14:41.080]  在當中去經驗祂給你的安息
[00:14:41.080 --> 00:14:41.920]  這是第一方面
[00:14:41.920 --> 00:14:44.240]  聖經所提及的事情
[00:14:44.240 --> 00:14:45.320]  但是聖經再說
[00:14:45.320 --> 00:14:48.400]  不單止你學習交託給祂
[00:14:48.400 --> 00:14:49.480]  你同時思想
[00:14:49.480 --> 00:14:52.800]  如何學習去背負基督的壓
[00:14:52.800 --> 00:14:55.600]  你再看第29節
[00:14:55.600 --> 00:14:56.360]  主耶穌說
[00:14:56.360 --> 00:14:58.400]  「我心裡柔和謙卑
[00:14:58.400 --> 00:15:01.640]  你們當負誰的壓?」
[00:15:01.640 --> 00:15:02.720]  「我的壓」
[00:15:02.720 --> 00:15:04.200]  是主耶穌的壓
[00:15:04.200 --> 00:15:06.120]  不是你的壓
[00:15:06.120 --> 00:15:07.720]  當我們負主的壓
[00:15:07.720 --> 00:15:10.040]  學祂的讓息的時候
[00:15:10.040 --> 00:15:14.440]  這樣我們心裡就必得享安息
[00:15:14.440 --> 00:15:16.280]  聖經進一步說
[00:15:16.280 --> 00:15:18.720]  不單止你的生活去體驗安息
[00:15:18.720 --> 00:15:21.520]  而且你的心裡面
[00:15:21.520 --> 00:15:25.160]  內外都經歷那種安息
[00:15:25.160 --> 00:15:27.000]  但是記得不是你的壓
[00:15:27.000 --> 00:15:28.760]  不是你自己要走的路
[00:15:28.760 --> 00:15:31.040]  而是神為你預備的路
[00:15:31.040 --> 00:15:33.760]  祂給你人生的經歷
[00:15:33.760 --> 00:15:36.720]  祂所託付給你人生的責任
[00:15:36.720 --> 00:15:39.800]  你在當中帶著平安的心
[00:15:39.800 --> 00:15:42.400]  去行在上面
[00:15:42.400 --> 00:15:44.880]  我們有一位同工從國內出來
[00:15:44.880 --> 00:15:48.200]  他去探訪完一間孤兒院
[00:15:48.200 --> 00:15:49.560]  當他接觸到孤兒院裡面
[00:15:49.560 --> 00:15:51.320]  一位負責的姐妹
[00:15:51.320 --> 00:15:52.960]  一位教徒
[00:15:52.960 --> 00:15:53.920]  這位姐妹說
[00:15:53.920 --> 00:15:56.440]  最初的時候在那個城市裡面
[00:15:56.440 --> 00:15:59.560]  在街上看到一些棄嬰
[00:15:59.560 --> 00:16:00.600]  她的心很難受
[00:16:00.600 --> 00:16:02.920]  一些是傷殘的棄嬰
[00:16:02.920 --> 00:16:04.200]  因此神給她感動
[00:16:04.200 --> 00:16:06.200]  就帶了一兩個
[00:16:06.200 --> 00:16:09.120]  帶回家來撫養他們
[00:16:09.120 --> 00:16:11.000]  慢慢她看到更多的棄嬰
[00:16:11.000 --> 00:16:14.720]  甚至有些棄嬰擺在她門口
[00:16:14.720 --> 00:16:16.240]  在當中她的心裡面
[00:16:16.240 --> 00:16:18.440]  很願意祈禱求神幫助她
[00:16:18.440 --> 00:16:22.080]  後來成立了一間民辦的孤兒院
[00:16:22.080 --> 00:16:26.760]  她就開始孤兒的服侍的工作
[00:16:26.760 --> 00:16:27.440]  有人問她
[00:16:27.440 --> 00:16:31.120]  你可不可以用一件事來比喻你自己呢?
[00:16:31.120 --> 00:16:34.560]  用一個物品來比喻自己
[00:16:34.560 --> 00:16:35.560]  她就說
[00:16:35.560 --> 00:16:40.360]  我覺得自己好像一個鳥巢
[00:16:40.360 --> 00:16:41.600]  在當地的城市
[00:16:41.600 --> 00:16:43.360]  有很多樹上都有鳥巢
[00:16:43.360 --> 00:16:45.160]  大家聽見就明白
[00:16:45.160 --> 00:16:48.280]  鳥巢就是一個地方
[00:16:48.280 --> 00:16:50.600]  有很多的孤磋
[00:16:50.600 --> 00:16:54.040]  可以找到安居之地
[00:16:54.040 --> 00:16:57.120]  而她就感受到神將這個使命托付給她
[00:16:57.120 --> 00:17:00.120]  成為照顧孤兒的人
[00:17:00.120 --> 00:17:01.840]  這是神給她的額
[00:17:01.840 --> 00:17:04.240]  或者說是神賜給她的額
[00:17:04.240 --> 00:17:07.000]  讓她在當中去承擔去服侍
[00:17:07.000 --> 00:17:09.920]  很辛苦、很負代價的服侍
[00:17:09.920 --> 00:17:13.080]  但是她知道是神給她的額
[00:17:13.080 --> 00:17:16.480]  甚麼是額?
[00:17:16.480 --> 00:17:17.640]  說到額的時候
[00:17:17.640 --> 00:17:20.440]  大家會想起當時的牛隻
[00:17:20.440 --> 00:17:21.800]  背上附了額
[00:17:21.800 --> 00:17:27.320]  可以幫助帶動一些土地的耕作
[00:17:27.320 --> 00:17:30.560]  當時有些額是用木造的
[00:17:30.560 --> 00:17:32.000]  當用木造的時候
[00:17:32.000 --> 00:17:36.120]  這些木匠會先量度兩隻牛之間的距離
[00:17:36.120 --> 00:17:38.960]  通常是兩隻牛一起附額
[00:17:38.960 --> 00:17:41.160]  量度距離之後做了一個模
[00:17:41.160 --> 00:17:43.040]  然後試一試是否正確
