
[00:00:00.000 --> 00:00:05.000]  我們今天特別思想馬太福音第六章
[00:02:51.000 --> 00:02:53.600]  這個就是主禱文要告訴我們的地方
[00:02:53.600 --> 00:02:55.400]  所以我們看主禱文的時候
[00:02:55.400 --> 00:02:56.800]  就應該越過
[00:02:56.800 --> 00:02:58.000]  這些我們經常很熟悉
[00:02:58.000 --> 00:03:00.800]  有時候我擔心熟到讀完之後
[00:03:00.800 --> 00:03:01.600]  或者背完之後
[00:03:01.600 --> 00:03:04.000]  都不知道自己說了什麼
[00:03:04.000 --> 00:03:05.200]  我們每一次希望
[00:03:05.200 --> 00:03:06.800]  我們今天有個目標
[00:03:06.800 --> 00:03:08.000]  我提醒我自己
[00:03:08.000 --> 00:03:10.200]  以後每一次背主禱文的時候
[00:03:10.200 --> 00:03:11.400]  每一句背的時候
[00:03:11.400 --> 00:03:14.800]  就出現我們對神一個更深的認識
[00:03:14.800 --> 00:03:16.200]  更深的肯定
[00:03:16.200 --> 00:03:18.800]  對自己也都在神的關係的面前
[00:03:18.800 --> 00:03:20.000]  有更深的反省
[00:03:20.000 --> 00:03:21.000]  好不好
[00:03:21.000 --> 00:03:21.600]  好了
[00:03:21.600 --> 00:03:24.800]  那我們看看主禱文裡面的真理
[00:03:24.800 --> 00:03:26.600]  我今天從主禱文裡面
[00:03:26.600 --> 00:03:30.200]  想跟大家說五個很重要的真理
[00:03:30.200 --> 00:03:32.600]  我覺得很重要的屬靈真理
[00:03:32.600 --> 00:03:34.000]  而每一個真理
[00:03:34.000 --> 00:03:35.600]  都有雙重性的
[00:03:35.600 --> 00:03:37.000]  我覺得
[00:03:37.000 --> 00:03:39.200]  那就是說五而得一十
[00:03:39.200 --> 00:03:41.200]  那我用不夠半個小時的時間
[00:03:41.200 --> 00:03:42.200]  說十件事
[00:03:42.200 --> 00:03:43.400]  聽著
[00:03:43.400 --> 00:03:44.200]  很快的
[00:03:44.200 --> 00:03:45.600]  很快的說的
[00:03:45.600 --> 00:03:46.600]  但希望
[00:03:46.600 --> 00:03:47.600]  不是我們聽了
[00:03:47.600 --> 00:03:48.800]  是我們入心
[00:03:48.800 --> 00:03:50.400]  我們知道主禱文裡面
[00:03:50.400 --> 00:03:52.200]  要教導我們的
[00:03:52.200 --> 00:03:53.200]  主要需要教導我們
[00:03:53.200 --> 00:03:54.600]  怎樣跟祂建立關係
[00:03:54.600 --> 00:03:55.600]  對祂的認識
[00:03:55.600 --> 00:03:58.000]  究竟有哪五個很重要的真理
[00:03:58.000 --> 00:03:59.400]  也都是我們剛才所讀到的
[00:03:59.400 --> 00:04:03.000]  那些五節的聖經
[00:04:03.000 --> 00:04:05.400]  如果熟悉主禱文的弟兄姊妹
[00:04:05.400 --> 00:04:08.000]  你都會知道的
[00:04:08.000 --> 00:04:10.400]  主禱文是分兩節的
[00:04:10.400 --> 00:04:13.400]  前面那兩節
[00:04:13.400 --> 00:04:15.400]  第九和第十節
[00:04:15.400 --> 00:04:19.400]  就是向神稱呼的
[00:04:19.400 --> 00:04:22.400]  你的經文
[00:04:22.400 --> 00:04:23.400]  有沒有留意
[00:04:23.400 --> 00:04:24.800]  他說我們在天上的父
[00:04:24.800 --> 00:04:27.800]  願人都尊你的名為聖
[00:04:27.800 --> 00:04:29.800]  願你的國光臨
[00:04:29.800 --> 00:04:31.800]  願你的旨意行在地上
[00:04:31.800 --> 00:04:33.800]  行在地上
[00:04:33.800 --> 00:04:35.000]  願行在天上
[00:04:35.000 --> 00:04:35.800]  明白了嗎
[00:04:35.800 --> 00:04:37.400]  那這個全部都說你的
[00:04:37.400 --> 00:04:40.800]  我們的集中注意力在神的身上
[00:04:40.800 --> 00:04:42.600]  那跟著後面那三節
[00:04:42.600 --> 00:04:44.400]  就變成我們了
[00:04:44.400 --> 00:04:45.400]  有沒有留意
[00:04:45.400 --> 00:04:47.400]  重點
[00:04:47.400 --> 00:04:48.400]  第十一節
[00:04:48.400 --> 00:04:50.400]  第十二節和第十三節
[00:04:50.400 --> 00:04:53.400]  就說我們所需要的成文
[00:04:53.400 --> 00:04:55.400]  求你今日賜給我們
[00:04:55.400 --> 00:04:57.400]  赦免我們的罪債
[00:04:57.400 --> 00:04:59.400]  好像我們饒恕了得罪我們的人
[00:04:59.400 --> 00:05:03.400]  不要讓我們陷入試探
[00:05:03.400 --> 00:05:06.400]  救我們脫離那惡者
[00:05:06.400 --> 00:05:09.400]  有神你也都有我們
[00:05:09.400 --> 00:05:11.400]  這個就是我們跟神之間
[00:05:11.400 --> 00:05:13.400]  怎樣建立關係
[00:05:13.400 --> 00:05:15.400]  我們就無謂浪費時間
[00:05:15.400 --> 00:05:17.400]  我們就進入那五個真理
[00:05:17.400 --> 00:05:19.400]  前面那兩個
[00:05:19.400 --> 00:05:20.400]  跟著後面那三個
[00:05:20.400 --> 00:05:22.400]  加起來就五個
[00:05:22.400 --> 00:05:24.400]  第一
[00:05:24.400 --> 00:05:27.400]  我們在天上的父
[00:05:27.400 --> 00:05:31.400]  願你的名被尊為聖
[00:05:31.400 --> 00:05:35.400]  我們在天上的父
[00:05:35.400 --> 00:05:39.400]  願你的名被稱為聖
[00:05:39.400 --> 00:05:41.400]  在二十幾年前
[00:05:41.400 --> 00:05:43.400]  我爸爸在一個意外裡面
[00:05:43.400 --> 00:05:45.400]  突然離開世界
[00:05:45.400 --> 00:05:48.400]  是我完全沒有準備
[00:05:48.400 --> 00:05:50.400]  我還記得那天去到醫院的時候
[00:05:50.400 --> 00:05:52.400]  我爸爸已經離開了
[00:05:52.400 --> 00:05:56.400]  沒有跟他說最後一句話
[00:05:56.400 --> 00:06:01.400]  我自己處理完死亡證之後
[00:06:01.400 --> 00:06:03.400]  在醫院走出來
[00:06:03.400 --> 00:06:06.400]  我心裡面有一個很大的失落
[00:06:06.400 --> 00:06:07.400]  我對自己說
[00:06:07.400 --> 00:06:11.400]  從今之後我沒有機會叫爸爸
[00:06:11.400 --> 00:06:13.400]  以前天天叫爸爸
[00:06:13.400 --> 00:06:14.400]  爸爸好像沒什麼
[00:06:14.400 --> 00:06:16.400]  不覺得有什麼震懾
[00:06:16.400 --> 00:06:17.400]  爸爸
[00:06:17.400 --> 00:06:19.400]  突然間說我沒有了
[00:06:19.400 --> 00:06:21.400]  我沒得再叫了
[00:06:21.400 --> 00:06:23.400]  我沒有了爸爸
[00:06:23.400 --> 00:06:25.400]  在這個時候我心裡很難過
[00:06:25.400 --> 00:06:26.400]  我還記得二十幾年前
[00:06:26.400 --> 00:06:28.400]  我心裡難過得不得了
[00:06:28.400 --> 00:06:30.400]  以後我沒有機會再叫爸爸
[00:06:30.400 --> 00:06:32.400]  就在這個時間我很感恩
[00:06:32.400 --> 00:06:34.400]  因為二十幾年我還很記得
[00:06:34.400 --> 00:06:35.400]  在那一剎那
[00:06:35.400 --> 00:06:37.400]  走上巴士坐巴士的時候
[00:06:37.400 --> 00:06:39.400]  聖靈安慰我的心
[00:06:39.400 --> 00:06:41.400]  聖靈跟我說
[00:06:41.400 --> 00:06:44.400]  突然在那時候就記得這一節聖經
[00:06:44.400 --> 00:06:46.400]  我相信是神選給我的
[00:06:46.400 --> 00:06:47.400]  聖經在腦裡面出現
[00:06:47.400 --> 00:06:49.400]  我們在天上的父
[00:06:49.400 --> 00:06:51.400]  突然間我腦裡面
[00:06:51.400 --> 00:06:52.400]  好像神教導我說
[00:06:52.400 --> 00:06:53.400]  你有得叫
[00:06:53.400 --> 00:06:56.400]  我們在天上的爸爸
[00:06:56.400 --> 00:06:57.400]  你還有得叫
[00:06:57.400 --> 00:06:59.400]  你地上的爸爸會離開你
[00:06:59.400 --> 00:07:02.400]  但天上的爸爸永遠都不會離開你
[00:07:02.400 --> 00:07:04.400]  一直叫到將來在天上
[00:07:04.400 --> 00:07:05.400]  我再見我爸爸的時候
[00:07:05.400 --> 00:07:07.400]  我爸爸是基督徒
[00:07:07.400 --> 00:07:09.400]  所以我知道我又繼續再叫他
[00:07:09.400 --> 00:07:11.400]  突然間覺得我沒有失落
[00:07:11.400 --> 00:07:14.400]  於是我整個在巴士回家路途上
[00:07:14.400 --> 00:07:15.400]  我心裡面就說
[00:07:15.400 --> 00:07:16.400]  爸爸
[00:07:16.400 --> 00:07:18.400]  爸爸,天上的爸爸
[00:07:18.400 --> 00:07:19.400]  我多謝你
[00:07:19.400 --> 00:07:20.400]  因為我認識你的時候
[00:07:20.400 --> 00:07:21.400]  我一直可以叫下去
[00:07:21.400 --> 00:07:23.400]  無論我發生什麼事
[00:07:23.400 --> 00:07:24.400]  人生最難過
[00:07:24.400 --> 00:07:25.400]  最意外的事情
[00:07:25.400 --> 00:07:27.400]  但我都可以叫你
[00:07:27.400 --> 00:07:28.400]  我突然間覺得
[00:07:28.400 --> 00:07:29.400]  這件事是多麼親切
[00:07:29.400 --> 00:07:30.400]  你知不知道
[00:07:30.400 --> 00:07:32.400]  我們的神是多麼好
[00:07:32.400 --> 00:07:34.400]  就是因為我們的主耶穌
[00:07:34.400 --> 00:07:35.400]  他是神的兒子
[00:07:35.400 --> 00:07:36.400]  大家記得
[00:07:36.400 --> 00:07:37.400]  在世的時候
[00:07:37.400 --> 00:07:39.400]  我們主耶穌對天父說的話
[00:07:39.400 --> 00:07:40.400]  是很親切的
[00:07:40.400 --> 00:07:42.400]  爸爸,天父,大家知道
[00:07:42.400 --> 00:07:44.400]  他很親切
[00:07:44.400 --> 00:07:46.400]  我們不需要只是羨慕他親切
[00:07:46.400 --> 00:07:47.400]  因為我們成為神的兒女
[00:07:47.400 --> 00:07:48.400]  因為他的緣故
[00:07:48.400 --> 00:07:49.400]  主耶穌的緣故
[00:07:49.400 --> 00:07:50.400]  我們和他一起
[00:07:50.400 --> 00:07:51.400]  本來我們沒有這個資格的
[00:07:51.400 --> 00:07:52.400]  坦白說
[00:07:52.400 --> 00:07:54.400]  你不要以為你和我有資格
[00:07:54.400 --> 00:07:55.400]  我們沒有這個資格
[00:07:55.400 --> 00:07:56.400]  因為有主耶穌
[00:07:56.400 --> 00:07:57.400]  他有一個這麼親切的天父
[00:07:57.400 --> 00:07:59.400]  我們成為神的兒女的時候
[00:07:59.400 --> 00:08:00.400]  因為他的緣故
[00:08:00.400 --> 00:08:02.400]  大到我們都可以叫他做爸爸
[00:08:02.400 --> 00:08:04.400]  我們的主來到神的面前
[00:08:04.400 --> 00:08:06.400]  我們能夠叫他做爸爸
[00:08:06.400 --> 00:08:08.400]  這是何等的親切
[00:08:08.400 --> 00:08:09.400]  這是第一樣
[00:08:09.400 --> 00:08:10.400]  我們記住
[00:08:10.400 --> 00:08:11.400]  我們來到神的面前
[00:08:11.400 --> 00:08:12.400]  真的很親切
[00:08:12.400 --> 00:08:13.400]  但是
[00:08:13.400 --> 00:08:15.400]  接著第二半句的時候
[00:08:15.400 --> 00:08:19.400]  願你的名被稱為聖
[00:08:19.400 --> 00:08:20.400]  大家知道
[00:08:20.400 --> 00:08:22.400]  神的名
[00:08:22.400 --> 00:08:23.400]  或者在舊約裡面
[00:08:23.400 --> 00:08:26.400]  或者在希伯來的信仰裡面
[00:08:26.400 --> 00:08:28.400]  名字是很重要的
[00:08:28.400 --> 00:08:30.400]  名字不單只是幾個字
[00:08:30.400 --> 00:08:32.400]  名字是代表了那個人的
[00:08:32.400 --> 00:08:34.400]  最重要的地方
[00:08:34.400 --> 00:08:35.400]  或者他的身份
[00:08:35.400 --> 00:08:36.400]  或者代表了
[00:08:36.400 --> 00:08:39.400]  他那個最特別的特性的地方
[00:08:39.400 --> 00:08:42.400]  所以當我們說神的名字
[00:08:42.400 --> 00:08:43.400]  是神聖的
[00:08:43.400 --> 00:08:44.400]  Holy
[00:08:44.400 --> 00:08:46.400]  神的名字是神聖的人
[00:08:46.400 --> 00:08:48.400]  這是表示我們肯定了
[00:08:48.400 --> 00:08:51.400]  神自己一個很重要
[00:08:51.400 --> 00:08:54.400]  可能甚至是最重要的身份和特色
[00:08:54.400 --> 00:08:56.400]  就是祂是聖潔的
[00:08:56.400 --> 00:08:58.400]  所以舊約說了很多次
[00:08:58.400 --> 00:08:59.400]  在律法裡面
[00:08:59.400 --> 00:09:01.400]  神說我是聖潔的
[00:09:01.400 --> 00:09:02.400]  所以你們要聖潔
[00:09:02.400 --> 00:09:05.400]  神什麼叫神是聖潔的呢
[00:09:05.400 --> 00:09:06.400]  神聖潔的
[00:09:06.400 --> 00:09:07.400]  不只是祂乾淨
[00:09:07.400 --> 00:09:09.400]  後來那些民事法例錯人
[00:09:09.400 --> 00:09:11.400]  搞到洗手那些規矩很多
[00:09:11.400 --> 00:09:12.400]  搞乾淨
[00:09:12.400 --> 00:09:14.400]  其實神的聖潔絕對不是單單
[00:09:14.400 --> 00:09:16.400]  這麼表面的乾淨
[00:09:16.400 --> 00:09:17.400]  神的聖潔的意思就是說
[00:09:17.400 --> 00:09:19.400]  神要經常提醒我們
[00:09:19.400 --> 00:09:21.400]  我們永遠都是人
[00:09:21.400 --> 00:09:22.400]  祂永遠都是神
[00:09:22.400 --> 00:09:25.400]  祂和我們之間有一個無限的差距
[00:09:25.400 --> 00:09:27.400]  聖潔嘛
[00:09:27.400 --> 00:09:28.400]  分別的嘛
[00:09:28.400 --> 00:09:29.400]  分別為聖
[00:09:29.400 --> 00:09:31.400]  我們和神永遠都有個分別
[00:09:31.400 --> 00:09:32.400]  祂是神
[00:09:32.400 --> 00:09:33.400]  我們是人
[00:09:33.400 --> 00:09:35.400]  雖然祂和我們很親切
[00:09:35.400 --> 00:09:37.400]  但是另外一個張力
[00:09:37.400 --> 00:09:38.400]  雙重性
[00:09:38.400 --> 00:09:40.400]  神和我們永遠有一個差距
[00:09:40.400 --> 00:09:41.400]  祂和我們是不同的
[00:09:41.400 --> 00:09:43.400]  頂姐妹我們來到神的面前
[00:09:43.400 --> 00:09:44.400]  一方面我們很親近
[00:09:44.400 --> 00:09:46.400]  但是請你不要親近到
[00:09:46.400 --> 00:09:48.400]  在這裡脆脆扁扁
[00:09:48.400 --> 00:09:51.400]  神不是你這樣在那裡
[00:09:51.400 --> 00:09:52.400]  有些人不知道今天祈禱
[00:09:52.400 --> 00:09:54.400]  搞到跟神吵架
[00:09:54.400 --> 00:09:55.400]  不行啊
[00:09:55.400 --> 00:09:56.400]  不行啊
[00:09:56.400 --> 00:09:57.400]  我不回禮拜堂的
[00:09:57.400 --> 00:09:59.400]  這樣都敢
[00:09:59.400 --> 00:10:00.400]  這樣都敢
[00:10:00.400 --> 00:10:02.400]  神是聖潔的
[00:10:02.400 --> 00:10:05.400]  如果神是和你完全不同的時候
[00:10:05.400 --> 00:10:07.400]  你有沒有那種信任
[00:10:07.400 --> 00:10:11.400]  信到祂知道祂的旨意和你的使意不同
[00:10:11.400 --> 00:10:13.400]  祂的意念和你的意念不同
[00:10:13.400 --> 00:10:14.400]  好像天上地下一樣
[00:10:14.400 --> 00:10:16.400]  以至今天你所求的
[00:10:16.400 --> 00:10:19.400]  神說我不覺得是適合你的時候
[00:10:19.400 --> 00:10:21.400]  你心裡面放得低
[00:10:21.400 --> 00:10:23.400]  就不在那裡扭記
[00:10:23.400 --> 00:10:25.400]  跟神說講來講去講數
[00:10:25.400 --> 00:10:29.400]  今天很多基督徒跟神祈禱的時候是講數的
[00:10:29.400 --> 00:10:30.400]  這樣都敢
[00:10:30.400 --> 00:10:31.400]  神是聖潔的
[00:10:31.400 --> 00:10:33.400]  記住神是聖潔的
[00:10:33.400 --> 00:10:34.400]  神是聖潔的時候
[00:10:34.400 --> 00:10:37.400]  我們就不要這麼隨便的祈禱
[00:10:37.400 --> 00:10:38.400]  我都講過了
[00:10:38.400 --> 00:10:39.400]  你不要隨便祈禱
[00:10:39.400 --> 00:10:41.400]  晚上祈禱完之後
[00:10:41.400 --> 00:10:43.400]  早上才說阿門
[00:10:43.400 --> 00:10:47.400]  這樣都敢的
[00:10:47.400 --> 00:10:49.400]  你老闆在這裡跟你聊天
[00:10:49.400 --> 00:10:50.400]  你都不會換了一套睡衣
[00:10:50.400 --> 00:10:51.400]  躺在那裡
[00:10:51.400 --> 00:10:54.400]  躺在床上跟你聊天睡著就睡覺了
[00:10:54.400 --> 00:10:55.400]  你老闆都不會這樣對你
[00:10:55.400 --> 00:10:57.400]  對神可以這樣做嗎?
[00:10:57.400 --> 00:10:59.400]  神是興萬不得
[00:10:59.400 --> 00:11:01.400]  所以我們來到神的面前的時候
[00:11:01.400 --> 00:11:03.400]  這種雙重性提醒我們
[00:11:03.400 --> 00:11:05.400]  祂是那個很親近的阿爸父
[00:11:05.400 --> 00:11:09.400]  但是祂也是那位聖潔的主
[00:11:09.400 --> 00:11:11.400]  我們跟神的關係
[00:11:11.400 --> 00:11:13.400]  就是這種的雙重性裡面
[00:11:13.400 --> 00:11:14.400]  第一個
[00:11:14.400 --> 00:11:15.400]  第二
[00:11:15.400 --> 00:11:17.400]  第十節
[00:11:17.400 --> 00:11:19.400]  願你的國降臨
[00:11:19.400 --> 00:11:23.400]  願你的旨意成就在地上
[00:11:23.400 --> 00:11:25.400]  如同在天上
[00:11:25.400 --> 00:11:28.400]  地上天上的雙重性
[00:11:28.400 --> 00:11:31.400]  因為在講神的旨意成就在地上
[00:11:31.400 --> 00:11:33.400]  好像成就在天上一樣
[00:11:33.400 --> 00:11:37.400]  因為我們所求的是
[00:11:37.400 --> 00:11:38.400]  神的國
[00:11:38.400 --> 00:11:40.400]  你的國降臨
[00:11:40.400 --> 00:11:43.400]  我相信如果北宣家來了一段日子
[00:11:43.400 --> 00:11:46.400]  我在不同的講道都提過幾次
[00:11:46.400 --> 00:11:48.400]  神的國
[00:11:48.400 --> 00:11:50.400]  The Kingdom of God
[00:11:50.400 --> 00:11:51.400]  希臘文來講
[00:11:51.400 --> 00:11:52.400]  Basilea to the U
[00:11:52.400 --> 00:11:54.400]  那個意思
[00:11:54.400 --> 00:11:56.400]  不是我們一般想到的國
[00:11:56.400 --> 00:11:58.400]  國就是想到的地圖
[00:11:58.400 --> 00:12:00.400]  一個國家的邊境
[00:12:00.400 --> 00:12:02.400]  或者軍隊
[00:12:02.400 --> 00:12:03.400]  或者政府
[00:12:03.400 --> 00:12:04.400]  不是的
[00:12:04.400 --> 00:12:06.400]  希臘文這個
[00:12:06.400 --> 00:12:08.400]  Basilea這個字
[00:12:08.400 --> 00:12:09.400]  這個國這個字
[00:12:09.400 --> 00:12:11.400]  和當時的羅馬文化所了解
[00:12:11.400 --> 00:12:13.400]  一講到國這個字就想起什麼呢?
[00:12:13.400 --> 00:12:15.400]  就是那種權威
[00:12:15.400 --> 00:12:19.400]  皇帝的絕對掌管的權威
[00:12:19.400 --> 00:12:21.400]  管治的權威
[00:12:21.400 --> 00:12:22.400]  這個權威
[00:12:22.400 --> 00:12:24.400]  不是說一塊地圖
[00:12:24.400 --> 00:12:25.400]  所以當我們祈禱
[00:12:25.400 --> 00:12:27.400]  願你的國降臨的時候
[00:12:27.400 --> 00:12:29.400]  我們不要想著一塊地圖
[00:12:29.400 --> 00:12:30.400]  慢慢下來
[00:12:30.400 --> 00:12:31.400]  在哪裡?
[00:12:31.400 --> 00:12:33.400]  天外來客
[00:12:33.400 --> 00:12:34.400]  不是
[00:12:34.400 --> 00:12:36.400]  完全不是一幅這樣的形象
[00:12:36.400 --> 00:12:38.400]  那個意思是很簡單
[00:12:38.400 --> 00:12:41.400]  神求你的掌管
[00:12:41.400 --> 00:12:43.400]  求你的掌權
[00:12:43.400 --> 00:12:45.400]  降臨在這個地上
[00:12:45.400 --> 00:12:47.400]  更加重要的降臨在我身上
[00:12:47.400 --> 00:12:49.400]  讓我就成為你的國
[00:12:49.400 --> 00:12:52.400]  讓我的生命成為你完全的掌管
[00:12:52.400 --> 00:12:54.400]  掌管到怎樣?
[00:12:54.400 --> 00:12:58.400]  你的旨意成就在天上
[00:12:58.400 --> 00:13:00.400]  成就在地上
[00:13:00.400 --> 00:13:03.400]  成就在那些你掌管的人身上
[00:13:03.400 --> 00:13:04.400]  包括我在內
[00:13:04.400 --> 00:13:05.400]  包括這個世界在內
[00:13:05.400 --> 00:13:07.400]  你明白我的意思嗎?
[00:13:07.400 --> 00:13:10.400]  神的旨意在天上是什麼意思?
[00:13:10.400 --> 00:13:12.400]  就是毫無阻攔
[00:13:12.400 --> 00:13:14.400]  神的旨意在天上
[00:13:14.400 --> 00:13:15.400]  天事中天事
[00:13:15.400 --> 00:13:17.400]  我們已經得救的人
[00:13:17.400 --> 00:13:18.400]  去了神身邊的時候
[00:13:18.400 --> 00:13:19.400]  沒有人會反對的
[00:13:19.400 --> 00:13:20.400]  沒有人會扭計
[00:13:20.400 --> 00:13:22.400]  沒有人不肯的
[00:13:22.400 --> 00:13:24.400]  神說了就是的
[00:13:24.400 --> 00:13:26.400]  神命定就有的
[00:13:26.400 --> 00:13:29.400]  神一叫就做的
[00:13:29.400 --> 00:13:30.400]  樂意地做的
[00:13:30.400 --> 00:13:32.400]  是完全不會違背的心意
[00:13:32.400 --> 00:13:36.400]  這就是神的旨意在天上的狀態
[00:13:36.400 --> 00:13:38.400]  現在我們的祖國神
[00:13:38.400 --> 00:13:40.400]  如果你在天上毫無難阻
[00:13:40.400 --> 00:13:42.400]  求你在地上
[00:13:42.400 --> 00:13:44.400]  在我這麼脆弱的人身上
[00:13:44.400 --> 00:13:46.400]  都同樣的實現出來
[00:13:46.400 --> 00:13:48.400]  讓我在地上的生活
[00:13:48.400 --> 00:13:50.400]  開始嘗到在天上
[00:13:50.400 --> 00:13:52.400]  被你完全掌管的那種狀態
[00:13:52.400 --> 00:13:54.400]  以至我在地約天
[00:13:54.400 --> 00:13:56.400]  大家很知道
[00:13:56.400 --> 00:13:59.400]  我們有些古代的古文的主統文
[00:13:59.400 --> 00:14:01.400]  這句就寫得很漂亮
[00:14:01.400 --> 00:14:03.400]  叫在地約天
[00:14:03.400 --> 00:14:05.400]  但好多時候慢慢慢慢
[00:14:05.400 --> 00:14:06.400]  大家忘記了
[00:14:06.400 --> 00:14:07.400]  就讀到一句話
[00:14:07.400 --> 00:14:08.400]  在地約天的時候
[00:14:08.400 --> 00:14:09.400]  就想得很浪漫
[00:14:09.400 --> 00:14:11.400]  在地上好像天堂一樣
[00:14:11.400 --> 00:14:13.400]  不是的
[00:14:13.400 --> 00:14:15.400]  我們在地約天的意思
[00:14:15.400 --> 00:14:17.400]  就是今天你在地上
[00:14:17.400 --> 00:14:21.400]  但希望你和我在神自己的計劃和掌管當中
[00:14:21.400 --> 00:14:23.400]  就好像神在天上那樣毫無難阻
[00:14:23.400 --> 00:14:25.400]  不會一勒到你身上
[00:14:25.400 --> 00:14:27.400]  搞這些搞那些
[00:14:27.400 --> 00:14:29.400]  又有挫敗
[00:14:29.400 --> 00:14:31.400]  打你、罵你、搞你
[00:14:31.400 --> 00:14:33.400]  你才肯回頭
[00:14:33.400 --> 00:14:35.400]  回頭一會又好像以色列那樣
[00:14:35.400 --> 00:14:36.400]  又在埋怨
[00:14:36.400 --> 00:14:37.400]  神說很煩
[00:14:37.400 --> 00:14:38.400]  大家記得嗎
[00:14:38.400 --> 00:14:39.400]  耶利米蘇33章
[00:14:39.400 --> 00:14:41.400]  神說你很煩
[00:14:41.400 --> 00:14:42.400]  我不打你又不聽話
[00:14:42.400 --> 00:14:43.400]  打了你之後
[00:14:43.400 --> 00:14:44.400]  你才走一會
