
[00:00:00.000 --> 00:00:05.000]  而蔡霞書九章第一節開始用黑暗和光明來作對比
[00:08:46.000 --> 00:08:49.000]  或者是因為高柔的緣故毀壞了
[00:08:49.000 --> 00:08:51.000]  同樣他又提到米顛
[00:08:51.000 --> 00:08:54.000]  今天我不會有那麼多時間進入典故
[00:08:54.000 --> 00:08:57.000]  這是在《釋師記》的六章、七章裡
[00:08:57.000 --> 00:08:59.000]  是機電的故事裡
[00:08:59.000 --> 00:09:02.000]  就是說第二個讚美神的原因
[00:09:02.000 --> 00:09:05.000]  就是亞述的捆綁和欺壓
[00:09:05.000 --> 00:09:09.000]  和他加在猶太人身上肩膊上的擔子
[00:09:09.000 --> 00:09:13.000]  或者他的棍子那些杖是會截斷的
[00:09:13.000 --> 00:09:16.000]  就是說他們的民族得到釋放
[00:09:16.000 --> 00:09:19.000]  而第三個敬拜神的原因
[00:09:19.000 --> 00:09:20.000]  讚美神的原因
[00:09:20.000 --> 00:09:22.000]  就是說第九章第五節
[00:09:22.000 --> 00:09:27.000]  戰士在亂殺之間所穿戴的盔甲
[00:09:27.000 --> 00:09:29.000]  就是那時候的軍裝
[00:09:29.000 --> 00:09:31.000]  就是要抵擋戰的那些
[00:09:31.000 --> 00:09:33.000]  並拿滾在血中的衣服
[00:09:33.000 --> 00:09:37.000]  都必作可燒的當作火柴
[00:09:37.000 --> 00:09:40.000]  就是說不用再用才要去燒
[00:09:40.000 --> 00:09:42.000]  不用再用的原因是什麼?
[00:09:42.000 --> 00:09:44.000]  不用打仗
[00:09:44.000 --> 00:09:47.000]  你要明白原來第三個原因
[00:09:47.000 --> 00:09:49.000]  戰爭已經結束了
[00:09:49.000 --> 00:09:51.000]  第五節就說打完仗了
[00:09:51.000 --> 00:09:55.000]  大家都不需要這些盔甲了
[00:09:55.000 --> 00:09:57.000]  這三個讚美神的原因
[00:09:57.000 --> 00:10:01.000]  根本的地方就是迫害的源頭被拿開了
[00:10:01.000 --> 00:10:03.000]  戰爭結束了
[00:10:03.000 --> 00:10:05.000]  人的生活有喜樂
[00:10:05.000 --> 00:10:07.000]  所以你看到這段經文
[00:10:07.000 --> 00:10:10.000]  除了說到猶太人以前
[00:10:10.000 --> 00:10:13.000]  又將光帝暗暗做光那些
[00:10:13.000 --> 00:10:15.000]  那些是一點之外
[00:10:15.000 --> 00:10:18.000]  另一點就是說到亞述的威脅
[00:10:18.000 --> 00:10:20.000]  是會被拿走的
[00:10:20.000 --> 00:10:22.000]  九章二到五節的動詞
[00:10:22.000 --> 00:10:24.000]  是一個過去式的動詞
[00:10:24.000 --> 00:10:26.000]  說的是過去的事
[00:10:26.000 --> 00:10:28.000]  第六到第七節的動詞
[00:10:28.000 --> 00:10:30.000]  是由過去式轉為未來式
[00:10:30.000 --> 00:10:32.000]  這個很重要
[00:10:32.000 --> 00:10:34.000]  凡是將動詞轉為未來式的時候
[00:10:34.000 --> 00:10:36.000]  就是由盼望
[00:10:36.000 --> 00:10:38.000]  大家明白我的意思嗎?
[00:10:38.000 --> 00:10:41.000]  如果我們的經文只是說過去的事
[00:10:41.000 --> 00:10:44.000]  其實那是在說舊時的事
[00:10:44.000 --> 00:10:46.000]  但是經文不止停在這裡
[00:10:46.000 --> 00:10:48.000]  還要說現在
[00:10:48.000 --> 00:10:49.000]  還要說未來
[00:10:49.000 --> 00:10:52.000]  所以以上亞書他獨特的地方
[00:10:52.000 --> 00:10:54.000]  他又說到過去的事
[00:10:54.000 --> 00:10:56.000]  但是又說到未來的盼望
[00:10:56.000 --> 00:10:58.000]  所以尼塞亞的盼望
[00:10:58.000 --> 00:11:01.000]  就是這樣在這個背景下
[00:11:01.000 --> 00:11:03.000]  在一個很惡劣的環境下
[00:11:03.000 --> 00:11:05.000]  孕育出來的
[00:11:05.000 --> 00:11:06.000]  第六節他說
[00:11:06.000 --> 00:11:10.000]  你看到整個氣氛或者調子轉
[00:11:10.000 --> 00:11:12.000]  突然到了第六節
[00:11:12.000 --> 00:11:14.000]  如果你聽我這樣說你會明白
[00:11:14.000 --> 00:11:16.000]  為什麼可以這樣轉的呢?
[00:11:16.000 --> 00:11:18.000]  因為有一鷹孩為我們而生
[00:11:18.000 --> 00:11:20.000]  有一子賜給我們
[00:11:20.000 --> 00:11:22.000]  政權必擔在他的肩頭上
[00:11:22.000 --> 00:11:24.000]  他名稱為奇妙賊士
[00:11:24.000 --> 00:11:25.000]  全能的神
[00:11:25.000 --> 00:11:26.000]  永在的父和平的君
[00:11:26.000 --> 00:11:28.000]  你聽完這一節你當然很開心
[00:11:28.000 --> 00:11:30.000]  這麼多節之中最舒服的這一節
[00:11:30.000 --> 00:11:32.000]  但是你要明白
[00:11:32.000 --> 00:11:35.000]  之前的經文的鋪排是怎樣的
[00:11:35.000 --> 00:11:37.000]  以至到第六節的出現
[00:11:37.000 --> 00:11:40.000]  成為一個很重要的轉捩點
[00:11:40.000 --> 00:11:43.000]  因為有一鷹孩為我們而生
[00:11:43.000 --> 00:11:45.000]  其實這件事已經發生了
[00:11:45.000 --> 00:11:49.000]  在經文裡面的用詞是發生了
[00:11:49.000 --> 00:11:50.000]  在一到五節
[00:11:50.000 --> 00:11:54.000]  其實神是用第二身的身份出現的
[00:11:54.000 --> 00:11:57.000]  而以塞夏書九章六節的經文裡面
[00:11:57.000 --> 00:12:01.000]  神是以第一身的眾數出現
[00:12:01.000 --> 00:12:02.000]  換句話來說
[00:12:02.000 --> 00:12:03.000]  開始的時候
[00:12:03.000 --> 00:12:06.000]  以塞夏以人民的身份來說話
[00:12:06.000 --> 00:12:09.000]  他站在人民的角度說話
[00:12:09.000 --> 00:12:13.000]  來宣告那個鷹孩被生出來
[00:12:13.000 --> 00:12:14.000]  有趣的地方在這裡
[00:12:14.000 --> 00:12:18.000]  原來以塞夏以人民的父親的身份來說
[00:12:18.000 --> 00:12:20.000]  有一個小孩出生了
[00:12:20.000 --> 00:12:22.000]  但是一般猶太人的父親
[00:12:22.000 --> 00:12:26.000]  就會說自己的兒子或女兒出生的性別
[00:12:26.000 --> 00:12:28.000]  不過在這裡只是說鷹孩
[00:12:28.000 --> 00:12:29.000]  不說男還是女
[00:12:29.000 --> 00:12:32.000]  其實你可能不注意這件事
[00:12:32.000 --> 00:12:35.000]  不過如果你是隔壁屋的朋友
[00:12:35.000 --> 00:12:36.000]  抱孫子
[00:12:36.000 --> 00:12:37.000]  你都會問多一句
[00:12:37.000 --> 00:12:39.000]  兒子還是女兒
[00:12:39.000 --> 00:12:40.000]  這些很正常
[00:12:40.000 --> 00:12:42.000]  但是在經文裡面
[00:12:42.000 --> 00:12:44.000]  他純粹是說鷹孩
[00:12:44.000 --> 00:12:47.000]  而這個鷹孩的出生是象徵著什麼呢
[00:12:47.000 --> 00:12:49.000]  就是勝利
[00:12:49.000 --> 00:12:51.000]  亞述的威脅終止了
[00:12:51.000 --> 00:12:53.000]  所以利塞亞攀望在當時
[00:12:53.000 --> 00:12:56.000]  正正是牽涉到這些問題
[00:12:56.000 --> 00:12:59.000]  而經文用四個名號來形容這個鷹孩
[00:12:59.000 --> 00:13:01.000]  奇妙測試
[00:13:01.000 --> 00:13:02.000]  全能的神
[00:13:02.000 --> 00:13:03.000]  永在的父
[00:13:03.000 --> 00:13:05.000]  和平的君
[00:13:05.000 --> 00:13:07.000]  後面那句你又不看了
[00:13:07.000 --> 00:13:10.000]  政權必擔在他的肩頭上
[00:13:10.000 --> 00:13:12.000]  剛才你如果留心的時候
[00:13:12.000 --> 00:13:13.000]  你會聽到我說
[00:13:13.000 --> 00:13:16.000]  亞述的那些象啊
[00:13:16.000 --> 00:13:18.000]  那些棍啊
[00:13:18.000 --> 00:13:20.000]  那些重握啊
[00:13:20.000 --> 00:13:22.000]  壓在猶太人的肩膊上
[00:13:22.000 --> 00:13:24.000]  大家記不記得
[00:13:24.000 --> 00:13:25.000]  如果你記得的時候
[00:13:25.000 --> 00:13:28.000]  你會發覺原來這個正是經文的對比
[00:13:28.000 --> 00:13:32.000]  就是說猶太人他承受的這些壓迫
[00:13:32.000 --> 00:13:33.000]  這些重握
[00:13:33.000 --> 00:13:35.000]  肩頭上的重擔
[00:13:35.000 --> 00:13:37.000]  當這個鷹孩出生的時候
[00:13:37.000 --> 00:13:41.000]  原來這個鷹孩肩頭上擔的是
[00:13:41.000 --> 00:13:44.000]  那個是從神而來的政權
[00:13:44.000 --> 00:13:46.000]  就是說一個對比就是
[00:13:46.000 --> 00:13:49.000]  以後亞述這個棍啊
[00:13:49.000 --> 00:13:52.000]  或者是那些重握截斷了之後
[00:13:52.000 --> 00:13:54.000]  不單止是一種拯救
[00:13:54.000 --> 00:14:00.000]  還有鷹孩承擔上神的政權的管治
[00:14:00.000 --> 00:14:01.000]  會臨到
[00:14:01.000 --> 00:14:05.000]  你看到那個鷹是另一個層面的
[00:14:05.000 --> 00:14:07.000]  好了
[00:14:07.000 --> 00:14:08.000]  《爾賽書》十四章二十五節
[00:14:08.000 --> 00:14:09.000]  他講到就是
[00:14:09.000 --> 00:14:14.000]  就是在我地上打截亞述人
[00:14:14.000 --> 00:14:16.000]  在我山上將他踐踏
[00:14:16.000 --> 00:14:20.000]  這個就是說亞述到時被神踐踏
[00:14:20.000 --> 00:14:23.000]  這個當然我們今天用字就好像很暴力
[00:14:23.000 --> 00:14:26.000]  但是在舊約聖經常常都是這樣的
[00:14:26.000 --> 00:14:29.000]  就是說神會透過亞述
[00:14:29.000 --> 00:14:31.000]  或者外邦巴比倫都是一樣
[00:14:31.000 --> 00:14:34.000]  你去懲罰猶太人或者以色列人
[00:14:34.000 --> 00:14:39.000]  但是當亞述和巴比倫做得過頭的時候
[00:14:39.000 --> 00:14:41.000]  神又會懲罰他們
[00:14:41.000 --> 00:14:44.000]  這個是舊約聖經的一個常規
[00:14:44.000 --> 00:14:46.000]  常常都出現這些事
[00:14:46.000 --> 00:14:48.000]  因此你會發覺
[00:14:48.000 --> 00:14:52.000]  所有這些在古代近東世界的歷史
[00:14:52.000 --> 00:14:55.000]  就不是哪個神和哪個神打架
[00:14:55.000 --> 00:14:58.000]  就是舊約聖經古代近東很多神明
[00:14:58.000 --> 00:15:02.000]  猶太人就說一切都在神的掌握裏面
[00:15:02.000 --> 00:15:04.000]  他們就會看
[00:15:04.000 --> 00:15:07.000]  為什麼我們會被外族人打下呢
[00:15:07.000 --> 00:15:09.000]  既然我們是神的選民
[00:15:09.000 --> 00:15:11.000]  就因為我們做錯了
[00:15:11.000 --> 00:15:13.000]  好了,難道我們悔改神又不理我們嗎
[00:15:13.000 --> 00:15:16.000]  不是,神又會理我們又會救我們
[00:15:16.000 --> 00:15:21.000]  所以當這些外邦的君王驕傲的時候
[00:15:21.000 --> 00:15:23.000]  神又會處理他們
[00:15:23.000 --> 00:15:25.000]  下次如果有機會
[00:15:25.000 --> 00:15:27.000]  就去到《耳塞俠書》第十章
[00:15:27.000 --> 00:15:30.000]  第十一章正正就是這個訊息
[00:15:30.000 --> 00:15:33.000]  就是亞述做的事太過過濃,驕傲
[00:15:33.000 --> 00:15:37.000]  所以就變成他們會被神踐踏
[00:15:37.000 --> 00:15:39.000]  這個是大家要留心的
[00:15:39.000 --> 00:15:42.000]  他說他的呃必離開以色列人
[00:15:42.000 --> 00:15:48.000]  就是說將來亞述人加在以色列人身上的重呃會離開
[00:15:48.000 --> 00:15:51.000]  他加的重擔必離開他們的肩頭
[00:15:51.000 --> 00:15:54.000]  這個正正就是在說亞述的衰亡
[00:15:54.000 --> 00:15:57.000]  而猶太人就得到釋放
[00:15:57.000 --> 00:16:02.000]  《耳塞俠書》十四章二十五節就提到以色列人肩頭上的重擔
[00:16:02.000 --> 00:16:04.000]  所以大家要留心
[00:16:04.000 --> 00:16:07.000]  肩頭上的重擔在《耳塞俠書》第九章
[00:16:07.000 --> 00:16:09.000]  其實是在說兩種東西
[00:16:09.000 --> 00:16:12.000]  第一種就是亞述人加給他的重呃
[00:16:12.000 --> 00:16:14.000]  第二就是這個鷹孩
[00:16:14.000 --> 00:16:18.000]  他肩頭上承受著神的政權
[00:16:18.000 --> 00:16:20.000]  你明白原來這麼精彩
[00:16:20.000 --> 00:16:23.000]  九章四字提到猶太人所負的重呃
[00:16:23.000 --> 00:16:28.000]  和肩頭上的杖和欺壓他們的人的棍
[00:16:28.000 --> 00:16:30.000]  神現在已經截斷了
[00:16:30.000 --> 00:16:32.000]  這個已經是一個鷹許
[00:16:32.000 --> 00:16:35.000]  就是說神會救這班猶太人
[00:16:35.000 --> 00:16:38.000]  還有神的拯救不單單是
[00:16:38.000 --> 00:16:43.000]  離開了猶太人肩頭上的重擔和重呃
[00:16:43.000 --> 00:16:45.000]  還要賜理想的君王
[00:16:45.000 --> 00:16:47.000]  所以如果我們這樣看的時候
[00:16:47.000 --> 00:16:51.000]  原來尼塞亞的盼望是包含這些意思的
[00:16:51.000 --> 00:16:55.000]  這個已經出生的鷹孩就是未來的君王
[00:16:55.000 --> 00:16:58.000]  肩頭上的不再是重擔了
[00:16:58.000 --> 00:17:00.000]  而是政權
[00:17:00.000 --> 00:17:02.000]  如果你看到這段經文
[00:17:02.000 --> 00:17:04.000]  或者去到這個位置
[00:17:04.000 --> 00:17:07.000]  你會感覺到有一種輕散
[00:17:07.000 --> 00:17:11.000]  如果我們嘗試將這段經文個人化一點
[00:17:11.000 --> 00:17:13.000]  如果你覺得神在跟你說話
[00:17:13.000 --> 00:17:17.000]  就是你肩頭上的重擔會被拿走
[00:17:17.000 --> 00:17:20.000]  而耶穌基督是為你承擔
[00:17:20.000 --> 00:17:22.000]  祂賜的恩典
[00:17:22.000 --> 00:17:24.000]  祂的智慧的政權
[00:17:24.000 --> 00:17:26.000]  祂的權力會臨到你
[00:17:26.000 --> 00:17:28.000]  你說是不是一個很大的安慰
[00:17:28.000 --> 00:17:29.000]  你明白嗎?
[00:17:29.000 --> 00:17:32.000]  如果你要讀經這樣去將祂領受的時候
[00:17:32.000 --> 00:17:33.000]  你就會發覺
[00:17:33.000 --> 00:17:35.000]  哇!精彩!精彩!
[00:17:35.000 --> 00:17:36.000]  第九章第七節說
[00:17:36.000 --> 00:17:39.000]  祂的政權和平安必加增無窮
[00:17:39.000 --> 00:17:42.000]  為什麼在這裡出現這些句子呢?
[00:17:42.000 --> 00:17:47.000]  就是說神會將這些平安和祂的權力
[00:17:47.000 --> 00:17:51.000]  無窮地加增在這個英雄的身上
[00:17:51.000 --> 00:17:55.000]  祂必定在大衛的寶座上治理祂的國
[00:17:55.000 --> 00:18:01.000]  以公平公義使國堅定穩固
[00:18:01.000 --> 00:18:02.000]  這是英許
[00:18:02.000 --> 00:18:04.000]  從今直到永遠
[00:18:04.000 --> 00:18:07.000]  然後下一句更精彩
[00:18:07.000 --> 00:18:11.000]  萬君的耶和華的熱心必成就這件事
[00:18:11.000 --> 00:18:14.000]  這個又是給我們很多的解讀空間
