
[00:00:00.000 --> 00:00:04.400]  今天我們會講一個主題叫做信服神主權
[00:02:18.320 --> 00:02:21.120]  自己藉著他們的行為
[00:02:21.120 --> 00:02:25.760]  可以去得到上帝的拯救
[00:02:25.760 --> 00:02:28.160]  他們不是憑著信心求
[00:02:28.160 --> 00:02:31.760]  而是憑著他們自己的行為去祈求
[00:02:31.760 --> 00:02:34.800]  所以保羅在這三章聖經裏面
[00:02:34.800 --> 00:02:36.000]  再一次去澄清
[00:02:36.000 --> 00:02:38.320]  無論猶太人、無論外邦人
[00:02:38.320 --> 00:02:41.280]  都是同一個拯救的方法
[00:02:41.280 --> 00:02:44.080]  在羅馬書裏面
[00:02:44.080 --> 00:02:45.520]  其實一個很中心的思想
[00:02:45.520 --> 00:02:49.680]  就是上帝為全人類去預備救恩
[00:02:49.680 --> 00:02:53.120]  而這個救恩不是因為人任何的行為
[00:02:53.120 --> 00:02:57.920]  而是出於上帝的呼召和上帝的揀選
[00:02:57.920 --> 00:02:59.440]  外邦人是這樣
[00:02:59.440 --> 00:03:02.720]  猶太人同樣一樣是這樣
[00:03:02.720 --> 00:03:05.360]  在這段經文裏面
[00:03:05.360 --> 00:03:06.960]  保羅去解釋
[00:03:06.960 --> 00:03:08.000]  在這個階段裏面
[00:03:08.000 --> 00:03:11.920]  好像上帝不理猶太人或者以色列人
[00:03:11.920 --> 00:03:14.880]  不同的名字都是講同一班的人
[00:03:14.880 --> 00:03:16.480]  好像不理這一班的人
[00:03:16.480 --> 00:03:18.480]  不理上帝所揀選的選民
[00:03:18.480 --> 00:03:21.200]  上帝的拯救計劃好像對他們來說
[00:03:21.200 --> 00:03:22.720]  好像沒有份一樣
[00:03:22.720 --> 00:03:26.400]  但是保羅在這裏再去解釋
[00:03:26.400 --> 00:03:27.440]  在這三章裏面
[00:03:27.440 --> 00:03:30.400]  其實上帝在以色列人當中
[00:03:30.400 --> 00:03:33.280]  仍然有他的拯救計劃
[00:03:33.280 --> 00:03:35.760]  在這裏可以說去解釋
[00:03:35.760 --> 00:03:41.760]  上帝的揀選和上帝的拯救沒有落空
[00:03:41.760 --> 00:03:43.280]  無論對外邦人
[00:03:43.280 --> 00:03:44.800]  無論對猶太人
[00:03:44.800 --> 00:03:47.760]  都要成就上帝的心意
[00:03:47.760 --> 00:03:51.520]  或者在這裏保羅講一個奧秘
[00:03:51.520 --> 00:03:56.400]  就是因為以色列人的蒙蔽
[00:03:56.400 --> 00:03:57.920]  他們自己的過犯
[00:03:57.920 --> 00:04:00.000]  救恩就臨到外邦人
[00:04:00.000 --> 00:04:01.760]  但是也都是這樣
[00:04:01.760 --> 00:04:04.480]  上帝都藉著外邦人
[00:04:04.480 --> 00:04:07.360]  去激勵一班以色列人去發奮
[00:04:07.360 --> 00:04:08.480]  使他們回轉
[00:04:08.480 --> 00:04:11.120]  接受上帝為他們預備的救恩
[00:04:11.120 --> 00:04:14.640]  這個也是上帝永恆計劃的一部分
[00:04:14.640 --> 00:04:19.760]  在羅馬書第九章的第一至五節
[00:04:19.760 --> 00:04:25.840]  講出了保羅對以色列人的一種心裏的感受
[00:04:25.840 --> 00:04:29.680]  在保羅出來傳道的時候
[00:04:29.680 --> 00:04:32.640]  很多的猶太人去反對他和拒絕他
[00:04:32.640 --> 00:04:34.160]  在人來說
[00:04:34.160 --> 00:04:38.000]  可以說究竟保羅怎樣去看自己的同胞
[00:04:38.000 --> 00:04:41.840]  怎樣去看這班反對他的人呢
[00:04:41.840 --> 00:04:44.400]  可能在一般人來說
[00:04:44.400 --> 00:04:45.680]  保羅說我對你們這麼好
[00:04:45.680 --> 00:04:49.280]  但是你們仍然置我於死地
[00:04:49.280 --> 00:04:52.080]  將我抓到監獄裏面
[00:04:52.080 --> 00:04:58.480]  但是保羅對自己的同胞完全沒有嫌棄
[00:04:58.480 --> 00:05:00.000]  或者敵對裏面
[00:05:00.000 --> 00:05:02.640]  其實他為了自己的同胞
[00:05:02.640 --> 00:05:06.720]  以色列人能夠同樣得到這個救恩
[00:05:06.720 --> 00:05:08.240]  他很心急
[00:05:08.240 --> 00:05:13.120]  他每天都希望他自己更多的同胞能夠得到上帝的拯救
[00:05:13.120 --> 00:05:15.040]  保羅在這裏說
[00:05:15.040 --> 00:05:20.080]  如果我的同胞能夠得到這個救恩
[00:05:20.080 --> 00:05:22.320]  就算我得不到這個救恩
[00:05:22.320 --> 00:05:24.000]  我和上帝基督分離
[00:05:24.000 --> 00:05:25.280]  我都願意
[00:05:25.280 --> 00:05:27.200]  其實保羅在這裏說出
[00:05:27.200 --> 00:05:30.800]  他對自己的同胞這一份的愛
[00:05:30.800 --> 00:05:34.240]  他對敵對他的人沒有一個憎恨
[00:05:34.240 --> 00:05:40.320]  他存著一份真是很坦誠或者很真摯的愛
[00:05:40.320 --> 00:05:44.080]  希望他自己的同胞能夠得著這個福音
[00:05:44.080 --> 00:05:47.840]  如同他向外國人傳講這個救恩的時候
[00:05:47.840 --> 00:05:50.880]  有很多人得著這個救恩一樣
[00:05:50.880 --> 00:05:52.720]  在第四到第五節
[00:05:52.720 --> 00:05:53.920]  保羅再說
[00:05:53.920 --> 00:05:55.920]  其實上帝在以色列人當中
[00:05:55.920 --> 00:05:59.280]  是有一個很特別的拯救計劃
[00:05:59.280 --> 00:06:01.120]  以色列人是很有福分的
[00:06:01.120 --> 00:06:02.400]  保羅在這裏說
[00:06:02.400 --> 00:06:04.640]  為何你們叫做以色列人呢?
[00:06:04.640 --> 00:06:07.280]  以色列人這個名字
[00:06:07.280 --> 00:06:11.200]  是上帝去揀選你們的祖宗的時候
[00:06:11.200 --> 00:06:14.640]  賜給你們的一個名字
[00:06:14.640 --> 00:06:18.320]  這個名字本身已經代表著上帝對你們的愛
[00:06:18.320 --> 00:06:23.920]  對你們的揀選和對你們很多的看顧在當中
[00:06:23.920 --> 00:06:26.960]  以色列這三個名字也提醒
[00:06:26.960 --> 00:06:29.280]  是上帝和你們納約
[00:06:29.280 --> 00:06:31.840]  你們蒙受這個福分
[00:06:31.840 --> 00:06:33.680]  在這裏保羅說
[00:06:33.680 --> 00:06:38.480]  你們因著這個揀選的民族
[00:06:38.480 --> 00:06:39.840]  你們很有福分
[00:06:39.840 --> 00:06:42.720]  保羅在這裏列出了很多七八樣的福氣
[00:06:42.720 --> 00:06:44.720]  你們有兒子的名分
[00:06:44.720 --> 00:06:46.240]  你們有榮耀
[00:06:46.240 --> 00:06:49.680]  上帝和你們納下很多的約
[00:06:49.680 --> 00:06:53.040]  接著上帝設下律法讓你們遵守
[00:06:53.040 --> 00:06:57.440]  也教你們有很多敬拜上帝的禮儀
[00:06:57.440 --> 00:06:59.360]  讓你們藉著不同的方式
[00:06:59.360 --> 00:07:01.200]  可以去敬拜上帝
[00:07:01.200 --> 00:07:03.440]  上帝也給予你們許多的應許
[00:07:03.440 --> 00:07:07.200]  保羅在這裏列出了很多的福分給以色列人
[00:07:07.200 --> 00:07:09.360]  所以保羅提醒以色列人
[00:07:09.360 --> 00:07:11.440]  其實你們是很有福分的
[00:07:11.440 --> 00:07:14.560]  接著保羅提醒你們更有福分的是什麼呢?
[00:07:14.560 --> 00:07:16.320]  就是按肉身說
[00:07:16.320 --> 00:07:19.040]  基督是從以色列人出來的
[00:07:19.040 --> 00:07:20.400]  基督是誰呢?
[00:07:20.400 --> 00:07:24.240]  就是上帝差派來地上拯救每一個人
[00:07:24.240 --> 00:07:26.720]  拯救世人的那一位救主
[00:07:26.720 --> 00:07:31.120]  如果救主是從你們這個民族裏面出來
[00:07:31.120 --> 00:07:33.360]  是不是很有福氣呢?
[00:07:33.360 --> 00:07:38.400]  但是以色列人他們不去珍惜這份福分
[00:07:38.400 --> 00:07:43.120]  反而將這位來到拯救世人的主
[00:07:43.120 --> 00:07:45.200]  被釘在十字架上
[00:07:45.200 --> 00:07:47.680]  當時以色列人不明白
[00:07:47.680 --> 00:07:49.440]  上帝揀選他們
[00:07:49.440 --> 00:07:52.000]  給他們的福分是何等的大
[00:07:52.000 --> 00:07:54.400]  接著在第六至第八節
[00:07:54.400 --> 00:07:56.240]  保羅再繼續說
[00:07:56.240 --> 00:07:59.200]  上帝是一個信實的上帝
[00:07:59.200 --> 00:08:00.880]  因為在以色列來說
[00:08:00.880 --> 00:08:04.400]  上帝為什麼不揀選外邦人
[00:08:04.400 --> 00:08:07.120]  不揀選我們猶太人呢?
[00:08:07.120 --> 00:08:11.600]  你曾經說過你要賜福給我們以色列人
[00:08:11.600 --> 00:08:14.720]  但是現在竟然
[00:08:14.720 --> 00:08:16.800]  舊恩臨到外邦人
[00:08:16.800 --> 00:08:18.960]  從保羅的角度去看
[00:08:18.960 --> 00:08:23.120]  究竟上帝的信實有沒有失去呢?
[00:08:23.120 --> 00:08:24.640]  其實保羅說沒有
[00:08:24.640 --> 00:08:27.760]  上帝的信實仍然在
[00:08:27.760 --> 00:08:29.040]  無論在外邦人
[00:08:29.040 --> 00:08:31.040]  無論在猶太人當中
[00:08:31.040 --> 00:08:36.640]  上帝的計劃是要拯救地上每一個人
[00:08:36.640 --> 00:08:41.600]  可以說猶太人他們以為
[00:08:41.600 --> 00:08:43.200]  我是神的選民
[00:08:43.200 --> 00:08:47.120]  我就可以得著上帝的拯救
[00:08:47.120 --> 00:08:48.560]  我的身份
[00:08:48.560 --> 00:08:52.160]  我一出生就是被上帝所拯救的一個人
[00:08:52.160 --> 00:08:54.880]  但是保羅在這裡說
[00:08:54.880 --> 00:08:55.680]  不是的
[00:08:55.680 --> 00:08:58.720]  我們不是按照肉身的身份
[00:08:58.720 --> 00:09:00.720]  去得著上帝的拯救
[00:09:00.720 --> 00:09:02.400]  保羅在這裡說
[00:09:02.400 --> 00:09:08.960]  我們得著拯救是因為上帝的揀選
[00:09:08.960 --> 00:09:12.000]  所以保羅在這裡說
[00:09:12.000 --> 00:09:15.600]  上帝揀選的這個原則
[00:09:15.600 --> 00:09:17.600]  保羅在這裡說
[00:09:17.600 --> 00:09:19.360]  揀選和上帝的主權
[00:09:19.360 --> 00:09:21.360]  是從一個整個國家
[00:09:21.360 --> 00:09:23.040]  和上帝計劃裡面
[00:09:23.040 --> 00:09:25.440]  去看上帝的揀選
[00:09:25.440 --> 00:09:28.320]  這個原則
[00:09:28.320 --> 00:09:30.960]  所以我們不要從一個個人
[00:09:30.960 --> 00:09:32.800]  上帝是否揀誰得著
[00:09:32.800 --> 00:09:33.840]  或不是誰得著
[00:09:33.840 --> 00:09:35.600]  保羅在這裡不是討論這個問題
[00:09:35.600 --> 00:09:36.960]  他主要是討論
[00:09:36.960 --> 00:09:39.840]  上帝作成他救恩的計劃
[00:09:39.840 --> 00:09:41.840]  究竟用的是什麼方法
[00:09:41.840 --> 00:09:44.640]  是用一個上帝自己揀選的
[00:09:44.640 --> 00:09:46.640]  一個很重要的原則
[00:09:46.640 --> 00:09:48.640]  保羅在這裡繼續說
[00:09:48.640 --> 00:09:51.040]  什麼是真正的以色列人呢?
[00:09:51.040 --> 00:09:54.880]  真正的以色列人不是肉身生出來的
[00:09:54.880 --> 00:09:55.680]  我就是以色列人
[00:09:55.680 --> 00:09:58.400]  保羅說真正的以色列人
[00:09:58.400 --> 00:10:00.960]  是一群真正上帝的選民
[00:10:00.960 --> 00:10:04.640]  接著保羅在這裡繼續說
[00:10:04.640 --> 00:10:07.680]  什麼是真正的以色列人
[00:10:07.680 --> 00:10:09.520]  保羅帶出一個很重要的觀念
[00:10:09.520 --> 00:10:11.040]  就是一個應許
[00:10:11.040 --> 00:10:14.560]  上帝曾經應許阿伯拉罕的後裔
[00:10:14.560 --> 00:10:17.440]  能夠得著福氣
[00:10:17.440 --> 00:10:18.720]  但是在現實來說
[00:10:18.720 --> 00:10:21.040]  可以說阿伯拉罕的後裔
[00:10:21.040 --> 00:10:24.880]  未真正得著各方面的
[00:10:24.880 --> 00:10:26.400]  不同方面的福氣
[00:10:26.400 --> 00:10:29.040]  但是上帝說是沒有落空
[00:10:29.040 --> 00:10:32.880]  上帝說應許阿伯拉罕的後裔
[00:10:32.880 --> 00:10:34.880]  必然蒙福
[00:10:34.880 --> 00:10:37.920]  這個後裔是指被揀選的人
[00:10:37.920 --> 00:10:40.720]  現在以色列人有很多人不相信
[00:10:40.720 --> 00:10:44.560]  他們表明他們不是真正的後裔
[00:10:44.560 --> 00:10:50.640]  他們雖然有肉身的身份
[00:10:50.640 --> 00:10:51.840]  阿伯拉罕的後裔
[00:10:51.840 --> 00:10:54.560]  但是保羅說真正的阿伯拉罕的後裔
[00:10:54.560 --> 00:10:56.560]  是從屬靈的層面
[00:10:56.560 --> 00:10:58.320]  從信心的層面
[00:10:58.320 --> 00:11:01.840]  去表示我們是不是真正的阿伯拉罕的後裔
[00:11:01.840 --> 00:11:08.240]  所以保羅帶出了一個更高的層面
[00:11:08.240 --> 00:11:10.960]  從信仰的角度去看
[00:11:10.960 --> 00:11:14.560]  哪一個才是真正的阿伯拉罕的後裔呢?
[00:11:14.560 --> 00:11:21.840]  接著保羅再從歷史上去講出這個教訓
[00:11:21.840 --> 00:11:24.640]  在這裡去講
[00:11:24.640 --> 00:11:28.080]  以撒的出生
[00:11:28.080 --> 00:11:30.480]  以撒的出生是很特別的
[00:11:30.480 --> 00:11:35.600]  以撒出生是上帝應許阿伯拉罕
[00:11:35.600 --> 00:11:38.000]  你說他在年老的時候
[00:11:38.000 --> 00:11:40.000]  你會生一個兒子
[00:11:40.000 --> 00:11:42.320]  阿伯拉罕有兩個兒子
[00:11:42.320 --> 00:11:45.520]  有以撒瑪利和以撒
[00:11:45.520 --> 00:11:48.000]  但是以撒瑪利是阿伯拉罕
[00:11:48.000 --> 00:11:52.800]  也是從他的皮類而生的一個孩子
[00:11:52.800 --> 00:11:54.800]  也是阿伯拉罕的後裔
[00:11:54.800 --> 00:11:56.800]  但是聖經說
[00:11:56.800 --> 00:11:59.200]  唯有以撒
[00:11:59.200 --> 00:12:03.360]  上帝應許阿伯拉罕要生以撒
[00:12:03.360 --> 00:12:06.240]  所以以撒是憑應許而生
[00:12:06.240 --> 00:12:08.240]  這是一個歷史的事實
[00:12:08.240 --> 00:12:09.600]  是上帝的應許
[00:12:09.600 --> 00:12:12.480]  不是說育身的身份
[00:12:12.480 --> 00:12:13.600]  從育身的角度
[00:12:13.600 --> 00:12:19.680]  以撒和以撒瑪利都是阿伯拉罕的兒子
[00:12:19.680 --> 00:12:21.680]  但是保羅在這裡說
[00:12:21.680 --> 00:12:23.520]  從育身去講是
[00:12:23.520 --> 00:12:25.520]  但是從應許的角度
[00:12:25.520 --> 00:12:27.840]  以撒的身份是很獨特
[00:12:27.840 --> 00:12:30.320]  因為有上帝的應許在裡面
[00:12:30.320 --> 00:12:32.720]  接著保羅再去講
[00:12:32.720 --> 00:12:36.800]  以撒和利伯加生的兒子
[00:12:36.800 --> 00:12:44.240]  有雅各和他的大的兒子
[00:12:44.240 --> 00:12:48.800]  在這裡保羅再去講出
[00:12:48.800 --> 00:12:54.240]  當利伯加去生雅各和生以素的時候
[00:12:54.240 --> 00:12:58.560]  這兩個都是以撒的兒子
[00:12:58.560 --> 00:13:01.360]  但是上帝揀選了雅各
[00:13:01.360 --> 00:13:02.800]  完成他的工作
[00:13:02.800 --> 00:13:04.800]  這是揀選的行動
[00:13:04.800 --> 00:13:06.800]  未生下來
[00:13:06.800 --> 00:13:08.800]  都未作過好事或壞事
[00:13:08.800 --> 00:13:10.400]  已經被揀選
[00:13:10.400 --> 00:13:12.400]  所以一開始
[00:13:12.400 --> 00:13:13.680]  保羅就說
[00:13:13.680 --> 00:13:15.280]  上帝揀選了雅各
[00:13:15.280 --> 00:13:20.960]  揀選了雅各成為了成就他工作的一個很重要的器皿
[00:13:20.960 --> 00:13:24.480]  揀選的原則是按上帝自己的意思
[00:13:24.480 --> 00:13:27.120]  和他的旨意和目的
[00:13:27.120 --> 00:13:29.120]  不是因為人的行為
[00:13:29.120 --> 00:13:32.320]  在這裡說將來大的要服侍小的
[00:13:32.320 --> 00:13:34.000]  從人間角度
[00:13:34.000 --> 00:13:35.520]  以素是大的
[00:13:35.520 --> 00:13:37.520]  雅各是小的
[00:13:37.520 --> 00:13:39.840]  應該是小的服侍大的
[00:13:39.840 --> 00:13:45.360]  但是在這裡上帝說將來大的要服侍小的
[00:13:45.360 --> 00:13:51.520]  在這裡講出了上帝揀選的一個很重要的原則
[00:13:51.520 --> 00:13:55.120]  所以不是因為人做了什麼事的結果
[00:13:55.120 --> 00:13:55.680]  不是
[00:13:55.680 --> 00:14:00.160]  是因為自己顯明上帝揀選的旨意
[00:14:00.160 --> 00:14:03.040]  在上帝的恩典裡面他揀選了雅各
[00:14:03.040 --> 00:14:07.040]  神童亞伯拉納約繼續在雅各身上
[00:14:07.040 --> 00:14:09.680]  不是因為雅各有什麼好處
[00:14:09.680 --> 00:14:12.000]  不是因為他的行為有什麼好處
[00:14:12.000 --> 00:14:12.640]  不是
[00:14:12.640 --> 00:14:16.720]  是完全出於上帝自己的揀選和憐憫和慈愛
[00:14:16.720 --> 00:14:20.160]  在他出生之前就已經揀選了他
[00:14:20.160 --> 00:14:22.640]  保羅仍強調
[00:14:22.640 --> 00:14:27.680]  保羅在這裡不是在講一個個人得救不得救的問題
[00:14:27.680 --> 00:14:29.120]  保羅只是在講
[00:14:29.120 --> 00:14:32.160]  上帝如何在人類歷史裡面
[00:14:32.160 --> 00:14:34.720]  按照他自己揀選的原則
[00:14:34.720 --> 00:14:39.120]  去成就他自己的拯救、救恩的一個計劃
[00:14:39.120 --> 00:14:43.840]  當初上帝藉著他的旨意揀選了雅各
[00:14:43.840 --> 00:14:48.800]  現在也是按照他的旨意揀選了外邦人
[00:14:48.800 --> 00:14:53.760]  將來上帝也同樣會去揀選外邦人
[00:14:53.760 --> 00:14:57.440]  以色列人整個群體都歸向上帝
[00:14:57.440 --> 00:14:59.680]  可以說保羅一直在講
[00:14:59.680 --> 00:15:01.440]  在這個階段裡面
[00:15:01.440 --> 00:15:04.400]  上帝的確不是揀選猶太人
[00:15:04.400 --> 00:15:09.360]  成就他將福音傳遍世界的計劃
[00:15:09.360 --> 00:15:10.880]  上帝揀選了外邦人
[00:15:10.880 --> 00:15:13.840]  因著以色列人的不信
[00:15:13.840 --> 00:15:17.200]  所以上帝將責任交給外邦人
[00:15:17.200 --> 00:15:19.600]  讓這個福音直著外邦人
[00:15:19.600 --> 00:15:22.960]  去傳到世界不同的地方當中
[00:15:22.960 --> 00:15:26.480]  在這裡保羅用了一句話
[00:15:26.480 --> 00:15:28.720]  「我要憐憫誰就憐憫誰
[00:15:28.720 --> 00:15:31.600]  要體恤誰就體恤誰」
[00:15:31.600 --> 00:15:34.320]  保羅在這裡去顯明
[00:15:34.320 --> 00:15:37.200]  可以說他講一節經文
[00:15:37.200 --> 00:15:41.760]  要顯出上帝有絕對的權柄和自由
[00:15:41.760 --> 00:15:45.360]  他向誰施行憐憫就向誰施行憐憫
[00:15:45.360 --> 00:15:49.680]  沒有人可以過問上帝的作為
[00:15:49.680 --> 00:15:52.400]  為什麼你不敢做
[00:15:52.400 --> 00:15:54.560]  保羅說這是上帝的權柄
[00:15:54.560 --> 00:15:55.840]  上帝的主權
[00:15:55.840 --> 00:15:57.920]  是他自己揀選的原則
[00:15:57.920 --> 00:15:59.680]  我們唯一可以做的
[00:15:59.680 --> 00:16:04.000]  仰望上帝的心旨意
[00:16:04.000 --> 00:16:09.440]  仰望這個絕對擁有權柄的主
[00:16:09.440 --> 00:16:12.960]  在第十四至第十八節
[00:16:12.960 --> 00:16:15.040]  可能當時有人問
[00:16:15.040 --> 00:16:17.760]  有些不蒙揀選的人是不是不公平
[00:16:17.760 --> 00:16:20.720]  上帝的揀選是不是不公平
[00:16:20.720 --> 00:16:23.680]  保羅說絕對沒有
[00:16:23.680 --> 00:16:26.400]  上帝絕對不會有不公平
[00:16:26.400 --> 00:16:29.600]  這是一個很強烈的否定
[00:16:29.600 --> 00:16:31.680]  今天可以說
[00:16:31.680 --> 00:16:32.720]  今天的人
[00:16:32.720 --> 00:16:35.520]  不論是猶太人或者外邦人
[00:16:35.520 --> 00:16:38.400]  都好像摩西時代和以色列人一樣
[00:16:38.400 --> 00:16:39.680]  同樣犯了罪
[00:16:39.680 --> 00:16:41.680]  我們都應該受到刑罰
[00:16:41.680 --> 00:16:43.920]  所以從上帝的角度去看
[00:16:43.920 --> 00:16:45.760]  無論他怎麼去待人
[00:16:45.760 --> 00:16:46.880]  怎麼去對人
[00:16:46.880 --> 00:16:49.440]  其實都沒有不公平
[00:16:49.440 --> 00:16:50.480]  上帝什麼都不做
[00:16:50.480 --> 00:16:51.520]  都沒有不公平
[00:16:51.520 --> 00:16:54.880]  因為這是人應當要受的刑罰
[00:16:54.880 --> 00:16:59.760]  但現在上帝卻按照他的揀選
[00:16:59.760 --> 00:17:02.560]  向人施憐憫
[00:17:02.560 --> 00:17:06.480]  和當日他向摩西施憐憫一樣
[00:17:06.480 --> 00:17:10.400]  因為他是一個私人憐憫的上帝
[00:17:10.400 --> 00:17:13.280]  所以其實保羅在經文裡面
[00:17:13.280 --> 00:17:15.840]  其實帶出了上帝的絕對主權
[00:17:15.840 --> 00:17:18.560]  是為要彰顯他的憐憫
[00:17:18.560 --> 00:17:21.120]  他要憐憫誰就憐憫誰
[00:17:21.120 --> 00:17:24.800]  不是人自己的努力
[00:17:24.800 --> 00:17:26.320]  或者你的願望
[00:17:26.320 --> 00:17:27.440]  我怎麼去努力
[00:17:27.440 --> 00:17:28.720]  就可以得到上帝的憐憫
[00:17:28.720 --> 00:17:29.360]  不是
[00:17:29.360 --> 00:17:30.400]  保羅在這裡說
[00:17:30.400 --> 00:17:32.400]  不是因為人的主動做什麼
[00:17:32.400 --> 00:17:33.200]  基本上
[00:17:33.200 --> 00:17:35.440]  而是因為上帝自己主動
[00:17:35.440 --> 00:17:37.520]  去施這個憐憫
[00:17:37.520 --> 00:17:40.320]  人才可以得著這一份憐憫
[00:17:40.320 --> 00:17:42.880]  這是上帝的主權
[00:17:42.880 --> 00:17:44.160]  在這裡
[00:17:44.160 --> 00:17:45.920]  保羅再繼續去說
[00:17:45.920 --> 00:17:47.120]  在聖經上說
[00:17:47.120 --> 00:17:50.400]  上帝已經在法老和摩西的身上
[00:17:50.400 --> 00:17:54.240]  顯明了他這個憐憫和大能
[00:17:54.240 --> 00:17:56.800]  在以色列人進入埃及的過程當中
[00:17:56.800 --> 00:17:58.400]  他降下了十災
[00:17:58.400 --> 00:18:01.440]  在過程當中法老他不肯悔改
[00:18:01.440 --> 00:18:03.200]  他的心很剛硬
[00:18:03.200 --> 00:18:06.560]  上帝就容讓他的心去剛硬
[00:18:06.560 --> 00:18:12.160]  然後他就向法老和埃及地施下更大的刑罰
[00:18:12.160 --> 00:18:15.200]  顯出了上帝的大能
[00:18:15.200 --> 00:18:16.880]  他是一個憐憫的上帝
[00:18:16.880 --> 00:18:19.200]  但是他也是一個公義的上帝
[00:18:19.200 --> 00:18:23.520]  對剛硬背棄的人會施行審判
[00:18:23.520 --> 00:18:24.400]  另一方面
[00:18:24.400 --> 00:18:31.040]  上帝也將他的憐憫施給一些願意拯救的一班人
[00:18:31.040 --> 00:18:36.080]  所以上帝的公義和憐憫並不衝突
[00:18:36.080 --> 00:18:41.200]  上帝的能力顯在埃及人受的災害當中
[00:18:41.200 --> 00:18:44.080]  目的是要拯救以色列人
[00:18:44.080 --> 00:18:47.360]  其實上帝的名字
[00:18:47.360 --> 00:18:50.160]  也代表上帝的一些屬性
[00:18:50.160 --> 00:18:54.800]  上帝要藉著法老顯出他的大能
[00:18:54.800 --> 00:18:56.720]  他要拯救以色列人
[00:18:56.720 --> 00:19:00.480]  最終的目的是要讓他的名被傳開
[00:19:00.480 --> 00:19:04.480]  使更多人知道上帝是那位施行拯救
[00:19:04.480 --> 00:19:08.960]  和願意賜下憐憫的那一位主
[00:19:08.960 --> 00:19:13.440]  在這裡保羅帶出
[00:19:13.440 --> 00:19:15.920]  我們看上帝的主權的時候
[00:19:15.920 --> 00:19:21.120]  我們不是單單從個人
[00:19:21.120 --> 00:19:23.280]  上帝揀選誰得救誰不得救
[00:19:23.280 --> 00:19:23.840]  其實不是
[00:19:23.840 --> 00:19:24.880]  保羅只是說
[00:19:24.880 --> 00:19:27.280]  因著上帝揀選的憐憫
[00:19:27.280 --> 00:19:29.760]  在一個罪惡的世界裡面
[00:19:29.760 --> 00:19:33.760]  上帝藉著在不同階段裡面
[00:19:33.760 --> 00:19:34.960]  藉著不同的群體
[00:19:34.960 --> 00:19:37.920]  去成就上帝這個永恆的計劃
[00:19:37.920 --> 00:19:40.400]  和這個永恆的救恩
[00:19:40.400 --> 00:19:44.640]  所以他講上帝的權柄或主權的時候
[00:19:44.640 --> 00:19:49.120]  其實是強調了他有一個施行憐憫的那位主
[00:19:49.120 --> 00:19:52.960]  但同時他也會對罪惡私人的審判
