
[00:00:00.000 --> 00:00:03.000]  各位電影姊妹,我們今天是唐慶的時間
[00:03:12.000 --> 00:03:15.000]  當保羅講述他領受這份恩典的時候
[00:03:15.000 --> 00:03:18.000]  當保羅說他得到這份恩典的時候
[00:03:18.000 --> 00:03:21.000]  他特別強調這份恩典是我們不配得的
[00:03:21.000 --> 00:03:24.000]  他特別強調這份恩典是我們不配得的
[00:03:24.000 --> 00:03:28.000]  他說我們最不配得恩典的人
[00:03:28.000 --> 00:03:30.000]  我們都是最不配得恩典的人
[00:03:30.000 --> 00:03:33.000]  所以你記得我們剛才讀到聖經哥林多前書的時候
[00:03:33.000 --> 00:03:36.000]  所以我們剛才讀到哥林多前書的時候
[00:03:36.000 --> 00:03:38.000]  本來就提到福音的內容
[00:03:38.000 --> 00:03:39.000]  本來就提到福音的內容
[00:03:39.000 --> 00:03:40.000]  保羅提到福音的內容
[00:03:40.000 --> 00:03:41.000]  提到聖經說
[00:03:41.000 --> 00:03:44.000]  就是基督照聖經所說
[00:03:44.000 --> 00:03:45.000]  為我們的罪死了
[00:03:45.000 --> 00:03:46.000]  為我們的罪死了
[00:03:46.000 --> 00:03:47.000]  而且埋葬了
[00:03:47.000 --> 00:03:48.000]  又照聖經所說
[00:03:48.000 --> 00:03:50.000]  第三天復活了
[00:03:50.000 --> 00:03:53.000]  也顯給了很多的使徒看
[00:03:53.000 --> 00:03:55.000]  聖經一直強調
[00:03:55.000 --> 00:03:59.000]  這個福音是基於主耶穌基督的受死和復活
[00:03:59.000 --> 00:04:00.000]  聖經強調
[00:04:00.000 --> 00:04:04.000]  這個福音是基於主耶穌的受死和復活
[00:04:04.000 --> 00:04:07.000]  而這個復活是向我們顯明出來的
[00:04:07.000 --> 00:04:10.000]  而這個復活是向我們顯明出來的
[00:04:10.000 --> 00:04:11.000]  而當時的保羅
[00:04:11.000 --> 00:04:15.000]  他是親自見到主耶穌的復活
[00:04:15.000 --> 00:04:18.000]  而當時的保羅是親眼看見了主耶穌的復活
[00:04:18.000 --> 00:04:23.000]  我們今天心靈裏面也都經歷了神的復活能力
[00:04:23.000 --> 00:04:25.000]  在我們生命當中彰顯出來
[00:04:25.000 --> 00:04:29.000]  我們今天也經歷了主耶穌的恩典
[00:04:29.000 --> 00:04:32.000]  祂的復活在我們的生命中彰顯出來
[00:04:32.000 --> 00:04:33.000]  但是保羅還講了一件事情
[00:04:33.000 --> 00:04:35.000]  但保羅也說了一件
[00:04:35.000 --> 00:04:40.000]  他說我是一個未到產期而生的人
[00:04:40.000 --> 00:04:44.000]  保羅提到他是如同未到產期而生的人一般
[00:04:44.000 --> 00:04:46.000]  在眾使徒當中是最少的
[00:04:46.000 --> 00:04:47.000]  在眾使徒當中是最小的
[00:04:47.000 --> 00:04:49.000]  甚至不配稱為使徒
[00:04:49.000 --> 00:04:51.000]  甚至不配稱為使徒
[00:04:51.000 --> 00:04:52.000]  為什麼呢
[00:04:52.000 --> 00:04:55.000]  因為他曾經逼迫教會
[00:04:55.000 --> 00:04:57.000]  因為他曾經逼迫教會
[00:04:57.000 --> 00:05:00.000]  當保羅說到他是未到產期而生
[00:05:00.000 --> 00:05:03.000]  保羅說他未到產期而生
[00:05:03.000 --> 00:05:06.000]  不單單說他好像是未足月出世
[00:05:06.000 --> 00:05:09.000]  好像未足月就出生
[00:05:09.000 --> 00:05:12.000]  更加描寫他好像是怪胎
[00:05:12.000 --> 00:05:15.000]  而且這種描寫主要是說他像一種怪胎
[00:05:15.000 --> 00:05:20.000]  好像是在未出生前夭折的一種狀況
[00:05:20.000 --> 00:05:24.000]  或者像出生前已經夭折的這種狀態
[00:05:24.000 --> 00:05:27.000]  他是不可能不應該健康地出生
[00:05:27.000 --> 00:05:30.000]  他是不可能不應該健康地出生
[00:05:30.000 --> 00:05:32.000]  因為他從前逼迫神的教會
[00:05:32.000 --> 00:05:34.000]  因為他從前逼迫神的教會
[00:05:34.000 --> 00:05:36.000]  當你讀到《史磊含著》的時候
[00:05:36.000 --> 00:05:38.000]  你會記得亞娜尼亞的故事
[00:05:38.000 --> 00:05:41.000]  剛才我們也讀到了亞娜尼亞的故事
[00:05:41.000 --> 00:05:46.000]  亞娜尼亞蒙神的吩咐去幫助保羅
[00:05:46.000 --> 00:05:48.000]  她蒙神的吩咐去幫助保羅
[00:05:48.000 --> 00:05:50.000]  讓她眼睛再見光明
[00:05:50.000 --> 00:05:52.000]  讓她眼睛重見光明
[00:05:52.000 --> 00:05:54.000]  但是亞娜尼亞接受不了這個差事
[00:05:54.000 --> 00:05:57.000]  但亞娜尼亞不能接受這個差事
[00:05:57.000 --> 00:06:00.000]  因為保羅本身曾經逼迫神的教會
[00:06:00.000 --> 00:06:03.000]  因為保羅曾經逼迫神的教會
[00:06:03.000 --> 00:06:05.000]  去苦害很多的聖徒
[00:06:05.000 --> 00:06:07.000]  苦害很多的聖徒
[00:06:07.000 --> 00:06:08.000]  所以他深深感受到
[00:06:08.000 --> 00:06:10.000]  這個人不值得上帝來憐憫他
[00:06:10.000 --> 00:06:13.000]  所以他說這個人不值得上帝來憐憫他
[00:06:13.000 --> 00:06:17.000]  是神直接來要求亞娜尼亞你去吧
[00:06:17.000 --> 00:06:20.000]  是神直接來要求亞娜尼亞你去吧
[00:06:20.000 --> 00:06:24.000]  也表明上帝仍然願意接納這個人
[00:06:24.000 --> 00:06:27.000]  這也表明上帝仍然願意接受這個人
[00:06:27.000 --> 00:06:30.000]  當然保羅更加清楚知道自己的過去
[00:06:30.000 --> 00:06:32.000]  保羅很清楚地知道自己的過去
[00:06:32.000 --> 00:06:35.000]  所以聖經在26章《史磊含著》裡面
[00:06:35.000 --> 00:06:37.000]  保羅自己直接講出
[00:06:37.000 --> 00:06:40.000]  所以在26章保羅自己說
[00:06:40.000 --> 00:06:41.000]  你留意聖經
[00:06:41.000 --> 00:06:43.000]  請留意聖經
[00:06:43.000 --> 00:06:46.000]  聖話道他自己所做的事是什麼
[00:06:46.000 --> 00:06:48.000]  他做的是什麼事呢
[00:06:48.000 --> 00:06:50.000]  他說我把很多聖徒囚在監獄
[00:06:50.000 --> 00:06:51.000]  他們被殺
[00:06:51.000 --> 00:06:53.000]  我都出名定案
[00:06:53.000 --> 00:06:55.000]  站出來支持這件事
[00:06:55.000 --> 00:06:57.000]  在國會堂我屢次用刑
[00:06:57.000 --> 00:07:00.000]  強迫他們說褻瀆的話
[00:07:00.000 --> 00:07:03.000]  有份愛惱恨他們追逼他們
[00:07:03.000 --> 00:07:05.000]  也愛邦的誠一
[00:07:05.000 --> 00:07:08.000]  仍然一路逼迫神的教會
[00:07:08.000 --> 00:07:12.000]  仍然一路逼迫神的教會
[00:07:12.000 --> 00:07:14.000]  各位靈姐妹
[00:07:14.000 --> 00:07:15.000]  或者你會覺得
[00:07:15.000 --> 00:07:19.000]  我都未必好像掃羅這樣
[00:07:19.000 --> 00:07:22.000]  大家可能覺得我未必像掃羅這樣
[00:07:22.000 --> 00:07:25.000]  我未信主之前我都循規蹈矩
[00:07:25.000 --> 00:07:28.000]  信主之前我也循規蹈矩
[00:07:28.000 --> 00:07:29.000]  後來都信耶穌
[00:07:29.000 --> 00:07:32.000]  後來也信了耶穌了
[00:07:32.000 --> 00:07:34.000]  你想深一層
[00:07:34.000 --> 00:07:36.000]  你再想深一點
[00:07:36.000 --> 00:07:38.000]  當你未曾認識主之前
[00:07:38.000 --> 00:07:40.000]  你沒有認識主以前
[00:07:40.000 --> 00:07:43.000]  很多時候我們都有一種的心思
[00:07:43.000 --> 00:07:46.000]  就是我靠自己可以搞定
[00:07:46.000 --> 00:07:48.000]  很多時候信主以前都會有一種心思
[00:07:48.000 --> 00:07:50.000]  就是說我靠自己就能搞定了
[00:07:50.000 --> 00:07:52.000]  我不需要這位上帝
[00:07:52.000 --> 00:07:53.000]  我不需要這位上帝
[00:07:53.000 --> 00:07:56.000]  內心有一個很強的驕傲
[00:07:56.000 --> 00:08:00.000]  要去拒絕任何從神而來的幫助
[00:08:00.000 --> 00:08:04.000]  內心有種驕傲要去拒絕任何
[00:08:04.000 --> 00:08:06.000]  對神來的幫助
[00:08:06.000 --> 00:08:07.000]  雖然是這樣
[00:08:07.000 --> 00:08:10.000]  但是神仍然用不同的方法去呼喚你
[00:08:10.000 --> 00:08:12.000]  幫助你歸向祂
[00:08:12.000 --> 00:08:15.000]  神仍然用各種的方法來呼喚你
[00:08:15.000 --> 00:08:16.000]  來歸向祂
[00:08:16.000 --> 00:08:18.000]  各位靈姐妹
[00:08:18.000 --> 00:08:22.000]  神接納你 寬容你
[00:08:22.000 --> 00:08:24.000]  神接納你 祂寬容你
[00:08:24.000 --> 00:08:27.000]  帶領你歸回陽圈
[00:08:27.000 --> 00:08:28.000]  帶領你歸回陽圈
[00:08:28.000 --> 00:08:31.000]  要常常為此感謝神
[00:08:31.000 --> 00:08:33.000]  要常常為此感謝神
[00:08:33.000 --> 00:08:34.000]  因此你會發覺
[00:08:34.000 --> 00:08:37.000]  當我們看回保羅的例子的時候
[00:08:37.000 --> 00:08:39.000]  當我們看保羅的例子的時候
[00:08:39.000 --> 00:08:41.000]  突然間我們會明白什麼是恩典
[00:08:41.000 --> 00:08:43.000]  會明白什麼是恩典
[00:08:43.000 --> 00:08:45.000]  恩典就是神將最好的
[00:08:45.000 --> 00:08:48.000]  給那些最不配得的
[00:08:48.000 --> 00:08:50.000]  恩典就是把最好的
[00:08:50.000 --> 00:08:52.000]  給予最不配得的
[00:08:52.000 --> 00:08:55.000]  好像詩篇所說
[00:08:55.000 --> 00:08:59.000]  神將我們從罪坑裏面
[00:08:59.000 --> 00:09:02.000]  從墳堆裏面將我們救出
[00:09:02.000 --> 00:09:04.000]  好像詩篇說
[00:09:04.000 --> 00:09:06.000]  上帝把我們從墳堆裏
[00:09:06.000 --> 00:09:08.000]  從罪惡的坑裏救出來
[00:09:08.000 --> 00:09:11.000]  我們都是如此的領受神的恩惠
[00:09:11.000 --> 00:09:13.000]  我們就是這樣的領受神的恩惠
[00:09:13.000 --> 00:09:16.000]  因此你看到保羅很清楚說了一件事情
[00:09:16.000 --> 00:09:18.000]  他說我今日成了何等人
[00:09:18.000 --> 00:09:21.000]  是蒙神的恩才成的
[00:09:21.000 --> 00:09:23.000]  我今日成了何等人
[00:09:23.000 --> 00:09:25.000]  是蒙神的恩才成的
[00:09:25.000 --> 00:09:27.000]  領子我們一起說
[00:09:27.000 --> 00:09:28.000]  領子我們一起讀
[00:09:28.000 --> 00:09:31.000]  我今日成了何等人
[00:09:31.000 --> 00:09:34.000]  是蒙神的恩才成的
[00:09:34.000 --> 00:09:37.000]  我們今天成了怎樣的人
[00:09:37.000 --> 00:09:39.000]  能夠蒙恩得救
[00:09:39.000 --> 00:09:41.000]  是蒙神的恩才成的
[00:09:41.000 --> 00:09:43.000]  我們今天蒙恩得救
[00:09:43.000 --> 00:09:45.000]  是蒙神的恩才成的
[00:09:45.000 --> 00:09:47.000]  反而對我們教會來說
[00:09:47.000 --> 00:09:49.000]  我們也可以說
[00:09:49.000 --> 00:09:52.000]  不過宣道會成為何等的教會
[00:09:52.000 --> 00:09:54.000]  是蒙神的恩才成的
[00:09:54.000 --> 00:09:56.000]  北宣成為何等的教會
[00:09:56.000 --> 00:09:58.000]  是蒙神的恩才成的
[00:09:58.000 --> 00:10:01.000]  在上一堂崇拜
[00:10:01.000 --> 00:10:03.000]  我們的胡音牧師
[00:10:03.000 --> 00:10:06.000]  都有出席我們的崇拜
[00:10:06.000 --> 00:10:08.000]  今天早上那堂崇拜
[00:10:08.000 --> 00:10:10.000]  胡親牧師也出席了
[00:10:10.000 --> 00:10:12.000]  大家可能都聽過
[00:10:12.000 --> 00:10:14.000]  就是當我們自己教會
[00:10:14.000 --> 00:10:16.000]  在早期成立的時候
[00:10:16.000 --> 00:10:17.000]  大家也許聽說過
[00:10:17.000 --> 00:10:19.000]  教會剛成立的時候
[00:10:19.000 --> 00:10:21.000]  曾經有一段黑暗的時間
[00:10:21.000 --> 00:10:23.000]  有過一段黑暗的時代
[00:10:23.000 --> 00:10:25.000]  1952年教會開始
[00:10:25.000 --> 00:10:27.000]  1952年教會開始
[00:10:27.000 --> 00:10:29.000]  第一任的堂主任梁德仁牧師
[00:10:29.000 --> 00:10:32.000]  第一任的堂主任梁德仁牧師
[00:10:32.000 --> 00:10:34.000]  上任幾個月
[00:10:34.000 --> 00:10:36.000]  身體就出現很多問題
[00:10:36.000 --> 00:10:37.000]  身體就不行了
[00:10:37.000 --> 00:10:39.000]  嚴重胃出血
[00:10:39.000 --> 00:10:42.000]  因此要離開離職
[00:10:42.000 --> 00:10:45.000]  其他的同工又有其他原因離開了
[00:10:45.000 --> 00:10:47.000]  又有其他同工因為各種原因離開了
[00:10:47.000 --> 00:10:49.000]  只剩下一個傳道
[00:10:49.000 --> 00:10:51.000]  這個就是汪彬傳道
[00:10:51.000 --> 00:10:53.000]  就是汪彬傳道
[00:10:53.000 --> 00:10:55.000]  他口才很好
[00:10:55.000 --> 00:10:58.000]  很多人聽信他的說話
[00:10:58.000 --> 00:11:00.000]  很多人聽信他的說話
[00:11:00.000 --> 00:11:02.000]  但慢慢發現原來他在背後
[00:11:02.000 --> 00:11:05.000]  騙取很多弟兄姊妹的金錢
[00:11:05.000 --> 00:11:06.000]  但後來才發現
[00:11:06.000 --> 00:11:08.000]  他騙取了很多弟兄姊妹的錢
[00:11:08.000 --> 00:11:11.000]  胡親牧師當時是一個神學生
[00:11:11.000 --> 00:11:13.000]  胡牧師當時還是一個神學生
[00:11:13.000 --> 00:11:15.000]  他後來分享
[00:11:15.000 --> 00:11:16.000]  他後來分享
[00:11:16.000 --> 00:11:19.000]  他當時身上僅有的一筆錢
[00:11:19.000 --> 00:11:22.000]  他當時身上僅有的一筆錢
[00:11:22.000 --> 00:11:24.000]  這位汪傳道跟他說
[00:11:24.000 --> 00:11:26.000]  那位汪傳道跟他說
[00:11:26.000 --> 00:11:28.000]  你不要帶那麼多錢進長洲了
[00:11:28.000 --> 00:11:29.000]  我幫你保管
[00:11:29.000 --> 00:11:31.000]  你別帶那麼多錢進長洲
[00:11:31.000 --> 00:11:32.000]  我幫你保管
[00:11:32.000 --> 00:11:34.000]  因此三千大元交在他手上
[00:11:34.000 --> 00:11:36.000]  三千大元就交給了他
[00:11:36.000 --> 00:11:39.000]  後來胡牧師需要拿錢來交學費
[00:11:39.000 --> 00:11:42.000]  後來胡牧師需要錢交學費
[00:11:42.000 --> 00:11:43.000]  問他的時候
[00:11:43.000 --> 00:11:45.000]  跟他要的時候
[00:11:45.000 --> 00:11:47.000]  他就說花光了
[00:11:47.000 --> 00:11:48.000]  他就說花光了
[00:11:48.000 --> 00:11:50.000]  然後給他五塊錢
[00:11:50.000 --> 00:11:52.000]  然後給他五塊錢
[00:11:52.000 --> 00:11:55.000]  不單止胡牧師
[00:11:55.000 --> 00:11:57.000]  很多人都受到欺騙
[00:11:57.000 --> 00:11:58.000]  不單止胡牧師
[00:11:58.000 --> 00:11:59.000]  很多人都受到欺騙
[00:11:59.000 --> 00:12:02.000]  1954年7月這件事情揭發了
[00:12:02.000 --> 00:12:04.000]  1954年7月這件事情揭發了
[00:12:04.000 --> 00:12:06.000]  這位汪傳道也都消失了
[00:12:06.000 --> 00:12:08.000]  這位汪傳道也都消失了
[00:12:08.000 --> 00:12:09.000]  不知去了哪裡了
[00:12:09.000 --> 00:12:10.000]  不知道去了哪裡了
[00:12:10.000 --> 00:12:12.000]  但很多弟兄姊妹都受傷害
[00:12:12.000 --> 00:12:14.000]  但很多弟兄姊妹都受傷害
[00:12:14.000 --> 00:12:16.000]  很多人離開了教會
[00:12:16.000 --> 00:12:17.000]  很多人離開教會
[00:12:17.000 --> 00:12:18.000]  不單止這樣
[00:12:18.000 --> 00:12:19.000]  在整個社區裏面
[00:12:19.000 --> 00:12:21.000]  而且在整個社區裏面
[00:12:21.000 --> 00:12:22.000]  很多街坊都知道
[00:12:22.000 --> 00:12:24.000]  很多街坊都知道
[00:12:24.000 --> 00:12:26.000]  這間是騙財的教會
[00:12:26.000 --> 00:12:28.000]  這間是騙財的教會
[00:12:28.000 --> 00:12:29.000]  這間是騙財的教會
[00:12:29.000 --> 00:12:31.000]  等一會回想起來的時候
[00:12:31.000 --> 00:12:32.000]  等一會回想起來的時候
[00:12:32.000 --> 00:12:33.000]  我們回想起來
[00:12:33.000 --> 00:12:34.000]  在那個時候
[00:12:34.000 --> 00:12:36.000]  教會可以結束了
[00:12:36.000 --> 00:12:37.000]  那個時候
[00:12:37.000 --> 00:12:39.000]  我們北宣是可以就結束了
[00:12:39.000 --> 00:12:41.000]  或者都會夭折了
[00:12:41.000 --> 00:12:43.000]  或者也可以說就是夭折了
[00:12:43.000 --> 00:12:45.000]  但是很奇妙
[00:12:45.000 --> 00:12:48.000]  神保存了他的教會
[00:12:48.000 --> 00:12:49.000]  神保存了他的教會
[00:12:49.000 --> 00:12:53.000]  被欺騙的當時的胡音先生
[00:12:53.000 --> 00:12:53.000]  被欺騙的當時的胡音先生
[00:12:53.000 --> 00:12:55.000]  被欺騙的當時的胡音先生
[00:12:55.000 --> 00:12:57.000]  被欺騙的當時的胡音先生
[00:12:57.000 --> 00:12:58.000]  胡先生
[00:12:58.000 --> 00:12:59.000]  他畢業之後
[00:12:59.000 --> 00:13:02.000]  他願意回來教會繼續侍奉
[00:13:02.000 --> 00:13:03.000]  他畢業以後
[00:13:03.000 --> 00:13:05.000]  竟然還願意回來侍奉
[00:13:05.000 --> 00:13:07.000]  神帶其他的牧者來到
[00:13:07.000 --> 00:13:10.000]  又有神帶其他的牧者來到
[00:13:10.000 --> 00:13:11.000]  57年的時候
[00:13:11.000 --> 00:13:12.000]  57年的時候
[00:13:12.000 --> 00:13:14.000]  教會穩定了一點
[00:13:14.000 --> 00:13:16.000]  教會就穩定了
[00:13:16.000 --> 00:13:19.000]  但是當時業主看到我們的情況
[00:13:19.000 --> 00:13:21.000]  但是當時業主看到我們的情況
[00:13:21.000 --> 00:13:22.000]  就逼遷
[00:13:22.000 --> 00:13:23.000]  就逼遷
[00:13:23.000 --> 00:13:25.000]  因為他要加租
[00:13:25.000 --> 00:13:26.000]  他要加租
[00:13:26.000 --> 00:13:27.000]  高幅度加租
[00:13:27.000 --> 00:13:28.000]  大幅度的加租
[00:13:28.000 --> 00:13:29.000]  我們加不起
[00:13:29.000 --> 00:13:30.000]  我們給不起
[00:13:30.000 --> 00:13:31.000]  他要我們走
[00:13:31.000 --> 00:13:32.000]  他要我們走
[00:13:32.000 --> 00:13:33.000]  在那個時候
[00:13:33.000 --> 00:13:34.000]  在那個時候
[00:13:34.000 --> 00:13:37.000]  教會都可以再夭折
[00:13:37.000 --> 00:13:40.000]  教會是可以再次夭折的
[00:13:40.000 --> 00:13:41.000]  但是感謝神
[00:13:41.000 --> 00:13:42.000]  但是感謝神
[00:13:42.000 --> 00:13:45.000]  神給我們後來買了地方
[00:13:45.000 --> 00:13:47.000]  神讓我們後來買了堂紙
[00:13:47.000 --> 00:13:48.000]  你說教會那麼多錢
[00:13:48.000 --> 00:13:49.000]  你說教會那麼多錢
[00:13:49.000 --> 00:13:50.000]  不是
[00:13:50.000 --> 00:13:52.000]  教會全部積蓄只有2000元
[00:13:52.000 --> 00:13:55.000]  教會全部的積蓄是2000塊
[00:13:55.000 --> 00:13:59.000]  要購買的樓宇接近10萬元
[00:13:59.000 --> 00:14:03.000]  當時的那個房子是接近10萬塊
[00:14:03.000 --> 00:14:04.000]  哪裡來的錢
[00:14:04.000 --> 00:14:05.000]  哪裡來的錢
[00:14:05.000 --> 00:14:08.000]  一方面是西差會對我們的支持
[00:14:08.000 --> 00:14:10.000]  一方面是西差會對我們的支持
[00:14:10.000 --> 00:14:12.000]  而當時的劉福群牧師
[00:14:12.000 --> 00:14:14.000]  而當時的劉福群牧師
[00:14:14.000 --> 00:14:15.000]  大家會聽過
[00:14:15.000 --> 00:14:16.000]  大家會聽過
[00:14:16.000 --> 00:14:18.000]  是當時的西差會的宣教士
[00:14:18.000 --> 00:14:21.000]  都在建道神學院任院長
[00:14:21.000 --> 00:14:24.000]  是建道神學院院長西差會的宣教士
[00:14:24.000 --> 00:14:25.000]  他很愛護教會
[00:14:25.000 --> 00:14:27.000]  他很愛護教會
[00:14:27.000 --> 00:14:30.000]  因此他將他在長洲的物業出售了
[00:14:30.000 --> 00:14:34.000]  他把在長洲他的物業賣掉了
[00:14:34.000 --> 00:14:36.000]  將全部的錢
[00:14:36.000 --> 00:14:37.000]  把全部的錢
[00:14:37.000 --> 00:14:40.000]  再加上他全部的積蓄
[00:14:40.000 --> 00:14:41.000]  加上他全部的積蓄
[00:14:41.000 --> 00:14:42.000]  和他的退休金
[00:14:42.000 --> 00:14:44.000]  還有他的退休金
[00:14:44.000 --> 00:14:47.000]  是全數奉獻給北角宣道會
[00:14:47.000 --> 00:14:49.000]  全數奉獻給北宣
[00:14:49.000 --> 00:14:52.000]  讓我們在當時能夠有一個地方
[00:14:52.000 --> 00:14:54.000]  可以繼續來敬拜神
[00:14:54.000 --> 00:14:57.000]  讓我們可以繼續有一個地方可以敬拜
[00:14:57.000 --> 00:15:00.000]  當然後來我們知道他退休之後回美國
[00:15:00.000 --> 00:15:03.000]  他沒有一個好的地方來居住
[00:15:03.000 --> 00:15:05.000]  後來我們知道他退休回美國後
[00:15:05.000 --> 00:15:06.000]  沒有地方住
[00:15:06.000 --> 00:15:09.000]  比較艱難的退休的生活
[00:15:09.000 --> 00:15:11.000]  退休的生活很艱難
[00:15:11.000 --> 00:15:14.000]  但你看到一些宣教士曾經他們附上一切
[00:15:14.000 --> 00:15:17.000]  我們看見很多宣教士曾經附上一切
[00:15:17.000 --> 00:15:22.000]  而神的恩典透過他們的生命流露在我們中間
[00:15:22.000 --> 00:15:25.000]  神的恩典透過他們的生命流露在我們當中
[00:15:25.000 --> 00:15:27.000]  而我們今天可以繼續來敬拜上帝
[00:15:27.000 --> 00:15:30.000]  讓我們今天可以繼續敬拜上帝
[00:15:30.000 --> 00:15:31.000]  其實我可以再說
[00:15:31.000 --> 00:15:32.000]  我還可以再說
