
[00:00:00.000 --> 00:00:04.000]  天父我們再一次感謝祢賜給我們的救恩和主耶穌基督
[00:03:53.000 --> 00:03:57.000]  轉捩點就是一個新造的人
[00:03:57.000 --> 00:03:59.000]  New creation 一個新造的人
[00:03:59.000 --> 00:04:00.000]  在那剎那
[00:04:00.000 --> 00:04:02.000]  那個人有些稱為重生
[00:04:02.000 --> 00:04:03.000]  有些叫得救
[00:04:03.000 --> 00:04:05.000]  有些叫悔改
[00:04:05.000 --> 00:04:06.000]  有些叫缺志
[00:04:06.000 --> 00:04:08.000]  總之這一大堆的說話
[00:04:08.000 --> 00:04:12.000]  都是關於轉捩點的東西
[00:04:12.000 --> 00:04:13.000]  你不要問
[00:04:13.000 --> 00:04:15.000]  轉捩點是不是沒有
[00:04:15.000 --> 00:04:16.000]  是否即時的
[00:04:16.000 --> 00:04:17.000]  明顯的還是不明顯的
[00:04:17.000 --> 00:04:19.000]  我們會再討論
[00:04:19.000 --> 00:04:21.000]  轉捩點之前的
[00:04:21.000 --> 00:04:25.000]  我們叫它是未重生得救
[00:04:25.000 --> 00:04:26.000]  轉捩點之後的
[00:04:26.000 --> 00:04:28.000]  我們叫它是重生得救之後
[00:04:28.000 --> 00:04:31.000]  屬靈生命的成長
[00:04:31.000 --> 00:04:34.000]  如果我們從人的角度來說
[00:04:34.000 --> 00:04:36.000]  在人的心態裡面
[00:04:36.000 --> 00:04:38.000]  可以分為簡單來說八個階段
[00:04:38.000 --> 00:04:41.000]  最初的階段就是
[00:04:41.000 --> 00:04:43.000]  其實九個階段
[00:04:43.000 --> 00:04:45.000]  完全沒有興趣的就不說了
[00:04:45.000 --> 00:04:46.000]  完全沒有理的
[00:04:46.000 --> 00:04:48.000]  或者是完全反對的就不說了
[00:04:48.000 --> 00:04:51.000]  開始有心機來聽的
[00:04:51.000 --> 00:04:54.000]  就是一種很模糊的
[00:04:54.000 --> 00:04:56.000]  知道有一個主宰
[00:04:56.000 --> 00:04:58.000]  知道人生並不是
[00:04:58.000 --> 00:05:00.000]  在現實的世界
[00:05:00.000 --> 00:05:02.000]  就可以得到所有答案滿足的
[00:05:02.000 --> 00:05:05.000]  所以他知道有一個宇宙的主宰
[00:05:05.000 --> 00:05:08.000]  總之有一些超然的存在
[00:05:08.000 --> 00:05:10.000]  令到他覺得
[00:05:10.000 --> 00:05:13.000]  想知道多一點
[00:05:13.000 --> 00:05:16.000]  關於人生以外的宗教的道理
[00:05:16.000 --> 00:05:19.000]  這是最起始的一個階段
[00:05:19.000 --> 00:05:21.000]  接著好一點的就是
[00:05:21.000 --> 00:05:23.000]  開始進入福音了
[00:05:23.000 --> 00:05:26.000]  他對初步的福音有興趣
[00:05:26.000 --> 00:05:27.000]  聽過耶穌
[00:05:27.000 --> 00:05:28.000]  也想聽聽耶穌
[00:05:28.000 --> 00:05:31.000]  或者看到基督徒也不錯
[00:05:31.000 --> 00:05:35.000]  做人也和其他人的表現不一樣
[00:05:35.000 --> 00:05:37.000]  他有興趣想知道多一點
[00:05:37.000 --> 00:05:39.000]  或者有時找基督徒問
[00:05:39.000 --> 00:05:40.000]  你信耶穌
[00:05:40.000 --> 00:05:41.000]  是不是只去教堂
[00:05:41.000 --> 00:05:43.000]  教堂聽什麼的
[00:05:43.000 --> 00:05:44.000]  這個可以說是一種
[00:05:44.000 --> 00:05:48.000]  最初步對福音有所留意
[00:05:48.000 --> 00:05:51.000]  然後再進一步
[00:05:51.000 --> 00:05:53.000]  他進入到福音的內容
[00:05:53.000 --> 00:05:56.000]  以前是稍微聽過耶穌
[00:05:56.000 --> 00:05:58.000]  見過基督徒
[00:05:58.000 --> 00:06:00.000]  但究竟福音是什麼呢
[00:06:00.000 --> 00:06:02.000]  他現在開始知道了
[00:06:02.000 --> 00:06:03.000]  可能他去過一次報道會
[00:06:03.000 --> 00:06:05.000]  或者和基督徒有聊天的時候
[00:06:05.000 --> 00:06:09.000]  開始有些無無無關於福音的印象
[00:06:09.000 --> 00:06:12.000]  或者可以給他一個福音的圖畫
[00:06:12.000 --> 00:06:14.000]  這個福音圖畫是剛才我說的那一幅
[00:06:14.000 --> 00:06:21.000]  罪、神、神的愛、耶穌基督所完成的十字架救恩
[00:06:21.000 --> 00:06:24.000]  然後他需要是決志信主
[00:06:24.000 --> 00:06:25.000]  這幾個信心
[00:06:25.000 --> 00:06:27.000]  這幾個基本的觀念
[00:06:27.000 --> 00:06:28.000]  人是罪人
[00:06:28.000 --> 00:06:30.000]  這幾個觀念
[00:06:30.000 --> 00:06:32.000]  他開始明白了
[00:06:32.000 --> 00:06:40.000]  然後他就開始去把觸到整個福音的意義在哪裡
[00:06:40.000 --> 00:06:43.000]  這是第五
[00:06:43.000 --> 00:06:45.000]  第四
[00:06:45.000 --> 00:06:47.000]  有一個對福音有積極的態度
[00:06:47.000 --> 00:06:50.000]  所以積極的態度就是
[00:06:50.000 --> 00:06:55.000]  剛才一直說到福音是一個客觀的事件
[00:06:55.000 --> 00:06:57.000]  和事實或者是故事
[00:06:57.000 --> 00:06:59.000]  到了第四
[00:06:59.000 --> 00:07:02.000]  有客觀的轉到主觀的意義
[00:07:02.000 --> 00:07:03.000]  就是說
[00:07:03.000 --> 00:07:06.000]  這樣福音和你有關
[00:07:06.000 --> 00:07:07.000]  即是和我有關
[00:07:07.000 --> 00:07:10.000]  我剛才說罪人得救
[00:07:10.000 --> 00:07:11.000]  耶穌基督釘十字架
[00:07:11.000 --> 00:07:12.000]  現在
[00:07:12.000 --> 00:07:13.000]  罪人我是罪人
[00:07:13.000 --> 00:07:14.000]  有個我字
[00:07:14.000 --> 00:07:16.000]  耶穌釘十字架
[00:07:16.000 --> 00:07:20.000]  是包括拯救我的
[00:07:20.000 --> 00:07:23.000]  這些觀念開始進入他的生命當中
[00:07:23.000 --> 00:07:26.000]  然後我要不要做決定
[00:07:26.000 --> 00:07:30.000]  信耶穌開始有一個主觀的挑戰
[00:07:30.000 --> 00:07:31.000]  他做一個抉擇
[00:07:31.000 --> 00:07:33.000]  然後通常到了第三
[00:07:33.000 --> 00:07:34.000]  負三那裡
[00:07:34.000 --> 00:07:35.000]  就開始認識到
[00:07:35.000 --> 00:07:37.000]  如果我信耶穌的時候
[00:07:37.000 --> 00:07:40.000]  我爸媽會罵我的
[00:07:40.000 --> 00:07:41.000]  或者我信耶穌
[00:07:41.000 --> 00:07:42.000]  如果我決志信耶穌
[00:07:42.000 --> 00:07:44.000]  要經常去禮拜堂
[00:07:44.000 --> 00:07:45.000]  很煩的
[00:07:45.000 --> 00:07:46.000]  就這些東西出了
[00:07:46.000 --> 00:07:49.000]  他自己很獨特的個人的問題
[00:07:49.000 --> 00:07:50.000]  不單止說你是
[00:07:50.000 --> 00:07:51.000]  我是罪人
[00:07:51.000 --> 00:07:52.000]  耶穌愛我
[00:07:52.000 --> 00:07:53.000]  而是
[00:07:53.000 --> 00:07:54.000]  我
[00:07:54.000 --> 00:07:55.000]  The particular eye
[00:07:55.000 --> 00:07:57.000]  就是我這麼獨特的生命當中
[00:07:57.000 --> 00:07:59.000]  福音會帶來一些什麼意義呢
[00:07:59.000 --> 00:08:01.000]  這個是負面的
[00:08:01.000 --> 00:08:02.000]  就說我信耶穌之後
[00:08:02.000 --> 00:08:03.000]  可能要戒煙的
[00:08:03.000 --> 00:08:05.000]  信耶穌之後
[00:08:05.000 --> 00:08:06.000]  我收少幾個蛹的
[00:08:06.000 --> 00:08:09.000]  這幾樣東西是負面的考慮
[00:08:09.000 --> 00:08:10.000]  正面的考慮
[00:08:10.000 --> 00:08:12.000]  就說信耶穌之後
[00:08:12.000 --> 00:08:14.000]  我可以戒煙的
[00:08:14.000 --> 00:08:15.000]  一樣是這樣
[00:08:15.000 --> 00:08:19.000]  耶穌的生命會帶給我一個
[00:08:19.000 --> 00:08:20.000]  我很羨慕那個
[00:08:20.000 --> 00:08:21.000]  我基督徒的朋友
[00:08:21.000 --> 00:08:23.000]  那種這麼崇高的表現
[00:08:23.000 --> 00:08:25.000]  我信耶穌都會有的
[00:08:25.000 --> 00:08:26.000]  對於他來說
[00:08:26.000 --> 00:08:28.000]  對於他獨特的意義
[00:08:28.000 --> 00:08:29.000]  剛才我們所說到
[00:08:29.000 --> 00:08:31.000]  上一堂所說到那些
[00:08:31.000 --> 00:08:32.000]  很獨特的挑戰
[00:08:32.000 --> 00:08:33.000]  可能不及他
[00:08:33.000 --> 00:08:35.000]  他覺得人生是很沒有意義的
[00:08:35.000 --> 00:08:36.000]  他覺得
[00:08:36.000 --> 00:08:38.000]  信耶穌可能帶給他的意義
[00:08:38.000 --> 00:08:43.000]  他很恐懼罪對他的控訴
[00:08:43.000 --> 00:08:44.000]  他覺得信耶穌之後
[00:08:44.000 --> 00:08:46.000]  可以脫離這個罪的控訴
[00:08:46.000 --> 00:08:48.000]  他很恐懼撒旦的黑暗勢力
[00:08:48.000 --> 00:08:50.000]  經常籠罩著他
[00:08:50.000 --> 00:08:51.000]  壟斷他的
[00:08:51.000 --> 00:08:53.000]  他知道信耶穌可以幫助他離開
[00:08:53.000 --> 00:08:54.000]  就是說
[00:08:54.000 --> 00:08:55.000]  很獨特的
[00:08:55.000 --> 00:08:56.000]  是他自己個人的考慮
[00:08:56.000 --> 00:08:57.000]  這是一個很強的掙扎
[00:08:57.000 --> 00:08:59.000]  到了這個強的掙扎的時候
[00:08:59.000 --> 00:09:03.000]  到負二點就是一個抉擇
[00:09:03.000 --> 00:09:06.000]  好了我決定信了
[00:09:06.000 --> 00:09:09.000]  這個抉擇的地步
[00:09:09.000 --> 00:09:10.000]  這個抉擇的地步
[00:09:10.000 --> 00:09:12.000]  在他信的裏面
[00:09:12.000 --> 00:09:14.000]  James Angle就覺得
[00:09:14.000 --> 00:09:15.000]  再加上一項
[00:09:15.000 --> 00:09:18.000]  就是repentance and faith
[00:09:18.000 --> 00:09:21.000]  就是說悔改認罪相信基督
[00:09:21.000 --> 00:09:23.000]  在這裏我有一點點不同的看法
[00:09:23.000 --> 00:09:24.000]  就是覺得這件事
[00:09:24.000 --> 00:09:26.000]  和新做的人是同時發生的
[00:09:26.000 --> 00:09:28.000]  不是新做的人
[00:09:28.000 --> 00:09:32.000]  就是遲一步的
[00:09:32.000 --> 00:09:34.000]  可能他也是這個意思
[00:09:34.000 --> 00:09:35.000]  所以他沒有弄一個零在這裏
[00:09:35.000 --> 00:09:36.000]  不過他就是
[00:09:36.000 --> 00:09:37.000]  這個轉變可以說是
[00:09:37.000 --> 00:09:39.000]  由負一到正一
[00:09:39.000 --> 00:09:41.000]  負一到正一兩樣東西
[00:09:41.000 --> 00:09:43.000]  整件事就叫做新做的人
[00:09:43.000 --> 00:09:44.000]  大家明白嗎
[00:09:44.000 --> 00:09:47.000]  負一就是我離開罪
[00:09:47.000 --> 00:09:49.000]  待會我會再詳細講這些
[00:09:49.000 --> 00:09:52.000]  決志相信耶穌基督
[00:09:52.000 --> 00:09:54.000]  然後我離開罪
[00:09:54.000 --> 00:09:56.000]  我回轉向耶穌
[00:09:56.000 --> 00:09:58.000]  離開罪向耶穌
[00:09:58.000 --> 00:10:01.000]  這個可以說是一個180度的轉
[00:10:01.000 --> 00:10:03.000]  這個轉本身就是等於
[00:10:03.000 --> 00:10:05.000]  一個所謂新做的人
[00:10:05.000 --> 00:10:09.000]  一個信仰的轉壘點在這裏
[00:10:09.000 --> 00:10:15.000]  他那裏有一個所謂反饋的系統
[00:10:15.000 --> 00:10:17.000]  就是如果他不行的
[00:10:17.000 --> 00:10:19.000]  到第二點到決擇
[00:10:19.000 --> 00:10:22.000]  最後他都說不行
[00:10:22.000 --> 00:10:24.000]  還是不相信
[00:10:24.000 --> 00:10:25.000]  在決擇裏面跟他說
[00:10:25.000 --> 00:10:27.000]  到最後你覺得怎樣呢
[00:10:27.000 --> 00:10:29.000]  你信不信耶穌基督呢
[00:10:29.000 --> 00:10:31.000]  他到最後都說不行
[00:10:31.000 --> 00:10:33.000]  這時候他就回頭了
[00:10:33.000 --> 00:10:36.000]  或者去到報道會裏面
[00:10:36.000 --> 00:10:38.000]  他到最後給他機會舉手
[00:10:38.000 --> 00:10:40.000]  最後他都不是舉手
[00:10:40.000 --> 00:10:41.000]  他不舉手了
[00:10:41.000 --> 00:10:42.000]  他回家
[00:10:42.000 --> 00:10:44.000]  這時候就表示他回頭了
[00:10:44.000 --> 00:10:48.000]  回頭就不會回到第六第七第八
[00:10:48.000 --> 00:10:50.000]  因為他已經無論如何在理性上
[00:10:50.000 --> 00:10:52.000]  對福音已經有初步認識
[00:10:52.000 --> 00:10:54.000]  不會洗去這個認識
[00:10:54.000 --> 00:10:56.000]  不過對福音的涵義
[00:10:56.000 --> 00:10:58.000]  可能表示他其實未完全明白
[00:10:58.000 --> 00:11:01.000]  他只能夠明白可能少少的東西
[00:11:01.000 --> 00:11:03.000]  可能他從來都不覺得自己是一個罪人
[00:11:03.000 --> 00:11:05.000]  他不太明白福音裏面
[00:11:05.000 --> 00:11:07.000]  很強調罪這回事
[00:11:07.000 --> 00:11:08.000]  到報道會裏面
[00:11:08.000 --> 00:11:09.000]  報道會裏面的講完
[00:11:09.000 --> 00:11:10.000]  他不斷講罪
[00:11:10.000 --> 00:11:11.000]  他覺得這件事
[00:11:11.000 --> 00:11:12.000]  咦?
[00:11:12.000 --> 00:11:13.000]  這跟我所了解的福音好像沒有什麼關係
[00:11:13.000 --> 00:11:14.000]  他不肯相信
[00:11:14.000 --> 00:11:16.000]  表示可能他對福音的全面性
[00:11:16.000 --> 00:11:18.000]  可能未真正把握
[00:11:18.000 --> 00:11:19.000]  可能從頭再來過
[00:11:19.000 --> 00:11:20.000]  大家明白了
[00:11:20.000 --> 00:11:21.000]  又來過
[00:11:21.000 --> 00:11:22.000]  又一次決定
[00:11:22.000 --> 00:11:23.000]  又不行
[00:11:23.000 --> 00:11:24.000]  又回來
[00:11:24.000 --> 00:11:25.000]  又來過
[00:11:25.000 --> 00:11:27.000]  或者他直接到六五的時候
[00:11:27.000 --> 00:11:28.000]  負五的時候
[00:11:28.000 --> 00:11:29.000]  不一定會慢慢地進步
[00:11:29.000 --> 00:11:32.000]  可能停在那裏了
[00:11:32.000 --> 00:11:33.000]  他明白多了
[00:11:33.000 --> 00:11:34.000]  但是對於他來說
[00:11:34.000 --> 00:11:36.000]  永遠都下不了負四
[00:11:36.000 --> 00:11:37.000]  也下不了負三
[00:11:37.000 --> 00:11:39.000]  他就離開了
[00:11:39.000 --> 00:11:40.000]  不相信耶穌
[00:11:40.000 --> 00:11:41.000]  不做基督徒
[00:11:41.000 --> 00:11:45.000]  這就是信之前的過程
[00:11:45.000 --> 00:11:47.000]  在這個過程裏面
[00:11:47.000 --> 00:11:49.000]  當然傳福音的人來說
[00:11:49.000 --> 00:11:50.000]  他要宣講
[00:11:50.000 --> 00:11:51.000]  宣講之後
[00:11:51.000 --> 00:11:53.000]  有一個勸服的
[00:11:53.000 --> 00:11:54.000]  一個Persuasion
[00:11:54.000 --> 00:11:56.000]  給他一個機會去決志
[00:11:56.000 --> 00:12:01.000]  在這個宣講和說服的過程當中
[00:12:01.000 --> 00:12:03.000]  其實可以用很多不同的方法
[00:12:03.000 --> 00:12:05.000]  剛才我講過
[00:12:05.000 --> 00:12:07.000]  不同的方法就是
[00:12:07.000 --> 00:12:10.000]  其實不同的傳播媒介
[00:12:10.000 --> 00:12:12.000]  產生了不同的作用
[00:12:12.000 --> 00:12:15.000]  就是說我們那些負八負七負六
[00:12:15.000 --> 00:12:17.000]  可能用不同的方法
[00:12:17.000 --> 00:12:18.000]  是有效的達到的
[00:12:18.000 --> 00:12:19.000]  譬如我們說
[00:12:19.000 --> 00:12:24.000]  影一齣戲
[00:12:24.000 --> 00:12:25.000]  和放一個幻燈
[00:12:25.000 --> 00:12:26.000]  有些不同的
[00:12:26.000 --> 00:12:31.000]  放幻燈是比較節奏慢一點
[00:12:31.000 --> 00:12:33.000]  出一齣戲
[00:12:33.000 --> 00:12:34.000]  是節奏緊一點
[00:12:34.000 --> 00:12:36.000]  和戲劇性強一點
[00:12:36.000 --> 00:12:38.000]  或者福音擂台
[00:12:38.000 --> 00:12:39.000]  和福音營
[00:12:39.000 --> 00:12:40.000]  也是不同的
[00:12:40.000 --> 00:12:41.000]  福音營被迫住了幾天
[00:12:41.000 --> 00:12:42.000]  不能離開
[00:12:42.000 --> 00:12:43.000]  是吧
[00:12:43.000 --> 00:12:44.000]  那時候就
[00:12:44.000 --> 00:12:46.000]  是一個較為
[00:12:46.000 --> 00:12:50.000]  給他適合決志的一個機會
[00:12:50.000 --> 00:12:52.000]  又或者
[00:12:52.000 --> 00:12:54.000]  電視
[00:12:54.000 --> 00:12:57.000]  電視的福音
[00:12:57.000 --> 00:12:58.000]  比較適合做御功
[00:12:58.000 --> 00:13:00.000]  因為比較初步一點
[00:13:00.000 --> 00:13:01.000]  因為電視
[00:13:01.000 --> 00:13:02.000]  他可以看看
[00:13:02.000 --> 00:13:03.000]  他走了
[00:13:03.000 --> 00:13:04.000]  到最緊張的時間
[00:13:04.000 --> 00:13:06.000]  要做抉擇的時間
[00:13:06.000 --> 00:13:07.000]  如果有機會讓他走
[00:13:07.000 --> 00:13:08.000]  多數人都會走
[00:13:08.000 --> 00:13:10.000]  因為他不想面對這些抉擇
[00:13:10.000 --> 00:13:11.000]  所以電視到最緊張的時候
[00:13:11.000 --> 00:13:12.000]  他會走去喝水
[00:13:12.000 --> 00:13:13.000]  去廁所
[00:13:13.000 --> 00:13:14.000]  出來之後
[00:13:14.000 --> 00:13:15.000]  大家都舉手了
[00:13:15.000 --> 00:13:16.000]  他會這樣的
[00:13:16.000 --> 00:13:18.000]  所以電視就要很
[00:13:18.000 --> 00:13:19.000]  如果電視
[00:13:19.000 --> 00:13:21.000]  你看過外國的電視報道
[00:13:21.000 --> 00:13:23.000]  他要很強的感性
[00:13:23.000 --> 00:13:24.000]  因為要拿著你
[00:13:24.000 --> 00:13:28.000]  好像製造一個功效
[00:13:28.000 --> 00:13:29.000]  到一個地步
[00:13:29.000 --> 00:13:31.000]  你好像要看一個文藝片
[00:13:31.000 --> 00:13:33.000]  他才可以給你一個
[00:13:33.000 --> 00:13:35.000]  投入感
[00:13:35.000 --> 00:13:37.000]  這個都是不同的傳播方式
[00:13:37.000 --> 00:13:39.000]  達到不同的方法
[00:13:39.000 --> 00:13:40.000]  正是我上一堂所說的
[00:13:40.000 --> 00:13:43.000]  就是整個福音的配合
[00:13:43.000 --> 00:13:44.000]  有些地方
[00:13:44.000 --> 00:13:45.000]  是適合
[00:13:45.000 --> 00:13:47.000]  講神的愛的
[00:13:47.000 --> 00:13:48.000]  有些地方
[00:13:48.000 --> 00:13:50.000]  適合講神的懲罰
[00:13:50.000 --> 00:13:52.000]  有些地方適合講耶穌基督
[00:13:52.000 --> 00:13:54.000]  是帶給你人生的生命的提升
[00:13:54.000 --> 00:13:55.000]  有些方法
[00:13:55.000 --> 00:13:56.000]  是適合
[00:13:56.000 --> 00:13:57.000]  告訴你
[00:13:57.000 --> 00:13:58.000]  耶穌
[00:13:58.000 --> 00:13:59.000]  是代你受罰
[00:13:59.000 --> 00:14:01.000]  耶穌不必定死
[00:14:01.000 --> 00:14:03.000]  這個我相信
[00:14:03.000 --> 00:14:05.000]  就是一個不同的傳播的人
[00:14:05.000 --> 00:14:06.000]  不同的傳播機構
[00:14:06.000 --> 00:14:07.000]  和方法
[00:14:07.000 --> 00:14:08.000]  在教會裏面
[00:14:08.000 --> 00:14:09.000]  做一個整全一點的
[00:14:09.000 --> 00:14:10.000]  我不知道大家
[00:14:10.000 --> 00:14:11.000]  在教會裏面
[00:14:11.000 --> 00:14:12.000]  做福音工作的時候
[00:14:12.000 --> 00:14:13.000]  有沒有這樣的
[00:14:13.000 --> 00:14:15.000]  配搭的方法
[00:14:15.000 --> 00:14:17.000]  因為全部都是講那些東西
[00:14:17.000 --> 00:14:18.000]  全部都是用那些媒介
[00:14:18.000 --> 00:14:19.000]  講不同的信息
[00:14:19.000 --> 00:14:20.000]  這樣的時候
[00:14:20.000 --> 00:14:21.000]  就很可惜了
[00:14:21.000 --> 00:14:23.000]  給大家了解
[00:14:23.000 --> 00:14:25.000]  所以耶穌之後
[00:14:25.000 --> 00:14:27.000]  一個最直接的
[00:14:27.000 --> 00:14:28.000]  就是一個人
[00:14:28.000 --> 00:14:29.000]  很多時候
[00:14:29.000 --> 00:14:30.000]  他會重新估價
[00:14:30.000 --> 00:14:31.000]  他自己的生命
[00:14:31.000 --> 00:14:33.000]  因為這是一個很大的抉擇
[00:14:33.000 --> 00:14:35.000]  一抉擇了之後
[00:14:35.000 --> 00:14:37.000]  他會開始懷疑
[00:14:37.000 --> 00:14:38.000]  他的抉擇
[00:14:38.000 --> 00:14:39.000]  做得是不是有智慧
[00:14:39.000 --> 00:14:41.000]  值不值得這樣做
[00:14:41.000 --> 00:14:42.000]  他會開始恐懼
[00:14:42.000 --> 00:14:43.000]  因為這個抉擇
[00:14:43.000 --> 00:14:44.000]  帶給他很多東西
[00:14:44.000 --> 00:14:47.000]  他立刻身份不同了
[00:14:47.000 --> 00:14:49.000]  他開始要看他前面的生活的時候
[00:14:49.000 --> 00:14:51.000]  他知道可能生活方式會不同了
[00:14:51.000 --> 00:14:53.000]  那些人看他的方法不同了
[00:14:53.000 --> 00:14:55.000]  他用不同的方式
[00:14:55.000 --> 00:14:57.000]  去面對其他人的挑戰
[00:14:57.000 --> 00:14:58.000]  而且他對這個福音
[00:14:58.000 --> 00:15:00.000]  基本上不是太熟習
[00:15:00.000 --> 00:15:02.000]  在那裡
[00:15:02.000 --> 00:15:04.000]  是一個重新估價
[00:15:04.000 --> 00:15:05.000]  這個講得很好
[00:15:05.000 --> 00:15:06.000]  一個人信耶穌之後
