
[00:00:00.000 --> 00:00:04.600]  今天跟大家思想的一個題目是「與主同死」
[00:02:31.320 --> 00:02:35.200]  每一天讓舊人沒有機會再出現
[00:02:35.200 --> 00:02:36.320]  而是每一天
[00:02:36.320 --> 00:02:38.200]  好像主所經歷的
[00:02:38.200 --> 00:02:39.880]  來與他同死
[00:02:39.880 --> 00:02:41.880]  而今天我們跟大家一起思想的
[00:02:41.880 --> 00:02:43.880]  就是從聖經當中看回
[00:02:43.880 --> 00:02:47.400]  主耶穌受苦的一個過程
[00:02:47.400 --> 00:02:48.920]  然後再思想我們今天
[00:02:48.920 --> 00:02:52.080]  如何每一天可以與主同死
[00:02:52.080 --> 00:02:53.680]  所以我請大家一起揭開聖經
[00:02:53.680 --> 00:02:59.000]  我們首先再思想主耶穌受苦的一些過程
[00:02:59.000 --> 00:03:03.200]  大家打開聖經的《馬太福音》第26章
[00:03:03.200 --> 00:03:09.760]  《馬太福音》第26章大家都知道
[00:03:09.760 --> 00:03:13.000]  一路記載到主耶穌被出賣
[00:03:13.000 --> 00:03:14.280]  他如何受苦
[00:03:14.280 --> 00:03:16.960]  然後被釘十字架的過程
[00:03:16.960 --> 00:03:19.840]  而今天我想跟大家所特別思想的
[00:03:19.840 --> 00:03:22.840]  不單是主耶穌他肉身的受苦
[00:03:22.840 --> 00:03:25.440]  同時是他自己心靈所面對著的
[00:03:25.440 --> 00:03:28.920]  各樣的深深的苦楚
[00:03:28.920 --> 00:03:32.680]  我們先看看第26章第47節
[00:03:32.680 --> 00:03:39.360]  26章47節提到主耶穌當時
[00:03:39.360 --> 00:03:43.520]  被他的門徒猶大出賣的情況
[00:03:43.520 --> 00:03:44.080]  聖經說
[00:03:44.080 --> 00:03:48.640]  「說話之間那十二個門徒裡的猶大來了
[00:03:48.640 --> 00:03:50.720]  並有許多人帶著刀棒
[00:03:50.720 --> 00:03:55.160]  從祭司掌和民間的長老那裡與他同來
[00:03:55.160 --> 00:03:58.160]  也賣耶穌的給了他們一個暗號說
[00:03:58.160 --> 00:04:01.000]  可以誰親嘴誰就是他
[00:04:01.000 --> 00:04:04.760]  你們可以拿住他」
[00:04:04.760 --> 00:04:06.080]  聖經首先提及的就是
[00:04:06.080 --> 00:04:09.320]  當時一位耶穌的門徒猶大
[00:04:09.320 --> 00:04:11.800]  是他親手所培育出來的
[00:04:11.800 --> 00:04:13.800]  是他所愛護的
[00:04:13.800 --> 00:04:16.320]  所關懷的對象
[00:04:16.360 --> 00:04:21.520]  而正是這個人出賣耶穌
[00:04:21.520 --> 00:04:22.720]  我想大家可以思想一下
[00:04:22.720 --> 00:04:24.280]  如果你是耶穌
[00:04:24.280 --> 00:04:26.880]  被自己所深愛的
[00:04:26.880 --> 00:04:29.600]  所培育出來的門徒出賣
[00:04:29.600 --> 00:04:32.320]  你的感受會是怎樣?
[00:04:32.320 --> 00:04:33.840]  當時猶大不單是出賣耶穌
[00:04:33.840 --> 00:04:36.360]  他更加用一些最親密的表達方式
[00:04:36.360 --> 00:04:38.560]  來出賣耶穌
[00:04:38.560 --> 00:04:39.920]  他告訴兵兵知道
[00:04:39.920 --> 00:04:42.440]  我與誰親嘴誰就是耶穌
[00:04:42.440 --> 00:04:45.640]  那就是一個記號
[00:04:45.640 --> 00:04:47.640]  一個最親密的表達方式
[00:04:47.640 --> 00:04:51.000]  就是一個陷害的記號
[00:04:51.000 --> 00:04:52.960]  好像一個人
[00:04:52.960 --> 00:04:55.720]  抱著一個他要親近的人
[00:04:55.720 --> 00:04:59.000]  但是他的右手卻是拿著一把刀
[00:04:59.000 --> 00:05:03.440]  預備隨時在這個人的背後插入他
[00:05:03.440 --> 00:05:04.960]  有些弟兄姊妹會說出
[00:05:04.960 --> 00:05:09.080]  他們也有類似被出賣的感覺
[00:05:09.080 --> 00:05:10.600]  一位上師說道
[00:05:10.600 --> 00:05:12.400]  他有一位下屬
[00:05:12.400 --> 00:05:15.520]  是他一手提攜一手栽培的
[00:05:15.520 --> 00:05:17.840]  慢慢發現這個下屬很聰明
[00:05:17.840 --> 00:05:19.200]  很能幹
[00:05:19.200 --> 00:05:22.600]  但是他也有很多詭詐的念頭
[00:05:22.600 --> 00:05:24.160]  想不到經過一段時間之後
[00:05:24.160 --> 00:05:27.600]  這位下屬用很多方法來重傷他
[00:05:27.600 --> 00:05:29.200]  誣告他
[00:05:29.200 --> 00:05:32.520]  令到大老闆認為這個上師
[00:05:32.520 --> 00:05:34.680]  做了很大的錯事
[00:05:34.680 --> 00:05:38.280]  因此就辭退了他
[00:05:38.280 --> 00:05:39.480]  辭退了之後
[00:05:39.480 --> 00:05:41.480]  這個下屬因為有功勞
[00:05:41.480 --> 00:05:43.440]  得到這個大老闆的歡心
[00:05:43.440 --> 00:05:48.120]  而得到這個上師本來有的一個職份
[00:05:48.120 --> 00:05:50.840]  這位朋友當他看回整個過程
[00:05:50.840 --> 00:05:53.080]  他心裏面感到嘔心
[00:05:53.080 --> 00:05:55.160]  他感到是我親手提攜的人
[00:05:55.160 --> 00:05:57.880]  竟然現在出賣我
[00:05:57.880 --> 00:06:00.720]  而且奪取了我的職位
[00:06:00.720 --> 00:06:01.800]  我相信在他內心裏面
[00:06:01.800 --> 00:06:04.200]  有很多很憤怒的情緒
[00:06:04.200 --> 00:06:07.080]  很多很不開心的情緒
[00:06:07.080 --> 00:06:09.320]  在當時主耶穌被出賣的時候
[00:06:09.320 --> 00:06:12.080]  我想他內心一定很難受
[00:06:12.080 --> 00:06:14.120]  而且用一個這樣的記號
[00:06:14.120 --> 00:06:16.240]  來出賣他
[00:06:16.240 --> 00:06:17.080]  但大家再看的時候
[00:06:17.080 --> 00:06:18.520]  你會發覺主耶穌的生命
[00:06:18.520 --> 00:06:21.040]  讓我們看見他的那種饒恕
[00:06:21.040 --> 00:06:24.720]  在下面的第五十節
[00:06:24.720 --> 00:06:26.960]  當時耶穌和猶太人說了甚麼呢?
[00:06:26.960 --> 00:06:28.440]  耶穌對他說
[00:06:28.440 --> 00:06:34.200]  「朋友 你來要做的事就做吧」
[00:06:34.200 --> 00:06:36.520]  一句我們很難想像的說話
[00:06:36.520 --> 00:06:38.920]  在那個時候出自耶穌的口
[00:06:38.920 --> 00:06:40.360]  對著一個出賣他的門徒
[00:06:40.360 --> 00:06:46.240]  他說「朋友 你要做的事你就做吧」
[00:06:46.240 --> 00:06:48.440]  主耶穌深深地知道
[00:06:48.440 --> 00:06:52.720]  預定他承受十字架的苦楚
[00:06:52.720 --> 00:06:54.760]  他就馴服在其中
[00:06:54.760 --> 00:06:58.480]  而他沒有任何憤恨在當中出現
[00:06:58.480 --> 00:07:00.440]  他只說「朋友」
[00:07:00.440 --> 00:07:01.640]  但相信在他內心裏面
[00:07:01.640 --> 00:07:03.160]  承受的那種痛楚
[00:07:03.160 --> 00:07:06.080]  就是他被出賣的痛楚
[00:07:06.080 --> 00:07:07.880]  大家再看下面的經文
[00:07:07.880 --> 00:07:09.120]  下面提到主耶穌
[00:07:09.120 --> 00:07:12.160]  接著受到很多辱罵和戲弄
[00:07:12.160 --> 00:07:15.360]  在下面的五十五節
[00:07:15.360 --> 00:07:17.200]  當時耶穌對他們說
[00:07:17.200 --> 00:07:18.680]  「耶穌對眾人說
[00:07:18.680 --> 00:07:21.640]  你們帶著刀棒出來拿我
[00:07:21.640 --> 00:07:24.320]  如同拿強盜嗎?」
[00:07:24.320 --> 00:07:27.080]  當時他們好像抓一個賊人
[00:07:27.080 --> 00:07:28.360]  去抓耶穌
[00:07:28.360 --> 00:07:29.560]  帶著很多的兵丁
[00:07:29.560 --> 00:07:30.840]  拿著兵器
[00:07:30.840 --> 00:07:33.200]  好像去抓賊一樣
[00:07:33.200 --> 00:07:33.880]  我想有一天
[00:07:33.880 --> 00:07:36.160]  如果你面對類似的情況
[00:07:36.160 --> 00:07:38.480]  有ICAC 有警察
[00:07:38.480 --> 00:07:41.080]  大群來抓你
[00:07:41.080 --> 00:07:43.240]  但你知道自己是清白
[00:07:43.240 --> 00:07:48.480]  你會有種被委屈的感受
[00:07:48.480 --> 00:07:49.480]  當時耶穌說
[00:07:49.480 --> 00:07:50.520]  「你們出來抓我
[00:07:50.520 --> 00:07:52.160]  好像抓強盜一樣
[00:07:52.160 --> 00:07:54.840]  是甚麼事呢?」
[00:07:54.840 --> 00:07:56.960]  其實耶穌可以大可求神
[00:07:56.960 --> 00:07:57.760]  做一件事情
[00:07:57.760 --> 00:07:59.760]  在第五十三節說
[00:07:59.760 --> 00:08:01.520]  「你想我不能求我父
[00:08:01.520 --> 00:08:05.600]  現在為我差遣十二營多天使來嗎?」
[00:08:05.600 --> 00:08:07.600]  其實主耶穌的確可以向神求
[00:08:07.600 --> 00:08:11.040]  求神差遣天使來釋放祂
[00:08:11.040 --> 00:08:12.480]  我相信神不會聽
[00:08:12.480 --> 00:08:14.880]  如果耶穌真的這樣求的話
[00:08:14.880 --> 00:08:16.360]  但主耶穌很清楚知道
[00:08:16.360 --> 00:08:18.040]  神給他的旨意
[00:08:18.040 --> 00:08:21.040]  祂因此不顧一切可能有的苦難
[00:08:21.040 --> 00:08:23.320]  祂願意順服神對祂的安排
[00:08:23.320 --> 00:08:25.600]  因此祂不願意這樣求神
[00:08:25.600 --> 00:08:26.880]  這樣做
[00:08:26.880 --> 00:08:27.600]  但在祂內心
[00:08:27.600 --> 00:08:28.960]  我相信祂會深深體會到
[00:08:28.960 --> 00:08:31.040]  那種被侮辱
[00:08:31.040 --> 00:08:34.080]  被輕視的一種狀況
[00:08:34.080 --> 00:08:35.040]  當我們再看的時候
[00:08:35.040 --> 00:08:36.480]  情況就更加嚴重
[00:08:36.480 --> 00:08:39.520]  大家再看下面二十七章
[00:08:39.520 --> 00:08:42.560]  我們留意第二十七節
[00:08:42.560 --> 00:08:44.000]  二十七章第二十七節
[00:08:44.000 --> 00:08:46.040]  提到關於當時的兵丁
[00:08:46.040 --> 00:08:48.080]  如何戲弄耶穌
[00:08:48.080 --> 00:08:48.960]  我們先留意
[00:08:48.960 --> 00:08:51.480]  當兵丁戲弄耶穌之前
[00:08:51.480 --> 00:08:54.520]  耶穌被捉到比拉多的面前
[00:08:54.520 --> 00:08:57.720]  是被比拉多來審訊的
[00:08:57.720 --> 00:09:00.920]  而之前大家看到在二十六章尾
[00:09:00.920 --> 00:09:02.960]  提到耶穌先被捉拿到
[00:09:02.960 --> 00:09:05.600]  大祭司該亞法那裡
[00:09:05.600 --> 00:09:07.720]  整夜他們審問耶穌
[00:09:07.720 --> 00:09:09.200]  我相信當晚
[00:09:09.200 --> 00:09:10.680]  耶穌一定是不能睡覺
[00:09:10.680 --> 00:09:13.120]  整晚是不能安寧
[00:09:13.120 --> 00:09:14.040]  被折騰
[00:09:14.040 --> 00:09:16.640]  一個很大的痛楚
[00:09:16.640 --> 00:09:19.280]  當去到比拉多面前受審的時候
[00:09:19.280 --> 00:09:24.640]  聖經在第二十七章二十六節
[00:09:24.640 --> 00:09:27.680]  提到耶穌被鞭打的事情
[00:09:27.680 --> 00:09:30.960]  於是比拉多釋放巴拿巴及他們
[00:09:30.960 --> 00:09:33.040]  把耶穌鞭打了
[00:09:33.040 --> 00:09:36.640]  「教給人釘十字架」
[00:09:36.640 --> 00:09:38.160]  聖經提到這段時間
[00:09:38.160 --> 00:09:41.440]  耶穌先受鞭打
[00:09:41.440 --> 00:09:43.120]  最近有一位同工將一篇文章
[00:09:43.120 --> 00:09:44.480]  來跟我分享
[00:09:44.480 --> 00:09:45.840]  是一位的教徒醫生
[00:09:45.840 --> 00:09:47.680]  經過很詳細的研究
[00:09:47.680 --> 00:09:50.440]  研究耶穌整個死亡的過程
[00:09:50.440 --> 00:09:52.560]  祂死的原因等等
[00:09:52.560 --> 00:09:53.880]  其中有提到一件事情
[00:09:53.880 --> 00:09:56.720]  就是主耶穌當時被鞭打的過程
[00:09:56.720 --> 00:09:58.600]  據這位醫生的研究
[00:09:58.600 --> 00:10:00.440]  在當時羅馬政府
[00:10:00.440 --> 00:10:03.880]  去鞭打犯罪的人
[00:10:03.880 --> 00:10:06.120]  是有特定的形式的
[00:10:06.120 --> 00:10:09.040]  一般來說是用一條特別的鞭
[00:10:09.040 --> 00:10:12.400]  這條鞭的構造很特別
[00:10:12.400 --> 00:10:18.000]  鞭的前端有很多條很堅韌的皮條
[00:10:18.000 --> 00:10:20.400]  而每條皮條的前端
[00:10:20.400 --> 00:10:24.200]  有用圓形的兩個小球
[00:10:24.200 --> 00:10:27.120]  小小的球 但圓形
[00:10:27.120 --> 00:10:28.920]  因此有很多個小球
[00:10:28.920 --> 00:10:31.640]  在這些鞭的前端
[00:10:31.640 --> 00:10:34.360]  一般來說當犯人被鞭打的時候
[00:10:34.360 --> 00:10:37.160]  是將衣服剝開
[00:10:37.160 --> 00:10:42.120]  然後將兩個手吊在一些木柱上
[00:10:42.120 --> 00:10:43.320]  在這個時候
[00:10:43.320 --> 00:10:44.960]  兵兵用盡他們的力量
[00:10:44.960 --> 00:10:48.120]  來去抽打犯人
[00:10:48.120 --> 00:10:49.800]  在抽打過程當中
[00:10:49.800 --> 00:10:54.920]  首先病人的背面的表皮會破裂
[00:10:54.920 --> 00:10:56.600]  慢慢當再一路鞭打的時候
[00:10:56.600 --> 00:10:59.560]  不單止表皮 這些小圓球
[00:10:59.560 --> 00:11:04.000]  會將背部很多很多的
[00:11:04.000 --> 00:11:06.080]  肌肉裏面的大血管
[00:11:06.080 --> 00:11:09.720]  大動脈的血管都破裂
[00:11:09.720 --> 00:11:10.520]  在這個時候
[00:11:10.520 --> 00:11:14.400]  整個人的身體就流出很多血
[00:11:14.400 --> 00:11:15.680]  這個醫生再繼續研究
[00:11:15.680 --> 00:11:17.080]  他說在過程當中
[00:11:17.080 --> 00:11:20.880]  因為身體的肌肉被很多的
[00:11:20.880 --> 00:11:24.560]  這些圓球抽痛破裂
[00:11:24.560 --> 00:11:28.400]  因此慢慢自己身體的皮肉就會裂開
[00:11:28.400 --> 00:11:29.920]  而且很多的肉
[00:11:29.920 --> 00:11:31.800]  就會好像爛肉一樣
[00:11:31.800 --> 00:11:34.920]  懸掛在他的身體上
[00:11:34.920 --> 00:11:36.040]  一般的情況
[00:11:36.040 --> 00:11:39.240]  直至病人差不多死亡
[00:11:39.240 --> 00:11:44.760]  兵兵才會停止這種鞭打的過程
[00:11:44.760 --> 00:11:46.400]  這次是我第一次
[00:11:46.400 --> 00:11:49.840]  看到有關這方面的一些研究
[00:11:49.840 --> 00:11:51.400]  讓我深深體會到一件事情
[00:11:51.400 --> 00:11:53.640]  當時主要要面對的鞭打
[00:11:53.640 --> 00:11:56.880]  不單止是幾次的鞭打
[00:11:56.880 --> 00:11:58.880]  少許的皮外傷
[00:11:58.880 --> 00:12:00.520]  而是整個人的身體
[00:12:00.520 --> 00:12:04.640]  陷入一個極大的痛苦當中
[00:12:04.640 --> 00:12:07.040]  在這種痛苦的情況之下
[00:12:07.040 --> 00:12:10.880]  接著就交給人釘十字架
[00:12:10.880 --> 00:12:12.520]  但釘十字架之前
[00:12:12.520 --> 00:12:13.880]  主耶穌所面對的
[00:12:13.880 --> 00:12:15.040]  是一種很深入的
[00:12:15.040 --> 00:12:18.560]  內心的一種被侮辱的狀況
[00:12:18.560 --> 00:12:20.160]  所以聖經在二十七節就提到
[00:12:20.160 --> 00:12:22.360]  另一件事情
[00:12:22.360 --> 00:12:23.840]  聖經提到巡撫的兵
[00:12:23.840 --> 00:12:25.880]  就把耶穌帶進衙門
[00:12:25.880 --> 00:12:29.080]  叫全營的兵都聚集在他那裡
[00:12:29.080 --> 00:12:31.200]  他們就給他脫掉衣服
[00:12:31.200 --> 00:12:33.520]  穿上一件珠紅色的袍子
[00:12:33.520 --> 00:12:35.520]  用荊棘編造冠冕
[00:12:35.520 --> 00:12:37.200]  戴在他頭上
[00:12:37.200 --> 00:12:39.640]  拿一根位子放在他的右手裡
[00:12:39.640 --> 00:12:41.000]  跪在他面前
[00:12:41.000 --> 00:12:42.360]  氣弄他說
[00:12:42.360 --> 00:12:46.440]  「恭喜猶太人的王啊」
[00:12:46.440 --> 00:12:47.640]  在這裡當時的兵兵
[00:12:47.640 --> 00:12:50.240]  他們全體齊集在一起
[00:12:50.240 --> 00:12:53.000]  他們似乎特別要公開地
[00:12:53.000 --> 00:12:56.000]  在眾人的面前羞辱耶穌
[00:12:56.000 --> 00:12:57.920]  不單止兩三個兵兵
[00:12:57.920 --> 00:13:00.680]  要全體的兵兵聚集在一起
[00:13:00.680 --> 00:13:03.640]  公開地羞辱耶穌
[00:13:03.640 --> 00:13:04.960]  耶穌曾經清楚承認
[00:13:04.960 --> 00:13:06.880]  他是猶太人的王
[00:13:06.880 --> 00:13:08.600]  但在當時被鞭打之後
[00:13:08.600 --> 00:13:12.080]  我相信他已經是非常軟弱
[00:13:12.080 --> 00:13:13.520]  可能倒在地上
[00:13:13.520 --> 00:13:17.160]  一個很軟弱的一種狀況
[00:13:17.160 --> 00:13:18.200]  當時這些兵兵
[00:13:18.200 --> 00:13:19.800]  看到一個軟弱的耶穌
[00:13:19.800 --> 00:13:20.800]  他們不能相信
[00:13:20.800 --> 00:13:22.080]  他就是猶太人的王
[00:13:22.080 --> 00:13:24.800]  因此他們盡情地取笑他
[00:13:24.800 --> 00:13:28.640]  「恭喜猶太人的王啊」
[00:13:28.640 --> 00:13:32.800]  當時他們將一個軍王穿著的袍
[00:13:32.800 --> 00:13:33.920]  紅色的袍
[00:13:33.920 --> 00:13:37.480]  正是代表著很多軍王穿著的袍
[00:13:37.480 --> 00:13:39.480]  給耶穌戴上
[00:13:39.480 --> 00:13:41.240]  然後將冠冕
[00:13:41.240 --> 00:13:44.400]  隨手拿一些當時用的荊棘
[00:13:44.400 --> 00:13:45.960]  框著冠冕
[00:13:45.960 --> 00:13:48.520]  壓在耶穌的頭上
[00:13:48.520 --> 00:13:50.200]  然後他們跪在耶穌面前
[00:13:50.200 --> 00:13:51.000]  大家可以想像
[00:13:51.000 --> 00:13:52.240]  當時他們跪拜耶穌
[00:13:52.240 --> 00:13:54.600]  是否跪拜他呢?
[00:13:54.600 --> 00:13:56.000]  絕對不是
[00:13:56.000 --> 00:13:58.520]  是一種取笑的方式
[00:13:58.520 --> 00:13:59.600]  「你是王啊?
[00:13:59.600 --> 00:14:01.480]  好吧!我們現在拜你
[00:14:01.480 --> 00:14:04.880]  我們現在一起去尊敬你」
[00:14:04.880 --> 00:14:06.040]  但其實背後
[00:14:06.040 --> 00:14:08.840]  是一個很大的羞辱
[00:14:08.840 --> 00:14:09.680]  然後聖經提到
[00:14:09.680 --> 00:14:11.720]  在三十節說
[00:14:11.720 --> 00:14:16.360]  有一套唾沫在他的臉上
[00:14:16.360 --> 00:14:20.680]  我們中國人很多時候特別難過
[00:14:20.680 --> 00:14:25.440]  就是很接受不到別人吐口水向自己
[00:14:25.440 --> 00:14:26.640]  不要說吐在頭上
[00:14:26.640 --> 00:14:28.040]  吐在臉上
[00:14:28.040 --> 00:14:29.920]  在你面前吐口水
[00:14:29.920 --> 00:14:32.680]  你已經覺得莫大的羞辱
[00:14:32.680 --> 00:14:37.400]  當時的丁丁吐口水在耶穌的臉上
[00:14:37.400 --> 00:14:40.400]  你可以想像當時會有的感受
[00:14:40.400 --> 00:14:42.480]  但這次不是第一次
[00:14:42.480 --> 00:14:45.240]  聖經所說的已經是第二次的情況
[00:14:45.240 --> 00:14:48.720]  大家看看前面二十六章第六十七節
[00:14:48.720 --> 00:14:56.400]  前面第二十六章第六十七節這樣說
[00:14:56.400 --> 00:15:00.000]  他們就吐唾沫在他臉上
[00:15:00.000 --> 00:15:02.280]  用拳頭打他
[00:15:02.280 --> 00:15:06.160]  也有用手掌打他的
[00:15:06.160 --> 00:15:08.600]  他們在當中用各種方法
[00:15:08.600 --> 00:15:11.120]  來表達對他的羞辱
[00:15:11.120 --> 00:15:13.240]  這時候我請大家接著馬達福音
[00:15:13.240 --> 00:15:18.480]  你翻一翻後面的《哥羅西書》
[00:15:18.480 --> 00:15:21.400]  聖經的《哥羅西書》所描寫的這位基督
[00:15:21.400 --> 00:15:23.440]  是一位怎樣的基督
[00:15:23.440 --> 00:15:25.640]  聖經《哥羅西書》第一章
[00:15:25.640 --> 00:15:28.080]  新約的二百二十頁
[00:15:28.080 --> 00:15:39.080]  第一章的第十六節
[00:15:39.080 --> 00:15:48.240]  在這裡描寫這位基督是怎樣的基督
[00:15:48.240 --> 00:15:49.600]  第十六節說
[00:15:49.600 --> 00:15:52.800]  因為萬有都是靠他做的
[00:15:52.800 --> 00:15:55.680]  無論是天上的地上的
[00:15:55.680 --> 00:15:58.880]  能看見的不能看見的
[00:15:58.880 --> 00:16:03.520]  或是有位的主治的執政的掌權的
[00:16:03.520 --> 00:16:06.240]  一概都是藉著他做的
[00:16:06.240 --> 00:16:08.720]  有是為他做的
[00:16:08.720 --> 00:16:10.400]  他在萬有之先
[00:16:10.400 --> 00:16:13.000]  萬有也靠他而立
[00:16:13.000 --> 00:16:16.160]  他也是教會全體之首
[00:16:16.160 --> 00:16:17.920]  他是源始
[00:16:17.920 --> 00:16:20.520]  是從死裡首先復生的
[00:16:20.520 --> 00:16:26.280]  是他可以在凡事上居首位
[00:16:26.280 --> 00:16:27.760]  當你一路看聖經的時候
[00:16:27.760 --> 00:16:31.720]  你就會體會到整個聖經不斷講述這位基督
[00:16:31.720 --> 00:16:35.240]  正是一切一切的源始
[00:16:35.240 --> 00:16:37.680]  一切是源於他
[00:16:37.680 --> 00:16:39.320]  萬物是歸於他
[00:16:39.320 --> 00:16:41.280]  是為他而做
[00:16:41.280 --> 00:16:45.360]  亦都是完全是藉著他而做
[00:16:45.360 --> 00:16:47.200]  當你想起這位榮耀的基督
[00:16:47.200 --> 00:16:50.600]  在當時竟然受到他所做的人的羞辱
[00:16:50.600 --> 00:16:51.840]  Turma
[00:16:51.840 --> 00:16:54.040]  是一種怎樣的感受
[00:16:54.040 --> 00:16:59.000]  而當時主耶穌正是面對著這些羞辱
[00:16:59.000 --> 00:17:00.960]  當他們羞辱完耶穌之後
[00:17:00.960 --> 00:17:01.920]  在聖經之後
[00:17:01.920 --> 00:17:04.520]  我們看回《瑪特科音》二十七章
[00:17:04.520 --> 00:17:06.080]  第三十二節
[00:17:06.080 --> 00:17:10.000]  就開始提到主耶穌被釘十字架的事情
[00:17:10.000 --> 00:17:12.480]  我們不詳細講到這一段經文
[00:17:12.480 --> 00:17:14.640]  但我們常常都講及一件事情
[00:17:14.640 --> 00:17:16.200]  就是主耶穌被釘的時候
[00:17:16.200 --> 00:17:18.720]  他有一種經驗
[00:17:18.720 --> 00:17:21.360]  有些研究提到主耶穌被釘的時候
[00:17:21.360 --> 00:17:24.520]  不一定是釘在自己的手掌心
[00:17:24.520 --> 00:17:28.640]  而是釘在他的腕骨
[00:17:28.640 --> 00:17:32.080]  當釘穿他的腕骨的時候
[00:17:32.080 --> 00:17:34.080]  他被掛在十字架上
[00:17:34.080 --> 00:17:35.920]  他整個人身體的力量
[00:17:35.920 --> 00:17:41.080]  就紮在他這兩隻手的部分
[00:17:41.080 --> 00:17:42.680]  很多的描寫
[00:17:42.680 --> 00:17:45.360]  就提及當主耶穌在那種情況之下
[00:17:45.360 --> 00:17:48.000]  一種極大的劇痛
[00:17:48.000 --> 00:17:52.080]  從他的手部產生出來
[00:17:52.080 --> 00:17:53.120]  當他痛楚的時候
[00:17:53.120 --> 00:17:56.400]  他很想稍微把身體挺一挺
[00:17:56.400 --> 00:17:57.480]  在那個時候
[00:17:57.480 --> 00:18:01.960]  他將他的力量放在腳上的釘痕上
[00:18:01.960 --> 00:18:03.040]  而在那個時候
[00:18:03.040 --> 00:18:04.560]  腳上的釘痕
[00:18:04.560 --> 00:18:07.800]  就另一種劇痛產生出來
[00:18:07.800 --> 00:18:09.840]  因此手上的釘痛
[00:18:09.840 --> 00:18:11.040]  腳上的釘痛
[00:18:11.040 --> 00:18:11.840]  是循回的
[00:18:11.840 --> 00:18:14.720]  在他身上不斷地產生出來
[00:18:14.720 --> 00:18:18.160]  而帶來一個極大的痛楚
