
[00:00:00.000 --> 00:00:02.800]  我們談及信心的不同層面
[00:02:28.800 --> 00:02:34.760]  少年期、青年期就被兄長賣去埃及做奴隸
[00:02:34.760 --> 00:02:35.880]  你可以想像
[00:02:35.880 --> 00:02:38.880]  被自己最親密的人來出賣
[00:02:38.880 --> 00:02:41.040]  是一件多麼痛苦的事情
[00:02:41.040 --> 00:02:43.160]  大家都會記得去到埃及的時候
[00:02:43.160 --> 00:02:47.680]  他的主母、主人的太太誣告他
[00:02:47.680 --> 00:02:50.200]  說他欺負自己
[00:02:50.200 --> 00:02:53.320]  然後他被逼被抓到監牢
[00:02:53.320 --> 00:02:55.480]  無辜的坐牢
[00:02:55.480 --> 00:02:58.920]  很多人生的際遇是他意想不到的
[00:02:58.920 --> 00:03:02.840]  當然後期他都經歷到在當時的自然災禍
[00:03:02.840 --> 00:03:04.960]  就是饑荒的事情
[00:03:04.960 --> 00:03:07.240]  或者剛才所說的三方面的事情
[00:03:07.240 --> 00:03:09.760]  可能約瑟都經歷過
[00:03:09.760 --> 00:03:12.320]  但是無論如何在過程當中
[00:03:12.320 --> 00:03:15.160]  我們看見一件很清楚的事實
[00:03:15.160 --> 00:03:18.480]  就是神在當中掌權
[00:03:18.480 --> 00:03:21.000]  你發覺發生一切的事情都好
[00:03:21.000 --> 00:03:22.680]  神仍然在其中
[00:03:22.680 --> 00:03:24.960]  而至終神讓這一切的苦難
[00:03:24.960 --> 00:03:28.840]  成為了約瑟一個很重要生命的祝福
[00:03:28.840 --> 00:03:33.360]  同時透過祂祝福他整個的民族
[00:03:33.360 --> 00:03:35.440]  這些一切的事情發生
[00:03:35.440 --> 00:03:38.640]  背後有神自己的美意在當中
[00:03:38.640 --> 00:03:43.040]  而成就的是超過我們所能夠想像的事情
[00:03:43.040 --> 00:03:45.400]  但是最終的一個原則
[00:03:45.400 --> 00:03:48.800]  或者說一個重要的基礎
[00:03:48.800 --> 00:03:50.080]  仍然讓我們發覺
[00:03:50.080 --> 00:03:53.960]  在一切之外神仍然掌權
[00:03:53.960 --> 00:03:55.640]  有些人面對著苦難的時候
[00:03:55.640 --> 00:03:58.320]  很快就會想放棄
[00:03:58.320 --> 00:04:00.200]  不想再跟隨上帝
[00:04:00.200 --> 00:04:02.920]  甚至他會想不如找其他人幫助
[00:04:02.920 --> 00:04:05.200]  神都幫不了
[00:04:05.200 --> 00:04:08.240]  但是有些基督徒他人生所經歷的苦難
[00:04:08.240 --> 00:04:11.720]  他憑著神的恩典去堅持信靠神
[00:04:11.720 --> 00:04:15.000]  而至終領受神給他的應許
[00:04:15.000 --> 00:04:18.320]  神定義在人在苦難當中
[00:04:18.320 --> 00:04:20.440]  得到信心的磨練
[00:04:20.440 --> 00:04:24.920]  而至終可以承受神給我們的應許
[00:04:24.920 --> 00:04:26.040]  所以我們今天就思想
[00:04:26.040 --> 00:04:27.920]  這段經文的時候就思想
[00:04:27.920 --> 00:04:29.960]  我們或者現在或者將來
[00:04:29.960 --> 00:04:32.000]  面對一些苦難的時候
[00:04:32.000 --> 00:04:33.480]  我們如何靠著神
[00:04:33.480 --> 00:04:37.080]  能夠堅持著那份對神信靠的心
[00:04:37.080 --> 00:04:38.480]  大家看看聖經
[00:04:38.480 --> 00:04:43.240]  在剛才讀的十章三十二節的前面
[00:04:43.240 --> 00:04:45.560]  你會看到神在十九節
[00:04:45.560 --> 00:04:50.400]  到三十一節提到勸勉和警告
[00:04:50.400 --> 00:04:51.960]  去到二十三節
[00:04:51.960 --> 00:04:54.040]  十章二十三節
[00:04:54.040 --> 00:04:55.640]  聖經這樣說
[00:04:55.640 --> 00:04:59.440]  「又應該堅持我們所宣認的盼望
[00:04:59.440 --> 00:05:00.760]  毫不動搖
[00:05:00.760 --> 00:05:04.840]  因為那應許我們的事信實的」
[00:05:04.840 --> 00:05:07.800]  神對他的指紋有警告
[00:05:07.800 --> 00:05:10.120]  特別是提醒他們要留心
[00:05:10.120 --> 00:05:11.800]  不要動搖
[00:05:11.800 --> 00:05:15.000]  要堅持所宣認的盼望
[00:05:15.000 --> 00:05:16.600]  我們既然相信這位上帝
[00:05:16.600 --> 00:05:18.520]  是掌管天地的上帝
[00:05:18.520 --> 00:05:20.560]  他是信實的上帝
[00:05:20.560 --> 00:05:23.720]  就按照我們所宣認的盼望
[00:05:23.720 --> 00:05:25.800]  不要動搖
[00:05:25.800 --> 00:05:28.760]  在當時很多信主的猶太人
[00:05:28.760 --> 00:05:31.720]  他們受到他們的民族
[00:05:31.720 --> 00:05:33.680]  其他的猶太人所逼迫
[00:05:33.680 --> 00:05:35.040]  大家會記得
[00:05:35.040 --> 00:05:36.400]  在聖經所說
[00:05:36.400 --> 00:05:38.160]  當時的保羅
[00:05:38.160 --> 00:05:39.400]  未信主之前
[00:05:39.400 --> 00:05:41.000]  叫做「素羅」
[00:05:41.000 --> 00:05:42.960]  他做甚麼
[00:05:42.960 --> 00:05:44.600]  他四處走
[00:05:44.600 --> 00:05:45.680]  做甚麼
[00:05:45.680 --> 00:05:50.000]  要去捉那些信耶穌的猶太人
[00:05:50.000 --> 00:05:51.680]  他是迫迫猶太人
[00:05:51.680 --> 00:05:54.160]  特別是信徒的猶太人
[00:05:54.160 --> 00:05:55.520]  你會看到在當時的社會
[00:05:55.520 --> 00:05:58.040]  其實已經有很多信主的猶太人
[00:05:58.040 --> 00:06:00.840]  面對他們民族的迫迫
[00:06:00.840 --> 00:06:02.960]  而在講述這種情況的時候
[00:06:02.960 --> 00:06:05.760]  有些人當時放棄了
[00:06:05.760 --> 00:06:08.640]  他們不想再繼續堅持了
[00:06:08.640 --> 00:06:11.200]  因為聖經在23節剛才所讀的
[00:06:11.200 --> 00:06:14.360]  「你一定要堅持所宣認的盼望
[00:06:14.360 --> 00:06:17.840]  毫不動搖」
[00:06:17.840 --> 00:06:18.960]  我想回到一件事情
[00:06:18.960 --> 00:06:20.600]  可能大家都會留意到
[00:06:20.600 --> 00:06:23.680]  最近大家留意到埃及的消息
[00:06:23.680 --> 00:06:26.000]  你會知道在今年七月的時候
[00:06:26.000 --> 00:06:28.000]  當政權轉移
[00:06:28.000 --> 00:06:32.560]  當時軍隊推翻了總統穆爾西
[00:06:32.560 --> 00:06:34.760]  後來有很多當地的人民
[00:06:34.760 --> 00:06:37.040]  包括很多穆斯林的朋友
[00:06:37.040 --> 00:06:39.720]  他們認為這次是基督徒
[00:06:39.720 --> 00:06:42.840]  支持軍隊推翻政權
[00:06:42.840 --> 00:06:46.360]  因此將責任放在基督徒身上
[00:06:46.360 --> 00:06:48.920]  認為是他們破壞了國家
[00:06:48.920 --> 00:06:50.120]  所以在七月之後
[00:06:50.120 --> 00:06:51.840]  你看報紙的時候就會發現
[00:06:51.840 --> 00:06:53.880]  很多埃及的教會
[00:06:53.880 --> 00:06:57.680]  埃及的基督徒佔差不多十分之一的人口
[00:06:57.680 --> 00:06:59.640]  很多基督徒、很多教會
[00:06:59.640 --> 00:07:01.320]  他們崇拜的時候
[00:07:01.320 --> 00:07:05.240]  是他們的教堂被火焚燒
[00:07:05.240 --> 00:07:09.440]  很多信徒死傷
[00:07:09.440 --> 00:07:11.520]  不單是一些教堂
[00:07:11.520 --> 00:07:13.840]  也見到很多其他的商店
[00:07:13.840 --> 00:07:15.880]  基督徒的商店、企業
[00:07:15.880 --> 00:07:18.000]  或者不同的基督徒的家庭
[00:07:18.000 --> 00:07:20.920]  都成為了攻擊的目標
[00:07:20.920 --> 00:07:23.400]  剛剛在前幾天報紙說到
[00:07:23.400 --> 00:07:25.320]  在埃及一間教堂
[00:07:25.320 --> 00:07:26.920]  基督教的教堂門外
[00:07:26.920 --> 00:07:28.080]  有婚禮
[00:07:28.080 --> 00:07:31.040]  他們新人擺婚禮的茶點
[00:07:31.040 --> 00:07:34.320]  很多賓客很開心在慶祝的時候
[00:07:34.320 --> 00:07:38.040]  突然間有一個坐著電單車的槍手
[00:07:38.040 --> 00:07:42.400]  經過的時候就用槍亂掃親友
[00:07:42.400 --> 00:07:43.760]  四個人死了
[00:07:43.760 --> 00:07:46.160]  十幾個人受傷
[00:07:46.160 --> 00:07:50.320]  這些事情還不斷在今天的埃及發生
[00:07:50.320 --> 00:07:51.560]  或者你會說
[00:07:51.560 --> 00:07:54.800]  我們香港不會有這樣的事情
[00:07:54.800 --> 00:07:58.440]  沒錯香港可能這個階段不會有什麼事情
[00:07:58.440 --> 00:08:01.560]  但是全世界有很多信主的人
[00:08:01.560 --> 00:08:02.720]  屬神的人
[00:08:02.720 --> 00:08:05.560]  是面對著這些因信仰而有的
[00:08:05.560 --> 00:08:09.840]  很多很多的傷害和攻擊
[00:08:09.840 --> 00:08:11.520]  聖經也讓我們知道
[00:08:11.520 --> 00:08:15.520]  在歷代有很多信徒面對這些難處
[00:08:15.520 --> 00:08:17.080]  但是神就提醒
[00:08:17.080 --> 00:08:21.880]  要靠著主毫不動搖
[00:08:21.880 --> 00:08:23.160]  你再看經文的時候
[00:08:23.160 --> 00:08:25.640]  不單提醒我們要靠著神
[00:08:25.640 --> 00:08:26.920]  知道祂是信實的
[00:08:26.920 --> 00:08:27.960]  不要動搖
[00:08:27.960 --> 00:08:31.040]  你再看下第25節
[00:08:31.040 --> 00:08:33.280]  也是我們上上讀的經文
[00:08:33.280 --> 00:08:35.640]  我們不可放棄聚會
[00:08:35.640 --> 00:08:39.280]  好像有些人的習慣一樣
[00:08:39.280 --> 00:08:41.680]  大家可能比較熟悉是和學本
[00:08:41.680 --> 00:08:42.400]  25節
[00:08:42.400 --> 00:08:43.800]  你們不可停止聚會
[00:08:43.800 --> 00:08:46.120]  好像那些停止慣了的人
[00:08:46.120 --> 00:08:48.040]  都要彼此勸勉
[00:08:48.040 --> 00:08:49.840]  既知道那日只臨近
[00:08:49.840 --> 00:08:52.600]  就更當如此
[00:08:52.600 --> 00:08:54.920]  當時有些人面對著苦難的時候
[00:08:54.920 --> 00:08:58.160]  他們就放棄和弟兄姊妹團契
[00:08:58.160 --> 00:09:01.280]  不再和他們有相聚會的機會
[00:09:01.280 --> 00:09:04.120]  所以他們就失去了彼此勉勵
[00:09:04.120 --> 00:09:08.640]  彼此幫助激發愛心的機會
[00:09:08.640 --> 00:09:10.440]  因此聖經就提醒他們
[00:09:10.440 --> 00:09:12.800]  要留意在那些困難的期間
[00:09:12.800 --> 00:09:14.200]  更加留心
[00:09:14.200 --> 00:09:16.840]  不要放棄和你的弟兄姊妹
[00:09:16.840 --> 00:09:19.800]  來互相的交往支持
[00:09:19.800 --> 00:09:24.040]  你再看下去下第26節
[00:09:24.040 --> 00:09:27.040]  提到有些人雖然認識真理
[00:09:27.040 --> 00:09:29.720]  但後來他們就放棄了
[00:09:29.720 --> 00:09:32.080]  聖經提到他們曾經信耶穌
[00:09:32.080 --> 00:09:35.320]  但他們拒絕主耶穌的救恩
[00:09:35.320 --> 00:09:38.640]  這裡所說的並不是他們一時間軟弱
[00:09:38.640 --> 00:09:42.960]  而是他們對整個信仰的一種全盤否定
[00:09:42.960 --> 00:09:44.800]  這段經文提及有些人
[00:09:44.800 --> 00:09:47.640]  他們故意犯罪
[00:09:47.640 --> 00:09:49.800]  29節你會看到
[00:09:49.800 --> 00:09:53.800]  他們是踐踏神的遺址
[00:09:53.800 --> 00:09:56.280]  而聖經就說他們在這種情況下
[00:09:56.280 --> 00:10:01.360]  會落在神可怕的審判裏面
[00:10:01.360 --> 00:10:03.280]  這些人雖然曾經信主
[00:10:03.280 --> 00:10:05.920]  但在那個時候動搖了
[00:10:05.920 --> 00:10:07.840]  不是一時間的軟弱
[00:10:07.840 --> 00:10:09.640]  而是全盤的否認
[00:10:09.640 --> 00:10:11.480]  而且是故意的犯罪
[00:10:11.480 --> 00:10:16.200]  聖經就說這些人落在神審判的手裏
[00:10:16.200 --> 00:10:18.120]  是很可怕的
[00:10:18.120 --> 00:10:19.960]  因此聖經在前面一段經文
[00:10:19.960 --> 00:10:23.760]  就提到對很多信徒面對困難的時候
[00:10:23.760 --> 00:10:25.240]  那種警告
[00:10:25.240 --> 00:10:26.080]  要留心
[00:10:26.080 --> 00:10:29.520]  不要讓事情動搖你的信心
[00:10:29.520 --> 00:10:32.320]  然後聖經就開始說
[00:10:32.320 --> 00:10:33.600]  神不但警告
[00:10:33.600 --> 00:10:35.200]  而且勉勵
[00:10:35.200 --> 00:10:36.560]  而且鼓勵我們
[00:10:36.560 --> 00:10:38.400]  要憑著神的恩
[00:10:38.400 --> 00:10:40.960]  面對各樣有的苦難
[00:10:40.960 --> 00:10:44.080]  大家看32節
[00:10:44.080 --> 00:10:44.880]  32節
[00:10:44.880 --> 00:10:47.360]  你們要回想從前的日子
[00:10:47.360 --> 00:10:49.080]  那時你們蒙了光照
[00:10:49.080 --> 00:10:51.800]  忍受了許多痛苦的煎熬
[00:10:51.800 --> 00:10:53.840]  說他們初信主的時候
[00:10:53.840 --> 00:10:56.840]  已經面對許多的痛苦
[00:10:56.840 --> 00:10:58.360]  33節
[00:10:58.360 --> 00:11:01.400]  有時在眾人面前被辱罵
[00:11:01.400 --> 00:11:02.800]  遭患難
[00:11:02.800 --> 00:11:08.880]  有時卻成了遭遇同樣情形的人的同伴
[00:11:08.880 --> 00:11:10.680]  他們所面對的困難
[00:11:10.680 --> 00:11:13.360]  不單止是私下受的困難
[00:11:13.360 --> 00:11:14.680]  是公開的
[00:11:14.680 --> 00:11:17.320]  在眾人面前受到辱罵
[00:11:17.320 --> 00:11:19.360]  遭遇患難
[00:11:19.360 --> 00:11:21.960]  但聖經就說到這些苦難
[00:11:21.960 --> 00:11:24.800]  帶給他們生命一種很特別的果子
[00:11:24.800 --> 00:11:28.720]  大家看剛才的33節會留意到
[00:11:28.720 --> 00:11:33.200]  他說成了那些遭遇同樣情形的人的
[00:11:33.200 --> 00:11:34.520]  甚麼?
[00:11:34.520 --> 00:11:36.640]  同伴
[00:11:36.640 --> 00:11:39.720]  發覺有其他人遭遇同樣的困難
[00:11:39.720 --> 00:11:42.280]  就成為了他們的同伴
[00:11:42.280 --> 00:11:46.280]  同伴聖經原來的意思是團友
[00:11:46.280 --> 00:11:49.160]  是成為了他們真正的團友
[00:11:49.160 --> 00:11:50.720]  然後34節就說
[00:11:50.720 --> 00:11:55.360]  你們同情那些遭監禁的人
[00:11:55.360 --> 00:11:57.000]  同情他們
[00:11:57.000 --> 00:11:59.920]  當時要同情這些在監牢的人
[00:11:59.920 --> 00:12:01.800]  其實要付代價的
[00:12:01.800 --> 00:12:03.120]  大家可以想像
[00:12:03.120 --> 00:12:05.680]  很容易會被牽連的
[00:12:05.680 --> 00:12:09.560]  但他們仍然去關心那些被抓去坐牢的人
[00:12:09.560 --> 00:12:10.960]  他們同情他們
[00:12:10.960 --> 00:12:15.120]  亦都和他們一起作同伴
[00:12:15.120 --> 00:12:17.360]  如果不單是信仰的逼迫
[00:12:17.360 --> 00:12:22.960]  或者在生活上有不少的苦難困難
[00:12:22.960 --> 00:12:25.880]  我記得一間教會的姐妹分享
[00:12:25.880 --> 00:12:28.680]  一位姐妹講述她自己曾經經歷
[00:12:28.680 --> 00:12:31.600]  被丈夫離棄
[00:12:31.600 --> 00:12:34.600]  在那段日子痛不欲生
[00:12:34.600 --> 00:12:37.480]  很艱難的日子
[00:12:37.480 --> 00:12:39.720]  但那段時間後上帝恩待她
[00:12:39.720 --> 00:12:42.120]  讓她重新站立起來
[00:12:42.120 --> 00:12:44.360]  她得到神給她的安慰
[00:12:44.360 --> 00:12:48.040]  後來她的心想
[00:12:48.040 --> 00:12:50.560]  這種艱難
[00:12:50.560 --> 00:12:53.200]  讓我領受神給我的安慰
[00:12:53.200 --> 00:12:55.200]  我可以用神給我的安慰
[00:12:55.200 --> 00:12:57.400]  去安慰其他人
[00:12:57.400 --> 00:13:02.040]  而她留意到身邊有很多遭遇同樣經歷的姐妹
[00:13:02.040 --> 00:13:05.280]  因此她自發得到教會的支持
[00:13:05.280 --> 00:13:08.520]  就開了一個小組
[00:13:08.520 --> 00:13:11.120]  一群姐妹有同樣的遭遇
[00:13:11.120 --> 00:13:13.520]  這位姐妹就自己做組長
[00:13:13.520 --> 00:13:16.680]  在當中關懷這些有困難的姐妹
[00:13:16.680 --> 00:13:20.400]  一起禱告互相的支持來面對
[00:13:20.400 --> 00:13:21.400]  當我見到她的時候
[00:13:21.400 --> 00:13:27.640]  我就感受到她做了這群姐妹的同伴
[00:13:27.640 --> 00:13:30.560]  她真的體會到她們的難處
[00:13:30.560 --> 00:13:35.040]  又在當中很具體地來關心和支持她們
[00:13:35.040 --> 00:13:36.280]  我也想起另一件事情
[00:13:36.280 --> 00:13:38.160]  我們中間一位姐妹
[00:13:38.160 --> 00:13:40.040]  在好幾年之前
[00:13:40.040 --> 00:13:43.240]  她的女兒幾歲
[00:13:43.240 --> 00:13:46.000]  患上血癌
[00:13:46.000 --> 00:13:49.760]  很多人都會覺得是一件很不幸的事情
[00:13:49.760 --> 00:13:51.600]  當然是不幸的事情
[00:13:51.600 --> 00:13:52.800]  但在過程當中
[00:13:52.800 --> 00:13:56.760]  看到她們的家庭一直堅定地信靠神
[00:13:56.760 --> 00:14:01.120]  後來孩子去世
[00:14:01.120 --> 00:14:04.560]  很多人都以為她們一定會很灰心、失意
[00:14:04.560 --> 00:14:06.680]  或者會埋怨神
[00:14:06.680 --> 00:14:08.280]  但上帝給她們的心
[00:14:08.280 --> 00:14:10.720]  是一種信靠的心
[00:14:10.720 --> 00:14:14.680]  後來一位姐妹上上去醫院做義工
[00:14:14.680 --> 00:14:17.560]  她不怕面對那種處境
[00:14:17.560 --> 00:14:19.800]  反而回到兒童的病房
[00:14:19.800 --> 00:14:22.400]  專心關心那些兒童
[00:14:22.400 --> 00:14:24.440]  支持那些父母
[00:14:24.440 --> 00:14:29.800]  因為她自己曾經體會這些苦困
[00:14:29.800 --> 00:14:32.640]  很多聖經所描述的情況就是
[00:14:32.640 --> 00:14:34.840]  信徒在過程當中
[00:14:34.840 --> 00:14:37.000]  他們自己遭遇過患難
[00:14:37.000 --> 00:14:40.960]  也知道要和那些曾經遭遇患難的人
[00:14:40.960 --> 00:14:42.840]  要做同伴
[00:14:42.840 --> 00:14:44.360]  去同情他們
[00:14:44.360 --> 00:14:46.280]  關心他們的狀況
[00:14:46.280 --> 00:14:48.160]  這種生命的質素
[00:14:48.160 --> 00:14:52.760]  是上帝在人的生命當中所做的奇妙的事情
[00:14:52.760 --> 00:14:54.040]  我們剛才提及的
[00:14:54.040 --> 00:14:55.920]  哥林多前書的一段經文
[00:14:55.920 --> 00:14:58.200]  第一章大家會順序提起
[00:14:58.200 --> 00:15:00.400]  在患難當中
[00:15:00.400 --> 00:15:01.600]  當時保羅說
[00:15:01.600 --> 00:15:03.840]  神就安慰他們
[00:15:03.840 --> 00:15:06.840]  他們就能夠用神所賜的安慰
[00:15:06.840 --> 00:15:11.160]  去安慰那些遭遇同樣患難的人
[00:15:11.160 --> 00:15:12.320]  然後保羅就說
[00:15:12.320 --> 00:15:14.560]  我們遭遇患難
[00:15:14.560 --> 00:15:19.720]  是為了叫你們得到安慰
[00:15:19.720 --> 00:15:22.080]  這句好像很矛盾的說話
[00:15:22.080 --> 00:15:23.600]  但保羅的體會就是
[00:15:23.600 --> 00:15:26.520]  沒錯 神容許他們遇到患難
[00:15:26.520 --> 00:15:29.400]  但在這些患難的過程當中
[00:15:29.400 --> 00:15:31.800]  是為了讓人
[00:15:31.800 --> 00:15:32.520]  不是自己
[00:15:32.520 --> 00:15:33.760]  不單是自己
[00:15:33.760 --> 00:15:36.640]  是得到神的安慰
[00:15:36.640 --> 00:15:37.400]  在這件事上
[00:15:37.400 --> 00:15:40.560]  我們不能完全理解
[00:15:40.560 --> 00:15:42.840]  不能完全明白
[00:15:42.840 --> 00:15:45.680]  但上帝在其中就用這些事情
[00:15:45.680 --> 00:15:47.480]  讓我們認識祂
[00:15:47.480 --> 00:15:51.240]  亦都成為別人的祝福
[00:15:51.240 --> 00:15:53.160]  別人的安慰
[00:15:53.160 --> 00:15:55.680]  這是我們第一方面所見到的
[00:15:55.680 --> 00:15:56.840]  你再看經文
[00:15:56.840 --> 00:16:01.120]  不單是領受能夠與人同行的恩典
[00:16:01.120 --> 00:16:05.080]  你再看其中的三十四節
[00:16:05.080 --> 00:16:07.680]  下半句說
[00:16:07.680 --> 00:16:10.760]  「你們的家業被搶奪的時候
[00:16:10.760 --> 00:16:12.880]  又以喜樂的心接受
[00:16:12.880 --> 00:16:17.560]  因為知道自己有更美長存的家業」
[00:16:17.560 --> 00:16:18.520]  他們仍然很喜樂
[00:16:18.520 --> 00:16:22.200]  因為知道自己有更美長存的家業
[00:16:22.200 --> 00:16:24.120]  意味著他們所失去的
[00:16:24.120 --> 00:16:25.600]  所損失的
[00:16:25.600 --> 00:16:28.120]  是短暫的東西
[00:16:28.120 --> 00:16:29.880]  所失去的
[00:16:29.880 --> 00:16:31.880]  不會叫我們
[00:16:31.880 --> 00:16:36.120]  失去神給我們真正的好處
[00:16:36.120 --> 00:16:37.760]  神預備給我們的
[00:16:37.760 --> 00:16:40.080]  是永遠長存的家業
[00:16:40.080 --> 00:16:42.400]  這些短暫的失去
[00:16:42.400 --> 00:16:45.240]  不會叫我們真正的損失
[00:16:45.240 --> 00:16:47.280]  因此在當時的聖徒
[00:16:47.280 --> 00:16:49.520]  他們仍然可以喜樂
[00:16:49.520 --> 00:16:53.080]  仍然可以歡喜快樂
[00:16:53.080 --> 00:16:54.760]  不知道大家有沒有印象
[00:16:54.760 --> 00:16:58.080]  我們過去曾經提過一位宣教士
[00:16:58.080 --> 00:17:01.560]  一位宣教士Jim Elliott
[00:17:01.560 --> 00:17:04.600]  這位宣教士在近年
[00:17:04.600 --> 00:17:06.800]  他是殉道的宣教士
[00:17:06.800 --> 00:17:08.920]  去到厄瓜多爾的地方
[00:17:08.920 --> 00:17:10.360]  向著土族傳福音
[00:17:10.360 --> 00:17:12.800]  但是直升機降落的那一刻
[00:17:12.800 --> 00:17:15.840]  已經被當地的土族襲擊
[00:17:15.840 --> 00:17:20.040]  因此五位宣教士同時死亡
[00:17:20.040 --> 00:17:22.280]  但這位宣教士在他年輕的時候
[00:17:22.280 --> 00:17:24.480]  二十二歲
[00:17:24.480 --> 00:17:25.760]  他就寫了一句話
[00:17:25.760 --> 00:17:30.320]  到今天都成為很多人生命當中的明具
[00:17:30.320 --> 00:17:32.120]  他的說話很簡單
[00:17:32.120 --> 00:17:33.960]  但很清楚地說
[00:17:33.960 --> 00:17:34.920]  他就說
[00:17:34.920 --> 00:17:40.440]  我們失去了那些不能夠保存的
[00:17:40.440 --> 00:17:45.720]  卻是得到永遠不會失去的
[00:17:45.720 --> 00:17:49.160]  這個人絕對不是愚蠢
[00:17:49.160 --> 00:17:50.560]  有些人責怪他們
[00:17:50.560 --> 00:17:52.080]  你們很愚蠢
[00:17:52.080 --> 00:17:54.320]  這樣去犧牲
[00:17:54.320 --> 00:17:57.000]  浪費自己的人生
[00:17:57.000 --> 00:18:02.000]  但對Jim E. Lord和很多的基督徒來說
[00:18:02.000 --> 00:18:03.320]  沒錯 有些時候
[00:18:03.320 --> 00:18:05.000]  神容許他們失去了一些
[00:18:05.000 --> 00:18:07.680]  他們不能夠保存的東西
[00:18:07.680 --> 00:18:09.240]  短暫的
[00:18:09.240 --> 00:18:10.880]  無論是健康
[00:18:10.880 --> 00:18:12.280]  或者財富
[00:18:12.280 --> 00:18:13.880]  或者地位
[00:18:13.880 --> 00:18:19.000]  但卻是得到那些永遠不會失去的
[00:18:19.000 --> 00:18:21.280]  那是更大的得著
[00:18:21.280 --> 00:18:23.680]  更大的祝福
[00:18:23.680 --> 00:18:25.120]  在《法國聖經》裏面說到
[00:18:25.120 --> 00:18:26.440]  在苦難當中
[00:18:26.440 --> 00:18:29.360]  我們留心去信靠上帝
[00:18:29.360 --> 00:18:31.000]  神要給我們的
[00:18:31.000 --> 00:18:33.720]  是比我們想像中更大
[00:18:33.720 --> 00:18:37.840]  所以你看看下面35節
[00:18:37.840 --> 00:18:42.440]  「所以你們不可丟棄坦然無懼的心
[00:18:42.440 --> 00:18:46.320]  這樣的心是帶有大賞賜的」
[00:18:46.320 --> 00:18:49.440]  坦然無懼表示堅定的信心
[00:18:49.440 --> 00:18:52.800]  這種堅定的信心是會有大賞賜的
[00:18:52.800 --> 00:18:55.120]  你記得登山補訓所說
[00:18:55.120 --> 00:18:56.680]  主耶穌說了八福之後
[00:18:56.680 --> 00:18:58.000]  然後就說到
[00:18:58.000 --> 00:19:02.160]  「你們如果為我的名被辱罵
