
[00:00:00.000 --> 00:00:03.740]  接下來宣讀聖經的話
[00:03:04.740 --> 00:03:05.740]  但是不一定可以治癒
[00:03:05.740 --> 00:03:07.740]  但是可能會比較好
[00:03:07.740 --> 00:03:08.740]  可以延長他的壽命
[00:03:08.740 --> 00:03:10.740]  那唯一可能治癒的辦法
[00:03:10.740 --> 00:03:12.740]  就是進行骨髓移植
[00:03:12.740 --> 00:03:18.740]  但是其實只有大約25%的患者
[00:03:18.740 --> 00:03:20.740]  可能會找到合適的一個配型
[00:03:20.740 --> 00:03:22.740]  可以進行骨髓移植
[00:03:22.740 --> 00:03:24.740]  那時候我有去到
[00:03:24.740 --> 00:03:25.740]  那一個姊妹家裡
[00:03:25.740 --> 00:03:26.740]  去看她女兒
[00:03:26.740 --> 00:03:27.740]  她女兒那時候
[00:03:27.740 --> 00:03:30.740]  大概已經有12歲左右的年紀了
[00:03:30.740 --> 00:03:32.740]  然後地中海貧血的原因
[00:03:32.740 --> 00:03:35.740]  所以她的肚子非常巨大
[00:03:35.740 --> 00:03:37.740]  因為她沒辦法可能是
[00:03:37.740 --> 00:03:39.740]  她的血液沒辦法進行循環
[00:03:39.740 --> 00:03:40.740]  可能會堆積在
[00:03:40.740 --> 00:03:42.740]  那一個她的內臟裡面
[00:03:42.740 --> 00:03:44.740]  然後呢她也沒有辦法生活自力
[00:03:44.740 --> 00:03:46.740]  她也沒有機會去
[00:03:46.740 --> 00:03:49.740]  到學校進行讀書這樣子
[00:03:49.740 --> 00:03:50.740]  但是她的媽媽呢
[00:03:50.740 --> 00:03:51.740]  就是那一位姊妹
[00:03:51.740 --> 00:03:53.740]  她非常有信心
[00:03:53.740 --> 00:03:54.740]  她相信主的大能
[00:03:54.740 --> 00:03:58.740]  一定可以讓她的女兒得到醫治
[00:03:58.740 --> 00:04:00.740]  那後來我因為時間
[00:04:00.740 --> 00:04:03.740]  因為學習然後時間太忙了
[00:04:03.740 --> 00:04:06.740]  然後就沒有再見過她
[00:04:06.740 --> 00:04:07.740]  但是等我再次聽到
[00:04:07.740 --> 00:04:09.740]  她的消息的時候
[00:04:09.740 --> 00:04:12.740]  差不多已經過了兩年的時間
[00:04:12.740 --> 00:04:15.740]  是我在教會親自見到她媽媽
[00:04:15.740 --> 00:04:17.740]  帶著她來到了教會
[00:04:17.740 --> 00:04:18.740]  因為她女兒真的
[00:04:18.740 --> 00:04:21.740]  就是獲得了一個合適的骨髓
[00:04:21.740 --> 00:04:23.740]  她可以去上學了
[00:04:23.740 --> 00:04:25.740]  然後姊妹非常開心的
[00:04:25.740 --> 00:04:27.740]  跟我們教會的人
[00:04:27.740 --> 00:04:29.740]  一起分享這件事情
[00:04:29.740 --> 00:04:31.740]  我昨天想到這件事情的時候
[00:04:31.740 --> 00:04:32.740]  我還不太確定
[00:04:32.740 --> 00:04:33.740]  因為我也不知道說
[00:04:33.740 --> 00:04:36.740]  過了這麼多年她是否還在
[00:04:36.740 --> 00:04:38.740]  所以昨天晚上我就打電話回去
[00:04:38.740 --> 00:04:39.740]  跟我媽媽確認了這件事情
[00:04:39.740 --> 00:04:41.740]  她說她的女兒現在已經
[00:04:41.740 --> 00:04:43.740]  就是已經讀了書
[00:04:43.740 --> 00:04:46.740]  然後已經有了一個穩定的工作
[00:04:46.740 --> 00:04:48.740]  這是我非常開心的一件事情
[00:04:48.740 --> 00:04:50.740]  但是我也沒有問過說
[00:04:50.740 --> 00:04:53.740]  姊妹她心裡是因為什麼原因
[00:04:53.740 --> 00:04:55.740]  才會來到神的聖殿
[00:04:55.740 --> 00:04:57.740]  她是覺得說耶穌
[00:04:57.740 --> 00:04:59.740]  只是一個蠻有能力的醫治者
[00:04:59.740 --> 00:05:02.740]  可以醫治她女兒的疾病嗎
[00:05:02.740 --> 00:05:03.740]  我也不知道
[00:05:03.740 --> 00:05:04.740]  但是我就會發現
[00:05:04.740 --> 00:05:06.740]  這個見證跟我們今天
[00:05:06.740 --> 00:05:08.740]  所要分享的經文內容
[00:05:08.740 --> 00:05:10.740]  有一點點相似之處
[00:05:10.740 --> 00:05:15.740]  大家有看那一個29節到39節的經文
[00:05:15.740 --> 00:05:18.740]  耶穌他治好了許多害病的人
[00:05:18.740 --> 00:05:20.740]  還趕出了許多的鬼
[00:05:20.740 --> 00:05:22.740]  那你這麼一看經文
[00:05:22.740 --> 00:05:23.740]  是不是覺得說
[00:05:23.740 --> 00:05:28.740]  耶穌很符合剛才我所說的那個角色
[00:05:28.740 --> 00:05:30.740]  耶穌他就像一個趕鬼人
[00:05:30.740 --> 00:05:32.740]  他也像一個醫生一樣
[00:05:32.740 --> 00:05:35.740]  可以醫治很多人的疾病
[00:05:35.740 --> 00:05:38.740]  那馬可福音的這一段經文
[00:05:38.740 --> 00:05:40.740]  是不是想要表達的就是說
[00:05:40.740 --> 00:05:44.740]  耶穌他做了這些神蹟奇事呢
[00:05:44.740 --> 00:05:46.740]  那這個經文我們也看到
[00:05:46.740 --> 00:05:50.740]  他的主角是那個西門的岳母嗎
[00:05:50.740 --> 00:05:53.740]  告訴我們說西門的岳母得到了醫治
[00:05:53.740 --> 00:05:56.740]  所以說想要解答這些問題
[00:05:56.740 --> 00:05:58.740]  我們今天就要重新的
[00:05:58.740 --> 00:06:00.740]  我和大家一起重新的仔細
[00:06:00.740 --> 00:06:02.740]  去研讀這一段經文
[00:06:02.740 --> 00:06:04.740]  所告訴我們的這個故事
[00:06:04.740 --> 00:06:06.740]  才能發現它背後的意義
[00:06:06.740 --> 00:06:09.740]  那我們先來回憶一下
[00:06:09.740 --> 00:06:11.740]  在29節以前
[00:06:11.740 --> 00:06:13.740]  耶穌做了什麼事情呢
[00:06:13.740 --> 00:06:16.740]  耶穌在約旦河受洗
[00:06:16.740 --> 00:06:18.740]  他被聖靈充滿了之後
[00:06:18.740 --> 00:06:21.740]  他出去呼召了四位門徒
[00:06:21.740 --> 00:06:22.740]  在安息日
[00:06:22.740 --> 00:06:25.740]  把他們帶進了加百儂的會堂
[00:06:25.740 --> 00:06:27.740]  在會堂裡面呢
[00:06:27.740 --> 00:06:29.740]  他經歷了兩次大戰
[00:06:29.740 --> 00:06:31.740]  然後呢就是教訓人
[00:06:31.740 --> 00:06:34.740]  以及趕出了附在一個人身上的烏鬼
[00:06:34.740 --> 00:06:37.740]  這個就是經文告訴我們
[00:06:37.740 --> 00:06:40.740]  就是耶穌之前做的事情
[00:06:40.740 --> 00:06:42.740]  那做完這些事情之後
[00:06:42.740 --> 00:06:44.740]  從29章開始
[00:06:44.740 --> 00:06:46.740]  耶穌和他的門徒
[00:06:46.740 --> 00:06:48.740]  出了會堂之後
[00:06:48.740 --> 00:06:50.740]  他們就去了
[00:06:50.740 --> 00:06:52.740]  就是西門的家裡
[00:06:52.740 --> 00:06:54.740]  那很不巧
[00:06:54.740 --> 00:06:57.740]  西門的岳母這個時候生病了
[00:06:57.740 --> 00:06:58.740]  經文告訴我們
[00:06:58.740 --> 00:07:00.740]  他的岳母發燒了
[00:07:00.740 --> 00:07:02.740]  就是大家是不是以為說
[00:07:02.740 --> 00:07:04.740]  這個生病就像我們平時
[00:07:04.740 --> 00:07:06.740]  特別是疫情期間
[00:07:06.740 --> 00:07:08.740]  大家可能突然間覺得
[00:07:08.740 --> 00:07:11.740]  一量體溫我已經39度8了
[00:07:11.740 --> 00:07:13.740]  就是岳母的這個發燒
[00:07:13.740 --> 00:07:16.740]  是不是那個我們平常所說的
[00:07:16.740 --> 00:07:18.740]  體溫比較高呢
[00:07:18.740 --> 00:07:20.740]  其實不是的
[00:07:20.740 --> 00:07:24.740]  在希臘文的那個原文裡面
[00:07:24.740 --> 00:07:26.740]  這個詞是pre-tos
[00:07:26.740 --> 00:07:28.740]  pre-tos它的意思
[00:07:28.740 --> 00:07:30.740]  它是害了熱病
[00:07:30.740 --> 00:07:32.740]  可能大家會覺得
[00:07:32.740 --> 00:07:36.740]  熱病跟發燒其實也是差不多的吧
[00:07:36.740 --> 00:07:37.740]  其實這個詞呢
[00:07:37.740 --> 00:07:38.740]  在新約當中
[00:07:38.740 --> 00:07:40.740]  在新約的原文當中
[00:07:40.740 --> 00:07:41.740]  出現了六次
[00:07:41.740 --> 00:07:43.740]  那可能它也是一個
[00:07:43.740 --> 00:07:45.740]  很常見的一個疾病了
[00:07:45.740 --> 00:07:47.740]  但是我們去找一下
[00:07:47.740 --> 00:07:49.740]  舊約的經文
[00:07:49.740 --> 00:07:50.740]  大家也都知道說
[00:07:50.740 --> 00:07:52.740]  舊約其實是用那個
[00:07:52.740 --> 00:07:54.740]  希伯來聖經嘛
[00:07:54.740 --> 00:07:57.740]  它是用希伯來文寫的
[00:07:57.740 --> 00:07:59.740]  但是他們為了去
[00:07:59.740 --> 00:08:01.740]  研讀希伯來聖經
[00:08:01.740 --> 00:08:04.740]  所以有把希伯來文的那個聖經
[00:08:04.740 --> 00:08:06.740]  翻譯成希臘文
[00:08:06.740 --> 00:08:08.740]  就是有時候我們會看到的
[00:08:08.740 --> 00:08:10.740]  那個七十四義本
[00:08:10.740 --> 00:08:12.740]  這個也是可以當作一個
[00:08:12.740 --> 00:08:14.740]  研讀經文的
[00:08:14.740 --> 00:08:16.740]  那在七十四義本的
[00:08:16.740 --> 00:08:18.740]  這個舊約當中
[00:08:18.740 --> 00:08:22.740]  這個詞其實只出現了一次
[00:08:22.740 --> 00:08:24.740]  它就是在生命記的
[00:08:24.740 --> 00:08:27.740]  第28章22節
[00:08:27.740 --> 00:08:29.740]  它的經文是這樣子說的
[00:08:29.740 --> 00:08:31.740]  耶和華要用
[00:08:31.740 --> 00:08:35.740]  烙病、熱病、發炎、發燒、刀劍
[00:08:35.740 --> 00:08:39.740]  焚風和霉爛攻擊你
[00:08:39.740 --> 00:08:41.740]  這些要追趕你
[00:08:41.740 --> 00:08:43.740]  直到你滅亡
[00:08:43.740 --> 00:08:46.740]  這一句經文主要講的是什麼呢
[00:08:46.740 --> 00:08:47.740]  這一句經文呢
[00:08:47.740 --> 00:08:51.740]  其實是摩西要教育以色列人
[00:08:51.740 --> 00:08:53.740]  你若不聽從耶和華
[00:08:53.740 --> 00:08:54.740]  你上帝的話
[00:08:54.740 --> 00:08:58.740]  不謹守遵行祂的一切誡命利率
[00:08:58.740 --> 00:09:01.740]  就是我今日所吩咐你的
[00:09:01.740 --> 00:09:03.740]  這一切的咒詛
[00:09:03.740 --> 00:09:05.740]  必領到你身上追隨你
[00:09:05.740 --> 00:09:08.740]  所以剛才在經文當中
[00:09:08.740 --> 00:09:11.740]  出現的那一個烙病、熱病、發炎
[00:09:11.740 --> 00:09:12.740]  等等這一些
[00:09:12.740 --> 00:09:15.740]  其實就是上帝的咒詛
[00:09:15.740 --> 00:09:18.740]  的一個具體的表現形式
[00:09:18.740 --> 00:09:21.740]  所以說熱病它就是其中的一個咒詛
[00:09:21.740 --> 00:09:25.740]  它可以說是代表了上帝的一個憤怒
[00:09:25.740 --> 00:09:28.740]  那因為根據歷史記載
[00:09:28.740 --> 00:09:31.740]  那個時候的中東女子
[00:09:31.740 --> 00:09:33.740]  可能跟現在不太一樣
[00:09:33.740 --> 00:09:34.740]  那時候的中東女子
[00:09:34.740 --> 00:09:37.740]  因為她們可能要做很多苦力活
[00:09:37.740 --> 00:09:38.740]  要做勞力
[00:09:38.740 --> 00:09:42.740]  然後基本上每個人都會強壯如牛
[00:09:42.740 --> 00:09:45.740]  她們可能一年四季很少會生病的
[00:09:45.740 --> 00:09:48.740]  那所以我們就會想一下說
[00:09:48.740 --> 00:09:52.740]  這一次生病真的並不是一次簡單的生病
[00:09:52.740 --> 00:09:55.740]  在以色列人的眼中
[00:09:55.740 --> 00:09:59.740]  其實熱病就類似於像麻風病一樣
[00:09:59.740 --> 00:10:04.740]  它是一種忌諱的東西
[00:10:04.740 --> 00:10:05.740]  它是一種忌諱的疾病
[00:10:05.740 --> 00:10:07.740]  就他們認為說
[00:10:07.740 --> 00:10:10.740]  如果你身上有了熱病
[00:10:10.740 --> 00:10:13.740]  然後如果你身上有了熱病的時候
[00:10:13.740 --> 00:10:18.740]  其實就是因為有上帝的憤怒在你的身上
[00:10:18.740 --> 00:10:24.740]  那你就沒有辦法去得到
[00:10:24.740 --> 00:10:28.740]  就是有上帝要懲罰你這件事情
[00:10:28.740 --> 00:10:32.740]  那這個時候耶穌是怎麼醫治她呢
[00:10:32.740 --> 00:10:33.740]  耶穌
[00:10:33.740 --> 00:10:36.740]  你就會發現就是耶穌這個時候
[00:10:36.740 --> 00:10:37.740]  進前來
[00:10:37.740 --> 00:10:39.740]  把她拉起來
[00:10:39.740 --> 00:10:40.740]  就扶她起來
[00:10:40.740 --> 00:10:43.740]  然後她的燒就退了
[00:10:43.740 --> 00:10:46.740]  我們想一下我們平時讀經文
[00:10:46.740 --> 00:10:47.740]  你有沒有發現說
[00:10:47.740 --> 00:10:53.740]  耶穌很多時候治病都喜歡說叫你起來
[00:10:53.740 --> 00:10:56.740]  就像在馬可福音在後面
[00:10:56.740 --> 00:10:58.740]  我們有時候也會看到說
[00:10:58.740 --> 00:11:00.740]  在第三章的第三節
[00:11:00.740 --> 00:11:03.740]  耶穌對那一個枯萎了一隻手的人說
[00:11:03.740 --> 00:11:04.740]  起來
[00:11:04.740 --> 00:11:06.740]  站在中間
[00:11:06.740 --> 00:11:10.740]  然後以及馬可福音第五章四十一節
[00:11:10.740 --> 00:11:12.740]  祂對著那一個孩子說
[00:11:12.740 --> 00:11:14.740]  就是拉著孩子的手對他說
[00:11:14.740 --> 00:11:16.740]  大力大 鼓勵
[00:11:16.740 --> 00:11:18.740]  那翻譯出來就是說
[00:11:18.740 --> 00:11:21.740]  閨女啊 我吩咐你起來
[00:11:21.740 --> 00:11:25.740]  那這個起來是不是我們今天所說的
[00:11:25.740 --> 00:11:29.740]  你今天可能太累了躺在床上
[00:11:29.740 --> 00:11:31.740]  然後我叫你起來這樣子
[00:11:31.740 --> 00:11:32.740]  起來
[00:11:32.740 --> 00:11:36.740]  這個詞在聖經的原文當中是
[00:11:36.740 --> 00:11:37.740]  Iroko
[00:11:37.740 --> 00:11:39.740]  它有復活的意思
[00:11:39.740 --> 00:11:42.740]  它不是一個單純的起來
[00:11:42.740 --> 00:11:45.740]  那大家知道馬可福音當中
[00:11:45.740 --> 00:11:49.740]  最後一個起來的人是誰嗎
[00:11:49.740 --> 00:11:50.740]  馬可福音當中
[00:11:50.740 --> 00:11:54.740]  最後一個起來的人其實是耶穌
[00:11:54.740 --> 00:11:57.740]  在後面馬可福音的最後一章節
[00:11:57.740 --> 00:12:00.740]  十六章十六節裡面有說到
[00:12:00.740 --> 00:12:02.740]  就是不要驚慌
[00:12:02.740 --> 00:12:04.740]  那個釘十字架的耶穌
[00:12:04.740 --> 00:12:06.740]  他已經復活了
[00:12:06.740 --> 00:12:08.740]  那我們去看原文就會發現
[00:12:08.740 --> 00:12:11.740]  釘十字架的耶穌已經復活了
[00:12:11.740 --> 00:12:13.740]  他的這個復活的詞
[00:12:13.740 --> 00:12:18.740]  跟這裡耶穌吩咐西門的岳母起來的詞
[00:12:18.740 --> 00:12:20.740]  其實用的是同一個詞來的
[00:12:20.740 --> 00:12:23.740]  那因為耶穌基督起來了
[00:12:23.740 --> 00:12:26.740]  所以他不在墳墓裡面
[00:12:26.740 --> 00:12:28.740]  那西門的岳母起來了
[00:12:28.740 --> 00:12:31.740]  所以他沒有躺在那個病床上面
[00:12:31.740 --> 00:12:34.740]  他起來做一個服事的工作
[00:12:34.740 --> 00:12:37.740]  那除此之外我們可能還能想到誰
[00:12:37.740 --> 00:12:39.740]  在福音書裡面
[00:12:39.740 --> 00:12:43.740]  可能還有一個人就是立位起來了
[00:12:43.740 --> 00:12:45.740]  那個碎立的立位起來了
[00:12:45.740 --> 00:12:48.740]  他起來離開了他的那個工作
[00:12:48.740 --> 00:12:50.740]  那個碎棺
[00:12:50.740 --> 00:12:52.740]  那復活之後的生命
[00:12:52.740 --> 00:12:57.740]  是不會停留在一個舊的世界裡面的
[00:12:57.740 --> 00:13:00.740]  他一定會帶有一種完全的改變
[00:13:00.740 --> 00:13:02.740]  和完全的侍奉
[00:13:02.740 --> 00:13:05.740]  去離開自己原有的一個生命
[00:13:05.740 --> 00:13:07.740]  還有一個舊有的工作
[00:13:07.740 --> 00:13:09.740]  當然這個舊有的工作不是說
[00:13:09.740 --> 00:13:11.740]  我現在可能做了醫生
[00:13:11.740 --> 00:13:12.740]  然後我就辭職了
[00:13:12.740 --> 00:13:14.740]  而是可能你的心態
[00:13:14.740 --> 00:13:16.740]  你的生命改變了之後
[00:13:16.740 --> 00:13:17.740]  醫生的這個工作
[00:13:17.740 --> 00:13:19.740]  你可能不單單是醫病
[00:13:19.740 --> 00:13:21.740]  然後你可能是帶著一個使命
[00:13:21.740 --> 00:13:23.740]  去做你的這個職業
[00:13:23.740 --> 00:13:25.740]  那在這裡我就要分享
[00:13:25.740 --> 00:13:27.740]  我自己的一個小故事
[00:13:27.740 --> 00:13:30.740]  可能大家之前也有聽過我的一個見證
[00:13:30.740 --> 00:13:32.740]  然後因為我小時候
[00:13:32.740 --> 00:13:34.740]  很長的一段時間
[00:13:34.740 --> 00:13:37.740]  都是跟媽媽生活在一起
[00:13:37.740 --> 00:13:40.740]  我外婆是一個脾氣很倔強的人
[00:13:40.740 --> 00:13:41.740]  她很火爆
[00:13:41.740 --> 00:13:43.740]  所以我媽媽也遺傳了她的這一點
[00:13:43.740 --> 00:13:45.740]  所以也特別的火爆
[00:13:45.740 --> 00:13:47.740]  那遺傳這種東西很奇怪的
[00:13:47.740 --> 00:13:51.740]  所以我一定不會是一個特別溫順的人
[00:13:51.740 --> 00:13:54.740]  那我那時候很長的一段時間
[00:13:54.740 --> 00:13:57.740]  跟我媽媽單獨住在一起的時候
[00:13:57.740 --> 00:14:00.740]  沒有人可以鎮壓得住我們
[00:14:00.740 --> 00:14:04.740]  所以我們兩個人經常會發生摩擦
[00:14:04.740 --> 00:14:05.740]  發生矛盾
[00:14:05.740 --> 00:14:07.740]  我媽是一種什麼樣的人呢
[00:14:07.740 --> 00:14:10.740]  她是一種有點點專制的人
[00:14:10.740 --> 00:14:12.740]  就是說獨裁吧
[00:14:12.740 --> 00:14:13.740]  用我的話來說
[00:14:13.740 --> 00:14:14.740]  就是會覺得她是一個獨裁
[00:14:14.740 --> 00:14:16.740]  她想讓你去做一件事情
[00:14:16.740 --> 00:14:19.740]  她就希望你可以
[00:14:19.740 --> 00:14:21.740]  馬上放下你手上的這件事情
[00:14:21.740 --> 00:14:23.740]  去辦她的那件事情
[00:14:23.740 --> 00:14:25.740]  然後我就會覺得很不理解
[00:14:25.740 --> 00:14:26.740]  我就覺得為什麼
[00:14:26.740 --> 00:14:28.740]  我的事情也是事情
[00:14:28.740 --> 00:14:30.740]  為什麼我一定要聽你的
[00:14:30.740 --> 00:14:31.740]  這樣子
[00:14:31.740 --> 00:14:34.740]  所以說我們因為這樣的矛盾
[00:14:34.740 --> 00:14:35.740]  經常爭吵
[00:14:35.740 --> 00:14:37.740]  有時候嚴重的時候
[00:14:37.740 --> 00:14:38.740]  我甚至還離家出走
[00:14:38.740 --> 00:14:43.740]  當然那是已經年少輕狂的時候
[00:14:43.740 --> 00:14:44.740]  所以說但是呢
[00:14:44.740 --> 00:14:45.740]  信了主之後呢
[00:14:45.740 --> 00:14:47.740]  我發現她改變了
[00:14:47.740 --> 00:14:49.740]  她不是說信了主之後
[00:14:49.740 --> 00:14:52.740]  她第二天就很和聲和氣的
[00:14:52.740 --> 00:14:54.740]  就吩咐我要去做什麼事情
[00:14:54.740 --> 00:14:57.740]  她是一個很緩慢的過程
[00:14:57.740 --> 00:14:59.740]  她經歷了一段時間
[00:14:59.740 --> 00:15:01.740]  但是我真的能感受到
[00:15:01.740 --> 00:15:02.740]  她改變了
[00:15:02.740 --> 00:15:04.740]  她變得沒有這麼專制
[00:15:04.740 --> 00:15:06.740]  她變得沒有這麼獨裁
[00:15:06.740 --> 00:15:09.740]  她向我提出請求的時候
[00:15:09.740 --> 00:15:11.740]  不再說像是
[00:15:11.740 --> 00:15:13.740]  要馬上執行的命令
[00:15:13.740 --> 00:15:14.740]  她可能會詢問我說
[00:15:14.740 --> 00:15:16.740]  你現在有沒有時間
[00:15:16.740 --> 00:15:18.740]  可不可以幫我去做什麼
[00:15:18.740 --> 00:15:21.740]  那媽媽的態度變好了
[00:15:21.740 --> 00:15:22.740]  我還有什麼理由
[00:15:22.740 --> 00:15:24.740]  就是跟她起衝突呢
[00:15:24.740 --> 00:15:26.740]  就是因為她改變了之後
[00:15:26.740 --> 00:15:28.740]  所以我就開始理解
[00:15:28.740 --> 00:15:31.740]  我們兩個人在生活溝通上面
[00:15:31.740 --> 00:15:32.740]  開始相互理解
[00:15:32.740 --> 00:15:34.740]  我知道你的需要
[00:15:34.740 --> 00:15:36.740]  我也知道你想讓我做什麼
[00:15:36.740 --> 00:15:40.740]  那這一個我們就沒有像以前那樣
[00:15:40.740 --> 00:15:42.740]  針尖對脈盲了
[00:15:42.740 --> 00:15:44.740]  所以說我們每個人
[00:15:44.740 --> 00:15:46.740]  都可以去想一下我們自己
[00:15:46.740 --> 00:15:48.740]  當你來到教會
[00:15:48.740 --> 00:15:50.740]  當你信了主之後
[00:15:50.740 --> 00:15:53.740]  我們成為基督徒之後
[00:15:53.740 --> 00:15:56.740]  我們是不是有了一個復活的生命
[00:15:56.740 --> 00:15:58.740]  這一個復活的生命說
[00:15:58.740 --> 00:16:00.740]  這一個復活的生命說的是
[00:16:00.740 --> 00:16:03.740]  你真的離開了舊有的那個生活
[00:16:03.740 --> 00:16:05.740]  離開了舊的那個世界
[00:16:05.740 --> 00:16:07.740]  是真的在外人看來
