
[00:00:00.000 --> 00:00:04.480]  感謝神的恩典讓我和弟兄姊妹分享聖經的訊息
[00:05:26.560 --> 00:05:28.240]  不可以太過隨便的
[00:05:28.240 --> 00:05:29.520]  如果是這樣的話
[00:05:29.520 --> 00:05:31.520]  你不就是在上兩份班
[00:05:31.520 --> 00:05:32.640]  白天上一份
[00:05:32.640 --> 00:05:34.000]  晚上再上第二份
[00:05:34.000 --> 00:05:36.800]  你跟著你的子女每一天的功課
[00:05:36.800 --> 00:05:38.800]  或者測驗考試
[00:05:38.800 --> 00:05:40.800]  你可以說
[00:05:40.800 --> 00:05:42.800]  今天的基督徒的姐妹
[00:05:42.800 --> 00:05:44.800]  我還沒說她比較淑齡的那些
[00:05:44.800 --> 00:05:46.800]  比較淑齡的那些
[00:05:46.800 --> 00:05:48.800]  對教會一定很有感情
[00:05:48.800 --> 00:05:50.800]  跟著關心一下弟兄姐妹
[00:05:50.800 --> 00:05:52.800]  晚上又打電話
[00:05:52.800 --> 00:05:54.800]  你想一下那個狀態是怎樣
[00:05:54.800 --> 00:05:56.800]  你怎可以想像一個人
[00:05:56.800 --> 00:05:58.800]  做完事回家做那麼多事
[00:05:58.800 --> 00:06:00.800]  還有心力去關心隔壁屋的人
[00:06:00.800 --> 00:06:02.800]  或者他團契裡面的弟兄姐妹
[00:06:02.800 --> 00:06:04.800]  或者他服侍的兒童團契
[00:06:04.800 --> 00:06:06.800]  少年團契的弟兄姐妹
[00:06:06.800 --> 00:06:08.800]  你不可能想像得到的
[00:06:08.800 --> 00:06:10.800]  不過我只可以說如果你有一個這樣的太太
[00:06:10.800 --> 00:06:12.800]  那你的弟兄
[00:06:12.800 --> 00:06:14.800]  你都要多讀經祈禱了
[00:06:14.800 --> 00:06:16.800]  因為他沒時間理你
[00:06:16.800 --> 00:06:18.800]  是不是這樣說的
[00:06:18.800 --> 00:06:20.800]  但你也可以說感恩有一個那麼敬虔的太太
[00:06:20.800 --> 00:06:22.800]  那你的子女
[00:06:22.800 --> 00:06:24.800]  就會有樣子看的
[00:06:24.800 --> 00:06:26.800]  我只想說
[00:06:26.800 --> 00:06:28.800]  如果教會裡面有這樣的姐妹
[00:06:28.800 --> 00:06:30.800]  我覺得越多越好
[00:06:30.800 --> 00:06:32.800]  我心裡面這樣說
[00:06:32.800 --> 00:06:34.800]  就是說那個教會一定興旺
[00:06:34.800 --> 00:06:36.800]  為什麼呢?這班姐妹
[00:06:36.800 --> 00:06:38.800]  不單止守護她家
[00:06:38.800 --> 00:06:40.800]  還守護她的朋友
[00:06:40.800 --> 00:06:42.800]  守護教會
[00:06:42.800 --> 00:06:44.800]  你可以說我們是不是今天都很想
[00:06:44.800 --> 00:06:46.800]  在母親節的時間
[00:06:46.800 --> 00:06:48.800]  鼓勵多些姐妹
[00:06:48.800 --> 00:06:50.800]  她有這個目標呢
[00:06:50.800 --> 00:06:52.800]  她真的靠著神
[00:06:52.800 --> 00:06:54.800]  去支取能力
[00:06:54.800 --> 00:06:56.800]  應付現在這樣的生活節奏
[00:06:56.800 --> 00:06:58.800]  還有應付著
[00:06:58.800 --> 00:07:00.800]  家庭的需要
[00:07:00.800 --> 00:07:02.800]  還有心力可以去敬拜
[00:07:02.800 --> 00:07:04.800]  去侍奉
[00:07:04.800 --> 00:07:06.800]  這個不是等到退休的時候才去做的
[00:07:06.800 --> 00:07:08.800]  如果是這樣的話
[00:07:08.800 --> 00:07:10.800]  我只可以說
[00:07:10.800 --> 00:07:12.800]  今天的基督徒的媽媽
[00:07:12.800 --> 00:07:14.800]  姐妹
[00:07:14.800 --> 00:07:16.800]  就算不是鐵人也不能夠
[00:07:16.800 --> 00:07:18.800]  用更好的形容詞
[00:07:18.800 --> 00:07:20.800]  我講完之後
[00:07:20.800 --> 00:07:22.800]  有些弟兄就說那弟兄怎麼辦
[00:07:22.800 --> 00:07:24.800]  那就留到父親節
[00:07:24.800 --> 00:07:26.800]  讓他們歌頌一下弟兄
[00:07:26.800 --> 00:07:28.800]  我相信弟兄
[00:07:28.800 --> 00:07:30.800]  不是沒有用的
[00:07:30.800 --> 00:07:32.800]  因為他們是姐妹
[00:07:32.800 --> 00:07:34.800]  我講了這些的時間
[00:07:34.800 --> 00:07:36.800]  我都希望借著這段經文
[00:07:36.800 --> 00:07:38.800]  記不記得準備了改題目
[00:07:38.800 --> 00:07:40.800]  也不是很好
[00:07:40.800 --> 00:07:42.800]  我就會覺得有些東西我們可以從聖經裡面參考
[00:07:42.800 --> 00:07:44.800]  我們怎樣傳遞一些
[00:07:44.800 --> 00:07:46.800]  基督徒的價值觀
[00:07:46.800 --> 00:07:48.800]  給我們下一代呢
[00:07:48.800 --> 00:07:50.800]  這個很重要的
[00:07:50.800 --> 00:07:52.800]  因為我們不只是教會他讀書
[00:07:52.800 --> 00:07:54.800]  或者他考一門專業
[00:07:54.800 --> 00:07:56.800]  而是要他有一個
[00:07:56.800 --> 00:07:58.800]  正確的人生觀和價值觀
[00:07:58.800 --> 00:08:00.800]  他知道怎樣做人
[00:08:00.800 --> 00:08:02.800]  怎樣去面對幾十年的生活
[00:08:02.800 --> 00:08:04.800]  這個很重要
[00:08:04.800 --> 00:08:06.800]  所以我們自己有一個
[00:08:06.800 --> 00:08:08.800]  正確的價值觀也可以幫到下一代
[00:08:08.800 --> 00:08:10.800]  當然聖經這麼大
[00:08:10.800 --> 00:08:12.800]  我們不可以一次過講完
[00:08:12.800 --> 00:08:14.800]  我只是選了在
[00:08:14.800 --> 00:08:16.800]  以賽亞書第五章八到二十四節
[00:08:16.800 --> 00:08:18.800]  這段經文
[00:08:18.800 --> 00:08:20.800]  我會縮短它來講
[00:08:20.800 --> 00:08:22.800]  這段經文首先我們要看一下
[00:08:22.800 --> 00:08:24.800]  它分了六個部分
[00:08:24.800 --> 00:08:26.800]  每一次我們預備講章都是要這樣做
[00:08:26.800 --> 00:08:28.800]  第一部分是第八到第十節
[00:08:28.800 --> 00:08:30.800]  是講向窮人收地
[00:08:30.800 --> 00:08:32.800]  第十一到十七節
[00:08:32.800 --> 00:08:34.800]  就是沉迷厭樂
[00:08:34.800 --> 00:08:36.800]  十八到十九節就是不聽先知的責備
[00:08:36.800 --> 00:08:38.800]  二十節就是顛倒是非
[00:08:38.800 --> 00:08:40.800]  二十一節是領袖自高自大
[00:08:40.800 --> 00:08:42.800]  二十二到二十四節是審判官不公義
[00:08:42.800 --> 00:08:44.800]  這六個的問題
[00:08:44.800 --> 00:08:46.800]  就導致了猶大國
[00:08:46.800 --> 00:08:48.800]  就是以色列分北面南面
[00:08:48.800 --> 00:08:50.800]  南面的猶大國
[00:08:50.800 --> 00:08:52.800]  在公元前586年
[00:08:52.800 --> 00:08:54.800]  被巴勒斯坦
[00:08:54.800 --> 00:08:56.800]  在公元前586年
[00:08:56.800 --> 00:08:58.800]  被巴比倫打敗的一個原因
[00:08:58.800 --> 00:09:00.800]  所以這些經文是應該在
[00:09:00.800 --> 00:09:02.800]  被打敗之前寫下的
[00:09:02.800 --> 00:09:04.800]  而就是講出為什麼
[00:09:04.800 --> 00:09:06.800]  這個猶大國當時
[00:09:06.800 --> 00:09:08.800]  八世紀主前八世紀的時候
[00:09:08.800 --> 00:09:10.800]  他們都是很興旺的
[00:09:10.800 --> 00:09:12.800]  經濟各方面是很好的
[00:09:12.800 --> 00:09:14.800]  是貿易的中樞紐
[00:09:14.800 --> 00:09:16.800]  而且是沒有什麼鬥到外面的
[00:09:16.800 --> 00:09:18.800]  敵人去攻擊的
[00:09:18.800 --> 00:09:20.800]  但為什麼由主前八世紀
[00:09:20.800 --> 00:09:22.800]  一直去到七世紀然後六世紀
[00:09:22.800 --> 00:09:24.800]  慢慢走向
[00:09:24.800 --> 00:09:26.800]  北國和南國都滅亡呢?
[00:09:26.800 --> 00:09:28.800]  這個在先知書裏面
[00:09:28.800 --> 00:09:30.800]  是比較多講的
[00:09:30.800 --> 00:09:32.800]  而五章第七節是講
[00:09:32.800 --> 00:09:34.800]  萬鈞的耶和華
[00:09:34.800 --> 00:09:36.800]  那個葡萄園就是以色列的
[00:09:36.800 --> 00:09:38.800]  因為那裏有很多葡萄
[00:09:38.800 --> 00:09:40.800]  葡萄園代表著以色列
[00:09:40.800 --> 00:09:42.800]  就好像約翰福音十五章
[00:09:42.800 --> 00:09:44.800]  耶穌說他是葡萄樹
[00:09:44.800 --> 00:09:46.800]  因為那裏周圍都是葡萄樹
[00:09:46.800 --> 00:09:48.800]  用葡萄園、葡萄樹來講
[00:09:48.800 --> 00:09:50.800]  神和以色列人的關係
[00:09:50.800 --> 00:09:52.800]  是很正常的
[00:09:52.800 --> 00:09:54.800]  然後他說神所喜愛的樹
[00:09:54.800 --> 00:09:56.800]  就是猶大人
[00:09:56.800 --> 00:09:58.800]  葡萄樹、葡萄園
[00:09:58.800 --> 00:10:00.800]  原來猶大就是神所愛的
[00:10:00.800 --> 00:10:02.800]  一個民族
[00:10:02.800 --> 00:10:04.800]  而神是期望公平
[00:10:04.800 --> 00:10:06.800]  但怎知有暴虐
[00:10:06.800 --> 00:10:08.800]  指望是公義,為什麼有冤性呢?
[00:10:08.800 --> 00:10:10.800]  如果我們看中文的翻譯
[00:10:10.800 --> 00:10:12.800]  是有些欠缺的
[00:10:12.800 --> 00:10:14.800]  當然我這樣講
[00:10:14.800 --> 00:10:16.800]  意味著大家不要只是看中文聖經
[00:10:16.800 --> 00:10:18.800]  如果你有時間
[00:10:18.800 --> 00:10:20.800]  就要看英文的譯本
[00:10:20.800 --> 00:10:22.800]  如果你還有心去學多一點
[00:10:22.800 --> 00:10:24.800]  在不同的查經班裏
[00:10:24.800 --> 00:10:26.800]  預備的人
[00:10:26.800 --> 00:10:28.800]  他會看原文聖經
[00:10:28.800 --> 00:10:30.800]  來幫我們多一點
[00:10:30.800 --> 00:10:32.800]  公平
[00:10:32.800 --> 00:10:34.800]  我括著拼音
[00:10:34.800 --> 00:10:36.800]  你可以看看,一會兒你會看到關係在哪裏
[00:10:36.800 --> 00:10:38.800]  Mispart就是公平
[00:10:38.800 --> 00:10:40.800]  公義就是
[00:10:40.800 --> 00:10:42.800]  為什麼我要講這兩個觀念呢?
[00:10:42.800 --> 00:10:44.800]  這兩個是一組的觀念
[00:10:44.800 --> 00:10:46.800]  特別如果在詩篇裏面
[00:10:46.800 --> 00:10:48.800]  你會發覺
[00:10:48.800 --> 00:10:50.800]  經常是同時出現的
[00:10:50.800 --> 00:10:52.800]  因為詩歌你知道有平衡
[00:10:52.800 --> 00:10:54.800]  詩歌文體有平衡
[00:10:54.800 --> 00:10:56.800]  我們也知道
[00:10:56.800 --> 00:10:58.800]  中國的詩也是這樣
[00:10:58.800 --> 00:11:00.800]  而
[00:11:00.800 --> 00:11:02.800]  神的性情
[00:11:02.800 --> 00:11:04.800]  是公平和公義
[00:11:04.800 --> 00:11:06.800]  也是對人、做人倫理的要求
[00:11:06.800 --> 00:11:08.800]  留心看後面
[00:11:08.800 --> 00:11:10.800]  本來應該有公平
[00:11:10.800 --> 00:11:12.800]  Mispart的地方
[00:11:12.800 --> 00:11:14.800]  就變成暴虐
[00:11:14.800 --> 00:11:16.800]  KH就是暴虐
[00:11:16.800 --> 00:11:18.800]  KH就是暴虐
[00:11:18.800 --> 00:11:20.800]  原來其實是在玩文字遊戲
[00:11:20.800 --> 00:11:22.800]  拼音
[00:11:22.800 --> 00:11:24.800]  本來應該有公義
[00:11:24.800 --> 00:11:26.800]  變成冤聲
[00:11:26.800 --> 00:11:28.800]  你會發覺
[00:11:28.800 --> 00:11:30.800]  你是猶太人的時候
[00:11:30.800 --> 00:11:32.800]  你就知道他的韻味
[00:11:32.800 --> 00:11:34.800]  我在這裏也講多一點
[00:11:34.800 --> 00:11:36.800]  希望你們對聖經有多一點的喜好
[00:11:36.800 --> 00:11:38.800]  聖經創世記講
[00:11:38.800 --> 00:11:40.800]  神創造Adam
[00:11:40.800 --> 00:11:42.800]  Adam
[00:11:42.800 --> 00:11:44.800]  上帝用什麼創造Adam
[00:11:44.800 --> 00:11:46.800]  用泥土
[00:11:46.800 --> 00:11:48.800]  泥土的拼音是
[00:11:48.800 --> 00:11:50.800]  Adam
[00:11:50.800 --> 00:11:52.800]  你再想想
[00:11:52.800 --> 00:11:54.800]  上帝用Adam做Adam
[00:11:54.800 --> 00:11:56.800]  你覺得很有趣
[00:11:56.800 --> 00:11:58.800]  因為創世記是一個詩歌散文體
[00:11:58.800 --> 00:12:00.800]  雖然是散文
[00:12:00.800 --> 00:12:02.800]  但有詩歌的特性
[00:12:02.800 --> 00:12:04.800]  我只是舉這些例子
[00:12:04.800 --> 00:12:06.800]  希望你們有空間的時候
[00:12:06.800 --> 00:12:08.800]  多一點去
[00:12:08.800 --> 00:12:10.800]  研習聖經
[00:12:10.800 --> 00:12:12.800]  問題是
[00:12:12.800 --> 00:12:14.800]  為什麼猶太人
[00:12:14.800 --> 00:12:16.800]  沒辦法活出公平和公義
[00:12:16.800 --> 00:12:18.800]  反過來在神賜的土地上
[00:12:18.800 --> 00:12:20.800]  有暴虐和冤聲
[00:12:20.800 --> 00:12:22.800]  因為猶太人有六種罪惡
[00:12:22.800 --> 00:12:24.800]  以蔡先知的說法
[00:12:24.800 --> 00:12:26.800]  想總結出
[00:12:26.800 --> 00:12:28.800]  問題有六樣東西
[00:12:28.800 --> 00:12:30.800]  第一是第八至十節
[00:12:30.800 --> 00:12:32.800]  向窮人收地是他第一個災禍
[00:12:32.800 --> 00:12:34.800]  在這裏
[00:12:34.800 --> 00:12:36.800]  第八節說禍災
[00:12:36.800 --> 00:12:38.800]  那些以防接防
[00:12:38.800 --> 00:12:40.800]  以致不留餘地
[00:12:40.800 --> 00:12:42.800]  不留餘地在原文的意思是
[00:12:42.800 --> 00:12:44.800]  直到地的盡頭
[00:12:44.800 --> 00:12:46.800]  不要留空間
[00:12:46.800 --> 00:12:48.800]  用我們今天的術語
[00:12:48.800 --> 00:12:50.800]  賺到盡
[00:12:50.800 --> 00:12:52.800]  經文沒有說這是不正常的交易
[00:12:52.800 --> 00:12:54.800]  這些可以是正當的交易
[00:12:54.800 --> 00:12:56.800]  合法的交易
[00:12:56.800 --> 00:12:58.800]  但這種行為就違反了律法的精神
[00:12:58.800 --> 00:13:00.800]  為什麼違反律法的精神
[00:13:00.800 --> 00:13:02.800]  因為神是土地的主
[00:13:02.800 --> 00:13:04.800]  神將土地賜給十二個支派
[00:13:04.800 --> 00:13:06.800]  即是迦南地分給十二個支派
[00:13:06.800 --> 00:13:08.800]  還有吩咐他們
[00:13:08.800 --> 00:13:10.800]  不可以羅移先人的地界
[00:13:10.800 --> 00:13:12.800]  即是《尊嚴二十二章》
[00:13:12.800 --> 00:13:14.800]  二十八節
[00:13:14.800 --> 00:13:16.800]  所以他們有一個很有趣的
[00:13:16.800 --> 00:13:18.800]  經濟制度
[00:13:18.800 --> 00:13:20.800]  就是讓
[00:13:20.800 --> 00:13:22.800]  十二個支派的人
[00:13:22.800 --> 00:13:24.800]  都有地可以耕作
[00:13:24.800 --> 00:13:26.800]  或者沒有地的人有親屬照顧
[00:13:26.800 --> 00:13:28.800]  當時沒有一個社會保障制度
[00:13:28.800 --> 00:13:30.800]  但他們有
[00:13:30.800 --> 00:13:32.800]  一種親屬互相照料的制度
[00:13:32.800 --> 00:13:34.800]  這些你可以回去看聖經
[00:13:34.800 --> 00:13:36.800]  很多舊日聖經裡面
[00:13:36.800 --> 00:13:38.800]  都提及到這些方面的事情
[00:13:38.800 --> 00:13:40.800]  譬如這樣說
[00:13:40.800 --> 00:13:42.800]  神的心意就是要那些有錢的人
[00:13:42.800 --> 00:13:44.800]  在他的地上
[00:13:44.800 --> 00:13:46.800]  給窮人去謀生
[00:13:46.800 --> 00:13:48.800]  最多就是
[00:13:48.800 --> 00:13:50.800]  譬如說
[00:13:50.800 --> 00:13:52.800]  如果你是收割的時候
[00:13:52.800 --> 00:13:54.800]  那些墨水掉到地上的時候
[00:13:54.800 --> 00:13:56.800]  你就可以不要撿它
[00:13:56.800 --> 00:13:58.800]  為什麼不要撿它呢
[00:13:58.800 --> 00:14:00.800]  因為接著你下水
[00:14:00.800 --> 00:14:02.800]  那些墨水就會掉到地上
[00:14:02.800 --> 00:14:04.800]  為什麼不要撿它呢
[00:14:04.800 --> 00:14:06.800]  因為在你後面
[00:14:06.800 --> 00:14:08.800]  就有那些寄居
[00:14:08.800 --> 00:14:10.800]  不是這個地方的人
[00:14:10.800 --> 00:14:12.800]  他可以撿地上掉下來的墨水
[00:14:12.800 --> 00:14:14.800]  你想想
[00:14:14.800 --> 00:14:16.800]  那個教導就是這樣
[00:14:16.800 --> 00:14:18.800]  那《新令記》裡面
[00:14:18.800 --> 00:14:20.800]  給了什麼理由出來呢
[00:14:20.800 --> 00:14:22.800]  你要回想你曾經在埃及
[00:14:22.800 --> 00:14:24.800]  都是做過奴隸
[00:14:24.800 --> 00:14:26.800]  沒有什麼特別的
[00:14:26.800 --> 00:14:28.800]  你要想想你當年是怎樣
[00:14:28.800 --> 00:14:30.800]  所以你現在要怎樣對待人
[00:14:30.800 --> 00:14:32.800]  土地呢
[00:14:32.800 --> 00:14:34.800]  窮人有時候會拿來賣的
[00:14:34.800 --> 00:14:36.800]  但是不可以賣斷
[00:14:36.800 --> 00:14:38.800]  很有趣
[00:14:38.800 --> 00:14:40.800]  在《利美記》也有說
[00:14:40.800 --> 00:14:42.800]  希年49年之後
[00:14:42.800 --> 00:14:44.800]  第50年你要將土地
[00:14:44.800 --> 00:14:46.800]  還給墨主
[00:14:46.800 --> 00:14:48.800]  耶利米斯34章有提到這件事
[00:14:48.800 --> 00:14:50.800]  聖經學者會說
[00:14:50.800 --> 00:14:52.800]  其實是不是真的猶太人
[00:14:52.800 --> 00:14:54.800]  嚴格實踐呢
[00:14:54.800 --> 00:14:56.800]  都不講得實
[00:14:56.800 --> 00:14:58.800]  因為歷史的資料裡面
[00:14:58.800 --> 00:15:00.800]  不過最低限度
[00:15:00.800 --> 00:15:02.800]  是他們的理想
[00:15:02.800 --> 00:15:04.800]  希望土地能夠
[00:15:04.800 --> 00:15:06.800]  公平分配
[00:15:06.800 --> 00:15:08.800]  以太書五章八節
[00:15:08.800 --> 00:15:10.800]  講那些窮人
[00:15:10.800 --> 00:15:12.800]  那些地被人收了
[00:15:12.800 --> 00:15:14.800]  結果呢
[00:15:14.800 --> 00:15:16.800]  那些有錢人要怎樣呢
[00:15:16.800 --> 00:15:18.800]  自己獨居在城裡面
[00:15:18.800 --> 00:15:20.800]  這個就是他的描述
[00:15:20.800 --> 00:15:22.800]  為什麼這樣說呢
[00:15:22.800 --> 00:15:24.800]  因為去到公元前的586年
[00:15:24.800 --> 00:15:26.800]  耶路撒冷
[00:15:26.800 --> 00:15:28.800]  猶太地被巴比倫打敗的時候
[00:15:28.800 --> 00:15:32.800]  那些精英和上層的領袖
[00:15:32.800 --> 00:15:34.800]  知識份子被帶走了
[00:15:34.800 --> 00:15:36.800]  譬如說但爾里就是那批
[00:15:36.800 --> 00:15:38.800]  第一批被帶走的人
[00:15:38.800 --> 00:15:40.800]  結果是怎樣呢
[00:15:40.800 --> 00:15:42.800]  五章九節是這樣說
[00:15:42.800 --> 00:15:44.800]  我耳聞萬鈞的耳和說
