
[00:00:00.000 --> 00:00:05.680]  十月中的時候,我和師母和家人去了北京旅行
[00:06:09.880 --> 00:06:14.840]  是耶和華神自己要成就的救贖計劃
[00:06:14.840 --> 00:06:16.440]  就在這個日子
[00:06:16.440 --> 00:06:23.320]  耶和華神定義的將耶穌成為如月節的羔羊
[00:06:23.320 --> 00:06:26.120]  過節,被殺的羔羊
[00:06:26.120 --> 00:06:27.640]  就在這個日子
[00:06:27.640 --> 00:06:32.440]  定義的耶和華神要承傳他的計劃
[00:06:32.440 --> 00:06:34.920]  我們看看下面的三文治
[00:06:34.920 --> 00:06:37.000]  或者漢堡包的底層
[00:06:37.000 --> 00:06:39.320]  第十和第十一節
[00:06:39.320 --> 00:06:42.920]  十二個門徒當中有一個加勒人的猶大去見祭司長
[00:06:42.920 --> 00:06:45.080]  要把耶穌交給他們
[00:06:45.080 --> 00:06:47.240]  跟了耶穌三年多
[00:06:47.240 --> 00:06:51.560]  很熟悉耶穌的教訓
[00:06:51.560 --> 00:06:59.160]  他和一般猶太人都期盼耶穌是大衛君王的後裔
[00:06:59.160 --> 00:07:02.040]  去復興以色列國的那位
[00:07:02.040 --> 00:07:03.240]  不過看著看著
[00:07:03.240 --> 00:07:08.360]  其實耶穌來到地上不是做這些事
[00:07:08.360 --> 00:07:11.400]  期望帶來失望
[00:07:11.400 --> 00:07:14.520]  失望帶來背叛
[00:07:14.520 --> 00:07:19.160]  所以猶太人在失望當中
[00:07:19.160 --> 00:07:23.720]  就火拍了這些宗教領袖去出賣耶穌
[00:07:23.720 --> 00:07:26.280]  在馬太福音第26章15節
[00:07:26.280 --> 00:07:33.640]  講到這些宗教領袖給了猶太人30塊銀子
[00:07:33.640 --> 00:07:36.440]  30塊銀子是按照舊約
[00:07:36.440 --> 00:07:38.520]  出埃及的21章32節
[00:07:38.520 --> 00:07:45.160]  就是當一個主人的牛撞死了對方主人的奴僕的時候
[00:07:45.160 --> 00:07:51.800]  這個屬牛的主人要賠償30塊銀子給對方
[00:07:51.800 --> 00:07:57.160]  換取對方奴弟死亡的賠償
[00:07:57.160 --> 00:08:04.600]  也就是說在猶太人的宗教領袖和猶太人心目當中
[00:08:04.600 --> 00:08:08.600]  耶穌只不過是一個奴弟
[00:08:08.600 --> 00:08:13.800]  奴弟的價值是看不起他的
[00:08:13.800 --> 00:08:16.840]  我們可以做一些總結
[00:08:16.840 --> 00:08:20.680]  從上層和下層的三文治麵包當中
[00:08:20.680 --> 00:08:23.000]  第一第二節和第十一節
[00:08:23.000 --> 00:08:26.360]  很多猶太人去到耶路撒冷朝聖
[00:08:26.360 --> 00:08:27.640]  一個如月節
[00:08:27.640 --> 00:08:30.120]  一個很重要的節日
[00:08:30.120 --> 00:08:37.320]  在當中期待尼塞亞的君王來臨
[00:08:37.320 --> 00:08:42.200]  但是宗教領袖卻是想殺害耶穌
[00:08:42.200 --> 00:08:47.320]  猶太作為門徒都是想出賣耶穌
[00:08:47.320 --> 00:08:49.960]  很多人想期待一個君王來臨
[00:08:49.960 --> 00:08:51.960]  但是很多人卻拒絕了耶穌
[00:08:51.960 --> 00:08:53.960]  這就是背景
[00:08:53.960 --> 00:08:55.960]  看看我的powerpoint能不能用
[00:08:55.960 --> 00:08:57.960]  看多漂亮
[00:08:57.960 --> 00:08:59.960]  看到頸巾嗎
[00:08:59.960 --> 00:09:01.960]  看到三文治嗎
[00:09:01.960 --> 00:09:03.960]  三文治很好吃
[00:09:03.960 --> 00:09:05.960]  大家午餐時可以試試
[00:09:05.960 --> 00:09:07.960]  這是如月節的羔羊
[00:09:07.960 --> 00:09:09.960]  30塊銀錢
[00:09:09.960 --> 00:09:11.960]  奴弟的價值
[00:09:11.960 --> 00:09:13.960]  好,說到這裡
[00:09:13.960 --> 00:09:19.960]  看到上層下層的三文治當中
[00:09:19.960 --> 00:09:21.960]  我們要想一想
[00:09:21.960 --> 00:09:23.960]  這個背景
[00:09:23.960 --> 00:09:25.960]  很多人去朝聖
[00:09:25.960 --> 00:09:27.960]  很多人想看到
[00:09:27.960 --> 00:09:29.960]  尼塞亞的君王釋放他們
[00:09:29.960 --> 00:09:37.960]  但是背後顯示了很多宗教領袖和猶太作為門徒的出賣耶穌
[00:09:37.960 --> 00:09:41.960]  這正正就是為什麼有張臨旗
[00:09:41.960 --> 00:09:43.960]  世人都犯了罪
[00:09:43.960 --> 00:09:45.960]  規缺了神的榮耀
[00:09:45.960 --> 00:09:47.960]  在馬克福音當中
[00:09:47.960 --> 00:09:49.960]  幾段經文都告訴我們
[00:09:49.960 --> 00:09:51.960]  為什麼耶穌來到世上
[00:09:51.960 --> 00:09:53.960]  張臨旗 coming
[00:09:53.960 --> 00:09:55.960]  為什麼來到世上
[00:09:55.960 --> 00:09:57.960]  講天國的福音
[00:09:57.960 --> 00:09:59.960]  天國的福音
[00:09:59.960 --> 00:10:01.960]  國道
[00:10:01.960 --> 00:10:03.960]  王權
[00:10:03.960 --> 00:10:05.960]  耶穌基督是受高的君王
[00:10:05.960 --> 00:10:07.960]  就是尼塞亞的君王
[00:10:07.960 --> 00:10:09.960]  他來到宣講一個王的信息
[00:10:09.960 --> 00:10:11.960]  這個王的信息
[00:10:11.960 --> 00:10:13.960]  他不是來召義人
[00:10:13.960 --> 00:10:15.960]  而是來召罪人
[00:10:15.960 --> 00:10:17.960]  呼召罪人進入我的國度
[00:10:17.960 --> 00:10:19.960]  這不是地上的國度
[00:10:19.960 --> 00:10:21.960]  這是天上的國度
[00:10:21.960 --> 00:10:23.960]  我要改變你的生命
[00:10:23.960 --> 00:10:25.960]  改變你離開脫離
[00:10:25.960 --> 00:10:27.960]  罪的殺蛋的權勢
[00:10:27.960 --> 00:10:29.960]  罪的轄制
[00:10:29.960 --> 00:10:31.960]  進入光明
[00:10:31.960 --> 00:10:33.960]  進入我的國度
[00:10:33.960 --> 00:10:35.960]  因為人子來不是受人的服事
[00:10:35.960 --> 00:10:37.960]  乃是服事人
[00:10:37.960 --> 00:10:39.960]  並且寫記作多人的屬價
[00:10:39.960 --> 00:10:41.960]  是呀
[00:10:41.960 --> 00:10:43.960]  宗教的映就
[00:10:43.960 --> 00:10:45.960]  猶大體
[00:10:45.960 --> 00:10:47.960]  耶穌是一個奴僕
[00:10:47.960 --> 00:10:49.960]  本有神的形象
[00:10:49.960 --> 00:10:51.960]  取了奴僕的樣式
[00:10:51.960 --> 00:10:53.960]  他自己放下尊貴榮耀
[00:10:53.960 --> 00:10:55.960]  取了奴僕的樣式
[00:10:55.960 --> 00:10:57.960]  為什麼
[00:10:57.960 --> 00:10:59.960]  作多人的屬價
[00:10:59.960 --> 00:11:01.960]  作多人的屬價
[00:11:01.960 --> 00:11:03.960]  為了你和我的罪
[00:11:03.960 --> 00:11:05.960]  釘在十字架上
[00:11:05.960 --> 00:11:07.960]  這就是張暗旗
[00:11:07.960 --> 00:11:09.960]  這是張暗旗的意義
[00:11:09.960 --> 00:11:11.960]  所以
[00:11:11.960 --> 00:11:13.960]  親愛的弟兄姊妹
[00:11:13.960 --> 00:11:15.960]  我們很明白
[00:11:15.960 --> 00:11:17.960]  在頂層和底層
[00:11:17.960 --> 00:11:19.960]  已經揭示了一幅
[00:11:19.960 --> 00:11:21.960]  整全的一個救贖的計劃
[00:11:21.960 --> 00:11:23.960]  也明白到
[00:11:23.960 --> 00:11:25.960]  為什麼耶穌來到世上
[00:11:25.960 --> 00:11:27.960]  不過在當時
[00:11:27.960 --> 00:11:29.960]  我們也不明白
[00:11:29.960 --> 00:11:31.960]  不過在當中
[00:11:31.960 --> 00:11:33.960]  重要的食物
[00:11:33.960 --> 00:11:35.960]  不是麵包、三文治、漢堡包
[00:11:35.960 --> 00:11:37.960]  只吃麵包
[00:11:37.960 --> 00:11:39.960]  然後離開就很可惜
[00:11:39.960 --> 00:11:41.960]  所以今天中間的肉
[00:11:41.960 --> 00:11:43.960]  第三到第九節
[00:11:43.960 --> 00:11:45.960]  成為我們要
[00:11:45.960 --> 00:11:47.960]  去研讀的地方
[00:11:47.960 --> 00:11:49.960]  看一看
[00:11:49.960 --> 00:11:51.960]  發生了什麼事
[00:11:51.960 --> 00:11:53.960]  三至九節也分為兩個段落
[00:11:53.960 --> 00:11:55.960]  第三和第五節
[00:11:55.960 --> 00:11:57.960]  這個女人的行動
[00:11:57.960 --> 00:11:59.960]  和其他人的反應
[00:11:59.960 --> 00:12:01.960]  第六和第九節
[00:12:01.960 --> 00:12:03.960]  就是耶穌的回答
[00:12:03.960 --> 00:12:05.960]  我們先看第三到第五節
[00:12:05.960 --> 00:12:07.960]  第三節
[00:12:07.960 --> 00:12:11.960]  第三節說到
[00:12:11.960 --> 00:12:13.960]  在伯大尼當中
[00:12:13.960 --> 00:12:15.960]  耶穌去了一個患了麻風病的
[00:12:15.960 --> 00:12:17.960]  西門的家裡坐寂
[00:12:17.960 --> 00:12:19.960]  究竟西門
[00:12:19.960 --> 00:12:21.960]  這個患了大麻風的
[00:12:21.960 --> 00:12:23.960]  治好了沒有呢
[00:12:23.960 --> 00:12:25.960]  其實也沒有說
[00:12:25.960 --> 00:12:27.960]  所以耶穌
[00:12:27.960 --> 00:12:29.960]  去到那裡
[00:12:29.960 --> 00:12:31.960]  也可能還沒治好
[00:12:31.960 --> 00:12:33.960]  但究竟如何呢
[00:12:33.960 --> 00:12:35.960]  我們知道從利美記第十三、十四章
[00:12:35.960 --> 00:12:37.960]  一個患大麻風的人
[00:12:37.960 --> 00:12:39.960]  會被隔離
[00:12:39.960 --> 00:12:41.960]  好像幾年前的COVID一樣
[00:12:41.960 --> 00:12:43.960]  不可以接觸
[00:12:43.960 --> 00:12:45.960]  因為會不潔
[00:12:45.960 --> 00:12:47.960]  如果耶穌特意去到西門
[00:12:47.960 --> 00:12:49.960]  這個家裡
[00:12:49.960 --> 00:12:51.960]  他肯定也有象徵意義
[00:12:51.960 --> 00:12:53.960]  他去就近
[00:12:53.960 --> 00:12:55.960]  低下階層
[00:12:55.960 --> 00:12:57.960]  或者被人輕視
[00:12:57.960 --> 00:12:59.960]  遺棄的那些
[00:12:59.960 --> 00:13:01.960]  就在這個時候
[00:13:01.960 --> 00:13:03.960]  西門就預備了一個筵席
[00:13:03.960 --> 00:13:05.960]  耶穌就臥身側臥
[00:13:05.960 --> 00:13:07.960]  這是一個真正的筵席
[00:13:07.960 --> 00:13:09.960]  側臥
[00:13:09.960 --> 00:13:11.960]  經文說到有一個女人
[00:13:11.960 --> 00:13:13.960]  帶著香膏
[00:13:13.960 --> 00:13:15.960]  很多著色書
[00:13:15.960 --> 00:13:17.960]  都說香膏是來自
[00:13:17.960 --> 00:13:19.960]  印度山頂
[00:13:19.960 --> 00:13:21.960]  用一些很特別的植物
[00:13:21.960 --> 00:13:23.960]  提煉而成
[00:13:23.960 --> 00:13:25.960]  很遠的地方
[00:13:25.960 --> 00:13:27.960]  可以去印度,去中東
[00:13:27.960 --> 00:13:29.960]  不過經文提到
[00:13:29.960 --> 00:13:31.960]  這個香膏有四個特點
[00:13:31.960 --> 00:13:33.960]  第一,純淨
[00:13:33.960 --> 00:13:35.960]  純的
[00:13:35.960 --> 00:13:37.960]  99純金
[00:13:37.960 --> 00:13:39.960]  第二
[00:13:39.960 --> 00:13:41.960]  流質
[00:13:41.960 --> 00:13:43.960]  流的,像液體一樣
[00:13:43.960 --> 00:13:45.960]  第三
[00:13:45.960 --> 00:13:47.960]  放在一個玉瓶
[00:13:47.960 --> 00:13:49.960]  這是考古學
[00:13:49.960 --> 00:13:51.960]  玉瓶放進去之後
[00:13:51.960 --> 00:13:53.960]  要打破
[00:13:53.960 --> 00:13:55.960]  瓶頸
[00:13:55.960 --> 00:13:57.960]  瓶頸
[00:13:57.960 --> 00:13:59.960]  打破之後
[00:13:59.960 --> 00:14:01.960]  就要用完,因為會揮發
[00:14:01.960 --> 00:14:03.960]  一次過
[00:14:03.960 --> 00:14:05.960]  不能再保存
[00:14:05.960 --> 00:14:07.960]  第四
[00:14:07.960 --> 00:14:13.960]  這是一個很貴的香膏
[00:14:13.960 --> 00:14:15.960]  為什麼這麼貴呢?
[00:14:15.960 --> 00:14:17.960]  第五節說到是30多兩銀子
[00:14:17.960 --> 00:14:19.960]  即是
[00:14:19.960 --> 00:14:21.960]  300日一個人的工資
[00:14:21.960 --> 00:14:23.960]  即是一年工資
[00:14:23.960 --> 00:14:25.960]  這裡有些弟兄
[00:14:25.960 --> 00:14:27.960]  包括我再度結婚
[00:14:27.960 --> 00:14:29.960]  你試過買香水給老婆嗎?
[00:14:29.960 --> 00:14:31.960]  我試過
[00:14:31.960 --> 00:14:33.960]  我試過
[00:14:33.960 --> 00:14:35.960]  師母說
[00:14:35.960 --> 00:14:37.960]  你去那間幫我買香水
[00:14:37.960 --> 00:14:39.960]  我就去那間買香水
[00:14:39.960 --> 00:14:41.960]  但是
[00:14:41.960 --> 00:14:43.960]  我當然不會用一年工資買香水給老婆
[00:14:43.960 --> 00:14:45.960]  如果我真的這樣做
[00:14:45.960 --> 00:14:47.960]  只有兩個後果
[00:14:47.960 --> 00:14:49.960]  一是對方呆住了
[00:14:49.960 --> 00:14:51.960]  傻了
[00:14:51.960 --> 00:14:53.960]  用一年工資買香水給對方
[00:14:53.960 --> 00:14:55.960]  第二當然是我做錯事
[00:14:55.960 --> 00:14:57.960]  還有這件事做錯得很大
[00:14:57.960 --> 00:14:59.960]  如果
[00:14:59.960 --> 00:15:01.960]  這樣也想到
[00:15:01.960 --> 00:15:03.960]  你不會用一年工資
[00:15:03.960 --> 00:15:05.960]  去買香水給配偶
[00:15:05.960 --> 00:15:07.960]  不會的
[00:15:07.960 --> 00:15:09.960]  這個人是誰呢?
[00:15:09.960 --> 00:15:11.960]  按著約翰福音第十二章
[00:15:11.960 --> 00:15:13.960]  第二第三節
[00:15:13.960 --> 00:15:15.960]  這個人
[00:15:15.960 --> 00:15:17.960]  這個女人叫瑪麗亞
[00:15:17.960 --> 00:15:19.960]  瑪麗亞
[00:15:19.960 --> 00:15:21.960]  她將一年工資的香膏
[00:15:21.960 --> 00:15:23.960]  倒在
[00:15:23.960 --> 00:15:25.960]  耶穌不單是她的頭上
[00:15:25.960 --> 00:15:27.960]  按著約翰福音第十二章
[00:15:27.960 --> 00:15:29.960]  連她的腳也倒在她的身上
[00:15:29.960 --> 00:15:31.960]  用頭髮去擦乾
[00:15:31.960 --> 00:15:33.960]  是非常噁心的
[00:15:33.960 --> 00:15:35.960]  整個畫面
[00:15:35.960 --> 00:15:37.960]  因為一個正當的女人
[00:15:37.960 --> 00:15:39.960]  不會縫頭散髮去這樣做
[00:15:39.960 --> 00:15:41.960]  還有一個女人
[00:15:41.960 --> 00:15:43.960]  就算是幫助
[00:15:43.960 --> 00:15:45.960]  中東
[00:15:45.960 --> 00:15:47.960]  你知道約翰福音第二章
[00:15:47.960 --> 00:15:49.960]  有加拿大婚宴的故事
[00:15:49.960 --> 00:15:51.960]  水變酒的故事
[00:15:51.960 --> 00:15:53.960]  那些水是用來幫助
[00:15:53.960 --> 00:15:55.960]  主人幫助來賓洗腳
[00:15:55.960 --> 00:15:57.960]  就用那些水
[00:15:57.960 --> 00:15:59.960]  為耶穌服侍
[00:15:59.960 --> 00:16:01.960]  用水就行了
[00:16:01.960 --> 00:16:03.960]  用不用香膏
[00:16:03.960 --> 00:16:05.960]  其實是很奇怪的
[00:16:05.960 --> 00:16:07.960]  整個場面
[00:16:07.960 --> 00:16:09.960]  很奇怪
[00:16:09.960 --> 00:16:11.960]  奇怪到
[00:16:11.960 --> 00:16:13.960]  約翰福音第十二章
[00:16:13.960 --> 00:16:15.960]  第三節說整間房子
[00:16:15.960 --> 00:16:17.960]  充滿了香膏的香氣
[00:16:17.960 --> 00:16:19.960]  當然了
[00:16:19.960 --> 00:16:21.960]  你試一下用一年工資
[00:16:21.960 --> 00:16:23.960]  將香水打破
[00:16:23.960 --> 00:16:25.960]  我相信整個柴灣塘都會很香
[00:16:25.960 --> 00:16:27.960]  香足一個月都可以
[00:16:27.960 --> 00:16:29.960]  當然會
[00:16:29.960 --> 00:16:31.960]  怎會不會呢
[00:16:31.960 --> 00:16:35.960]  不過
[00:16:35.960 --> 00:16:37.960]  人們的反應
[00:16:37.960 --> 00:16:39.960]  也讓我們看到
[00:16:39.960 --> 00:16:41.960]  很多人很不開心
[00:16:41.960 --> 00:16:43.960]  其實不是不開心
[00:16:43.960 --> 00:16:45.960]  其實是很憤怒
[00:16:45.960 --> 00:16:47.960]  很多人很憤怒
[00:16:47.960 --> 00:16:49.960]  當中是按著
[00:16:49.960 --> 00:16:51.960]  馬達福音第十二章第八節
[00:16:51.960 --> 00:16:53.960]  包括門徒就是猶大
[00:16:53.960 --> 00:16:55.960]  很憤怒
[00:16:55.960 --> 00:16:57.960]  為什麼這麼憤怒
[00:16:57.960 --> 00:16:59.960]  剛才說了
[00:16:59.960 --> 00:17:01.960]  最顯示的
[00:17:01.960 --> 00:17:03.960]  用不著這麼浪費
[00:17:03.960 --> 00:17:05.960]  賭錢落海
[00:17:05.960 --> 00:17:07.960]  在如意節
[00:17:07.960 --> 00:17:09.960]  猶太人有一個傳統
[00:17:09.960 --> 00:17:11.960]  在如意節要將自己擁有的
[00:17:11.960 --> 00:17:13.960]  跟窮人分享
[00:17:13.960 --> 00:17:15.960]  所以為什麼
[00:17:15.960 --> 00:17:17.960]  人們說這麼浪費
[00:17:17.960 --> 00:17:19.960]  不如將一年工資
[00:17:19.960 --> 00:17:21.960]  分給窮人
[00:17:21.960 --> 00:17:23.960]  這樣更好
[00:17:23.960 --> 00:17:25.960]  幫助窮人不好嗎
[00:17:25.960 --> 00:17:27.960]  太浪費了
[00:17:27.960 --> 00:17:29.960]  這個浪費
[00:17:29.960 --> 00:17:31.960]  正正
[00:17:31.960 --> 00:17:33.960]  跟猶大
[00:17:33.960 --> 00:17:35.960]  所謂的浪費
[00:17:35.960 --> 00:17:37.960]  跟猶大
[00:17:37.960 --> 00:17:39.960]  呈現出一個
[00:17:39.960 --> 00:17:41.960]  很強烈的對比
[00:17:41.960 --> 00:17:43.960]  瑪利亞願意
[00:17:43.960 --> 00:17:45.960]  捨棄自己的一切
[00:17:45.960 --> 00:17:47.960]  包括一年工資
[00:17:47.960 --> 00:17:49.960]  也願意
[00:17:49.960 --> 00:17:51.960]  作為勞瀑的樣式
[00:17:51.960 --> 00:17:53.960]  如何去服侍耶穌
[00:17:53.960 --> 00:17:55.960]  如何洗腳
[00:17:55.960 --> 00:17:57.960]  抹腳
[00:17:57.960 --> 00:17:59.960]  好像約翰福音第十三章
[00:17:59.960 --> 00:18:01.960]  其實是效法耶穌
[00:18:01.960 --> 00:18:03.960]  為門徒洗腳
[00:18:03.960 --> 00:18:05.960]  用頭髮幫助耶穌
[00:18:05.960 --> 00:18:07.960]  抹腳
[00:18:07.960 --> 00:18:09.960]  相對猶大
[00:18:09.960 --> 00:18:11.960]  如何想辦法
[00:18:11.960 --> 00:18:13.960]  出賣耶穌
[00:18:13.960 --> 00:18:15.960]  賺取三十塊銀子
[00:18:15.960 --> 00:18:17.960]  猶大和瑪利亞
[00:18:17.960 --> 00:18:19.960]  是兩個世界的人
[00:18:19.960 --> 00:18:21.960]  心態很不同
[00:18:21.960 --> 00:18:23.960]  心態很不同
[00:18:23.960 --> 00:18:25.960]  心態很不同
[00:18:25.960 --> 00:18:29.960]  耶穌是看到
[00:18:29.960 --> 00:18:31.960]  人們的反應
[00:18:31.960 --> 00:18:33.960]  看到他們的臉
[00:18:33.960 --> 00:18:35.960]  知道他們在想什麼
[00:18:35.960 --> 00:18:37.960]  所以耶穌說了什麼
[00:18:37.960 --> 00:18:39.960]  第六到第八節
[00:18:39.960 --> 00:18:41.960]  耶穌說了
[00:18:41.960 --> 00:18:43.960]  在這個場景當中
[00:18:43.960 --> 00:18:45.960]  第一,不要搞他
[00:18:45.960 --> 00:18:47.960]  任由他
[00:18:47.960 --> 00:18:49.960]  第二,他做了一件美事
[00:18:49.960 --> 00:18:51.960]  Beautiful,很美的一件事
[00:18:51.960 --> 00:18:55.960]  我們要問,美在哪裡
[00:18:55.960 --> 00:18:57.960]  耶穌有解釋
[00:18:57.960 --> 00:18:59.960]  其實我們不用猜測
[00:18:59.960 --> 00:19:01.960]  因為經文說了,美在哪裡
[00:19:01.960 --> 00:19:03.960]  他說了三個原因
[00:19:03.960 --> 00:19:05.960]  這件事,為什麼這麼美
[00:19:05.960 --> 00:19:07.960]  第一個原因
[00:19:07.960 --> 00:19:09.960]  你們上有窮人和你們同在
[00:19:09.960 --> 00:19:13.960]  耶穌不是否定
[00:19:13.960 --> 00:19:15.960]  不用幫助窮人
[00:19:15.960 --> 00:19:17.960]  不是,幫助窮人是好的
[00:19:17.960 --> 00:19:19.960]  按著生命記第十五章第十一節
[00:19:19.960 --> 00:19:21.960]  幫助窮人是好的
[00:19:21.960 --> 00:19:23.960]  不過他們上和你們一起
[00:19:23.960 --> 00:19:25.960]  有很多機會
[00:19:25.960 --> 00:19:27.960]  每個月節
[00:19:27.960 --> 00:19:29.960]  一年有365天
[00:19:29.960 --> 00:19:31.960]  你天天都可以做,不過你不常有我
[00:19:31.960 --> 00:19:35.960]  你不常有我
[00:19:35.960 --> 00:19:37.960]  第二個原因
[00:19:37.960 --> 00:19:39.960]  瑪利亞盡他所能
[00:19:39.960 --> 00:19:41.960]  做了他應該做的事
[00:19:41.960 --> 00:19:45.960]  第三,更加
[00:19:45.960 --> 00:19:47.960]  講明
[00:19:47.960 --> 00:19:49.960]  他這個香膏
