
[00:00:00.000 --> 00:00:06.140]  第二個特色的表現就是知識之外的力量
[00:01:56.080 --> 00:01:58.880]  第二 另外一大堆的聖經
[00:01:58.880 --> 00:02:00.880]  是聖靈講得最多的是什麼呢
[00:02:00.880 --> 00:02:03.760]  就是保羅在《羅馬書第八章》裡面說到
[00:02:03.760 --> 00:02:06.640]  就是聖靈的力量
[00:02:06.640 --> 00:02:08.320]  聖靈的力量是power
[00:02:08.320 --> 00:02:11.520]  怎麼靠著聖靈致死身體的惡行
[00:02:11.520 --> 00:02:14.800]  然後聖靈托著我們在這個盼望
[00:02:14.800 --> 00:02:16.640]  在這個困難的日子裡面
[00:02:16.640 --> 00:02:21.440]  使得我們仍然肯定我們不會遇到愛隔絕
[00:02:21.440 --> 00:02:26.720]  聖靈是一個與肉體的力量對抗抗衡
[00:02:26.720 --> 00:02:28.720]  並且能夠勝過肉體
[00:02:28.720 --> 00:02:31.920]  所以這裡講到聖靈的另一個很重要的特質
[00:02:31.920 --> 00:02:34.560]  就是它有一個power 一個力量
[00:02:34.560 --> 00:02:36.720]  有智慧 有力量
[00:02:36.720 --> 00:02:39.040]  而這兩樣東西正正就是
[00:02:39.040 --> 00:02:42.320]  正正就是我們說第四項潛意識裡面
[00:02:42.320 --> 00:02:46.640]  那個知識和能力這兩方面
[00:02:46.640 --> 00:02:50.880]  剛才我們一直說這兩樣東西不一定是來自聖靈的
[00:02:50.880 --> 00:02:52.160]  不一定是來自聖靈的
[00:02:52.160 --> 00:02:53.520]  我們接著看下去的時候
[00:02:53.520 --> 00:02:55.760]  可能來自撒旦和邪靈也不出奇
[00:02:55.760 --> 00:03:00.400]  也可能來自一些我們還不明白的領域也不一定
[00:03:00.400 --> 00:03:01.520]  我們不知道
[00:03:01.520 --> 00:03:05.520]  因為這個範圍到現在來講
[00:03:05.520 --> 00:03:10.400]  那個研究還是有很多不肯定的地方
[00:03:10.400 --> 00:03:13.360]  但是我想稍微提一提
[00:03:13.360 --> 00:03:15.920]  其實剛剛就和聖經裡面所說到
[00:03:15.920 --> 00:03:19.360]  聖靈的這兩方面是配合的
[00:03:19.360 --> 00:03:21.600]  所以我們可以很清楚
[00:03:21.600 --> 00:03:27.680]  這個潛意識的作用在這個具體的第四方面的作用裡面
[00:03:27.680 --> 00:03:30.400]  肯定聖靈有它一定的作用
[00:03:30.400 --> 00:03:33.200]  聖靈在潛意識裡面一定有它的作用
[00:03:33.200 --> 00:03:39.600]  雖然潛意識的知識和能力的超然作用不一定是完全來自聖靈
[00:03:39.600 --> 00:03:41.920]  絕對不一定來自聖靈
[00:03:41.920 --> 00:03:45.680]  但是肯定聖靈是一個很重要的部分
[00:03:45.680 --> 00:03:46.800]  對於某些人來講
[00:03:46.800 --> 00:03:48.800]  特別是基督徒當然就是了
[00:03:48.800 --> 00:03:52.720]  我們上一次已經提到關於知識智慧
[00:03:52.720 --> 00:03:57.440]  是透過一些藝術的靈感
[00:03:57.440 --> 00:04:00.480]  夢
[00:04:00.480 --> 00:04:05.920]  給我們一種超然的啟迪
[00:04:05.920 --> 00:04:10.080]  夢我們上一次剛剛完之前就說了
[00:04:10.080 --> 00:04:13.680]  聖經裡面提過
[00:04:13.680 --> 00:04:18.960]  神會透過夢來對我們說一些我們不知道
[00:04:18.960 --> 00:04:20.560]  而祂想對我們說的話
[00:04:20.560 --> 00:04:23.200]  但是這句話有兩重意思
[00:04:23.200 --> 00:04:24.080]  所以我寫了
[00:04:24.080 --> 00:04:25.760]  第一種就是直接的
[00:04:25.760 --> 00:04:27.920]  好像達爾利書那種
[00:04:27.920 --> 00:04:30.000]  就是說在達爾利書的夢裡面
[00:04:30.000 --> 00:04:32.560]  他夢到什麼什麼
[00:04:32.560 --> 00:04:36.160]  或者是約瑟所做的夢
[00:04:36.160 --> 00:04:38.480]  是神直接透過他的夢
[00:04:38.480 --> 00:04:42.800]  讓他知道一些將來要發生的事情
[00:04:42.800 --> 00:04:46.240]  比如說他所有的兄長要向他下拜
[00:04:46.240 --> 00:04:48.080]  這是一個預言式的夢
[00:04:48.080 --> 00:04:49.760]  尤其是預言式的夢
[00:04:49.760 --> 00:04:51.040]  有沒有這樣的可能性呢?
[00:04:51.040 --> 00:04:52.240]  有這樣的可能性
[00:04:52.240 --> 00:04:57.200]  特別你知道在約爾斯所說的
[00:04:57.200 --> 00:05:00.000]  在耶和華的日子
[00:05:00.000 --> 00:05:02.240]  將來的日子末世的時候
[00:05:02.240 --> 00:05:06.320]  就是少年人要見異象
[00:05:06.320 --> 00:05:08.560]  老年人要發異夢
[00:05:09.520 --> 00:05:14.160]  我相信這個預言可能還會有應驗的
[00:05:14.160 --> 00:05:16.160]  不過我上一堂也提過
[00:05:16.160 --> 00:05:21.600]  並不是表示所有夢都是神對我們說話
[00:05:21.600 --> 00:05:23.280]  那就走火入魔了
[00:05:23.280 --> 00:05:24.320]  我舉例子
[00:05:24.320 --> 00:05:26.400]  比如說Kelsey
[00:05:26.400 --> 00:05:31.600]  專門說夢與神的接觸
[00:05:31.600 --> 00:05:32.800]  說得最多的
[00:05:32.800 --> 00:05:34.400]  她自己也承認
[00:05:34.400 --> 00:05:38.640]  在她自己分析的過去三萬多個夢中
[00:05:38.640 --> 00:05:40.880]  不超過20個
[00:05:40.880 --> 00:05:46.880]  肯定是神給她一些超然的啟示
[00:05:46.880 --> 00:05:48.240]  這很危險的
[00:05:48.240 --> 00:05:49.280]  千萬不要來
[00:05:49.280 --> 00:05:52.000]  因為你知道世界上有很多異端
[00:05:52.000 --> 00:05:54.720]  都是說神在夢中對她有啟示
[00:05:54.720 --> 00:05:58.080]  最大的當然就是
[00:05:58.080 --> 00:06:03.120]  無海默德的回教
[00:06:03.120 --> 00:06:06.160]  然後就是魔門教
[00:06:06.160 --> 00:06:08.160]  所以你小心
[00:06:08.160 --> 00:06:10.000]  千萬不要說昨晚做夢
[00:06:10.000 --> 00:06:12.080]  今天做教主
[00:06:12.080 --> 00:06:12.800]  你死定了
[00:06:12.800 --> 00:06:13.840]  告訴你
[00:06:13.840 --> 00:06:15.600]  你不用問我了
[00:06:15.600 --> 00:06:16.960]  寫紙也不用寫
[00:06:16.960 --> 00:06:18.480]  我肯定說不是
[00:06:18.480 --> 00:06:21.680]  另外一件事
[00:06:21.680 --> 00:06:25.440]  我覺得神反而更多會用的是什麼呢?
[00:06:25.440 --> 00:06:27.200]  大家聽不聽得明白?
[00:06:27.200 --> 00:06:30.160]  更多會用的就是神用我們的夢
[00:06:30.480 --> 00:06:33.200]  祂給我們一些獨特的夢
[00:06:33.200 --> 00:06:39.200]  而那個夢本身不是直接要預言世界發生的大事
[00:06:39.200 --> 00:06:40.720]  或者香港的前途
[00:06:40.720 --> 00:06:42.640]  九七之後會變成什麼樣子
[00:06:42.640 --> 00:06:43.440]  不是
[00:06:43.440 --> 00:06:45.520]  而是祂透過我們的夢
[00:06:45.520 --> 00:06:47.920]  是祂推動我們的夢
[00:06:47.920 --> 00:06:51.600]  而這個夢不是自然地來自我們的潛意識這麼簡單
[00:06:51.600 --> 00:06:54.640]  而是透過潛意識在我們腦中出現的夢
[00:06:54.640 --> 00:06:55.920]  而這些夢
[00:06:56.160 --> 00:07:03.280]  特別向我們提醒或者顯示我們內心世界中某些東西
[00:07:03.280 --> 00:07:04.640]  你明白我的意思嗎?
[00:07:04.640 --> 00:07:13.040]  以至我們去研究或者去留心分析這些夢的時候
[00:07:13.040 --> 00:07:18.160]  我們可以透過這些夢對自己的內心世界
[00:07:18.160 --> 00:07:22.560]  不為意或者沒有發現的內心世界中
[00:07:22.560 --> 00:07:25.200]  有多一些新的發現
[00:07:25.200 --> 00:07:28.080]  而神希望透過這些新的發現
[00:07:28.080 --> 00:07:33.840]  提醒我們一些屬靈的方向和要謹慎的地方
[00:07:33.840 --> 00:07:34.880]  大家明白我的意思嗎?
[00:07:34.880 --> 00:07:37.680]  所以這個都是超然的
[00:07:37.680 --> 00:07:39.920]  就是說夢可以不是超然
[00:07:39.920 --> 00:07:42.400]  但是夢也可以是超然在聖靈的手中
[00:07:42.400 --> 00:07:43.200]  你聽不聽得明白?
[00:07:43.200 --> 00:07:45.040]  就是說它是超然
[00:07:45.040 --> 00:07:47.040]  但是它不是超然的啟示
[00:07:47.040 --> 00:07:54.400]  而是神透過祂自己特意給我們一些夢
[00:07:54.400 --> 00:07:59.200]  來提醒我們關於我們內心世界的真相
[00:07:59.200 --> 00:08:01.200]  然後透過這個真相
[00:08:01.200 --> 00:08:05.600]  我們在神面前有一個嶄新的發現和警醒
[00:08:05.600 --> 00:08:06.640]  聽得明白嗎?
[00:08:06.640 --> 00:08:07.200]  挺複雜的
[00:08:07.200 --> 00:08:14.000]  不過我相信我覺得神反而特別會這麼做
[00:08:14.000 --> 00:08:15.600]  但不是每個夢都是這樣
[00:08:15.600 --> 00:08:16.800]  我剛才說過
[00:08:16.800 --> 00:08:18.400]  我希望我很平衡
[00:08:18.400 --> 00:08:22.720]  我自己也時時記錄我的夢去想想
[00:08:22.720 --> 00:08:27.680]  我不至於像一些人太瘋狂
[00:08:27.680 --> 00:08:30.000]  說所有夢都很有意思
[00:08:30.000 --> 00:08:32.160]  有時候我發覺夢沒什麼意思
[00:08:32.160 --> 00:08:34.000]  我儘管寫下來
[00:08:34.000 --> 00:08:38.240]  有些心理學家每天早上第一件事
[00:08:38.240 --> 00:08:40.160]  好像靈修一樣坐下來寫他的夢
[00:08:40.160 --> 00:08:41.920]  自己看看自己
[00:08:41.920 --> 00:08:45.280]  這是一個很好的安靜的自我反省的時間
[00:08:45.280 --> 00:08:47.040]  我沒有他做得這麼好
[00:08:47.040 --> 00:08:50.480]  有時候我的夢就不記得了
[00:08:50.480 --> 00:08:56.400]  夢你越早寫就越記得多
[00:08:56.400 --> 00:08:59.840]  你說醒來之後很累
[00:08:59.840 --> 00:09:02.160]  刷牙洗臉之後才寫就不記得了
[00:09:02.160 --> 00:09:02.960]  很有趣的
[00:09:02.960 --> 00:09:07.440]  因為它在記憶中是退得很快的
[00:09:07.440 --> 00:09:09.280]  一醒來就很清楚
[00:09:09.280 --> 00:09:12.160]  最好如果你是結婚的話
[00:09:12.160 --> 00:09:13.440]  就跟旁邊的人說
[00:09:13.440 --> 00:09:15.120]  說完你就記得
[00:09:15.120 --> 00:09:16.400]  如果你不記得他也記得
[00:09:16.400 --> 00:09:19.360]  所以有時候我起來捉住太太說
[00:09:19.360 --> 00:09:21.680]  昨晚發了一個夢很有趣的
[00:09:21.680 --> 00:09:25.920]  其實我就是找她來操練一次
[00:09:25.920 --> 00:09:30.000]  因為我又沒有錢買這麼好的錄音機
[00:09:30.000 --> 00:09:32.480]  一直對著說就錄下了
[00:09:32.480 --> 00:09:34.400]  我寫東西又慢
[00:09:34.400 --> 00:09:35.760]  不過無論如何
[00:09:35.760 --> 00:09:36.880]  都挺有趣的
[00:09:36.880 --> 00:09:38.480]  有空看看自己的夢
[00:09:38.480 --> 00:09:41.920]  但不是每個夢都有意思
[00:09:41.920 --> 00:09:44.000]  好像我昨天也提過
[00:09:44.000 --> 00:09:45.920]  在哈佛的研究中
[00:09:45.920 --> 00:09:47.840]  可能有時候有些夢根本就是
[00:09:47.840 --> 00:09:49.840]  無意識的
[00:09:49.840 --> 00:09:53.360]  偶然的腦電波的衝撞
[00:09:53.360 --> 00:09:56.560]  然後你的腦子夢察察的時候
[00:09:56.560 --> 00:09:58.000]  要有意義
[00:09:58.000 --> 00:09:59.680]  所以就製造一個故事
[00:09:59.680 --> 00:10:01.280]  將它串起來
[00:10:01.280 --> 00:10:02.640]  是沒有什麼意思的
[00:10:02.640 --> 00:10:04.480]  可能也會這樣
[00:10:04.480 --> 00:10:06.160]  所以今天我們對於這個夢來說
[00:10:06.160 --> 00:10:07.440]  都不是完全了解
[00:10:07.440 --> 00:10:10.960]  現在我們講一講超然的能力那一面
[00:10:10.960 --> 00:10:13.200]  超然的能力就是
[00:10:13.200 --> 00:10:15.840]  其實我看筆記的時候
[00:10:15.840 --> 00:10:17.840]  就發覺我漏了一件事
[00:10:17.840 --> 00:10:19.200]  應該再加多一件事
[00:10:19.200 --> 00:10:21.200]  就是有些人有一種的
[00:10:21.200 --> 00:10:24.000]  我們說在
[00:10:24.000 --> 00:10:25.840]  在人神之陣
[00:10:25.840 --> 00:10:28.000]  我也提過一種叫做Aesthetic Experience
[00:10:28.000 --> 00:10:30.800]  有些人在他的經驗裡面
[00:10:30.800 --> 00:10:34.160]  有一種叫做混然忘我的境界的經驗
[00:10:34.160 --> 00:10:35.200]  就好像梁英成
[00:10:35.200 --> 00:10:38.000]  未信耶穌之前上到阿里山頂
[00:10:38.000 --> 00:10:40.160]  你聽他的見證
[00:10:40.160 --> 00:10:41.680]  他突然間感覺到
[00:10:41.680 --> 00:10:42.800]  他看日出的時候
[00:10:42.800 --> 00:10:45.120]  那一剎那感覺到他和天地
[00:10:45.120 --> 00:10:47.040]  好像混然為一
[00:10:47.040 --> 00:10:50.480]  我相信他不是誇張
[00:10:50.480 --> 00:10:51.040]  這是有的
[00:10:51.040 --> 00:10:52.800]  有些世界上有其他人
[00:10:52.800 --> 00:10:55.360]  都記載過他有這種經驗
[00:10:55.360 --> 00:10:57.840]  在弗朗伊德的作品裡面
[00:10:57.840 --> 00:11:00.800]  他說這些可以稱為Oceanic Experience
[00:11:00.800 --> 00:11:04.880]  就是說好像突然間你沉進大海裡面
[00:11:04.880 --> 00:11:06.960]  一滴水掉進大海裡面
[00:11:06.960 --> 00:11:09.040]  再分不出你和大海的感覺
[00:11:09.040 --> 00:11:14.800]  有些人在文學或者藝術創作裡面
[00:11:14.800 --> 00:11:17.120]  有這種經驗
[00:11:17.120 --> 00:11:19.440]  我們在基督教裡面當然有這種經驗
[00:11:19.440 --> 00:11:22.400]  我們叫做與神聯合的經驗
[00:11:22.400 --> 00:11:26.800]  在歷史裡面最典型的當然就是
[00:11:26.800 --> 00:11:33.280]  好像韓德爾寫尼塞亞清唱劇的時候
[00:11:33.280 --> 00:11:34.320]  他整整一個月
[00:11:34.320 --> 00:11:36.080]  他說他在房間裡面
[00:11:36.080 --> 00:11:38.320]  其實不是他寫的音樂
[00:11:38.320 --> 00:11:40.560]  而是他受音樂不斷地感動他
[00:11:40.560 --> 00:11:42.160]  他寫到自己哭
[00:11:42.160 --> 00:11:46.080]  那種感覺他簡直忘記了他在哪裡
[00:11:46.080 --> 00:11:47.360]  那種就是說
[00:11:47.360 --> 00:11:50.240]  一個人他自己已經到了一個狀態
[00:11:50.240 --> 00:11:55.040]  他是超然地感受到一種力量灌注下來
[00:11:55.040 --> 00:11:57.120]  那種力量不是他的力量
[00:11:57.120 --> 00:12:00.400]  而他和這種力量是合而為一的力量
[00:12:00.400 --> 00:12:03.200]  那時候這種感覺
[00:12:03.200 --> 00:12:05.760]  很多時候我們通常是一般
[00:12:05.760 --> 00:12:10.080]  比較普遍的叫法就是Aesthetic Experience
[00:12:10.080 --> 00:12:11.920]  或者叫做Unity of Experience
[00:12:11.920 --> 00:12:14.320]  就是混然為一的
[00:12:14.320 --> 00:12:24.560]  和一個更大更超然的對象完全契合的經驗
[00:12:24.560 --> 00:12:28.240]  這種經驗我們也會有
[00:12:28.240 --> 00:12:33.200]  我們有時候在聖靈充滿
[00:12:33.200 --> 00:12:35.360]  我們說是聖靈囂觀
[00:12:35.360 --> 00:12:38.240]  有時候我們突然間有些祈禱的時間
[00:12:38.240 --> 00:12:41.280]  我們整個人不知道自己在哪裡
[00:12:41.280 --> 00:12:46.160]  到一個地步我們的生命好像和聖靈完全被神抓住了
[00:12:46.160 --> 00:12:48.640]  我們完全在一種被動的狀態裡面
[00:12:48.640 --> 00:12:53.280]  我們哭完之後感到一種很平安的感覺
[00:12:53.280 --> 00:12:55.680]  那種平安度我們說不出的
[00:12:55.680 --> 00:12:59.760]  很明顯這種就是一種力量灌注我們的生命
[00:12:59.760 --> 00:13:04.160]  這種生命的力量不是來自我們的經驗
[00:13:04.160 --> 00:13:07.040]  甚至不是來自我們潛意識的發揮
[00:13:07.040 --> 00:13:11.520]  而是在一些地方的力量灌注
[00:13:11.520 --> 00:13:14.560]  另外我也提到
[00:13:14.560 --> 00:13:17.920]  有些人提到心靈相通
[00:13:17.920 --> 00:13:19.120]  或者預感
[00:13:19.120 --> 00:13:21.840]  這件事情很多記載都會有
[00:13:21.840 --> 00:13:23.760]  所謂第六感覺
[00:13:23.760 --> 00:13:25.600]  或者預感
[00:13:25.600 --> 00:13:29.360]  或者我和兩個人的心靈相通
[00:13:29.360 --> 00:13:31.920]  突然間
[00:13:31.920 --> 00:13:33.600]  我們有些好朋友
[00:13:33.600 --> 00:13:35.120]  很多時候很有趣的
[00:13:35.120 --> 00:13:38.480]  發生在一些媽兄弟媽姐妹那裡
[00:13:38.480 --> 00:13:40.480]  一個在美國一個在香港
[00:13:40.480 --> 00:13:42.320]  突然間有一種感覺
[00:13:42.320 --> 00:13:43.760]  有時候有一種預感
[00:13:43.760 --> 00:13:44.800]  半夜驚醒
[00:13:44.800 --> 00:13:45.920]  不知道發生什麼事
[00:13:45.920 --> 00:13:46.800]  打電話過去
[00:13:46.800 --> 00:13:47.680]  真的有事
[00:13:47.680 --> 00:13:48.240]  是嗎?
[00:13:48.240 --> 00:13:50.080]  不知道為什麼
[00:13:50.080 --> 00:13:53.040]  這個物理學是無法解釋的
[00:13:53.040 --> 00:13:58.000]  表示我們人的心靈內在裡面
[00:13:58.000 --> 00:13:59.680]  意識層下面
[00:13:59.680 --> 00:14:03.280]  有些東西是可以越過我們這個軀體
[00:14:03.280 --> 00:14:06.000]  去到另外一些軀體那裡
[00:14:06.000 --> 00:14:06.720]  都未必的
[00:14:06.720 --> 00:14:08.160]  可以這麼看法
[00:14:08.160 --> 00:14:09.520]  當然聖經裡面有沒有?
[00:14:09.520 --> 00:14:10.080]  當然有
[00:14:10.080 --> 00:14:12.000]  聖經裡面說到有預言
[00:14:12.000 --> 00:14:14.240]  預言就是表示你的心靈
[00:14:14.240 --> 00:14:17.120]  可以知道一些還沒發生的事情
[00:14:17.120 --> 00:14:18.160]  聖經裡面有預言
[00:14:18.160 --> 00:14:21.280]  如果你是靈異運動的
[00:14:21.280 --> 00:14:22.320]  第三波的
[00:14:22.320 --> 00:14:25.440]  他們也很強調所謂智慧的言語
[00:14:25.440 --> 00:14:25.920]  是嗎?
[00:14:25.920 --> 00:14:28.560]  就是說我看到
[00:14:28.560 --> 00:14:32.080]  有人脊骨不舒服
[00:14:32.080 --> 00:14:33.840]  就是說
[00:14:33.840 --> 00:14:37.040]  如果是真的話
[00:14:37.040 --> 00:14:40.560]  表示他有一種直覺的感覺
[00:14:40.560 --> 00:14:42.960]  直覺很明顯不是來自意識
[00:14:42.960 --> 00:14:48.800]  不是透過醫學常識看那個人的面孔和血氣
[00:14:48.800 --> 00:14:50.080]  幫他把脈才知道
[00:14:50.080 --> 00:14:51.840]  那些就是意識知道的
[00:14:51.840 --> 00:14:54.960]  他有直覺知道的話
[00:14:55.040 --> 00:14:59.040]  肯定表示他的潛意識層裡面
[00:14:59.040 --> 00:15:05.440]  有些來源是越過他個體的經驗和範圍
[00:15:05.440 --> 00:15:07.600]  而是在意外的
[00:15:07.600 --> 00:15:09.040]  所以我這個叫做超然
[00:15:09.040 --> 00:15:11.840]  另外一些就是
[00:15:11.840 --> 00:15:14.320]  我們經常聽到的
[00:15:14.320 --> 00:15:20.240]  就是用意志可以扭轉推動一個物理現象世界
[00:15:20.240 --> 00:15:20.880]  大家知道
[00:15:21.600 --> 00:15:25.280]  有些人會看著鐵匙羹
[00:15:25.280 --> 00:15:26.240]  看到它彎的
[00:15:26.240 --> 00:15:27.200]  是不是?
[00:15:27.200 --> 00:15:29.200]  有沒有見過這種事情
[00:15:29.200 --> 00:15:31.200]  或者是特異功能
[00:15:31.200 --> 00:15:33.200]  如果他不是玩戲的話
[00:15:33.200 --> 00:15:35.200]  真正的特異功能的話
[00:15:35.200 --> 00:15:36.240]  那時候
[00:15:36.240 --> 00:15:38.400]  或者氣功師傅
[00:15:38.400 --> 00:15:40.320]  也有時候會有這種情況
[00:15:40.320 --> 00:15:44.720]  我們今天的講座不是講這些民間宗教
[00:15:44.720 --> 00:15:47.520]  所以我也不跟你解釋這些氣功究竟是如何
[00:15:47.520 --> 00:15:49.360]  和信仰是如何
[00:15:49.360 --> 00:15:51.920]  不過如果有些記載是真的話
[00:15:51.920 --> 00:15:55.440]  表示人是透過他的意識能力
[00:15:55.440 --> 00:16:02.400]  能夠發揮到一個改變物理世界的話
[00:16:02.400 --> 00:16:09.040]  表示他的力量是超過他個人經驗和他所擁有的身體
[00:16:09.040 --> 00:16:10.320]  才能夠發出力量
[00:16:10.320 --> 00:16:12.080]  第三就是
[00:16:12.080 --> 00:16:13.120]  最多人講的
[00:16:13.120 --> 00:16:14.640]  就是精神治療
[00:16:14.640 --> 00:16:15.680]  就是說
[00:16:15.680 --> 00:16:21.680]  他有一種屬靈的力量在
[00:16:21.680 --> 00:16:27.040]  他透過這種力量能夠改變病痛和身體
[00:16:27.040 --> 00:16:31.600]  當然我們說第三波也是很強調這件事
[00:16:31.600 --> 00:16:33.120]  性靈的醫治
[00:16:33.120 --> 00:16:37.280]  在這裡我補充兩句
[00:16:37.280 --> 00:16:38.080]  講到這裡
[00:16:38.080 --> 00:16:39.280]  我想大家不問不行
[00:16:39.280 --> 00:16:40.160]  我也要問了
[00:16:40.160 --> 00:16:45.120]  究竟這些所謂超然的領域是什麼呢?
[00:16:45.120 --> 00:16:47.840]  是什麼呢?
[00:16:47.840 --> 00:16:52.160]  在我自己的神學了解中
[00:16:52.160 --> 00:16:54.000]  我就覺得
[00:16:54.000 --> 00:16:58.080]  一到三
[00:16:58.080 --> 00:17:00.400]  我們昨天所說的潛意識的領域
[00:17:00.400 --> 00:17:03.840]  就是來自我們的經驗的累積
[00:17:03.840 --> 00:17:04.800]  是吧?
[00:17:04.800 --> 00:17:06.160]  來傳下來的
[00:17:06.160 --> 00:17:07.760]  所以發出來的力量
[00:17:07.760 --> 00:17:11.760]  可以說是心理的力量
[00:17:11.760 --> 00:17:13.520]  是科學可以解釋的
[00:17:13.520 --> 00:17:15.920]  這個力量是科學可以解釋的
[00:17:15.920 --> 00:17:18.720]  是我們最普遍所見到的心靈力量
[00:17:18.720 --> 00:17:20.320]  但是
[00:17:20.320 --> 00:17:22.640]  如果我們說超然
[00:17:22.640 --> 00:17:30.480]  我自己覺得大概可能來自有三個來源
[00:17:30.480 --> 00:17:35.280]  第一我們要保留一個可能性就是
[00:17:36.240 --> 00:17:38.560]  剛才我們所舉的現象
[00:17:38.560 --> 00:17:41.920]  是西方的科學不能夠解釋
[00:17:41.920 --> 00:17:42.880]  這是事實
[00:17:42.880 --> 00:17:44.640]  但是
[00:17:44.640 --> 00:17:51.840]  西方的科學不等於已經發現了所有神所創造的規律
[00:17:51.840 --> 00:17:53.040]  大家明白我的意思嗎?
[00:17:53.040 --> 00:17:57.280]  所以我們不可以以西方科學為標準
[00:17:57.280 --> 00:17:59.440]  比如氣功
[00:17:59.440 --> 00:18:01.440]  可能是真的
[00:18:01.440 --> 00:18:03.200]  西方科學無法解釋
[00:18:03.200 --> 00:18:04.640]  穴位是什麼呢?
[00:18:04.640 --> 00:18:06.560]  前面這些穴位
[00:18:06.560 --> 00:18:07.920]  所有的穴位
[00:18:07.920 --> 00:18:09.840]  任脈、督脈這些穴位
[00:18:09.840 --> 00:18:11.280]  又不是神經系統
[00:18:11.280 --> 00:18:12.720]  又不是循環系統
[00:18:12.720 --> 00:18:13.200]  是吧?
[00:18:13.200 --> 00:18:14.640]  又不是血液系統
[00:18:14.640 --> 00:18:15.600]  又不是消化系統
[00:18:15.600 --> 00:18:16.800]  什麼系統都不是
[00:18:16.800 --> 00:18:19.280]  但是它的穴位是有用的
[00:18:19.280 --> 00:18:20.720]  穴位按摩
[00:18:20.720 --> 00:18:23.760]  弄著弄著它發覺神有些改變
[00:18:23.760 --> 00:18:27.200]  這些是中國人發現的
[00:18:27.200 --> 00:18:29.280]  西方文化中沒有的
[00:18:29.280 --> 00:18:32.320]  尤其是在東方文化中很著重
[00:18:32.320 --> 00:18:34.640]  意識高度集中的時候
[00:18:34.640 --> 00:18:37.440]  調動身體中某些能量
[00:18:37.440 --> 00:18:39.360]  從印度的瑜伽術
[00:18:39.360 --> 00:18:41.600]  到中國的氣功
[00:18:41.600 --> 00:18:45.520]  都有這樣的發現
[00:18:45.520 --> 00:18:46.800]  所以
[00:18:46.800 --> 00:18:53.440]  難保有一些神所創造的自然規律
[00:18:53.440 --> 00:18:55.440]  不過西方文化沒有發現
[00:18:55.440 --> 00:18:56.960]  大家明白我的意思嗎?
[00:18:56.960 --> 00:19:01.600]  這就有點像我們到了非洲的時候
[00:19:02.320 --> 00:19:04.480]  表演磁石
[00:19:04.480 --> 00:19:06.400]  是不是?
[00:19:06.400 --> 00:19:07.360]  弄一張紙
[00:19:07.360 --> 00:19:08.560]  在那裡釘
[00:19:08.560 --> 00:19:11.040]  找一塊磁石在那裡動來動去
[00:19:11.040 --> 00:19:12.640]  釘在那裡跳來跳去
