
[00:00:00.000 --> 00:00:04.120]  有一個很禍患的生活
[00:07:50.600 --> 00:07:55.000]  遠離上帝是一個真正的和緩
[00:07:55.000 --> 00:07:58.120]  認識上帝 跟從上帝
[00:07:58.120 --> 00:08:00.960]  這是我們人生最大的福氣
[00:08:00.960 --> 00:08:03.760]  你要認識神就得平安
[00:08:03.760 --> 00:08:06.240]  福氣也必臨到你
[00:08:06.240 --> 00:08:09.800]  這是聖經上帝給我們一個很大的應許
[00:08:09.800 --> 00:08:11.240]  縱然我們在人生裡面
[00:08:11.240 --> 00:08:12.160]  可能有順境
[00:08:12.160 --> 00:08:13.480]  可能有逆境
[00:08:13.480 --> 00:08:15.520]  但最真實的就是
[00:08:15.520 --> 00:08:18.360]  上帝給我們經歷過人世間每一段的路
[00:08:18.360 --> 00:08:21.200]  帶領我們走人世間每一段的路
[00:08:21.200 --> 00:08:25.480]  這是一個真正的福氣
[00:08:25.480 --> 00:08:27.640]  人世間裡面可能有順境
[00:08:27.640 --> 00:08:28.800]  可能有逆境
[00:08:28.800 --> 00:08:30.280]  但在上帝眼中
[00:08:30.280 --> 00:08:31.600]  每一個人到最後
[00:08:31.600 --> 00:08:34.600]  都要面對上帝公義的審判
[00:08:34.600 --> 00:08:37.560]  我們不需要為那些惡人
[00:08:37.560 --> 00:08:41.080]  在現實世界裡面沒有惡報而心懷不平
[00:08:41.080 --> 00:08:42.600]  作者在這裡說
[00:08:42.600 --> 00:08:43.720]  其實他的心懷不平
[00:08:43.720 --> 00:08:45.040]  他懷恨在心
[00:08:45.040 --> 00:08:45.920]  其實可以說
[00:08:45.920 --> 00:08:46.960]  他怨恨這群人
[00:08:46.960 --> 00:08:49.400]  為什麼這群人做這麼多惡事
[00:08:49.400 --> 00:08:51.920]  但好像沒有惡報呢
[00:08:51.920 --> 00:08:54.080]  就是心懷不平
[00:08:54.080 --> 00:08:55.800]  為什麼我不做惡事呢
[00:08:55.800 --> 00:08:58.680]  就是有一個更好的生活在人世間裡面
[00:08:58.680 --> 00:09:01.120]  更好的一個物質的生活
[00:09:01.120 --> 00:09:04.160]  作者其實也有一個試探
[00:09:04.160 --> 00:09:06.400]  為什麼我不跟著這群人去做
[00:09:06.400 --> 00:09:07.800]  遠離上帝
[00:09:07.800 --> 00:09:09.760]  現實生活可能更加好
[00:09:09.760 --> 00:09:12.400]  但作者在最後清楚知道
[00:09:12.400 --> 00:09:14.880]  真真正正的平安
[00:09:14.880 --> 00:09:18.720]  那個安穩在上帝的手中
[00:09:18.720 --> 00:09:20.720]  在地上
[00:09:20.720 --> 00:09:21.640]  可以說
[00:09:21.640 --> 00:09:22.400]  有一些人
[00:09:22.400 --> 00:09:23.800]  有一些惡人
[00:09:23.800 --> 00:09:24.800]  他們有惡報的
[00:09:24.800 --> 00:09:26.360]  我們看到的
[00:09:26.360 --> 00:09:28.960]  惡人是真的有惡報的
[00:09:28.960 --> 00:09:30.320]  有些人
[00:09:30.320 --> 00:09:31.680]  有些好人
[00:09:31.680 --> 00:09:32.640]  真的有好報的
[00:09:32.640 --> 00:09:33.600]  是不是
[00:09:33.600 --> 00:09:34.120]  我們不會說
[00:09:34.120 --> 00:09:36.200]  惡人一定有好報
[00:09:36.200 --> 00:09:37.360]  好人一定有惡報
[00:09:37.360 --> 00:09:38.280]  不是的
[00:09:38.280 --> 00:09:39.640]  在現實世界裡面
[00:09:39.640 --> 00:09:41.200]  是有一些人
[00:09:41.200 --> 00:09:42.440]  就是惡人
[00:09:42.440 --> 00:09:44.440]  他起碼已經得到報應了
[00:09:44.440 --> 00:09:45.640]  地上的報應
[00:09:45.640 --> 00:09:47.000]  有些好人
[00:09:47.000 --> 00:09:50.680]  真的已經得到某程度的好報
[00:09:50.680 --> 00:09:52.240]  但是
[00:09:52.240 --> 00:09:53.240]  地上
[00:09:53.240 --> 00:09:55.560]  惡人是不是一定有惡報
[00:09:55.560 --> 00:09:58.120]  好人是不是一定有好報呢
[00:09:58.120 --> 00:09:59.840]  那就不一定了
[00:09:59.840 --> 00:10:01.240]  小時候在以前
[00:10:01.240 --> 00:10:03.120]  現在的老師都不會這麼說了
[00:10:03.120 --> 00:10:04.640]  以前的長輩
[00:10:04.640 --> 00:10:06.680]  可能教小朋友就是
[00:10:06.680 --> 00:10:07.760]  要做好人
[00:10:07.760 --> 00:10:09.520]  做好人有好報
[00:10:09.520 --> 00:10:10.480]  不要做壞人
[00:10:10.480 --> 00:10:12.240]  做壞人有不好報的
[00:10:12.240 --> 00:10:13.080]  是不是
[00:10:13.080 --> 00:10:15.280]  現在我們基本上都不會這麼教小朋友了
[00:10:15.280 --> 00:10:19.760]  上一代都會有這些教訓給下一代
[00:10:19.760 --> 00:10:21.360]  鼓勵他們做好人
[00:10:21.360 --> 00:10:23.560]  我記得
[00:10:23.560 --> 00:10:25.720]  我小時候就很喜歡看電視
[00:10:25.720 --> 00:10:26.640]  基本上
[00:10:26.640 --> 00:10:28.320]  很喜歡看粵語長片
[00:10:28.320 --> 00:10:29.040]  誰喜歡看粵語長片
[00:10:29.040 --> 00:10:30.440]  我舉手
[00:10:30.440 --> 00:10:33.200]  有些同道中人
[00:10:33.200 --> 00:10:35.400]  小時候就很喜歡看粵語長片
[00:10:35.400 --> 00:10:36.600]  舉凡武俠片
[00:10:36.600 --> 00:10:37.320]  文藝片
[00:10:37.320 --> 00:10:38.440]  大戲
[00:10:38.440 --> 00:10:39.920]  悲情片
[00:10:39.920 --> 00:10:42.360]  總之粵語長片我就坐著看了
[00:10:42.360 --> 00:10:46.880]  我估計有六七成的粵語長片我都看過
[00:10:46.880 --> 00:10:48.000]  現在已經很多了
[00:10:48.000 --> 00:10:49.800]  很多粵語長片
[00:10:49.800 --> 00:10:51.280]  大家有沒有發覺
[00:10:51.280 --> 00:10:52.680]  無論你是大戲
[00:10:52.680 --> 00:10:54.800]  什麼片種都好
[00:10:54.800 --> 00:10:57.800]  到最後的結局是怎樣的
[00:10:57.800 --> 00:11:00.240]  惡人是有惡報的
[00:11:00.240 --> 00:11:02.000]  好人是有好報的
[00:11:02.000 --> 00:11:03.120]  到最後
[00:11:03.120 --> 00:11:04.240]  多悲慘都好
[00:11:04.240 --> 00:11:06.360]  到最後都大團圓結局的
[00:11:06.360 --> 00:11:07.600]  大家有沒有發覺
[00:11:07.600 --> 00:11:09.000]  結局都是這樣
[00:11:09.000 --> 00:11:10.320]  所以其實那個時代
[00:11:10.320 --> 00:11:12.320]  那個世界裡面就告訴我們
[00:11:12.320 --> 00:11:14.880]  這個世界
[00:11:14.880 --> 00:11:16.040]  就是
[00:11:16.040 --> 00:11:18.120]  惡人終有報
[00:11:18.120 --> 00:11:20.240]  好人也終有好報
[00:11:20.240 --> 00:11:23.280]  所以鼓勵你做好人
[00:11:23.280 --> 00:11:27.560]  不過當我們年紀大了
[00:11:27.560 --> 00:11:28.560]  年紀越來越大
[00:11:28.560 --> 00:11:29.800]  我們觀察這個世界的時候
[00:11:29.800 --> 00:11:30.680]  我們發覺
[00:11:30.680 --> 00:11:33.120]  這個不一定
[00:11:33.120 --> 00:11:34.920]  但是我們總有期望的
[00:11:34.920 --> 00:11:35.960]  我們期望
[00:11:35.960 --> 00:11:37.920]  是不是真的沒有公義呢
[00:11:37.920 --> 00:11:39.480]  是不是真的沒有天理呢
[00:11:39.480 --> 00:11:41.120]  有這句話
[00:11:41.120 --> 00:11:42.480]  所以中國人有句話
[00:11:42.480 --> 00:11:44.000]  就是他告訴我們
[00:11:44.000 --> 00:11:44.840]  他說
[00:11:44.840 --> 00:11:46.240]  你不要以為
[00:11:46.240 --> 00:11:48.200]  你做的事是沒有人知道的
[00:11:48.200 --> 00:11:50.880]  舉頭三尺都有神明
[00:11:50.880 --> 00:11:53.920]  頭上三尺就有神明看著你
[00:11:53.920 --> 00:11:57.280]  冥冥之中自有個主宰
[00:11:57.280 --> 00:11:58.480]  我們都有期望
[00:11:58.480 --> 00:12:00.280]  公義是會彰顯的
[00:12:00.280 --> 00:12:02.480]  這個世界裡面是有公義的
[00:12:02.480 --> 00:12:05.400]  是會真的彰顯出來的
[00:12:05.400 --> 00:12:09.440]  其實這個潛藏在我們心裡的想法
[00:12:09.440 --> 00:12:11.640]  其實都是在我們不同的
[00:12:11.640 --> 00:12:13.040]  一些小的環節裡面
[00:12:13.040 --> 00:12:14.760]  去反映出來
[00:12:14.760 --> 00:12:15.720]  我們教小朋友的時候
[00:12:15.720 --> 00:12:16.320]  很容易說
[00:12:16.320 --> 00:12:18.320]  過馬路不要衝紅燈
[00:12:18.320 --> 00:12:19.800]  衝紅燈會怎樣
[00:12:19.800 --> 00:12:21.480]  警察叔叔會看著
[00:12:21.480 --> 00:12:22.560]  警察叔叔會看著
[00:12:22.560 --> 00:12:23.400]  你不要衝紅燈
[00:12:23.400 --> 00:12:24.880]  不要做壞事
[00:12:24.880 --> 00:12:26.640]  所以其實我們都
[00:12:26.640 --> 00:12:27.880]  就是
[00:12:27.880 --> 00:12:30.360]  我們上帝將一個公義
[00:12:30.360 --> 00:12:32.880]  期望公義去彰顯的
[00:12:32.880 --> 00:12:36.520]  這個情況放在我們每人的心裡面
[00:12:36.520 --> 00:12:39.360]  死亡不是一個終局
[00:12:39.360 --> 00:12:41.400]  如果死亡是一個終局
[00:12:41.400 --> 00:12:42.240]  這個世界
[00:12:42.240 --> 00:12:45.960]  我們真的看不到一個絕對公義的彰顯
[00:12:45.960 --> 00:12:47.920]  但是聖經告訴我們
[00:12:47.920 --> 00:12:50.200]  死亡不是一個終局
[00:12:50.200 --> 00:12:53.560]  人死不是如燈滅
[00:12:53.560 --> 00:12:54.800]  每一個人到最後
[00:12:54.800 --> 00:12:58.440]  都要面對上帝一個公義的審判
[00:12:58.440 --> 00:13:01.040]  今日平安夜的意思
[00:13:01.040 --> 00:13:05.040]  上帝給我們的賜下的是一個平安
[00:13:05.040 --> 00:13:07.200]  借著耶穌的死
[00:13:07.200 --> 00:13:09.320]  借著耶穌的死在十字架上
[00:13:09.320 --> 00:13:10.560]  能夠讓我們
[00:13:10.560 --> 00:13:13.840]  每一個人都能夠得到上帝的赦免
[00:13:13.840 --> 00:13:17.080]  上帝是一個公義的上帝
[00:13:17.080 --> 00:13:20.280]  其實我們每個人的罪性
[00:13:20.280 --> 00:13:24.360]  真的是相當厲害
[00:13:24.360 --> 00:13:26.200]  我們的罪性
[00:13:26.200 --> 00:13:27.520]  在我們的生命裡面
[00:13:27.520 --> 00:13:29.520]  很多時候是沒有發揮的
[00:13:29.520 --> 00:13:31.840]  如果發揮我們人裡面的罪性
[00:13:31.840 --> 00:13:34.600]  這個世界就變得很可怕
[00:13:34.600 --> 00:13:35.400]  最近
[00:13:35.400 --> 00:13:40.560]  我也在電視裡面再看一部紀錄片
[00:13:40.560 --> 00:13:43.200]  講南京大屠殺
[00:13:43.200 --> 00:13:44.520]  難不成就會再有人
[00:13:44.520 --> 00:13:46.680]  再把這段歷史再講出來
[00:13:46.680 --> 00:13:50.520]  再從不同的角度去講這段歷史
[00:13:50.520 --> 00:13:52.760]  短短一個月的時間
[00:13:52.760 --> 00:13:55.880]  殺了三十萬的南京人
[00:13:55.880 --> 00:13:57.480]  三十萬
[00:13:57.480 --> 00:14:00.520]  用種種殘酷的刑罰
[00:14:00.520 --> 00:14:05.120]  很多婦女被侮辱
[00:14:05.120 --> 00:14:07.200]  人間地獄
[00:14:07.200 --> 00:14:08.320]  你用這樣的語言
[00:14:08.320 --> 00:14:10.720]  那一個月的時間
[00:14:10.720 --> 00:14:13.880]  那些軍人的殘酷
[00:14:13.880 --> 00:14:15.120]  很難去想象
[00:14:15.120 --> 00:14:17.040]  那個罪性發揮到
[00:14:17.040 --> 00:14:24.120]  可以說已經去到一個相當殘忍的地步
[00:14:24.120 --> 00:14:27.800]  我們的罪性是相當的嚴重
[00:14:27.800 --> 00:14:29.200]  可以說
[00:14:29.200 --> 00:14:30.440]  在我們的
[00:14:30.440 --> 00:14:34.520]  不過我們很多時候沒有機會發揮我們的罪性出來
[00:14:34.520 --> 00:14:36.760]  某程度發揮了一些
[00:14:36.760 --> 00:14:41.120]  發揮了一些的罪性在不同的處境裡面
[00:14:41.120 --> 00:14:42.760]  有人曾經這樣講過
[00:14:42.760 --> 00:14:44.960]  一個捷克的作家
[00:14:44.960 --> 00:14:47.360]  叫昆特拉
[00:14:47.360 --> 00:14:48.400]  他寫過一本書
[00:14:48.400 --> 00:14:52.400]  叫作《生命不能承受的輕》
[00:14:52.400 --> 00:14:54.760]  這本書也很出名
[00:14:54.760 --> 00:14:57.080]  這本書裡面講了一段話
[00:14:57.080 --> 00:14:58.240]  他說
[00:14:58.240 --> 00:15:01.320]  他觀察到那些狗
[00:15:01.320 --> 00:15:04.280]  那些狗每天釘住自己的尾巴
[00:15:04.280 --> 00:15:05.960]  它都樂此不疲
[00:15:05.960 --> 00:15:06.880]  它不會悶的
[00:15:06.880 --> 00:15:10.120]  每天在狗里它都很開心地追著自己的尾巴
[00:15:10.120 --> 00:15:12.680]  如果人每天做同一個動作
[00:15:12.680 --> 00:15:13.520]  就會怎樣
[00:15:13.520 --> 00:15:14.800]  就會很悶
[00:15:14.800 --> 00:15:16.840]  所以他的說法就是
[00:15:16.840 --> 00:15:18.920]  其實狗還在伊甸園裡面
[00:15:18.920 --> 00:15:21.640]  人就已經離開了伊甸園
[00:15:21.640 --> 00:15:23.240]  大家不知道他是不是這樣說的
[00:15:23.240 --> 00:15:24.160]  其實因為人
[00:15:24.160 --> 00:15:27.040]  講到人的一個不滿足的
[00:15:27.040 --> 00:15:28.080]  一個的境況裡面
[00:15:28.080 --> 00:15:31.520]  人是不滿意自己的言防
[00:15:31.520 --> 00:15:35.240]  人性和獸性的比較
[00:15:35.240 --> 00:15:37.440]  我們很多時候說人是萬物之靈
[00:15:37.440 --> 00:15:39.520]  我們高於動物的
[00:15:39.520 --> 00:15:41.880]  我們的人性是高於獸性的
[00:15:41.880 --> 00:15:48.800]  動物沒有我們這種高的道德判斷
[00:15:48.800 --> 00:15:51.040]  但是某個角度
[00:15:51.040 --> 00:15:52.920]  人性和獸性
[00:15:52.920 --> 00:15:55.520]  人性是不是高於獸性呢
[00:15:55.520 --> 00:15:58.040]  我給大家看幾個觀察
[00:15:58.040 --> 00:16:00.080]  你觀察在動物界裡面
[00:16:00.080 --> 00:16:03.800]  動物同類相殘的多不多
[00:16:03.800 --> 00:16:05.640]  獅子殺獅子
[00:16:05.640 --> 00:16:07.760]  同類這種多不多呢
[00:16:07.760 --> 00:16:10.480]  不多見
[00:16:10.480 --> 00:16:13.320]  同類相殘是不多見的
[00:16:13.320 --> 00:16:14.760]  但是在人呢
[00:16:14.760 --> 00:16:17.320]  人的自相殘殺多不多見呢
[00:16:17.320 --> 00:16:20.120]  相當多
[00:16:20.120 --> 00:16:22.280]  小至大家互相相殘
[00:16:22.280 --> 00:16:25.560]  大致人與人之間的戰爭相殘
[00:16:25.560 --> 00:16:26.680]  人與人之間
[00:16:26.680 --> 00:16:30.520]  人的那種罪性的發揮
[00:16:30.520 --> 00:16:32.000]  在動物界裡面
[00:16:32.000 --> 00:16:34.240]  去暴食一些動物
[00:16:34.240 --> 00:16:36.360]  都是為了求生存
[00:16:36.360 --> 00:16:40.360]  就是生存之後就停在那裡
[00:16:40.360 --> 00:16:41.640]  但是人呢
[00:16:41.640 --> 00:16:43.920]  人去做一些行動
[00:16:43.920 --> 00:16:44.960]  為了自己
[00:16:44.960 --> 00:16:48.600]  不單只是求生存
[00:16:48.600 --> 00:16:51.360]  是為了自己那種貪婪
[00:16:51.360 --> 00:16:53.360]  很多時候人的行為
[00:16:53.360 --> 00:16:55.960]  是為了滿足自己的貪婪
[00:16:55.960 --> 00:16:58.240]  所以因為人的貪婪的緣故
