
[00:00:00.000 --> 00:00:02.440]  看一段經文一開始就說到
[00:16:14.680 --> 00:16:17.560]  在敘利亞的不同的省份裡面
[00:16:17.560 --> 00:16:20.040]  當時敘利亞地方其實是代表著
[00:16:20.040 --> 00:16:22.000]  羅馬統治之下
[00:16:22.000 --> 00:16:25.360]  整個巴勒斯坦地方的很大的地方
[00:16:25.360 --> 00:16:28.080]  就是耶穌的明星已經去到很遠很遠
[00:16:28.080 --> 00:16:30.400]  而人聽到耶穌的明星之後
[00:16:30.400 --> 00:16:33.400]  他們都來到耶穌那裡
[00:16:33.400 --> 00:16:34.880]  願意去聽從祂
[00:16:34.880 --> 00:16:36.680]  當然有很多不同的動機
[00:16:36.680 --> 00:16:37.960]  可能有些病
[00:16:37.960 --> 00:16:41.720]  很遠的來到去找耶穌的醫治
[00:16:41.720 --> 00:16:45.360]  可能有些人聽見耶穌講的道理特別不同
[00:16:45.360 --> 00:16:46.320]  所以又來到
[00:16:46.320 --> 00:16:48.320]  又想聽耶穌所講的道理
[00:16:48.320 --> 00:16:50.840]  可能各懷著不同的動機
[00:16:50.840 --> 00:16:52.120]  不同的想法
[00:16:52.120 --> 00:16:53.360]  去到耶穌那裡
[00:16:53.360 --> 00:16:58.080]  去想聽耶穌的講論
[00:16:58.080 --> 00:16:59.400]  在這段經文裡面
[00:16:59.400 --> 00:17:03.200]  其實已經很總括的去講出了
[00:17:03.200 --> 00:17:04.800]  耶穌來到
[00:17:04.800 --> 00:17:06.920]  祂要傳一個什麼信息
[00:17:06.920 --> 00:17:09.400]  祂的方法是怎麼樣呢
[00:17:09.400 --> 00:17:13.760]  祂的方法就是要培育更多的門徒
[00:17:13.760 --> 00:17:16.960]  讓更多的人能夠有這個能力
[00:17:16.960 --> 00:17:19.240]  去傳揚一個真理
[00:17:19.240 --> 00:17:23.680]  接著祂用教導、傳導、醫治的方法
[00:17:23.680 --> 00:17:28.640]  去顯明了上帝的國已經來臨到人間
[00:17:28.640 --> 00:17:31.000]  在這段經文裡面
[00:17:31.000 --> 00:17:34.960]  我們都可以嘗試去有三個角度去看一下
[00:17:34.960 --> 00:17:37.920]  境外在當中有些什麼的學習
[00:17:37.920 --> 00:17:41.400]  還有一些的反省
[00:17:41.400 --> 00:17:43.800]  我們去幻想馬太剛來到
[00:17:43.800 --> 00:17:45.600]  我們講到第四章
[00:17:45.600 --> 00:17:48.120]  其實馬太用了很多的情節
[00:17:48.120 --> 00:17:49.160]  就是很會編
[00:17:49.160 --> 00:17:50.840]  是一個很好的編劇
[00:17:50.840 --> 00:17:53.640]  就是他編了一個很好的劇本
[00:17:53.640 --> 00:17:55.480]  由第一章、第二章、第三章
[00:17:55.480 --> 00:17:57.320]  去到第四章
[00:17:57.320 --> 00:17:58.960]  第一章發生什麼事呢
[00:17:58.960 --> 00:18:00.720]  第一章就是發生了
[00:18:00.720 --> 00:18:03.200]  在拿撒勒這個偏遠的地方
[00:18:03.200 --> 00:18:06.560]  約瑟是一個很正直的形象出現
[00:18:06.560 --> 00:18:09.680]  接著約瑟成為了
[00:18:09.680 --> 00:18:12.880]  可以說是第一章的其中一個很重要的主角
[00:18:12.880 --> 00:18:18.160]  他聽到未婚妻瑪利亞神跡懷孕的宣告
[00:18:18.160 --> 00:18:19.480]  接著第二章
[00:18:19.480 --> 00:18:22.600]  有幾個來自東方的術士
[00:18:22.600 --> 00:18:26.160]  接著有姦樂的希律王
