
[00:00:00.000 --> 00:00:05.920]  有時候外表和實際是有很大的差異的
[00:07:13.200 --> 00:07:16.320]  是因信神的兒子而活
[00:07:16.320 --> 00:07:18.320]  他是愛我,為我捨己
[00:07:18.320 --> 00:07:20.320]  是因信神的兒子
[00:07:20.320 --> 00:07:22.320]  沒有說因信神的兒子
[00:07:22.320 --> 00:07:25.760]  和行國禮守法而活
[00:07:25.760 --> 00:07:31.200]  所以這一團的面教應當要小心
[00:07:31.200 --> 00:07:34.400]  第二個向導就是今天的經文
[00:07:34.400 --> 00:07:42.080]  經文教導我們法利塞人的面教是一回事
[00:07:42.080 --> 00:07:44.080]  我們看第十一節
[00:07:44.080 --> 00:07:47.920]  第十一節這裡說法利塞人出來盤問耶穌
[00:07:47.920 --> 00:07:51.040]  求他從天上顯個神蹟給他們看
[00:07:51.040 --> 00:07:53.840]  為了要試探他
[00:07:53.840 --> 00:07:57.600]  這裡讓我們看到法利塞人來到耶穌的庚前
[00:07:57.600 --> 00:07:59.600]  已經有一個不良的動機
[00:07:59.600 --> 00:08:01.600]  動機就是要試探
[00:08:01.600 --> 00:08:03.600]  捉他的把柄
[00:08:03.600 --> 00:08:05.600]  以致告發他
[00:08:05.600 --> 00:08:10.880]  這是一個什麼樣的試探呢?
[00:08:10.880 --> 00:08:14.320]  這裡經文說從天上顯個神蹟來
[00:08:14.320 --> 00:08:17.840]  從天上顯個神蹟來
[00:08:17.840 --> 00:08:19.840]  再加上下文
[00:08:19.840 --> 00:08:23.280]  會說到耶穌會用五餅二魚
[00:08:23.280 --> 00:08:26.480]  餵飽五千人四千人的例子
[00:08:26.800 --> 00:08:29.520]  這段經文很明顯地
[00:08:29.520 --> 00:08:31.520]  從天上顯個神蹟來
[00:08:31.520 --> 00:08:38.800]  又要和麵包、面教有一個聯合
[00:08:38.800 --> 00:08:43.120]  就一定會回到舊約的一個著名典故
[00:08:43.120 --> 00:08:46.320]  典故就是出埃及記第十六章
[00:08:46.320 --> 00:08:49.520]  天上降下瑪拿的故事
[00:08:49.520 --> 00:08:52.080]  天上降下瑪拿的故事
[00:08:53.040 --> 00:08:55.040]  法利塞人就說
[00:08:55.040 --> 00:08:57.920]  那時摩西也顯了神蹟
[00:08:57.920 --> 00:09:02.640]  在我們的祖宗當中
[00:09:02.640 --> 00:09:04.640]  在曠野當中
[00:09:04.640 --> 00:09:09.440]  每天有瑪拿供應給以色列的子民
[00:09:09.440 --> 00:09:12.880]  好叫他們都能得著慰養
[00:09:12.880 --> 00:09:15.600]  今天你可不可以同樣地在這個時代
[00:09:15.600 --> 00:09:17.600]  顯一個神蹟給我們看
[00:09:17.600 --> 00:09:20.960]  從天上降下瑪拿呢?
[00:09:21.920 --> 00:09:25.920]  這個事件其實也不是第一次發生
[00:09:25.920 --> 00:09:29.440]  這樣的試探或訊息
[00:09:29.440 --> 00:09:32.960]  因為在約翰福音第六章同樣發生記載
[00:09:32.960 --> 00:09:34.960]  餵飽五千人之後
[00:09:34.960 --> 00:09:36.960]  群眾跟著耶穌
[00:09:36.960 --> 00:09:41.520]  跟著耶穌當然是希望找東西吃
[00:09:41.520 --> 00:09:45.760]  耶穌和他們有些對話
[00:09:45.760 --> 00:09:49.280]  約翰福音第六章28字
[00:09:49.280 --> 00:09:54.400]  宗教就問我們要做什麼才算是神的工作
[00:09:54.400 --> 00:09:58.880]  耶穌就說你相信神所差違的就是我
[00:09:58.880 --> 00:10:00.880]  你相信我
[00:10:00.880 --> 00:10:02.880]  福音本身就是這樣
[00:10:02.880 --> 00:10:04.880]  相信耶穌你相信我
[00:10:04.880 --> 00:10:06.880]  你就已經在做神的工作
[00:10:06.880 --> 00:10:10.080]  群眾就說你顯一個神蹟給我們看
[00:10:10.080 --> 00:10:12.080]  叫我們能夠相信你
[00:10:12.080 --> 00:10:14.080]  叫我們相信耶穌
[00:10:14.080 --> 00:10:16.080]  你給我一個神蹟看
[00:10:16.080 --> 00:10:18.080]  我們以前祖宗在曠野有瑪拿吃
[00:10:18.080 --> 00:10:20.080]  天上降下瑪拿來給我們吃
[00:10:20.080 --> 00:10:22.080]  你能不能顯一個神蹟呢
[00:10:22.080 --> 00:10:24.080]  那耶穌說什麼呢
[00:10:24.080 --> 00:10:26.080]  我實在再告訴你們
[00:10:26.080 --> 00:10:28.080]  天上來的不是摩西給你們的
[00:10:28.080 --> 00:10:30.080]  不是摩西給的
[00:10:30.080 --> 00:10:32.080]  是誰給瑪拿給以色列子民吃的呢
[00:10:32.080 --> 00:10:34.080]  是我的父從天上來的真糧給他們吃的
[00:10:34.080 --> 00:10:36.080]  給以色列子民吃的
[00:10:36.080 --> 00:10:38.080]  也就是說
[00:10:38.080 --> 00:10:40.080]  其實耶穌很想群眾
[00:10:40.080 --> 00:10:42.080]  能夠相信耶穌
[00:10:42.080 --> 00:10:44.080]  包括法利賽人
[00:10:44.080 --> 00:10:46.080]  能夠明白一件事
[00:10:46.080 --> 00:10:48.080]  就是天上來的糧不是來自摩西
[00:10:48.080 --> 00:10:50.080]  而是來自神自己
[00:10:50.080 --> 00:10:52.080]  而現在
[00:10:52.080 --> 00:10:54.080]  耶穌被考驗
[00:10:54.080 --> 00:10:56.080]  被受試探
[00:10:56.080 --> 00:10:58.080]  法利賽人說
[00:10:58.080 --> 00:11:00.080]  你從天上顯一個神蹟給我們看
[00:11:00.080 --> 00:11:02.080]  降下天糧
[00:11:02.080 --> 00:11:04.080]  我們就相信你
[00:11:04.080 --> 00:11:06.080]  如果耶穌真的這樣做的時候
[00:11:06.080 --> 00:11:08.080]  我們就相信你
[00:11:08.080 --> 00:11:10.080]  如果耶穌真的這樣做的時候
[00:11:10.080 --> 00:11:12.080]  如果耶穌真的這樣做的時候
[00:11:12.080 --> 00:11:14.080]  那就是說自己是什麼呢
[00:11:14.080 --> 00:11:16.080]  按照耶穌的說法
[00:11:16.080 --> 00:11:18.080]  我就是神
[00:11:18.080 --> 00:11:20.080]  因為只有天父
[00:11:20.080 --> 00:11:22.080]  不是摩西
[00:11:22.080 --> 00:11:24.080]  只有天父才能夠顯一個神蹟
[00:11:24.080 --> 00:11:26.080]  就是天上降下天糧來
[00:11:26.080 --> 00:11:28.080]  供給以色列子民吃
[00:11:28.080 --> 00:11:30.080]  如果耶穌現在
[00:11:30.080 --> 00:11:32.080]  中了法利賽人的圈套
[00:11:32.080 --> 00:11:34.080]  立刻顯一個神蹟
[00:11:34.080 --> 00:11:36.080]  從天上降下糧食
[00:11:36.080 --> 00:11:38.080]  他就表明自己是神
[00:11:38.080 --> 00:11:40.080]  有什麼不好呢
[00:11:40.080 --> 00:11:42.080]  一個地上的人稱自己是神
[00:11:42.080 --> 00:11:44.080]  那就是褻瀆神
[00:11:44.080 --> 00:11:46.080]  那就是褻瀆神
[00:11:46.080 --> 00:11:48.080]  那就應當被石頭打死
[00:11:48.080 --> 00:11:50.080]  那就應當被石頭打死
[00:11:50.080 --> 00:11:52.080]  中了法利賽人的圈套
[00:11:52.080 --> 00:11:54.080]  所以為什麼耶穌說
[00:11:54.080 --> 00:11:56.080]  這個世代沒有其他神蹟可以給你看
[00:11:56.080 --> 00:11:58.080]  這個世代沒有其他神蹟可以給你看
[00:11:58.080 --> 00:12:00.080]  因為你們已經見了很多神蹟
[00:12:00.080 --> 00:12:02.080]  我們現在來到馬太福音第八章
[00:12:02.080 --> 00:12:04.080]  第一到七章
[00:12:04.080 --> 00:12:06.080]  我們過去幾個月看了很多神蹟
[00:12:06.080 --> 00:12:08.080]  法利賽人親眼見過
[00:12:08.080 --> 00:12:10.080]  四個人把毯子放下來
[00:12:10.080 --> 00:12:12.080]  四個人把毯子放下來
[00:12:12.080 --> 00:12:14.080]  毯子都可以站起來
[00:12:14.080 --> 00:12:16.080]  見過的
[00:12:16.080 --> 00:12:18.080]  現在法利賽人
[00:12:18.080 --> 00:12:20.080]  用一個不信的心態
[00:12:20.080 --> 00:12:22.080]  用一個不信的心態
[00:12:22.080 --> 00:12:24.080]  去考驗和試探耶穌
[00:12:24.080 --> 00:12:26.080]  所以
[00:12:26.080 --> 00:12:28.080]  褻瀆的孝
[00:12:28.080 --> 00:12:30.080]  是追求的世俗主義
[00:12:30.080 --> 00:12:32.080]  法利賽人的孝
[00:12:32.080 --> 00:12:34.080]  就是不相信耶穌是基督
[00:12:34.080 --> 00:12:36.080]  不相信
[00:12:36.080 --> 00:12:38.080]  不相信
[00:12:38.080 --> 00:12:40.080]  要
[00:12:40.080 --> 00:12:42.080]  或者法利賽人的孝
[00:12:42.080 --> 00:12:44.080]  是將人
[00:12:44.080 --> 00:12:46.080]  帶領人偏離了上帝的道理
[00:12:46.080 --> 00:12:48.080]  要加一些東西上去
[00:12:48.080 --> 00:12:50.080]  守律法
[00:12:50.080 --> 00:12:52.080]  行國禮
[00:12:52.080 --> 00:12:54.080]  才能被稱為義
[00:12:54.080 --> 00:12:56.080]  今天我們的主題
[00:12:56.080 --> 00:12:58.080]  就是防備
[00:12:58.080 --> 00:13:00.080]  防備人的教訓
[00:13:00.080 --> 00:13:02.080]  防備法利賽人的孝
[00:13:02.080 --> 00:13:04.080]  如何防備呢
[00:13:04.080 --> 00:13:06.080]  我們現在
[00:13:06.080 --> 00:13:08.080]  要去應用部分
[00:13:08.080 --> 00:13:10.080]  經文都差不多講完了
[00:13:10.080 --> 00:13:12.080]  我們應用部分
[00:13:12.080 --> 00:13:14.080]  如何防備呢
[00:13:14.080 --> 00:13:16.080]  這一段經文一開始就講
[00:13:16.080 --> 00:13:18.080]  試探兩個字
[00:13:18.080 --> 00:13:20.080]  我馬上想到
[00:13:20.080 --> 00:13:22.080]  另一個場景
[00:13:22.080 --> 00:13:24.080]  和試探有關
[00:13:24.080 --> 00:13:26.080]  也和
[00:13:26.080 --> 00:13:28.080]  不相信神有關
[00:13:28.080 --> 00:13:30.080]  因為今天經文就是
[00:13:30.080 --> 00:13:32.080]  不相信耶穌是基督
[00:13:32.080 --> 00:13:34.080]  去試探耶穌基督
[00:13:34.080 --> 00:13:36.080]  什麼經文呢
[00:13:36.080 --> 00:13:38.080]  就是很出名的
[00:13:38.080 --> 00:13:40.080]  耶穌
[00:13:40.080 --> 00:13:42.080]  在
[00:13:42.080 --> 00:13:44.080]  出來沒多久
[00:13:44.080 --> 00:13:46.080]  還沒傳福音的時候
[00:13:46.080 --> 00:13:48.080]  就被魔鬼帶到曠野
[00:13:48.080 --> 00:13:50.080]  試探四十天
[00:13:50.080 --> 00:13:52.080]  曠野這個字對猶太人來說
[00:13:52.080 --> 00:13:54.080]  是很熟悉的
[00:13:54.080 --> 00:13:56.080]  因為他們祖宗已經在曠野度這麼多年
[00:13:56.080 --> 00:13:58.080]  曠野
[00:13:58.080 --> 00:14:00.080]  魔鬼給了他們三個試探
[00:14:00.080 --> 00:14:02.080]  其中一個就是這個試探
[00:14:02.080 --> 00:14:04.080]  第五到第七節
[00:14:04.080 --> 00:14:06.080]  帶到聖城
[00:14:06.080 --> 00:14:08.080]  站在聖殿的頂
[00:14:08.080 --> 00:14:10.080]  叫他們跳下來
[00:14:10.080 --> 00:14:12.080]  但耶穌說什麼呢
[00:14:12.080 --> 00:14:14.080]  不可試探主你的神
[00:14:14.080 --> 00:14:16.080]  又是講試探
[00:14:16.080 --> 00:14:18.080]  你不可以試探
[00:14:18.080 --> 00:14:20.080]  這一節經文
[00:14:20.080 --> 00:14:22.080]  三個試探當中
[00:14:22.080 --> 00:14:24.080]  耶穌用三段經文
[00:14:24.080 --> 00:14:26.080]  生命記第六章和第八章
[00:14:26.080 --> 00:14:28.080]  去回答撒旦那惡者的挑戰
[00:14:28.080 --> 00:14:30.080]  這一段經文
[00:14:30.080 --> 00:14:32.080]  是引用什麼呢
[00:14:32.080 --> 00:14:34.080]  生命記第六章十六節
[00:14:34.080 --> 00:14:36.080]  說什麼呢
[00:14:36.080 --> 00:14:38.080]  你們不可試探耶和華
[00:14:38.080 --> 00:14:40.080]  你們的神
[00:14:40.080 --> 00:14:42.080]  將你們列祖
[00:14:42.080 --> 00:14:44.080]  在瑪薩試探他
[00:14:44.080 --> 00:14:46.080]  我們要問
[00:14:46.080 --> 00:14:48.080]  以色列人
[00:14:48.080 --> 00:14:50.080]  如何在瑪薩試探上帝
[00:14:50.080 --> 00:14:52.080]  從生命記第六章
[00:14:52.080 --> 00:14:54.080]  帶到我們去哪裡呢
[00:14:54.080 --> 00:14:56.080]  在埃及記第十七章
[00:14:56.080 --> 00:14:58.080]  天降瑪雅第十六章
[00:14:58.080 --> 00:15:00.080]  在此之前
[00:15:00.080 --> 00:15:02.080]  過紅海第十四章
[00:15:02.080 --> 00:15:04.080]  其實以色列子民離開埃及
[00:15:04.080 --> 00:15:06.080]  已經見過很多神蹟
[00:15:06.080 --> 00:15:08.080]  十災
[00:15:08.080 --> 00:15:10.080]  見過
[00:15:10.080 --> 00:15:12.080]  過紅海
[00:15:12.080 --> 00:15:14.080]  在以林
[00:15:14.080 --> 00:15:16.080]  70股
[00:15:16.080 --> 00:15:18.080]  Palm Tree
[00:15:18.080 --> 00:15:20.080]  12股
[00:15:20.080 --> 00:15:22.080]  泉源
[00:15:22.080 --> 00:15:24.080]  很多好地方
[00:15:24.080 --> 00:15:26.080]  很多水
[00:15:26.080 --> 00:15:28.080]  再加上經過
[00:15:28.080 --> 00:15:30.080]  馬拉
[00:15:30.080 --> 00:15:32.080]  第十七章
[00:15:32.080 --> 00:15:34.080]  一起手
[00:15:34.080 --> 00:15:36.080]  以色列子民說
[00:15:36.080 --> 00:15:38.080]  沒有水喝就罵
[00:15:38.080 --> 00:15:40.080]  摩西
[00:15:40.080 --> 00:15:42.080]  為什麼帶我們來礦野
[00:15:42.080 --> 00:15:44.080]  讓我們死在這裡
[00:15:44.080 --> 00:15:46.080]  跟他爭吵
[00:15:46.080 --> 00:15:48.080]  故事發展下去
[00:15:48.080 --> 00:15:50.080]  第十七章第七節
[00:15:50.080 --> 00:15:52.080]  摩西被那個地方
[00:15:52.080 --> 00:15:54.080]  起名叫馬薩
[00:15:54.080 --> 00:15:56.080]  又叫米利巴
[00:15:56.080 --> 00:15:58.080]  因為以色列人
[00:15:58.080 --> 00:16:00.080]  在中間爭吵
[00:16:00.080 --> 00:16:02.080]  中間的以色列人
[00:16:02.080 --> 00:16:04.080]  在說一件事
[00:16:04.080 --> 00:16:06.080]  在說什麼事呢
[00:16:06.080 --> 00:16:08.080]  因為他們在試探神
[00:16:08.080 --> 00:16:10.080]  夜禍說究竟是不是在我們中間
[00:16:10.080 --> 00:16:12.080]  其實我講過這段經文
[00:16:12.080 --> 00:16:14.080]  在上年
[00:16:14.080 --> 00:16:16.080]  出埃及記的時候
[00:16:16.080 --> 00:16:18.080]  講過
[00:16:18.080 --> 00:16:20.080]  今早吃了什麼早餐
[00:16:20.080 --> 00:16:22.080]  都不記得
[00:16:22.080 --> 00:16:24.080]  究竟
[00:16:24.080 --> 00:16:26.080]  夜禍說神是不是在我們中間
[00:16:26.080 --> 00:16:28.080]  以色列子民就這樣對話
[00:16:28.080 --> 00:16:30.080]  好像我跟大K說
[00:16:30.080 --> 00:16:32.080]  是不是真的
[00:16:32.080 --> 00:16:34.080]  真的在我們中間
[00:16:34.080 --> 00:16:36.080]  沒有水喝
[00:16:36.080 --> 00:16:38.080]  如果神真的那麼愛我們
[00:16:38.080 --> 00:16:40.080]  就是這樣的對話
[00:16:40.080 --> 00:16:42.080]  這個就是不順
[00:16:42.080 --> 00:16:46.080]  這個就是不順
[00:16:46.080 --> 00:16:48.080]  不順
[00:16:48.080 --> 00:16:50.080]  經過了那麼多神跡歧視
[00:16:50.080 --> 00:16:52.080]  仍然來到第十七章
[00:16:52.080 --> 00:16:54.080]  在馬薩這個地方
[00:16:54.080 --> 00:16:56.080]  在摩西神的代言人跟前
[00:16:56.080 --> 00:16:58.080]  以色列子民說一件事
[00:16:58.080 --> 00:17:00.080]  究竟神是不是在我們中間
[00:17:00.080 --> 00:17:02.080]  這個不順
[00:17:02.080 --> 00:17:04.080]  其實
[00:17:04.080 --> 00:17:06.080]  很影響我們
[00:17:06.080 --> 00:17:08.080]  怎樣走信仰的路
[00:17:08.080 --> 00:17:10.080]  所以為什麼耶穌說
[00:17:10.080 --> 00:17:12.080]  要防備法利賽人的考驗
[00:17:12.080 --> 00:17:14.080]  是有原因的
[00:17:14.080 --> 00:17:16.080]  世俗主義已經是一個很大的挑戰
[00:17:16.080 --> 00:17:18.080]  但是因為我們人生有很多考驗
[00:17:18.080 --> 00:17:20.080]  彷如以色列子民在曠野當中
[00:17:20.080 --> 00:17:22.080]  有很多考驗
[00:17:22.080 --> 00:17:24.080]  在考驗當中
[00:17:24.080 --> 00:17:26.080]  其實在考驗當中就很測試到
[00:17:26.080 --> 00:17:28.080]  我們究竟是不是真的相信神
[00:17:28.080 --> 00:17:30.080]  是不是
[00:17:30.080 --> 00:17:32.080]  風平浪靜的時候
[00:17:32.080 --> 00:17:34.080]  是不是
[00:17:34.080 --> 00:17:36.080]  你就會覺得這個神很好
[00:17:36.080 --> 00:17:38.080]  但是當你遇上人生
[00:17:38.080 --> 00:17:40.080]  很多挑戰的時候
[00:17:40.080 --> 00:17:42.080]  健康啊經濟啊人際關係啊
[00:17:42.080 --> 00:17:44.080]  各樣的東西
[00:17:44.080 --> 00:17:46.080]  就會考驗到我們
[00:17:46.080 --> 00:17:48.080]  怎樣看待這個神
[00:17:48.080 --> 00:17:50.080]  我們內心怎樣想
[00:17:50.080 --> 00:17:52.080]  我們未必口說出來
[00:17:52.080 --> 00:17:54.080]  我們未必做出來
[00:17:54.080 --> 00:17:56.080]  但我們心裡面已經產生了一些
[00:17:56.080 --> 00:17:58.080]  不信這個惡念
[00:17:58.080 --> 00:18:00.080]  這些孝
[00:18:00.080 --> 00:18:02.080]  是很微小的
[00:18:02.080 --> 00:18:04.080]  很少
[00:18:04.080 --> 00:18:06.080]  但是他可以影響你的生命很大
[00:18:06.080 --> 00:18:08.080]  明白嗎
[00:18:08.080 --> 00:18:10.080]  這個就是今天的經文的道理
[00:18:10.080 --> 00:18:12.080]  試探
[00:18:12.080 --> 00:18:14.080]  是可以出於很微小
[00:18:14.080 --> 00:18:16.080]  人生我們面對
[00:18:16.080 --> 00:18:18.080]  種種的挑戰困難的時候
[00:18:18.080 --> 00:18:20.080]  我們怎樣看待神
[00:18:20.080 --> 00:18:22.080]  我們內心是否仍然相信神在
[00:18:22.080 --> 00:18:24.080]  神在我們當中
[00:18:24.080 --> 00:18:26.080]  神仍然和我們同在
[00:18:26.080 --> 00:18:32.080]  當多瑪去
[00:18:32.080 --> 00:18:34.080]  每個門徒都見到復活的主
[00:18:34.080 --> 00:18:36.080]  多瑪沒有見到
[00:18:36.080 --> 00:18:38.080]  他就說讓我看看
[00:18:38.080 --> 00:18:40.080]  耶穌讓他看看
[00:18:40.080 --> 00:18:42.080]  好啊
[00:18:42.080 --> 00:18:44.080]  耶穌和多瑪說
[00:18:44.080 --> 00:18:46.080]  你因看見了我才信
[00:18:46.080 --> 00:18:48.080]  那沒有看見就信的
[00:18:48.080 --> 00:18:50.080]  就是有福的
[00:18:50.080 --> 00:18:54.080]  我們很想在困難當中
[00:18:54.080 --> 00:18:56.080]  看到很多神跡
[00:18:56.080 --> 00:18:58.080]  才相信神
[00:18:58.080 --> 00:19:00.080]  神幫我解決了這個問題
[00:19:00.080 --> 00:19:02.080]  處理了這些事
[00:19:02.080 --> 00:19:04.080]  我就相信你
[00:19:04.080 --> 00:19:06.080]  信了不是這樣的
[00:19:06.080 --> 00:19:08.080]  是更多的
[00:19:08.080 --> 00:19:10.080]  即使沒有神跡
[00:19:10.080 --> 00:19:14.080]  好像大映記的三位朋友
[00:19:14.080 --> 00:19:16.080]  在大映記書第三章
[00:19:16.080 --> 00:19:18.080]  即使面對火爐
[00:19:18.080 --> 00:19:20.080]  火爐燒得七倍
[00:19:20.080 --> 00:19:22.080]  即使神不拯救我們
[00:19:22.080 --> 00:19:24.080]  他仍然是耶和華神
[00:19:24.080 --> 00:19:26.080]  是這樣的
[00:19:26.080 --> 00:19:28.080]  信仰是這樣的
[00:19:28.080 --> 00:19:30.080]  即使有挑戰
[00:19:30.080 --> 00:19:32.080]  我們就要去想
