
[00:00:00.000 --> 00:00:04.920]  耶穌平靜風浪這件事不單單記載在馬克福音
[00:04:00.200 --> 00:04:02.600]  那耶穌就開始講
[00:04:02.600 --> 00:04:04.200]  尤其是我們看見下去
[00:04:04.200 --> 00:04:06.400]  他講的那些天國偉大的比喻
[00:04:06.400 --> 00:04:08.040]  很有意思的教訓
[00:04:08.040 --> 00:04:10.520]  但我相信講得沒多少
[00:04:10.520 --> 00:04:11.880]  後面有人喊
[00:04:11.880 --> 00:04:14.200]  聽不到人太多
[00:04:14.200 --> 00:04:16.760]  那時候又沒有咪高峰
[00:04:16.760 --> 00:04:18.800]  於是後面可能起哄
[00:04:18.800 --> 00:04:21.120]  前面說我
[00:04:21.120 --> 00:04:24.280]  我沒理由你們站著聽
[00:04:24.280 --> 00:04:25.600]  很難的
[00:04:25.600 --> 00:04:27.960]  有少許混亂
[00:04:27.960 --> 00:04:29.560]  有少許擾攘
[00:04:29.560 --> 00:04:31.400]  擾攘
[00:04:31.400 --> 00:04:33.200]  那怎麼辦呢
[00:04:33.200 --> 00:04:34.920]  不知道誰出的主意
[00:04:34.920 --> 00:04:36.080]  不過無論如何
[00:04:36.080 --> 00:04:37.320]  好像我所說的
[00:04:37.320 --> 00:04:39.320]  人生總有些小麻煩
[00:04:39.320 --> 00:04:41.200]  你和我都有些小麻煩
[00:04:41.200 --> 00:04:42.720]  有時是我們工作上的麻煩
[00:04:42.720 --> 00:04:44.240]  有時是家庭上的麻煩
[00:04:44.240 --> 00:04:46.040]  有時甚至是經濟上的麻煩
[00:04:46.040 --> 00:04:48.480]  不過我們這麼有經驗的人生
[00:04:48.480 --> 00:04:50.720]  就想想辦法
[00:04:50.720 --> 00:04:54.360]  總是可以解決的
[00:04:54.360 --> 00:04:57.240]  當時就想了一個這樣的辦法出來
[00:04:57.240 --> 00:04:59.560]  就叫耶穌上船
[00:04:59.560 --> 00:05:01.760]  就在岸邊撐開一點
[00:05:01.760 --> 00:05:03.720]  在船上面對著岸邊
[00:05:03.720 --> 00:05:05.960]  這些很大的群眾來講道
[00:05:05.960 --> 00:05:08.760]  這個做法比較奇怪
[00:05:08.760 --> 00:05:10.520]  其實不是很奇怪
[00:05:10.520 --> 00:05:13.520]  因為當時是習慣這樣做
[00:05:13.520 --> 00:05:16.240]  我就看過一篇論文
[00:05:16.240 --> 00:05:17.120]  真的是論文
[00:05:17.120 --> 00:05:18.200]  很認真的
[00:05:18.200 --> 00:05:20.600]  是Biblical Archaeology
[00:05:20.600 --> 00:05:22.880]  就是說是聖經考古學
[00:05:22.880 --> 00:05:28.600]  這個比較著名的期刊
[00:05:28.600 --> 00:05:31.560]  有一個人真的這麼認真
[00:05:31.560 --> 00:05:33.440]  就帶著儀器
[00:05:33.440 --> 00:05:35.400]  走去加利利海邊
[00:05:35.400 --> 00:05:38.320]  去探測一下聲線
[00:05:38.320 --> 00:05:41.680]  當耶穌如果一個人站在岸邊講
[00:05:41.680 --> 00:05:44.880]  然後後面很多人看他傳了多遠
[00:05:44.880 --> 00:05:48.840]  還有他自己撐開一艘船
[00:05:48.840 --> 00:05:52.600]  在岸邊的船上講
[00:05:52.600 --> 00:05:57.280]  竟然他再加上一些物理學的研究
[00:05:57.280 --> 00:05:59.800]  和做一個實驗
[00:05:59.800 --> 00:06:01.520]  是真的聽得很清楚
[00:06:01.520 --> 00:06:03.240]  並且遠很多
[00:06:03.240 --> 00:06:04.520]  這個真的厲害
[00:06:04.520 --> 00:06:06.160]  當時可能他們不懂這些科學
[00:06:06.160 --> 00:06:07.720]  但是他們經驗過
[00:06:07.720 --> 00:06:11.120]  有人提出聽不懂怎麼辦
[00:06:11.120 --> 00:06:11.920]  不要緊
[00:06:11.920 --> 00:06:14.120]  人生總有些小麻煩
[00:06:14.120 --> 00:06:15.360]  小麻煩的時候
[00:06:15.360 --> 00:06:16.720]  大家合作
[00:06:16.720 --> 00:06:18.120]  有些人出主意
[00:06:18.120 --> 00:06:19.200]  有些人讓下
[00:06:19.200 --> 00:06:20.080]  大家靜下
[00:06:20.080 --> 00:06:21.520]  又撐一艘船出去
[00:06:21.520 --> 00:06:22.320]  可以了
[00:06:22.320 --> 00:06:23.440]  又講得到
[00:06:23.440 --> 00:06:26.000]  這個就是我剛才想和大家講的
[00:06:26.000 --> 00:06:28.520]  我們可以說是一個前奏
[00:06:28.520 --> 00:06:31.600]  於是耶穌差不多大半天的時間
[00:06:31.600 --> 00:06:33.000]  和我們講了很多
[00:06:33.000 --> 00:06:36.720]  很精彩的天國的真理
[00:06:36.720 --> 00:06:40.560]  和當時的比喻
[00:06:40.560 --> 00:06:42.560]  好了
[00:06:42.560 --> 00:06:46.000]  現在我們去到真正的事件
[00:06:46.000 --> 00:06:48.160]  就是聖經剛才我們讀的時候
[00:06:48.160 --> 00:06:49.000]  你會知道
[00:06:49.000 --> 00:06:50.400]  黃昏
[00:06:50.400 --> 00:06:51.600]  差不多大半天
[00:06:51.600 --> 00:06:52.960]  於是
[00:06:52.960 --> 00:06:55.200]  耶穌就對門徒說
[00:06:55.200 --> 00:06:56.600]  是耶穌提議的
[00:06:56.600 --> 00:06:58.600]  這些有什麼特別
[00:06:58.600 --> 00:07:00.080]  稍後賣個關子
[00:07:00.080 --> 00:07:01.000]  稍後你會看到
[00:07:01.000 --> 00:07:02.960]  耶穌就提議給門徒
[00:07:02.960 --> 00:07:06.160]  不如我們過去加里尼海對面那裡
[00:07:06.160 --> 00:07:07.160]  或者那裡住
[00:07:07.160 --> 00:07:08.720]  或者在那裡講道
[00:07:08.720 --> 00:07:09.960]  門徒說好
[00:07:09.960 --> 00:07:11.040]  老師你叫到了
[00:07:11.040 --> 00:07:11.920]  當然好
[00:07:11.920 --> 00:07:15.600]  於是就撐一艘船過去了
[00:07:15.600 --> 00:07:18.560]  他和門徒一起過去
[00:07:18.560 --> 00:07:21.960]  耶穌已經在船上
[00:07:21.960 --> 00:07:24.440]  也有別的船和他同去
[00:07:24.440 --> 00:07:27.480]  你想想當時的場面
[00:07:27.480 --> 00:07:29.080]  也有些浩浩蕩蕩的
[00:07:29.080 --> 00:07:30.840]  幾艘船去的
[00:07:30.840 --> 00:07:31.800]  還有一件事
[00:07:31.800 --> 00:07:34.360]  我又和大家作為一個
[00:07:34.360 --> 00:07:35.240]  不是最重要
[00:07:35.240 --> 00:07:38.200]  不過也是稍微交代一下
[00:07:38.200 --> 00:07:42.760]  12個門徒加上耶穌13個人
[00:07:42.760 --> 00:07:45.640]  其實13個人坐的船
[00:07:45.640 --> 00:07:47.400]  就不是很小了
[00:07:47.400 --> 00:07:50.000]  通常都有些我們現在的
[00:07:50.000 --> 00:07:52.920]  小小的遊河船
[00:07:52.920 --> 00:07:56.120]  因為我們看到風浪打下來的時候
[00:07:56.120 --> 00:07:57.680]  水下到船艙
[00:07:57.680 --> 00:07:58.920]  有兩層的
[00:07:58.920 --> 00:08:02.560]  有些不是和我們主要學課本
[00:08:02.560 --> 00:08:03.960]  多數耶穌平靜風浪
[00:08:03.960 --> 00:08:05.680]  就站在很小的那些
[00:08:05.680 --> 00:08:07.160]  整班人塞在一起
[00:08:07.160 --> 00:08:08.520]  好像屈蛇那樣
[00:08:08.520 --> 00:08:09.800]  不是的
[00:08:09.800 --> 00:08:12.160]  船有一定的尺寸
[00:08:12.160 --> 00:08:17.800]  不是硬要加一些其他的消息
[00:08:17.800 --> 00:08:19.320]  而是我想告訴大家
[00:08:19.320 --> 00:08:21.520]  那艘船其實也很穩定
[00:08:21.520 --> 00:08:23.280]  坐了13個人
[00:08:23.280 --> 00:08:27.560]  於是還有其他船浩浩蕩蕩的過去
[00:08:27.560 --> 00:08:29.720]  當時是這樣的場面
[00:08:29.720 --> 00:08:31.400]  好
[00:08:31.400 --> 00:08:33.400]  接著我們說
[00:08:33.400 --> 00:08:34.880]  事件發生了
[00:08:34.880 --> 00:08:37.800]  去到加利利海中心
[00:08:37.800 --> 00:08:39.040]  某一個時間
[00:08:39.040 --> 00:08:41.680]  本來很平靜的海
[00:08:41.680 --> 00:08:43.400]  突然間聖經說
[00:08:43.400 --> 00:08:46.560]  就翻起風浪
[00:08:46.560 --> 00:08:47.800]  在馬福音說
[00:08:47.800 --> 00:08:51.120]  忽然起了狂風
[00:08:51.120 --> 00:08:52.200]  Lilac
[00:08:52.200 --> 00:08:53.640]  希臘文
[00:08:53.640 --> 00:08:55.760]  其實英文也好
[00:08:55.760 --> 00:08:57.240]  Hurricane
[00:08:57.240 --> 00:08:59.760]  其實是很大的風
[00:08:59.760 --> 00:09:02.000]  很大風可能叫巨風
[00:09:02.000 --> 00:09:03.720]  所以我譯作巨風
[00:09:03.720 --> 00:09:06.400]  這個風是來得很突然
[00:09:06.400 --> 00:09:09.920]  很大
[00:09:09.920 --> 00:09:13.960]  你說會的嗎?
[00:09:13.960 --> 00:09:15.160]  會的
[00:09:15.160 --> 00:09:19.160]  如果你懂得巴勒斯坦的地理
[00:09:19.160 --> 00:09:22.400]  你就知道這件事是絕對有可能
[00:09:22.400 --> 00:09:23.760]  因為我們說
[00:09:23.760 --> 00:09:28.080]  在這個加利利海
[00:09:28.080 --> 00:09:30.680]  本來很多時候都是平靜的
[00:09:30.680 --> 00:09:33.520]  大家有沒有印象
[00:09:33.520 --> 00:09:36.480]  路加福音有時候叫加利利海做什麼?
[00:09:36.480 --> 00:09:39.080]  格尼薩勒湖
[00:09:39.080 --> 00:09:40.760]  湖和海的分別
[00:09:40.760 --> 00:09:42.400]  海是有波浪的
[00:09:42.400 --> 00:09:46.280]  湖是比較平靜的
[00:09:46.280 --> 00:09:47.880]  所以這個其實是海
[00:09:47.880 --> 00:09:52.200]  不過平靜到好像湖一樣
[00:09:52.200 --> 00:09:53.960]  所以有人叫它湖
[00:09:53.960 --> 00:09:57.000]  所以加利利海一般來說是很平靜的
[00:09:57.000 --> 00:09:58.000]  不過
[00:09:58.000 --> 00:10:00.760]  它可以毫無預料
[00:10:00.760 --> 00:10:03.360]  也毫無警告
[00:10:03.360 --> 00:10:06.240]  突然間就有很大的強風
[00:10:06.240 --> 00:10:08.520]  你說有這樣的情況嗎?
[00:10:08.520 --> 00:10:09.520]  有的
[00:10:09.520 --> 00:10:11.320]  因為在地理形勢裡面
[00:10:11.320 --> 00:10:15.400]  加利利海其實在水平線之下
[00:10:15.400 --> 00:10:17.280]  加利利海水平線之下
[00:10:17.280 --> 00:10:19.400]  有680多尺
[00:10:19.400 --> 00:10:20.480]  不少的
[00:10:20.480 --> 00:10:21.600]  水平線下
[00:10:21.600 --> 00:10:22.880]  然後
[00:10:22.880 --> 00:10:25.360]  加利利海周圍的圍著
[00:10:25.360 --> 00:10:28.800]  尤其是東邊、北邊有高山
[00:10:28.800 --> 00:10:32.400]  高山平均差不多有2,000尺
[00:10:32.400 --> 00:10:35.960]  所以我們說2,000尺加上680多尺
[00:10:35.960 --> 00:10:38.040]  差不多接近3,000尺
[00:10:38.040 --> 00:10:39.440]  2,000多3,000尺
[00:10:39.440 --> 00:10:41.720]  距離有什麼特別呢?
[00:10:41.720 --> 00:10:44.320]  就是說周圍包著山
[00:10:44.320 --> 00:10:48.200]  所有從東邊和北邊吹過來的風
[00:10:48.200 --> 00:10:49.920]  多數被山擋住了
[00:10:49.920 --> 00:10:54.200]  所以它擋住就像內陸湖一樣
[00:10:54.200 --> 00:10:56.200]  像內陸海或者內陸湖一樣
[00:10:56.200 --> 00:10:59.240]  所以水平是非常平靜的
[00:10:59.240 --> 00:11:00.720]  因為風不能來到
[00:11:00.720 --> 00:11:01.920]  不過
[00:11:01.920 --> 00:11:08.760]  如果偶爾有些風大到連山都頂不住
[00:11:08.760 --> 00:11:10.400]  就是說越過山
[00:11:10.400 --> 00:11:15.320]  吹到湖上或者海上的時候
[00:11:15.320 --> 00:11:17.280]  這個風一定是很強
[00:11:17.280 --> 00:11:18.600]  強到一個地步
[00:11:18.600 --> 00:11:20.200]  你想都想不到
[00:11:20.200 --> 00:11:21.040]  本來很平靜的
[00:11:21.040 --> 00:11:23.360]  突然間風就很大地吹
[00:11:23.360 --> 00:11:25.200]  整個海就翻騰
[00:11:25.200 --> 00:11:30.480]  所以這個完全是合當時的情況
[00:11:30.480 --> 00:11:32.760]  當日所發生的就是一件這樣的事
[00:11:32.760 --> 00:11:34.840]  大家出海的時候可能風平浪靜
[00:11:34.840 --> 00:11:37.920]  或者起碼陽光燦爛
[00:11:37.920 --> 00:11:41.320]  總之是很安全的
[00:11:41.320 --> 00:11:42.200]  一路出出
[00:11:42.200 --> 00:11:44.320]  突然間翻起風浪
[00:11:44.320 --> 00:11:46.320]  突然間翻起風浪的時候
[00:11:46.320 --> 00:11:50.640]  這次就和早上那種情況不同了
[00:11:50.640 --> 00:11:52.440]  早上那種情況就是人生
[00:11:52.440 --> 00:11:54.560]  我們剛才說人生總是有困難的
[00:11:54.560 --> 00:11:55.920]  你和我都有困難
[00:11:55.920 --> 00:11:57.080]  不過這些困難
[00:11:57.080 --> 00:11:58.080]  我們這麼多年積
[00:11:58.080 --> 00:11:58.880]  這麼多年經驗
[00:11:58.880 --> 00:11:59.680]  這麼多人脈
[00:11:59.680 --> 00:12:00.480]  有這麼多東西
[00:12:00.480 --> 00:12:03.400]  有這麼多把握
[00:12:03.400 --> 00:12:06.560]  始終麻煩一些
[00:12:06.560 --> 00:12:08.520]  但都會解決得到
[00:12:08.520 --> 00:12:12.800]  但是人生有些事情突然間發生的時候
[00:12:12.800 --> 00:12:13.760]  來到的時候
[00:12:13.760 --> 00:12:16.200]  你發覺是無能為力的
[00:12:16.200 --> 00:12:17.920]  人生總有些時刻
[00:12:17.920 --> 00:12:18.680]  你發覺
[00:12:18.680 --> 00:12:21.800]  我用了三毛這三個字
[00:12:21.800 --> 00:12:24.960]  毫無準備
[00:12:24.960 --> 00:12:27.440]  無能為力
[00:12:27.440 --> 00:12:30.320]  然後求助無門
[00:12:30.320 --> 00:12:32.040]  你有沒有經驗過這件事
[00:12:32.040 --> 00:12:33.760]  我也會經驗到
[00:12:33.760 --> 00:12:35.120]  真的
[00:12:35.120 --> 00:12:37.400]  人生你想都想不到的時候
[00:12:37.400 --> 00:12:39.680]  通常沒有預告給你聽
[00:12:39.680 --> 00:12:40.560]  突然間就來
[00:12:40.560 --> 00:12:42.480]  毫無準備
[00:12:42.480 --> 00:12:44.320]  就好像我們剛才說
[00:12:44.320 --> 00:12:45.640]  海本來沒有東西的
[00:12:45.640 --> 00:12:46.200]  出去的時候
[00:12:46.200 --> 00:12:47.080]  樣樣都好
[00:12:47.080 --> 00:12:47.960]  有沒有經驗
[00:12:47.960 --> 00:12:48.800]  有經驗的
[00:12:48.800 --> 00:12:49.840]  那些是漁民
[00:12:49.840 --> 00:12:51.520]  很多都是做打魚的
[00:12:51.520 --> 00:12:53.240]  怎會不知道什麼時候過去
[00:12:53.240 --> 00:12:55.120]  如果風浪翻騰的時候
[00:12:55.120 --> 00:12:56.600]  現在不會出海
[00:12:56.600 --> 00:12:57.760]  大家都想不到
[00:12:57.760 --> 00:12:58.480]  想都想不到
[00:12:58.480 --> 00:13:01.600]  我們說做夢都沒有想過
[00:13:01.600 --> 00:13:04.160]  有時候人生的打擊
[00:13:04.160 --> 00:13:05.880]  危難一來的時候
[00:13:05.880 --> 00:13:07.600]  你真的有這樣的感覺
[00:13:07.600 --> 00:13:09.600]  我自己都很深感受
[00:13:09.600 --> 00:13:13.280]  我相信門徒更加感受
[00:13:13.280 --> 00:13:15.200]  我還記得我自己
[00:13:15.200 --> 00:13:17.960]  以前太太癌症的時候
[00:13:17.960 --> 00:13:19.960]  最初收到這個消息
[00:13:19.960 --> 00:13:21.640]  那時候的心情
[00:13:21.640 --> 00:13:22.920]  雖然是幾十年前
[00:13:22.920 --> 00:13:27.240]  但是心裡的感覺到今天還記得
[00:13:27.240 --> 00:13:29.200]  那時候我們剛剛在英國
[00:13:29.200 --> 00:13:30.640]  讀完神學回來
[00:13:30.640 --> 00:13:33.040]  在神學院開始教書
[00:13:33.040 --> 00:13:35.080]  前途一片光明
[00:13:35.080 --> 00:13:37.080]  有學校有宿舍
[00:13:37.080 --> 00:13:38.320]  兩個女兒
[00:13:38.320 --> 00:13:41.320]  尤其是大女兒找到學校
[00:13:41.320 --> 00:13:43.760]  就熬了幾年
[00:13:43.760 --> 00:13:46.040]  回來神學院有地方
[00:13:46.040 --> 00:13:51.880]  於是就好好地開始我的侍奉事業
[00:13:51.880 --> 00:13:53.560]  這件事很好
[00:13:53.560 --> 00:13:55.560]  我太太就說
[00:13:55.560 --> 00:13:57.640]  當日她說我都熬了幾年
[00:13:57.640 --> 00:13:58.760]  在外國
[00:13:58.760 --> 00:14:01.120]  現在回到香港叫做安頓
[00:14:01.120 --> 00:14:03.840]  不如我又想有些我自己喜歡做的事
[00:14:03.840 --> 00:14:05.720]  尤其是她很喜歡唱歌
[00:14:05.720 --> 00:14:07.320]  不如我又試試學唱歌
[00:14:07.320 --> 00:14:08.480]  我好啊
[00:14:08.480 --> 00:14:12.800]  於是就找到一個很好的歌唱家姐妹
[00:14:12.800 --> 00:14:14.080]  願意教她
[00:14:14.080 --> 00:14:15.600]  安排了時間
[00:14:15.600 --> 00:14:17.600]  在這個時間裡
[00:14:17.600 --> 00:14:21.160]  偶爾發覺她胸部有點硬
[00:14:21.160 --> 00:14:21.960]  我說不要了
[00:14:21.960 --> 00:14:22.840]  小心點
[00:14:22.840 --> 00:14:24.040]  人家說不知道有沒有什麼事
[00:14:24.040 --> 00:14:26.440]  不如做個檢查
[00:14:26.440 --> 00:14:29.040]  沒有想過有任何事情發生
[00:14:29.040 --> 00:14:30.280]  那也是好的
[00:14:30.280 --> 00:14:31.240]  很久沒有檢查了
[00:14:31.240 --> 00:14:32.960]  幾年在英國都沒有檢查過
[00:14:32.960 --> 00:14:35.320]  於是就進了浸會醫院做檢查
[00:14:35.320 --> 00:14:36.600]  進去檢查的時候
[00:14:36.600 --> 00:14:39.280]  我還記得那天早上我們收拾行李就走了
[00:14:39.280 --> 00:14:40.640]  檢查完了
[00:14:40.640 --> 00:14:43.160]  於是那天我們就收拾行李下午
[00:14:43.160 --> 00:14:45.520]  因為今天下午我還要回學校
[00:14:45.520 --> 00:14:48.280]  神學院那裡準備好課程
[00:14:48.280 --> 00:14:49.560]  第二天要教書
[00:14:49.560 --> 00:14:51.480]  太太又有其他事情要收拾
[00:14:51.480 --> 00:14:55.440]  收拾的時候我還記得主診醫生進來
[00:14:55.440 --> 00:15:00.920]  主診醫生進來我太太的病房
[00:15:00.920 --> 00:15:03.120]  不知道是不是醫生
[00:15:03.120 --> 00:15:06.800]  不一定需要有什麼輔導訓練
[00:15:06.800 --> 00:15:08.000]  所以說起來很值得
[00:15:08.000 --> 00:15:09.560]  我最記得的醫生
[00:15:09.560 --> 00:15:12.000]  看著我太太進來
[00:15:12.000 --> 00:15:14.440]  癌症
[00:15:14.440 --> 00:15:16.400]  後期
[00:15:16.400 --> 00:15:17.440]  馬上做手術
[00:15:17.440 --> 00:15:19.160]  我最記得這三句話
[00:15:19.160 --> 00:15:20.960]  我們三個看著她
[00:15:20.960 --> 00:15:22.960]  腦袋很空白
[00:15:22.960 --> 00:15:24.520]  什麼事
[00:15:24.520 --> 00:15:26.520]  為什麼會淋到我們身上
[00:15:26.520 --> 00:15:28.120]  我們聽過別人有
[00:15:28.120 --> 00:15:29.720]  永遠做夢都沒有想過
[00:15:29.720 --> 00:15:31.480]  我們家人又沒有這些遺傳
[00:15:31.480 --> 00:15:33.280]  什麼都沒有
[00:15:33.280 --> 00:15:36.640]  接著我最記得
[00:15:36.640 --> 00:15:39.120]  真的說完
[00:15:39.120 --> 00:15:40.560]  說好還沒說完
[00:15:40.560 --> 00:15:44.960]  有兩個護士推著床進來
[00:15:44.960 --> 00:15:47.440]  一滴滴把我太太推到隔壁的床上
[00:15:47.440 --> 00:15:49.520]  不停地推出去
[00:15:49.520 --> 00:15:51.800]  我都不知道什麼事
[00:15:51.800 --> 00:15:53.680]  我都不知道跟不跟她好
[00:15:53.680 --> 00:15:54.480]  我還在想
[00:15:54.480 --> 00:15:56.000]  我跟不跟她好呢
[00:15:56.000 --> 00:15:57.640]  跟她好做手術的時候
[00:15:57.640 --> 00:15:58.960]  我站在哪裡
[00:15:58.960 --> 00:15:59.600]  我都還沒想完
[00:15:59.600 --> 00:16:00.720]  她已經走了
[00:16:00.720 --> 00:16:02.600]  自己剩下自己一個人在房間裡
[00:16:02.600 --> 00:16:05.080]  我最記得看著窗口外
[00:16:05.080 --> 00:16:06.360]  我腦袋空白
[00:16:06.360 --> 00:16:07.160]  只有一句話
[00:16:07.160 --> 00:16:07.960]  怎麼辦
[00:16:07.960 --> 00:16:10.120]  怎麼辦
[00:16:10.120 --> 00:16:12.480]  有時候危難一來的時候
[00:16:12.480 --> 00:16:14.800]  毫無準備
[00:16:14.800 --> 00:16:15.920]  好像門徒一樣
[00:16:15.920 --> 00:16:17.200]  想都沒有想過
[00:16:17.200 --> 00:16:18.440]  好好的一天
[00:16:18.440 --> 00:16:20.640]  突然間來一個這樣的大風
[00:16:20.640 --> 00:16:22.080]  來的時候
[00:16:22.080 --> 00:16:24.040]  無能為力
[00:16:24.040 --> 00:16:26.400]  這裡有幾個聖經記載
[00:16:26.400 --> 00:16:27.960]  我把它們合起來你就會看到
[00:16:27.960 --> 00:16:30.280]  有幾個形容詞都很強烈的
[00:16:30.280 --> 00:16:31.840]  他說海浪
[00:16:31.840 --> 00:16:35.720]  波浪掩蓋整艘船
[00:16:35.720 --> 00:16:38.640]  波浪打進船艙
[00:16:38.640 --> 00:16:40.480]  船艙都差不多滿了水
[00:16:40.480 --> 00:16:43.880]  船艙的水一直積上來
[00:16:43.880 --> 00:16:44.760]  是不是危險
[00:16:44.760 --> 00:16:46.880]  然後盧家輝簡單說
[00:16:46.880 --> 00:16:48.280]  甚是危險
[00:16:48.280 --> 00:16:50.160]  一句話
[00:16:50.160 --> 00:16:52.080]  危險到什麼地步呢
[00:16:52.080 --> 00:16:55.360]  危險到這一幫本來很熟水性
[00:16:55.360 --> 00:16:58.640]  應該有不少打魚的人
[00:16:58.640 --> 00:16:59.160]  都
[00:16:59.160 --> 00:17:00.880]  剛才讀聖經記得嗎
[00:17:00.880 --> 00:17:02.040]  叫醒耶穌
