
[00:00:00.000 --> 00:00:04.000]  我們今早一齊思想神自己的說話
[00:08:15.000 --> 00:08:18.000]  這裡提醒我們有兩樣很重要的操練
[00:08:18.000 --> 00:08:24.000]  第一樣就是在第十節和十一節
[00:08:24.000 --> 00:08:28.000]  那裡說我們身上常帶著耶穌的死
[00:08:28.000 --> 00:08:32.000]  使耶穌的生也顯明在我們身上show出來
[00:08:32.000 --> 00:08:33.000]  第十一節差不多是同樣的
[00:08:33.000 --> 00:08:34.000]  再詳細一點說
[00:08:34.000 --> 00:08:36.000]  因為我們這活著的人
[00:08:36.000 --> 00:08:39.000]  是常為耶穌被交於死地
[00:08:39.000 --> 00:08:42.000]  使耶穌的生在我們這必死的身上
[00:08:42.000 --> 00:08:45.000]  顯明出來
[00:08:45.000 --> 00:08:47.000]  我們常帶著耶穌基督的死
[00:08:47.000 --> 00:08:51.000]  使耶穌基督的生命顯明出來
[00:08:51.000 --> 00:08:52.000]  這是第一個操練
[00:08:52.000 --> 00:08:55.000]  我們常帶著耶穌基督的死
[00:08:55.000 --> 00:08:57.000]  第二個操練是跟著第十二節說
[00:08:57.000 --> 00:09:03.000]  我們的死令其他人的生命顯明出來
[00:09:03.000 --> 00:09:05.000]  我先說第一樣
[00:09:05.000 --> 00:09:09.000]  什麼叫常帶著耶穌基督的死
[00:09:09.000 --> 00:09:12.000]  當然保羅這裡可以說
[00:09:12.000 --> 00:09:18.000]  代表了他時常面對死亡的威脅
[00:09:18.000 --> 00:09:20.000]  我們說這是哥倫多後書的時候
[00:09:20.000 --> 00:09:21.000]  保羅寫的時候
[00:09:21.000 --> 00:09:23.000]  基本上都沒有面對
[00:09:23.000 --> 00:09:25.000]  好像接著
[00:09:25.000 --> 00:09:27.000]  羅馬帝國要逼迫基督徒
[00:09:27.000 --> 00:09:29.000]  時時要面對死亡的威脅
[00:09:29.000 --> 00:09:33.000]  真正死亡的威脅並沒有淋到保羅身上
[00:09:33.000 --> 00:09:34.000]  有時會危險
[00:09:34.000 --> 00:09:36.000]  所以保羅這裡所說
[00:09:36.000 --> 00:09:38.000]  常帶著基督的死
[00:09:38.000 --> 00:09:39.000]  這個意思是什麼
[00:09:39.000 --> 00:09:40.000]  你看回原文就知道
[00:09:40.000 --> 00:09:43.000]  原文通常普通的死
[00:09:43.000 --> 00:09:44.000]  Necrosis這個字
[00:09:44.000 --> 00:09:46.000]  Phanatos這個字
[00:09:46.000 --> 00:09:49.000]  並沒有在這個字裡面出現
[00:09:49.000 --> 00:09:51.000]  保羅用的是另外一個字
[00:09:51.000 --> 00:09:53.000]  Necrosis這個字
[00:09:53.000 --> 00:09:55.000]  是有一種進程的
[00:09:55.000 --> 00:09:58.000]  一種漸漸的
[00:09:58.000 --> 00:09:59.000]  意思就是說
[00:09:59.000 --> 00:10:00.000]  保羅的意思是
[00:10:00.000 --> 00:10:01.000]  所以聖經裡也挺好的
[00:10:01.000 --> 00:10:04.000]  常帶著耶穌基督的死
[00:10:04.000 --> 00:10:07.000]  這個意思是帶著生活的狀態
[00:10:07.000 --> 00:10:09.000]  慢慢慢慢去面向死亡
[00:10:09.000 --> 00:10:12.000]  常帶著死亡的意識
[00:10:12.000 --> 00:10:14.000]  有時很難怎麼翻譯這個字
[00:10:14.000 --> 00:10:15.000]  我想了很久
[00:10:15.000 --> 00:10:16.000]  就想到一個
[00:10:16.000 --> 00:10:19.000]  我們廣東話是很俗的
[00:10:19.000 --> 00:10:21.000]  但是可以很傳神的
[00:10:21.000 --> 00:10:23.000]  這個字廣東話翻譯最好
[00:10:23.000 --> 00:10:24.000]  有時我們罵兒子
[00:10:24.000 --> 00:10:25.000]  作死呀
[00:10:25.000 --> 00:10:26.000]  就是這樣
[00:10:26.000 --> 00:10:27.000]  你明不明
[00:10:27.000 --> 00:10:28.000]  作死呀你
[00:10:28.000 --> 00:10:30.000]  作死呢
[00:10:30.000 --> 00:10:31.000]  就在這裡保羅所說
[00:10:31.000 --> 00:10:34.000]  保羅說我們要做一個作死的基督徒
[00:10:34.000 --> 00:10:35.000]  為什麼要作死
[00:10:35.000 --> 00:10:36.000]  通常我們說
[00:10:36.000 --> 00:10:37.000]  為什麼你會作死
[00:10:37.000 --> 00:10:38.000]  作死的意思
[00:10:38.000 --> 00:10:40.000]  就說你什麼都敢做
[00:10:40.000 --> 00:10:42.000]  一個人能夠作死的時候
[00:10:42.000 --> 00:10:43.000]  就什麼都敢做
[00:10:43.000 --> 00:10:45.000]  這個就是保羅所說的意思
[00:10:45.000 --> 00:10:46.000]  保羅說
[00:10:46.000 --> 00:10:48.000]  什麼叫我們每天帶著耶穌基督死呢
[00:10:48.000 --> 00:10:52.000]  就是我們將我們的生命看成底線
[00:10:52.000 --> 00:10:53.000]  看成底線
[00:10:53.000 --> 00:10:55.000]  死我都不怕
[00:10:55.000 --> 00:10:57.000]  判死無大害的時候
[00:10:57.000 --> 00:10:58.000]  你發覺
[00:10:58.000 --> 00:11:00.000]  耶穌那個超然的
[00:11:00.000 --> 00:11:01.000]  想都沒想過的力量
[00:11:01.000 --> 00:11:04.000]  就在我們生命的際遇裡面出現
[00:11:04.000 --> 00:11:05.000]  就好像
[00:11:05.000 --> 00:11:06.000]  以斯帖
[00:11:06.000 --> 00:11:08.000]  要去見阿哈徐老王
[00:11:08.000 --> 00:11:09.000]  大家記得嗎
[00:11:09.000 --> 00:11:11.000]  皇帝不可以隨便闖進去見的
[00:11:11.000 --> 00:11:14.000]  但是為了救以色列的民族的時候
[00:11:14.000 --> 00:11:16.000]  以斯帖就直走進去
[00:11:16.000 --> 00:11:18.000]  要見皇帝
[00:11:18.000 --> 00:11:20.000]  他進去之前說什麼
[00:11:20.000 --> 00:11:22.000]  死就死吧
[00:11:22.000 --> 00:11:23.000]  這句話真是厲害
[00:11:23.000 --> 00:11:24.000]  就是這樣
[00:11:24.000 --> 00:11:26.000]  死就死吧
[00:11:26.000 --> 00:11:28.000]  他就見到神跡出現了
[00:11:28.000 --> 00:11:30.000]  如果以斯帖好像你和我這樣
[00:11:30.000 --> 00:11:31.000]  整天想著想著
[00:11:31.000 --> 00:11:32.000]  算來算去
[00:11:32.000 --> 00:11:33.000]  算到很盡
[00:11:33.000 --> 00:11:34.000]  很危險的
[00:11:34.000 --> 00:11:35.000]  這樣都不行
[00:11:35.000 --> 00:11:37.000]  或者過兩天
[00:11:37.000 --> 00:11:38.000]  皇帝遊花園的時候
[00:11:38.000 --> 00:11:39.000]  我擲地
[00:11:39.000 --> 00:11:40.000]  掉了東西
[00:11:40.000 --> 00:11:41.000]  就去撿
[00:11:41.000 --> 00:11:42.000]  見一下他
[00:11:42.000 --> 00:11:43.000]  這樣的時候
[00:11:43.000 --> 00:11:44.000]  沒有了
[00:11:44.000 --> 00:11:45.000]  你見不到神跡的
[00:11:45.000 --> 00:11:48.000]  一個人有膽量去騙死
[00:11:48.000 --> 00:11:49.000]  不怕
[00:11:49.000 --> 00:11:50.000]  我就放下
[00:11:50.000 --> 00:11:52.000]  死是一種完全願意
[00:11:52.000 --> 00:11:53.000]  不再保留
[00:11:53.000 --> 00:11:54.000]  放下
[00:11:54.000 --> 00:11:55.000]  那個心境
[00:11:55.000 --> 00:11:57.000]  這個就是保留所說的
[00:11:57.000 --> 00:11:59.000]  我們每天帶著這種心境
[00:11:59.000 --> 00:12:03.000]  一個能夠願意放下生命的人
[00:12:03.000 --> 00:12:04.000]  不緊張的時候
[00:12:04.000 --> 00:12:06.000]  神的生命就在他生命裡面
[00:12:06.000 --> 00:12:09.000]  顯出來
[00:12:09.000 --> 00:12:12.000]  我們事實上說
[00:12:12.000 --> 00:12:14.000]  我們中國人很厲害
[00:12:14.000 --> 00:12:15.000]  孔子說
[00:12:15.000 --> 00:12:16.000]  未知生
[00:12:16.000 --> 00:12:18.000]  焉知死
[00:12:18.000 --> 00:12:19.000]  我們基督徒更厲害
[00:12:19.000 --> 00:12:21.000]  我們懂得死
[00:12:21.000 --> 00:12:23.000]  所以我們知道怎麼去生
[00:12:23.000 --> 00:12:24.000]  是不是
[00:12:24.000 --> 00:12:26.000]  這個就是基督徒
[00:12:26.000 --> 00:12:27.000]  保羅教我們
[00:12:27.000 --> 00:12:31.000]  那種這樣的生命的意義
[00:12:31.000 --> 00:12:34.000]  以至在我們死的裡面
[00:12:34.000 --> 00:12:36.000]  耶穌基督的生命
[00:12:36.000 --> 00:12:38.000]  是彰顯出來
[00:12:38.000 --> 00:12:39.000]  這是第一方面
[00:12:39.000 --> 00:12:41.000]  第二方面
[00:12:41.000 --> 00:12:44.000]  第十二節和十五節
[00:12:44.000 --> 00:12:46.000]  這樣看來
[00:12:46.000 --> 00:12:48.000]  死在我們身上發動
[00:12:48.000 --> 00:12:51.000]  生卻在你們身上發動
[00:12:51.000 --> 00:12:52.000]  第十五節
[00:12:52.000 --> 00:12:55.000]  凡事都是為了你們
[00:12:55.000 --> 00:12:56.000]  保羅說
[00:12:56.000 --> 00:12:58.000]  好叫因為因人多
[00:12:58.000 --> 00:13:00.000]  越發加增
[00:13:00.000 --> 00:13:02.000]  感謝格外顯多
[00:13:02.000 --> 00:13:05.000]  以至榮耀歸於神
[00:13:05.000 --> 00:13:07.000]  這裡說到另外一種的死
[00:13:07.000 --> 00:13:08.000]  保羅說
[00:13:08.000 --> 00:13:13.000]  死在我的身上發動
[00:13:13.000 --> 00:13:14.000]  這樣的時候
[00:13:14.000 --> 00:13:18.000]  生就變成在你們的身上發動
[00:13:18.000 --> 00:13:20.000]  這裡保羅說了第二種的死
[00:13:20.000 --> 00:13:21.000]  和第二種的生
[00:13:21.000 --> 00:13:23.000]  剛才第一種死是自己的
[00:13:23.000 --> 00:13:24.000]  在自己的生命裡面
[00:13:24.000 --> 00:13:27.000]  我經歷不怕死亡
[00:13:27.000 --> 00:13:29.000]  放手的時候
[00:13:29.000 --> 00:13:31.000]  面對每一件事
[00:13:31.000 --> 00:13:33.000]  我願意看盡
[00:13:33.000 --> 00:13:35.000]  放手的時候
[00:13:35.000 --> 00:13:38.000]  神的生命就在我的際遇中顯現出來
[00:13:38.000 --> 00:13:39.000]  第二種死
[00:13:39.000 --> 00:13:40.000]  保羅說
[00:13:40.000 --> 00:13:42.000]  我放下我的生命
[00:13:42.000 --> 00:13:44.000]  我的死在我身上發動
[00:13:44.000 --> 00:13:46.000]  但生卻在你們身上發動
[00:13:46.000 --> 00:13:48.000]  有沒有留意到這一點很厲害
[00:13:48.000 --> 00:13:51.000]  原來保羅的死
[00:13:51.000 --> 00:13:53.000]  那種徹底的放棄
[00:13:53.000 --> 00:13:56.000]  還有另外一種目標
[00:13:56.000 --> 00:14:00.000]  就是在別人的身上成為他的生命
[00:14:00.000 --> 00:14:03.000]  犧牲自己的生命
[00:14:03.000 --> 00:14:06.000]  而成為其他人生命
[00:14:06.000 --> 00:14:09.000]  那種成長和豐富
[00:14:09.000 --> 00:14:11.000]  開花結果的時候
[00:14:11.000 --> 00:14:16.000]  那種力量成為一個人不再怕死
[00:14:16.000 --> 00:14:17.000]  不再被打倒
[00:14:17.000 --> 00:14:20.000]  不再被困住的力量
[00:14:20.000 --> 00:14:22.000]  付出他的生命
[00:14:22.000 --> 00:14:24.000]  我有時候在想這句話的時候
[00:14:24.000 --> 00:14:27.000]  我真的很佩服保羅
[00:14:27.000 --> 00:14:30.000]  保羅用了死這個詞
[00:14:30.000 --> 00:14:31.000]  很徹底的
[00:14:31.000 --> 00:14:32.000]  很盡的
[00:14:32.000 --> 00:14:36.000]  我死是為了叫你們生
[00:14:36.000 --> 00:14:39.000]  和我們一般人的態度很不同
[00:14:39.000 --> 00:14:40.000]  我們很疼愛生命
[00:14:40.000 --> 00:14:42.000]  我們經常算著算著
[00:14:42.000 --> 00:14:44.000]  有些時間要打電話
[00:14:44.000 --> 00:14:45.000]  安慰弟兄姊妹
[00:14:45.000 --> 00:14:46.000]  或者教會說
[00:14:46.000 --> 00:14:48.000]  是不是要你幫忙教主學
[00:14:48.000 --> 00:14:50.000]  當然是不行
[00:14:50.000 --> 00:14:52.000]  很捨不得
[00:14:52.000 --> 00:14:53.000]  教了主學
[00:14:53.000 --> 00:14:54.000]  我點了星期一
[00:14:54.000 --> 00:14:56.000]  大半天都沒有了
[00:14:56.000 --> 00:14:57.000]  唱詩班
[00:14:57.000 --> 00:14:59.000]  又要練詩練詩練這麼久
[00:14:59.000 --> 00:15:00.000]  很多東西要計算
[00:15:00.000 --> 00:15:01.000]  你有沒有留意我們今天
[00:15:01.000 --> 00:15:03.000]  很多東西要計算
[00:15:03.000 --> 00:15:05.000]  很捨身的
[00:15:05.000 --> 00:15:06.000]  你看保羅
[00:15:06.000 --> 00:15:07.000]  保羅的死字
[00:15:07.000 --> 00:15:09.000]  死在我身上發動
[00:15:09.000 --> 00:15:11.000]  我連命都可以不要
[00:15:11.000 --> 00:15:12.000]  為了什麼
[00:15:12.000 --> 00:15:15.000]  為了你們的生命
[00:15:15.000 --> 00:15:17.000]  我們有時候說
