
[00:00:00.000 --> 00:00:05.420]  我們今天先上一段我們熟悉的主耶穌的一個比喻
[00:05:45.560 --> 00:05:48.560]  他們就會聽從主人的聲音
[00:05:48.560 --> 00:05:51.560]  主人就帶他們出去再吃草
[00:05:51.560 --> 00:05:53.560]  在這個過程裏面
[00:05:53.560 --> 00:05:55.560]  主耶穌用不同的角度
[00:05:55.560 --> 00:05:57.560]  再看回這個比喻
[00:05:57.560 --> 00:05:58.560]  就說
[00:05:58.560 --> 00:06:00.560]  我就是陽的門
[00:06:00.560 --> 00:06:03.560]  這裡並不是說有很多對門
[00:06:03.560 --> 00:06:05.560]  主耶穌是其中一對門
[00:06:05.560 --> 00:06:07.560]  聖經的意思是說
[00:06:07.560 --> 00:06:10.560]  主耶穌是唯一的一扇門
[00:06:10.560 --> 00:06:13.560]  唯有透過一對門
[00:06:13.560 --> 00:06:15.560]  才能夠進入到羊圈裏面
[00:06:15.560 --> 00:06:18.560]  聖經清楚說
[00:06:18.560 --> 00:06:20.560]  天下人間沒有刺客別的名
[00:06:20.560 --> 00:06:23.560]  我們可以靠著得救
[00:06:23.560 --> 00:06:26.560]  除他以外是別無拯救
[00:06:26.560 --> 00:06:28.560]  聖經清楚說
[00:06:28.560 --> 00:06:31.560]  耶穌基督是唯一的道路
[00:06:31.560 --> 00:06:33.560]  真理和生命
[00:06:33.560 --> 00:06:35.560]  只有藉著他
[00:06:35.560 --> 00:06:37.560]  人能夠到達乎那裏
[00:06:37.560 --> 00:06:39.560]  所以主就說
[00:06:39.560 --> 00:06:41.560]  凡從我進來的
[00:06:41.560 --> 00:06:43.560]  必然得救
[00:06:43.560 --> 00:06:45.560]  一個很清楚的應許
[00:06:45.560 --> 00:06:48.560]  藉著他進到神裏面
[00:06:48.560 --> 00:06:50.560]  是必然得救的
[00:06:50.560 --> 00:06:52.560]  而且聖經再說
[00:06:52.560 --> 00:06:54.560]  他們出入得草吃
[00:06:54.560 --> 00:06:57.560]  是領受神給他們生命的供應
[00:06:57.560 --> 00:06:58.560]  領受生命
[00:06:58.560 --> 00:07:01.560]  今天有很多人會覺得
[00:07:01.560 --> 00:07:02.560]  當基督說到
[00:07:02.560 --> 00:07:05.560]  唯有耶穌基督是拯救之路
[00:07:05.560 --> 00:07:08.560]  就覺得基督徒很霸權
[00:07:08.560 --> 00:07:10.560]  其他不行嗎
[00:07:10.560 --> 00:07:12.560]  只有耶穌才可以嗎
[00:07:12.560 --> 00:07:14.560]  有些人認為
[00:07:14.560 --> 00:07:16.560]  一個多元化的社會裏面
[00:07:16.560 --> 00:07:19.560]  只說唯一的道路就是霸權
[00:07:19.560 --> 00:07:21.560]  但我想
[00:07:21.560 --> 00:07:23.560]  如果你說
[00:07:23.560 --> 00:07:26.560]  讓你的朋友知道
[00:07:26.560 --> 00:07:29.560]  生我的只有一個爸爸
[00:07:29.560 --> 00:07:31.560]  如果他告訴你
[00:07:31.560 --> 00:07:33.560]  那你很霸權
[00:07:33.560 --> 00:07:35.560]  怎可以只有一個爸爸
[00:07:35.560 --> 00:07:37.560]  怎可以有三個爸爸
[00:07:37.560 --> 00:07:40.560]  生你的可不可以有四個一起生
[00:07:40.560 --> 00:07:44.560]  你會覺得很難去明白
[00:07:44.560 --> 00:07:46.560]  天地間有一位真神
[00:07:46.560 --> 00:07:49.560]  聖經裏面清楚地宣告福音的真理
[00:07:49.560 --> 00:07:53.560]  聖經在提摩泰前書第二章
[00:07:53.560 --> 00:07:54.560]  我記得
[00:07:54.560 --> 00:07:56.560]  聖經裏面提到為萬人祈禱的時候
[00:07:56.560 --> 00:07:58.560]  聖經就很直接地宣告
[00:07:58.560 --> 00:08:00.560]  只有一位神
[00:08:01.560 --> 00:08:04.560]  在神和人之間只有一位宗寶
[00:08:04.560 --> 00:08:08.560]  就是降世為人的基督耶穌
[00:08:08.560 --> 00:08:12.560]  祂寫命作萬人的屬鴿
[00:08:12.560 --> 00:08:15.560]  天地間只有一位的真神
[00:08:15.560 --> 00:08:20.560]  我們可以用很多不同的角度去分析這件事情
[00:08:20.560 --> 00:08:23.560]  但清楚聖經裏面的啟示
[00:08:23.560 --> 00:08:25.560]  講述給我們知道
[00:08:25.560 --> 00:08:27.560]  只有一位的上帝
[00:08:27.560 --> 00:08:30.560]  而只有透過耶穌基督能夠進入
[00:08:30.560 --> 00:08:33.560]  神給我們的救恩裏面
[00:08:33.560 --> 00:08:36.560]  也都只有一位的救主
[00:08:36.560 --> 00:08:38.560]  祂曾經受死
[00:08:38.560 --> 00:08:40.560]  曾經復活
[00:08:40.560 --> 00:08:43.560]  顯明出祂是大能的上帝
[00:08:43.560 --> 00:08:46.560]  將救恩帶給我們
[00:08:46.560 --> 00:08:47.560]  弟兄姊妹
[00:08:47.560 --> 00:08:51.560]  放膽去講述這件事情
[00:08:51.560 --> 00:08:53.560]  放膽去指出
[00:08:53.560 --> 00:08:55.560]  除他之外別無拯救
[00:08:56.560 --> 00:08:58.560]  有很多人真的知道
[00:08:58.560 --> 00:09:00.560]  他進入這門
[00:09:00.560 --> 00:09:02.560]  透過耶穌基督領受救恩
[00:09:02.560 --> 00:09:04.560]  而其他的
[00:09:04.560 --> 00:09:05.560]  聖經所講
[00:09:05.560 --> 00:09:08.560]  那些是賊和強盜
[00:09:08.560 --> 00:09:11.560]  大家再看看主耶穌所講的一句話
[00:09:11.560 --> 00:09:13.560]  在聖經第八節
[00:09:13.560 --> 00:09:17.560]  主說:所有在我以先來的
[00:09:17.560 --> 00:09:19.560]  或者在他以外來的
[00:09:19.560 --> 00:09:23.560]  就是賊和強盜
[00:09:24.560 --> 00:09:26.560]  我楊卻不聽從他們
[00:09:26.560 --> 00:09:28.560]  大家留意到
[00:09:28.560 --> 00:09:29.560]  在聖經這段經文之前
[00:09:29.560 --> 00:09:30.560]  第九章
[00:09:30.560 --> 00:09:32.560]  其實聖經裏面當時講到
[00:09:32.560 --> 00:09:33.560]  主耶穌醫好一個
[00:09:33.560 --> 00:09:36.560]  一出生就盲眼的人
[00:09:36.560 --> 00:09:39.560]  但是當時的法利賽人
[00:09:39.560 --> 00:09:42.560]  他們就憎惡耶穌
[00:09:42.560 --> 00:09:43.560]  拒絕耶穌
[00:09:43.560 --> 00:09:45.560]  然後主耶穌就講了
[00:09:45.560 --> 00:09:46.560]  這個楊勸的比喻
[00:09:46.560 --> 00:09:48.560]  所以在這裏主耶穌所講的
[00:09:48.560 --> 00:09:51.560]  有一些在主以外來的
[00:09:51.560 --> 00:09:53.560]  那些其實自稱自己
[00:09:53.560 --> 00:09:55.560]  是一些宗教的師父
[00:09:55.560 --> 00:09:56.560]  法利賽人
[00:09:56.560 --> 00:09:59.560]  他們認為自己是一個先知
[00:09:59.560 --> 00:10:02.560]  但是其實這些是假先知
[00:10:02.560 --> 00:10:03.560]  是假救主
[00:10:03.560 --> 00:10:06.560]  他們是賊和強盜
[00:10:06.560 --> 00:10:08.560]  賊和強盜意味著
[00:10:08.560 --> 00:10:09.560]  是有偷竊
[00:10:09.560 --> 00:10:10.560]  是有殺害
[00:10:10.560 --> 00:10:11.560]  聖經所講
[00:10:11.560 --> 00:10:14.560]  是要奪取人的利益
[00:10:14.560 --> 00:10:16.560]  是為自己而做的
[00:10:16.560 --> 00:10:19.560]  不會理會到楊的好處
[00:10:19.560 --> 00:10:20.560]  楊的生死
[00:10:20.560 --> 00:10:22.560]  但是主就說
[00:10:22.560 --> 00:10:26.560]  我來到是要叫人得救
[00:10:26.560 --> 00:10:28.560]  相對於很多認為
[00:10:28.560 --> 00:10:31.560]  他能夠將生命的路
[00:10:31.560 --> 00:10:34.560]  給過人的很多假的老師
[00:10:34.560 --> 00:10:35.560]  聖經說
[00:10:35.560 --> 00:10:36.560]  唯有耶穌基督
[00:10:36.560 --> 00:10:39.560]  是真的將生命賜給人
[00:10:39.560 --> 00:10:41.560]  叫人真正的得救
[00:10:41.560 --> 00:10:45.560]  唯有主耶穌是楊的門
[00:10:45.560 --> 00:10:47.560]  唯有靠著他
[00:10:47.560 --> 00:10:50.560]  我們才能夠到父那裏去
[00:10:51.560 --> 00:10:54.560]  我記得有一位姊妹
[00:10:54.560 --> 00:10:55.560]  跟我們分享
[00:10:55.560 --> 00:10:57.560]  很多年前在北宣的一位姊妹
[00:10:57.560 --> 00:10:58.560]  她說到
[00:10:58.560 --> 00:11:00.560]  她自己有一個情況
[00:11:00.560 --> 00:11:02.560]  就是她精神衰弱
[00:11:02.560 --> 00:11:05.560]  有一個很嚴重的失眠的情況
[00:11:05.560 --> 00:11:06.560]  很多時候都睡不著覺
[00:11:06.560 --> 00:11:09.560]  她很多事情都很容易掛慮
[00:11:09.560 --> 00:11:10.560]  所以她說
[00:11:10.560 --> 00:11:12.560]  她到處一見到有神廟
[00:11:12.560 --> 00:11:13.560]  一定進去拜神
[00:11:13.560 --> 00:11:15.560]  真的進去就拜神
[00:11:15.560 --> 00:11:16.560]  無論怎樣
[00:11:16.560 --> 00:11:18.560]  總要一個靈就行了
[00:11:18.560 --> 00:11:20.560]  但是這麼多年
[00:11:20.560 --> 00:11:21.560]  她自己說
[00:11:21.560 --> 00:11:22.560]  她一直都沒有解決到
[00:11:22.560 --> 00:11:25.560]  自己的精神的問題
[00:11:25.560 --> 00:11:26.560]  有一次遇到一個朋友
[00:11:26.560 --> 00:11:28.560]  聊天的時候
[00:11:28.560 --> 00:11:30.560]  這個朋友不是教徒
[00:11:30.560 --> 00:11:31.560]  就跟他說
[00:11:31.560 --> 00:11:33.560]  你這樣
[00:11:33.560 --> 00:11:35.560]  耶穌才救到你
[00:11:35.560 --> 00:11:38.560]  這位太太就很奇怪
[00:11:38.560 --> 00:11:39.560]  她又不是教徒
[00:11:39.560 --> 00:11:41.560]  但不知為何她有這樣的意念
[00:11:41.560 --> 00:11:44.560]  就是唯有教徒的耶穌能夠救她
[00:11:44.560 --> 00:11:47.560]  所以後來她真的接觸教會
[00:11:47.560 --> 00:11:49.560]  第一次在晚上
[00:11:49.560 --> 00:11:51.560]  她向耶穌祈禱
[00:11:51.560 --> 00:11:52.560]  她就說
[00:11:52.560 --> 00:11:53.560]  當我那一晚
[00:11:53.560 --> 00:11:55.560]  第一次向耶穌祈禱
[00:11:55.560 --> 00:11:58.560]  她說主耶穌如果祢是神
[00:11:58.560 --> 00:12:01.560]  祢讓我認識祢
[00:12:01.560 --> 00:12:05.560]  祢今晚讓我睡一覺
[00:12:05.560 --> 00:12:07.560]  就是這樣祈禱
[00:12:07.560 --> 00:12:10.560]  一個很簡單的祈禱
[00:12:10.560 --> 00:12:12.560]  但是神真的聽她的祈禱
[00:12:12.560 --> 00:12:14.560]  她說她那一早
[00:12:14.560 --> 00:12:15.560]  起床的時候
[00:12:15.560 --> 00:12:17.560]  突然間很驚訝
[00:12:17.560 --> 00:12:20.560]  我今晚睡通宵
[00:12:20.560 --> 00:12:24.560]  很多年沒有試過可以睡通宵
[00:12:24.560 --> 00:12:27.560]  她的問題沒有馬上解決
[00:12:27.560 --> 00:12:29.560]  但是她在那一早說
[00:12:29.560 --> 00:12:30.560]  我早上的時候
[00:12:30.560 --> 00:12:32.560]  我體會一件事情
[00:12:32.560 --> 00:12:33.560]  不單是我睡通宵
[00:12:33.560 --> 00:12:36.560]  她說我感覺被愛
[00:12:36.560 --> 00:12:40.560]  這位上帝祂竟然聽我的祈禱
[00:12:40.560 --> 00:12:43.560]  讓我去認識祂
[00:12:43.560 --> 00:12:45.560]  後來她真的相信了主
[00:12:45.560 --> 00:12:48.560]  一直經歷了神在她身上的工作
[00:12:48.560 --> 00:12:49.560]  很多個生命
[00:12:49.560 --> 00:12:53.560]  她們等待著認識那位獨一的上帝
[00:12:53.560 --> 00:12:55.560]  讓她們都知道
[00:12:55.560 --> 00:12:57.560]  唯獨主耶穌是楊的門
[00:12:57.560 --> 00:13:01.560]  讓她們可以進入神的恩典當中
[00:13:01.560 --> 00:13:03.560]  我們在讀的時候聖經裡面說到
[00:13:03.560 --> 00:13:06.560]  一位好木人
[00:13:06.560 --> 00:13:08.560]  他來不是偷竊
[00:13:08.560 --> 00:13:09.560]  剛才所說
[00:13:09.560 --> 00:13:11.560]  不是來殺害毀壞
[00:13:11.560 --> 00:13:14.560]  他是要將生命帶給人
[00:13:14.560 --> 00:13:16.560]  不單不是奪取人的好處
[00:13:16.560 --> 00:13:20.560]  而是他將自己最寶貴的生命賜給人
[00:13:20.560 --> 00:13:25.560]  因此聖經在下面第十節中說
[00:13:25.560 --> 00:13:29.560]  「是要使楊得生命
[00:13:29.560 --> 00:13:32.560]  並且得的更豐盛」
[00:13:32.560 --> 00:13:34.560]  記住聖經的應許
[00:13:34.560 --> 00:13:36.560]  基督來到是要使人得生命
[00:13:36.560 --> 00:13:39.560]  而且得更豐盛的生命
[00:13:39.560 --> 00:13:40.560]  然後十一節
[00:13:40.560 --> 00:13:42.560]  不如大家讀讀十一節
[00:13:42.560 --> 00:13:44.560]  「我是好木人
[00:13:44.560 --> 00:13:47.560]  好木人為楊寫命
[00:13:47.560 --> 00:13:49.560]  我是好木人」
[00:13:49.560 --> 00:13:54.560]  是真正愛護羊群的人
[00:13:54.560 --> 00:13:58.560]  也就是為羊寫起生命
[00:13:58.560 --> 00:14:00.560]  當你讀下面的經文的時候
[00:14:00.560 --> 00:14:04.560]  你會發覺這裡三次重複地說
[00:14:04.560 --> 00:14:06.560]  「好木人為楊寫命
[00:14:06.560 --> 00:14:07.560]  為楊寫命
[00:14:07.560 --> 00:14:10.560]  為楊寫去自己的生命」
[00:14:10.560 --> 00:14:14.560]  在下面的十五、十七節繼續這樣說
[00:14:14.560 --> 00:14:16.560]  基督耶穌來到
[00:14:16.560 --> 00:14:20.560]  祂是真實地犧牲自己
[00:14:20.560 --> 00:14:23.560]  為人寫命
[00:14:23.560 --> 00:14:25.560]  我想說一件事情
[00:14:25.560 --> 00:14:30.560]  我在很多年前有機會和兒子一起去印度
[00:14:30.560 --> 00:14:32.560]  有一些短宣的服事
[00:14:32.560 --> 00:14:35.560]  也都來到去探訪當地的宣教士
[00:14:35.560 --> 00:14:38.560]  那一次是我一個很深刻的經歷
[00:14:38.560 --> 00:14:41.560]  第一次去印度
[00:14:41.560 --> 00:14:42.560]  去到的時候
[00:14:42.560 --> 00:14:44.560]  別人告訴我印度很熱
[00:14:44.560 --> 00:14:46.560]  我說香港也算熱的
[00:14:46.560 --> 00:14:48.560]  應該也可以
[00:14:48.560 --> 00:14:49.560]  一下飛機的時候
[00:14:49.560 --> 00:14:52.560]  突然間發覺不可以
[00:14:52.560 --> 00:14:56.560]  真的感覺好像進了火爐
[00:14:56.560 --> 00:14:58.560]  一下飛機已經是這樣的
[00:14:58.560 --> 00:15:00.560]  然後馬上檢查一下
[00:15:00.560 --> 00:15:02.560]  現在多少度
[00:15:02.560 --> 00:15:04.560]  45度C
[00:15:04.560 --> 00:15:07.560]  攝氏45度
[00:15:07.560 --> 00:15:09.560]  我曾經提過
[00:15:09.560 --> 00:15:13.560]  我見到當地人用大的布包著頭
[00:15:13.560 --> 00:15:15.560]  我說很熱的
[00:15:15.560 --> 00:15:16.560]  這麼熱還包著頭
[00:15:16.560 --> 00:15:18.560]  熱上加熱
[00:15:18.560 --> 00:15:20.560]  然後當地人告訴我
[00:15:20.560 --> 00:15:21.560]  不是啊
[00:15:21.560 --> 00:15:23.560]  裡面最多37度C
[00:15:23.560 --> 00:15:25.560]  人的體溫最高
[00:15:25.560 --> 00:15:27.560]  除非你發燒
[00:15:27.560 --> 00:15:29.560]  是37度C左右
[00:15:29.560 --> 00:15:31.560]  所以裡面37度C很涼
[00:15:31.560 --> 00:15:34.560]  外面是45度C
[00:15:34.560 --> 00:15:38.560]  晚上宣教士把最好的房間給我們用
[00:15:38.560 --> 00:15:40.560]  有一把風扇
[00:15:40.560 --> 00:15:43.560]  不可能當地有冷氣機
[00:15:43.560 --> 00:15:45.560]  開著風扇
[00:15:45.560 --> 00:15:47.560]  很困難
[00:15:47.560 --> 00:15:51.560]  因為吹過來全部是火熱的風
[00:15:51.560 --> 00:15:53.560]  很難睡
[00:15:53.560 --> 00:15:54.560]  出街
[00:15:54.560 --> 00:15:56.560]  宣教士不斷提醒
[00:15:56.560 --> 00:15:58.560]  不要隨便喝水
[00:15:58.560 --> 00:16:00.560]  那些樽裝水不要以為乾淨
[00:16:00.560 --> 00:16:02.560]  一樣很多菌
[00:16:02.560 --> 00:16:05.560]  很多人來到就會吐血
[00:16:05.560 --> 00:16:07.560]  不單止這樣
[00:16:07.560 --> 00:16:09.560]  去到當地看到很多當地人
[00:16:09.560 --> 00:16:12.560]  在貧民窟裡面的情況
[00:16:12.560 --> 00:16:15.560]  很體會到這個地方很艱難
[00:16:15.560 --> 00:16:17.560]  在過程裡面
[00:16:17.560 --> 00:16:21.560]  我的兒子好像也很關心當地的情況
[00:16:21.560 --> 00:16:23.560]  也問很多當地的情況
[00:16:23.560 --> 00:16:25.560]  一路過程當中
[00:16:25.560 --> 00:16:27.560]  突然間我有一個想法
[00:16:27.560 --> 00:16:31.560]  兒子會不會考慮來印度宣教
[00:16:31.560 --> 00:16:36.560]  但是我裡面有一種感覺
[00:16:36.560 --> 00:16:38.560]  我心裡想
[00:16:38.560 --> 00:16:40.560]  有很多地方可以宣教
[00:16:40.560 --> 00:16:43.560]  不一定是印度
[00:16:43.560 --> 00:16:44.560]  我沒有說出來
[00:16:44.560 --> 00:16:46.560]  不過我心裡有這樣的想法
[00:16:46.560 --> 00:16:48.560]  當我想的時候
[00:16:48.560 --> 00:16:51.560]  就體會自己其實不太捨得
[00:16:51.560 --> 00:16:55.560]  不太捨得我所愛的人
[00:16:55.560 --> 00:16:58.560]  他要面對這麼多的艱難
[00:16:58.560 --> 00:17:02.560]  但是我馬上就想起
[00:17:02.560 --> 00:17:06.560]  當時已經講述到神愛世人
[00:17:06.560 --> 00:17:11.560]  將他的獨生子賜給我們
[00:17:11.560 --> 00:17:15.560]  為我們寫明在十字架上
[00:17:15.560 --> 00:17:19.560]  他是很真實地經歷死亡
[00:17:19.560 --> 00:17:22.560]  經歷捨己
[00:17:22.560 --> 00:17:26.560]  有時候我們可能也會很熟悉這個訊息
[00:17:26.560 --> 00:17:29.560]  但是不要讓我們減輕了
[00:17:29.560 --> 00:17:34.560]  我們對主自己寫記那種的愛
[00:17:34.560 --> 00:17:36.560]  那種深刻的體會
[00:17:36.560 --> 00:17:39.560]  上帝愛我們是真實的
[00:17:39.560 --> 00:17:41.560]  是具體的
[00:17:41.560 --> 00:17:43.560]  主耶穌說
[00:17:43.560 --> 00:17:45.560]  我是好木人
[00:17:45.560 --> 00:17:48.560]  我是為羊寫明
[00:17:48.560 --> 00:17:51.560]  將這個訊息告訴很多人
[00:17:51.560 --> 00:17:53.560]  告訴你身邊很多人知道
[00:17:53.560 --> 00:17:56.560]  包括剛才我說的那些父母
[00:17:56.560 --> 00:17:59.560]  雖然他們似乎是很敗壞
[00:17:59.560 --> 00:18:02.560]  但是他們都需要知道
[00:18:02.560 --> 00:18:05.560]  有一位神仍然愛他們
