
[00:00:00.000 --> 00:00:02.200]  在思想今天的經文之前
[00:04:01.120 --> 00:04:03.120]  楊慶球牧師的信息
[00:04:03.120 --> 00:04:05.920]  楊牧師在參全年會提及一件事情
[00:04:05.920 --> 00:04:07.320]  他說在英國
[00:04:07.320 --> 00:04:12.520]  在1969年到2002年
[00:04:12.520 --> 00:04:14.920]  這33年之間
[00:04:15.720 --> 00:04:16.920]  英國的教會
[00:04:16.920 --> 00:04:20.120]  大家知道英國最多的教會是哪些教會?
[00:04:20.120 --> 00:04:21.920]  是聖公會
[00:04:21.920 --> 00:04:24.120]  這33年之內
[00:04:24.120 --> 00:04:29.920]  英國的聖公會有1500間關閉了
[00:04:29.920 --> 00:04:34.120]  1500間教會是關門
[00:04:34.120 --> 00:04:39.520]  而這些教會現今很多成為了回教址
[00:04:39.520 --> 00:04:41.920]  剛才你明白
[00:04:41.920 --> 00:04:43.520]  為什麼那麼多回教徒在英國
[00:04:43.520 --> 00:04:45.120]  你聽到這個情況
[00:04:45.520 --> 00:04:47.720]  但最核心的反而就是
[00:04:47.720 --> 00:04:50.720]  當教會不再堅守真理
[00:04:50.720 --> 00:04:52.520]  不再傳福音
[00:04:52.520 --> 00:04:56.720]  教會就一路一路萎縮甚至消滅
[00:04:56.720 --> 00:05:01.720]  這些情況令到很多很多教徒很掛心
[00:05:01.720 --> 00:05:03.920]  今天全世界的情況
[00:05:03.920 --> 00:05:05.320]  在南部
[00:05:05.320 --> 00:05:07.120]  我們叫做Global South
[00:05:07.120 --> 00:05:09.920]  在地球南部的國家的教會
[00:05:09.920 --> 00:05:11.920]  包括拉丁美洲
[00:05:11.920 --> 00:05:13.120]  或者說南美
[00:05:13.120 --> 00:05:14.320]  或者是非洲
[00:05:14.520 --> 00:05:16.320]  或者是亞洲
[00:05:16.320 --> 00:05:18.920]  很多的教會是興旺
[00:05:18.920 --> 00:05:22.520]  我們很感激神讓這一區的教會興旺
[00:05:22.520 --> 00:05:25.920]  但我們看見其他教會的情況的時候
[00:05:25.920 --> 00:05:27.320]  同樣有一種警覺
[00:05:27.320 --> 00:05:29.720]  如果我們不傳福音
[00:05:29.720 --> 00:05:32.320]  如果我們不堅守真道
[00:05:32.320 --> 00:05:37.720]  將來這些地區的教會都可以關閉
[00:05:37.720 --> 00:05:43.120]  而下一代也沒有人再願意去信耶穌
[00:05:44.120 --> 00:05:46.120]  當我們看到這些情況的時候
[00:05:46.120 --> 00:05:47.120]  就明白
[00:05:47.120 --> 00:05:50.120]  為什麼在歷代裏面有這麼多的先賢
[00:05:50.120 --> 00:05:54.120]  他們付上生命的代價都要堅守真道
[00:05:54.120 --> 00:05:57.120]  很多的殉道者
[00:05:57.120 --> 00:06:01.120]  是因為不願意放棄信仰而殉道
[00:06:01.120 --> 00:06:06.920]  因此你和我今天在一個很舒適的社會當中生活
[00:06:06.920 --> 00:06:08.720]  嘗試要思想
[00:06:08.720 --> 00:06:10.920]  我為我的信仰
[00:06:10.920 --> 00:06:12.120]  為真理
[00:06:12.320 --> 00:06:15.120]  是否願意付出代價
[00:06:15.120 --> 00:06:19.120]  是否我也願意為真道剛強
[00:06:19.120 --> 00:06:23.120]  以至神的道在我的生命
[00:06:23.120 --> 00:06:27.120]  在整個世界能夠繼續延伸出去
[00:06:27.120 --> 00:06:29.120]  在這樣的了解之餘
[00:06:29.120 --> 00:06:30.120]  我們就明白
[00:06:30.120 --> 00:06:34.120]  為什麼保羅這麼認真地勸告提摩泰
[00:06:34.120 --> 00:06:35.120]  會明白為什麼
[00:06:35.120 --> 00:06:38.120]  提摩泰前後書第二章
[00:06:38.120 --> 00:06:40.120]  為什麼要這樣說
[00:06:40.120 --> 00:06:42.120]  我們現在一起看看聖經
[00:06:42.920 --> 00:06:47.920]  提摩泰後書第二章一開始
[00:06:47.920 --> 00:06:50.920]  保羅對提摩泰說
[00:06:50.920 --> 00:06:53.920]  所以我兒啊
[00:06:53.920 --> 00:06:56.920]  很親切地對提摩泰說
[00:06:56.920 --> 00:06:59.920]  所以其實這句字背後有一個含義
[00:06:59.920 --> 00:07:03.920]  就是無論在什麼不利的環境當中
[00:07:03.920 --> 00:07:06.920]  這本書提及很多當時的處境
[00:07:06.920 --> 00:07:08.920]  很多不利的環境當中
[00:07:08.920 --> 00:07:10.920]  你仍然要剛強
[00:07:10.920 --> 00:07:13.920]  但是你仍然要剛強
[00:07:13.920 --> 00:07:14.920]  一個這樣的含義
[00:07:14.920 --> 00:07:16.920]  他說所以我兒啊
[00:07:16.920 --> 00:07:21.920]  你應當在基督耶穌的恩典裡剛強起來
[00:07:21.920 --> 00:07:26.920]  這種剛強不是你的性格好像比較勇敢
[00:07:26.920 --> 00:07:30.920]  或者你的個人自信心強一點
[00:07:30.920 --> 00:07:31.920]  不是
[00:07:31.920 --> 00:07:34.920]  是說在哪裡的剛強呢?
[00:07:34.920 --> 00:07:39.920]  在基督耶穌的恩典裡面剛強
[00:07:40.920 --> 00:07:41.920]  各位弟兄姊妹
[00:07:41.920 --> 00:07:43.920]  我見過有不少的教徒
[00:07:43.920 --> 00:07:47.920]  他的性情是比較內向
[00:07:47.920 --> 00:07:51.920]  但是想不到他可以這麼夠膽
[00:07:51.920 --> 00:07:54.920]  我記得有一位弟兄
[00:07:54.920 --> 00:07:57.920]  他是很害羞的人
[00:07:57.920 --> 00:07:59.920]  一次派人擔張之後回來
[00:07:59.920 --> 00:08:01.920]  很開心地告訴我們
[00:08:01.920 --> 00:08:02.920]  很奇怪啊
[00:08:02.920 --> 00:08:06.920]  我竟然跟那個陌生人說了整個福音
[00:08:06.920 --> 00:08:10.920]  他說他自己也驚訝自己說得到
[00:08:10.920 --> 00:08:14.920]  這位弟兄經歷了神給他的剛強
[00:08:14.920 --> 00:08:16.920]  慢慢慢慢他經歷更多
[00:08:16.920 --> 00:08:19.920]  後來他就毀身去讀神學
[00:08:19.920 --> 00:08:21.920]  後來成為宗教士
[00:08:21.920 --> 00:08:25.920]  在耶穌基督的恩典當中可以剛強
[00:08:25.920 --> 00:08:28.920]  但是對我們來說仍然要留心
[00:08:28.920 --> 00:08:30.920]  雖然不是自己的力量
[00:08:30.920 --> 00:08:33.920]  但你仍然要繼續前進
[00:08:33.920 --> 00:08:36.920]  剛強的意思就是你不會放棄
[00:08:36.920 --> 00:08:38.920]  你不會退縮
[00:08:38.920 --> 00:08:40.920]  而是繼續前進
[00:08:40.920 --> 00:08:42.920]  因為知道有恩典你可以剛強
[00:08:42.920 --> 00:08:47.920]  你就可以繼續堅守在真理的立場上
[00:08:47.920 --> 00:08:49.920]  所以保羅勸告
[00:08:49.920 --> 00:08:53.920]  你要在耶穌基督的恩典當中剛強起來
[00:08:53.920 --> 00:08:57.920]  這句話值得我們大家常常記在心裡
[00:08:57.920 --> 00:09:02.920]  或者你幫幫你旁邊的記下
[00:09:02.920 --> 00:09:07.920]  你告訴他在耶穌基督的恩典當中剛強起來
[00:09:07.920 --> 00:09:10.920]  你就告訴旁邊的人聽聽
[00:09:10.920 --> 00:09:22.920]  你告訴別人自己也要記得
[00:09:22.920 --> 00:09:27.920]  在耶穌基督的恩典裡我們一起剛強
[00:09:27.920 --> 00:09:31.920]  但是剛強有什麼要特別留意呢?
[00:09:31.920 --> 00:09:34.920]  你再看下面的經文第二節
[00:09:34.920 --> 00:09:40.920]  「又應當把你在許多見證人面前
[00:09:40.920 --> 00:09:44.920]  從我這裡聽見的教徒及那些有忠心
[00:09:44.920 --> 00:09:48.920]  又能夠教導別人的人」
[00:09:48.920 --> 00:09:52.920]  剛強是說要能夠堅守神的道
[00:09:52.920 --> 00:09:53.920]  第一
[00:09:53.920 --> 00:09:54.920]  第二
[00:09:54.920 --> 00:09:58.920]  要留心將神的道延續開去
[00:09:58.920 --> 00:10:01.920]  讓更多人能夠明白神的道
[00:10:01.920 --> 00:10:05.920]  保羅在這裡很清楚地告訴提摩太太
[00:10:05.920 --> 00:10:09.920]  他說我在各個地方公開地講述真理
[00:10:09.920 --> 00:10:13.920]  將真理的要義或者說規模
[00:10:13.920 --> 00:10:16.920]  將它很清楚地公開地講明
[00:10:16.920 --> 00:10:20.920]  提摩太太在不同的場合已經聽到了
[00:10:20.920 --> 00:10:21.920]  各位弟兄姊妹
[00:10:21.920 --> 00:10:26.920]  你認不認識信仰的要義在哪裡呢?
[00:10:26.920 --> 00:10:29.920]  當然今天很多弟兄姊妹都會歡喜
[00:10:29.920 --> 00:10:31.920]  看一些靈修小品
[00:10:31.920 --> 00:10:36.920]  在當中得到屬靈上的一種勉勵、安慰
[00:10:36.920 --> 00:10:39.920]  但是不要單單滿足於靈修小品
[00:10:39.920 --> 00:10:43.920]  你要去認識真理的核心
[00:10:43.920 --> 00:10:46.920]  認識全盤的真理
[00:10:46.920 --> 00:10:50.920]  真理的要義是包括什麼?
[00:10:50.920 --> 00:10:53.920]  要認識真理的規模
[00:10:53.920 --> 00:10:56.920]  因為你不單單是自己去明白
[00:10:56.920 --> 00:11:02.920]  而是你有責任將這些真理傳達出去
[00:11:02.920 --> 00:11:03.920]  有機會的
[00:11:03.920 --> 00:11:06.920]  很系統地讀聖經
[00:11:06.920 --> 00:11:09.920]  有機會讀一些系統神學
[00:11:09.920 --> 00:11:12.920]  這些不是傳道人的專利品
[00:11:12.920 --> 00:11:16.920]  是你幫助自己有系統地認識信仰
[00:11:16.920 --> 00:11:20.920]  聖經說不單止你自己聽見認識
[00:11:20.920 --> 00:11:23.920]  只要交託給那些有忠心
[00:11:23.920 --> 00:11:26.920]  又能夠教導別人的人
[00:11:26.920 --> 00:11:28.920]  交託給哪些人呢?
[00:11:28.920 --> 00:11:31.920]  那些忠心是非凡的
[00:11:31.920 --> 00:11:36.920]  他們會一生去持定真理
[00:11:36.920 --> 00:11:38.920]  不會有改變的
[00:11:38.920 --> 00:11:41.920]  而且他們是能夠去教導別人
[00:11:41.920 --> 00:11:45.920]  這些人你要交託給他們
[00:11:45.920 --> 00:11:49.920]  當然我們未必每個人都很懂得教導
[00:11:49.920 --> 00:11:52.920]  但你記得聖經哥林多前書勉勵我們
[00:11:52.920 --> 00:11:57.920]  要追求得到能夠造就別人的恩賜
[00:11:57.920 --> 00:11:59.920]  而造就別人最重要的就是
[00:11:59.920 --> 00:12:01.920]  幫別人明白真道
[00:12:01.920 --> 00:12:04.920]  因此就算你現在能不能夠教導
[00:12:04.920 --> 00:12:05.920]  你都值得
[00:12:05.920 --> 00:12:11.920]  你都應該去求神給你這方面的恩賜和能力
[00:12:11.920 --> 00:12:14.920]  你去教導別人明白真理
[00:12:14.920 --> 00:12:17.920]  而一代一代地傳出去
[00:12:17.920 --> 00:12:19.920]  這裡所說的有四代
[00:12:19.920 --> 00:12:22.920]  你看到第一代是誰?
[00:12:22.920 --> 00:12:24.920]  保羅
[00:12:24.920 --> 00:12:28.920]  他傳給誰?提摩泰
[00:12:28.920 --> 00:12:31.920]  提摩泰再傳給那些能夠教導別人的人
[00:12:31.920 --> 00:12:33.920]  第三代
[00:12:33.920 --> 00:12:36.920]  然後他再教導其他的人
[00:12:36.920 --> 00:12:37.920]  第四代
[00:12:37.920 --> 00:12:39.920]  教導別人的人
[00:12:39.920 --> 00:12:41.920]  因此全部有四代
[00:12:41.920 --> 00:12:42.920]  當然不止四代
[00:12:42.920 --> 00:12:46.920]  意味著是一代一代地傳達出去
[00:12:46.920 --> 00:12:51.920]  現在在全世界有一些統計
[00:12:51.920 --> 00:12:56.920]  就發現在很多地區的教會的青年信徒的人數
[00:12:56.920 --> 00:13:01.920]  是一步一步地減少
[00:13:01.920 --> 00:13:02.920]  各位電影姐妹
[00:13:02.920 --> 00:13:07.920]  這是一個很嚴重的信號
[00:13:07.920 --> 00:13:11.920]  很多青年人受到很多社會的潮流影響
[00:13:11.920 --> 00:13:14.920]  已經不太有興趣去明白聖經
[00:13:14.920 --> 00:13:18.920]  因此更多的青年人朝向很多世界
[00:13:18.920 --> 00:13:19.920]  不同的觀念
[00:13:19.920 --> 00:13:22.920]  多於聖經的教導
[00:13:22.920 --> 00:13:25.920]  所以你看看聖經後面的第四章
[00:13:25.920 --> 00:13:27.920]  你就很明白這種情況
[00:13:27.920 --> 00:13:34.920]  大家再看看第四章第三節
[00:13:34.920 --> 00:13:36.920]  我們看和合本
[00:13:36.920 --> 00:13:37.920]  第四章第三節
[00:13:37.920 --> 00:13:41.920]  因為是時候要道人必厭煩
[00:13:41.920 --> 00:13:43.920]  純正的道理
[00:13:43.920 --> 00:13:45.920]  不想聽的
[00:13:45.920 --> 00:13:49.920]  偏向荒謬的言語
[00:13:49.920 --> 00:13:51.920]  你卻要凡事謹慎
[00:13:51.920 --> 00:13:52.920]  忍受苦難
[00:13:52.920 --> 00:13:54.920]  做全道的功夫
[00:13:54.920 --> 00:13:57.920]  盡力的積分
[00:13:57.920 --> 00:13:59.920]  剛才提到英國
[00:13:59.920 --> 00:14:01.920]  其實歐洲有其他國家
[00:14:01.920 --> 00:14:04.920]  你都察覺到那種情況
[00:14:04.920 --> 00:14:06.920]  如果說到荷蘭
[00:14:06.920 --> 00:14:08.920]  其實是一個很大的問題
[00:14:08.920 --> 00:14:11.920]  因為荷蘭是一個很大的地區
[00:14:11.920 --> 00:14:13.920]  如果說到荷蘭
[00:14:13.920 --> 00:14:15.920]  你想起甚麼?
[00:14:15.920 --> 00:14:18.920]  牛奶
[00:14:18.920 --> 00:14:20.920]  或者想起很多鮮花
[00:14:20.920 --> 00:14:23.920]  荷蘭有很多花展很美
[00:14:23.920 --> 00:14:27.920]  荷蘭是傳統上一個基督教的國家
[00:14:27.920 --> 00:14:29.920]  很多基督徒
[00:14:29.920 --> 00:14:33.920]  但是最近這十多年的情況
[00:14:33.920 --> 00:14:35.920]  其實都不止這十多年
[00:14:35.920 --> 00:14:37.920]  這幾十年有一個趨勢
[00:14:37.920 --> 00:14:41.920]  就是基督徒人數不斷下降
[00:14:41.920 --> 00:14:47.920]  曾經調查在當地一些主流的基督教信徒有多少
[00:14:47.920 --> 00:14:51.920]  當然不包括天主教或其他宗派
[00:14:51.920 --> 00:14:53.920]  這些主流的基督教
[00:14:53.920 --> 00:14:56.920]  在1950年代
[00:14:56.920 --> 00:15:00.920]  全國人口佔了23%
[00:15:00.920 --> 00:15:05.920]  但是今天的主流教會的基督徒人數
[00:15:05.920 --> 00:15:09.920]  已經下降到6%
[00:15:09.920 --> 00:15:13.920]  他們估計2020年
[00:15:13.920 --> 00:15:20.920]  這些教會的基督徒會剩下全國人口的2%
[00:15:20.920 --> 00:15:22.920]  當你一路看這些情況的時候
[00:15:22.920 --> 00:15:25.920]  你都會察覺到在這些國家
[00:15:25.920 --> 00:15:28.920]  他們都很警覺到這個問題
[00:15:28.920 --> 00:15:33.920]  但是關鍵仍然是有沒有教會會傳福音
[00:15:33.920 --> 00:15:36.920]  會繼續去教導神的話
[00:15:36.920 --> 00:15:39.920]  繼續去堅守聖經的道
[00:15:39.920 --> 00:15:42.920]  不是說眾多元的信仰當中
[00:15:42.920 --> 00:15:46.920]  一個你可以隨意選擇或不選擇
[00:15:46.920 --> 00:15:48.920]  因為在天下人間
[00:15:48.920 --> 00:15:54.920]  沒有次下別的名人可以靠著得救
[00:15:54.920 --> 00:15:56.920]  當你看到這些情況的時候
[00:15:56.920 --> 00:15:57.920]  你就明白聖經所說
[00:15:57.920 --> 00:16:01.920]  在末世很多人他們不會喜歡聽真道
[00:16:01.920 --> 00:16:04.920]  而且趨向那些荒謬
[00:16:04.920 --> 00:16:07.920]  新書所說是無稽之談
[00:16:07.920 --> 00:16:11.920]  喜歡趨向這些事情
[00:16:11.920 --> 00:16:16.920]  因此基督徒不單止需要去認識聖經
[00:16:16.920 --> 00:16:20.920]  還需要留心如何有意識地將神的道
[00:16:20.920 --> 00:16:23.920]  一代一代地傳下去
[00:16:23.920 --> 00:16:25.920]  正是保羅對提摩太的勸告
[00:16:25.920 --> 00:16:30.920]  要交託給那些忠心又能夠教導別人的人
[00:16:30.920 --> 00:16:36.920]  大家知道我們教會有一個門徒訓練的課程
[00:16:36.920 --> 00:16:38.920]  這個不單止是課程
[00:16:38.920 --> 00:16:40.920]  是生命的關係
[00:16:40.920 --> 00:16:42.920]  是一種生命的傳遞
[00:16:42.920 --> 00:16:46.920]  在過去有很多頂尖智慧接受門訓
[00:16:46.920 --> 00:16:47.920]  是一年的時間
[00:16:47.920 --> 00:16:48.920]  跟一個師父
[00:16:48.920 --> 00:16:50.920]  兩位門徒跟一個師父
[00:16:50.920 --> 00:16:52.920]  一年裏面最少兩個星期一次
[00:16:52.920 --> 00:16:54.920]  不斷去學習聖經
[00:16:54.920 --> 00:16:56.920]  去實踐聖經
[00:16:56.920 --> 00:16:58.920]  在剛剛這一屆的門訓
[00:16:58.920 --> 00:17:01.920]  有四十位頂尖智慧可以做師父
[00:17:01.920 --> 00:17:03.920]  招募八十位門徒
[00:17:03.920 --> 00:17:06.920]  一年之內不斷地學習聖經
[00:17:06.920 --> 00:17:08.920]  實踐聖經
[00:17:08.920 --> 00:17:10.920]  我看到這四十位頂尖智慧
[00:17:10.920 --> 00:17:13.920]  其實有不少都曾經是門徒
[00:17:13.920 --> 00:17:15.920]  他們自己得到學習
[00:17:15.920 --> 00:17:17.920]  亦都很想將這種生命之道
[00:17:17.920 --> 00:17:20.920]  能夠延續開去
[00:17:20.920 --> 00:17:22.920]  正正是聖經所鼓勵我們的
[00:17:22.920 --> 00:17:24.920]  不單止自己明白
[00:17:24.920 --> 00:17:28.920]  是延續讓更多人能夠明白神的道
[00:17:28.920 --> 00:17:31.920]  在保羅這樣勸告提摩他之後
[00:17:31.920 --> 00:17:33.920]  跟著他提出三個比喻
[00:17:33.920 --> 00:17:34.920]  大家都會留意到
[00:17:34.920 --> 00:17:36.920]  下面提出三方面
[00:17:36.920 --> 00:17:38.920]  我們簡單看一看
[00:17:38.920 --> 00:17:39.920]  第三節
[00:17:39.920 --> 00:17:41.920]  你應當和我同壽磨難
[00:17:41.920 --> 00:17:44.920]  好像基督耶穌的精兵
[00:17:44.920 --> 00:17:48.920]  當兵的人不讓誓無前身
[00:17:48.920 --> 00:17:52.920]  為要使那招兵的人歡喜
[00:17:52.920 --> 00:17:54.920]  第一方面提到當兵
[00:17:54.920 --> 00:17:57.920]  這裡所說的不是只是入伍
[00:17:57.920 --> 00:18:00.920]  而是真正行軍
[00:18:00.920 --> 00:18:03.920]  這個重要之處就是
[00:18:03.920 --> 00:18:06.920]  這些當兵的人必須要忍耐
[00:18:06.920 --> 00:18:08.920]  endurance
[00:18:08.920 --> 00:18:10.920]  為何要忍耐呢?
[00:18:10.920 --> 00:18:12.920]  做當兵的大家知道
[00:18:12.920 --> 00:18:15.920]  他居無定所
[00:18:15.920 --> 00:18:19.920]  食無定時
[00:18:19.920 --> 00:18:20.920]  可能睡到半夜
[00:18:20.920 --> 00:18:24.920]  突然將軍要大家起程
[00:18:24.920 --> 00:18:25.920]  立即出發
[00:18:25.920 --> 00:18:28.920]  趁時間去到敵方
[00:18:28.920 --> 00:18:30.920]  或者要避開敵方
[00:18:30.920 --> 00:18:33.920]  當兵的人生活是艱苦的
[00:18:33.920 --> 00:18:36.920]  但是他忍耐著這些艱苦
[00:18:36.920 --> 00:18:39.920]  為了能夠完成他們的使命
[00:18:39.920 --> 00:18:41.920]  所以用當兵描述
[00:18:41.920 --> 00:18:45.920]  一個謹守真理的態度
[00:18:45.920 --> 00:18:48.920]  這些人是要付出忍耐
[00:18:48.920 --> 00:18:52.920]  才能夠完成這個使命
[00:18:52.920 --> 00:18:56.920]  當然今天其實很多國家
[00:18:56.920 --> 00:18:58.920]  要能夠讀聖經
[00:18:58.920 --> 00:19:01.920]  也不是那麼簡單
[00:19:01.920 --> 00:19:03.920]  你知道很多國家
[00:19:03.920 --> 00:19:04.920]  如果要讀聖經
[00:19:04.920 --> 00:19:05.920]  可能要靜悄悄
[00:19:05.920 --> 00:19:07.920]  不要讓別人知道
[00:19:07.920 --> 00:19:09.920]  不要讓官員留意到
[00:19:09.920 --> 00:19:12.920]  私下慢慢查聖經
[00:19:12.920 --> 00:19:13.920]  也有些發覺
[00:19:13.920 --> 00:19:14.920]  有些情況
[00:19:14.920 --> 00:19:15.920]  當你要公開講述
[00:19:15.920 --> 00:19:17.920]  你對聖經的立場的時候
[00:19:17.920 --> 00:19:20.920]  可能會受到很大的批評
[00:19:20.920 --> 00:19:21.920]  我記得有一次
[00:19:21.920 --> 00:19:23.920]  我去到加拿大的時候
[00:19:23.920 --> 00:19:26.920]  和當地的弟兄姊妹聊天
[00:19:26.920 --> 00:19:27.920]  這位弟兄就跟我說
[00:19:27.920 --> 00:19:28.920]  他說孫牧師你不知道
[00:19:28.920 --> 00:19:30.920]  我們有很大壓力
[00:19:30.920 --> 00:19:32.920]  什麼壓力?
[00:19:32.920 --> 00:19:36.920]  他說我自己在銀行工作
[00:19:36.920 --> 00:19:39.920]  銀行很想討好客人
[00:19:39.920 --> 00:19:43.920]  因此表明他們是支持同性婚姻
[00:19:43.920 --> 00:19:44.920]  那怎麼表示呢?
[00:19:44.920 --> 00:19:46.920]  就是要求所有的同事
[00:19:46.920 --> 00:19:49.920]  在他們的窗口的櫃台位
[00:19:49.920 --> 00:19:51.920]  貼一張紙出來
[00:19:51.920 --> 00:19:56.920]  表示我們支持同性婚姻
[00:19:56.920 --> 00:19:57.920]  有些員工無所謂
[00:19:57.920 --> 00:19:59.920]  就貼出來
[00:19:59.920 --> 00:20:00.920]  但這位弟兄
[00:20:00.920 --> 00:20:02.920]  他不願意這樣做
[00:20:02.920 --> 00:20:03.920]  他自己不接受
[00:20:03.920 --> 00:20:06.920]  知道聖經不認為
[00:20:06.920 --> 00:20:09.920]  同性婚姻是一個選擇
[00:20:09.920 --> 00:20:13.920]  不認為是神的心意
[00:20:13.920 --> 00:20:14.920]  知道是聖經所說的
[00:20:14.920 --> 00:20:17.920]  得罪神的事情
[00:20:17.920 --> 00:20:18.920]  因此在當中
[00:20:18.920 --> 00:20:21.920]  他就拒絕貼出來
[00:20:21.920 --> 00:20:24.920]  但他的經理就很不高興
