
[00:00:00.000 --> 00:00:07.000]  今日我們的崇拜繼續是一直以來的上行之師的系列
[00:10:03.000 --> 00:10:05.000]  我說我都很聾明
[00:10:05.000 --> 00:10:06.000]  我就說和他說
[00:10:06.000 --> 00:10:08.000]  我很難和你去爭辯
[00:10:08.000 --> 00:10:09.000]  不如我們這樣
[00:10:09.000 --> 00:10:10.000]  我們看看聖經
[00:10:10.000 --> 00:10:13.000]  反正你都從來沒有機會看過聖經
[00:10:13.000 --> 00:10:14.000]  定四次
[00:10:14.000 --> 00:10:15.000]  一個星期查一次
[00:10:15.000 --> 00:10:16.000]  我們查馬可福音
[00:10:16.000 --> 00:10:17.000]  看看耶穌
[00:10:17.000 --> 00:10:19.000]  我們介紹耶穌給你認識的時候
[00:10:19.000 --> 00:10:20.000]  你認識耶穌是怎樣的
[00:10:20.000 --> 00:10:21.000]  他很有心
[00:10:21.000 --> 00:10:23.000]  這個同學都是很坦誠的一個人
[00:10:23.000 --> 00:10:24.000]  他很認真
[00:10:24.000 --> 00:10:25.000]  他說好啊
[00:10:25.000 --> 00:10:26.000]  我答應你四次
[00:10:26.000 --> 00:10:28.000]  看看聖經裡面耶穌是怎樣說
[00:10:28.000 --> 00:10:29.000]  於是我們和他開始查
[00:10:29.000 --> 00:10:31.000]  查了每個星期查一次
[00:10:31.000 --> 00:10:32.000]  他很投入
[00:10:32.000 --> 00:10:33.000]  看看聖經
[00:10:33.000 --> 00:10:34.000]  他說好東西
[00:10:34.000 --> 00:10:35.000]  聖經說很多東西
[00:10:35.000 --> 00:10:36.000]  很特別
[00:10:36.000 --> 00:10:37.000]  我沒有想過沒有看過
[00:10:37.000 --> 00:10:38.000]  查了第一次
[00:10:38.000 --> 00:10:39.000]  第二個星期
[00:10:39.000 --> 00:10:40.000]  第二個星期我們查完的時候
[00:10:40.000 --> 00:10:41.000]  我說下個星期
[00:10:41.000 --> 00:10:42.000]  又是星期三晚
[00:10:42.000 --> 00:10:46.000]  然後我們再查多兩次
[00:10:46.000 --> 00:10:47.000]  我們看看信仰是怎樣
[00:10:47.000 --> 00:10:50.000]  我很記得他跟我說
[00:10:50.000 --> 00:10:51.000]  他說因為他以為
[00:10:51.000 --> 00:10:54.000]  我覺得下個星期我都不來了
[00:10:54.000 --> 00:10:56.000]  我說為什麼這樣
[00:10:56.000 --> 00:10:57.000]  我說查得很好
[00:10:57.000 --> 00:10:58.000]  我看你都很投入
[00:10:58.000 --> 00:10:59.000]  你都很喜歡
[00:10:59.000 --> 00:11:01.000]  他說是啊
[00:11:01.000 --> 00:11:06.000]  他說我很坦白告訴你
[00:11:06.000 --> 00:11:07.000]  我怕我下個星期再查
[00:11:07.000 --> 00:11:09.000]  我會信
[00:11:09.000 --> 00:11:11.000]  這句話我到現在都記得
[00:11:11.000 --> 00:11:14.000]  這句話很厲害
[00:11:14.000 --> 00:11:16.000]  你明不明白他的意思
[00:11:16.000 --> 00:11:17.000]  他認真了
[00:11:17.000 --> 00:11:18.000]  他未查聖經之前
[00:11:18.000 --> 00:11:19.000]  他不知道
[00:11:19.000 --> 00:11:20.000]  他覺得自己不錯
[00:11:20.000 --> 00:11:22.000]  做到我這樣
[00:11:22.000 --> 00:11:23.000]  我都不是特別完美
[00:11:23.000 --> 00:11:25.000]  不過我都不錯
[00:11:25.000 --> 00:11:26.000]  他一碰見神的標準
[00:11:26.000 --> 00:11:28.000]  一見到耶穌的要求的時候
[00:11:28.000 --> 00:11:29.000]  他就知道不行
[00:11:29.000 --> 00:11:30.000]  他知道他再查下去
[00:11:30.000 --> 00:11:31.000]  他會信
[00:11:31.000 --> 00:11:32.000]  這樣的人一定信
[00:11:32.000 --> 00:11:33.000]  所以後來信了
[00:11:33.000 --> 00:11:35.000]  一個人願意這麼認真的
[00:11:35.000 --> 00:11:36.000]  面對神的時候
[00:11:36.000 --> 00:11:38.000]  怎麼可能得罪神的救恩
[00:11:38.000 --> 00:11:41.000]  問題是今天我們沒有這種標準
[00:11:41.000 --> 00:11:42.000]  我經常都覺得
[00:11:42.000 --> 00:11:45.000]  我們今天為什麼不覺得自己有這麼錯
[00:11:45.000 --> 00:11:47.000]  為什麼沒有像私人那樣
[00:11:47.000 --> 00:11:49.000]  深切覺得自己這麼懺悔
[00:11:49.000 --> 00:11:50.000]  因為我們不知不覺
[00:11:50.000 --> 00:11:52.000]  我們將標準定得很低
[00:11:52.000 --> 00:11:53.000]  弟兄姊妹你們知不知道
[00:11:53.000 --> 00:11:55.000]  今天我們最大的病是
[00:11:55.000 --> 00:11:57.000]  連標準在哪裡都不知道
[00:11:57.000 --> 00:11:58.000]  說到這些
[00:11:58.000 --> 00:12:00.000]  我忍不住要說一下我的學生
[00:12:00.000 --> 00:12:02.000]  因為是很直接的
[00:12:02.000 --> 00:12:05.000]  我昨天出來說周六崇的時候
[00:12:05.000 --> 00:12:06.000]  就是我們現在畢業生
[00:12:06.000 --> 00:12:08.000]  整個校園在拍照
[00:12:08.000 --> 00:12:13.000]  每年我都有很大的震撼性的感觸
[00:12:13.000 --> 00:12:15.000]  我昨天也一樣出來
[00:12:15.000 --> 00:12:18.000]  在他們的荷花池拍照的時候
[00:12:18.000 --> 00:12:21.000]  看到一個男同學畢業生
[00:12:21.000 --> 00:12:24.000]  穿著學士袍拍畢業照
[00:12:24.000 --> 00:12:27.000]  抱著一隻蜜蜂公仔
[00:12:27.000 --> 00:12:29.000]  然後咦這樣
[00:12:29.000 --> 00:12:31.000]  哇
[00:12:31.000 --> 00:12:32.000]  怎麼可以這樣
[00:12:32.000 --> 00:12:34.000]  我路走出來坐火車的時候
[00:12:34.000 --> 00:12:36.000]  我有很多反思
[00:12:36.000 --> 00:12:38.000]  為什麼他這麼幼稚
[00:12:38.000 --> 00:12:39.000]  後來我發覺嚴重的問題
[00:12:39.000 --> 00:12:40.000]  不是因為他幼稚
[00:12:40.000 --> 00:12:43.000]  而是他不知道自己幼稚
[00:12:43.000 --> 00:12:47.000]  他連自己仍然是大學畢業
[00:12:47.000 --> 00:12:51.000]  還保持十歲以下的天真爛漫
[00:12:51.000 --> 00:12:54.000]  是一種有問題有病的
[00:12:54.000 --> 00:12:55.000]  你知不知道
[00:12:55.000 --> 00:12:57.000]  我想起我如果大學的時候
[00:12:57.000 --> 00:12:58.000]  我畢業禮
[00:12:58.000 --> 00:12:59.000]  我做一個這樣的動作
[00:12:59.000 --> 00:13:01.000]  有人打電話報警
[00:13:01.000 --> 00:13:05.000]  你明不明白分別在哪裡
[00:13:05.000 --> 00:13:08.000]  嚴重性不是因為他幼稚
[00:13:08.000 --> 00:13:12.000]  嚴重是因為他連自己幼稚都不知道
[00:13:12.000 --> 00:13:14.000]  我們不要賴他們
[00:13:14.000 --> 00:13:16.000]  小朋友我們叫他們做
[00:13:16.000 --> 00:13:18.000]  是我們的父母都沒有給他們標準
[00:13:18.000 --> 00:13:19.000]  今天我們沒有標準
[00:13:19.000 --> 00:13:20.000]  你知不知道
[00:13:20.000 --> 00:13:22.000]  沒有標準我們就覺得不錯
[00:13:22.000 --> 00:13:24.000]  你將標準定在哪裡才行
[00:13:24.000 --> 00:13:28.000]  私人說我將標準定在神那裡
[00:13:28.000 --> 00:13:30.000]  看著神自己那種
[00:13:30.000 --> 00:13:35.000]  完全聖潔無瑕的要求的時候
[00:13:35.000 --> 00:13:39.000]  我怎麼可以覺得自己沒有所謂的好
[00:13:39.000 --> 00:13:41.000]  所以我自己很喜歡看一些圖文
[00:13:41.000 --> 00:13:43.000]  我自己就喜歡用這本
[00:13:43.000 --> 00:13:45.000]  我不是特別一定要介紹這本
[00:13:45.000 --> 00:13:47.000]  不過我自己私討日新
[00:13:47.000 --> 00:13:48.000]  我自己很喜歡
[00:13:48.000 --> 00:13:49.000]  我每天都看一段圖文
[00:13:49.000 --> 00:13:50.000]  為什麼
[00:13:50.000 --> 00:13:51.000]  因為這些偉大的神學家
[00:13:51.000 --> 00:13:52.000]  他們的心靈
[00:13:52.000 --> 00:13:54.000]  他們所看見的標準
[00:13:54.000 --> 00:13:58.000]  遠比我自己那麼膚淺來得多
[00:13:58.000 --> 00:14:00.000]  好像他很多認罪的圖文裡面
[00:14:00.000 --> 00:14:01.000]  他有些說話
[00:14:01.000 --> 00:14:02.000]  我讀了的時候很幫助我
[00:14:02.000 --> 00:14:05.000]  我希望你有機會增闊一點你的心動
[00:14:05.000 --> 00:14:07.000]  不要每晚都說那幾句
[00:14:07.000 --> 00:14:09.000]  很含糊的
[00:14:09.000 --> 00:14:11.000]  其實今天我又發脾氣
[00:14:11.000 --> 00:14:12.000]  真是不好意思
[00:14:12.000 --> 00:14:13.000]  對不起 阿們
[00:14:13.000 --> 00:14:14.000]  那就算了
[00:14:14.000 --> 00:14:16.000]  祈禱哪有那麼輕鬆的
[00:14:16.000 --> 00:14:17.000]  你看圖文裡面
[00:14:17.000 --> 00:14:18.000]  他說我今晚在你面前
[00:14:18.000 --> 00:14:22.000]  來承認我種種的過失
[00:14:22.000 --> 00:14:25.000]  因為我覺得我憂傷痛悔的心
[00:14:25.000 --> 00:14:27.000]  不能夠不在你面前
[00:14:27.000 --> 00:14:29.000]  來祈求你的赦免
[00:14:29.000 --> 00:14:31.000]  然後他就列出一大堆
[00:14:31.000 --> 00:14:33.000]  其中一些的部分
[00:14:33.000 --> 00:14:34.000]  可能你從來沒有在你的
[00:14:34.000 --> 00:14:36.000]  祈禱的赦免求赦免裡面
[00:14:36.000 --> 00:14:38.000]  沒有想過這些的東西
[00:14:38.000 --> 00:14:40.000]  但這些其實是每天都發生在你身上
[00:14:40.000 --> 00:14:41.000]  他說什麼
[00:14:41.000 --> 00:14:43.000]  他說我曾經向你
[00:14:43.000 --> 00:14:48.000]  我懺悔因為我曾經有懶惰的罪
[00:14:48.000 --> 00:14:51.000]  你試過懶惰認罪了沒有
[00:14:51.000 --> 00:14:52.000]  沒有
[00:14:52.000 --> 00:14:53.000]  我知道你很勤力
[00:14:53.000 --> 00:14:55.000]  不過那些是對你有利的就勤力
[00:14:55.000 --> 00:14:57.000]  讀聖經就懶惰
[00:14:57.000 --> 00:14:58.000]  靈修就懶惰
[00:14:58.000 --> 00:14:59.000]  祈禱就懶惰
[00:14:59.000 --> 00:15:01.000]  侍奉就懶惰
[00:15:01.000 --> 00:15:02.000]  帶人上耶穌就懶惰
[00:15:02.000 --> 00:15:04.000]  你有沒有為了這些在人面前
[00:15:04.000 --> 00:15:08.000]  覺得你自己是很得罪神自己呢
[00:15:08.000 --> 00:15:10.000]  他就說我向你懺悔
[00:15:10.000 --> 00:15:12.000]  因為我為著這些一切
