
[00:00:00.000 --> 00:00:04.200]  我請大家先翻開聖經的詩篇二十四篇
[00:05:36.200 --> 00:05:38.600]  很多街坊就說你不害怕嗎
[00:05:38.600 --> 00:05:39.400]  她說不害怕
[00:05:39.400 --> 00:05:40.800]  主耶穌和我們一起
[00:05:40.800 --> 00:05:44.000]  哪裡都這麼安全
[00:05:44.000 --> 00:05:45.200]  當然在那段時間
[00:05:45.200 --> 00:05:49.200]  很多轟炸的聲音在耳邊不斷響動
[00:05:49.200 --> 00:05:50.800]  後來經過一段時間之後
[00:05:50.800 --> 00:05:55.600]  有一次突然間一班在香港的軍人
[00:05:55.600 --> 00:06:00.200]  他們就突然間說要上去天台檢查
[00:06:00.200 --> 00:06:02.400]  他們不知道是不是在上面有些直升機
[00:06:02.400 --> 00:06:05.600]  觀察到天台有些特別的東西
[00:06:05.600 --> 00:06:07.400]  後來發現原來在天台
[00:06:07.400 --> 00:06:11.800]  有一個沒有爆出來的炸彈
[00:06:11.800 --> 00:06:14.000]  落在天台上面
[00:06:14.000 --> 00:06:18.400]  他們就小心翼翼把炸彈移走了
[00:06:18.400 --> 00:06:21.400]  街坊就說 哇 神真的保守你了
[00:06:21.400 --> 00:06:22.800]  如果在天台爆炸
[00:06:22.800 --> 00:06:24.600]  你是第一個遭殃的
[00:06:24.600 --> 00:06:26.800]  竟然那個炸彈沒有爆出來
[00:06:26.800 --> 00:06:31.000]  就原本不動的保留在天台
[00:06:31.000 --> 00:06:32.200]  這位牧師就說
[00:06:32.200 --> 00:06:34.800]  我們在那個時候開始明白
[00:06:34.800 --> 00:06:37.200]  神的保守是真實的
[00:06:37.200 --> 00:06:39.000]  在我們意想不到的時候
[00:06:39.000 --> 00:06:40.600]  神給我們的看顧
[00:06:40.600 --> 00:06:45.800]  而媽媽就教我們上上去信靠這位上帝
[00:06:45.800 --> 00:06:47.000]  各位電影姊妹
[00:06:47.000 --> 00:06:48.600]  我們有些時候會多些思想
[00:06:48.600 --> 00:06:51.000]  主耶穌是救贖主
[00:06:51.000 --> 00:06:53.400]  但同時祂是君王
[00:06:53.400 --> 00:06:56.800]  意味著祂掌管萬事
[00:06:56.800 --> 00:06:59.800]  是不是你能夠去信靠祂呢?
[00:06:59.800 --> 00:07:02.200]  我們常常說 耶穌是王 耶穌是王
[00:07:02.200 --> 00:07:03.400]  有些什麼事情的時候
[00:07:03.400 --> 00:07:05.600]  我們就會很驚慌
[00:07:05.600 --> 00:07:07.400]  因此聖經告訴我們
[00:07:07.400 --> 00:07:11.800]  你再看看剛才的聖經
[00:07:11.800 --> 00:07:15.000]  第九節
[00:07:15.000 --> 00:07:16.400]  「眾城門那
[00:07:16.400 --> 00:07:18.400]  你們要抬起頭來」
[00:07:18.400 --> 00:07:21.000]  意思是我們不需要害怕
[00:07:21.000 --> 00:07:22.400]  不需要驚慌
[00:07:22.400 --> 00:07:24.400]  抬起頭來
[00:07:24.400 --> 00:07:25.600]  「永久的門戶
[00:07:25.600 --> 00:07:27.400]  你們把頭抬起
[00:07:27.400 --> 00:07:31.000]  那榮耀的王將要進來」
[00:07:31.000 --> 00:07:32.800]  這裡所說的城門
[00:07:32.800 --> 00:07:37.200]  也是代表著當時很多看守著
[00:07:37.200 --> 00:07:40.800]  在聖殿門口的一些看門的人
[00:07:40.800 --> 00:07:45.000]  或者說是販子一般的當時以色列人
[00:07:45.000 --> 00:07:46.400]  抬起頭來不需要害怕
[00:07:46.400 --> 00:07:49.000]  因為祂的確是君王
[00:07:49.000 --> 00:07:50.200]  祂是天地的主
[00:07:50.200 --> 00:07:51.400]  不要害怕
[00:07:51.400 --> 00:07:53.400]  一直仰望祂
[00:07:53.400 --> 00:07:57.400]  祂帶著能力進入我們當中
[00:07:57.400 --> 00:07:59.000]  正因為祂是君王
[00:07:59.000 --> 00:08:02.200]  我們理當聽從祂的吩咐
[00:08:02.200 --> 00:08:04.800]  去聽從祂的指示
[00:08:04.800 --> 00:08:05.800]  大家或許都記得
[00:08:05.800 --> 00:08:08.800]  我們中國人有些皇帝
[00:08:08.800 --> 00:08:11.600]  當他們要說一句話
[00:08:11.600 --> 00:08:13.400]  頒一道的命令
[00:08:13.400 --> 00:08:17.000]  有些官員就拿著一份什麼的
[00:08:17.000 --> 00:08:18.200]  聖旨
[00:08:18.200 --> 00:08:20.200]  所以我們小時候玩遊戲
[00:08:20.200 --> 00:08:21.200]  拿著一張小紙就說
[00:08:21.200 --> 00:08:24.400]  「聖旨到 跪低」
[00:08:24.400 --> 00:08:27.000]  在假扮聖旨
[00:08:27.000 --> 00:08:28.400]  但是連地上的君王
[00:08:28.400 --> 00:08:32.200]  都認為他們所傳的命令是聖旨
[00:08:32.200 --> 00:08:34.800]  何況天地的主宰
[00:08:34.800 --> 00:08:37.400]  萬王之王所說的話
[00:08:37.400 --> 00:08:41.000]  我們豈不是應該去聽從
[00:08:41.000 --> 00:08:41.800]  聖經說
[00:08:41.800 --> 00:08:43.600]  「臣以風為使者
[00:08:43.600 --> 00:08:45.400]  以火焰為毒液」
[00:08:45.400 --> 00:08:48.600]  連風和海都聽從祂的吩咐
[00:08:48.600 --> 00:08:50.400]  大大的指示
[00:08:50.400 --> 00:08:54.000]  我們豈不是都應該聽從祂的吩咐
[00:08:54.000 --> 00:08:56.800]  如果你真的知道耶穌是王
[00:08:56.800 --> 00:08:59.400]  你就會信靠祂
[00:08:59.400 --> 00:09:02.000]  你會聽從祂
[00:09:02.000 --> 00:09:04.000]  因此「抬起頭來
[00:09:04.000 --> 00:09:07.400]  榮耀的王將要進來」
[00:09:07.400 --> 00:09:11.000]  因此我們再看聖經的《馬太福音》第21章
[00:09:11.000 --> 00:09:13.000]  《淵源經文》所講述的
[00:09:13.000 --> 00:09:16.200]  耶穌基督真是進入耶路撒冷
[00:09:16.200 --> 00:09:24.600]  在21章的第一節
[00:09:24.600 --> 00:09:26.600]  聖經提到主耶穌來到耶路撒冷
[00:09:26.600 --> 00:09:28.400]  將要進入的時候
[00:09:28.400 --> 00:09:31.000]  就打發門徒找了一隻叫盧驅子
[00:09:31.000 --> 00:09:34.000]  來進入聖城
[00:09:34.000 --> 00:09:35.400]  因此我們看到
[00:09:35.400 --> 00:09:37.400]  耶穌基督不僅是君王
[00:09:37.400 --> 00:09:40.200]  祂是溫柔的君王
[00:09:40.200 --> 00:09:43.600]  大家先看第五節
[00:09:43.600 --> 00:09:45.600]  「要對石安的居民說
[00:09:45.600 --> 00:09:48.200]  看那你的王來到你這裡
[00:09:48.200 --> 00:09:49.800]  是溫柔的
[00:09:49.800 --> 00:09:51.200]  有騎著盧
[00:09:51.200 --> 00:09:54.600]  就是騎著盧驅子」
[00:09:54.600 --> 00:09:57.000]  當時有些君王出巡的時候
[00:09:57.000 --> 00:09:59.400]  會是怎樣呢?
[00:09:59.400 --> 00:10:02.200]  很多侍從在前面開道
[00:10:02.200 --> 00:10:05.400]  很多軍人騎著高頭進馬
[00:10:05.400 --> 00:10:07.600]  在前面叱咳
[00:10:07.600 --> 00:10:09.400]  叫群眾散開
[00:10:09.400 --> 00:10:11.200]  帶著彩色旗幟
[00:10:11.200 --> 00:10:14.400]  然後君王在後面出現
[00:10:14.400 --> 00:10:15.800]  但主耶穌來到的時候
[00:10:15.800 --> 00:10:18.400]  沒有軍兵在前面開路
[00:10:18.400 --> 00:10:20.600]  祂沒有騎著高頭進馬
[00:10:20.600 --> 00:10:22.200]  祂騎著什麼?
[00:10:22.200 --> 00:10:24.600]  一隻小的盧驅
[00:10:24.600 --> 00:10:27.400]  一隻從沒有人坐過的盧驅
[00:10:27.400 --> 00:10:29.600]  祂就進入耶路撒冷
[00:10:29.600 --> 00:10:32.400]  因此為君王祂選擇
[00:10:32.400 --> 00:10:35.200]  一種謙卑的形象
[00:10:35.200 --> 00:10:38.400]  清楚表達出祂那種生命的溫柔
[00:10:38.400 --> 00:10:41.200]  來進入耶路撒冷地方
[00:10:41.200 --> 00:10:42.000]  大家在這個時候
[00:10:42.000 --> 00:10:44.200]  你嘗試看一看前面的聖經
[00:10:44.200 --> 00:10:46.200]  前面撒加利亞書
[00:10:46.200 --> 00:10:49.000]  舊約的撒加利亞書
[00:10:49.000 --> 00:10:50.800]  同樣講出這件事情
[00:10:50.800 --> 00:10:58.200]  是1058頁第九章
[00:10:58.200 --> 00:11:03.600]  1058頁舊約的撒加利亞書
[00:11:03.600 --> 00:11:05.600]  第九章第九節
[00:11:05.600 --> 00:11:07.400]  亦是馬太方所引用的
[00:11:07.400 --> 00:11:15.000]  舊約的經文
[00:11:15.000 --> 00:11:18.600]  在第九章第九節
[00:11:18.600 --> 00:11:21.800]  石安的文雅應當大大的喜樂
[00:11:21.800 --> 00:11:24.800]  耶路撒冷的文雅應當歡呼
[00:11:24.800 --> 00:11:27.600]  看那你的王來到你這裏
[00:11:27.600 --> 00:11:28.400]  大家留心
[00:11:28.400 --> 00:11:32.200]  你的王來到你這裏
[00:11:32.200 --> 00:11:33.800]  他是公義的
[00:11:33.800 --> 00:11:35.800]  並且施行拯救
[00:11:35.800 --> 00:11:38.200]  謙謙和和地騎著盧
[00:11:38.200 --> 00:11:41.400]  就是騎著盧的驅子
[00:11:41.400 --> 00:11:42.800]  施行拯救
[00:11:42.800 --> 00:11:44.000]  和是公義的上帝
[00:11:44.000 --> 00:11:45.200]  因此你記得
[00:11:45.200 --> 00:11:46.800]  當一班以色列人
[00:11:46.800 --> 00:11:49.600]  歡迎耶穌的時候他們說什麼
[00:11:49.600 --> 00:11:52.000]  他們用什麼讚美的說話
[00:11:52.000 --> 00:11:53.000]  和撒勒
[00:11:53.000 --> 00:11:53.600]  和撒勒
[00:11:53.600 --> 00:11:55.600]  大家知道和撒勒的意思
[00:11:55.600 --> 00:11:57.400]  和撒勒的意思就是說
[00:11:57.400 --> 00:12:00.000]  求得拯救
[00:12:00.000 --> 00:12:02.600]  亦都表示一種讚美的意思
[00:12:02.600 --> 00:12:03.600]  在讚美神
[00:12:03.600 --> 00:12:05.400]  祂赐下拯救
[00:12:05.400 --> 00:12:08.000]  祂施行拯救
[00:12:08.000 --> 00:12:09.400]  祂進入聖城裏面
[00:12:09.400 --> 00:12:11.600]  祂雖然面對著十字架
[00:12:11.600 --> 00:12:14.400]  但是祂要成就的是拯救
[00:12:14.400 --> 00:12:15.800]  祂是公義的
[00:12:15.800 --> 00:12:17.000]  祂是信實的
[00:12:17.000 --> 00:12:19.600]  要將拯救賜給我們
[00:12:19.600 --> 00:12:20.600]  不單止這樣
[00:12:20.600 --> 00:12:25.600]  祂謙謙和和地來到耶路撒冷的地方
[00:12:25.600 --> 00:12:27.200]  什麼叫做溫柔
[00:12:27.200 --> 00:12:29.400]  什麼叫做謙和呢
[00:12:29.400 --> 00:12:31.200]  現代人以為溫柔
[00:12:31.200 --> 00:12:33.400]  祂說話細細聲聲
[00:12:33.400 --> 00:12:34.200]  沒什麼立場
[00:12:34.200 --> 00:12:34.800]  沒什麼主見
[00:12:34.800 --> 00:12:37.800]  很溫柔
[00:12:37.800 --> 00:12:39.400]  真正的溫柔
[00:12:39.400 --> 00:12:41.600]  不是說話細聲
[00:12:41.600 --> 00:12:42.800]  而是祂的生命裏面
[00:12:42.800 --> 00:12:47.400]  充滿著憐憫和慈愛
[00:12:47.400 --> 00:12:49.000]  一個中學裏面
[00:12:49.000 --> 00:12:51.000]  一個小學裏面
[00:12:51.000 --> 00:12:51.800]  一個小孩子
[00:12:51.800 --> 00:12:53.400]  剛剛小學一年級
[00:12:53.400 --> 00:12:56.800]  好像都不太懂得走路
[00:12:56.800 --> 00:12:58.600]  回到學校的時候
[00:12:58.600 --> 00:13:01.600]  腳發覺鞋帶沒有綁好
[00:13:01.600 --> 00:13:03.600]  跌來跌去
[00:13:03.600 --> 00:13:06.000]  校長走過來看到這樣的情況
[00:13:06.000 --> 00:13:09.400]  小朋友快點綁回鞋帶吧
[00:13:09.400 --> 00:13:13.000]  小朋友就抬起腳
[00:13:13.000 --> 00:13:16.200]  好像家裏習慣了被媽媽綁鞋帶
[00:13:16.200 --> 00:13:18.800]  又對著校長
[00:13:18.800 --> 00:13:20.400]  校長笑一笑
[00:13:20.400 --> 00:13:21.800]  他就蹲下
[00:13:21.800 --> 00:13:26.200]  甚至跪下幫他綁鞋帶
[00:13:26.200 --> 00:13:28.800]  這是溫柔
[00:13:28.800 --> 00:13:31.400]  是將自己的權威放下
[00:13:31.400 --> 00:13:34.400]  去服侍別人
[00:13:34.400 --> 00:13:35.800]  主耶穌的溫柔
[00:13:35.800 --> 00:13:38.400]  是表現出祂自己內心
[00:13:38.400 --> 00:13:40.600]  很願意將他一切的權勢
[00:13:40.600 --> 00:13:44.000]  大家記得我們說祂是君王
[00:13:44.000 --> 00:13:46.400]  但是祂放下這個身份
[00:13:46.400 --> 00:13:49.200]  祂要為我們死
[00:13:49.200 --> 00:13:50.800]  然後當門徒洗腳的時候
[00:13:50.800 --> 00:13:52.600]  不單洗腳那麼簡單
[00:13:52.600 --> 00:13:55.600]  正是象徵祂將要釘十字架
[00:13:55.600 --> 00:13:58.200]  去放下自己的生命
[00:13:58.200 --> 00:14:01.200]  來清洗我們的罪
[00:14:01.200 --> 00:14:02.800]  祂是溫柔的
[00:14:02.800 --> 00:14:04.000]  祂是王
[00:14:04.000 --> 00:14:05.800]  但是祂是溫柔的
[00:14:05.800 --> 00:14:09.200]  祂帶給我們奇妙的保守
[00:14:09.200 --> 00:14:10.000]  不單止這樣
[00:14:10.000 --> 00:14:11.200]  聖經說到
[00:14:11.200 --> 00:14:15.400]  祂是另一位叫我們詫異的
[00:14:15.400 --> 00:14:16.600]  大家再看回聖經
[00:14:16.600 --> 00:14:23.800]  我們剛才看的《馬太福音》二十一章
[00:14:23.800 --> 00:14:26.200]  《馬太福音》第二十一章
[00:14:26.200 --> 00:14:27.200]  當時很多人出來
[00:14:27.200 --> 00:14:32.600]  來歡迎耶穌在第六節說
[00:14:32.600 --> 00:14:36.000]  門徒就照耶穌所吩咐的去行
[00:14:36.000 --> 00:14:38.000]  牽要牢和牢驅來
[00:14:38.000 --> 00:14:39.800]  把自己的衣服搭在上面
[00:14:39.800 --> 00:14:41.600]  耶穌就騎上
[00:14:41.600 --> 00:14:45.000]  眾人多半把衣服鋪在路上
[00:14:45.000 --> 00:14:47.800]  也是象徵一種對君王
[00:14:47.800 --> 00:14:49.800]  對一些貴族的人
[00:14:49.800 --> 00:14:52.200]  一種尊崇的表達
[00:14:52.200 --> 00:14:54.200]  將衣服鋪在路上
[00:14:54.200 --> 00:14:57.400]  有人就將一些樹枝撼下來鋪在路上
[00:14:57.400 --> 00:15:00.600]  前行後隨的人就喊著說
[00:15:00.600 --> 00:15:02.600]  「和撒勒歸於大衛的子孫
[00:15:02.600 --> 00:15:06.000]  奉主名來的是應當稱頌的」
[00:15:06.000 --> 00:15:09.200]  一邊讚美一邊歡呼
[00:15:09.200 --> 00:15:10.000]  大家都會知道
[00:15:10.000 --> 00:15:12.200]  當時當主耶穌進入耶路撒冷之前
[00:15:12.200 --> 00:15:13.800]  發生了一件事情
[00:15:13.800 --> 00:15:14.600]  在聖經記載
[00:15:14.600 --> 00:15:18.000]  就是當時祂醫好了拉撒路
[00:15:18.000 --> 00:15:19.400]  拉撒路死了
[00:15:19.400 --> 00:15:22.600]  耶穌叫拉撒路從死裡復活過來
[00:15:22.600 --> 00:15:28.800]  因此很多的群眾就周圍通告各人
[00:15:28.800 --> 00:15:32.600]  說耶穌已經復活了一個死去的人
[00:15:32.600 --> 00:15:34.600]  因此很多人就走出來
[00:15:34.600 --> 00:15:37.200]  他們就很想見到耶穌
[00:15:37.200 --> 00:15:40.200]  他們很想一睹耶穌的風貌
[00:15:40.200 --> 00:15:45.000]  他們認為耶穌會來做他們民族的君王
[00:15:45.000 --> 00:15:48.200]  將羅馬人趕逐出去
[00:15:48.200 --> 00:15:49.600]  因此他們很歡喜
[00:15:49.600 --> 00:15:52.000]  走出來就會讚美
[00:15:52.000 --> 00:15:54.600]  當然一班門徒他們有不同的感受
[00:15:54.600 --> 00:15:59.800]  剛才說到他們見到耶穌過去曾經行的神蹟
[00:15:59.800 --> 00:16:01.800]  他們心裡就充滿著感恩
[00:16:01.800 --> 00:16:03.400]  就讚美神
[00:16:03.400 --> 00:16:05.600]  當時有法利塞人就告訴耶穌
[00:16:05.600 --> 00:16:08.400]  你叫你的門徒閉口吧
[00:16:08.400 --> 00:16:11.200]  耶穌怎麼說
[00:16:11.200 --> 00:16:12.200]  記不記得
[00:16:12.200 --> 00:16:13.600]  耶穌就說
[00:16:13.600 --> 00:16:17.000]  如果他們今天閉口不讚美神
[00:16:17.000 --> 00:16:20.400]  地上的石頭都要開口讚美
[00:16:20.400 --> 00:16:23.200]  因為這位上帝的確奇妙
[00:16:23.200 --> 00:16:25.400]  因此當時無論帶著什麼動機
[00:16:25.400 --> 00:16:28.000]  他們全部人湧出來就讚美神
[00:16:28.000 --> 00:16:29.800]  就高舉神
[00:16:29.800 --> 00:16:33.200]  但同一群的人後來的表現很不同
[00:16:33.200 --> 00:16:37.600]  我請大家一起去聖經的後面的27章
[00:16:37.600 --> 00:16:44.000]  馬太福音27章
[00:16:44.000 --> 00:16:50.000]  在23節
[00:16:50.000 --> 00:16:51.400]  27章23節
[00:16:51.400 --> 00:16:54.400]  當時比拉多正在審判耶穌
[00:16:54.400 --> 00:16:57.000]  他承認耶穌沒有什麼犯罪
[00:16:57.000 --> 00:16:59.000]  預備釋放他
[00:16:59.000 --> 00:17:01.200]  第23節
[00:17:01.200 --> 00:17:02.600]  秦輔說為什麼呢
[00:17:02.600 --> 00:17:05.200]  他做了什麼惡事呢
[00:17:05.200 --> 00:17:08.000]  他們就是當時的群眾
[00:17:08.000 --> 00:17:09.800]  便極力地喊著說
[00:17:09.800 --> 00:17:11.000]  喊什麼
[00:17:11.000 --> 00:17:14.200]  把他釘十字架
[00:17:14.200 --> 00:17:15.400]  因為這個緣故
[00:17:15.400 --> 00:17:17.200]  比拉多就遷就群眾
[00:17:17.200 --> 00:17:21.600]  就釘耶穌上十字架
[00:17:21.600 --> 00:17:23.800]  是基於群眾的壓力
[00:17:23.800 --> 00:17:26.400]  耶穌被釘十字架
[00:17:26.400 --> 00:17:28.200]  但你記得同一群人
[00:17:28.200 --> 00:17:31.000]  之前幾天還在城門口
[00:17:31.000 --> 00:17:34.000]  和撒勒和撒勒歸於大衛的子孫
[00:17:34.000 --> 00:17:36.000]  但這個時候他們說什麼
[00:17:36.000 --> 00:17:37.600]  釘他十字架
[00:17:37.600 --> 00:17:41.000]  釘他十字架
[00:17:41.000 --> 00:17:44.000]  你會看到人心那種變化
[00:17:44.000 --> 00:17:45.800]  會變心的
[00:17:45.800 --> 00:17:47.200]  之前擁戴耶穌
[00:17:47.200 --> 00:17:51.000]  但今天是要釘耶穌上十字架
[00:17:51.000 --> 00:17:53.400]  人的心是會變心
[00:17:53.400 --> 00:17:56.000]  是會轉變的
[00:17:56.000 --> 00:17:57.400]  雖然是這樣
[00:17:57.400 --> 00:17:59.200]  但我們見到我們的主耶穌
[00:17:59.200 --> 00:18:01.600]  他那種溫柔沒有改變
[00:18:01.600 --> 00:18:04.800]  他仍然愛耶路撒冷的人群
[00:18:04.800 --> 00:18:05.600]  所以你會見到
[00:18:05.600 --> 00:18:07.800]  當主耶穌進入耶路撒冷之前
[00:18:07.800 --> 00:18:09.800]  他就心裏面很深深地
[00:18:09.800 --> 00:18:12.800]  為他們哀哭
