
[00:00:00.000 --> 00:00:03.800]  我會用三次講道的時間
[00:02:24.200 --> 00:02:29.200]  大家最熟悉的就是第22節和第23節
[00:02:29.200 --> 00:02:32.200]  那裏說到有九個聖靈所結的果子
[00:02:32.200 --> 00:02:33.200]  很美麗的
[00:02:33.200 --> 00:02:34.200]  我們作為基督徒
[00:02:34.200 --> 00:02:37.200]  我們自己都嚮往這些美德
[00:02:37.200 --> 00:02:39.200]  這九樣的美德
[00:02:39.200 --> 00:02:41.200]  不過我曾經提過
[00:02:41.200 --> 00:02:42.200]  今天我要再說一次
[00:02:42.200 --> 00:02:45.200]  我們千萬不要忘記聖經
[00:02:45.200 --> 00:02:50.200]  神自己特意將一個對比放在我們面前
[00:02:50.200 --> 00:02:53.200]  最美麗的美德就好像一個三文治
[00:02:53.200 --> 00:02:56.200]  之前那段聖經和之後那段聖經
[00:02:56.200 --> 00:03:00.200]  都說了一個剛剛相反的強烈的對比
[00:03:00.200 --> 00:03:01.200]  聖經說得很明白
[00:03:01.200 --> 00:03:04.200]  他說我們這些聖靈所結的果子這麼美麗
[00:03:04.200 --> 00:03:13.200]  是因為我們要將這些果子和肉體的絲肉對立起來
[00:03:13.200 --> 00:03:15.200]  肉體的絲肉
[00:03:15.200 --> 00:03:17.200]  我曾經和大家讀過
[00:03:17.200 --> 00:03:19.200]  剛才我們讀的時候你們都會留意
[00:03:19.200 --> 00:03:21.200]  數了很多很多的內容
[00:03:21.200 --> 00:03:22.200]  肉體的事
[00:03:22.200 --> 00:03:25.200]  包括了淫亂互惠等等
[00:03:25.200 --> 00:03:27.200]  不過讀到中間的時候
[00:03:27.200 --> 00:03:30.200]  你會發覺也都包括了仇恨
[00:03:30.200 --> 00:03:32.200]  憎恨
[00:03:32.200 --> 00:03:33.200]  忌恨
[00:03:33.200 --> 00:03:34.200]  憤怒
[00:03:34.200 --> 00:03:36.200]  這些的東西
[00:03:36.200 --> 00:03:38.200]  就是說這些的表現
[00:03:38.200 --> 00:03:44.200]  仍然成為我們和聖靈的生活對立的地方
[00:03:44.200 --> 00:03:52.200]  我們已經不要再說今天是關於肉體這些的錯誤
[00:03:52.200 --> 00:03:56.200]  但是我們一定要從一個正面的去建立
[00:03:56.200 --> 00:03:58.200]  一些和它抗衡的美德
[00:03:58.200 --> 00:04:03.200]  當然這九個聖靈所結的果子
[00:04:03.200 --> 00:04:05.200]  也都不是今天我們能夠說得完
[00:04:05.200 --> 00:04:09.200]  所以我特別在當中選了四個
[00:04:09.200 --> 00:04:11.200]  等一下講下去你們會看到
[00:04:11.200 --> 00:04:15.200]  特別是和憤怒
[00:04:15.200 --> 00:04:17.200]  怒氣
[00:04:17.200 --> 00:04:19.200]  對立抗衡的美德
[00:04:19.200 --> 00:04:21.200]  這四樣我選了出來
[00:04:21.200 --> 00:04:23.200]  和大家一起來思想的
[00:04:23.200 --> 00:04:25.200]  就是忍耐
[00:04:25.200 --> 00:04:27.200]  節制
[00:04:27.200 --> 00:04:28.200]  恩慈
[00:04:28.200 --> 00:04:29.200]  和溫柔
[00:04:29.200 --> 00:04:31.200]  這四樣的美德
[00:04:31.200 --> 00:04:33.200]  這四樣美德
[00:04:33.200 --> 00:04:35.200]  當我們講下去的時候
[00:04:35.200 --> 00:04:37.200]  你會發覺如果我們建立這四樣的美德
[00:04:37.200 --> 00:04:40.200]  就能夠讓我們在這個末世
[00:04:40.200 --> 00:04:42.200]  在我們這樣的挑戰底下
[00:04:42.200 --> 00:04:44.200]  去抗衡我們怒氣
[00:04:44.200 --> 00:04:47.200]  而可以成就神的義
[00:04:47.200 --> 00:04:52.200]  這個就成為我們今天最後一次的總結
[00:04:52.200 --> 00:04:55.200]  從一個正面的角度去建立這些的美德
[00:04:55.200 --> 00:05:00.200]  當我們思想這四個的屬靈的美德的時候
[00:05:00.200 --> 00:05:04.200]  我想今天和大家一起思想
[00:05:04.200 --> 00:05:05.200]  不難記的
[00:05:05.200 --> 00:05:06.200]  希望我們能夠記得
[00:05:06.200 --> 00:05:08.200]  而且我真的很想
[00:05:08.200 --> 00:05:09.200]  我也提醒我自己
[00:05:09.200 --> 00:05:11.200]  今天我們大家一起來去看神的話
[00:05:11.200 --> 00:05:13.200]  不是我講道給你們聽
[00:05:13.200 --> 00:05:15.200]  不是我教訓你們
[00:05:15.200 --> 00:05:18.200]  今天我們每一個人都要用神的話去教訓自己
[00:05:18.200 --> 00:05:20.200]  去要求自己
[00:05:20.200 --> 00:05:22.200]  我們不單單知道聖經怎麼說
[00:05:22.200 --> 00:05:24.200]  讓這些聖經的話
[00:05:24.200 --> 00:05:27.200]  成為你不斷對自己的挑戰
[00:05:27.200 --> 00:05:28.200]  我也是這樣
[00:05:28.200 --> 00:05:31.200]  我和你一起來走這條路
[00:05:31.200 --> 00:05:32.200]  這兩個部分
[00:05:32.200 --> 00:05:35.200]  第一部分我們先回到神那裡
[00:05:35.200 --> 00:05:38.200]  為什麼我們要這樣說呢
[00:05:38.200 --> 00:05:40.200]  因為原來呢
[00:05:40.200 --> 00:05:44.200]  當我們去深入去看這幾個的美德的時候
[00:05:44.200 --> 00:05:47.200]  當然這幾個美德就是聖經裡面說到
[00:05:47.200 --> 00:05:50.200]  我們基督徒應有的美德的描述
[00:05:50.200 --> 00:05:51.200]  不過其實呢
[00:05:51.200 --> 00:05:54.200]  這四個的美德裡面呢
[00:05:54.200 --> 00:05:56.200]  如果你看回原文
[00:05:56.200 --> 00:06:00.200]  就是說原來希伯來文和希臘文的時候
[00:06:00.200 --> 00:06:02.200]  當時的讀者
[00:06:02.200 --> 00:06:06.200]  我希望我們一起去回他那時候的感覺
[00:06:06.200 --> 00:06:07.200]  一讀到的時候
[00:06:07.200 --> 00:06:08.200]  如果他是猶太人的話
[00:06:08.200 --> 00:06:10.200]  他立刻會發覺一個很特別的
[00:06:10.200 --> 00:06:12.200]  很敏銳的一個反應
[00:06:12.200 --> 00:06:14.200]  一個的發現
[00:06:14.200 --> 00:06:15.200]  就是呢
[00:06:15.200 --> 00:06:17.200]  這些美德
[00:06:17.200 --> 00:06:20.200]  其實是在描述神自己的美德
[00:06:20.200 --> 00:06:21.200]  神的性格
[00:06:21.200 --> 00:06:22.200]  就是說
[00:06:22.200 --> 00:06:25.200]  這些美德是我們需要學習的
[00:06:25.200 --> 00:06:29.200]  但是原來神祂自己就是有這樣的性格
[00:06:29.200 --> 00:06:32.200]  所以我們第一個需要回到神那裡
[00:06:32.200 --> 00:06:35.200]  看看祂這些美德有什麼特別
[00:06:35.200 --> 00:06:37.200]  然後我們在那裡學
[00:06:37.200 --> 00:06:38.200]  我們學神好不好
[00:06:38.200 --> 00:06:39.200]  學孝神
[00:06:39.200 --> 00:06:41.200]  我曾經和大家說過
[00:06:41.200 --> 00:06:42.200]  有些事情呢
[00:06:42.200 --> 00:06:45.200]  我們不要這麼容易以為我們和神一樣
[00:06:45.200 --> 00:06:48.200]  就是剛好相反那裡就是那些怒氣
[00:06:48.200 --> 00:06:50.200]  我和大家提過
[00:06:50.200 --> 00:06:52.200]  我們很多時候我們會有傾向
[00:06:52.200 --> 00:06:53.200]  有些時候呢
[00:06:53.200 --> 00:06:55.200]  我們說神都發意怒了
[00:06:55.200 --> 00:06:57.200]  所以我看不過眼就生氣
[00:06:57.200 --> 00:06:58.200]  有什麼不行
[00:06:58.200 --> 00:06:59.200]  他都行
[00:06:59.200 --> 00:07:00.200]  我就行
[00:07:00.200 --> 00:07:01.200]  我和大家說過
[00:07:01.200 --> 00:07:02.200]  你很小心地做
[00:07:02.200 --> 00:07:04.200]  你不要這麼容易
[00:07:04.200 --> 00:07:05.200]  你以為神會發意怒
[00:07:05.200 --> 00:07:07.200]  你就可以和他一樣
[00:07:07.200 --> 00:07:08.200]  看東西看不過眼
[00:07:08.200 --> 00:07:09.200]  就一直生氣的時候
[00:07:09.200 --> 00:07:12.200]  不要這麼容易以為你可以扮演上帝
[00:07:12.200 --> 00:07:14.200]  神就可以發意怒
[00:07:14.200 --> 00:07:15.200]  對不起
[00:07:15.200 --> 00:07:16.200]  你就不行
[00:07:16.200 --> 00:07:18.200]  我和大家好像說話那樣說
[00:07:18.200 --> 00:07:19.200]  為什麼不行
[00:07:19.200 --> 00:07:20.200]  因為你不是神
[00:07:20.200 --> 00:07:22.200]  沒辦法
[00:07:22.200 --> 00:07:24.200]  你又不是神
[00:07:24.200 --> 00:07:25.200]  他可以
[00:07:25.200 --> 00:07:26.200]  你不行
[00:07:26.200 --> 00:07:28.200]  當然我和大家說
[00:07:28.200 --> 00:07:29.200]  我這樣說的時候
[00:07:29.200 --> 00:07:32.200]  好像比較諷刺的
[00:07:32.200 --> 00:07:35.200]  不是表面的意思
[00:07:35.200 --> 00:07:36.200]  當然了
[00:07:36.200 --> 00:07:37.200]  他是神的辦法
[00:07:37.200 --> 00:07:38.200]  我不給我
[00:07:38.200 --> 00:07:39.200]  他可以
[00:07:39.200 --> 00:07:40.200]  我不行
[00:07:40.200 --> 00:07:41.200]  不是
[00:07:41.200 --> 00:07:43.200]  我們說背後有一個很重要的原因
[00:07:43.200 --> 00:07:46.200]  因為神自己的看法
[00:07:46.200 --> 00:07:49.200]  是代表了最正確的
[00:07:49.200 --> 00:07:51.200]  最真正的真理
[00:07:51.200 --> 00:07:53.200]  神就是真理的代表
[00:07:53.200 --> 00:07:55.200]  所以
[00:07:55.200 --> 00:07:57.200]  當人去背誦
[00:07:57.200 --> 00:08:02.200]  他的計劃和他所決定的事情的時候
[00:08:02.200 --> 00:08:12.200]  我們是在破壞神自己最正確的措施和觀點
[00:08:12.200 --> 00:08:17.200]  所以我們得到的結果
[00:08:17.200 --> 00:08:21.200]  是我們在神的正確觀點上
[00:08:21.200 --> 00:08:23.200]  我們背誦的時候
[00:08:23.200 --> 00:08:27.200]  我們得到應有的懲罰和結果
[00:08:27.200 --> 00:08:29.200]  是理所當然的
[00:08:29.200 --> 00:08:31.200]  不是神自己發脾氣
[00:08:31.200 --> 00:08:33.200]  生我們氣
[00:08:33.200 --> 00:08:35.200]  因為我們不聽他的話這麼簡單
[00:08:35.200 --> 00:08:37.200]  因為那些是正確的
[00:08:37.200 --> 00:08:38.200]  他就是真理
[00:08:38.200 --> 00:08:40.200]  當人去拜偶像的時候
[00:08:40.200 --> 00:08:41.200]  不是神說
[00:08:41.200 --> 00:08:43.200]  為什麼你不拜我
[00:08:43.200 --> 00:08:45.200]  不是這麼小器
[00:08:45.200 --> 00:08:47.200]  是因為神自己就是真理
[00:08:47.200 --> 00:08:49.200]  你去轉移真理
[00:08:49.200 --> 00:08:50.200]  背誦真理
[00:08:50.200 --> 00:08:52.200]  拜偶像的時候
[00:08:52.200 --> 00:08:54.200]  你是破壞真理
[00:08:54.200 --> 00:08:55.200]  得到的結果
[00:08:55.200 --> 00:08:58.200]  你自己受到的損失和懲罰
[00:08:58.200 --> 00:09:00.200]  這是理所當然的
[00:09:00.200 --> 00:09:03.200]  這就是神發意怒的原因
[00:09:03.200 --> 00:09:05.200]  你不要以為你就可以
[00:09:05.200 --> 00:09:09.200]  不過我們今天回過頭來說
[00:09:09.200 --> 00:09:11.200]  另外一件事就是
[00:09:11.200 --> 00:09:13.200]  神自己這些美德
[00:09:13.200 --> 00:09:16.200]  正是成為我們學他的美德
[00:09:16.200 --> 00:09:22.200]  因為忍耐、節制、溫柔、恩慈
[00:09:22.200 --> 00:09:24.200]  是神自己的性格
[00:09:24.200 --> 00:09:26.200]  既然神都是這樣
[00:09:26.200 --> 00:09:30.200]  讓我們可以透過學到他這些性格
[00:09:30.200 --> 00:09:33.200]  可以自己顯出這種美德
[00:09:33.200 --> 00:09:34.200]  明白了嗎?
[00:09:34.200 --> 00:09:36.200]  那學到什麼呢?
[00:09:36.200 --> 00:09:37.200]  神有什麼特別呢?
[00:09:37.200 --> 00:09:39.200]  今天我們要深入一點看神
[00:09:39.200 --> 00:09:42.200]  在哪幾方面特別值得我們留意的地方
[00:09:42.200 --> 00:09:45.200]  我想指出特別在三方面
[00:09:45.200 --> 00:09:47.200]  三樣東西
[00:09:47.200 --> 00:09:51.200]  當我們深入了解神這些性格的時候
[00:09:51.200 --> 00:09:57.200]  原來和我們一直以為的想法有些不同
[00:09:57.200 --> 00:09:59.200]  就在那些裡面我們一起學
[00:09:59.200 --> 00:10:03.200]  哪三樣東西呢?
[00:10:03.200 --> 00:10:05.200]  我們回到聖經裡
[00:10:05.200 --> 00:10:10.200]  當時猶太人的讀者一讀到這些性格的時候
[00:10:10.200 --> 00:10:12.200]  他立刻想起神自己的性格
[00:10:12.200 --> 00:10:14.200]  為什麼呢?
[00:10:14.200 --> 00:10:18.200]  因為就算你熟悉舊約和新約
[00:10:18.200 --> 00:10:21.200]  你也會立刻有這樣的共鳴
[00:10:21.200 --> 00:10:24.200]  尤其當中有兩個用的字眼
[00:10:24.200 --> 00:10:26.200]  一個就是忍耐
[00:10:26.200 --> 00:10:28.200]  一個就是恩慈
[00:10:28.200 --> 00:10:30.200]  神的忍耐、恩慈
[00:10:30.200 --> 00:10:33.200]  其實是我們應該很熟悉的
[00:10:33.200 --> 00:10:36.200]  因為舊約裡面巴下十次
[00:10:36.200 --> 00:10:38.200]  就好像一個公式
[00:10:38.200 --> 00:10:41.200]  你留意舊約裡面
[00:10:41.200 --> 00:10:45.200]  很多次神親自宣佈自己的性格
[00:10:45.200 --> 00:10:47.200]  神說你想知道我是怎樣的神
[00:10:47.200 --> 00:10:49.200]  我宣佈給你聽
[00:10:49.200 --> 00:10:51.200]  大家記得第一次就是在曠野
[00:10:51.200 --> 00:10:54.200]  透過摩西向這些人宣佈
[00:10:54.200 --> 00:10:57.200]  然後聖經不斷出現
[00:10:57.200 --> 00:10:59.200]  詩篇有,先知書也有
[00:10:59.200 --> 00:11:04.200]  詩篇裡面103篇第八節是最典型的
[00:11:04.200 --> 00:11:06.200]  讀出來你一定記得
[00:11:06.200 --> 00:11:09.200]  耶和華是有憐憫、有恩典
[00:11:09.200 --> 00:11:11.200]  不輕易發怒
[00:11:11.200 --> 00:11:14.200]  又有豐盛的慈愛
[00:11:14.200 --> 00:11:17.200]  不輕易發怒
[00:11:17.200 --> 00:11:19.200]  不輕易這個字在希伯來文
[00:11:19.200 --> 00:11:21.200]  也在希臘文的時候
[00:11:21.200 --> 00:11:22.200]  Makrotomia
[00:11:22.200 --> 00:11:24.200]  就是我們剛才所讀到的
[00:11:24.200 --> 00:11:27.200]  聖靈所見的那個忍耐的字
[00:11:27.200 --> 00:11:30.200]  其實就是這裡用這個字
[00:11:30.200 --> 00:11:32.200]  神說我怎樣呢
[00:11:32.200 --> 00:11:34.200]  我的特色就是我有恩典
[00:11:34.200 --> 00:11:36.200]  忍住自己
[00:11:36.200 --> 00:11:38.200]  克制自己
[00:11:38.200 --> 00:11:39.200]  不發怒
[00:11:39.200 --> 00:11:42.200]  並且有豐盛的慈愛
[00:11:42.200 --> 00:11:45.200]  原來神自己第一個的特色
[00:11:45.200 --> 00:11:48.200]  他是克制自己不發怒
[00:11:48.200 --> 00:11:50.200]  什麼意思呢
[00:11:50.200 --> 00:11:53.200]  神是對自己的要求來的
[00:11:53.200 --> 00:11:56.200]  那個最特別的地方我想大家留意
[00:11:56.200 --> 00:11:58.200]  神不生氣
[00:11:58.200 --> 00:12:00.200]  忍住不生氣
[00:12:00.200 --> 00:12:03.200]  不是為了抑制自己
[00:12:03.200 --> 00:12:05.200]  而已
[00:12:05.200 --> 00:12:09.200]  更加不是因為他沒有辦法
[00:12:09.200 --> 00:12:11.200]  無可奈何
[00:12:11.200 --> 00:12:15.200]  奈我們世人的罪無
[00:12:15.200 --> 00:12:17.200]  不奈何
[00:12:17.200 --> 00:12:20.200]  所以他不發怒
[00:12:20.200 --> 00:12:23.200]  神當然可以發怒
[00:12:23.200 --> 00:12:25.200]  我們說
[00:12:25.200 --> 00:12:28.200]  我們在神應該發火的時候
[00:12:28.200 --> 00:12:30.200]  他沒有發火
[00:12:30.200 --> 00:12:32.200]  這個就是
[00:12:32.200 --> 00:12:36.200]  我對自己的克制
[00:12:36.200 --> 00:12:39.200]  原來神也克制了自己
[00:12:39.200 --> 00:12:43.200]  神在道氣的面前也克制了自己
[00:12:43.200 --> 00:12:45.200]  有沒有想過這件事
[00:12:45.200 --> 00:12:46.200]  很重要
[00:12:46.200 --> 00:12:48.200]  其實克制這個字
[00:12:48.200 --> 00:12:50.200]  節制這個字
[00:12:50.200 --> 00:12:52.200]  節制這個字
[00:12:52.200 --> 00:12:54.200]  這個字
[00:12:54.200 --> 00:12:57.200]  當時也是一個很流行的字眼
[00:12:57.200 --> 00:12:58.200]  什麼意思呢
[00:12:58.200 --> 00:12:59.200]  是口頭禪
[00:12:59.200 --> 00:13:00.200]  為什麼呢
[00:13:00.200 --> 00:13:02.200]  當時希臘羅馬人讀到
[00:13:02.200 --> 00:13:03.200]  我知道了
[00:13:03.200 --> 00:13:05.200]  這個大家時常都說
[00:13:05.200 --> 00:13:07.200]  因為克制自己
[00:13:07.200 --> 00:13:11.200]  是當時人們很喜歡操練的美德
[00:13:11.200 --> 00:13:13.200]  就算是非基督徒
[00:13:13.200 --> 00:13:16.200]  在社會裡很習慣用這個字
[00:13:16.200 --> 00:13:18.200]  最近有沒有做這件事
[00:13:18.200 --> 00:13:20.200]  就像我們今天看到
[00:13:20.200 --> 00:13:21.200]  瘦身
[00:13:21.200 --> 00:13:23.200]  是很特別的字眼
[00:13:23.200 --> 00:13:24.200]  瘦身啊
[00:13:24.200 --> 00:13:25.200]  是啊
[00:13:25.200 --> 00:13:27.200]  今天每個人都可以瘦身
[00:13:27.200 --> 00:13:29.200]  當時來說
[00:13:29.200 --> 00:13:31.200]  每個人都要克制自己
[00:13:31.200 --> 00:13:33.200]  克制自己成為一種美德
[00:13:33.200 --> 00:13:37.200]  成為一種對自己的要求
[00:13:37.200 --> 00:13:38.200]  原來我們說
[00:13:38.200 --> 00:13:40.200]  第一樣值得我們特別留意的
[00:13:40.200 --> 00:13:42.200]  神是在道氣面前
[00:13:42.200 --> 00:13:44.200]  他克制自己
[00:13:44.200 --> 00:13:47.200]  神說我克制自己不發怒
[00:13:47.200 --> 00:13:49.200]  是他對自己的要求
[00:13:49.200 --> 00:13:51.200]  而不是因為我們
[00:13:51.200 --> 00:13:53.200]  他沒有我們辦法
[00:13:53.200 --> 00:13:54.200]  神什麼都做得到
[00:13:54.200 --> 00:13:55.200]  他要生氣
[00:13:55.200 --> 00:13:56.200]  為什麼不可以生氣呢
[00:13:56.200 --> 00:13:58.200]  而且我們這樣得罪他的時候
[00:13:58.200 --> 00:13:59.200]  他沒理由不生氣的
[00:13:59.200 --> 00:14:01.200]  不過他在這個應該發火的時候
[00:14:01.200 --> 00:14:02.200]  他可以不發火
[00:14:02.200 --> 00:14:04.200]  他就是要求自己不發火
[00:14:04.200 --> 00:14:06.200]  頂曉滿你有沒有留意
[00:14:06.200 --> 00:14:09.200]  這種是神都自己要求自己
[00:14:09.200 --> 00:14:11.200]  今天你和我呢
[00:14:11.200 --> 00:14:13.200]  想想我們為什麼不發火有時候
[00:14:13.200 --> 00:14:15.200]  我說中國人呢
[00:14:15.200 --> 00:14:17.200]  傳統都很忍得的
[00:14:17.200 --> 00:14:19.200]  中國人忍得因為沒有辦法
[00:14:19.200 --> 00:14:21.200]  因為中國人很苦嘛
[00:14:21.200 --> 00:14:22.200]  我們的歷史很苦嘛
[00:14:22.200 --> 00:14:24.200]  我們中國人真的很忍得的
[00:14:24.200 --> 00:14:25.200]  不過呢
[00:14:25.200 --> 00:14:27.200]  如果你用一個文化比較
[00:14:27.200 --> 00:14:29.200]  我們說中國人的傳統裡面
[00:14:29.200 --> 00:14:31.200]  其中一種就是忍
[00:14:31.200 --> 00:14:33.200]  所以很多我們中國人
[00:14:33.200 --> 00:14:35.200]  去到海外做華僑的時候
[00:14:35.200 --> 00:14:37.200]  第一代很辛苦地位很低
[00:14:37.200 --> 00:14:39.200]  但是兩三代就開始爬上來
[00:14:39.200 --> 00:14:40.200]  為什麼因為他忍得
[00:14:40.200 --> 00:14:42.200]  到今天我們很多時候見到
[00:14:42.200 --> 00:14:44.200]  有些人在辦公室裡面掛張東西
[00:14:44.200 --> 00:14:46.200]  寫著忍
[00:14:46.200 --> 00:14:47.200]  忍字
[00:14:47.200 --> 00:14:48.200]  中國人很靚
[00:14:48.200 --> 00:14:49.200]  不過中國人的忍
[00:14:49.200 --> 00:14:51.200]  是因為他沒有辦法
[00:14:51.200 --> 00:14:52.200]  苦嘛
[00:14:52.200 --> 00:14:54.200]  不忍都不行
[00:14:54.200 --> 00:14:56.200]  對著老闆你發什麼脾氣
[00:14:56.200 --> 00:14:58.200]  一發的時候結果就很糟糕
[00:14:58.200 --> 00:15:00.200]  工作都沒有了
[00:15:00.200 --> 00:15:02.200]  是不是
[00:15:02.200 --> 00:15:04.200]  不過你回到家裡
[00:15:04.200 --> 00:15:06.200]  對著家人的時候
[00:15:06.200 --> 00:15:08.200]  你發火的時候
[00:15:08.200 --> 00:15:09.200]  沒什麼後果的嘛
[00:15:09.200 --> 00:15:11.200]  他都不敢對你什麼
[00:15:11.200 --> 00:15:12.200]  所以就發脾氣
[00:15:12.200 --> 00:15:14.200]  如果這個是那個人的原因
[00:15:14.200 --> 00:15:16.200]  就是因為外在的原因
[00:15:16.200 --> 00:15:18.200]  不是自己對自己的要求的話
[00:15:18.200 --> 00:15:20.200]  我告訴你這個就不是神自己那個忍
[00:15:20.200 --> 00:15:24.200]  神自己的克制和忍耐
[00:15:24.200 --> 00:15:27.200]  是因為他對自己有要求
[00:15:27.200 --> 00:15:29.200]  是對自己的要求
[00:15:29.200 --> 00:15:30.200]  丙姐妹
[00:15:30.200 --> 00:15:32.200]  今天你和我
[00:15:32.200 --> 00:15:34.200]  可不可以成為我們
[00:15:34.200 --> 00:15:36.200]  這一種的一個挑戰
[00:15:36.200 --> 00:15:38.200]  對自己的挑戰
[00:15:38.200 --> 00:15:40.200]  我現在本來是發火的
[00:15:40.200 --> 00:15:41.200]  但是我在這個時刻裡面
[00:15:41.200 --> 00:15:42.200]  我讓自己不發火
[00:15:42.200 --> 00:15:44.200]  收得住制
[00:15:44.200 --> 00:15:46.200]  成為我自己一個目標
[00:15:46.200 --> 00:15:48.200]  對自己的要求
[00:15:48.200 --> 00:15:50.200]  第二個
[00:15:50.200 --> 00:15:51.200]  如果看下去
[00:15:51.200 --> 00:15:53.200]  剛才我們C篇103篇
[00:15:53.200 --> 00:15:54.200]  讀下去的時候
[00:15:54.200 --> 00:15:56.200]  你會看到第二個特色
[00:15:56.200 --> 00:15:58.200]  神抑制自己
[00:15:58.200 --> 00:16:00.200]  克制自己
[00:16:00.200 --> 00:16:02.200]  是不發火
[00:16:02.200 --> 00:16:04.200]  然後還有
[00:16:04.200 --> 00:16:06.200]  繼續讀下去的時候
[00:16:06.200 --> 00:16:08.200]  他說他神沒有按著我們
[00:16:08.200 --> 00:16:10.200]  罪過待我們
[00:16:10.200 --> 00:16:12.200]  也沒有照著我們的罪孽
[00:16:12.200 --> 00:16:14.200]  報應我們
[00:16:14.200 --> 00:16:16.200]  C篇103篇的第十節
[00:16:16.200 --> 00:16:18.200]  第二個特色
[00:16:18.200 --> 00:16:23.200]  就是他沒有按照他的標準
[00:16:23.200 --> 00:16:26.200]  來量度我們
[00:16:26.200 --> 00:16:28.200]  因為如果他要按照他的標準
[00:16:28.200 --> 00:16:30.200]  來量度你和我
[00:16:30.200 --> 00:16:32.200]  我們一定是不合格的
[00:16:32.200 --> 00:16:34.200]  所以神沒有按照他的標準
[00:16:34.200 --> 00:16:37.200]  他沒有按照自己的標準
[00:16:37.200 --> 00:16:39.200]  來看我們
[00:16:39.200 --> 00:16:42.200]  以致來懲罰我們
[00:16:42.200 --> 00:16:46.200]  我們說如果神按照他的標準
[00:16:46.200 --> 00:16:48.200]  來看我們
[00:16:48.200 --> 00:16:50.200]  我們全部都死了
[00:16:50.200 --> 00:16:52.200]  今天我們仍然存留
[00:16:52.200 --> 00:16:54.200]  是因為神沒有按照他的標準
[00:16:54.200 --> 00:16:57.200]  我哪裡達到他的標準呢?
[00:16:57.200 --> 00:16:59.200]  這正是神第二個
[00:16:59.200 --> 00:17:02.200]  他那種克制自己
[00:17:02.200 --> 00:17:05.200]  忍耐寬容的特色
[00:17:05.200 --> 00:17:08.200]  今天你對周圍的人
[00:17:08.200 --> 00:17:10.200]  你發火的時候
[00:17:10.200 --> 00:17:12.200]  我曾經說過
[00:17:12.200 --> 00:17:14.200]  我覺得很特別
[00:17:14.200 --> 00:17:16.200]  太熟習了
[00:17:16.200 --> 00:17:18.200]  有時我自己都忍不住用這些字眼
[00:17:18.200 --> 00:17:20.200]  香港人很喜歡說有沒有搞錯
[00:17:20.200 --> 00:17:23.200]  有時當面對著你
[00:17:23.200 --> 00:17:25.200]  有沒有搞錯
[00:17:25.200 --> 00:17:27.200]  有沒有搞錯
[00:17:27.200 --> 00:17:29.200]  你那麼水皮 這樣都不明白
