
[00:00:00.000 --> 00:00:05.000]  我們弟兄姊妹有很多不同的生活上的體驗
[00:06:06.000 --> 00:06:08.000]  後來經過一連串的檢查之後
[00:06:08.000 --> 00:06:12.000]  她知道她真的有一種聽障的問題
[00:06:12.000 --> 00:06:15.000]  然後在那個時候雖然難過
[00:06:15.000 --> 00:06:18.000]  但是她決心要幫助小朋友
[00:06:18.000 --> 00:06:21.000]  能夠可以克服這種情況
[00:06:21.000 --> 00:06:24.000]  後來她找到一個很好的語言中心
[00:06:24.000 --> 00:06:27.000]  差不多每一天
[00:06:27.000 --> 00:06:30.000]  她很艱難抽出時間
[00:06:30.000 --> 00:06:31.000]  她本身有工作
[00:06:31.000 --> 00:06:33.000]  但抽出時間
[00:06:33.000 --> 00:06:37.000]  一直要堅持帶孩子去接受訓練
[00:06:37.000 --> 00:06:39.000]  孩子很多時候會有抗拒
[00:06:39.000 --> 00:06:43.000]  因為要特別辛苦地接受訓練
[00:06:43.000 --> 00:06:46.000]  要特別找時間走出去
[00:06:46.000 --> 00:06:51.000]  但是母親堅持一直帶著他去受一些培訓
[00:06:51.000 --> 00:06:53.000]  但在這個過程中
[00:06:53.000 --> 00:06:57.000]  她學會了這個孩子去讀信
[00:06:57.000 --> 00:06:59.000]  學會了去聽
[00:06:59.000 --> 00:07:01.000]  學會了去和人溝通
[00:07:01.000 --> 00:07:02.000]  而在將來日子
[00:07:02.000 --> 00:07:05.000]  她心裏面是很深刻地知道
[00:07:05.000 --> 00:07:08.000]  這一切是因為媽媽對她的培育
[00:07:08.000 --> 00:07:10.000]  很多這些生活上的事情
[00:07:10.000 --> 00:07:12.000]  大家都會明白
[00:07:12.000 --> 00:07:14.000]  父母用很多不同的方法
[00:07:14.000 --> 00:07:16.000]  來培育、來管教
[00:07:16.000 --> 00:07:18.000]  讓孩子能夠成長
[00:07:18.000 --> 00:07:20.000]  如果一個孩子有問題
[00:07:20.000 --> 00:07:23.000]  但父母不去理會他
[00:07:23.000 --> 00:07:25.000]  你知道其實
[00:07:25.000 --> 00:07:26.000]  這個可能反映出
[00:07:26.000 --> 00:07:29.000]  父母沒有真正愛護孩子
[00:07:29.000 --> 00:07:33.000]  有些時候當教徒面對住一些生活上的管教的時候
[00:07:33.000 --> 00:07:35.000]  有時會懷疑神的愛
[00:07:35.000 --> 00:07:37.000]  但其實剛剛相反
[00:07:37.000 --> 00:07:39.000]  正因為這些事情出現
[00:07:39.000 --> 00:07:41.000]  更加表明出
[00:07:41.000 --> 00:07:43.000]  這位上帝愛你
[00:07:43.000 --> 00:07:45.000]  而且就說給我們知道
[00:07:45.000 --> 00:07:46.000]  他說你們要留意
[00:07:46.000 --> 00:07:50.000]  主所愛的他必管教
[00:07:50.000 --> 00:07:52.000]  他不愛的
[00:07:52.000 --> 00:07:54.000]  可能他會自知不利
[00:07:54.000 --> 00:07:56.000]  但他所愛的
[00:07:56.000 --> 00:07:58.000]  他必然會管教
[00:07:58.000 --> 00:08:00.000]  而聖經就說到
[00:08:00.000 --> 00:08:01.000]  在這種情況
[00:08:01.000 --> 00:08:03.000]  神管教的事有很重要的目的
[00:08:03.000 --> 00:08:06.000]  你看回聖經再看第十節
[00:08:06.000 --> 00:08:09.000]  在十節中間一句話說
[00:08:09.000 --> 00:08:11.000]  唯有神管教我們
[00:08:11.000 --> 00:08:13.000]  是為著我們的
[00:08:13.000 --> 00:08:15.000]  甚麼?
[00:08:15.000 --> 00:08:17.000]  好處
[00:08:17.000 --> 00:08:22.000]  我本所說是為了叫我們得到益處
[00:08:22.000 --> 00:08:24.000]  神要管教我們
[00:08:24.000 --> 00:08:28.000]  是有祂好的目的
[00:08:28.000 --> 00:08:30.000]  當我們回到聖經裏面
[00:08:30.000 --> 00:08:32.000]  我們常常說到
[00:08:32.000 --> 00:08:35.000]  神對我們所懷的意念甚多
[00:08:35.000 --> 00:08:39.000]  我們很多時候會讀到耶利米蘇第29章
[00:08:39.000 --> 00:08:41.000]  29章提到
[00:08:41.000 --> 00:08:43.000]  很多以色列人在歷史當中
[00:08:43.000 --> 00:08:45.000]  面對神給他們的管教
[00:08:45.000 --> 00:08:48.000]  有些時候有神給他們的懲治
[00:08:48.000 --> 00:08:50.000]  但在那個時候
[00:08:50.000 --> 00:08:52.000]  神見到他們很灰心
[00:08:52.000 --> 00:08:55.000]  透過耶利米蘇才跟他們說
[00:08:55.000 --> 00:08:58.000]  我向你們所懷的意念
[00:08:58.000 --> 00:09:02.000]  都是賜平安的意念
[00:09:02.000 --> 00:09:05.000]  我向你們所懷的意念
[00:09:05.000 --> 00:09:07.000]  不是要破壞
[00:09:07.000 --> 00:09:09.000]  不是要傷害你們的意念
[00:09:09.000 --> 00:09:13.000]  是要你們沒後有子嗡
[00:09:13.000 --> 00:09:15.000]  聖經裏面提到一位上帝
[00:09:15.000 --> 00:09:17.000]  當他去管教的時候
[00:09:17.000 --> 00:09:19.000]  很清楚有一個原因
[00:09:19.000 --> 00:09:24.000]  是為了要將好處帶給人
[00:09:24.000 --> 00:09:25.000]  而聖經就說
[00:09:25.000 --> 00:09:26.000]  在這個好處當中
[00:09:26.000 --> 00:09:28.000]  一個重要的方向
[00:09:28.000 --> 00:09:31.000]  聖經再繼續在第十節說
[00:09:31.000 --> 00:09:36.000]  使我們在他的聖潔上有份
[00:09:36.000 --> 00:09:38.000]  聖潔不單單說
[00:09:38.000 --> 00:09:40.000]  使我們可以不犯罪
[00:09:40.000 --> 00:09:44.000]  而是能夠進入神自己的光明當中
[00:09:44.000 --> 00:09:47.000]  有神自己那種公義
[00:09:47.000 --> 00:09:51.000]  仁愛和神自己的聖潔
[00:09:51.000 --> 00:09:53.000]  所以在法學當中已經說到
[00:09:53.000 --> 00:09:55.000]  上帝拯救我們
[00:09:55.000 --> 00:09:57.000]  而佛學第四章提及
[00:09:57.000 --> 00:09:58.000]  我們穿上新人
[00:09:58.000 --> 00:10:02.000]  而且這個新人是照著神的形象造的
[00:10:02.000 --> 00:10:04.000]  這個形象是怎樣的形象呢?
[00:10:04.000 --> 00:10:08.000]  有真理的人意和聖潔
[00:10:08.000 --> 00:10:10.000]  因為神拯救人的時候
[00:10:10.000 --> 00:10:15.000]  祂不單單是讓你得著拯救
[00:10:15.000 --> 00:10:21.000]  而是祂要將豐盛的聖潔的生命賜給你
[00:10:21.000 --> 00:10:25.000]  祂要帶你進入祂的榮耀裏面
[00:10:25.000 --> 00:10:27.000]  上帝是要透過不同的方式
[00:10:27.000 --> 00:10:29.000]  讓你成為祂的形象
[00:10:29.000 --> 00:10:33.000]  將真理和人意放進你的生命當中
[00:10:33.000 --> 00:10:36.000]  但是上帝用的方式很多時候
[00:10:36.000 --> 00:10:40.000]  是在我們自己都不察覺自己的問題的時候
[00:10:40.000 --> 00:10:44.000]  透過管教來賜給我們
[00:10:44.000 --> 00:10:47.000]  在管教過程當中帶來生命當中的醒察
[00:10:47.000 --> 00:10:49.000]  帶來那種成長
[00:10:49.000 --> 00:10:51.000]  帶來那種成熟
[00:10:51.000 --> 00:10:53.000]  而其中一個關鍵就是
[00:10:53.000 --> 00:10:56.000]  去順從神在我們生命當中的旨意
[00:10:56.000 --> 00:10:58.000]  以至得著生命
[00:10:58.000 --> 00:11:01.000]  正如大家剛才讀的第九節
[00:11:01.000 --> 00:11:04.000]  最後一句話說
[00:11:04.000 --> 00:11:07.000]  這位上帝他管教我們的時候
[00:11:07.000 --> 00:11:14.000]  我們不是更要信服他而能夠得生嗎?
[00:11:14.000 --> 00:11:16.000]  在信服的過程裏
[00:11:16.000 --> 00:11:20.000]  更進入神的聖潔和光明裏
[00:11:20.000 --> 00:11:24.000]  更加確認神的旨意
[00:11:24.000 --> 00:11:28.000]  是我生命最重要的追求
[00:11:28.000 --> 00:11:31.000]  而放下個人的意願
[00:11:31.000 --> 00:11:36.000]  只是學悟神的旨意承傳在自己身上
[00:11:36.000 --> 00:11:38.000]  剛剛最近我和幾位弟兄聊天
[00:11:38.000 --> 00:11:41.000]  提到一些關於家庭婚姻的事情
[00:11:41.000 --> 00:11:44.000]  大家聊天的時候提到一位
[00:11:44.000 --> 00:11:46.000]  很重要的一位的目者
[00:11:46.000 --> 00:11:48.000]  大家可能都會聽過他的名字
[00:11:48.000 --> 00:11:51.000]  是邱清泰博士
[00:11:51.000 --> 00:11:55.000]  很多人曾經因為他在家庭的關係
[00:11:55.000 --> 00:12:00.000]  家庭彼此的相處上得到很多的幫助
[00:12:00.000 --> 00:12:02.000]  但大家同時都知道
[00:12:02.000 --> 00:12:05.000]  邱先生他自己的太太
[00:12:05.000 --> 00:12:06.000]  以前曾經和他一起
[00:12:06.000 --> 00:12:08.000]  大家彼此很好的配搭
[00:12:08.000 --> 00:12:11.000]  在很多婚姻的成長營當中
[00:12:11.000 --> 00:12:14.000]  幫助很多弟兄姊妹、家人、朋友
[00:12:14.000 --> 00:12:19.000]  但祝均姊妹患了癌症
[00:12:19.000 --> 00:12:22.000]  而這個癌症而且不斷地來到
[00:12:22.000 --> 00:12:24.000]  癌細胞有變異
[00:12:24.000 --> 00:12:27.000]  產生很大的身體痛楚
[00:12:27.000 --> 00:12:30.000]  超過十年之久
[00:12:30.000 --> 00:12:32.000]  一方面邱先生在很多的服事上
[00:12:32.000 --> 00:12:33.000]  他付上很多代價
[00:12:33.000 --> 00:12:35.000]  他很辛苦
[00:12:35.000 --> 00:12:40.000]  但他同樣很盡心地照顧他的太太
[00:12:40.000 --> 00:12:44.000]  關心她、幫助她、面對她的癌症
[00:12:44.000 --> 00:12:47.000]  有人都問他
[00:12:47.000 --> 00:12:50.000]  你覺不覺得很難接受
[00:12:50.000 --> 00:12:53.000]  上帝容許這件事情在你身上發生
[00:12:53.000 --> 00:12:56.000]  發生在你太太身上
[00:12:56.000 --> 00:12:57.000]  邱先生回答
[00:12:57.000 --> 00:13:02.000]  他說:我發覺上帝給我恩典
[00:13:02.000 --> 00:13:04.000]  去教導很多的夫婦
[00:13:04.000 --> 00:13:07.000]  但上帝亦給我恩典
[00:13:07.000 --> 00:13:09.000]  要將我自己所教的
[00:13:09.000 --> 00:13:12.000]  在我生活當中實行出來
[00:13:12.000 --> 00:13:15.000]  真正去學習去愛我的太太
[00:13:15.000 --> 00:13:18.000]  去為她負上自己
[00:13:18.000 --> 00:13:20.000]  然後他就說
[00:13:20.000 --> 00:13:24.000]  我知道這是神的恩典
[00:13:24.000 --> 00:13:26.000]  當然在過程當中
[00:13:26.000 --> 00:13:28.000]  任何人面對這些苦難的時候
[00:13:28.000 --> 00:13:30.000]  都會覺得困擾
[00:13:30.000 --> 00:13:32.000]  但很多很多弟兄姊妹
[00:13:32.000 --> 00:13:34.000]  當他們經歷這些事情的時候
[00:13:34.000 --> 00:13:35.000]  他們體會到
[00:13:35.000 --> 00:13:39.000]  上帝透過苦難去塑造人生
[00:13:39.000 --> 00:13:42.000]  亦透過苦難叫我們去經歷
[00:13:42.000 --> 00:13:43.000]  在苦難當中
[00:13:43.000 --> 00:13:45.000]  神仍然與人同在
[00:13:45.000 --> 00:13:48.000]  因此建立和神那種很密切的關係
[00:13:48.000 --> 00:13:50.000]  體會苦難帶來的
[00:13:50.000 --> 00:13:53.000]  反而是一種生命盡心的成熟
[00:13:53.000 --> 00:13:55.000]  盡心的成長
[00:13:55.000 --> 00:13:57.000]  你記得聖經所說
[00:13:57.000 --> 00:13:59.000]  患難生忍耐
[00:13:59.000 --> 00:14:02.000]  忍耐生老年
[00:14:02.000 --> 00:14:04.000]  帶給生命有很多
[00:14:04.000 --> 00:14:05.000]  我們意想不到的
[00:14:05.000 --> 00:14:07.000]  那種生命的祝福
[00:14:07.000 --> 00:14:09.000]  正如聖經再讀下去的時候
[00:14:09.000 --> 00:14:11.000]  你會見到在十二節繼續再講
[00:14:11.000 --> 00:14:13.000]  十一節繼續再講
[00:14:13.000 --> 00:14:15.000]  他說:但是一切的管教
[00:14:15.000 --> 00:14:18.000]  在當時似乎不覺得快樂
[00:14:18.000 --> 00:14:20.000]  反而覺得痛苦
[00:14:20.000 --> 00:14:23.000]  這是描述一種真實的經歷
[00:14:23.000 --> 00:14:25.000]  但是後來卻為那些
[00:14:25.000 --> 00:14:28.000]  經過這些操練的人
[00:14:28.000 --> 00:14:31.000]  結出平安的果子來
[00:14:31.000 --> 00:14:33.000]  就是而
[00:14:33.000 --> 00:14:35.000]  過程不會快樂
[00:14:35.000 --> 00:14:37.000]  但是聖經特別提到一件事情
[00:14:37.000 --> 00:14:41.000]  這些過程裏面人經歷操練
[00:14:41.000 --> 00:14:42.000]  講到操練
[00:14:42.000 --> 00:14:44.000]  聖經的字眼其實是在說
[00:14:44.000 --> 00:14:48.000]  一個運動員接受操練的那種操練
[00:14:48.000 --> 00:14:50.000]  這幾天大家可能都很緊張
[00:14:50.000 --> 00:14:53.000]  究竟那個運動員
[00:14:53.000 --> 00:14:56.000]  在奧運是否拿到金牌呢?
[00:14:56.000 --> 00:14:58.000]  但是如果拿到金牌
[00:14:58.000 --> 00:15:00.000]  能夠有好的成績的
[00:15:00.000 --> 00:15:04.000]  一定是經過操練
[00:15:04.000 --> 00:15:09.000]  神讓我們的生命可以成熟成長
[00:15:09.000 --> 00:15:12.000]  是祂渴望要給我們的
[00:15:12.000 --> 00:15:15.000]  因此祂容許這些事情成為了操練
[00:15:15.000 --> 00:15:19.000]  而操練之後結出平安的果子來
[00:15:19.000 --> 00:15:21.000]  經歷心裏面真正的平安
[00:15:21.000 --> 00:15:25.000]  不能夠被環境被遭遇所動搖的平安
[00:15:25.000 --> 00:15:29.000]  而在平安當中生命結出異果
[00:15:29.000 --> 00:15:31.000]  是那份正直的人生
[00:15:31.000 --> 00:15:33.000]  那份更加知道
[00:15:33.000 --> 00:15:35.000]  無論什麼事情
[00:15:35.000 --> 00:15:38.000]  只要讓我多一點去仗主
[00:15:38.000 --> 00:15:40.000]  我都願意
[00:15:40.000 --> 00:15:42.000]  無論什麼情況
[00:15:42.000 --> 00:15:44.000]  只要是主的旨意
[00:15:44.000 --> 00:15:46.000]  我樂意去承傳
[00:15:46.000 --> 00:15:48.000]  而放下自己的意願
[00:15:48.000 --> 00:15:51.000]  放下自己個人的一種慾望
[00:15:51.000 --> 00:15:53.000]  在這些事情當中
[00:15:53.000 --> 00:15:54.000]  生命那種美善
[00:15:54.000 --> 00:15:55.000]  能夠可以
[00:15:55.000 --> 00:15:59.000]  真是可以出現
[00:15:59.000 --> 00:16:02.000]  最近早前有人說到
[00:16:02.000 --> 00:16:07.000]  在世界出現一些最大顆的鑽石
[00:16:07.000 --> 00:16:09.000]  說到鑽石的時候
[00:16:09.000 --> 00:16:11.000]  很多人都會知道
[00:16:11.000 --> 00:16:12.000]  鑽石出現的時候
[00:16:12.000 --> 00:16:15.000]  是一些鑽石的礦
[00:16:15.000 --> 00:16:18.000]  在這些礦藏裏面
[00:16:18.000 --> 00:16:21.000]  是必須經過很小心的鑿磨
[00:16:21.000 --> 00:16:24.000]  讓它的光芒可以真正地
[00:16:24.000 --> 00:16:25.000]  可以活出來
[00:16:25.000 --> 00:16:27.000]  發揮出來
[00:16:27.000 --> 00:16:28.000]  上帝亦都很多時候
[00:16:28.000 --> 00:16:30.000]  透過不同的方式
[00:16:30.000 --> 00:16:32.000]  讓我們的生命的美善
[00:16:32.000 --> 00:16:35.000]  可以真是被建立在你身上
[00:16:35.000 --> 00:16:39.000]  然後得到真正神給我們的福氣
[00:16:39.000 --> 00:16:42.000]  當說到神對我們的管教和磨練的時候
[00:16:42.000 --> 00:16:44.000]  在接著聖經就說
[00:16:44.000 --> 00:16:46.000]  既然神剛好來到愛我們
[00:16:46.000 --> 00:16:47.000]  管教我們
[00:16:47.000 --> 00:16:49.000]  因此遭遇一切困難的時候
[00:16:49.000 --> 00:16:50.000]  不要灰心
[00:16:50.000 --> 00:16:51.000]  不要失望
[00:16:51.000 --> 00:16:53.000]  所以第十二節就說
[00:16:53.000 --> 00:16:57.000]  你們要把下垂的手和發軟的腿
[00:16:57.000 --> 00:16:58.000]  這兩個的描述
[00:16:58.000 --> 00:17:01.000]  正是說人在灰心的時候
[00:17:01.000 --> 00:17:03.000]  手發軟
[00:17:03.000 --> 00:17:05.000]  腿也發軟
[00:17:05.000 --> 00:17:08.000]  在那個時候不想再走
[00:17:08.000 --> 00:17:09.000]  但神就說
[00:17:09.000 --> 00:17:13.000]  要把下垂的手和發軟的腿挺直起來
[00:17:13.000 --> 00:17:16.000]  也意味著繼續向前走
[00:17:16.000 --> 00:17:17.000]  不要放棄
[00:17:17.000 --> 00:17:19.000]  不要灰心
[00:17:19.000 --> 00:17:22.000]  繼續向前走
[00:17:22.000 --> 00:17:25.000]  這位姐妹在她的工作環境裏面
[00:17:25.000 --> 00:17:28.000]  受到一些很不公平的對待
[00:17:28.000 --> 00:17:31.000]  因為有一個她知道的人物
[00:17:31.000 --> 00:17:36.000]  在背後不斷地發出一些投訴信
[00:17:36.000 --> 00:17:38.000]  一直投訴她
[00:17:38.000 --> 00:17:41.000]  希望令她困擾
[00:17:41.000 --> 00:17:46.000]  而且這個困難持續了很長幾年的時間
[00:17:46.000 --> 00:17:48.000]  在這些困難過程當中
[00:17:48.000 --> 00:17:51.000]  有時候她也會問神到何時呢?
[00:17:51.000 --> 00:17:54.000]  但在她心裏知道
[00:17:54.000 --> 00:17:57.000]  好像上帝透過一些事情來磨練她
[00:17:57.000 --> 00:18:00.000]  她在裏面繼續向前走
[00:18:00.000 --> 00:18:03.000]  繼續仰望上帝
[00:18:03.000 --> 00:18:05.000]  我想分享一件事情
[00:18:05.000 --> 00:18:09.000]  有一位目者的朋友
[00:18:09.000 --> 00:18:12.000]  我記得曾經和大家提及
[00:18:12.000 --> 00:18:15.000]  這位目者的朋友很坦白地和我們分享
[00:18:15.000 --> 00:18:17.000]  他說我在教會裏面
[00:18:17.000 --> 00:18:20.000]  雖然我的性情比較急躁
[00:18:20.000 --> 00:18:23.000]  但我還是忍不住
[00:18:23.000 --> 00:18:27.000]  這位執事對我的很多批評
[00:18:27.000 --> 00:18:30.000]  他說很多時候在不同的場合
[00:18:30.000 --> 00:18:33.000]  他一直來批評我
[00:18:33.000 --> 00:18:36.000]  他告訴我們
[00:18:36.000 --> 00:18:38.000]  他說有一次我祈禱
[00:18:38.000 --> 00:18:40.000]  我說上帝啊 如果你覺得好
[00:18:40.000 --> 00:18:43.000]  你帶我離開這間教會
[00:18:43.000 --> 00:18:45.000]  不用面對他
[00:18:45.000 --> 00:18:47.000]  如果可以
[00:18:47.000 --> 00:18:49.000]  或者你帶走他
[00:18:49.000 --> 00:18:53.000]  讓我也不需要再面對他
[00:18:53.000 --> 00:18:55.000]  當時我們聽到的時候都覺得
[00:18:55.000 --> 00:19:00.000]  這位同工很坦誠
[00:19:00.000 --> 00:19:03.000]  但當然我們不知道情況如何
[00:19:03.000 --> 00:19:05.000]  但過了一段日子之後
[00:19:05.000 --> 00:19:06.000]  有機會再和他聊天
[00:19:06.000 --> 00:19:08.000]  問的時候
[00:19:08.000 --> 00:19:09.000]  我們就問
[00:19:09.000 --> 00:19:13.000]  怎樣? 神怎樣聽你祈禱?
[00:19:13.000 --> 00:19:16.000]  他就說 神沒有聽我祈禱
[00:19:16.000 --> 00:19:19.000]  我還在那間教會服事
