
[00:00:00.000 --> 00:00:01.800]  慈悲的父神
[00:02:17.300 --> 00:02:20.300]  (主人:我要講一個侍奉的小插曲)
[00:02:20.300 --> 00:02:23.300]  是在本堂發生的
[00:02:23.300 --> 00:02:27.300]  雖然是小插曲
[00:02:27.300 --> 00:02:29.600]  但是很寶貴
[00:02:29.600 --> 00:02:34.000]  發生在二十年前
[00:02:34.000 --> 00:02:37.600]  那個時候我們還在馬堡道
[00:02:37.600 --> 00:02:39.800]  有一天早上
[00:02:39.800 --> 00:02:42.000]  我到裡邊躺
[00:02:42.000 --> 00:02:43.900]  比較早
[00:02:43.900 --> 00:02:45.800]  一進門口
[00:02:45.800 --> 00:02:49.000]  就看到一位執事
[00:02:49.000 --> 00:02:54.000]  在那裡擦椅子擦窗
[00:02:54.000 --> 00:02:56.800]  這位執事
[00:02:56.800 --> 00:03:00.100]  他家境很好
[00:03:00.100 --> 00:03:03.300]  他自己有幾個工人
[00:03:03.300 --> 00:03:09.800]  但是他跑到禮拜堂來擦窗擦椅子
[00:03:09.800 --> 00:03:11.900]  我一看到
[00:03:11.900 --> 00:03:15.400]  我就馬上走回頭
[00:03:15.400 --> 00:03:17.900]  一直到今天他還不知道我看到
[00:03:17.900 --> 00:03:21.300]  一直到今天他還不知道我看到
[00:03:21.300 --> 00:03:24.200]  因為我覺得那是他和主之間的關係
[00:03:24.200 --> 00:03:27.700]  因為我覺得那是他和主之間的關係
[00:03:27.700 --> 00:03:31.200]  我常常記得這件事
[00:03:31.200 --> 00:03:33.600]  很感謝主
[00:03:33.600 --> 00:03:39.200]  這位執事很了解侍奉
[00:03:39.200 --> 00:03:43.500]  很樂意為主做一些事
[00:03:43.500 --> 00:03:47.400]  擦椅子也好 擦窗子也好
[00:03:47.400 --> 00:03:50.200]  只要是為主做
[00:03:50.200 --> 00:03:56.100]  他認為是樂事
[00:03:56.100 --> 00:04:02.000]  好 現在我們開始今天的信息
[00:04:02.000 --> 00:04:05.200]  因為時間的關係
[00:04:05.200 --> 00:04:08.700]  我只能夠講一個架構 一個骨架
[00:04:08.700 --> 00:04:11.300]  我只能夠講一個
[00:04:11.300 --> 00:04:19.900]  一個骨架
[00:04:19.900 --> 00:04:26.200]  我要分四方面講
[00:04:26.200 --> 00:04:31.100]  頭三方面每一點講一兩句就過去
[00:04:31.100 --> 00:04:39.100]  重點是在第四點
[00:04:39.100 --> 00:04:41.300]  第一點
[00:04:41.300 --> 00:04:46.400]  恩賜和才能的分別
[00:04:46.400 --> 00:04:50.200]  這是一個很重要的認識
[00:04:50.200 --> 00:04:55.800]  一般的才能不是恩賜
[00:04:55.800 --> 00:04:57.600]  舉一個例
[00:04:57.600 --> 00:05:00.600]  一個口才好的人
[00:05:00.600 --> 00:05:07.100]  不一定能夠講到叫別人得造就
[00:05:07.100 --> 00:05:11.400]  能夠叫別人的靈性建立的才是恩賜
[00:05:11.400 --> 00:05:16.900]  所以每一個侍奉主的人
[00:05:16.900 --> 00:05:20.400]  千萬不要看錯
[00:05:20.400 --> 00:05:25.300]  不要以為自己有才幹就可以侍奉得好
[00:05:25.300 --> 00:05:30.100]  是兩件事
[00:05:30.100 --> 00:05:35.000]  我們需要主的使用
[00:05:35.000 --> 00:05:36.700]  第二點
[00:05:36.700 --> 00:05:39.300]  恩賜的種類
[00:05:39.300 --> 00:05:43.000]  聖經有三處經文
[00:05:43.000 --> 00:05:46.500]  講到各種的恩賜
[00:05:46.500 --> 00:05:48.300]  其中兩處
[00:05:48.300 --> 00:05:52.900]  在哥林多前書第十二章
[00:05:52.900 --> 00:05:54.500]  第三處
[00:05:54.500 --> 00:05:58.200]  在《伊夫所書》第四章
[00:05:58.200 --> 00:05:59.400]  十一節
[00:05:59.400 --> 00:06:01.900]  這三處經文
[00:06:01.900 --> 00:06:05.900]  告訴我們恩賜的種類
[00:06:05.900 --> 00:06:07.800]  綜合在一起
[00:06:07.800 --> 00:06:12.000]  有十二種不同的恩賜
[00:06:12.000 --> 00:06:14.400]  如果你們想知道
[00:06:14.400 --> 00:06:18.800]  可以自己看這三處經文
[00:06:18.800 --> 00:06:22.500]  來不及來解說
[00:06:22.500 --> 00:06:23.800]  第三
[00:06:23.800 --> 00:06:27.400]  恩賜的來源
[00:06:27.400 --> 00:06:30.500]  剛才我們讀的這一章
[00:06:30.500 --> 00:06:32.600]  第十二章
[00:06:32.600 --> 00:06:34.500]  第七節
[00:06:34.500 --> 00:06:38.900]  聖靈顯在個人身上
[00:06:38.900 --> 00:06:41.900]  這就是恩賜的來源
[00:06:41.900 --> 00:06:46.100]  恩賜是由聖靈來
[00:06:46.100 --> 00:06:53.500]  聖靈透過恩賜來工作
[00:06:53.500 --> 00:06:59.400]  所以我們要向聖靈求恩賜
[00:06:59.400 --> 00:07:02.500]  第四點
[00:07:02.500 --> 00:07:05.700]  恩賜的原則
[00:07:05.700 --> 00:07:07.900]  這是很重要的
[00:07:07.900 --> 00:07:12.300]  我們認識恩賜的原則
[00:07:12.300 --> 00:07:16.100]  才能夠有正確的觀念
[00:07:16.100 --> 00:07:18.600]  正確的侍奉
[00:07:18.600 --> 00:07:21.500]  滿足主的心意
[00:07:21.500 --> 00:07:24.300]  有屬靈的果效
[00:07:24.300 --> 00:07:27.400]  恩賜的第一個原則
[00:07:27.400 --> 00:07:31.600]  就是恩賜的目的
[00:07:31.600 --> 00:07:34.300]  主把恩賜給我們
[00:07:34.300 --> 00:07:36.200]  是為了什麼呢?
[00:07:36.200 --> 00:07:38.200]  兩個目的
[00:07:38.200 --> 00:07:39.900]  第一個目的
[00:07:39.900 --> 00:07:46.500]  我們的啟認文
[00:07:46.500 --> 00:07:52.200]  倒數第四
[00:07:52.200 --> 00:07:55.400]  他所賜的
[00:07:55.400 --> 00:07:56.600]  有仕途
[00:07:56.600 --> 00:07:57.800]  有先知
[00:07:57.800 --> 00:07:59.200]  有傳福音的
[00:07:59.200 --> 00:08:01.100]  有牧師和教師
[00:08:01.100 --> 00:08:02.300]  讀下去
[00:08:02.300 --> 00:08:04.100]  為要成全聖徒
[00:08:04.100 --> 00:08:05.400]  各盡其職
[00:08:05.400 --> 00:08:07.800]  建立基督的身體
[00:08:07.800 --> 00:08:09.500]  為要
[00:08:09.500 --> 00:08:11.100]  就是目的
[00:08:11.100 --> 00:08:13.100]  目的何在呢?
[00:08:13.100 --> 00:08:17.200]  建立基督的身體
[00:08:17.200 --> 00:08:21.200]  所以每一個有恩賜的弟兄姊妹
[00:08:21.200 --> 00:08:24.500]  要常常記住
[00:08:24.500 --> 00:08:27.600]  你的恩賜的作用
[00:08:27.600 --> 00:08:31.000]  是要建立教會
[00:08:31.000 --> 00:08:33.700]  每一個有恩賜的人
[00:08:33.700 --> 00:08:40.800]  不要忘記自己對教會的責任
[00:08:40.800 --> 00:08:44.300]  第二個目的
[00:08:44.300 --> 00:08:46.400]  還是對戰
[00:08:46.400 --> 00:08:48.000]  仍然是這一章
[00:08:48.000 --> 00:08:52.200]  第七節
[00:08:52.200 --> 00:08:54.500]  聖靈顯在各人身上
[00:08:54.500 --> 00:08:56.800]  是要叫人不亦處
[00:08:56.800 --> 00:08:59.700]  叫人得益處
[00:08:59.700 --> 00:09:02.400]  這個人不是自己
[00:09:02.400 --> 00:09:04.400]  是別人
[00:09:04.400 --> 00:09:09.100]  叫別人得益處
[00:09:09.100 --> 00:09:13.000]  每一個有恩賜的人要小心
[00:09:13.000 --> 00:09:17.900]  千萬不要把恩賜留給自己用
[00:09:17.900 --> 00:09:21.300]  來建立自己的地位
[00:09:21.300 --> 00:09:24.800]  來爭取自己的榮耀
[00:09:24.800 --> 00:09:29.000]  來爭取別人對自己的注意
[00:09:29.000 --> 00:09:32.400]  來滿足自己的心
[00:09:32.400 --> 00:09:35.200]  那就錯了
[00:09:35.200 --> 00:09:37.200]  這兩個目的
[00:09:37.200 --> 00:09:40.300]  把我們的目標
[00:09:40.300 --> 00:09:42.400]  確定了
[00:09:42.400 --> 00:09:44.600]  目標如果對
[00:09:44.600 --> 00:09:47.600]  我們做的一定是對的
[00:09:47.600 --> 00:09:49.600]  這是第一點
[00:09:49.600 --> 00:09:51.600]  第二點
[00:09:51.600 --> 00:09:56.600]  彼得前書四章十節
[00:09:56.600 --> 00:09:59.900]  很重要的一節
[00:09:59.900 --> 00:10:04.700]  彼得前書四章十節
[00:10:04.700 --> 00:10:06.900]  各人要照所得的恩賜
[00:10:06.900 --> 00:10:08.300]  彼此服事
[00:10:08.300 --> 00:10:17.800]  作神百般恩賜的好管家
[00:10:17.800 --> 00:10:19.900]  一個有恩賜的人是個管家
[00:10:19.900 --> 00:10:22.400]  一個有恩賜的人是個管家
[00:10:22.400 --> 00:10:26.200]  管家必須認識
[00:10:26.200 --> 00:10:30.400]  他所有的不是自己的
[00:10:30.400 --> 00:10:33.900]  是主人託付給他的
[00:10:33.900 --> 00:10:37.500]  他不過是接受託付
[00:10:37.500 --> 00:10:41.800]  要完成主人的心意
[00:10:41.800 --> 00:10:45.500]  這是受託的真理
[00:10:45.500 --> 00:10:50.500]  我們的恩賜都是主給我們的
[00:10:50.500 --> 00:10:52.700]  是交託給我們的
[00:10:52.700 --> 00:10:54.900]  不是屬於我們自己
[00:10:54.900 --> 00:10:56.800]  要為主用
[00:10:56.800 --> 00:10:59.800]  按照主的心意用
[00:10:59.800 --> 00:11:02.400]  滿足他的心
[00:11:02.400 --> 00:11:04.900]  如果有一個總經理
[00:11:04.900 --> 00:11:07.500]  有一個公司是他的
[00:11:07.500 --> 00:11:10.300]  問題就多了
[00:11:10.300 --> 00:11:15.200]  我們是經理
[00:11:15.200 --> 00:11:17.500]  主交給我們
[00:11:17.500 --> 00:11:19.400]  各樣的恩賜
[00:11:19.400 --> 00:11:25.800]  讓我們按照他的心意討他的喜悅
[00:11:25.800 --> 00:11:29.100]  來運用我們的恩賜
[00:11:29.100 --> 00:11:32.200]  第三點
[00:11:32.200 --> 00:11:39.700]  齊摩太前書四章十四節
[00:11:39.700 --> 00:11:42.300]  齊前四章十四節
[00:11:42.300 --> 00:11:50.300]  「你不要輕忽所得的恩賜」
[00:11:50.300 --> 00:11:51.900]  翻過來講
[00:11:51.900 --> 00:11:54.100]  這叫重視
[00:11:54.100 --> 00:11:57.700]  重視就是寶貴
[00:11:57.700 --> 00:12:01.100]  如果主給了我恩賜
[00:12:01.100 --> 00:12:03.500]  我心裡很快樂
[00:12:03.500 --> 00:12:06.200]  很寶貴它
[00:12:06.200 --> 00:12:08.200]  因為感覺
[00:12:08.200 --> 00:12:12.000]  我能為主做一點事
[00:12:12.000 --> 00:12:15.000]  能做成一點事
[00:12:15.000 --> 00:12:18.100]  就是何等的福氣
[00:12:18.100 --> 00:12:19.800]  這個恩賜
[00:12:19.800 --> 00:12:22.000]  我要好好保守
[00:12:22.000 --> 00:12:23.800]  好好地用
[00:12:23.800 --> 00:12:25.700]  這是恩典
[00:12:25.700 --> 00:12:27.900]  這是託付
[00:12:27.900 --> 00:12:31.400]  非常重視它
[00:12:31.400 --> 00:12:36.000]  這樣的人的恩賜一定會發展
[00:12:36.000 --> 00:12:38.500]  一定會運用得好
[00:12:38.500 --> 00:12:41.900]  一定會有好的成績
[00:12:41.900 --> 00:12:45.700]  我們再看第四點
[00:12:45.700 --> 00:12:49.700]  格林多前書十二章
[00:12:49.700 --> 00:12:55.700]  第十一節
[00:12:55.700 --> 00:12:59.100]  「這一切都是為聖靈所運行
[00:12:59.100 --> 00:13:01.600]  隨己意分給各人的」
[00:13:01.600 --> 00:13:08.000]  恩賜是聖靈隨己意分給人的
[00:13:08.000 --> 00:13:11.200]  不是按照我們的意思
[00:13:11.200 --> 00:13:15.300]  是按照聖靈自己的意思
[00:13:15.300 --> 00:13:20.400]  而接受的人要信服
[00:13:20.400 --> 00:13:22.200]  恩賜大
[00:13:22.200 --> 00:13:23.700]  感謝主
[00:13:23.700 --> 00:13:25.400]  恩賜小
[00:13:25.400 --> 00:13:27.300]  也感謝主
[00:13:27.300 --> 00:13:28.800]  恩賜大
[00:13:28.800 --> 00:13:30.300]  好好地用
[00:13:30.300 --> 00:13:31.800]  恩賜小
[00:13:31.800 --> 00:13:35.200]  也好好地用
[00:13:35.200 --> 00:13:41.100]  接受聖靈的主權
[00:13:41.100 --> 00:13:47.700]  這樣才能在侍奉中有喜樂
[00:13:47.700 --> 00:13:50.700]  在我們的啟應文裏面
[00:13:50.700 --> 00:13:52.000]  有一句話
[00:13:52.000 --> 00:13:55.600]  把主的心表明出來
[00:13:55.600 --> 00:14:02.600]  這是道術第五行
[00:14:02.600 --> 00:14:04.000]  「不但如此
[00:14:04.000 --> 00:14:06.500]  身上肢體人以為軟弱的
[00:14:06.500 --> 00:14:09.700]  更是不可小的」
[00:14:09.700 --> 00:14:11.700]  還有另外一句沒有印到的
[00:14:11.700 --> 00:14:17.300]  「肢體中被認為不體面的
[00:14:17.300 --> 00:14:21.400]  特別加給他體面
[00:14:21.400 --> 00:14:27.300]  被人看為用處少的
[00:14:27.300 --> 00:14:29.000]  軟弱的
[00:14:29.000 --> 00:14:32.900]  更是不可少的」
[00:14:32.900 --> 00:14:36.200]  我們讀了這兩句話
[00:14:36.200 --> 00:14:39.200]  就要為我們的恩賜感謝主
[00:14:39.200 --> 00:14:41.500]  就要為我們的恩賜感謝神
[00:14:41.500 --> 00:14:43.900]  或大或小
[00:14:43.900 --> 00:14:46.600]  或多或少
[00:14:46.600 --> 00:14:48.600]  我們都要帶著一個知足的心
[00:14:48.600 --> 00:14:53.200]  一個感恩的心
[00:14:53.200 --> 00:14:55.300]  一個喜樂的心
[00:14:55.300 --> 00:14:58.100]  來運用恩賜
[00:14:58.100 --> 00:15:00.100]  在一個花園裏面
[00:15:00.100 --> 00:15:01.700]  有各樣的花
[00:15:01.700 --> 00:15:03.700]  有的花多大
[00:15:03.700 --> 00:15:05.900]  有的花多小
[00:15:05.900 --> 00:15:08.200]  有的花多顏色很美麗
[00:15:08.200 --> 00:15:10.200]  有的花很美麗的顏色
[00:15:10.200 --> 00:15:11.200]  是彩色
[00:15:11.200 --> 00:15:12.700]  很鮮艷的彩色
[00:15:12.700 --> 00:15:14.200]  有的花就是白色
[00:15:14.200 --> 00:15:15.700]  有的就是白色
[00:15:15.700 --> 00:15:18.700]  但是都是寶貴的
[00:15:18.700 --> 00:15:19.700]  配合起來
[00:15:19.700 --> 00:15:21.200]  才是真正的完全
[00:15:21.200 --> 00:15:22.700]  才是真正的完全
[00:15:22.700 --> 00:15:24.700]  真正的美麗
[00:15:24.700 --> 00:15:26.000]  但有一種花不夠
[00:15:26.000 --> 00:15:27.500]  只有一種花是不夠的
[00:15:27.500 --> 00:15:29.000]  但有大的花都不夠
[00:15:29.000 --> 00:15:31.000]  只有一大朵的花是不夠的
[00:15:31.000 --> 00:15:32.700]  還需要白色的花
[00:15:32.700 --> 00:15:34.000]  還需要一些白色的花
[00:15:34.000 --> 00:15:34.900]  小的花
[00:15:34.900 --> 00:15:36.300]  小朵的花
[00:15:36.300 --> 00:15:38.000]  哪一種花有它的作用
[00:15:38.000 --> 00:15:39.700]  每一種花都有它的作用
[00:15:39.700 --> 00:15:42.200]  我認識一個人
[00:15:42.200 --> 00:15:43.200]  無論哪一個人
[00:15:43.200 --> 00:15:44.200]  我認識一個人
[00:15:44.200 --> 00:15:45.200]  我認識一個人
[00:15:45.200 --> 00:15:47.900]  他專門收集白色的花
[00:15:47.900 --> 00:15:50.000]  他專門收集白色的花
[00:15:50.000 --> 00:15:51.000]  別的花都不要
[00:15:51.000 --> 00:15:52.600]  其他的花他都不會要
[00:15:52.600 --> 00:15:53.500]  只要白花
[00:15:53.500 --> 00:15:54.500]  只要白色的花
[00:15:54.500 --> 00:15:55.800]  最寶貴是白花
[00:15:55.800 --> 00:15:58.300]  他最喜歡的就是白花
[00:15:58.300 --> 00:16:01.000]  有的白花自怨自嘆
[00:16:01.000 --> 00:16:03.300]  有的白花會自怨自嘆
[00:16:03.300 --> 00:16:05.200]  為什麼別的花那麼美麗
[00:16:05.200 --> 00:16:06.400]  而我是白色
[00:16:06.400 --> 00:16:07.600]  什麼顏色都沒有
[00:16:07.600 --> 00:16:09.100]  為什麼別的花那麼美麗
[00:16:09.100 --> 00:16:10.100]  而我是白色
[00:16:10.100 --> 00:16:11.200]  什麼顏色都沒有
[00:16:11.200 --> 00:16:12.500]  這樣的話
[00:16:12.500 --> 00:16:15.500]  應該知道有人特別收集
[00:16:15.500 --> 00:16:17.100]  這樣的話應該知道
[00:16:17.100 --> 00:16:19.000]  有些人是特別收集他們的
[00:16:19.000 --> 00:16:23.100]  主欣賞每一種的恩賜為他用
[00:16:23.100 --> 00:16:26.200]  主欣賞每一種的恩賜為他用
[00:16:26.200 --> 00:16:32.700]  主看重每一個人的侍奉
[00:16:32.700 --> 00:16:36.600]  當我們了解這個道理的時候
[00:16:36.600 --> 00:16:41.500]  當我們接受聖靈的主權的時候
[00:16:41.500 --> 00:16:43.400]  就有兩個作用
[00:16:43.400 --> 00:16:46.200]  第一 沒有人驕傲
[00:16:46.200 --> 00:16:50.300]  第二 沒有人灰心
[00:16:50.300 --> 00:16:53.900]  如果一個人原來要驕傲
[00:16:53.900 --> 00:16:56.000]  但他一想
[00:16:56.000 --> 00:17:01.500]  我所有的恩賜都是領受的
[00:17:01.500 --> 00:17:05.000]  如果主不給我 我什麼都沒有
[00:17:05.000 --> 00:17:07.800]  我還有什麼可以驕傲的呢
[00:17:07.800 --> 00:17:10.100]  這是保羅所說的
[00:17:10.100 --> 00:17:14.500]  格林多前書 臨前四章第七節
[00:17:14.500 --> 00:17:18.500]  你有什麼不是領受的呢
[00:17:18.500 --> 00:17:20.700]  為何自誇
[00:17:20.700 --> 00:17:24.400]  好像不是領受的呢
[00:17:24.400 --> 00:17:26.600]  驕傲就沒有了
[00:17:26.600 --> 00:17:28.900]  灰心的也沒有了
[00:17:28.900 --> 00:17:32.100]  因為恩賜是主賜的
[00:17:32.100 --> 00:17:34.500]  由聖靈而來的
[00:17:34.500 --> 00:17:37.300]  既然這是主的安排
[00:17:37.300 --> 00:17:40.900]  那我就感謝領受
[00:17:40.900 --> 00:17:44.200]  不灰心 不傾看自己
[00:17:44.200 --> 00:17:47.400]  因為主不傾看他
[00:17:47.400 --> 00:17:53.700]  我們不可以傾看主所不傾看的
[00:17:53.700 --> 00:17:55.800]  第五點
[00:17:55.800 --> 00:18:01.300]  很嚴肅的一句話
[00:18:01.300 --> 00:18:11.400]  路加福音十二章第四十八節
[00:18:11.400 --> 00:18:13.300]  唯有那不知道的
[00:18:13.300 --> 00:18:15.800]  作了當受責打的事
[00:18:15.800 --> 00:18:17.700]  必少受責打
[00:18:17.700 --> 00:18:21.200]  因為多給誰就向誰多取
[00:18:21.200 --> 00:18:24.500]  多託誰就向誰多要
[00:18:24.500 --> 00:18:27.400]  我們一同讀羅倆這一句
[00:18:27.400 --> 00:18:28.900]  從英文兩字開始
[00:18:28.900 --> 00:18:31.100]  我們一同讀最後一句
[00:18:31.100 --> 00:18:33.700]  從「因為」這兩個字開始讀起
[00:18:33.700 --> 00:18:37.700]  因為多給誰就向誰多取
[00:18:37.700 --> 00:18:42.100]  多託誰就向誰多要
[00:18:42.100 --> 00:18:44.700]  多給誰
[00:18:44.700 --> 00:18:49.700]  這個人蒙了特別的恩典
[00:18:49.700 --> 00:18:52.300]  但他不要忘記
[00:18:52.300 --> 00:18:54.900]  主就向誰多取
[00:18:54.900 --> 00:18:57.900]  主就會向誰多取
[00:18:57.900 --> 00:18:59.900]  他的恩賜大
[00:18:59.900 --> 00:19:02.300]  責任也大
[00:19:02.300 --> 00:19:09.500]  所以得到恩賜必定同時帶來責任
[00:19:09.500 --> 00:19:12.300]  我們絕對不能單要恩賜不要責任
[00:19:12.300 --> 00:19:16.300]  我們絕對不能只要恩賜而不要責任
[00:19:16.300 --> 00:19:21.900]  權利帶來義務
[00:19:21.900 --> 00:19:25.100]  社會上很多的問題
[00:19:25.100 --> 00:19:29.100]  就是有很多人只要權利
[00:19:29.100 --> 00:19:32.300]  不要責任
[00:19:32.300 --> 00:19:37.100]  特權越多越好
[00:19:37.100 --> 00:19:39.500]  但是不盡責任
[00:19:39.500 --> 00:19:44.500]  造成社會的怪現象
[00:19:44.500 --> 00:19:48.100]  很多人要
[00:19:48.100 --> 00:19:51.500]  要享受
[00:19:51.500 --> 00:19:53.300]  越多越好
[00:19:53.300 --> 00:19:56.300]  但是他們忘記了
[00:19:56.300 --> 00:19:58.700]  對社會的責任
[00:19:58.700 --> 00:20:08.300]  結果他們把自己的利益建立在別人的虧損上
[00:20:08.300 --> 00:20:11.500]  不但社會如此
[00:20:11.500 --> 00:20:15.900]  屬靈的事也是一樣的原則
[00:20:15.900 --> 00:20:21.500]  多給誰就向誰多取
[00:20:21.500 --> 00:20:24.500]  我們再看第六點
[00:20:24.500 --> 00:20:27.300]  每一個人的恩賜
[00:20:27.300 --> 00:20:31.100]  都需要眺望
[00:20:31.100 --> 00:20:36.900]  眺望在聖經裏面用兩句話來形容
[00:20:36.900 --> 00:20:38.300]  第一句話
[00:20:38.300 --> 00:20:44.100]  再返回格林多前書第十二章
[00:20:44.100 --> 00:20:45.700]  第十三節
[00:20:45.700 --> 00:20:46.700]  末了一節
[00:20:46.700 --> 00:20:48.500]  最後那一句
[00:20:48.500 --> 00:20:52.900]  飲於一位聖靈
[00:20:52.900 --> 00:20:56.900]  在我們的啟應文裏面也有
[00:20:56.900 --> 00:21:01.300]  啟應文前面第四項
[00:21:01.300 --> 00:21:04.700]  飲於一位聖靈
[00:21:04.700 --> 00:21:06.700]  這是什麼意思呢?
[00:21:06.700 --> 00:21:10.700]  我們從聖靈得恩賜
[00:21:10.700 --> 00:21:16.700]  又從聖靈得恩賜的福興
[00:21:16.700 --> 00:21:19.700]  這個語言是代表振奮
[00:21:19.700 --> 00:21:27.100]  飲代表振奮
[00:21:27.100 --> 00:21:31.700]  一個人口渴的時候
[00:21:31.700 --> 00:21:33.700]  精神不好
[00:21:33.700 --> 00:21:36.700]  喝了東西之後
[00:21:36.700 --> 00:21:37.900]  他就是refresh
[00:21:37.900 --> 00:21:40.300]  所以喝的東西叫refreshment
[00:21:40.300 --> 00:21:42.300]  就是精神一振
[00:21:42.300 --> 00:21:44.500]  他就會精神為之一振
[00:21:44.500 --> 00:21:50.700]  所以喝的東西就叫振奮
[00:21:50.700 --> 00:21:55.500]  這裡有個飲字
[00:21:55.500 --> 00:21:57.900]  就是代表這個意思
[00:21:57.900 --> 00:22:00.100]  我們的恩賜
[00:22:00.100 --> 00:22:04.900]  是要常常振作
[00:22:04.900 --> 00:22:08.300]  如果沒有這個過程
[00:22:08.300 --> 00:22:12.700]  我們的恩賜路程就會走下坡
[00:22:12.700 --> 00:22:14.700]  越來越消沉
[00:22:14.700 --> 00:22:17.100]  越消沉就越消沉
[00:22:17.100 --> 00:22:18.300]  結果呢?
[00:22:18.300 --> 00:22:20.100]  作用越少越少
[00:22:20.100 --> 00:22:22.500]  他的作用就會越少越少
[00:22:22.500 --> 00:22:25.300]  每一個侍奉的人
[00:22:25.300 --> 00:22:28.500]  都需要振奮
[00:22:28.500 --> 00:22:31.500]  按照神的恩典
[00:22:31.500 --> 00:22:34.500]  透過聖靈的工作
[00:22:34.500 --> 00:22:37.100]  在自己的崗位上
[00:22:37.100 --> 00:22:38.300]  發奮
[00:22:38.300 --> 00:22:40.300]  得到新的能力
[00:22:40.300 --> 00:22:42.500]  得到新的激勵
[00:22:42.500 --> 00:22:44.900]  得到新的動力
[00:22:44.900 --> 00:22:47.300]  新的目標
[00:22:47.300 --> 00:22:50.300]  這是絕對需要的
[00:22:50.300 --> 00:22:52.100]  所以我們要求求
[00:22:52.100 --> 00:22:55.300]  我們每一個侍奉的人
[00:22:55.300 --> 00:23:01.300]  都能夠不斷地蒙這個恩典
[00:23:01.300 --> 00:23:05.300]  飲於聖靈
[00:23:05.300 --> 00:23:07.900]  第二種的講法
[00:23:07.900 --> 00:23:10.700]  就是提摩太后書
[00:23:10.700 --> 00:23:14.300]  第一章第六節
[00:23:14.300 --> 00:23:17.500]  是我們很熟悉的一節
