
[00:00:00.000 --> 00:00:02.000]  當我們說要發揮恩賜
[00:03:18.200 --> 00:03:20.200]  我們怎樣好好運用呢
[00:03:20.200 --> 00:03:22.200]  接著第十六至十八節
[00:03:22.200 --> 00:03:25.200]  就說了這幾個僕人怎樣去運用
[00:03:25.200 --> 00:03:28.200]  頭兩個僕人的反應是什麼呢
[00:03:28.200 --> 00:03:29.200]  在這裡說
[00:03:29.200 --> 00:03:32.200]  我隨即馬上就去做事了
[00:03:32.200 --> 00:03:34.200]  當主人交給資源的時候
[00:03:34.200 --> 00:03:37.200]  我就隨即馬上去做工作
[00:03:37.200 --> 00:03:43.200]  而這個僕人不是去投資在一些貸款機構
[00:03:43.200 --> 00:03:44.200]  給了你就算了
[00:03:44.200 --> 00:03:46.200]  我再賺取一些利潤
[00:03:46.200 --> 00:03:47.200]  不是
[00:03:47.200 --> 00:03:48.200]  他是設立一些事業
[00:03:48.200 --> 00:03:50.200]  可以說是做一些買賣
[00:03:50.200 --> 00:03:58.200]  用這些資源去發展更多這些財富
[00:03:58.200 --> 00:04:02.200]  接著第二個同樣的態度
[00:04:02.200 --> 00:04:06.200]  很快將主人給他的資源
[00:04:06.200 --> 00:04:07.200]  好好地運用
[00:04:07.200 --> 00:04:10.200]  能夠去善用這些資源
[00:04:10.200 --> 00:04:14.200]  去為主人賺取更多的財富
[00:04:14.200 --> 00:04:17.200]  接著在第三個這個僕人
[00:04:17.200 --> 00:04:19.200]  他不是這樣想
[00:04:19.200 --> 00:04:20.200]  他不願意去工作
[00:04:20.200 --> 00:04:23.200]  他也不願意承擔這個風險
[00:04:23.200 --> 00:04:26.200]  也有人去估計
[00:04:26.200 --> 00:04:30.200]  可能這個僕人見到主人
[00:04:30.200 --> 00:04:32.200]  你給五千給那個人
[00:04:32.200 --> 00:04:34.200]  給二千給那個人
[00:04:34.200 --> 00:04:36.200]  給一千給我這麼少
[00:04:36.200 --> 00:04:38.200]  心中有一點不忿
[00:04:38.200 --> 00:04:43.200]  所以就不願意去為主人做更多的事
[00:04:43.200 --> 00:04:45.200]  所以他就畫了一個洞
[00:04:45.200 --> 00:04:50.200]  將這些錢放在這個洞裡
[00:04:50.200 --> 00:04:53.200]  過了一段時間
[00:04:53.200 --> 00:04:55.200]  接著主人回來了
[00:04:55.200 --> 00:04:59.200]  十九節到二十三節就說
[00:04:59.200 --> 00:05:01.200]  這個情況是怎樣呢
[00:05:01.200 --> 00:05:02.200]  過了很久
[00:05:02.200 --> 00:05:07.200]  主人回來和這幫三個僕人算帳
[00:05:07.200 --> 00:05:09.200]  過了許久也可以強調
[00:05:09.200 --> 00:05:13.200]  天國的再來
[00:05:13.200 --> 00:05:15.200]  是會有一段長的時間
[00:05:15.200 --> 00:05:17.200]  是會有一個單年的時間
[00:05:17.200 --> 00:05:19.200]  不過強調的是
[00:05:19.200 --> 00:05:21.200]  最終主人必定回來
[00:05:21.200 --> 00:05:24.200]  最終必定有一個審判
[00:05:24.200 --> 00:05:25.200]  第一個僕人
[00:05:25.200 --> 00:05:27.200]  我想大家應該也很有印象
[00:05:27.200 --> 00:05:29.200]  將五個他連得
[00:05:29.200 --> 00:05:31.200]  他賺多了一倍
[00:05:31.200 --> 00:05:33.200]  主人稱讚他
[00:05:33.200 --> 00:05:35.200]  稱讚他不是那個結果
[00:05:35.200 --> 00:05:41.200]  稱讚他是一個又良善又忠心的一個僕人
[00:05:41.200 --> 00:05:44.200]  在這裡得到什麼獎賞呢
[00:05:44.200 --> 00:05:46.200]  這個主人給了他兩樣東西
[00:05:46.200 --> 00:05:49.200]  第一個就是給更多的責任
[00:05:49.200 --> 00:05:53.200]  還有分享主人的快樂
[00:05:53.200 --> 00:05:55.200]  有時我們從人間角度
[00:05:55.200 --> 00:05:57.200]  我們理解不到
[00:05:57.200 --> 00:05:59.200]  給更多的工作
[00:05:59.200 --> 00:06:01.200]  一般人我們說
[00:06:01.200 --> 00:06:03.200]  做少一點就好一點
[00:06:03.200 --> 00:06:04.200]  做得不好就更加
[00:06:04.200 --> 00:06:05.200]  你不會給我工作
[00:06:05.200 --> 00:06:06.200]  我就有空
[00:06:06.200 --> 00:06:08.200]  這是我們一般人的心態
[00:06:08.200 --> 00:06:10.200]  但是耶穌在這裡說
[00:06:10.200 --> 00:06:12.200]  給更多的責任
[00:06:12.200 --> 00:06:13.200]  接著下一句就說
[00:06:13.200 --> 00:06:15.200]  分享主人的快樂
[00:06:15.200 --> 00:06:19.200]  其實一個正確的心態就是
[00:06:19.200 --> 00:06:23.200]  這個主人將他的家產給了我
[00:06:23.200 --> 00:06:26.200]  他是對我一個信任
[00:06:26.200 --> 00:06:28.200]  他對我的信任
[00:06:28.200 --> 00:06:30.200]  我珍惜我這個福分
[00:06:30.200 --> 00:06:35.200]  珍惜我這個可以說給我的工作
[00:06:35.200 --> 00:06:39.200]  當我將主人的錢好好地分配的時候
[00:06:39.200 --> 00:06:42.200]  其實我是在一個過程裡
[00:06:42.200 --> 00:06:44.200]  我是有一種歡樂在裡面
[00:06:44.200 --> 00:06:47.200]  所以在這裡更大的責任
[00:06:47.200 --> 00:06:49.200]  就經歷更大的恩典
[00:06:49.200 --> 00:06:51.200]  以至經歷更多的喜樂
[00:06:51.200 --> 00:06:54.200]  這是耶穌說的意思
[00:06:54.200 --> 00:06:56.200]  接著在第二個僕人那裡
[00:06:56.200 --> 00:06:58.200]  又稱讚他
[00:06:58.200 --> 00:06:59.200]  因為他用兩個他連德
[00:06:59.200 --> 00:07:02.200]  又多賺兩個他連德一倍
[00:07:02.200 --> 00:07:04.200]  第二個僕人
[00:07:04.200 --> 00:07:07.200]  這個主人同樣的稱讚
[00:07:07.200 --> 00:07:10.200]  你是又良善又忠心的一個僕人
[00:07:10.200 --> 00:07:14.200]  同樣給更多的責任
[00:07:14.200 --> 00:07:17.200]  和分享主人的快樂
[00:07:17.200 --> 00:07:19.200]  接著在二十四二十五節裡
[00:07:19.200 --> 00:07:21.200]  第三個僕人來到
[00:07:21.200 --> 00:07:24.200]  他一開始見到前面兩個
[00:07:24.200 --> 00:07:25.200]  見到不是很對路
[00:07:25.200 --> 00:07:27.200]  主人回來了要交仗了
[00:07:27.200 --> 00:07:28.200]  怎麼辦呢
[00:07:28.200 --> 00:07:33.200]  第一步他就用了我們一般人吵架的策略
[00:07:33.200 --> 00:07:34.200]  這個策略是什麼
[00:07:34.200 --> 00:07:36.200]  大家知不知道
[00:07:36.200 --> 00:07:39.200]  就是以攻擊為防衛
[00:07:39.200 --> 00:07:42.200]  我只說你壞
[00:07:42.200 --> 00:07:43.200]  我就沒問題了
[00:07:43.200 --> 00:07:45.200]  是你壞你壞
[00:07:45.200 --> 00:07:48.200]  一開始他就說主人是你的問題
[00:07:48.200 --> 00:07:50.200]  你是一個什麼人呢
[00:07:50.200 --> 00:07:52.200]  你是一個很忍心的人
[00:07:52.200 --> 00:07:54.200]  你是一個貪得無厭的人
[00:07:54.200 --> 00:07:57.200]  你只會利用我們的勞動力
[00:07:57.200 --> 00:08:03.200]  我們現在去做一些吃力不討的工作
[00:08:03.200 --> 00:08:08.200]  所以他指控主人的不對
[00:08:08.200 --> 00:08:10.200]  你的品格很差
[00:08:10.200 --> 00:08:14.200]  所以我就把這些東西放進去
[00:08:14.200 --> 00:08:15.200]  在洞裡
[00:08:15.200 --> 00:08:18.200]  罵完風不動的去給你
[00:08:18.200 --> 00:08:22.200]  他就想如果我把這些錢去做一個投資
[00:08:22.200 --> 00:08:27.200]  或者做一個怎樣用這些錢去發展
[00:08:27.200 --> 00:08:28.200]  可能會失敗
[00:08:28.200 --> 00:08:30.200]  我失敗了之後就沒有了
[00:08:30.200 --> 00:08:32.200]  沒有了回來的時候你就會罵我
[00:08:32.200 --> 00:08:34.200]  所以最後還是不要了
[00:08:34.200 --> 00:08:36.200]  所以我不想你生氣
[00:08:36.200 --> 00:08:37.200]  我不想你怒氣
[00:08:37.200 --> 00:08:43.200]  所以我就把現在原風不動的交回給你
[00:08:43.200 --> 00:08:44.200]  這個勞瀑
[00:08:44.200 --> 00:08:47.200]  這個又懶又惡的瀑人
[00:08:47.200 --> 00:08:54.200]  他沒有看到他作為一個瀑人的身份
[00:08:54.200 --> 00:08:55.200]  這個寶貴
[00:08:55.200 --> 00:08:57.200]  主人把資產給你的時候
[00:08:57.200 --> 00:08:59.200]  對你那份信任
[00:08:59.200 --> 00:09:03.200]  這個瀑人他的行為暴露了什麼呢
[00:09:03.200 --> 00:09:07.200]  他不僅沒有珍惜主人給他的福份
[00:09:07.200 --> 00:09:09.200]  他沒有愛到他的主人
[00:09:09.200 --> 00:09:13.200]  還有就是他把這個失敗歸咎於主人
[00:09:13.200 --> 00:09:15.200]  而不是我的問題
[00:09:15.200 --> 00:09:20.200]  在這裡可以反映到這個又懶又惡的瀑人
[00:09:20.200 --> 00:09:23.200]  他不愛自己的職責
[00:09:23.200 --> 00:09:25.200]  他沒有珍惜自己的福份
[00:09:25.200 --> 00:09:27.200]  在前面
[00:09:27.200 --> 00:09:28.200]  當一個比喻
[00:09:28.200 --> 00:09:31.200]  在講之前有一個叫十童女的比喻
[00:09:31.200 --> 00:09:32.200]  大家有沒有印象
[00:09:32.200 --> 00:09:35.200]  就是有十個童女等待著新郎的來
[00:09:35.200 --> 00:09:37.200]  有五個聰明的童女
[00:09:37.200 --> 00:09:39.200]  有五個愚拙的童女
[00:09:39.200 --> 00:09:42.200]  聰明的童女預備足夠的油
[00:09:42.200 --> 00:09:44.200]  然後等待新郎的來到
[00:09:44.200 --> 00:09:48.200]  五個愚拙的童女就沒有足夠的油
[00:09:48.200 --> 00:09:52.200]  所以就不能夠做好童女的職責
[00:09:52.200 --> 00:09:57.200]  前面那五個愚拙的童女的失敗是什麼呢
[00:09:57.200 --> 00:10:00.200]  他們認為自己的工作
[00:10:00.200 --> 00:10:02.200]  我的職責太容易了
[00:10:02.200 --> 00:10:05.200]  所以是敢於預備一下就行了
[00:10:05.200 --> 00:10:07.200]  這個工作太容易了
[00:10:07.200 --> 00:10:11.200]  到最後他們就因為自己的態度的緣故
[00:10:11.200 --> 00:10:18.200]  所以不能夠進去和新郎新娘一起歡聚他們的婚宴
[00:10:18.200 --> 00:10:21.200]  這裡的比喻反過來
[00:10:21.200 --> 00:10:22.200]  這個瀑人
[00:10:22.200 --> 00:10:26.200]  他就說主人你給我的職責太難了
[00:10:26.200 --> 00:10:28.200]  難到不是我自己可以做得到的
[00:10:28.200 --> 00:10:32.200]  這個責任這麼重大這麼困難
[00:10:32.200 --> 00:10:34.200]  困難都不是工作
[00:10:34.200 --> 00:10:35.200]  如果大家留心
[00:10:35.200 --> 00:10:38.200]  困難是主人你的品格不好
[00:10:38.200 --> 00:10:41.200]  我是一個不好的老闆
[00:10:41.200 --> 00:10:44.200]  不好的主人還給我這些工作
[00:10:44.200 --> 00:10:45.200]  太難了
[00:10:45.200 --> 00:10:47.200]  這個工作太難了
[00:10:47.200 --> 00:10:50.200]  但是在這裡讓我們記得
[00:10:50.200 --> 00:10:52.200]  在聖經來說
[00:10:52.200 --> 00:10:56.200]  上帝將很多資源給我們的時候
[00:10:56.200 --> 00:10:57.200]  這是一個恩典
[00:10:57.200 --> 00:11:01.200]  但是恩典不代表不會縱容人不負責任
[00:11:01.200 --> 00:11:08.200]  當我們得到上帝給我們的資源的時候
[00:11:08.200 --> 00:11:09.200]  無論多或少
[00:11:09.200 --> 00:11:14.200]  我們有責任將上帝給我們的資源好好運用
[00:11:14.200 --> 00:11:17.200]  擴展上帝自己的角度
[00:11:17.200 --> 00:11:23.200]  在這裡我們看到一個主人說
[00:11:23.200 --> 00:11:25.200]  他的回應是什麼呢
[00:11:25.200 --> 00:11:26.200]  他的回應就是
[00:11:26.200 --> 00:11:30.200]  如果你眼中的我
[00:11:30.200 --> 00:11:32.200]  我真的這麼差
[00:11:32.200 --> 00:11:34.200]  就算我真的這麼差
[00:11:34.200 --> 00:11:36.200]  按照他的說法
[00:11:36.200 --> 00:11:41.200]  你都應該要將錢放到銀行裡
[00:11:41.200 --> 00:11:42.200]  賺一些利息
[00:11:42.200 --> 00:11:44.200]  以致回來的時候
[00:11:44.200 --> 00:11:46.200]  連本帶利交還給我
[00:11:46.200 --> 00:11:49.200]  但是你現在連這件事都沒有做
[00:11:49.200 --> 00:11:55.200]  這個主人對這個僕人有一個很大的回應
[00:11:55.200 --> 00:12:00.200]  接著在28至30節裡這樣說
[00:12:00.200 --> 00:12:01.200]  結果是什麼呢
[00:12:01.200 --> 00:12:05.200]  主人奪了惡的奴僕一切
[00:12:05.200 --> 00:12:06.200]  就是一個他寧德
[00:12:06.200 --> 00:12:10.200]  斷絕了他跟這個僕人之間的關係
[00:12:10.200 --> 00:12:16.200]  接著就將這些資源再給其他兩個僕人
[00:12:16.200 --> 00:12:22.200]  這個惡僕可以說是無用的僕人
[00:12:22.200 --> 00:12:25.200]  因為他沒有做到主人託付給他的工作
[00:12:25.200 --> 00:12:31.200]  他不僅失去了上帝給他的資源
[00:12:31.200 --> 00:12:35.200]  失去了作為僕人的地位
[00:12:35.200 --> 00:12:38.200]  更重要的是主人將他趕出去
[00:12:38.200 --> 00:12:41.200]  在外哀哭切齒
[00:12:41.200 --> 00:12:43.200]  這個字的形容
[00:12:43.200 --> 00:12:46.200]  是形容到人和上帝之間的關係
[00:12:46.200 --> 00:12:48.200]  隔離之後的狀態
[00:12:48.200 --> 00:12:49.200]  是一個形容
[00:12:49.200 --> 00:12:51.200]  所以這個比喻其實是說到
[00:12:51.200 --> 00:12:54.200]  上帝和人之間的關係
[00:12:54.200 --> 00:12:57.200]  在一個末世裡
[00:12:57.200 --> 00:12:59.200]  耶穌說他來到了
[00:12:59.200 --> 00:13:01.200]  揭開了末世的罪幕
[00:13:01.200 --> 00:13:05.200]  接著為人的罪釘在十字架上
[00:13:05.200 --> 00:13:06.200]  顯明上帝的救贖
[00:13:06.200 --> 00:13:08.200]  最後上帝的審判
[00:13:08.200 --> 00:13:10.200]  必然會來到這個世界
[00:13:10.200 --> 00:13:11.200]  而我們每一個人
[00:13:11.200 --> 00:13:14.200]  都是等待著耶穌的再來
[00:13:14.200 --> 00:13:15.200]  在過程裡
[00:13:15.200 --> 00:13:18.200]  我們應該用什麼態度去等待呢
[00:13:18.200 --> 00:13:22.200]  在耶穌所說的五個比喻裡
[00:13:22.200 --> 00:13:25.200]  他都一路提醒門徒
[00:13:25.200 --> 00:13:27.200]  警醒警醒
[00:13:27.200 --> 00:13:29.200]  不是被動的去等待
[00:13:29.200 --> 00:13:32.200]  而是主動進擇在過程當中
[00:13:32.200 --> 00:13:38.200]  如何好好發揮上帝給我們的每一個資源
[00:13:38.200 --> 00:13:41.200]  過了許久
[00:13:41.200 --> 00:13:42.200]  主人回來了
[00:13:42.200 --> 00:13:46.200]  我們最後要面對耶穌的大審判的時候
[00:13:46.200 --> 00:13:47.200]  會算帳的
[00:13:47.200 --> 00:13:49.200]  耶穌會跟我們算帳
[00:13:49.200 --> 00:13:50.200]  跟從耶穌的人
[00:13:50.200 --> 00:13:53.200]  我們這群的僕人
[00:13:53.200 --> 00:13:54.200]  我們要有責任
[00:13:54.200 --> 00:13:58.200]  去將上帝給我們的所有的資產
[00:13:58.200 --> 00:14:01.200]  能夠好好地善用
[00:14:01.200 --> 00:14:02.200]  當我們看到
[00:14:02.200 --> 00:14:05.200]  我們所擁有的都不是我擁有的時候
[00:14:05.200 --> 00:14:07.200]  我只是一個管家
[00:14:07.200 --> 00:14:09.200]  我很善用上帝給我們的資源
[00:14:09.200 --> 00:14:13.200]  去發揮建立上帝的角度的時候
[00:14:13.200 --> 00:14:16.200]  我們心中會有一份喜樂和榮幸
[00:14:16.200 --> 00:14:17.200]  我們很感謝上帝
[00:14:17.200 --> 00:14:19.200]  看在我們身上
[00:14:19.200 --> 00:14:21.200]  將資源交託給我們使用
[00:14:21.200 --> 00:14:23.200]  當我們看到這個角度的時候
[00:14:23.200 --> 00:14:26.200]  我們會有一種幸福
[00:14:26.200 --> 00:14:29.200]  可以說是喜樂在當中
[00:14:29.200 --> 00:14:31.200]  在這段經文裡
[00:14:31.200 --> 00:14:35.200]  想從幾個角度去思考
[00:14:35.200 --> 00:14:38.200]  我們在這個紛亂的世代裡
[00:14:38.200 --> 00:14:40.200]  我們可以學到什麼
[00:14:40.200 --> 00:14:43.200]  在這裡很強調一個很重要的觀念
[00:14:43.200 --> 00:14:45.200]  就是我們都是神的管家
[00:14:45.200 --> 00:14:49.200]  在《馬達福音》24章
[00:14:49.200 --> 00:14:50.200]  說到主的再來
[00:14:50.200 --> 00:14:51.200]  祂的審判
[00:14:51.200 --> 00:14:56.200]  然後說到等待主再來的時候的態度
[00:14:56.200 --> 00:15:01.200]  我們如何好好地預備自己去迎接愛我們的主
[00:15:01.200 --> 00:15:05.200]  因為主給了我們不單只是一個恩賜
[00:15:05.200 --> 00:15:08.200]  我們所有的都是屬於上帝的
[00:15:08.200 --> 00:15:11.200]  所以我們都是一個管家
[00:15:11.200 --> 00:15:13.200]  我們只是一個管家
[00:15:13.200 --> 00:15:18.200]  我們努力去將這些資源好好地運用
[00:15:18.200 --> 00:15:20.200]  我想不是很難理解
[00:15:20.200 --> 00:15:22.200]  你作為一個銀行的出立員
[00:15:22.200 --> 00:15:23.200]  銀行真的多不多錢?
[00:15:23.200 --> 00:15:24.200]  當然是多錢
[00:15:24.200 --> 00:15:26.200]  你每天數多少錢?
[00:15:26.200 --> 00:15:27.200]  每天都數很多錢
[00:15:27.200 --> 00:15:29.200]  但你知道多少錢是不是你的?
[00:15:29.200 --> 00:15:30.200]  不是你的
[00:15:30.200 --> 00:15:31.200]  不是你的
[00:15:31.200 --> 00:15:34.200]  你真的要好好地去完成你的工作
[00:15:34.200 --> 00:15:39.200]  我們所有擁有的東西都是屬於上帝
[00:15:39.200 --> 00:15:42.200]  耶穌帶出一個很重要的觀念
[00:15:42.200 --> 00:15:44.200]  以金錢為例
[00:15:44.200 --> 00:15:48.200]  我們不要以為就算我們十一奉獻之後
[00:15:48.200 --> 00:15:50.200]  十分之九我可以怎麼用都可以
[00:15:50.200 --> 00:15:52.200]  其實不是的
[00:15:52.200 --> 00:15:54.200]  十分之十都是上帝的
[00:15:54.200 --> 00:15:58.200]  我如何好好利用這十分之十的每一樣東西
[00:15:58.200 --> 00:15:59.200]  這一部分用這些
[00:15:59.200 --> 00:16:00.200]  這一部分用這些
[00:16:00.200 --> 00:16:04.200]  好好地用上帝給我們的資源
[00:16:04.200 --> 00:16:07.200]  既然一切都是屬於上帝的時候
[00:16:07.200 --> 00:16:11.200]  我們要想想我們一個分配的原則是怎樣
[00:16:11.200 --> 00:16:14.200]  如何分配我們的資源
[00:16:14.200 --> 00:16:18.200]  因為到最後我們要在上帝面前去交帳
[00:16:18.200 --> 00:16:22.200]  盡責地去發展上帝給我們這些不同的資源
[00:16:22.200 --> 00:16:24.200]  去建立上帝的角度
[00:16:24.200 --> 00:16:28.200]  上帝給我們的是一個不平等的託付
[00:16:28.200 --> 00:16:31.200]  上帝不是用平均主義的
[00:16:31.200 --> 00:16:34.200]  每個人的責任和工作都不同
[00:16:34.200 --> 00:16:36.200]  所以上帝按照不同的人
[00:16:36.200 --> 00:16:38.200]  給他們有不同的資源
[00:16:38.200 --> 00:16:41.200]  給他們有不同的才幹
[00:16:41.200 --> 00:16:46.200]  各人所猜探所做的事情都不一樣
[00:16:46.200 --> 00:16:47.200]  都有所不同
[00:16:47.200 --> 00:16:49.200]  但是有一樣東西是同一的
[00:16:49.200 --> 00:16:54.200]  就是我們每一個人在上帝眼中都是同等的重要
[00:16:54.200 --> 00:16:58.200]  沒有一個人可以說我比其他人更重要
[00:16:58.200 --> 00:17:02.200]  上帝給五千、給二千、給一千
[00:17:02.200 --> 00:17:10.200]  其實最後上帝的稱讚給二千和五千的那個都是一樣
[00:17:10.200 --> 00:17:15.200]  所以我們沒有比其他人更重要
[00:17:15.200 --> 00:17:20.200]  一個人信耶穌是經過上帝很多不同的安排
[00:17:20.200 --> 00:17:22.200]  大家想想你信耶穌的過程
[00:17:22.200 --> 00:17:24.200]  上帝安排不同的人
[00:17:24.200 --> 00:17:26.200]  讓你經歷不同的事
[00:17:26.200 --> 00:17:30.200]  到最後你慢慢一步一步地去相信耶穌
[00:17:30.200 --> 00:17:35.200]  所以我們信耶穌其實背後是很多人做了不同的事的後果
[00:17:35.200 --> 00:17:39.200]  如果你回想你自己信耶穌的過程
[00:17:39.200 --> 00:17:44.200]  曾經聽一個牧者說一段分享我覺得很有意思
[00:17:44.200 --> 00:17:49.200]  他在很多的教會裏面說了很多的報道會
[00:17:49.200 --> 00:17:52.200]  也有很多人信耶穌
[00:17:52.200 --> 00:17:55.200]  他說過了若干年後
[00:17:55.200 --> 00:18:00.200]  在歷史當中會去說某個時候某個地方有報道會
[00:18:00.200 --> 00:18:02.200]  有多少人信耶穌
[00:18:02.200 --> 00:18:04.200]  這些數字是可以看到的
[00:18:04.200 --> 00:18:06.200]  然後就問報道會說完是誰
[00:18:06.200 --> 00:18:08.200]  某某就是他自己
[00:18:08.200 --> 00:18:11.200]  然後最多說是誰做見證
[00:18:11.200 --> 00:18:18.200]  在歷史裏只會記得說完和最多一個分享者
[00:18:18.200 --> 00:18:21.200]  但是我覺得這個牧者說得很有意思
[00:18:21.200 --> 00:18:26.200]  他說整個報道會的安排有很多人去參與
[00:18:26.200 --> 00:18:32.200]  之前的安排當日的安排是很多人參與
[00:18:32.200 --> 00:18:36.200]  但在歷史裏是不會記得這些人的
[00:18:36.200 --> 00:18:38.200]  是不可能記得這些人
[00:18:38.200 --> 00:18:41.200]  只會記得那個講員
[00:18:41.200 --> 00:18:48.200]  我們就會將所有的功績歸類為這個講員的功績
[00:18:48.200 --> 00:18:51.200]  很多時候我們的觀念是這樣
[00:18:51.200 --> 00:18:54.200]  但我覺得這個牧者反省得很好
[00:18:54.200 --> 00:18:58.200]  其實我們在不同的崗位上去發揮我們所做的
[00:18:58.200 --> 00:19:01.200]  以致到一起有這樣的結果
[00:19:01.200 --> 00:19:05.200]  但上帝記得我們每一個人所做
[00:19:05.200 --> 00:19:07.200]  歷史是否記得也不重要
[00:19:07.200 --> 00:19:09.200]  歷史也不會記得我們
[00:19:09.200 --> 00:19:11.200]  歷史是否記得我們不重要
[00:19:11.200 --> 00:19:13.200]  後人不會記得我們多少
[00:19:13.200 --> 00:19:15.200]  其他人不記得我們也不要緊
[00:19:15.200 --> 00:19:17.200]  但上帝記得我們
[00:19:17.200 --> 00:19:20.200]  上帝記得我們所做的每一件事
[00:19:20.200 --> 00:19:22.200]  所以在這裏說
[00:19:22.200 --> 00:19:26.200]  上帝到最後會來到的時候
[00:19:26.200 --> 00:19:29.200]  是算帳的和每一個人
[00:19:29.200 --> 00:19:33.200]  每一個人在教會的群體當中都同等的重要
[00:19:33.200 --> 00:19:34.200]  我們有不同的資源
[00:19:34.200 --> 00:19:36.200]  我們有不同的恩賜
[00:19:36.200 --> 00:19:38.200]  但我們有同一位的主
[00:19:38.200 --> 00:19:41.200]  我們同一件事可以有不同的方法去做
[00:19:41.200 --> 00:19:43.200]  但我們的目標卻是相同
[00:19:43.200 --> 00:19:45.200]  我們的職份可能有不同
[00:19:45.200 --> 00:19:47.200]  有敬拜小組
[00:19:47.200 --> 00:19:48.200]  有師士
[00:19:48.200 --> 00:19:49.200]  有影音
[00:19:49.200 --> 00:19:51.200]  有關顧員
[00:19:51.200 --> 00:19:53.200]  職份有不同
[00:19:53.200 --> 00:19:55.200]  但我們的地位都是一樣
[00:19:55.200 --> 00:19:57.200]  修成會不同
[00:19:57.200 --> 00:20:01.200]  但賞賜卻是相同
[00:20:01.200 --> 00:20:05.200]  在這十個同類和這幾個惡僕裏面
[00:20:05.200 --> 00:20:07.200]  究竟有什麼分別呢
[00:20:07.200 --> 00:20:09.200]  有什麼相同的地方
[00:20:09.200 --> 00:20:13.200]  十個同類其實都知道要迎見新郎
