
[00:00:00.000 --> 00:00:06.800]  翻到诗篇一百一十九篇,请大家翻到诗篇一百一十九篇。
[00:03:06.500 --> 00:03:08.900]  因为讲到两件事,第一件事,
[00:03:08.900 --> 00:03:11.200]  第一件事,生命。
[00:03:11.200 --> 00:03:12.300]  生命。
[00:03:12.300 --> 00:03:13.700]  神,
[00:03:13.700 --> 00:03:16.700]  借着祂的爱将我救活了。
[00:03:16.700 --> 00:03:19.700]  神借着祂的爱将我救活了。
[00:03:19.700 --> 00:03:21.400]  使我得了生命了。
[00:03:21.400 --> 00:03:22.700]  使我得着生命了。
[00:03:22.700 --> 00:03:23.900]  使我活起来了。
[00:03:23.900 --> 00:03:24.900]  使我活起来了。
[00:03:24.900 --> 00:03:26.900]  这是生命的道。
[00:03:26.900 --> 00:03:28.200]  这是生命的道。
[00:03:28.200 --> 00:03:29.200]  下半节,
[00:03:29.200 --> 00:03:30.200]  下半节,
[00:03:30.200 --> 00:03:33.200]  我就遵守祢口中的法度。
[00:03:33.200 --> 00:03:35.200]  我就遵守祢口中的法度。
[00:03:35.200 --> 00:03:36.400]  这就是神的话。
[00:03:36.400 --> 00:03:38.400]  这是神的话。
[00:03:38.400 --> 00:03:39.400]  生命。
[00:03:39.400 --> 00:03:40.900]  生命的道。
[00:03:40.900 --> 00:03:41.900]  的道。
[00:03:41.900 --> 00:03:43.200]  圣经的中心。
[00:03:43.200 --> 00:03:45.700]  这两样都是全部圣经的中心。
[00:03:45.700 --> 00:03:48.200]  神的话是生命之道。
[00:03:48.200 --> 00:03:50.200]  神的话是生命之道。
[00:03:50.200 --> 00:03:51.700]  使我们得生命。
[00:03:51.700 --> 00:03:52.700]  使我们得生命。
[00:03:52.700 --> 00:03:54.200]  得生命以后呢?
[00:03:54.200 --> 00:03:55.200]  得生命之后呢?
[00:03:55.200 --> 00:03:56.700]  要遵行神的话。
[00:03:56.700 --> 00:03:59.200]  要遵守神的话。
[00:03:59.200 --> 00:04:02.700]  这是全部圣经的中心。
[00:04:02.700 --> 00:04:04.700]  这是全部圣经的中心。
[00:04:04.700 --> 00:04:07.700]  如果没有生命,就不能遵行神的话。
[00:04:07.700 --> 00:04:10.200]  如果没有生命,就不遵行神的话。
[00:04:10.200 --> 00:04:11.200]  翻过来说。
[00:04:11.200 --> 00:04:11.700]  翻过来说。
[00:04:11.700 --> 00:04:15.200]  如果真有生命而不遵行神的话,也不够。
[00:04:15.200 --> 00:04:18.200]  如果真有生命而不遵行神的话,也不够。
[00:04:18.200 --> 00:04:21.200]  有了生命,要遵行神的话。
[00:04:21.200 --> 00:04:23.700]  有了生命,要遵行神的话。
[00:04:23.700 --> 00:04:25.200]  八十九节呢?
[00:04:25.200 --> 00:04:26.200]  八十九节呢?
[00:04:26.200 --> 00:04:27.700]  夜和华安。
[00:04:27.700 --> 00:04:29.700]  你的华安正在天,
[00:04:29.700 --> 00:04:31.200]  直到永远。
[00:04:31.200 --> 00:04:35.200]  这里告诉我们,神的话是坚定的。
[00:04:35.200 --> 00:04:37.200]  这里告诉我们,神的话是坚定的。
[00:04:37.200 --> 00:04:38.200]  是永恒的。
[00:04:38.200 --> 00:04:39.200]  是永恒的。
[00:04:39.200 --> 00:04:40.200]  永不改变的。
[00:04:40.200 --> 00:04:41.200]  是永不改变的。
[00:04:41.200 --> 00:04:42.700]  永不失效的。
[00:04:42.700 --> 00:04:44.200]  永不失消的。
[00:04:44.200 --> 00:04:46.200]  永不失效的。
[00:04:46.200 --> 00:04:48.200]  这是对我们的保证。
[00:04:48.200 --> 00:04:49.700]  这是对我们的保证。
[00:04:49.700 --> 00:04:52.700]  我们遵行神的话,有没有错呢?
[00:04:52.700 --> 00:04:54.200]  我们遵行神的话,有没有错呢?
[00:04:54.200 --> 00:04:55.700]  如果神的话会变。
[00:04:55.700 --> 00:04:57.200]  如果神的话会变。
[00:04:57.200 --> 00:04:59.200]  如果神的话不是永恒的。
[00:04:59.200 --> 00:05:00.700]  如果神的话不是永恒的。
[00:05:00.700 --> 00:05:02.200]  也不值得我们去遵行。
[00:05:02.200 --> 00:05:03.700]  也不值得我们去遵行。
[00:05:03.700 --> 00:05:06.700]  如果我们去遵行的话,我们会吃亏。
[00:05:06.700 --> 00:05:08.700]  如果我们去遵行的话,我们会吃亏。
[00:05:08.700 --> 00:05:09.700]  我们可能错。
[00:05:09.700 --> 00:05:11.200]  我们可能会错。
[00:05:11.200 --> 00:05:13.700]  因为神的话今天是这样,明天是另外一样。
[00:05:13.700 --> 00:05:16.200]  因为神的话今天是这样,明天是第二样。
[00:05:16.200 --> 00:05:18.200]  神的话是永恒的。
[00:05:18.200 --> 00:05:19.700]  神的话是永恒的。
[00:05:19.700 --> 00:05:21.200]  安定在天。
[00:05:21.200 --> 00:05:22.200]  安定在天。
[00:05:22.200 --> 00:05:23.700]  永不失效。
[00:05:23.700 --> 00:05:25.200]  永不失效。
[00:05:25.200 --> 00:05:26.200]  永不改变。
[00:05:26.200 --> 00:05:27.200]  永不改变。
[00:05:27.200 --> 00:05:30.200]  所以我们欢欢喜喜地遵行。
[00:05:30.200 --> 00:05:31.700]  所以我们欢欢喜喜地遵行。
[00:05:31.700 --> 00:05:33.200]  我们得到了生命。
[00:05:33.200 --> 00:05:34.200]  我们得到了生命。
[00:05:34.200 --> 00:05:37.200]  这个生命使我们能遵行神的话。
[00:05:37.200 --> 00:05:39.700]  这个生命使我们能遵行神的话。
[00:05:39.700 --> 00:05:42.700]  这是正经的中心的重心。
[00:05:42.700 --> 00:05:45.200]  这是正经的中心的中心。
[00:05:45.200 --> 00:05:48.700]  今天晚上我们要特别注意的一个角度。
[00:05:48.700 --> 00:05:52.700]  今天晚上我们要特别注意的一个角度。
[00:05:52.700 --> 00:05:56.200]  就是神的话的反合性的功效。
[00:05:56.200 --> 00:05:59.200]  就是神的话的反合性的功效。
[00:05:59.200 --> 00:06:01.700]  表面看相反的两方面。
[00:06:01.700 --> 00:06:03.700]  表面看相反的两方面。
[00:06:03.700 --> 00:06:06.200]  但是这两方面合在一起。
[00:06:06.200 --> 00:06:08.200]  但是这两方面合在一起。
[00:06:08.200 --> 00:06:13.200]  就构成了一个完整的美好的整体。
[00:06:13.200 --> 00:06:16.700]  就构成了一个完整的美好的整体。
[00:06:16.700 --> 00:06:21.200]  我们从这一件事里面来领受这个信息。
[00:06:21.200 --> 00:06:24.700]  我们从这一件事里面来领受这个信息。
[00:06:24.700 --> 00:06:26.200]  第一处是经文。
[00:06:26.200 --> 00:06:27.700]  第一处是经文。
[00:06:27.700 --> 00:06:30.200]  一百一十九节。
[00:06:30.200 --> 00:06:32.700]  是一百一十九节。
[00:06:32.700 --> 00:06:36.200]  一百一十九篇,一百一十九节。
[00:06:36.200 --> 00:06:39.200]  一百一十九篇,一百一十九节。
[00:06:39.200 --> 00:06:41.200]  凡地上的恶人,
[00:06:41.200 --> 00:06:44.200]  你除掉他好像除掉渣滓,
[00:06:44.200 --> 00:06:47.200]  因此我爱你的法道。
[00:06:47.200 --> 00:06:49.200]  只看一百二十节。
[00:06:49.200 --> 00:06:51.200]  再看一百二十节。
[00:06:51.200 --> 00:06:55.200]  我因惧怕你,欲就罚走,
[00:06:55.200 --> 00:06:58.200]  我又怕你的判冤。
[00:06:58.200 --> 00:07:01.700]  在一百一十九节提到爱神话。
[00:07:01.700 --> 00:07:04.700]  在一百一十九节提到爱神话。
[00:07:04.700 --> 00:07:07.200]  在一百二十节提到怕神话。
[00:07:07.200 --> 00:07:09.700]  在一百二十节提到怕神话。
[00:07:09.700 --> 00:07:14.700]  这是神的话在我们里面引起的相反的两种作用。
[00:07:14.700 --> 00:07:18.200]  这是神的话在我们里面引起的两种相反的作用。
[00:07:18.200 --> 00:07:20.700]  是我们爱,又是我们怕。
[00:07:20.700 --> 00:07:22.700]  使我们爱,也使我们怕。
[00:07:22.700 --> 00:07:24.200]  我们爱神。
[00:07:24.200 --> 00:07:25.200]  我们爱神。
[00:07:25.200 --> 00:07:26.200]  也爱神的话。
[00:07:26.200 --> 00:07:27.700]  也爱神的话。
[00:07:27.700 --> 00:07:29.700]  但是我们知道神的话以后,
[00:07:29.700 --> 00:07:31.700]  让我们跟着神的话之后,
[00:07:31.700 --> 00:07:33.700]  又使我们产生敬畏的心。
[00:07:33.700 --> 00:07:35.700]  又使我们产生敬畏的心。
[00:07:35.700 --> 00:07:36.700]  使我们怕神。
[00:07:36.700 --> 00:07:38.200]  使我们怕神。
[00:07:38.200 --> 00:07:39.700]  因为神是公义的。
[00:07:39.700 --> 00:07:41.200]  因为神是公义的。
[00:07:41.200 --> 00:07:43.700]  神是慈爱的,所以我们爱神。
[00:07:43.700 --> 00:07:45.700]  神是慈爱的,所以我们爱神。
[00:07:45.700 --> 00:07:48.700]  神是公义的,所以我们敬畏神。
[00:07:48.700 --> 00:07:50.700]  神是公义的,所以我们敬畏神。
[00:07:50.700 --> 00:07:54.700]  神的话产生相反的两种作用。
[00:07:54.700 --> 00:07:56.700]  神的话产生相反的两种作用。
[00:07:56.700 --> 00:07:59.200]  但是这两方面合在一起的时候,
[00:07:59.200 --> 00:08:01.200]  但是这两方面合在一起的时候,
[00:08:01.200 --> 00:08:06.200]  就构成了我们和神之间的完整的关系。
[00:08:06.200 --> 00:08:10.200]  就构成了我们与神之间的完整的关系。
[00:08:10.200 --> 00:08:13.200]  如果一个人单单爱神,
[00:08:13.200 --> 00:08:15.200]  如果一个人单单爱神,
[00:08:15.200 --> 00:08:16.700]  单单了解神的爱,
[00:08:16.700 --> 00:08:18.700]  单单了解神的爱,
[00:08:18.700 --> 00:08:19.700]  他还会有问题。
[00:08:19.700 --> 00:08:21.200]  他还会有问题。
[00:08:21.200 --> 00:08:24.700]  他可能以为神是一个溺爱的神。
[00:08:24.700 --> 00:08:24.700]  他可能以为神是一个溺爱的神。
[00:08:24.700 --> 00:08:26.700]  他可能以为神是一个溺爱的神。
[00:08:26.700 --> 00:08:30.700]  好像一个溺爱孩子的妈妈或者爸爸一样。
[00:08:30.700 --> 00:08:31.200]  好像一个溺爱孩子的妈妈或者爸爸一样。
[00:08:31.200 --> 00:08:33.700]  好像一个溺爱孩子的妈妈或者爸爸一样。
[00:08:33.700 --> 00:08:37.200]  这样他可能利用神的爱。
[00:08:37.200 --> 00:08:39.700]  这样他可能会利用神的爱。
[00:08:39.700 --> 00:08:40.700]  会出毛病。
[00:08:40.700 --> 00:08:41.200]  会出毛病。
[00:08:41.200 --> 00:08:42.200]  会出毛病。
[00:08:42.200 --> 00:08:45.700]  所以一个基督徒单单知道神的爱不够。
[00:08:45.700 --> 00:08:48.700]  所以一个基督徒单单知道神的爱不够。
[00:08:48.700 --> 00:08:50.700]  单单爱神也不够。
[00:08:50.700 --> 00:08:52.200]  单单爱神也不够。
[00:08:52.200 --> 00:08:54.200]  他还要知道神的公义。
[00:08:54.200 --> 00:08:56.200]  他还要知道神的公义。
[00:08:56.200 --> 00:08:59.200]  因此产生敬畏的心。
[00:08:59.200 --> 00:09:01.200]  因此产生敬畏的心。
[00:09:01.200 --> 00:09:08.200]  这两方面在诗篇二章十一节连在一起非常清楚。
[00:09:08.200 --> 00:09:13.700]  这两方面在这篇二章第一节连在一起非常清楚。
[00:09:13.700 --> 00:09:15.200]  我们看这一节。
[00:09:15.200 --> 00:09:16.200]  我们看这一节。
[00:09:16.200 --> 00:09:18.200]  第二篇十一节。
[00:09:18.200 --> 00:09:20.700]  第二篇十一节。
[00:09:20.700 --> 00:09:22.200]  第二篇十一节。
[00:09:22.200 --> 00:09:25.200]  当全畏惧是奉耶和华。
[00:09:25.200 --> 00:09:28.200]  就当全天经以快乐。
[00:09:28.200 --> 00:09:30.200]  全占经而快乐。
[00:09:30.200 --> 00:09:32.200]  全天经以快乐。
[00:09:32.200 --> 00:09:33.700]  占经就是敬畏。
[00:09:33.700 --> 00:09:35.200]  天经是敬畏。
[00:09:35.200 --> 00:09:38.700]  快乐就是在神的爱中喜乐。
[00:09:38.700 --> 00:09:41.200]  快乐就是在神的爱中喜乐。
[00:09:41.200 --> 00:09:45.200]  这两样很美好的连在一起。
[00:09:45.200 --> 00:09:47.700]  这两样很美好的连在一起。
[00:09:47.700 --> 00:09:49.700]  在今天这个时代里头。
[00:09:49.700 --> 00:09:51.200]  在今天这个时代里面。
[00:09:51.200 --> 00:09:54.200]  基督徒应该学习敬畏的。
[00:09:54.200 --> 00:09:56.200]  基督应该学习敬畏的。
[00:09:56.200 --> 00:10:00.200]  因为在这个时代里面缺少敬畏的观念。
[00:10:00.200 --> 00:10:02.700]  因为在这个时代里面缺乏敬畏的观念。
[00:10:02.700 --> 00:10:08.200]  所以说基督徒的人应该在这一方面特别的学习。
[00:10:08.200 --> 00:10:11.200]  做基督徒的人应该特别在这方面学习。
[00:10:11.200 --> 00:10:12.700]  在《箴言书》里面。
[00:10:12.700 --> 00:10:14.200]  在《箴言书》里面。
[00:10:14.200 --> 00:10:17.200]  大家要知道《箴言书》是讲智慧的。
[00:10:17.200 --> 00:10:19.700]  大家都知道《箴言书》是讲智慧的。
[00:10:19.700 --> 00:10:21.700]  在《箴言书》一开始。
[00:10:21.700 --> 00:10:24.700]  在《箴言书》一开始和结束的地方。
[00:10:24.700 --> 00:10:25.700]  不是结束的地方。
[00:10:25.700 --> 00:10:26.700]  一头一尾。
[00:10:26.700 --> 00:10:28.200]  一头一尾。
[00:10:28.200 --> 00:10:31.200]  都是讲敬畏耶和华。
[00:10:31.200 --> 00:10:33.200]  都是讲敬畏耶和华。
[00:10:33.200 --> 00:10:36.200]  《箴言》的第一句话就是敬畏耶和华。
[00:10:36.200 --> 00:10:38.200]  《箴言》第一句话是敬畏耶和华。
[00:10:38.200 --> 00:10:39.700]  有人说你讲错了。
[00:10:39.700 --> 00:10:41.200]  有人骂你讲错了。
[00:10:41.200 --> 00:10:45.200]  《箴言书》的第一章头六节是序言。
[00:10:45.200 --> 00:10:51.200]  这个《箴言书》的第一章头六节是序言。
[00:10:51.200 --> 00:10:54.700]  到了第七节才是正文的第一句。
[00:10:54.700 --> 00:10:57.700]  到第七节才是经文的第一句。
[00:10:57.700 --> 00:11:00.200]  是正文的第一句。
[00:11:00.200 --> 00:11:03.200]  第一句就说敬畏耶和华。
[00:11:03.200 --> 00:11:05.700]  第一句就是敬畏耶和华。
[00:11:05.700 --> 00:11:08.200]  那是《箴言》的开始。
[00:11:08.200 --> 00:11:09.700]  这是《箴言》的开始。
[00:11:09.700 --> 00:11:11.700]  到最后三十一章。
[00:11:11.700 --> 00:11:12.700]  到最后三十一节。
[00:11:12.700 --> 00:11:14.200]  没了的两节。
[00:11:14.200 --> 00:11:15.700]  没了的两节。
[00:11:15.700 --> 00:11:18.200]  提到敬畏耶和华的妇女。
[00:11:18.200 --> 00:11:20.700]  提到敬畏耶和华的妇女。
[00:11:20.700 --> 00:11:22.700]  又是讲敬畏神。
[00:11:22.700 --> 00:11:24.200]  又是讲敬畏神。
[00:11:24.200 --> 00:11:28.200]  一开始到结束,都是敬畏耶和华。
[00:11:28.200 --> 00:11:31.200]  一开始到结束都是讲敬畏耶和华。
[00:11:31.200 --> 00:11:32.700]  这是智慧。
[00:11:32.700 --> 00:11:34.200]  这个是智慧。
[00:11:34.200 --> 00:11:39.200]  敬畏耶和华是智慧的开端和智慧的成全。
[00:11:39.200 --> 00:11:43.700]  敬畏耶和华是智慧的开端和智慧的成全。
[00:11:43.700 --> 00:11:45.200]  我们看第二方面。
[00:11:45.200 --> 00:11:47.200]  我们看第二方面。
[00:11:47.200 --> 00:11:48.700]  一百零三节。
[00:11:48.700 --> 00:11:50.700]  一百零三节。
[00:11:50.700 --> 00:11:54.700]  你的言语在我上堂破诞甘美,
[00:11:54.700 --> 00:11:57.200]  在我口中秘密更甜。
[00:11:57.200 --> 00:12:01.200]  神的话是甘甜的。
[00:12:01.200 --> 00:12:04.200]  秘密更甜。
[00:12:04.200 --> 00:12:05.700]  再看七十五节。
[00:12:05.700 --> 00:12:07.200]  再看七十五节。
[00:12:07.200 --> 00:12:11.200]  耶和华说:噢,我知道你的善语是公义的,
[00:12:11.200 --> 00:12:14.700]  你使我窦苦自成疾待我。
[00:12:14.700 --> 00:12:19.700]  在这里世人提到耶和华的判语是公义的。
[00:12:19.700 --> 00:12:23.200]  在这十节诗人谈到耶和华的判语是公义的。
[00:12:23.200 --> 00:12:28.700]  神就按照祂公义的判语在世人身上工作。
[00:12:28.700 --> 00:12:32.700]  神就按照祂公义的判语在世人身上工作。
[00:12:32.700 --> 00:12:34.200]  使他窦苦。
[00:12:34.200 --> 00:12:35.200]  使他窦苦。
[00:12:35.200 --> 00:12:39.200]  换句话说,神的话是神判的话。
[00:12:39.200 --> 00:12:41.200]  换句话说,神的话是神判的话。
[00:12:41.200 --> 00:12:43.700]  神的话是神教的话。
[00:12:43.700 --> 00:12:45.200]  神的话是神教的话。
[00:12:45.200 --> 00:12:49.200]  神按照祂的话的真理来教导世人。
[00:12:49.200 --> 00:12:54.200]  神按照祂的话的真理来教导世人,教导世人。
[00:12:54.200 --> 00:12:55.700]  让他学功课。
[00:12:55.700 --> 00:12:57.200]  使他学功课。
[00:12:57.200 --> 00:12:59.700]  所以神的话是苦的。
[00:12:59.700 --> 00:13:01.200]  所以神的话是苦的。
[00:13:01.200 --> 00:13:02.700]  一方面是甜的。
[00:13:02.700 --> 00:13:03.700]  一方面是甜的。
[00:13:03.700 --> 00:13:05.200]  另外一方面是苦的。
[00:13:05.200 --> 00:13:07.200]  另外一方面是苦的。
[00:13:07.200 --> 00:13:08.200]  感谢神。
[00:13:08.200 --> 00:13:09.200]  感谢神。
[00:13:09.200 --> 00:13:10.700]  祂的话又甜又苦。
[00:13:10.700 --> 00:13:12.200]  祂的话又甜又苦。
[00:13:12.200 --> 00:13:14.200]  这正是我们完全的需要。
[00:13:14.200 --> 00:13:16.700]  这正是我们完全的需要。
[00:13:16.700 --> 00:13:18.200]  我们读神的话的时候,
[00:13:18.200 --> 00:13:19.700]  我们读神的话的时候,
[00:13:19.700 --> 00:13:20.700]  开始的时候,
[00:13:20.700 --> 00:13:26.200]  大家注意到神的恩典、慈爱、救恩等等。
[00:13:26.200 --> 00:13:30.700]  开始的时候,大家注意到神的恩典、慈爱、救恩等等。
[00:13:30.700 --> 00:13:35.200]  神的安慰、神的引导、神的保护、神的恩赐。
[00:13:35.200 --> 00:13:38.200]  神的安慰、神的保护、神的恩赐。
[00:13:38.200 --> 00:13:41.700]  神的永不改变的爱、神的怜悯等等。
[00:13:41.700 --> 00:13:45.200]  神的永不改变的爱、神的怜悯等等。
[00:13:45.200 --> 00:13:47.200]  这些是多么甜美。
[00:13:47.200 --> 00:13:49.200]  这些是多么甜美。
[00:13:49.200 --> 00:13:52.200]  我们读的时候,心里非常的欢喜。
[00:13:52.200 --> 00:13:54.200]  我们读的时候,心里非常的欢喜。
[00:13:54.200 --> 00:13:59.200]  但是我们读圣经,越读越深入的时候,
[00:13:59.200 --> 00:14:01.200]  但是我们读圣经,越读越深入的时候,
[00:14:01.200 --> 00:14:03.200]  我们体会到神的心意。
[00:14:03.200 --> 00:14:04.700]  我们体会到神的心意。
[00:14:04.700 --> 00:14:06.200]  看见祂的公义。
[00:14:06.200 --> 00:14:07.200]  看见祂的公义。
[00:14:07.200 --> 00:14:08.200]  看见祂的官教。
[00:14:08.200 --> 00:14:09.200]  看见祂的管教。
[00:14:09.200 --> 00:14:12.700]  看见祂的那个甘良性的真理。
[00:14:12.700 --> 00:14:14.700]  看见祂的那个甘良性的真理。
[00:14:14.700 --> 00:14:19.700]  就叫我们内心就开始觉得神话不是那么简单。
[00:14:19.700 --> 00:14:20.700]  就叫我们内心就开始觉得神话不是那么简单。
[00:14:20.700 --> 00:14:23.700]  就在我们的心里面开始觉得,神的话不是那么简单。
[00:14:23.700 --> 00:14:24.700]  我们再读下去。
[00:14:24.700 --> 00:14:25.700]  我们再读下去。
[00:14:25.700 --> 00:14:28.700]  发现神的话要破碎我们的旧自我。
[00:14:28.700 --> 00:14:28.700]  发现神的话要破碎我们的旧自我。
[00:14:28.700 --> 00:14:31.700]  发现神的话要破碎我们的旧自我。
[00:14:31.700 --> 00:14:33.700]  神的话好像两人的礼节。
[00:14:33.700 --> 00:14:34.700]  神的话好像两人的礼节。
[00:14:34.700 --> 00:14:36.700]  要刺入我们的内心。
[00:14:36.700 --> 00:14:37.700]  要刺入我们的内心。
[00:14:37.700 --> 00:14:38.700]  要刺入我们的内心。
[00:14:38.700 --> 00:14:39.700]  要刺入我们的内心。
[00:14:39.700 --> 00:14:40.700]  把我们的意念。
[00:14:40.700 --> 00:14:41.700]  把我们的意念。
[00:14:41.700 --> 00:14:47.700]  把我们心中最深处最隐藏的思想都剖开显明出来。
[00:14:47.700 --> 00:14:53.700]  把我们心中最深处最隐藏的思想都剖开显明出来。
[00:14:53.700 --> 00:14:54.700]  把我们心中最深处最隐藏的思想都剖开显明出来。
[00:14:54.700 --> 00:14:58.700]  神的话好像一把手术刀要刺入我们里面把毒瘤割去。
[00:14:58.700 --> 00:15:03.700]  神的话好像一把手术刀要刺入我们里面将毒瘤割去。
[00:15:03.700 --> 00:15:07.700]  那个时候我们开始觉得神话有点苦的味道。
[00:15:07.700 --> 00:15:09.700]  那个时候我们开始觉得神话有点苦的味道。
[00:15:09.700 --> 00:15:10.700]  但是感谢神。
[00:15:10.700 --> 00:15:11.700]  但是感谢神。
[00:15:11.700 --> 00:15:17.700]  好像我们中国人说的良药苦口利于病。
[00:15:17.700 --> 00:15:22.700]  神好像我们中文所说的良药苦口是利于病。
[00:15:22.700 --> 00:15:24.700]  忠言逆耳。
[00:15:24.700 --> 00:15:26.700]  是忠言逆耳。
[00:15:26.700 --> 00:15:32.700]  神的话和我们里面自己的意思违反的时候。
[00:15:32.700 --> 00:15:35.700]  神的话和我们里面的意思违反的时候。
[00:15:35.700 --> 00:15:38.700]  我们就要学习放下自己。
[00:15:38.700 --> 00:15:40.700]  我们要学习放下自己。
[00:15:40.700 --> 00:15:43.700]  让神的话破碎我们的自我。
[00:15:43.700 --> 00:15:45.700]  让神的话破碎我们的自我。
[00:15:45.700 --> 00:15:47.700]  把我们老自己撤回。
[00:15:47.700 --> 00:15:49.700]  将我们老自己拆毁。
[00:15:49.700 --> 00:15:52.700]  然后重新建造我们的灵性。
[00:15:52.700 --> 00:15:54.700]  然后重新建造我们的灵性。
[00:15:54.700 --> 00:15:56.700]  所以诗人在这里说。
[00:15:56.700 --> 00:15:57.700]  所以诗人在这里说。
[00:15:57.700 --> 00:16:01.700]  神啊你是我受苦是以诚实待我。
[00:16:01.700 --> 00:16:04.700]  神啊你是要我受苦是以诚实待我。
[00:16:04.700 --> 00:16:07.700]  下面76节他提到了神的爱。
[00:16:07.700 --> 00:16:10.700]  下面76节他提到了神的爱。
[00:16:10.700 --> 00:16:12.700]  神在关掉我们以后。
[00:16:12.700 --> 00:16:13.700]  神在关掉我们以后。
[00:16:13.700 --> 00:16:14.700]  神在管教我们之后。
[00:16:14.700 --> 00:16:17.700]  神用了他的苏灵的手术到以后。
[00:16:17.700 --> 00:16:17.700]  神用了他的手术到以后。
[00:16:17.700 --> 00:16:19.700]  神用了他的手术到以后。
[00:16:19.700 --> 00:16:21.700]  神用了他的手术到以后。
[00:16:21.700 --> 00:16:22.700]  我们得到健康。
[00:16:22.700 --> 00:16:23.700]  我们得到健康。
[00:16:23.700 --> 00:16:24.700]  我们得到喜乐。
[00:16:24.700 --> 00:16:25.700]  我们得到喜乐。
[00:16:25.700 --> 00:16:26.700]  我们得到喜乐。
