
[00:00:00.000 --> 00:00:04.000]  我記得我之前留意到這個短片的時候
[00:04:20.000 --> 00:04:23.000]  因為在他們當時所身處的羅馬帝國裡面
[00:04:23.000 --> 00:04:28.000]  羅馬君王會安排在不同的地區有分封王
[00:04:28.000 --> 00:04:32.000]  但這些分封王必須先去到羅馬
[00:04:32.000 --> 00:04:34.000]  接受羅馬君王的授權
[00:04:34.000 --> 00:04:38.000]  然後回來成為正式的統治者
[00:04:38.000 --> 00:04:39.000]  去到的時候
[00:04:39.000 --> 00:04:43.000]  一段時間需要離開一段時間
[00:04:43.000 --> 00:04:45.000]  在那段離開的時間
[00:04:45.000 --> 00:04:47.000]  有些人可能會認為
[00:04:47.000 --> 00:04:50.000]  他不會得到授權
[00:04:50.000 --> 00:04:52.000]  甚至知道有些人派小隊
[00:04:52.000 --> 00:04:54.000]  去到羅馬君王面前
[00:04:54.000 --> 00:04:58.000]  去指出這個人有很多問題
[00:04:58.000 --> 00:05:02.000]  君王不應該來將王權授給他
[00:05:02.000 --> 00:05:05.000]  所以很多事情發生
[00:05:05.000 --> 00:05:07.000]  當時的人不會知道
[00:05:07.000 --> 00:05:12.000]  但他們只聽到這位君王告訴他們
[00:05:12.000 --> 00:05:14.000]  你們等我回來
[00:05:14.000 --> 00:05:16.000]  我會回來
[00:05:16.000 --> 00:05:18.000]  我會再回來
[00:05:18.000 --> 00:05:21.000]  當聖列面講述這件事情的時候
[00:05:21.000 --> 00:05:24.000]  你會看到聖列面講述的這件事情
[00:05:24.000 --> 00:05:29.000]  就是一位主會再回來作王
[00:05:29.000 --> 00:05:30.000]  當我們讀聖經的時候
[00:05:30.000 --> 00:05:33.000]  你會讀到聖經裡面不斷講述主耶穌
[00:05:33.000 --> 00:05:35.000]  是天地的君王
[00:05:35.000 --> 00:05:36.000]  特別啟示錄提到
[00:05:36.000 --> 00:05:39.000]  一位主是萬王之王
[00:05:39.000 --> 00:05:41.000]  萬主之主
[00:05:41.000 --> 00:05:43.000]  在他再回來的時候
[00:05:43.000 --> 00:05:45.000]  是作君王
[00:05:45.000 --> 00:05:46.000]  然後他說
[00:05:46.000 --> 00:05:48.000]  他要拯救萬人
[00:05:48.000 --> 00:05:50.000]  歸向上帝
[00:05:50.000 --> 00:05:54.000]  然後聖經特別啟示錄第五章提到
[00:05:54.000 --> 00:05:58.000]  拯救我們歸於上帝
[00:05:58.000 --> 00:06:00.000]  然後聖經就說
[00:06:00.000 --> 00:06:04.000]  在地上執掌王權
[00:06:04.000 --> 00:06:06.000]  這位君王再回流的時候
[00:06:06.000 --> 00:06:10.000]  也要將這種王權的身份
[00:06:10.000 --> 00:06:13.000]  與他的子民來分享
[00:06:13.000 --> 00:06:16.000]  讓他們都成為了王
[00:06:16.000 --> 00:06:18.000]  所以你留意到聖經下面講述
[00:06:18.000 --> 00:06:20.000]  當主人稱讚這僕人的時候
[00:06:20.000 --> 00:06:23.000]  就說你們既然在最小的事上
[00:06:23.000 --> 00:06:25.000]  忠心就可以有權
[00:06:25.000 --> 00:06:30.000]  管理十座城或者五座城
[00:06:30.000 --> 00:06:32.000]  利用你今天有一切的資源
[00:06:32.000 --> 00:06:34.000]  你的人生來侍奉上帝
[00:06:34.000 --> 00:06:38.000]  聖經說是一件小的事情
[00:06:38.000 --> 00:06:40.000]  更大的事情
[00:06:40.000 --> 00:06:43.000]  是一位上帝再回來的時候
[00:06:43.000 --> 00:06:47.000]  他將王權賜給你
[00:06:47.000 --> 00:06:49.000]  有時候我們不會太明白
[00:06:49.000 --> 00:06:53.000]  為何上帝要將王權給我們
[00:06:53.000 --> 00:06:55.000]  只知道聖帝說
[00:06:55.000 --> 00:06:59.000]  他沒有留下好處不給贖他的人
[00:06:59.000 --> 00:07:01.000]  因此神的心意不單請救我們
[00:07:01.000 --> 00:07:04.000]  也讓我們分享他的榮耀
[00:07:04.000 --> 00:07:06.000]  成為了王
[00:07:06.000 --> 00:07:09.000]  在地上執掌王權
[00:07:09.000 --> 00:07:11.000]  因此聖經裡面講述
[00:07:11.000 --> 00:07:14.000]  在地上等候的時間
[00:07:14.000 --> 00:07:16.000]  可能會有黑暗的日子
[00:07:16.000 --> 00:07:18.000]  可能會有艱難的日子
[00:07:18.000 --> 00:07:21.000]  但聖經說的是在這段日子裡
[00:07:21.000 --> 00:07:24.000]  繼續忠心作主的僕人
[00:07:24.000 --> 00:07:28.000]  而等候主作王回來
[00:07:28.000 --> 00:07:29.000]  當我們再看的時候
[00:07:29.000 --> 00:07:30.000]  聖經就再說
[00:07:30.000 --> 00:07:33.000]  當僕人忠心工作
[00:07:33.000 --> 00:07:35.000]  主人回來了
[00:07:35.000 --> 00:07:37.000]  他會有甚麼說話呢
[00:07:37.000 --> 00:07:39.000]  大家再看
[00:07:39.000 --> 00:07:41.000]  在第十三節再說
[00:07:41.000 --> 00:07:42.000]  聖經就提及
[00:07:42.000 --> 00:07:44.000]  當主人回來的時候
[00:07:44.000 --> 00:07:46.000]  當主人要離開的時候
[00:07:46.000 --> 00:07:48.000]  就叫了十個僕人來
[00:07:48.000 --> 00:07:51.000]  聖經第十三節說到
[00:07:51.000 --> 00:07:55.000]  給他們一千銀兩銀幣
[00:07:55.000 --> 00:08:00.000]  你們去做生意等到我回來
[00:08:00.000 --> 00:08:01.000]  一千銀幣
[00:08:01.000 --> 00:08:04.000]  每人分了一百個銀幣
[00:08:04.000 --> 00:08:06.000]  和合本所說的一錠銀
[00:08:06.000 --> 00:08:09.000]  一錠銀其實不少錢
[00:08:09.000 --> 00:08:10.000]  在當時來說
[00:08:10.000 --> 00:08:13.000]  等於一個人三個多月的工資
[00:08:13.000 --> 00:08:14.000]  不少的錢
[00:08:14.000 --> 00:08:16.000]  但每個人都是一樣
[00:08:16.000 --> 00:08:18.000]  有一錠銀
[00:08:18.000 --> 00:08:22.000]  每個人都承受神給人的恩典
[00:08:22.000 --> 00:08:26.000]  正如你今天承受神給你的生命
[00:08:26.000 --> 00:08:30.000]  你說我沒有給別人那麼多的才幹恩賜
[00:08:30.000 --> 00:08:33.000]  但你有神給你的生命
[00:08:33.000 --> 00:08:37.000]  正如聖經在柯林多前十二章所說
[00:08:37.000 --> 00:08:39.000]  我們每一個屬主的人
[00:08:39.000 --> 00:08:42.000]  都領受神給我們的恩賜
[00:08:42.000 --> 00:08:44.000]  你都去侍奉他
[00:08:44.000 --> 00:08:50.000]  無論你覺得自己是聰明愚蠢
[00:08:50.000 --> 00:08:54.000]  或者你的壽命有長有短
[00:08:54.000 --> 00:08:55.000]  但聖經說
[00:08:55.000 --> 00:08:58.000]  神都已經將一個生命
[00:08:58.000 --> 00:09:01.000]  這錠銀賜給你
[00:09:01.000 --> 00:09:02.000]  然後他吩咐你
[00:09:02.000 --> 00:09:06.000]  拿去做生意等到我回來
[00:09:06.000 --> 00:09:08.000]  我記得我讀這段聖經的時候
[00:09:08.000 --> 00:09:11.000]  特別留意到英文的全翻譯
[00:09:11.000 --> 00:09:13.000]  很鼓勵我的心
[00:09:13.000 --> 00:09:14.000]  聖經說
[00:09:14.000 --> 00:09:19.000]  Engage in business until I come
[00:09:19.000 --> 00:09:21.000]  將你自己投入去
[00:09:21.000 --> 00:09:23.000]  運用神給你的生命
[00:09:23.000 --> 00:09:25.000]  你都去服侍他
[00:09:25.000 --> 00:09:27.000]  做他的工
[00:09:27.000 --> 00:09:29.000]  直等到我回來
[00:09:29.000 --> 00:09:31.000]  直等到主耶穌回來
[00:09:31.000 --> 00:09:32.000]  不要中斷
[00:09:32.000 --> 00:09:34.000]  一直等到主耶穌回來
[00:09:34.000 --> 00:09:37.000]  或者說等到你回去
[00:09:37.000 --> 00:09:39.000]  這段時間很多弟兄姊妹
[00:09:39.000 --> 00:09:41.000]  跟我聊天的時候都會問我
[00:09:41.000 --> 00:09:44.000]  孫牧師你退休之後去哪裏?
[00:09:44.000 --> 00:09:46.000]  你做甚麼?
[00:09:46.000 --> 00:09:49.000]  然後很快就會說
[00:09:49.000 --> 00:09:52.000]  牧師是退而不休的
[00:09:52.000 --> 00:09:54.000]  你繼續會有福事
[00:09:54.000 --> 00:09:58.000]  我很同意退而不休
[00:09:58.000 --> 00:10:00.000]  但我更加在想的
[00:10:00.000 --> 00:10:02.000]  不單止是牧師
[00:10:02.000 --> 00:10:04.000]  所有神的僕人
[00:10:04.000 --> 00:10:05.000]  聖經說
[00:10:05.000 --> 00:10:06.000]  所有屬神的兒女
[00:10:06.000 --> 00:10:08.000]  都是神的僕人
[00:10:08.000 --> 00:10:10.000]  所有神的僕人
[00:10:10.000 --> 00:10:14.000]  都領受神給我們的一定銀
[00:10:14.000 --> 00:10:17.000]  有神給我們的生命
[00:10:17.000 --> 00:10:20.000]  因此在我們仍然有生命的時候
[00:10:20.000 --> 00:10:22.000]  主耶穌也都未曾回來
[00:10:22.000 --> 00:10:25.000]  我們就繼續運用我們的生命
[00:10:25.000 --> 00:10:27.000]  來侍奉他
[00:10:27.000 --> 00:10:29.000]  或者不同階段有不同的方式
[00:10:29.000 --> 00:10:31.000]  不同的途徑
[00:10:31.000 --> 00:10:33.000]  但你仍然侍奉主
[00:10:33.000 --> 00:10:36.000]  直等到他來
[00:10:36.000 --> 00:10:38.000]  第一次會
[00:10:38.000 --> 00:10:40.000]  Engage in business
[00:10:40.000 --> 00:10:43.000]  繼續投入去服事
[00:10:43.000 --> 00:10:45.000]  運用神給你的生命
[00:10:45.000 --> 00:10:46.000]  來侍奉他
[00:10:46.000 --> 00:10:49.000]  這是神對你的心意
[00:10:49.000 --> 00:10:50.000]  當你再讀聖經的時候
[00:10:50.000 --> 00:10:52.000]  你要發覺聖經特別強調一點
[00:10:52.000 --> 00:10:54.000]  就是你知道你所領受的
[00:10:54.000 --> 00:10:56.000]  其實都不是屬於你的
[00:10:56.000 --> 00:10:58.000]  所以你會讀到聖經下
[00:10:58.000 --> 00:11:00.000]  當主人回來的時候
[00:11:00.000 --> 00:11:01.000]  讚賞那兩個僕人
[00:11:01.000 --> 00:11:05.000]  在聖經下第十六節
[00:11:05.000 --> 00:11:06.000]  你小心看
[00:11:06.000 --> 00:11:07.000]  聖經就說
[00:11:07.000 --> 00:11:08.000]  一個人走過來說
[00:11:08.000 --> 00:11:10.000]  主呀
[00:11:10.000 --> 00:11:12.000]  一百銀幣
[00:11:12.000 --> 00:11:14.000]  你記得前面寫著什麼嗎
[00:11:14.000 --> 00:11:16.000]  你的一百銀幣
[00:11:16.000 --> 00:11:18.000]  已經賺了一千
[00:11:18.000 --> 00:11:20.000]  在第十八節同樣這樣說
[00:11:20.000 --> 00:11:21.000]  主呀
[00:11:21.000 --> 00:11:23.000]  你的一百銀幣
[00:11:23.000 --> 00:11:26.000]  已經賺了五百
[00:11:26.000 --> 00:11:30.000]  然後當去到那位可惡的僕人面前
[00:11:30.000 --> 00:11:31.000]  主就跟他說
[00:11:31.000 --> 00:11:33.000]  二十三節
[00:11:33.000 --> 00:11:37.000]  那你為什麼不把誰的錢
[00:11:37.000 --> 00:11:40.000]  我的錢存入銀行
[00:11:40.000 --> 00:11:41.000]  聖經不斷提到
[00:11:41.000 --> 00:11:45.000]  這些錢不是屬於我們的
[00:11:45.000 --> 00:11:47.000]  是上帝賜給我們的
[00:11:47.000 --> 00:11:50.000]  是託付給我們管理的
[00:11:50.000 --> 00:11:54.000]  我們跟我們自己相處了很多年
[00:11:54.000 --> 00:11:55.000]  有時候會覺得
[00:11:55.000 --> 00:11:57.000]  這條命是我的
[00:11:57.000 --> 00:12:00.000]  人生是我自己掌控
[00:12:00.000 --> 00:12:01.000]  有時候就會不知不覺
[00:12:01.000 --> 00:12:03.000]  去做一些可能
[00:12:03.000 --> 00:12:06.000]  你知道不是神所歡喜的事情
[00:12:06.000 --> 00:12:09.000]  但你覺得我有權這樣做
[00:12:09.000 --> 00:12:11.000]  但這個比喻不斷提醒我們知道
[00:12:11.000 --> 00:12:14.000]  我們有的是主所託付
[00:12:14.000 --> 00:12:17.000]  是屬於主的
[00:12:17.000 --> 00:12:19.000]  因此主有個心意
[00:12:19.000 --> 00:12:22.000]  祂期望你利用祂所給你的
[00:12:22.000 --> 00:12:25.000]  去服侍祂
[00:12:25.000 --> 00:12:28.000]  在這裡經文的一個商業的角度說
[00:12:28.000 --> 00:12:30.000]  你是為主人賺錢
[00:12:30.000 --> 00:12:32.000]  或者說你做一些事情
[00:12:32.000 --> 00:12:34.000]  是為了榮耀祂
[00:12:34.000 --> 00:12:37.000]  如果你真的覺得自己是神的僕人
[00:12:37.000 --> 00:12:39.000]  真的覺得這位是你的主
[00:12:39.000 --> 00:12:41.000]  你會自然想
[00:12:41.000 --> 00:12:45.000]  我怎樣能夠充分運用我所領受的
[00:12:45.000 --> 00:12:49.000]  以至不會讓主人受虧損
[00:12:49.000 --> 00:12:52.000]  怎樣才能善用我所有的
[00:12:52.000 --> 00:12:54.000]  產生最大的果效
[00:12:54.000 --> 00:12:56.000]  這是忠心
[00:12:56.000 --> 00:12:58.000]  忠心的意思
[00:12:58.000 --> 00:13:01.000]  不是說你要勉強自己做
[00:13:01.000 --> 00:13:02.000]  你做不到的事情
[00:13:02.000 --> 00:13:03.000]  聖經特別強調
[00:13:03.000 --> 00:13:04.000]  你要侍奉上帝
[00:13:04.000 --> 00:13:06.000]  是按著你所有的
[00:13:06.000 --> 00:13:08.000]  不是按著你所無的
[00:13:08.000 --> 00:13:10.000]  但按著你所有的時候
[00:13:10.000 --> 00:13:12.000]  去思想去留心
[00:13:12.000 --> 00:13:14.000]  怎樣充分的運用
[00:13:14.000 --> 00:13:17.000]  以至能夠發揮最大的果效
[00:13:17.000 --> 00:13:20.000]  表達你對神的忠心
[00:13:20.000 --> 00:13:23.000]  我想起一件事情
[00:13:23.000 --> 00:13:24.000]  很多年之前
[00:13:24.000 --> 00:13:26.000]  我們中間有位的女傳道
[00:13:26.000 --> 00:13:29.000]  女童工黎金貞姑娘
[00:13:29.000 --> 00:13:32.000]  在北宣家內的一些人會認識她
[00:13:32.000 --> 00:13:34.000]  當我最初來到北宣的時候
[00:13:34.000 --> 00:13:38.000]  很早就見到這位童工
[00:13:38.000 --> 00:13:39.000]  她在教會裡的侍奉
[00:13:39.000 --> 00:13:42.000]  我留意到她很鼓勵我
[00:13:42.000 --> 00:13:45.000]  她那種謹慎和不計較
[00:13:45.000 --> 00:13:49.000]  一直照顧關心弟妹的情況
[00:13:49.000 --> 00:13:50.000]  但有一件事情
[00:13:50.000 --> 00:13:52.000]  我到她離開世界的時候
[00:13:52.000 --> 00:13:54.000]  我才知道
[00:13:54.000 --> 00:13:56.000]  就在教會過去
[00:13:56.000 --> 00:13:58.000]  在奉獻的情況上面
[00:13:58.000 --> 00:14:02.000]  因為當時的教會經濟很緊張
[00:14:02.000 --> 00:14:07.000]  傳道也未必有足夠的供應
[00:14:07.000 --> 00:14:10.000]  但這位女童工
[00:14:10.000 --> 00:14:15.000]  當時也沒有很多人有自己的居所
[00:14:15.000 --> 00:14:17.000]  但教會安排了一個很小的地方
[00:14:17.000 --> 00:14:20.000]  讓她在當中居住
[00:14:20.000 --> 00:14:23.000]  在裡面當她一路居住的時候
[00:14:23.000 --> 00:14:27.000]  她一直都很想有金錢上的奉獻
[00:14:27.000 --> 00:14:31.000]  但她沒有餘力再作奉獻
[00:14:31.000 --> 00:14:33.000]  但她後來做了一件事
[00:14:33.000 --> 00:14:35.000]  她將一個很小的地方
[00:14:35.000 --> 00:14:39.000]  再將它分租一部分出去
[00:14:39.000 --> 00:14:42.000]  當然她自己生活上會更加緊迫
[00:14:42.000 --> 00:14:44.000]  但她完全不介意
[00:14:44.000 --> 00:14:46.000]  她就分租一個地方
[00:14:46.000 --> 00:14:49.000]  然後拿到那些租金
[00:14:49.000 --> 00:14:52.000]  每個月定期來奉獻
[00:14:52.000 --> 00:14:54.000]  教會當時已經發現
[00:14:54.000 --> 00:14:56.000]  有一個蒙恩者
[00:14:56.000 --> 00:14:59.000]  定期奉獻一些金錢給教會
[00:14:59.000 --> 00:15:01.000]  但她還不知道是誰
[00:15:01.000 --> 00:15:04.000]  直到她離世之後
[00:15:04.000 --> 00:15:07.000]  我們才知道這件事情
[00:15:07.000 --> 00:15:10.000]  當我想起這位傳童工
[00:15:10.000 --> 00:15:13.000]  她所帶給我生命的那種榜樣
[00:15:13.000 --> 00:15:15.000]  沒錯她有很多限制
[00:15:15.000 --> 00:15:17.000]  但在她的限制當中
[00:15:17.000 --> 00:15:19.000]  她仍然知道怎樣來到去
[00:15:19.000 --> 00:15:21.000]  分享出去
[00:15:21.000 --> 00:15:24.000]  以致能夠將更多的力量
[00:15:24.000 --> 00:15:27.000]  來奉獻給上帝
[00:15:27.000 --> 00:15:29.000]  弟兄姊妹在我們人生裏面
[00:15:29.000 --> 00:15:30.000]  你有不同的限制
[00:15:30.000 --> 00:15:32.000]  但你都要再問一個問題
[00:15:32.000 --> 00:15:36.000]  如果你看自己是耶穌基督的僕人
[00:15:36.000 --> 00:15:40.000]  你怎樣留意為主人著想
[00:15:40.000 --> 00:15:43.000]  怎樣讓祂賜給你的生命
[00:15:43.000 --> 00:15:46.000]  能夠產生到屬靈的果效
[00:15:46.000 --> 00:15:50.000]  能夠可以更大的榮耀上帝
[00:15:50.000 --> 00:15:51.000]  你再讀下去的時候
[00:15:51.000 --> 00:15:53.000]  聖經再講到另一件事情
[00:15:53.000 --> 00:15:56.000]  就是一個可惡的僕人
[00:15:56.000 --> 00:15:58.000]  聖經第20節再講
[00:15:58.000 --> 00:16:00.000]  大家再留意下一節所講
[00:16:00.000 --> 00:16:02.000]  這個僕人來到主人面前就說
[00:16:02.000 --> 00:16:04.000]  主人你的一百銀幣
[00:16:04.000 --> 00:16:07.000]  我一直保存在手巾裏
[00:16:07.000 --> 00:16:08.000]  然後他就說
[00:16:08.000 --> 00:16:10.000]  我很怕你因為你是嚴厲的人
[00:16:10.000 --> 00:16:12.000]  沒有存的要提取
[00:16:12.000 --> 00:16:15.000]  沒有中的要修割
[00:16:15.000 --> 00:16:17.000]  他在解釋為何他會將這筆錢
[00:16:17.000 --> 00:16:23.000]  收藏了不讓自己利用去做生意
[00:16:23.000 --> 00:16:24.000]  主人查問他的時候
[00:16:24.000 --> 00:16:28.000]  他就說主人你很嚴厲
[00:16:28.000 --> 00:16:31.000]  你又做一些很不合理的事情
[00:16:31.000 --> 00:16:34.000]  沒有存放的地方要去提取
[00:16:34.000 --> 00:16:36.000]  講到商業的情況
[00:16:36.000 --> 00:16:38.000]  沒有中的你就去修割
[00:16:38.000 --> 00:16:41.000]  講到一些種植的情況
[00:16:41.000 --> 00:16:42.000]  然後之後就在講
[00:16:42.000 --> 00:16:44.000]  這個主人是很不合理
[00:16:44.000 --> 00:16:46.000]  而且很貪婪
[00:16:46.000 --> 00:16:49.000]  要得到一些不屬於他的東西
[00:16:49.000 --> 00:16:50.000]  其實大家可以想像
[00:16:50.000 --> 00:16:52.000]  如果主人真的嚴厲
[00:16:52.000 --> 00:16:56.000]  這個僕人大概都不敢這樣指責主人
[00:16:56.000 --> 00:16:57.000]  但是他說因為你這麼嚴厲
[00:16:57.000 --> 00:16:59.000]  所以我將錢收起來
[00:16:59.000 --> 00:17:00.000]  包在手巾裏面
[00:17:00.000 --> 00:17:01.000]  等到你回來
[00:17:01.000 --> 00:17:03.000]  現在就還給你
[00:17:03.000 --> 00:17:04.000]  但是主人就說
[00:17:04.000 --> 00:17:06.000]  23節再講
[00:17:06.000 --> 00:17:09.000]  如果你認為主人真的嚴厲
[00:17:09.000 --> 00:17:12.000]  大概你都會去做一些事情
[00:17:12.000 --> 00:17:15.000]  減低主人對你的責備
[00:17:15.000 --> 00:17:17.000]  為什麼你連最簡單
[00:17:17.000 --> 00:17:20.000]  或者最有把握能夠賺到錢的
[00:17:20.000 --> 00:17:26.000]  將錢放在銀行裏面的事情都不去做
[00:17:26.000 --> 00:17:28.000]  這個情況正是顯明出
[00:17:28.000 --> 00:17:31.000]  你沒有真正的尊敬主人
[00:17:31.000 --> 00:17:33.000]  沒有聽他的吩咐去做
[00:17:33.000 --> 00:17:34.000]  他要你做的事情
[00:17:34.000 --> 00:17:37.000]  你都沒有去做準備
[00:17:37.000 --> 00:17:39.000]  其實當我們小心想的時候
[00:17:39.000 --> 00:17:42.000]  你會想到這個僕人他這樣做
[00:17:42.000 --> 00:17:44.000]  有一個很明顯的動機
[00:17:44.000 --> 00:17:47.000]  就是他很怕有損失
[00:17:47.000 --> 00:17:51.000]  很怕如果我拿他去做什麼
[00:17:51.000 --> 00:17:54.000]  如果失去一定的銀
[00:17:54.000 --> 00:17:55.000]  或者減少了
[00:17:55.000 --> 00:17:57.000]  我怎樣算呢
[00:17:57.000 --> 00:17:59.000]  最穩妥的方法
[00:17:59.000 --> 00:18:03.000]  就是將他包在手巾裏面保存住
[00:18:03.000 --> 00:18:05.000]  有些時候我們都是會這樣
[00:18:05.000 --> 00:18:07.000]  我們都會很怕
[00:18:07.000 --> 00:18:10.000]  會不會我們其實想去服侍
[00:18:10.000 --> 00:18:13.000]  反而自己得到損失呢
[00:18:13.000 --> 00:18:15.000]  有些弟兄姊妹都說
[00:18:15.000 --> 00:18:19.000]  都想去幫助去做一些人的服侍
[00:18:19.000 --> 00:18:21.000]  去照顧一些弟兄姊妹
[00:18:21.000 --> 00:18:24.000]  但是他們都會有時候會擔心
[00:18:24.000 --> 00:18:27.000]  有些人都很麻煩
[00:18:27.000 --> 00:18:30.000]  去關心他們未必會欣賞你
[00:18:30.000 --> 00:18:34.000]  反而你會發覺有些麻煩的事情會跟著你
[00:18:34.000 --> 00:18:35.000]  又或者有些會覺得
[00:18:35.000 --> 00:18:38.000]  如果我這樣做的時候很困身
[00:18:38.000 --> 00:18:42.000]  可能因此我自己不能夠有機會
[00:18:42.000 --> 00:18:46.000]  可以自己去自由自在地做一些我想做的事情
[00:18:46.000 --> 00:18:50.000]  或者會覺得這段時間有太多社會政治的問題
[00:18:50.000 --> 00:18:53.000]  自己的前途都有一些危機
[00:18:53.000 --> 00:18:56.000]  我的經濟情況都會受一些影響
[00:18:56.000 --> 00:18:58.000]  這個時候不要想太多
[00:18:58.000 --> 00:19:00.000]  都是要想想怎樣
[00:19:00.000 --> 00:19:05.000]  是更加去幫自己去穩妥自己的生活
[00:19:05.000 --> 00:19:07.000]  有很多事情會出現
[00:19:07.000 --> 00:19:10.000]  有時候我們會覺得不如就保護住自己
