
[00:00:00.000 --> 00:00:03.580]  我們今天繼續會思想有關於猜拳的訊息
[00:03:33.440 --> 00:03:39.320]  祂的心上掛念著很多地上未曾認識祂的人
[00:03:39.320 --> 00:03:42.700]  將會面對神公義審判的人
[00:03:42.700 --> 00:03:46.580]  很渴望他們能夠領受祂的救恩
[00:03:46.580 --> 00:03:48.980]  因此在祂臨離開世界之前
[00:03:48.980 --> 00:03:55.460]  語重心長地將祂心裡面的心事告訴我們
[00:03:55.460 --> 00:03:57.660]  所以我們常常說弟兄姊妹
[00:03:57.660 --> 00:04:00.060]  如果你要滿足主的心
[00:04:00.060 --> 00:04:03.120]  你就關心猜拳
[00:04:03.120 --> 00:04:06.380]  因為主的心在猜拳裡面
[00:04:06.380 --> 00:04:07.340]  正因為這樣
[00:04:07.340 --> 00:04:10.740]  當我們思想到關心宣教的時候
[00:04:10.740 --> 00:04:13.620]  不單是想著做些甚麼
[00:04:13.620 --> 00:04:16.100]  或者怎樣去受訓練
[00:04:16.100 --> 00:04:19.620]  而是更加思想到主的心是怎樣
[00:04:19.620 --> 00:04:23.220]  思想到我們怎樣能夠去滿足主的心
[00:04:23.220 --> 00:04:27.220]  去回應祂對我們的期望
[00:04:27.220 --> 00:04:28.180]  從這樣的角度
[00:04:28.180 --> 00:04:31.980]  我們再思想《二創教書》的56章的時候
[00:04:31.980 --> 00:04:36.780]  你更加體會到主對我們那種迫切的呼籲
[00:04:36.780 --> 00:04:38.220]  《二創教書》大家都知道
[00:04:38.220 --> 00:04:42.700]  是一本我們稱為舊約的福音書經卷
[00:04:42.700 --> 00:04:45.820]  裡面不斷有提到主對我們說
[00:04:45.820 --> 00:04:47.180]  尼塞亞基督
[00:04:47.180 --> 00:04:48.980]  這位受苦的僕人
[00:04:48.980 --> 00:04:52.340]  祂要來拯救萬民
[00:04:52.340 --> 00:04:54.540]  不斷強調是萬民
[00:04:54.540 --> 00:04:56.420]  是滿足萬國的人
[00:04:56.420 --> 00:04:58.980]  是神所關心的對象
[00:04:58.980 --> 00:05:03.340]  56章之前的55章其中有一段經文
[00:05:03.340 --> 00:05:05.260]  經文這樣說
[00:05:05.260 --> 00:05:09.580]  「看!你要召集數不認識的國民
[00:05:09.580 --> 00:05:13.180]  數不認識的國民要奔向你
[00:05:13.180 --> 00:05:16.380]  神的心意要召集萬國萬民
[00:05:16.380 --> 00:05:18.980]  都能夠轉向上帝
[00:05:18.980 --> 00:05:21.940]  尋求祂自己的救恩」
[00:05:21.940 --> 00:05:23.380]  但接著祂說
[00:05:23.380 --> 00:05:28.060]  「當趁耶和華可尋找的時候尋找祂」
[00:05:28.060 --> 00:05:29.780]  意味著有些時候
[00:05:29.780 --> 00:05:32.620]  你尋找到尋見的
[00:05:32.620 --> 00:05:34.540]  在神的救恩歷史裡面
[00:05:34.540 --> 00:05:36.220]  這一段日子
[00:05:36.220 --> 00:05:38.380]  聖經稱為末世的日子
[00:05:38.380 --> 00:05:39.900]  末後的日子
[00:05:39.900 --> 00:05:41.860]  這一段日子你可以尋求神
[00:05:41.860 --> 00:05:44.180]  你可以得見救恩
[00:05:44.180 --> 00:05:46.180]  但過了之後
[00:05:46.180 --> 00:05:48.420]  不再有機會
[00:05:48.420 --> 00:05:51.940]  當你再讀56章的時候
[00:05:51.940 --> 00:05:56.340]  你會發覺有一個緊逼的表達出現
[00:05:56.340 --> 00:05:56.860]  耶和華說
[00:05:56.860 --> 00:06:00.780]  「如此說你們當守公平行公義
[00:06:00.780 --> 00:06:03.780]  因為我的救恩臨近
[00:06:03.780 --> 00:06:08.100]  我的公義將要顯現」
[00:06:08.100 --> 00:06:12.260]  神告訴我們祂的救恩臨近了
[00:06:12.260 --> 00:06:16.580]  而且祂的公義將要顯現出來
[00:06:16.580 --> 00:06:17.580]  這裡所說的
[00:06:17.580 --> 00:06:19.940]  讓我們突然想起主耶穌來到的時候
[00:06:19.940 --> 00:06:21.460]  祂所說的一句話
[00:06:21.460 --> 00:06:23.060]  你一定記得的
[00:06:23.060 --> 00:06:24.820]  主一開始的時候不斷說
[00:06:24.820 --> 00:06:26.620]  「天國近了」
[00:06:26.620 --> 00:06:28.100]  接著呢
[00:06:28.100 --> 00:06:32.220]  「你們應當悔改」
[00:06:32.220 --> 00:06:33.940]  天國近了
[00:06:33.940 --> 00:06:37.540]  你把握著這個機會來悔改
[00:06:37.540 --> 00:06:39.940]  當然聖經所說的天國近了
[00:06:39.940 --> 00:06:43.540]  和這裡所提及的公義將要顯現
[00:06:43.540 --> 00:06:46.300]  有兩個很明顯的指向
[00:06:46.300 --> 00:06:47.620]  第一個指向
[00:06:47.620 --> 00:06:49.860]  是說到耶穌基督來到的時候
[00:06:49.860 --> 00:06:51.140]  因為祂的救恩
[00:06:51.140 --> 00:06:53.740]  我們被稱為義
[00:06:53.740 --> 00:06:55.820]  我們領受神的義
[00:06:55.820 --> 00:06:57.380]  不是我們自己的義
[00:06:57.380 --> 00:06:58.500]  是因為基督的緣故
[00:06:58.500 --> 00:06:59.980]  我們領受神
[00:06:59.980 --> 00:07:02.460]  要賜給我們的義
[00:07:02.460 --> 00:07:04.060]  第二個指向是說
[00:07:04.060 --> 00:07:06.020]  當末世的時候
[00:07:06.020 --> 00:07:08.940]  去到世界的終局的時候
[00:07:08.940 --> 00:07:10.340]  神要再回來
[00:07:10.340 --> 00:07:12.100]  主耶穌再回來的時候
[00:07:12.100 --> 00:07:15.460]  祂要有公義的審判
[00:07:15.460 --> 00:07:18.980]  在公義的審判裡面
[00:07:18.980 --> 00:07:20.580]  未曾順主
[00:07:20.580 --> 00:07:22.900]  不願意來接受救恩的人
[00:07:22.900 --> 00:07:26.420]  要面對神永恆的奏作
[00:07:26.420 --> 00:07:27.100]  這次你發覺
[00:07:27.100 --> 00:07:30.660]  聖經提到公義將要顯現
[00:07:30.660 --> 00:07:32.380]  不單是對當時的人
[00:07:32.380 --> 00:07:34.980]  也對我們今天來說
[00:07:34.980 --> 00:07:39.420]  要快快把握著機會來信靠主
[00:07:39.420 --> 00:07:40.660]  要把握著這個機會
[00:07:40.660 --> 00:07:46.380]  免得我們會面對主公義的審判
[00:07:46.380 --> 00:07:47.780]  當你讀《使徒行傳》的時候
[00:07:47.780 --> 00:07:50.380]  你發覺《使徒行傳》不斷來到講述
[00:07:50.380 --> 00:07:55.060]  很多人熱切地去傳揚福音
[00:07:55.060 --> 00:07:56.340]  但你發覺在期間
[00:07:56.340 --> 00:07:59.620]  更加看見是神的熱切
[00:07:59.620 --> 00:08:01.700]  在聖經其中一段經文
[00:08:01.700 --> 00:08:04.140]  在《使徒行傳》第十八章
[00:08:04.140 --> 00:08:05.620]  經文裡面提到
[00:08:05.620 --> 00:08:10.140]  當時保羅去到哥林多的地方
[00:08:10.140 --> 00:08:11.860]  在哥林多他見到很多人
[00:08:11.860 --> 00:08:14.260]  他們抗拒上帝
[00:08:14.260 --> 00:08:16.620]  他們都去毀謗保羅
[00:08:16.620 --> 00:08:18.540]  迫迫保羅
[00:08:18.540 --> 00:08:21.460]  在那個時候他面對很大的艱難
[00:08:21.460 --> 00:08:23.420]  一般人的反應
[00:08:23.420 --> 00:08:25.820]  就會覺得在這麼艱難的情況
[00:08:25.820 --> 00:08:29.220]  不如稍稍停一停
[00:08:29.220 --> 00:08:30.700]  避一下風頭
[00:08:30.700 --> 00:08:33.060]  免得受到什麼傷害
[00:08:33.060 --> 00:08:35.300]  可能都有這樣的反應
[00:08:35.300 --> 00:08:36.500]  但特別的地方就是
[00:08:36.500 --> 00:08:40.020]  神在意象當中跟保羅說
[00:08:40.020 --> 00:08:42.420]  告訴他不要怕
[00:08:42.420 --> 00:08:44.180]  只管說
[00:08:44.180 --> 00:08:45.460]  不要沉默
[00:08:45.460 --> 00:08:47.460]  有我與你同在
[00:08:47.460 --> 00:08:50.180]  沒有人會下手害你
[00:08:50.180 --> 00:08:52.020]  最後他給大家提到
[00:08:52.020 --> 00:08:58.100]  因為在這城裡有許多屬我的人
[00:08:58.100 --> 00:09:00.220]  主很急切地跟保羅說
[00:09:00.220 --> 00:09:01.500]  你不要停
[00:09:01.500 --> 00:09:03.940]  你要繼續繼續地說
[00:09:03.940 --> 00:09:05.460]  因為在英國的地方
[00:09:05.460 --> 00:09:09.700]  有很多屬於我的人
[00:09:09.700 --> 00:09:11.340]  亦意味著主
[00:09:11.340 --> 00:09:16.260]  已經揀選了很多人來歸向他
[00:09:16.260 --> 00:09:17.860]  他們需要聽到福音
[00:09:17.860 --> 00:09:21.100]  以至他們能夠轉向主
[00:09:21.100 --> 00:09:23.860]  神的心很願意這些屬於他的人
[00:09:23.860 --> 00:09:27.820]  都能夠進入他的國度裡面
[00:09:27.820 --> 00:09:33.900]  所以他不會讓保羅在這個時候停下來
[00:09:33.900 --> 00:09:35.980]  沒錯 第一節我們今天都在香港
[00:09:35.980 --> 00:09:39.500]  面對著很多不同的困難
[00:09:39.500 --> 00:09:41.540]  很多事情我們都很掛心
[00:09:41.540 --> 00:09:43.300]  我們自己的前途
[00:09:43.300 --> 00:09:46.700]  或者我們自己將來的發展
[00:09:46.700 --> 00:09:47.700]  但當你有機會
[00:09:47.700 --> 00:09:49.940]  你在或者你逛街
[00:09:49.940 --> 00:09:51.100]  或者你在天橋上面
[00:09:51.100 --> 00:09:52.460]  看下去下面
[00:09:52.460 --> 00:09:56.420]  很多地方都群一群人的時候
[00:09:56.420 --> 00:10:00.940]  你試一下去看看他們
[00:10:00.940 --> 00:10:02.180]  你試一下靜下來
[00:10:02.180 --> 00:10:05.260]  定一定看看你身邊的人
[00:10:05.260 --> 00:10:06.100]  或者你會聽到
[00:10:06.100 --> 00:10:08.420]  好像主耶穌所說的話
[00:10:08.420 --> 00:10:13.820]  在這城裡有許多屬我的人
[00:10:13.820 --> 00:10:16.060]  很多屬我的人在這裡
[00:10:16.060 --> 00:10:20.140]  你們不要忘記他們
[00:10:20.140 --> 00:10:21.380]  當我們讀到聖經的時候
[00:10:21.380 --> 00:10:22.860]  你會察覺到聖經裡面
[00:10:22.860 --> 00:10:25.140]  不斷地說述到主
[00:10:25.140 --> 00:10:28.140]  說到公義將要顯現
[00:10:28.140 --> 00:10:31.020]  在表達主那種急切的心境
[00:10:31.020 --> 00:10:34.420]  祂很盼望我們能夠和祂同心
[00:10:34.420 --> 00:10:38.220]  來回應這個需要
[00:10:38.220 --> 00:10:42.180]  我們回到剛才的經文裡面
[00:10:42.180 --> 00:10:44.020]  在第一節裡面提及一件事情
[00:10:44.020 --> 00:10:46.980]  祂說你們當守公平行公義
[00:10:46.980 --> 00:10:49.620]  因為我的救恩臨近
[00:10:49.620 --> 00:10:51.580]  這個「因為」很特別
[00:10:51.580 --> 00:10:53.420]  因為神的救恩臨近
[00:10:53.420 --> 00:10:56.140]  祂公義的審判會來到了
[00:10:56.140 --> 00:11:00.060]  因此你們當守公平行公義
[00:11:00.060 --> 00:11:02.060]  不是說我們因行為得救
[00:11:02.060 --> 00:11:04.620]  我們行公義就因此得救
[00:11:04.620 --> 00:11:09.100]  而是在說守公平行公義
[00:11:09.100 --> 00:11:11.700]  是你領受了救恩之後
[00:11:11.700 --> 00:11:14.900]  一種信心的行動
[00:11:14.900 --> 00:11:17.860]  證明你的信心是真實的
[00:11:17.860 --> 00:11:19.940]  因為你真的相信
[00:11:19.940 --> 00:11:22.740]  有公義的審判出現
[00:11:22.740 --> 00:11:25.340]  因此你自己就去靠著主
[00:11:25.340 --> 00:11:27.260]  行公義的路
[00:11:27.260 --> 00:11:32.620]  以至你將來能夠免受公義的審判
[00:11:32.620 --> 00:11:35.660]  所以當你守公平行公義的時候
[00:11:35.660 --> 00:11:38.540]  是你一種信心的真實的表現
[00:11:38.540 --> 00:11:40.940]  證明你真的聽信福音
[00:11:40.940 --> 00:11:42.780]  以至你的生活行為
[00:11:42.780 --> 00:11:46.780]  能夠可以與福音相稱
[00:11:46.780 --> 00:11:48.060]  當你這樣去看的時候
[00:11:48.060 --> 00:11:50.620]  你會發覺後來說到很多守安息日
[00:11:50.620 --> 00:11:52.380]  禁止己守不作惡
[00:11:52.380 --> 00:11:55.180]  以及去守神的約等等
[00:11:55.180 --> 00:11:57.580]  這些一切的生活行為
[00:11:57.580 --> 00:12:01.580]  是一種信心的獻情
[00:12:01.580 --> 00:12:06.780]  是將自己的敬虔的人生獻給上帝
[00:12:06.780 --> 00:12:09.820]  向神表示你相信祂
[00:12:09.820 --> 00:12:12.740]  你相信祂所應許的救贖
[00:12:12.740 --> 00:12:14.740]  以及將來的審判
[00:12:14.740 --> 00:12:16.780]  以至你今天按祂的心意
[00:12:16.780 --> 00:12:20.180]  你都要走這個路
[00:12:20.180 --> 00:12:21.980]  當我們讀到聖經
[00:12:21.980 --> 00:12:23.260]  彼得前後書的時候
[00:12:23.260 --> 00:12:26.060]  有很多經文講到關於主在來的事
[00:12:26.060 --> 00:12:31.660]  然後去到彼得的前書第一章十三節
[00:12:31.660 --> 00:12:34.500]  這節經文特別提一件事情
[00:12:34.500 --> 00:12:38.380]  「所以要準備好你們的心」
[00:12:38.380 --> 00:12:41.820]  和學本說要「約束你們的心」
[00:12:41.820 --> 00:12:44.940]  「去謹慎自守」
[00:12:44.940 --> 00:12:46.220]  為了什麼呢?
[00:12:46.220 --> 00:12:48.140]  叫你能夠專心盼望
[00:12:48.140 --> 00:12:50.140]  耶穌基督顯現的時候
[00:12:50.140 --> 00:12:53.420]  所以要「大給你們的恩惠」
[00:12:53.420 --> 00:12:55.140]  因為見到主在來的時候
[00:12:55.140 --> 00:12:58.620]  要將真實的恩惠帶給你
[00:12:58.620 --> 00:13:02.100]  所以今天你去謹慎自己
[00:13:02.100 --> 00:13:03.700]  謹守自己
[00:13:03.700 --> 00:13:05.500]  也如剛才所說的
[00:13:05.500 --> 00:13:08.900]  是守公平、行公義
[00:13:08.900 --> 00:13:13.820]  作為你對神一種信心的獻情
[00:13:13.820 --> 00:13:14.900]  在這節目裡你會發覺
[00:13:14.900 --> 00:13:16.340]  我們太容易
[00:13:16.340 --> 00:13:19.740]  是為自己眼前的需要而安排
[00:13:19.740 --> 00:13:22.540]  為自己作很多不同的打算
[00:13:22.540 --> 00:13:25.340]  你可以為自己前途作打算
[00:13:25.340 --> 00:13:30.740]  但你更加要為真正真實的前途
[00:13:30.740 --> 00:13:32.060]  主在來的時候
[00:13:32.060 --> 00:13:35.380]  你的情況來打算
[00:13:35.380 --> 00:13:38.340]  因為你知道主所說的是真實的
[00:13:38.340 --> 00:13:40.100]  你盼望祂回來的時候
[00:13:40.100 --> 00:13:42.340]  會帶給你真實的恩惠
[00:13:42.340 --> 00:13:46.220]  所以今天你以公平、公義的人生
[00:13:46.220 --> 00:13:50.060]  來獻情給神
[00:13:50.060 --> 00:13:52.540]  我們很容易會覺得
[00:13:52.540 --> 00:13:53.860]  我們想要主
[00:13:53.860 --> 00:13:55.820]  神給我們永恆的盼望
[00:13:55.820 --> 00:14:00.380]  我們就可以高尋無憂了
[00:14:00.380 --> 00:14:03.460]  但我們同時要小心思想
[00:14:03.460 --> 00:14:07.700]  你的信心是否真實的信心
[00:14:07.700 --> 00:14:09.380]  如果你的信心是真實的
[00:14:09.380 --> 00:14:12.100]  你真的相信主給你的應許
[00:14:12.100 --> 00:14:15.020]  你就在你的行為當中
[00:14:15.020 --> 00:14:18.940]  在你謹慎自守的行為裡面
[00:14:18.940 --> 00:14:21.820]  在你公義、公平的生活裡面
[00:14:21.820 --> 00:14:25.780]  向主表明你真正的信靠祂
[00:14:25.780 --> 00:14:28.580]  以至你可以豐富豐富地
[00:14:28.580 --> 00:14:32.500]  進入神給你的永遠的國度裡面
[00:14:32.500 --> 00:14:33.900]  這是第一方面
[00:14:33.900 --> 00:14:35.260]  我們一邊看的時候
[00:14:35.260 --> 00:14:39.260]  一開始主給我們一個很清楚的呼籲
[00:14:39.260 --> 00:14:42.700]  呼籲我們快快信主
[00:14:42.700 --> 00:14:45.660]  也奉獻你的信心的行為
[00:14:45.660 --> 00:14:47.460]  也同時幫助別人
[00:14:47.460 --> 00:14:51.340]  如此地來信靠主
[00:14:51.340 --> 00:14:52.380]  再讀下去的時候
[00:14:52.380 --> 00:14:53.620]  讀到《光載下帝》的經文
[00:14:53.620 --> 00:14:56.660]  你會發覺有一個很重要的訊息帶出來
[00:14:56.660 --> 00:14:58.540]  就是無論哪一個
[00:14:58.540 --> 00:15:00.980]  無論你覺得他多麼不配得
[00:15:00.980 --> 00:15:04.700]  或者是多麼醜陋邪惡
[00:15:04.700 --> 00:15:08.580]  但是你發覺神仍然地接納他們
[00:15:08.580 --> 00:15:13.020]  在《光載下帝》的經文第三到第七節
[00:15:13.020 --> 00:15:15.460]  其實最理想是大家能夠用聖經在手
[00:15:15.460 --> 00:15:17.300]  你一直這樣納入去的時候
[00:15:17.300 --> 00:15:19.140]  你會更加容易看到
[00:15:19.140 --> 00:15:20.380]  不過現在我們看到的時候
[00:15:20.380 --> 00:15:23.580]  你會發覺一開始已經在說一件事情
[00:15:23.580 --> 00:15:28.100]  耶和華聯合的愛邦人不要說
[00:15:28.100 --> 00:15:31.700]  耶和華將我和他的子民分別出來
[00:15:31.700 --> 00:15:34.860]  太監也不要說漢我是夫婿
[00:15:34.860 --> 00:15:37.140]  所以看到兩類的人
[00:15:37.140 --> 00:15:38.300]  一類是愛邦人
[00:15:38.300 --> 00:15:41.580]  他們很清楚感覺自己不是神的選民
[00:15:41.580 --> 00:15:43.420]  是被分別出來的
[00:15:43.420 --> 00:15:46.300]  他們沒有機會接受救恩
[00:15:46.300 --> 00:15:48.340]  第二類的人是太監
[00:15:48.340 --> 00:15:49.780]  大家知道在當時
[00:15:49.780 --> 00:15:52.380]  太監是一些身體受到閹割的人
[00:15:52.380 --> 00:15:54.540]  他們不能有自己的子孫
[00:15:54.540 --> 00:15:57.660]  因此他們覺得自己是夫婿
[00:15:57.660 --> 00:15:58.940]  他們離開之後
[00:15:58.940 --> 00:16:01.620]  沒有人會記得他們
[00:16:01.620 --> 00:16:06.020]  或者有一些其他身體有某些殘障的人
[00:16:06.020 --> 00:16:07.220]  或者都有一些感覺
[00:16:07.220 --> 00:16:08.820]  我這樣的人
[00:16:08.820 --> 00:16:11.940]  或者我這樣的背景
[00:16:11.940 --> 00:16:16.220]  上帝不會理我的
[00:16:16.220 --> 00:16:17.460]  我記得有一次
[00:16:17.460 --> 00:16:21.460]  有一位曾經吸毒的朋友這樣說
[00:16:21.460 --> 00:16:24.540]  他說在我還沒順序之前
[00:16:24.540 --> 00:16:25.740]  我試過吸毒
[00:16:25.740 --> 00:16:26.580]  試過戒毒
[00:16:26.580 --> 00:16:29.060]  吸毒戒毒很多次
[00:16:29.060 --> 00:16:32.460]  但仍然沒有改變
[00:16:32.460 --> 00:16:34.860]  他的家人對他失望
[00:16:34.860 --> 00:16:37.180]  所以已經和他清楚斷絕關係
[00:16:37.180 --> 00:16:38.460]  不讓他回家
[00:16:38.460 --> 00:16:42.140]  太太也不再接納他
[00:16:42.140 --> 00:16:44.460]  這個朋友他在街上流蕩
[00:16:44.460 --> 00:16:46.060]  做了露宿者
[00:16:46.060 --> 00:16:47.660]  有一次遇到一位教徒
[00:16:47.660 --> 00:16:49.580]  這位教徒對他說
[00:16:49.580 --> 00:16:50.380]  你放心
[00:16:50.380 --> 00:16:52.420]  你信耶穌吧
[00:16:52.420 --> 00:16:55.420]  這位朋友就馬上回答
[00:16:55.420 --> 00:16:57.740]  信耶穌?
[00:16:57.740 --> 00:17:01.260]  上帝怎會理會我這樣的人
[00:17:01.260 --> 00:17:02.940]  你和其他人說吧
[00:17:02.940 --> 00:17:04.740]  不要浪費你的時間
[00:17:04.740 --> 00:17:06.260]  我沒有用的
[00:17:06.260 --> 00:17:10.260]  上帝不會要我的
[00:17:10.260 --> 00:17:13.620]  他就清楚記得自己曾經這樣說
[00:17:13.620 --> 00:17:15.780]  但直至後來他真的順序的時候
[00:17:15.780 --> 00:17:20.260]  他才體會到上帝仍然接納他
[00:17:20.260 --> 00:17:22.380]  你會接觸一些朋友
[00:17:22.380 --> 00:17:23.700]  或者不是他說
[00:17:23.700 --> 00:17:25.580]  可能你心裏也覺得
[00:17:25.580 --> 00:17:29.180]  他這麼頑固
[00:17:29.180 --> 00:17:33.540]  他這麼惡
[00:17:33.540 --> 00:17:35.460]  他不會信主的
[00:17:35.460 --> 00:17:39.180]  神也不會接納他
[00:17:39.180 --> 00:17:39.780]  在這個時候
[00:17:39.780 --> 00:17:43.100]  你記得聖經這段經文所說
[00:17:43.100 --> 00:17:45.060]  上帝仍然接納
[00:17:45.060 --> 00:17:49.820]  仍然去愛願意去轉向他的人
[00:17:49.820 --> 00:17:53.780]  上帝仍然能夠改變他們的生命
[00:17:53.780 --> 00:17:56.260]  在第四、第五節就繼續說
[00:17:56.260 --> 00:17:57.780]  這些人
[00:17:57.780 --> 00:17:59.740]  當他們願意來到
[00:17:59.740 --> 00:18:01.340]  謹守神的安息日
[00:18:01.340 --> 00:18:05.620]  意味著他真的以神為神
[00:18:05.620 --> 00:18:10.340]  然後他們雖然說自己是沒有人會紀念的
[00:18:10.340 --> 00:18:11.020]  但主說
[00:18:11.020 --> 00:18:14.180]  「我必使他們在我的殿中
[00:18:14.180 --> 00:18:16.420]  在我的牆內有紀念
[00:18:16.420 --> 00:18:17.860]  必有名號
[00:18:17.860 --> 00:18:20.140]  勝過有兒有女」
[00:18:20.140 --> 00:18:23.420]  這些人是被神永遠紀念的
[00:18:23.420 --> 00:18:25.460]  他們是有名號的
[00:18:25.460 --> 00:18:27.060]  意味著他們在神面前
[00:18:27.060 --> 00:18:29.780]  有他的地位和身份
[00:18:29.780 --> 00:18:33.340]  是永遠被神紀念的
[00:18:33.340 --> 00:18:36.500]  我再唱一首大家都熟悉的詩歌
[00:18:36.500 --> 00:18:37.300]  你一定記得
[00:18:37.300 --> 00:18:40.100]  《奇異因典》
[00:18:40.100 --> 00:18:42.180]  你唱過很多次了
[00:18:42.180 --> 00:18:44.540]  但你敢不敢受到唱的時候
[00:18:44.540 --> 00:18:48.460]  這位作者其實是說出他自己心底的
[00:18:48.460 --> 00:18:50.380]  深刻的體會
[00:18:50.380 --> 00:18:52.460]  他個人的經歷
[00:18:52.460 --> 00:18:53.660]  連我這樣的人
[00:18:53.660 --> 00:18:56.220]  上帝也接受
[00:18:56.220 --> 00:18:57.300]  約翰·牛頓
[00:18:57.300 --> 00:18:58.180]  John Newton
[00:18:58.180 --> 00:18:58.860]  你也知道
[00:18:58.860 --> 00:18:59.620]  這位作者
[00:18:59.620 --> 00:19:04.020]  他曾經是一個販賣黑奴的商人
[00:19:04.020 --> 00:19:05.260]  但我最深刻的一次
[00:19:05.260 --> 00:19:08.300]  他在他的文字裏面說到
[00:19:08.300 --> 00:19:09.660]  他說
[00:19:09.660 --> 00:19:12.100]  在我過去這麼多年
[00:19:12.100 --> 00:19:15.460]  做這些勾當的時候
[00:19:15.460 --> 00:19:17.460]  他自己粗略估計
[00:19:17.460 --> 00:19:20.980]  因為他而間接死亡的黑人
[00:19:20.980 --> 00:19:24.060]  差不多有二萬人
[00:19:24.060 --> 00:19:25.780]  因為當時在運載黑奴的時候
[00:19:25.780 --> 00:19:26.820]  用的那些船隻
